DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,Recptor,agonist,Time
4.1368310647900726e-11,2.6206989845989214e-15,2.553543487137339e-12,1.0557659071251057e-13,1.0985007555121498e-13,9.999999892770625e-06,9.97336647048685e-10,1.6121744808640134e-15,9.559700785805865e-10,9.955970078580579e-09,1.19
4.159788260926731e-11,2.6592299619140334e-15,2.5897884233522335e-12,1.0805398945594402e-13,1.1241950798738619e-13,9.999999890239723e-06,9.972978343326408e-10,1.6640245894140001e-15,9.557017515802329e-10,9.955701751580226e-09,1.2
4.1825985855324e-11,2.697949563880113e-15,2.6261851158223695e-12,1.1056658659101418e-13,1.150255618248397e-13,9.999999887672388e-06,9.972588332894674e-10,1.7170585557910427e-15,9.554347060842115e-10,9.955434706084203e-09,1.21
4.205263151925238e-11,2.736855864021679e-15,2.6627314729730447e-12,1.1311456047444596e-13,1.1766842934961724e-13,9.999999885068428e-06,9.972196458193451e-10,1.7712913438504561e-15,9.551689328668772e-10,9.95516893286687e-09,1.22
4.227783073423402e-11,2.7759469358632515e-15,2.6994254032295568e-12,1.1569808946296425e-13,1.2034830284776054e-13,9.999999882427645e-06,9.971802738224546e-10,1.826737917447556e-15,9.549044227025845e-10,9.954904422702577e-09,1.23
4.250159463345048e-11,2.8152208529293492e-15,2.7362648150172037e-12,1.1831735191329393e-13,1.2306537460531134e-13,9.999999879749847e-06,9.971407191989767e-10,1.883413240437657e-15,9.546411663656887e-10,9.95464116636568e-09,1.24
4.2723934350083326e-11,2.8546756887444924e-15,2.773247616761283e-12,1.2097252618215992e-13,1.2581983690831138e-13,9.99999987703484e-06,9.971009838490916e-10,1.941332276676075e-15,9.543791546305441e-10,9.954379154630536e-09,1.25
4.2944756487014685e-11,2.8943283162084506e-15,2.81039348437794e-12,1.236606998076528e-13,1.28608931897563e-13,9.999999874285397e-06,9.97061050878344e-10,2.000609154786748e-15,9.541184644588333e-10,9.954118464458826e-09,1.26
4.316415192730574e-11,2.9341624661343846e-15,2.8476837191002627e-12,1.2638440924185665e-13,1.3143510262973575e-13,9.99999987149906e-06,9.9702093652601e-10,2.061183182299484e-15,9.538590208695364e-10,9.95385902086953e-09,1.27
4.3382135549961636e-11,2.974175538374748e-15,2.8851154493196184e-12,1.291439436003992e-13,1.3429864710876962e-13,9.99999986867553e-06,9.969806433657726e-10,2.123065769518816e-15,9.53600811548502e-10,9.953600811548495e-09,1.28
4.3598717324048663e-11,3.014365815815748e-15,2.9226868258778e-12,1.3193944681870146e-13,1.3719972476602994e-13,9.999999865814642e-06,9.969401730885036e-10,2.1862729846614092e-15,9.53343828229921e-10,9.953343828229913e-09,1.29
4.381390721863311e-11,3.0547315813435938e-15,2.9603959996165993e-12,1.3477106283218433e-13,1.4013849503288212e-13,9.999999862916238e-06,9.968995273850746e-10,2.2508208959439293e-15,9.530880626479847e-10,9.953088062647978e-09,1.3
4.4027715202781254e-11,3.0952711178444933e-15,2.9982411213778086e-12,1.3763893557626878e-13,1.431151173406915e-13,9.999999859980154e-06,9.96858707946357e-10,2.3167255715830416e-15,9.528335065368845e-10,9.952833506536877e-09,1.31
4.4240151245559386e-11,3.1359827082046548e-15,3.03622034200322e-12,1.4054320898637583e-13,1.4612975112082346e-13,9.999999857006233e-06,9.96817716463223e-10,2.3840030797954116e-15,9.525801516308115e-10,9.952580151630804e-09,1.32
4.4451225316033796e-11,3.1768646353102867e-15,3.074331812334626e-12,1.4348402699792637e-13,1.4918255580464338e-13,9.99999985399431e-06,9.96776554626544e-10,2.4526694887977048e-15,9.52327989663957e-10,9.952327989663949e-09,1.33
4.466094738327077e-11,3.2179151820475975e-15,3.1125736832138187e-12,1.4646153354634142e-13,1.522736908235166e-13,9.999999850944225e-06,9.967352241271916e-10,2.5227408668065864e-15,9.52077012370512e-10,9.952077012370504e-09,1.34
4.48693274163366e-11,3.259132631302795e-15,3.1509441054825905e-12,1.494758725670419e-13,1.5540331560880853e-13,9.999999847855817e-06,9.966937266560377e-10,2.5942332820387224e-15,9.51827211484668e-10,9.95182721148466e-09,1.35
4.507637538429756e-11,3.3005152659620884e-15,3.189441229982733e-12,1.5252718799544882e-13,1.5857158959188452e-13,9.999999844728926e-06,9.96652063903954e-10,2.6671628027107777e-15,9.51578578740616e-10,9.951578578740608e-09,1.36
4.5282101256219946e-11,3.3420613689116854e-15,3.2280632075560393e-12,1.5561562376698311e-13,1.6177867220410995e-13,9.99999984156339e-06,9.966102375618117e-10,2.7415454970394182e-15,9.513311058725477e-10,9.95133110587254e-09,1.37
4.548651500117004e-11,3.383769223037794e-15,3.266808189044301e-12,1.5874132381706576e-13,1.6502472287685018e-13,9.999999838359047e-06,9.965682493204832e-10,2.8173974332413084e-15,9.510847846146537e-10,9.951084784614646e-09,1.3800000000000001
4.568962658821414e-11,3.4256371112266234e-15,3.3056743252893105e-12,1.619044320811177e-13,1.6830990104147056e-13,9.999999835115737e-06,9.965261008708395e-10,2.894734679533115e-15,9.508396067011257e-10,9.950839606701117e-09,1.3900000000000001
4.5891445986418525e-11,3.4676633163643813e-15,3.34465976713286e-12,1.6510509249455991e-13,1.716343661293365e-13,9.999999831833298e-06,9.96483793903753e-10,2.9735733041315025e-15,9.505955638661546e-10,9.950595563866146e-09,1.4000000000000001
4.609198316484947e-11,3.5098461213372754e-15,3.3837626654167407e-12,1.683434489928133e-13,1.7499827757181327e-13,9.999999828511569e-06,9.964413301100947e-10,3.0539293752531352e-15,9.50352647843932e-10,9.950352647843924e-09,1.41
4.629116932587479e-11,3.5521979971980075e-15,3.4229975566022863e-12,1.7161735503563347e-13,1.783996006161144e-13,9.999999825152599e-06,9.963986970100316e-10,3.135880334011226e-15,9.50110915275949e-10,9.950110915275942e-09,1.42
4.6489061635586015e-11,3.594708725279905e-15,3.4623527732639976e-12,1.7492832701202794e-13,1.8183980944929303e-13,9.9999998217549e-06,9.963559047855254e-10,3.2194054739676154e-15,9.49870319003927e-10,9.94987031900392e-09,1.43
4.668568346369667e-11,3.637374174624019e-15,3.501823678543902e-12,1.7827689853804336e-13,1.8531943680118093e-13,9.999999818317939e-06,9.96312957538322e-10,3.30451042191447e-15,9.49630839719321e-10,9.949630839719313e-09,1.44
4.6881043767131486e-11,3.680192810432598e-15,3.5414086338368104e-12,1.8166318411679482e-13,1.8883861390817067e-13,9.99999981484158e-06,9.962698567772019e-10,3.391212034701964e-15,9.493924699903727e-10,9.949392469990365e-09,1.45
4.707515150281523e-11,3.723163097907892e-15,3.5811060005375337e-12,1.8508729825139752e-13,1.923974720066549e-13,9.999999811325692e-06,9.962266040109447e-10,3.4795271691802714e-15,9.491552023853233e-10,9.949155202385316e-09,1.46
4.726801562767264e-11,3.7662835022521485e-15,3.6209141400408825e-12,1.8854935544496653e-13,1.9599614233302617e-13,9.999999807770142e-06,9.961832007483304e-10,3.569472682199566e-15,9.489190294724142e-10,9.948919029472406e-09,1.47
4.745964509862848e-11,3.8095524886676195e-15,3.660831413741668e-12,1.9204947020061698e-13,1.9963475612367714e-13,9.999999804174798e-06,9.961396484981392e-10,3.661065430610024e-15,9.486839438198864e-10,9.948683943819878e-09,1.48
4.765004887260749e-11,3.8529685223565526e-15,3.700856183034701e-12,1.9558775702146406e-13,2.0331344461500033e-13,9.999999800539525e-06,9.96095948769151e-10,3.754322271261817e-15,9.484499379959818e-10,9.948449937995974e-09,1.49
4.783923590653442e-11,3.896530068521198e-15,3.740986809314792e-12,1.9916433041062287e-13,2.0703233904338843e-13,9.999999796864192e-06,9.960521030701457e-10,3.8492600610051206e-15,9.482170045689416e-10,9.948217004568934e-09,1.5
4.8027215157334027e-11,3.940235592363804e-15,3.781221653976753e-12,2.0277930487120854e-13,2.10791570645234e-13,9.999999793148667e-06,9.960081129099037e-10,3.94589565669011e-15,9.47985136107007e-10,9.947985136106999e-09,1.51
4.8213995581931054e-11,3.9840835590866206e-15,3.821559078415393e-12,2.0643279490633618e-13,2.1459127065692967e-13,9.999999789392814e-06,9.959639797972048e-10,4.044245915166957e-15,9.477543251784194e-10,9.947754325178412e-09,1.52
4.8399586137250256e-11,4.028072433891898e-15,3.8619974440255245e-12,2.1012491501912095e-13,2.18431570314868e-13,9.999999785596502e-06,9.95919705240829e-10,4.144327693285838e-15,9.475245643514201e-10,9.947524564351412e-09,1.53
4.858399578021639e-11,4.072200681981884e-15,3.902535112201957e-12,2.13855779712678e-13,2.223126008554416e-13,9.9999997817596e-06,9.958752907495563e-10,4.246157847896926e-15,9.472958461942507e-10,9.947295846194243e-09,1.54
4.8767233467754185e-11,4.116466768558828e-15,3.943170444339503e-12,2.1762550349012242e-13,2.2623449351504312e-13,9.999999777881973e-06,9.958307378321667e-10,4.349753235850396e-15,9.470681632751523e-10,9.947068163275144e-09,1.55
4.894930815678842e-11,4.16086915882498e-15,3.983901801832973e-12,2.2143420085456938e-13,2.301973795300651e-13,9.99999977396349e-06,9.957860479974403e-10,4.455130713996422e-15,9.468415081623665e-10,9.946841508162359e-09,1.56
4.913022880424382e-11,4.20540631798259e-15,4.0247275460771765e-12,2.25281986309134e-13,2.342013901369002e-13,9.999999770004016e-06,9.957412227541574e-10,4.562307139185179e-15,9.466158734241346e-10,9.946615873424128e-09,1.57
4.930994466117558e-11,4.250087454200462e-15,4.06565840937631e-12,2.2916727550742387e-13,2.382450223214187e-13,9.999999766005065e-06,9.956962528927092e-10,4.671334953517575e-15,9.463913007293879e-10,9.94639130072938e-09,1.58
4.9488487463938645e-11,4.294906933943846e-15,4.106688033283251e-12,2.3309083111033244e-13,2.423290308315032e-13,9.999999761965877e-06,9.95651144011236e-10,4.782217437092607e-15,9.461677639131053e-10,9.946167763913098e-09,1.59
4.966588698463846e-11,4.339859477108346e-15,4.147810466338549e-12,2.3705335988869845e-13,2.4645411665020866e-13,9.999999757885743e-06,9.956059013552556e-10,4.89495904072015e-15,9.459452384256173e-10,9.94594523842561e-09,1.6
4.984215127674656e-11,4.3849437114559e-15,4.1890242571302956e-12,2.410549506391022e-13,2.5062038628488725e-13,9.999999753764558e-06,9.9556052627136e-10,5.009577159716845e-15,9.45723717578144e-10,9.945723717578137e-09,1.61
5.0017288393734505e-11,4.430158264748445e-15,4.2303279542465835e-12,2.4509569215812375e-13,2.548279462428911e-13,9.999999749602213e-06,9.955150201061418e-10,5.126089189399333e-15,9.45503194681905e-10,9.945503194681898e-09,1.62
5.019130638907385e-11,4.475501764747918e-15,4.271720106275505e-12,2.4917567324234337e-13,2.590769030315724e-13,9.999999745398599e-06,9.95469384206193e-10,5.244512525084254e-15,9.4528366304812e-10,9.945283663048112e-09,1.6300000000000001
5.0364213316236134e-11,4.520972839216254e-15,4.313199261805153e-12,2.532949826883412e-13,2.633673631582833e-13,9.99999974115361e-06,9.954236199181059e-10,5.364864562088251e-15,9.450651159880093e-10,9.945065115988002e-09,1.6400000000000001
5.053601722869292e-11,4.566570115915392e-15,4.3547639694236194e-12,2.5745370929269745e-13,2.6769943313037604e-13,9.999999736867137e-06,9.953777285884727e-10,5.487162695727963e-15,9.448475468127922e-10,9.944847546812785e-09,1.6500000000000001
5.070672617991575e-11,4.612292222607268e-15,4.396412777718999e-12,2.6165194185199224e-13,2.720732194552027e-13,9.999999732539073e-06,9.953317115638857e-10,5.611424321320032e-15,9.44630948833689e-10,9.944630948833682e-09,1.6600000000000001
5.0876348223376184e-11,4.658137787053819e-15,4.43814423527938e-12,2.6588976916280575e-13,2.764888286401153e-13,9.99999972816931e-06,9.952855701909372e-10,5.737666834181096e-15,9.44415315361919e-10,9.944415315361912e-09,1.67
5.104489141254577e-11,4.704105437016983e-15,4.47995689069286e-12,2.7016728002171827e-13,2.8094636719246637e-13,9.999999723757739e-06,9.952393058162195e-10,5.865907629627801e-15,9.442006397087024e-10,9.944200639708695e-09,1.68
5.1212363800896054e-11,4.750193800258696e-15,4.52184929254753e-12,2.7448456322530993e-13,2.8544594161960783e-13,9.999999719304253e-06,9.951929197863247e-10,5.996164102976786e-15,9.43986915185259e-10,9.943986915185251e-09,1.69
5.1378773441898595e-11,4.796401504540896e-15,4.563819989431481e-12,2.788417075701609e-13,2.899876584288919e-13,9.999999714808744e-06,9.95146413447845e-10,6.128453649544692e-15,9.437741351028087e-10,9.943774135102801e-09,1.7
5.154412838902494e-11,4.842727177625519e-15,4.6058675299328066e-12,2.8323880185285133e-13,2.945716241276707e-13,9.999999710271104e-06,9.950997881473728e-10,6.262793664648159e-15,9.43562292772571e-10,9.943562292772563e-09,1.71
5.170843669574663e-11,4.889169447274501e-15,4.6479904626396e-12,2.8767593486996144e-13,2.9919794522329647e-13,9.999999705691226e-06,9.950530452315004e-10,6.399201543603829e-15,9.43351381505766e-10,9.943351381505758e-09,1.72
5.1871706415535234e-11,4.9357269412497805e-15,4.690187336139953e-12,2.921531954180714e-13,3.038667282231213e-13,9.999999701068999e-06,9.950061860468197e-10,6.537694681728342e-15,9.431413946136136e-10,9.943141394613605e-09,1.73
5.2033901152366174e-11,4.982406276501055e-15,4.732465871911504e-12,2.966694355424692e-13,3.085768845796292e-13,9.999999696405522e-06,9.949592039775567e-10,6.6783087135154755e-15,9.429323619124343e-10,9.942932361912426e-09,1.74
5.219503242232092e-11,5.029205458433583e-15,4.774823903975454e-12,3.012248403824986e-13,3.1332861389479e-13,9.999999691700591e-06,9.94912100990571e-10,6.821059613452366e-15,9.427242738697056e-10,9.942724273869697e-09,1.75
5.235513484036837e-11,5.076118340744171e-15,4.817254499515097e-12,3.058202377749769e-13,3.181227367998372e-13,9.999999686953381e-06,9.948648831904921e-10,6.965953877747737e-15,9.425171019824486e-10,9.942517101982441e-09,1.76
5.251421564567084e-11,5.12314369755568e-15,4.859756375164719e-12,3.104556938593549e-13,3.2295933790886693e-13,9.999999682163806e-06,9.948175517780433e-10,7.11300923585768e-15,9.42310840230652e-10,9.942310840230644e-09,1.77
5.267228207739065e-11,5.170280302990969e-15,4.9023282475586035e-12,3.1513127477508343e-13,3.278385018359753e-13,9.999999677331778e-06,9.947701079539468e-10,7.262243417238287e-15,9.421054825943042e-10,9.942105482594296e-09,1.78
5.2829341374690155e-11,5.217526931172899e-15,4.944968833331036e-12,3.1984704666161326e-13,3.327603131952584e-13,9.999999672457214e-06,9.947225529189256e-10,7.413674151345645e-15,9.419010230533944e-10,9.941901023053387e-09,1.79
5.2985400776731665e-11,5.264882356224329e-15,4.9876768491163e-12,3.246030756583953e-13,3.3772485660081225e-13,9.999999667540026e-06,9.946748878737022e-10,7.567319167635846e-15,9.41697455587911e-10,9.941697455587902e-09,1.8
5.314046752267751e-11,5.312345352268119e-15,5.030451011548681e-12,3.293994279048803e-13,3.42732216666733e-13,9.999999662580128e-06,9.946271140189993e-10,7.723196195564983e-15,9.41494774177843e-10,9.941494774177835e-09,1.81
5.3294548851690025e-11,5.359914693427129e-15,5.073290037262463e-12,3.342361695405191e-13,3.4778247800711674e-13,9.999999657577437e-06,9.945792325555397e-10,7.88132296458914e-15,9.412929728031788e-10,9.94129297280317e-09,1.82
5.344765200293153e-11,5.4075891538242195e-15,5.1161926428919305e-12,3.391133667047626e-13,3.5287572523605956e-13,9.999999652531865e-06,9.945312446840461e-10,8.041717204164414e-15,9.410920454439073e-10,9.941092045443899e-09,1.83
5.359978421556436e-11,5.455367507582249e-15,5.1591575450713685e-12,3.440310855370615e-13,3.580120429676575e-13,9.999999647443324e-06,9.94483151605241e-10,8.20439664374689e-15,9.408919860800172e-10,9.94089198608001e-09,1.84
5.375095272875083e-11,5.503248528824079e-15,5.202183460435062e-12,3.4898939217686667e-13,3.6319151581600673e-13,9.999999642311733e-06,9.944349545198474e-10,8.369379012792664e-15,9.406927886914973e-10,9.940692788691489e-09,1.85
5.390116478165329e-11,5.551230991672569e-15,5.245269105617294e-12,3.53988352763629e-13,3.6841422839520327e-13,9.999999637137002e-06,9.943866546285874e-10,8.536682040757821e-15,9.40494447258336e-10,9.940494447258328e-09,1.86
5.405042761343405e-11,5.599313670250578e-15,5.28841319725235e-12,3.590280334367992e-13,3.7368026531934326e-13,9.999999631919049e-06,9.943382531321843e-10,8.706323457098454e-15,9.402969557605224e-10,9.940296955760515e-09,1.87
5.419874846325545e-11,5.6474953386809666e-15,5.331614451974515e-12,3.6410850033582815e-13,3.7898971120252275e-13,9.999999626657785e-06,9.942897512313605e-10,8.878320991270653e-15,9.401003081780452e-10,9.940100308178037e-09,1.8800000000000001
5.434613457027981e-11,5.695774771086594e-15,5.374871586418072e-12,3.6922981960016666e-13,3.8434265065883787e-13,9.999999621353124e-06,9.942411501268389e-10,9.052692372730507e-15,9.39904498490893e-10,9.939904498490884e-09,1.8900000000000001
5.449255570673625e-11,5.744157445762878e-15,5.418190986765442e-12,3.743910470598272e-13,3.897381862262875e-13,9.999999616005973e-06,9.94192444346833e-10,9.229461896733937e-15,9.3970955133114e-10,9.939709551331133e-09,1.9000000000000001
5.463800489362701e-11,5.7926446809693445e-15,5.46157428013367e-12,3.795918654564184e-13,3.951760298352707e-13,9.999999610616615e-06,9.941436325599454e-10,9.408649784363241e-15,9.395154723107987e-10,9.939515472310792e-09,1.9100000000000001
5.478252557651665e-11,5.841228772210312e-15,5.505012771641845e-12,3.8483331724815483e-13,4.0065721513518386e-13,9.999999605184015e-06,9.940947224149186e-10,9.590267420173312e-15,9.39322225789026e-10,9.939322225789019e-09,1.92
5.492612406974281e-11,5.8899086590928105e-15,5.548505367237519e-12,3.9011544363625454e-13,4.061818024987952e-13,9.999999599708107e-06,9.940457149477724e-10,9.774332695688855e-15,9.39129806502419e-10,9.939129806502411e-09,1.93
5.5068806683348864e-11,5.9386832819922665e-15,5.592050973747287e-12,3.954382857061386e-13,4.11749852186312e-13,9.999999594188832e-06,9.939966111937623e-10,9.960863503187107e-15,9.389382091910885e-10,9.93893820919108e-09,1.94
5.5210579723083914e-11,5.9875515820525046e-15,5.635648498876787e-12,4.008018844274316e-13,4.1736142434538107e-13,9.999999588626129e-06,9.93947412187379e-10,1.0149877735697844e-14,9.387474285986578e-10,9.93874742859865e-09,1.95
5.535144949040278e-11,6.0365125011857505e-15,5.679296851210703e-12,4.0620628065396176e-13,4.2301657901108855e-13,9.999999583019935e-06,9.93898118962348e-10,1.0341393287003384e-14,9.385574594722643e-10,9.938557459472258e-09,1.96
5.549142228246602e-11,6.085564982072624e-15,5.722994940212766e-12,4.1165151512376054e-13,4.2871537610596004e-13,9.99999957737019e-06,9.938487325516307e-10,1.0535428051638582e-14,9.38368296562558e-10,9.938368296562551e-09,1.97
