Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
8.17,9218.985636423035,97079.37134342453,1624.4976312223544,76874.48569815657,489.29575645454906,69050.02999224077,10236.492884323037,1520.3123923295889,3586.1885531532726,10596.588643517965,99193.16473110144,80806.8352688934,77363.78145461112,72636.21854539405,1.0,1.0,8136.555904028908,2975.7688723906977,2425.9194431991746,8097.834393993449,8122.309557145515,2612.155202221367,2482.957617184495,91.32206262692273
8.18,9218.072466529366,97027.7902310671,1624.884910180788,76817.79552012538,489.0510894601325,69105.10300801568,10231.567248419837,1521.6035128512885,3588.0503824039697,10621.427240609275,99141.72623070802,80858.27376928681,77306.84660958551,72693.15339041964,1.0,1.0,8132.5137130598,2977.077708512901,2427.659005687285,8093.79185184087,8118.248085038201,2613.790098468298,2484.7598591585966,91.31191629477084
8.19,9217.159398093381,96976.26260127324,1625.272186394479,76761.16313542596,488.80661871641325,69160.11908714987,10226.646544043902,1522.8929624169286,3589.9111587129155,10646.283845996224,99090.34140638412,80909.6585936107,77249.96975414237,72750.03024586278,1.0,1.0,8128.474744414149,2978.384198450338,2429.397456489146,8089.752539467521,8114.18987069246,2615.422595827724,2486.559325181878,91.30177108992658
8.2,9216.246431103811,96924.78839841389,1625.6594592775632,76704.58850014456,488.5623434166905,69215.07828705276,10221.730766781928,1524.1807450519943,3591.77086939115,10671.158431850312,99039.01020110815,80960.98979888669,77193.15084356125,72806.84915644392,1.0,1.0,8124.438996085018,2979.688348675234,2431.134785887552,8085.716453739117,8110.134900717063,2617.052699756886,2488.3560227563867,91.29162701226467
8.21,9215.33356554938,96873.36756694409,1626.046728260644,76648.07157031447,488.3182627026952,69269.98066508377,10216.819912222629,1525.4668647809983,3593.6295019042195,10696.05097040915,98987.73255790742,81012.2674420874,77136.38983301717,72863.61016698799,1.0,1.0,8120.406466066823,2980.99016562388,2432.870984286541,8081.683591604001,8106.083160864741,2618.680415680698,2490.149959373712,91.2814840616599
8.22,9214.42080141882,96822.00005140247,1626.4339927915933,76591.61230191859,488.0743756632076,69324.82627855295,10211.913975956739,1526.7513256278514,3595.4870438704006,10720.961433975997,98936.50841985727,81063.49158013755,77079.6866775818,72920.31332242335,1.0,1.0,8116.377152355345,2982.2896556968553,2434.6060422099886,8077.653950097124,8102.034636009247,2620.3057489918115,2491.9411425155395,91.27134223798701
8.23,9213.508138700863,96770.68579641078,1626.8212523363522,76535.21065089176,487.8306813326736,69379.61518472178,10207.012953576992,1528.0341316162326,3597.3434830589244,10745.889794919345,98885.3377300798,81114.662269915,77023.04133222444,72976.95866778071,1.0,1.0,8112.351052947675,2983.5868252592045,2436.339950300206,8073.627526343993,8097.989310122382,2621.928705050691,2493.7295796541875,91.26120154112083
8.24,9212.595577384243,96719.42474667345,1627.2085063797322,76478.8665731234,487.5871786898223,69434.34744080371,10202.11684067813,1529.3152867699573,3599.1988073882017,10770.83602567245,98834.220431743,81165.7795682518,76966.45375181323,73033.54624819191,1.0,1.0,8108.328165842232,2984.8816806407267,2438.072699316539,8069.604317564628,8093.9471662510505,2623.549289185674,2495.515278253155,91.25106197093615
8.25,9211.68311745769,96668.21684697713,1627.5957544262149,76422.58002445988,487.34386665628307,69489.02310396494,10197.225632856893,1530.5947951133496,3601.053004924047,10795.8000987329,98783.15646805963,81216.84353193518,76909.92389111617,73090.07610888898,1.0,1.0,8104.308489038697,2986.1742281361876,2439.8042801339634,8065.584321077469,8089.9081864943,2625.1675066930543,2497.2982457676644,91.24092352730779
8.26,9210.770758909941,96617.06204219021,1627.9829960007537,76366.35096070702,487.10074409520274,69543.64223132502,10192.33932571201,1531.872660671609,3602.906063877903,10820.781986662161,98732.14578228617,81267.85421770863,76853.45170480222,73146.54829520293,1.0,1.0,8100.2920205380415,2987.46447400553,2441.5346837416846,8061.567534303294,8085.872351980366,2626.7833628371486,2499.0784896452,91.23078621011058
8.27,9209.858501729732,96565.9602773128,1628.3702312295677,76310.1793380122,486.85781118254334,69598.20487829977,10187.457914996648,1533.1488869734717,3604.757972510632,10845.781662285735,98681.18831972491,81318.8116802699,76797.03714919474,73202.9628508104,1.0,1.0,8096.278758345634,2988.7524253040247,2443.2639011659044,8057.553957631381,8081.83966563022,2628.396863048016,2500.8560166329257,91.22065001921938
8.28,9208.946345905802,96514.91149855357,1628.7574732347748,76254.06512097792,486.6150987384231,69652.71106317596,10182.581399876077,1534.4234664160124,3606.6087171128456,10870.799102979223,98630.28407052676,81369.71592946805,76740.68021971633,73259.3197802888,1.0,1.0,8092.2687005389635,2990.0381076166595,2444.991921848098,8053.543655531394,8077.810639057824,2630.0080171487934,2502.6308179712632,91.21051495450904
8.290000000000001,9208.03429142689,96463.91565009557,1629.1447109333326,76198.00825831758,486.37258017937535,69707.16087344805,10177.709773149298,1535.6964121891835,3608.458288060135,10895.834277801314,98579.43294120829,81420.56705878653,76684.38083849696,73315.61916150819,1.0,1.0,8088.2618450643795,2991.32151182674,2446.7187385072475,8049.536573000853,8073.784830977632,2631.616826676453,2504.4029138501865,91.20038101585445
8.3,9207.122338281732,96412.9726771646,1629.5319443420426,76142.0087059628,486.1302550721012,69761.55436490699,10172.843030528618,1536.9677279804594,3610.306674063254,10920.88715970357,98528.63487657874,81471.36512341606,76628.1389610349,73371.86103897024,1.0,1.0,8084.258189929908,2992.6026446324613,2448.444342522893,8045.532709850481,8069.762234196881,2633.223296908157,2506.1723112146133,91.19024820313048
8.31,9206.210486459073,96362.08252506802,1629.9191735271625,76086.06641983337,485.8881229770287,69815.89159322911,10167.981167734877,1538.2374174586037,3612.153863965639,10945.957721707871,98477.88982157221,81522.11017842259,76571.9545428104,73428.04545719475,1.0,1.0,8080.257733144886,2993.881512734064,2450.1687253785235,8041.532066129809,8065.742841418677,2634.827433098447,2507.939016975055,91.18011651621205
8.32,9205.298735947656,96311.24513919445,1630.3063986058762,76030.18135584022,485.64618344851306,69870.1726139749,10163.124180497614,1539.505484273464,3613.9998467415257,10971.045936906174,98427.19772124883,81572.80227874598,76515.82753928873,73484.17246071642,1.0,1.0,8076.260472719927,2995.1581228350988,2451.891878660089,8037.534642133852,8061.726645245318,2636.4292404795915,2509.7030380073843,91.16998595497408
8.33,9204.387086736222,96260.46046501333,1630.6936197477637,75974.35346988837,485.4044360350377,69924.39748258766,10158.272064555245,1540.7719320557671,3615.844611494061,10996.15177846031,98376.55852079613,81623.44147919868,76459.75790592341,73540.24209408172,1.0,1.0,8072.266406666914,2996.432481643533,2453.613794054505,8033.540438409743,8057.713638181626,2638.0287242619333,2511.464381152611,91.15985651929148
8.34,9203.475538813518,96209.72844807449,1631.0808371762712,75918.58271787984,485.1628802794145,69978.56625439247,10153.424815655235,1542.0367644169162,3617.6881474534234,11021.275219601772,98325.97216553017,81674.02783446462,76403.74559815925,73596.25440184589,1.0,1.0,8068.275532998988,2997.704595873045,2455.3344633481684,8029.549455763354,8053.703812638281,2639.625889634245,2513.223053216654,91.14972820903921
8.35,9202.56409216829,96159.04903400784,1631.4680511701802,75862.86905571648,484.92151571898455,70032.67898459475,10148.582429554262,1543.299984948784,3619.530443974934,11046.416233631498,98275.438600897,81724.5613990978,76347.79057143547,73652.20942856968,1.0,1.0,8064.287849730518,2998.9744722440882,2457.0538784254627,8025.561695265854,8049.697160935144,2641.220741764084,2514.979060970114,91.13960102409224
8.36,9201.652746789287,96108.42216852285,1631.855262065078,75807.21243930301,484.68034188581885,70086.73572827915,10143.744902018392,1544.5615972235107,3621.3714905371735,11071.574793919663,98224.95777247375,81775.04222752104,76291.89278118883,73708.10721881632,1.0,1.0,8060.303354877096,3000.2421174851843,2458.772031267271,8021.5771582602765,8045.693675304594,2642.8132857981495,2516.732411148048,91.12947496432552
8.370000000000001,9200.741502665254,96057.84779740825,1632.2424702548271,75751.61282454987,484.4393583069189,70140.73654040827,10138.91222882325,1545.8216047932983,3623.2112767401,11096.750873905461,98174.52962597,81825.47037402482,76236.05218285679,73763.94781714836,1.0,1.0,8056.322046455509,3001.507538334059,2460.4889139494853,8017.595846368037,8041.693347894855,2644.4035268626467,2518.4831104497393,91.11935002961405
8.38,9199.830359784944,96007.32586653154,1632.6296761930353,75696.07016737615,484.19856450441733,70194.68147582142,10134.084405754193,1547.080011190206,3625.04979230316,11121.944447096883,98124.154107229,81875.84589276582,76180.26873188057,73819.73126812458,1.0,1.0,8052.34392248373,3002.7707415388504,2462.204518641515,8013.617761495431,8037.696170773328,2645.991470063648,2520.231165538475,91.10922621983283
8.39,9198.919318137108,95956.85632183867,1633.016880394525,75640.58442371254,483.9579599957783,70248.57058923342,10129.26142860647,1548.3368199259473,3626.887027063407,11147.155487070528,98073.83116222898,81926.16883776584,76124.54238370832,73875.45761629683,1.0,1.0,8048.368980980898,3004.031733859265,2463.9188376047964,8009.642905840103,8033.702135929921,2647.5771204874645,2521.9765830413185,91.09910353485688
8.4,9198.008377710497,95906.43910935358,1633.4040834368036,75585.1555495042,483.71754429399857,70302.40393523333,10124.443293185408,1549.592034491684,3628.722970973617,11172.38396747137,98023.56073708438,81976.43926291043,76068.87309379819,73931.12690620695,1.0,1.0,8044.397219967303,3005.290522067786,2465.6318631913064,8005.671281897467,8029.711235280377,2649.160483201009,2523.71936954888,91.08898197456121
8.41,9197.097538493868,95856.07417517783,1633.7912859615328,75529.78350071369,483.4773169078076,70356.18156828324,10119.62999530657,1550.8456583578225,3630.557614100402,11197.629862012549,97973.34277804717,82026.65722194764,76013.2608176215,73986.73918238364,1.0,1.0,8040.428637464365,3006.5471129508733,2467.3435878420682,8001.702892467145,8025.723460669607,2650.741563252177,2525.4595316150962,91.07886153882087
8.42,9196.186800475973,95805.76146549017,1634.1784886759992,75474.46823332393,483.2372773418687,70409.90354271702,10114.821530795934,1552.0976949738094,3632.3909466223276,11222.893144475162,97923.17723150805,82076.82276848676,75957.70551066581,74042.29448933934,1.0,1.0,8036.463231494618,3007.8015133101508,2469.0540040856627,7997.73774065933,8021.738803875021,2652.320365670217,2527.197075757,91.06874222751094
8.43,9195.27616364557,95755.50092654618,1634.5656923545832,75419.20970334107,482.9974250969792,70463.56991273907,10110.017895490058,1553.3481477679275,3634.2229588280265,11248.173788708042,97873.06404399776,82126.93595599706,75902.20712843805,74097.7928715671,1.0,1.0,8032.501000081702,3009.0537299635325,2470.76310453674,7993.7758299011475,8017.757256609856,2653.8968954661104,2528.9320084544966,91.05862404050646
8.44,9194.365627991416,95705.29250467784,1634.9528978402293,75364.00786679744,482.7577596702713,70517.18073242312,10105.219085236258,1554.5970201470898,3636.0536411143153,11273.471768627554,97823.00316218834,82176.99683780647,75846.76562646772,74153.23437353743,1.0,1.0,8028.541941250322,3010.3037697465115,2472.4708818945255,7989.817163942986,8013.7788105265045,2655.4711576329514,2530.664336150136,91.04850697768254
8.45,9193.455193502268,95655.13614770296,1635.3400941218122,75308.86266587804,482.51828800609104,70570.73606117595,10100.42509471698,1555.8443142710119,3637.8829849450635,11298.787058434726,97772.99452983086,82227.00547016395,75791.38095388413,74208.61904612102,1.0,1.0,8024.58605311512,3011.551632099836,2474.177329762571,7985.861686723091,8009.803580901112,2657.043157842012,2532.394063549417,91.03839103891424
8.46,9192.54486016689,95605.03180342434,1635.7272710263444,75253.77404369203,482.27901656649595,70624.23595791984,10095.635918701362,1557.090032356429,3639.710981826786,11324.11963238371,97723.03809101718,82276.96190897762,75736.05306025852,74263.94693974663,1.0,1.0,8020.633333786124,3012.797316960772,2475.882441773224,7981.909346548894,8005.831675003834,2658.612901703312,2534.121195430878,91.02827622407669
8.47,9191.634627974041,95554.97941660893,1636.1144447659208,75198.74197400363,482.03993536957375,70677.68046938346,10090.851554564344,1558.3341793026013,3641.5376212484953,11349.469464315936,97673.13379674441,82326.8662032504,75680.7819093732,74319.21809063196,1.0,1.0,8016.683781178298,3014.040840646434,2477.586209826774,7977.960224751779,8001.862927134925,2660.18039327494,2535.845740284877,91.01816253304503
8.48,9190.724496912484,95504.97893399723,1636.5016155678177,75143.7664119263,481.80104446504794,70731.06964952001,10086.071998108757,1559.5767583359425,3643.3628940937842,11374.836528432237,97623.2815940301,82376.71840596471,75625.56745639135,74374.43254361379,1.0,1.0,8012.737393327273,3015.282209511868,2479.2886270081594,7974.014321968772,7997.897338119797,2661.745637535422,2537.567704274256,91.0080499656944
8.49,9189.814466970982,95455.03030241077,1636.88878367968,75088.84731254964,481.5623439346864,70784.40355217135,10081.297245143565,1560.8177726547658,3645.186791349481,11400.22079900092,97573.48143002513,82426.51856996969,75570.40965648432,74429.59034352083,1.0,1.0,8008.794168270096,3016.5214299010186,2480.989686483272,7970.071638924664,7993.934909315795,2663.308639450638,2539.287093515587,90.99793852189994
8.5,9188.9045381383,95405.13346875174,1637.2759493695187,75033.98463094053,481.3238338934226,70837.68223106732,10076.527291483888,1562.057225428929,3647.009304103885,11425.622250357572,97523.73325201467,82476.26674798013,75515.30846483394,74484.6915351712,1.0,1.0,8004.854104045219,3017.7585081470606,2482.6893814975674,7966.132176431717,7989.975642630816,2664.869403974303,2541.0039140787476,90.98782820153681
8.51,9187.994710403207,95355.28838000288,1637.6631129257046,74979.17832214442,481.08551449047707,70890.90573982526,10071.762132951028,1563.2951197994785,3648.830423544998,11451.040856904889,97474.03700741906,82525.96299257578,75460.2638366349,74539.73616337027,1.0,1.0,8000.9171986924985,3018.9934505726633,2484.3877053746755,7962.195935389374,7986.01954054192,2666.4279360484616,2542.718171986496,90.97771900448022
8.52,9187.084983754468,95305.49498322718,1638.0502746569666,74924.4283411865,480.8473859104789,70944.07413194941,10067.001765372488,1564.5314588782933,3650.6501409587636,11476.476593112478,97424.39264379464,82575.6073562002,75405.27572709699,74594.72427290818,1.0,1.0,7996.983450253178,3020.226263490207,2486.084651515015,7958.262916783961,7982.066606113951,2667.9842406039725,2544.429873214048,90.96761093060533
8.53,9186.175358180852,95255.75322556774,1638.4374348923873,74869.7346430729,480.6094483745873,70997.18746083038,10062.24618458201,1565.7662457477293,3652.468447727295,11501.929433516676,97374.80010883471,82625.19989116011,75350.34409144748,74649.65590855767,1.0,1.0,7993.0528567698875,3021.4569532020905,2487.7802133943997,7954.333121688407,7978.116843018151,2669.5383225610144,2546.1390236886486,90.95750397978736
8.540000000000001,9185.265833671128,95206.06305424738,1638.824593981398,74815.09718279184,480.37170214161273,71050.24577974458,10057.49538641959,1566.9994834602635,3654.2853353271144,11527.399352720364,97325.25935037038,82674.74064962444,75295.46888493345,74704.5311150717,1.0,1.0,7989.125416286643,3022.6855260010198,2489.4743845626554,7950.406551261948,7974.170255550772,2671.090186829577,2547.8456292891524,90.94739815190155
8.55,9184.35641021407,95156.42441656864,1639.2117522937765,74760.515915315,480.13414750913864,71103.24914185362,10052.74936673151,1568.231175038137,3656.1007953273843,11552.886325392767,97275.77031637155,82724.22968362327,75240.65006282413,74759.349937181,1.0,1.0,7985.201126848834,3023.9119881702645,2491.1671586422267,7946.483206749853,7970.226848651702,2672.639838309963,2549.549695845595,90.93729344682315
8.56,9183.44708779845,95106.83725991334,1639.598910219642,74705.99079559853,479.89678481464273,71156.19760020384,10048.008121370356,1569.4613234730018,3657.9148193881424,11578.390326269291,97226.33295494763,82773.6670450472,75185.88758041317,74814.11241959198,1.0,1.0,7981.27998650322,3025.1363459838904,2492.858529326791,7942.563089483121,7966.28662792307,2674.1872818932966,2551.251229138778,90.92718986442736
8.57,9182.53786641304,95057.30153174249,1639.9860681694518,74651.52177858433,479.65961443661837,71209.09120772567,10043.271646195051,1570.6899317255616,3659.7273992585365,11603.911330151323,97176.94721434856,82823.05278564627,75131.18139302095,74868.8186069842,1.0,1.0,7977.361993297914,3026.3586057071225,2494.54849037987,7938.646200878214,7962.349599647866,2675.7325224620226,2552.9502348998353,90.91708740458947
8.58,9181.628746046617,95007.81717959596,1640.3732265739973,74597.10881920131,479.42263679569623,71261.93001723308,10038.539937070876,1571.9170027252187,3661.538526775058,11629.449311906043,97127.61304296566,82872.38695702917,75076.53145599701,74923.46854400814,1.0,1.0,7973.447145282394,3027.578773596513,2496.23703563344,7934.7325424367655,7958.415770808559,2677.2755648904204,2554.6467188098204,90.90698606718477
8.59,9180.719726687956,94958.38415109237,1640.7603858844,74542.75187236651,479.1858523557656,71314.7140814231,10033.812989869497,1573.1425393697166,3663.3481938597765,11655.004246466244,97078.33038933252,82921.66961066231,75021.93772472227,74978.06227528288,1.0,1.0,7969.535440507481,3028.7968559002693,2497.9241589865437,7930.822115745299,7954.485149105709,2678.8164140451154,2556.3406864992794,90.89688585208853
8.6,9179.810808325834,94909.00239392875,1641.147546572108,74488.45089298637,478.94926162509574,71367.4434528751,10029.090800468988,1574.3665445247843,3665.156392518573,11680.57610883014,97029.09920212594,82970.90079786888,74967.40015461146,75032.59984539368,1.0,1.0,7965.626877025343,3030.012858858521,2499.6098544039005,7926.914922474957,7950.55774297659,2680.3550747855907,2558.032143547831,90.88678675917608
8.61,9178.901990949033,94859.6718558804,1641.5347091288918,74434.20583595788,478.7128651574576,71420.11818405044,10024.373364753865,1575.5890210237812,3666.963114839375,11706.164874061187,96979.91943016674,83020.08056982809,74912.91870111534,75087.08129888983,1.0,1.0,7961.721452889484,3031.2267887035996,2501.2941159145203,7923.010964381213,7946.633561613797,2681.89155196471,2559.7210954837437,90.87668878832271
8.620000000000001,9177.993274546328,94810.39248480058,1641.92187406684,74380.01665616978,478.47666355324486,71472.73832729174,10019.660678615099,1576.8099716673405,3668.7683529903916,11731.770517287889,96930.79102242067,83069.20897757418,74858.49331972303,75141.50668028212,1.0,1.0,7957.819166154734,3032.4386516602826,2502.976937610313,7919.110243303594,7942.712614983865,2683.425850429228,2561.4075477835177,90.86659193940378
8.63,9177.084659106504,94761.16422905175,1642.3090097224451,74325.88327281765,478.2406456860821,71525.30397292692,10014.95273465281,1578.0294079548337,3670.572108574478,11757.393010825695,96881.71388446027,83118.28611553456,74804.12391850373,75195.8760815014,1.0,1.0,7953.920014904518,3033.6484351391846,2504.658321147913,7915.212602281393,7938.794718388963,2684.957970153704,2563.0915179281974,90.85649621229463
8.64,9176.176144618343,94711.98703647325,1642.6961292789192,74271.80565477717,478.00481687213033,71577.81515811116,10010.249530064524,1579.24732919487,3672.374370244683,11783.03233106166,96832.6879826243,83167.31201737055,74749.8104716493,75250.18952835584,1.0,1.0,7950.023997185624,3034.856152728833,2506.3382577973443,7911.318105944611,7934.879960077365,2686.4879178732535,2564.7730065523356,90.84640160687061
8.65,9175.267731070628,94662.86085504043,1643.083241563361,74217.78376606855,477.76918087701694,71630.27192505875,10005.551061606087,1580.4637358491896,3674.1751280008266,11808.688454056139,96783.71327748081,83216.28672251404,74695.55294694557,75304.44705305959,1.0,1.0,7946.131111049847,3036.0618154545155,2508.0167399072866,7907.426797263039,7930.968402558482,2688.0156996620226,2566.452015879977,90.83630812300711
8.66,9174.359418452144,94613.78563293334,1643.470345900653,74163.81756015374,477.53373803495407,71682.67432713325,10000.857325064664,1581.678630927976,3675.97437468319,11834.361355082588,96734.78971686895,83265.2102831259,74641.35129818869,75358.64870181645,1.0,1.0,7942.241354558359,3037.265428772589,2509.6937621029742,7903.538672280826,7927.060051380238,2689.541320151323,2568.128551648108,90.82621576057952
8.67,9173.451206751679,94564.76131840986,1643.8574415590203,74109.90699040721,477.29848870424007,71735.02241766782,9996.168316226127,1582.892017427779,3677.772103225869,11860.05100947171,96685.91724867313,83314.08275132172,74587.20547911145,75412.79452089369,1.0,1.0,7938.354725773686,3038.466998088348,2511.369319083532,7899.653726763504,7923.154912490386,2691.0647839567255,2569.8026195682123,90.81612451946324
8.68,9172.543095958019,94515.78785980563,1644.2445277480044,74056.0520101149,477.06343326764096,71787.316249967,9991.48403087487,1584.1038983317062,3679.5683066555976,11885.75739261108,96637.09582082127,83362.90417917358,74533.11544338254,75466.8845566226,1.0,1.0,7934.471222759721,3039.666528754955,2513.043405621062,7895.771956189067,7919.25299224284,2692.586095678243,2571.4742253265745,90.80603439953367
8.69,9171.635086059952,94466.86520553373,1644.631603616436,74002.25257247314,476.82857213277197,71839.55587730867,9986.804464793637,1585.3142766096175,3681.3629780905676,11911.480479944774,96588.32538128294,83411.67461871193,74479.08114460591,75520.91885539923,1.0,1.0,7930.5908435817,3040.8640260726897,2514.716016559723,7891.893355739078,7915.354297404016,2694.1052599005197,2573.143374584588,90.79594540066627
8.700000000000001,9170.727177046268,94417.99330408456,1645.0186682504086,73948.50863058765,476.5939057324796,71891.74135294576,9982.129613763325,1586.5231552183172,3683.1561107392536,11937.220246973016,96539.60587806746,83460.3941219274,74425.10253632013,75574.897463685,1.0,1.0,7926.713586306215,3042.059495287911,2516.3871468148154,7888.017920289827,7911.458835159162,2695.622281193011,2574.8100729790594,90.78585752273646
8.71,9169.81936890576,94369.17210402565,1645.4057206712514,73894.82013747253,476.3594345252229,71943.87273010815,9977.45947356282,1587.7305371017455,3684.9476978992307,11962.976669251786,96490.93725922212,83509.06274077272,74371.17957199775,75628.82042800738,1.0,1.0,7922.839449001202,3043.2529415922327,2518.056791371859,7884.145644403526,7907.566613118701,2697.1371641101773,2576.474326122513,90.7757707656197
8.72,9168.91166162722,94320.40155400138,1645.7927598335032,73841.18704604915,476.1251589954555,71995.95006200453,9972.794039968801,1588.9364251911732,3686.7377329560013,11988.749722392482,96442.31947283035,83557.6805271645,74317.31220504461,75682.68779496053,1.0,1.0,7918.968429735933,3044.4443701215787,2519.724945285685,7880.276522319525,7903.677639324562,2698.649913191668,2578.1361396034977,90.76568512919148
8.73,9168.004055199443,94271.68160273283,1646.1797846228849,73787.60930914515,475.89107965400683,72047.97340182417,9968.133308755563,1590.140822405393,3688.526209381814,12014.539382061532,96393.75246700972,83606.24753298513,74263.50038879915,75736.49961120599,1.0,1.0,7915.100526581014,3045.633785955237,2521.3916036795094,7876.410547945603,7899.791922256514,2700.160532962514,2579.7955189868894,90.75560061332727
8.74,9167.096549611219,94223.0121990176,1646.5667938542745,73734.08687949342,475.6571970384642,72099.94280273876,9963.477275694839,1591.3437316509132,3690.313120734487,12040.345623980036,96345.23618991034,83654.76381008452,74209.74407653189,75790.25592347325,1.0,1.0,7911.235737608381,3046.8211941150366,2523.056761744021,7872.5477148492655,7895.909470838506,2701.669027933315,2581.452469814193,90.74551721790257
8.75,9166.189144851349,94174.39329172953,1646.953786269678,73680.61970973104,475.4235117135543,72151.85831790432,9958.825936555611,1592.5451558221496,3692.098460656228,12066.168423923398,96296.77058971276,83703.22941028207,74156.04322144459,75843.95677856055,1.0,1.0,7907.374060891295,3048.0065995643745,2524.7204147364637,7868.688016249084,7892.030294445002,2703.1754026004382,2583.106997603849,90.7354349427929
8.76,9165.281840908629,94125.82482981862,1647.3407605362052,73627.2077523982,475.1900242715249,72203.72000046294,9954.179287103938,1593.7450978016186,3693.8822228724603,12092.007757720952,96248.35561462634,83751.6443853685,74102.39777666972,75897.6022233354,1.0,1.0,7903.515494504331,3049.1900072072895,2526.3825579797176,7864.8314450061,7888.154402907315,2704.679661446204,2584.7591078515325,90.7253537878738
8.77,9164.374637771858,94077.3067623107,1647.7277152440406,73573.85095993729,474.95673533252653,72255.52790354467,9949.537323102762,1594.9435604601306,3695.664401190641,12117.863601255609,96199.99121288727,83800.00878710757,74048.80769526982,75951.19230473532,1.0,1.0,7899.660036523384,3050.3714218876266,2528.0431868613837,7860.977993615228,7884.281806519941,2706.1818089390886,2586.4088060304557,90.71527375302078
8.78,9163.467535429836,94028.83903830737,1648.114648904419,73520.54928469172,474.7236455449941,72307.28208026935,9944.90004031174,1596.1405466569813,3697.444989499084,12143.73593046347,96151.67733275678,83848.32266723807,73995.27293023671,76004.72706976843,1.0,1.0,7895.807685025655,3051.550848388055,2529.702296832865,7857.127654196736,7880.412516046903,2707.6818495339135,2588.0560975916733,90.70519483810942
8.790000000000001,9162.560533871363,93980.42160698562,1648.5015599475976,73467.30267890492,474.49075558602857,72358.98258374841,9940.267434487048,1597.336059240146,3699.2239817657837,12169.624721333485,96103.41392251925,83896.5860774756,73941.79343449094,76058.20656551419,1.0,1.0,7891.958438089646,3052.7282914291864,2531.359883408451,7853.280418487727,7876.546542728075,2709.1797876720443,2589.700987964376,90.69511704301529
8.8,9161.653633085241,93932.05441732841,1648.8884493448763,73414.11109703896,474.2580629386756,72410.62946713227,9935.63950155982,1598.530101690779,3701.0013728952435,12195.52994981296,96055.20092961196,83944.79907038287,73888.36915997764,76111.63084002752,1.0,1.0,7888.1122937780865,3053.9037568258937,2533.015942824692,7849.436290732634,7872.6838447820155,2710.6756272429475,2591.343483442393,90.68504036761395
8.81,9160.746833060279,93883.73741630936,1649.2753382876501,73360.9745114029,474.0255401747319,72462.22278391884,9931.016238839424,1599.7226824648203,3702.7771645086505,12221.45159117325,96007.03829477174,83992.96170522309,73835.00005157763,76164.99994842749,1.0,1.0,7884.2692500228695,3055.077259283782,2534.670476488601,7845.595374483399,7868.82396690055,2712.169367951282,2592.983597153398,90.67496481178101
8.82,9159.840133785276,93835.47055527836,1649.6622059790514,73307.89285716345,473.79321136283335,72513.76258687634,9926.397640779192,1600.9137997190453,3704.551344602503,12247.389622239863,95958.92597262024,84041.07402737458,73781.68606852628,76218.31393147884,1.0,1.0,7880.429305029767,3056.2487949651477,2536.323475323658,7841.757566884195,7864.967308623034,2713.661018089084,2594.6213280526135,90.66489037539209
8.83,9158.93353524904,93787.2537836342,1650.0490512674037,73254.86608682763,473.5610763623032,72565.24892911423,9921.783703171472,1602.1034564452323,3706.323907700969,12273.34401918207,95910.86391126389,84089.13608873093,73728.42716318993,76271.57283681519,1.0,1.0,7876.592456877475,3057.418368669343,2537.9749352783256,7837.922861727035,7861.113867614234,2715.150581886822,2596.256681740548,90.6548170583228
8.84,9158.027037440377,93739.08705084524,1650.435872957193,73201.89415283913,473.3291350049734,72616.68186374356,9917.17442180745,1603.2916556364103,3708.094848417464,12299.314758218445,95862.8520588074,84137.14794118743,73675.2232878441,76324.77671216102,1.0,1.0,7872.75870364564,3058.585985150079,2539.624852371264,7834.091252600271,7857.263641082559,2716.638063552428,2597.889663813076,90.6447448604488
8.85,9157.120640348101,93690.97030644919,1650.8226698083047,73148.97700757832,473.09738709401427,72668.0614438789,9912.569792477047,1604.4784002873612,3709.864161453885,12325.301815616456,95814.8903633515,84185.10963664332,73622.07439467232,76377.92560533278,1.0,1.0,7868.928043414878,3059.7516491148854,2541.273222690728,7830.262732885736,7853.4166257606375,2718.1234672712185,2599.5202798621367,90.6346737816457
8.86,9156.214343961015,93642.90350005274,1651.2094405352623,73096.11460336241,472.86583240276303,72719.38772264011,9907.969810968834,1605.6636933951231,3711.631841599846,12351.305167692044,95766.97877299077,84233.02122700406,73568.98043576517,76431.01956423995,1.0,1.0,7865.10047426673,3060.9153652248497,2542.9200423939683,7826.437295755894,7849.572817885867,2719.6067972058077,2601.1485354764445,90.62460382178921
8.870000000000001,9155.308148267935,93594.88658133117,1651.596183806463,73043.30689244546,472.6344706735531,72770.66075315421,9903.374473069929,1606.8475379594934,3713.3978837319146,12377.324790809222,95719.1172358112,84280.88276418363,73515.94136311901,76484.05863688613,1.0,1.0,7861.275994283674,3062.0771380942533,2544.5653077066354,7822.614934170994,7845.732213180982,2721.0880574960256,2602.7744362421963,90.61453498075498
