Time,cCOP1c,cCOP1d,cCOP1n,cE3,cE3_m,cE3n,cE4,cE4_m,cEC,cEG,cG,cG_m,cL,cLUX,cLUX_m,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cZG,cZTL,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,a,b,c,d,e,f,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,q1,q2,q3,L,D,E34,Gn,EGn,step1,offsetStep1,amplitudeStep1,phaseStep1,pulseDurationStep1,cyclePeriodStep1,rampDurationStep1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cE4_m_trscr,cE4_m_degr,cE4_trsl,cE4_degr,cE3_m_trscr,cE3_m_degr,cE3_trsl,cE3_degr,cE3n_import,cE3n_degr,cLUX_m_trscr,cLUX_m_degr,cLUX_trsl,cLUX_degr,cCOP1c_trsl,cCOP1c_degr,cCOP1n_import,cCOP1n_degr,cCOP1d_activ,cCOP1d_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr,cG_cE3_assoc,cEG_degr,cEC_form,cEC_degr
9.21,0.2300098674189587,0.17566972734017106,0.2556758752274675,0.029265137271344572,0.16520341620452397,0.0017781783502711314,0.3765134669130229,0.6240349291951841,0.00034959955109999206,0.017048573925305448,0.4420772497138695,1.8861031323045652,0.33539005305454217,0.839136853058791,0.6240349291951841,0.0312790527717935,0.2254828826471535,1.134671147463373,1.191438961054978,9.733899531669517e-05,1.3069152811169067,1.0825159172331984,0.5298766912356669,0.1974711199386079,0.09015209166072,0.1540668311656645,0.465562547276974,0.07395696432994028,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002887631547662856,0.016890688496768492,0.0125116211087174,0.09088535550205473,0.023807344891146293,0.0450965765294307,0.0,9.733899531669517e-05,0.175260169230265,0.1974711199386079,0.11848267196316473,0.16956054119541342,0.3514501750987954,0.43300636689327937,0.8660127337865587,0.9148406967818347,0.6023075674607312,0.595719480527489,0.6433770389696882,0.5673355737316865,0.10307388571258472,0.046220049349699345,0.08627742545277213,0.05665311792772726,0.5582982521644864,0.37442095751711046,0.23089292380221813,0.11453249379078109,0.1288974898918945,0.08260170810226199,0.10242611804680486,0.007404397378157551,0.029087319436317458,0.029247825404788732,0.5582982521644864,0.37442095751711046,0.4992279433561473,0.2526920357113867,0.23,0.09200394696758349,0.13800592045137522,0.102270350090987,0.02606533217917392,0.05270091820205131,6.75002701363303,6.412750649835521,0.9619125974753282,0.6860048058412571,0.11116195071976696,0.14,0.04437417859796417,0.03724500378215792,0.06209976670759135,0.055870820749099506,0.000950979793749405,0.0008008401255299714
9.22,0.23000976923668592,0.175403795008455,0.25577235978281476,0.029303549930264475,0.16566688927421422,0.0017765820255798543,0.3776787029316491,0.6258750250942844,0.000351106082065951,0.01711094582588424,0.44310312784436306,1.8894720024163576,0.33460724277057174,0.8416058461685172,0.6258750250942844,0.031139393327404626,0.2252697798268116,1.1354298389530006,1.1915032249064652,9.637045796868979e-05,1.3064254491565288,1.0816993487175213,0.5293660630408924,0.1972488656290662,0.09044898041299208,0.1546364496803423,0.4663015435411397,0.07380194603253981,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.0028863696422324852,0.0168152723967985,0.012455757330961851,0.09064412225966995,0.023722673705555593,0.045053955965362324,0.0,9.637045796868979e-05,0.17500896613461686,0.1972488656290662,0.11834931937743973,0.16939714017308558,0.3509223070508656,0.43267973948700855,0.8653594789740171,0.9144978144095701,0.6020163483422589,0.5957516124532326,0.6434117414494912,0.5677149194765003,0.10346087418719706,0.04639093490410268,0.08659641182099169,0.05684291484405246,0.559666645064156,0.3755250150565706,0.23157375928488522,0.11488696313890377,0.12923222738149068,0.08283344463710711,0.10271347135001281,0.007414113033003419,0.02912589172770649,0.029284640744193874,0.559666645064156,0.3755250150565706,0.5007000200754276,0.2534372622871817,0.23,0.09200390769467437,0.13800586154201155,0.10230894391312591,0.026070213967241525,0.052621138502536496,6.760701097619108,6.424204808215616,0.9636307212323424,0.687589605331804,0.11118636863526553,0.14,0.04428116761952389,0.03730412348329117,0.06232557422900954,0.056080150044714935,0.0009555084366265779,0.0008043417598635449
9.23,0.23000967203133688,0.17513870802911785,0.2558684098592235,0.029342095062052126,0.16613139058342713,0.001775003261688613,0.3788472024366081,0.6277177551332879,0.00035262290397852867,0.017173482236646102,0.44412782515402105,1.8928330322914213,0.3338262847580349,0.8440821073029569,0.6277177551332879,0.03100047352746029,0.225056257971937,1.1361850838971934,1.1915642567818565,9.541155766718134e-05,1.3059325162849873,1.0808807702611674,0.5288557339823009,0.19702632237186024,0.0907471626205437,0.15520823109782816,0.46704019121522594,0.07364761331918711,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002885128264640181,0.01674025570482856,0.012400189410984117,0.09040346990309261,0.023638212951485636,0.0450112515943874,0.0,9.541155766718134e-05,0.17475758273835823,0.19702632237186024,0.11821579342311614,0.1692338348743363,0.35039412842775614,0.43235230810446695,0.8647046162089339,0.9141527613994911,0.6017238199872686,0.5957821283909283,0.6434446986622026,0.5680925419485967,0.10384888549969397,0.046562469329348447,0.08691660941478378,0.0570336110339683,0.5610347720166928,0.37663065307997273,0.23225556939931652,0.11524244485217448,0.12956712422349478,0.08306569529171356,0.10300146216172482,0.007423862228128412,0.029164594735883266,0.029321593354015005,0.5610347720166928,0.37663065307997273,0.5021742041066303,0.2541846969293322,0.23,0.09200386881253475,0.13800580321880213,0.1023473639436894,0.026075097056772217,0.05254161240873535,6.771340644246071,6.435632309790832,0.9653448464686248,0.6891726177656683,0.1112104447261986,0.14,0.044188567991512266,0.037363215297218075,0.06255187615378441,0.05629002703422764,0.0009600647384451769,0.0008078666856653553
9.24,0.23000957579307427,0.17487446387548303,0.25596402719068406,0.029380772451731246,0.16659691660149603,0.0017734419986886961,0.3800189650984464,0.6295631009409968,0.00035415006002594435,0.01723618262727788,0.44515131802901814,1.8961861430606397,0.33304717617547686,0.8465656355561659,0.6295631009409968,0.030862289569799316,0.22484232002678056,1.1369368820637011,1.1916220597510923,9.446219737013569e-05,1.3054364881290932,1.0800601867923594,0.5283457013584603,0.19680349124242894,0.09104664140619463,0.15578217917575418,0.46777848714404113,0.07349396550578977,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002883907286601734,0.01666563636769163,0.012344915827919727,0.0901633981724809,0.023553962937385525,0.04496846400535612,0.0,9.446219737013569e-05,0.17450602169652477,0.19680349124242894,0.11808209474545736,0.1690706244347073,0.3498656420633632,0.43202407471694376,0.8640481494338875,0.9138055416903652,0.6014299835877477,0.5958110298755461,0.6434759122655899,0.5684684410318506,0.10423791808777742,0.04673465375272625,0.08723802033842235,0.05722520908294843,0.5624026083780016,0.37773786056459807,0.2329383473481688,0.11559893896251179,0.12990217618275318,0.08329845830074802,0.10329008829292755,0.007433644908905101,0.029203428251862375,0.02935868296046064,0.5624026083780016,0.37773786056459807,0.5036504807527974,0.25493433950442285,0.23,0.09200383031722971,0.13800574547584454,0.10238561087627363,0.02607998120819123,0.05246233916264491,6.781945392705344,6.447032886406175,0.9670549329609263,0.6907538068416315,0.11123418108107712,0.14,0.044096379303473855,0.03742227897152329,0.06277866999167439,0.05650044985549959,0.0009646488375730631,0.0008114150033782458
9.25,0.2300094805125288,0.17461106004624788,0.2560592134886692,0.029419581908899258,0.16706346367960873,0.0017718981596776201,0.3811939902533671,0.6314110434959642,0.0003556875959321494,0.01729904644427251,0.44617358268752505,1.8995312562402722,0.3322699141213053,0.8490564293108348,0.6314110434959642,0.03072483774473308,0.22462796892195103,1.1376852333053116,1.191676636867454,9.35222846528955e-05,1.304937370316417,1.0792376032804385,0.5278359625414686,0.19658037339154666,0.09134741986863781,0.15635829754290229,0.4685164282823574,0.07334100183119083,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002882706585261476,0.016591412382155862,0.012289935097893232,0.08992390678287981,0.023469923958618764,0.044925593784390205,0.0,9.35222846528955e-05,0.17425428562721795,0.19658037339154666,0.117948224034928,0.16890750801326995,0.3493368507862597,0.4316950413121754,0.8633900826243508,0.9134561592214919,0.6011348403271696,0.595838318433727,0.6435053839084253,0.5688426166526558,0.10462797035203107,0.04690748926287069,0.08756064662402528,0.05741771155978642,0.5637701294302742,0.3788466260975785,0.23362208609350676,0.1159564453849006,0.13023737904049723,0.08353173183980436,0.10357934748135741,0.00744346102693788,0.029242392092931495,0.029395908996825378,0.5637701294302742,0.3788466260975785,0.5051288347967714,0.255686189655399,0.23,0.09200379220501154,0.13800568830751728,0.1024236853954677,0.026084866201904602,0.052383318013874365,6.792515080181325,6.4584062712169255,0.9687609406825388,0.6923331359189797,0.11125757965271013,0.14,0.04400460109871449,0.03748131426258859,0.06300595325502086,0.05671141660941533,0.0009692608621486002,0.0008149868192030726
9.26,0.23000938618011277,0.17434849402826125,0.2561539704751666,0.02945852323167868,0.16753102822412205,0.0017703716756882805,0.3823722773936975,0.6332615640803819,0.0003572355562370147,0.017362073144953485,0.44719459542616324,1.9028682931666234,0.3314944957220096,0.8515544872818315,0.6332615640803819,0.030588114299392184,0.2244132075944274,1.1384301374351038,1.1917279911920022,9.25917249346824e-05,1.3044351684741748,1.0784130246755455,0.5273265148690887,0.19635696993480917,0.09164950111783239,0.1569365898882219,0.4692540115335981,0.07318872157021927,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.0028815260354221055,0.01651758172167178,0.012235245719756874,0.08968499545141861,0.023386096307016692,0.044882641518885484,0.0,9.25917249346824e-05,0.17400237718040928,0.19635696993480917,0.1178141819608855,0.16874448475810838,0.34880775744855647,0.4313652098702182,0.8627304197404364,0.9131046179319223,0.6008383913979054,0.5958639955960011,0.6435331152436813,0.5692150687175519,0.10501904064740743,0.04708097696646657,0.08788449033740427,0.05761112104674675,0.5651373104207862,0.37995693844822914,0.23430677870974131,0.11631496408961811,0.1305727285567256,0.08376551411206103,0.10386923749895567,0.007453310530920106,0.029281486064109852,0.029433271021855237,0.5651373104207862,0.37995693844822914,0.5066092512643056,0.25644024713031327,0.23,0.09200375447204512,0.13800563170806765,0.10246158819006664,0.026089751807019928,0.05230454820847837,6.8030494461719595,6.469752196766519,0.970462829514978,0.6939105685114655,0.11128064248999787,0.14,0.043913232942131564,0.037540320922687845,0.06323372341652533,0.05692292541754849,0.000973900945763817,0.0008185822365899092
9.27,0.2300092927861944,0.1740867633059943,0.2562482998742735,0.029497596215891,0.1679996066524641,0.0017688624793851164,0.3835538260430921,0.6351146440373707,0.00035879398524132124,0.017425262188807276,0.4482143325573251,1.90619717513982,0.330720918109717,0.8540598082506737,0.6351146440373707,0.03045211547224104,0.2241980389824658,1.1391715942581861,1.1917761257873585,9.167042320193519e-05,1.3039298882295118,1.0775864559239696,0.5268173556721935,0.19613328198075067,0.09195288826599599,0.15751705991272918,0.4699912337908832,0.07303712400492582,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002880365511520911,0.016444142355010162,0.012180846188896416,0.08944666389040698,0.023302480268463592,0.04483960779649316,0.0,9.167042320193519e-05,0.17375029902022224,0.19613328198075067,0.11767996918845039,0.1685815538151019,0.34827836491854514,0.43103458236958786,0.8620691647391757,0.9127509217606582,0.6005406379969521,0.5958880628936792,0.6435591079251736,0.5695857971290931,0.10541112728510278,0.047255117973818754,0.08820955355112835,0.05780544013190317,0.5665041265537006,0.3810687864224224,0.23499241829382717,0.11667449505848239,0.13090822048000536,0.08399980332623205,0.10415975612452774,0.007463193368960795,0.02932070996795249,0.029470768614206708,0.5665041265537006,0.3810687864224224,0.5080917152298966,0.2571965116987303,0.23,0.09200371711447776,0.13800557567171662,0.1024993199497094,0.02609463778931237,0.05222602899179828,6.813548231413962,6.481070395475387,0.9721605593213082,0.6954860681619233,0.111303371678433,0.14,0.04382227440295549,0.03759929870327066,0.0634619779197651,0.05713497440730042,0.0009785692235281984,0.0008222013583992765
9.28,0.23000920032152555,0.1738258653851859,0.25634220339124264,0.029536800678878837,0.16846919528376703,0.0017673705136709663,0.3847386354445942,0.6369702641655428,0.00036036292843929585,0.017488613009450885,0.4492327702708582,1.9095178237400026,0.3299491783679727,0.8565723903997358,0.6369702641655428,0.030316837578269064,0.223982466012141,1.139909603649852,1.1918210437025103,9.075828822476841e-05,1.3034215352107543,1.076757902007336,0.5263084823434349,0.19590931069921474,0.0922575844037742,0.15809971120536948,0.4707280920393789,0.07288620835330126,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.0028792248924643833,0.016371092292265296,0.012126735031307626,0.08920891179064491,0.023219076117050364,0.044796493202428206,0.0,9.075828822476841e-05,0.1734980537968765,0.19590931069921474,0.11754558641952884,0.16841871434989916,0.3477486760624962,0.43070316080293436,0.8614063216058687,0.912395074647528,0.6002415813144633,0.5959105218512551,0.6435833635993556,0.569954801824926,0.10580422854650982,0.04742991336161084,0.08853583827500691,0.05800067138910578,0.5678705530150014,0.3821821584993257,0.23567899774125084,0.11703503819735166,0.1312438505712764,0.08423459764188351,0.10445090107593556,0.007473109494625736,0.02936006362751174,0.029508401503546694,0.5678705530150014,0.3821821584993257,0.5095762113324342,0.25795498295536545,0.23,0.09200368012861022,0.13800552019291532,0.10253688135649706,0.02609952393071536,0.05214775961555577,6.824011176572994,6.492360600716008,0.9738540901074013,0.6970595982667067,0.11132576919651446,0.14,0.043731725011980756,0.037658247363150314,0.06369071421077234,0.05734756159315717,0.000983265835444718,0.000825844290169675
9.29,0.23000910877702851,0.17356579778102246,0.2564356827229556,0.02957613644754507,0.16893979039349707,0.0017658957259968303,0.3859267047165915,0.6388284050216251,0.00036194243185532475,0.017552125029009425,0.4502498847021716,1.9128301606717015,0.32917927355874116,0.8590922316452356,0.6388284050216251,0.030182276966460093,0.22376649160411657,1.1406441655165702,1.1918627479803878,8.98552304541036e-05,1.3029101150467528,1.075927367922966,0.5257998923029091,0.19568505728728042,0.09256359261222966,0.1586845473053033,0.4714645833051407,0.07273597380487931,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.0028781040592163495,0.016298429561888452,0.012072910786584038,0.08897173882975826,0.02313588411801002,0.044753298320823316,0.0,8.98552304541036e-05,0.1732456441595165,0.19568505728728042,0.11741103437236824,0.16825596553693092,0.34721869375343384,0.4303709471691864,0.8607418943383728,0.9120370805327269,0.5999412225396383,0.5959313739901939,0.6436058839094094,0.5703220827582851,0.10619834267585243,0.04760536419159098,0.08886334649096986,0.05819681738797174,0.5692365649596643,0.383297043012975,0.23636650985800128,0.11739659337877432,0.13157961459258025,0.08446989519674854,0.10474267004396819,0.007483058863904395,0.029399546874945386,0.02954616948390842,0.5692365649596643,0.383297043012975,0.5110627240173001,0.2587156604176626,0.23,0.09200364351081142,0.1380054652662171,0.10257427308918224,0.026104410019650092,0.05206973933430674,6.834438022836024,6.503622546283785,0.9755433819425678,0.6986311221560303,0.11134783698578009,0.14,0.04364158428292759,0.03771716666441126,0.06391992972212573,0.05756068494047086,0.0009879909240918855,0.0008295111386064607
9.3,0.2300090181434053,0.1733065579964774,0.2565287395771153,0.029615603336433947,0.1694113883135678,0.0017644380579342532,0.38711803313861515,0.6406890474750321,0.0003635325408284517,0.017615797684463714,0.45126565205704733,1.9161341074786484,0.32841120077188457,0.8616193302474541,0.6406890474750321,0.030048429941853,0.22355011868605115,1.1413752797245085,1.191901241671751,8.89611581680658e-05,1.3023956333656803,1.0750948586478897,0.5252915829352348,0.1954605229068193,0.09287091598481298,0.15927157181604856,0.4722007045613663,0.07258641958598046,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.002877002890378503,0.01622615216860062,0.012019371976741201,0.08873514468745615,0.023052904533079233,0.04471002373721023,0.0,8.89611581680658e-05,0.17299307277991033,0.1954605229068193,0.11727631374409159,0.16809330653927515,0.34668842088768165,0.4300379434591559,0.8600758869183118,0.9116769433559762,0.5996395628715196,0.5959506208358755,0.6436266705027456,0.5706876398622542,0.10659346786612693,0.04778147154481457,0.0891920802169872,0.058393880712321204,0.570602137486347,0.38441342848501925,0.23705494756576187,0.11775916051986139,0.13191550828574983,0.0847056941567839,0.10503506075441205,0.007493041429651504,0.02943915953064052,0.02958407225212576,0.570602137486347,0.38441342848501925,0.5125512379800257,0.25947854370437695,0.23,0.09200360725736212,0.13800541088604318,0.10261149583084613,0.026109295833235017,0.05199196739894322,6.844828512994247,6.5148559654274045,0.9772283948141107,0.700200603240364,0.11136957708084326,0.14,0.04355185175158827,0.037776056364909306,0.0641496218432579,0.057774342482808536,0.0009927446301407896,0.0008332020088109088
