Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
7.32,8.862447286910944,16.319042949534058,0.596803207520622,1e-13,2.12e-14,2.570109713204174e-12,2.42843192631171e-12,2.5701890846983553e-13,1.0989434635769572e-12,1.1586369377520137e-12,1.2035203415625064e-11,1.2065341404907702e-11
7.33,8.853010079598752,16.31302869240747,0.5937942996357644,1e-13,2.12e-14,2.567372923083638e-12,2.4274826344392847e-12,2.556910674414316e-13,1.0977732498702453e-12,1.1583633519390437e-12,1.2022387688095106e-11,1.2052429673210741e-11
7.34,8.843526791873426,16.306924745476117,0.5907949437178199,1e-13,2.12e-14,2.5646227696432935e-12,2.4265196571322423e-12,2.5436744756783813e-13,1.096597322192305e-12,1.1580856120579853e-12,1.2009509383364114e-11,1.2039455932031342e-11
7.35,8.833996924530767,16.300730908908008,0.5878050698130167,1e-13,2.12e-14,2.5618591081139225e-12,2.4255429610650584e-12,2.530480177321613e-13,1.0954156186418151e-12,1.1578037056901786e-12,1.1996567823512783e-11,1.202641962615725e-11
7.36,8.824420098843564,16.294447026483812,0.5848246155029665,1e-13,2.12e-14,2.5590818286646338e-12,2.4245525200773323e-12,2.5173275049359605e-13,1.0942280922566021e-12,1.1575176223415994e-12,1.198356249422956e-11,1.2013320224591515e-11
7.37,8.814795942511555,16.288072942148965,0.5818535194027058,1e-13,2.12e-14,2.556290823328351e-12,2.4235483080524687e-12,2.5042161889810106e-13,1.0930346968714328e-12,1.1572273514663145e-12,1.1970492889930692e-11,1.200015719279599e-11
7.38,8.805124039176983,16.28160848078143,0.5788917182825923,1e-13,2.12e-14,2.553485971361325e-12,2.422530295762819e-12,2.491145950705206e-13,1.091835380857946e-12,1.1569328815899028e-12,1.1957358445202343e-11,1.1986929979821818e-11
7.39,8.795403965558064,16.275053462337823,0.5759391491852736,1e-13,2.12e-14,2.5506671500118387e-12,2.4214984531884222e-12,2.478116512521485e-13,1.0906300917291998e-12,1.1566342009524689e-12,1.1944158585227851e-11,1.1973638027396592e-11
7.4,8.785635291448992,16.26840770185344,0.5729957494256857,1e-13,2.12e-14,2.5478342345202075e-12,2.4204527495164728e-12,2.465127598010898e-13,1.089418776139675e-12,1.1563312975078776e-12,1.1930892725787731e-11,1.1960280769816128e-11
7.41,8.775817579719934,16.26167100944225,0.5700614565910557,1e-13,2.12e-14,2.544987098118781e-12,2.419393153140749e-12,2.4521789319262273e-13,1.0882013798852719e-12,1.1560241589229723e-12,1.191756027325967e-11,1.1946857633834451e-11
7.42,8.765950386317035,16.25484319029687,0.5671362085408991,1e-13,2.12e-14,2.5421256120319403e-12,2.4183196316610515e-12,2.4392702401955873e-13,1.0869778479033125e-12,1.1557127725767757e-12,1.1904160624618535e-11,1.1933368038551875e-11
7.43,8.756033260262413,16.24792404468861,0.5642199434070211,1e-13,2.12e-14,2.5392496454761e-12,2.4172321518826257e-12,2.4264012499260206e-13,1.0857481242725393e-12,1.155397125559675e-12,1.1890693167436357e-11,1.191981139530123e-11
7.44,8.746065757689124,16.240913412041326,0.5613125702874648,1e-13,2.12e-14,2.536359069729846e-12,2.416130686454794e-12,2.413571563855285e-13,1.0845121539534514e-12,1.1550772066841385e-12,1.187715729894183e-11,1.190618696964563e-11
7.45,8.736047426030698,16.233811121281942,0.5584140022599532,1e-13,2.12e-14,2.5334537535489025e-12,2.415015206391185e-12,2.400780801851201e-13,1.0832698808278065e-12,1.1547530042202826e-12,1.1863552404549688e-11,1.1892494032272203e-11
7.46,8.725977781611967,16.226616920469123,0.5555242031738831,1e-13,2.12e-14,2.5305335566674705e-12,2.413885670468521e-12,2.388028801320448e-13,1.0820212449198838e-12,1.1544245026808786e-12,1.1849877827429051e-11,1.1878732083217737e-11
7.47,8.715856348036919,16.219330597342356,0.5526431074936331,1e-13,2.12e-14,2.5275983409307062e-12,2.4127420433853384e-12,2.3753152738015867e-13,1.080766187156578e-12,1.1540916883221165e-12,1.1836132920634135e-11,1.1864900475064411e-11
7.48,8.70568264212928,16.211951935171236,0.549770649655698,1e-13,2.12e-14,2.5246479662174912e-12,2.4115842891105358e-12,2.362639930755945e-13,1.079504647624031e-12,1.1537545471283127e-12,1.1822317028011564e-11,1.1850998549760408e-11
7.49,8.695456173932506,16.20448071275546,0.5469067640686903,1e-13,2.12e-14,2.5216822904404267e-12,2.4104123708827196e-12,2.3500024835722526e-13,1.0782365655676307e-12,1.1534130648110354e-12,1.1808429484200344e-11,1.1837025638416261e-11
7.5,8.685176446709779,16.196916704424826,0.5440513851133382,1e-13,2.12e-14,2.5187011695458356e-12,2.4092262512095377e-12,2.3374026435712874e-13,1.0769618793920126e-12,1.1530672268082122e-12,1.1794469614631879e-11,1.182298106109695e-11
7.51,8.674842956944017,16.18925968003924,0.5412044471424869,1e-13,2.12e-14,2.515704457513765e-12,2.408025891866996e-12,2.324840122010559e-13,1.075680526661058e-12,1.1527170182832212e-12,1.1780436735529976e-11,1.1808864126609627e-11
7.52,8.664455194337862,16.181509404988713,0.5383658844810986,1e-13,2.12e-14,2.5126920063579802e-12,2.406811253898769e-12,2.3123146300890086e-13,1.074392444097895e-12,1.1523624241239638e-12,1.1766330153910816e-11,1.1794674132286805e-11
7.53,8.654012628636465,16.17366564414589,0.5355356325692545,1e-13,2.12e-14,2.509663662304575e-12,2.4055822981246693e-12,2.299825883440108e-13,1.0730975659509217e-12,1.1520034291228535e-12,1.175214914968832e-11,1.1780410369548892e-11
7.54,8.643514674110284,16.16572817251948,0.5327136310429484,1e-13,2.12e-14,2.5066192554919825e-12,2.4043389865110967e-12,2.287373614238979e-13,1.0717958195896753e-12,1.1516400184640158e-12,1.1737892927441767e-11,1.1766072139631067e-11
7.55,8.632960842192057,16.157696729470572,0.5298998104942271,1e-13,2.12e-14,2.5035586442356965e-12,2.403081276272955e-12,2.2749575192137053e-13,1.0704871444318151e-12,1.151272175626223e-12,1.1723560823696813e-11,1.1751658686141233e-11
7.56,8.622350590107137,16.149571064116206,0.5270941056011222,1e-13,2.12e-14,2.50048167113107e-12,2.4018091257228255e-12,2.262577311205936e-13,1.069171473173285e-12,1.1508998844599854e-12,1.1709152101365493e-11,1.1737169261031131e-11
7.57,8.61168336795685,16.141350921206623,0.524296451043599,1e-13,2.12e-14,2.4973881767074865e-12,2.400522492450232e-12,2.2502327031406725e-13,1.0678487376266495e-12,1.1505231285402852e-12,1.1694666013685402e-11,1.1722603103864368e-11
7.58,8.600958618718515,16.133036041125276,0.5215067815035563,1e-13,2.12e-14,2.4942779994283695e-12,2.399221333320817e-12,2.2379234080311973e-13,1.0665188687210959e-12,1.1501418911655554e-12,1.1680101804219743e-11,1.1707959441578607e-11
7.59,8.590175778245438,16.124626159888837,0.5187250316648259,1e-13,2.12e-14,2.491150975691177e-12,2.3979056044755097e-12,2.2256491389840433e-13,1.0651817965024343e-12,1.1497561553566414e-12,1.1665458706857305e-11,1.1693237488242671e-11
7.6,8.57933427526691,16.11612100914718,0.5159511362131723,1e-13,2.12e-14,2.488006939827404e-12,2.3965752613296763e-12,2.2134096092039958e-13,1.0638374501330969e-12,1.1493659038557421e-12,1.1650735945812466e-11,1.1678436444808367e-11
7.61,8.568433531388216,16.107520316183383,0.5131850298362939,1e-13,2.12e-14,2.4848457241025828e-12,2.395230258572243e-12,2.20120453199914e-13,1.0624857578921387e-12,1.1489711191253337e-12,1.1635932735625196e-11,1.1663555498856966e-11
7.62,8.557472961090623,16.098823803913753,0.5104266472238221,1e-13,2.12e-14,2.4816671587162806e-12,2.393870550164811e-12,2.1890336207859447e-13,1.0611266471752374e-12,1.1485717833470745e-12,1.1621048281161067e-11,1.1648593824340136e-11
7.63,8.546451698208639,16.0900310770493,0.5076759440594648,1e-13,2.12e-14,2.478470992480505e-12,2.3924960707483622e-12,2.176896670655697e-13,1.0597600105778713e-12,1.1481678731902911e-12,1.1606081406167332e-11,1.1633550696590656e-11
7.64,8.535369282204895,16.08114190771916,0.5049328443512349,1e-13,2.12e-14,2.4752570918394194e-12,2.391106782283982e-12,2.1647933537711093e-13,1.058385790993407e-12,1.1477593729289104e-12,1.1591031485234249e-11,1.161842520519726e-11
7.65,8.524225106157486,16.072156005726306,0.5021972827969525,1e-13,2.12e-14,2.472025280785671e-12,2.389702636539355e-12,2.1527233839312407e-13,1.0570039131635282e-12,1.1473462638916433e-12,1.1575897694161867e-11,1.1603216483069407e-11
7.66,8.5130185356253,16.06307306801856,0.4994691956616494,1e-13,2.12e-14,2.4687753753313368e-12,2.3882835831640263e-12,2.1406864811480375e-13,1.0556142984175373e-12,1.1469285267312686e-12,1.1560679171379158e-11,1.1587923657231771e-11
7.67,8.501748927791441,16.05389278665598,0.49674851930835934,1e-13,2.12e-14,2.465507189059518e-12,2.3868495709893734e-12,2.1286823659442953e-13,1.0542168670461387e-12,1.1465061417893026e-12,1.1545375043940777e-11,1.1572545840563055e-11
7.68,8.490415631463236,16.04461484881085,0.49403519019811976,1e-13,2.12e-14,2.4622205331243384e-12,2.3854005480275045e-12,2.1167107593591378e-13,1.0528115383014414e-12,1.1460790890947206e-12,1.1529984427527075e-11,1.1557082131531096e-11
7.69,8.479017987072229,16.035238936767687,0.49132914488997054,1e-13,2.12e-14,2.4589152162509465e-12,2.383936461470125e-12,2.1047713829535268e-13,1.0513982303969564e-12,1.1456473483626527e-12,1.1514506426444088e-11,1.1541531613922262e-11
7.7,8.467555326674187,16.025764727923256,0.48863032004095563,1e-13,2.12e-14,2.4555910447355142e-12,2.3824572576873844e-12,2.0928639588158267e-13,1.0499768605075993e-12,1.1452108989930646e-12,1.1498940133623546e-11,1.1525893356564908e-11
7.71,8.456026973949092,16.01619189478653,0.48593865240612144,1e-13,2.12e-14,2.4522478224452367e-12,2.3809628822266836e-12,2.0809882095674005e-13,1.0485473447696874e-12,1.144769720069408e-12,1.1483284630622866e-11,1.1510166413046813e-11
7.72,8.444431970394094,16.00651997404992,0.4832540687946821,1e-13,2.12e-14,2.4488852714142873e-12,2.3794532586504737e-12,2.0691438071379943e-13,1.0471095643288676e-12,1.1443237843193275e-12,1.146753861579518e-11,1.1494349762004587e-11
7.73,8.432769617052877,15.996748625632907,0.48057650594182505,1e-13,2.12e-14,2.445503188945334e-12,2.377928330393248e-12,2.0573304742306303e-13,1.0456634325145568e-12,1.1438730700514453e-12,1.1451701139957807e-11,1.1478442422890984e-11
7.74,8.421039301862729,15.98687755012305,0.4779059041754289,1e-13,2.12e-14,2.4421013975401913e-12,2.3763880474275287e-12,2.0455479519033863e-13,1.0442088734309785e-12,1.143417557355989e-12,1.1435771371929587e-11,1.1462443419983175e-11
7.75,8.409240285386202,15.976906386317312,0.4752421995562353,1e-13,2.12e-14,2.438679682761999e-12,2.374832349701193e-12,2.0337959595049294e-13,1.042745795387889e-12,1.1429572233767912e-12,1.1419748307554462e-11,1.1446351735274966e-11
7.76,8.397371817965388,15.966834767242814,0.4725853281753224,1e-13,2.12e-14,2.4352378272099624e-12,2.373261176188944e-12,2.022074216615578e-13,1.0412741054277082e-12,1.1424920448920584e-12,1.1403630928796997e-11,1.143016633335269e-11
7.77,8.38543313972192,15.956662320156807,0.46993522615410455,1e-13,2.12e-14,2.4317756105193567e-12,2.371674464890802e-12,2.0103824430543168e-13,1.039793709325518e-12,1.1420219983127591e-12,1.1387418203742368e-11,1.1413886161049306e-11
7.78,8.373423480556964,15.946388666546696,0.4672918296443322,1e-13,2.12e-14,2.4282928093615196e-12,2.3700721528305743e-12,1.998720358885861e-13,1.0383045115890636e-12,1.1415470596809879e-12,1.1371109086596358e-11,1.1397510147090565e-11
7.79,8.361342060151234,15.936013422130033,0.4646550748280926,1e-13,2.12e-14,2.4247891974438578e-12,2.368454176054274e-12,1.9870876844278017e-13,1.036806415458753e-12,1.141067204668299e-12,1.1354702517685375e-11,1.1381037201732975e-11
7.8,8.349188087964976,15.925536196854505,0.4620248979178086,1e-13,2.12e-14,2.421264545509843e-12,2.3668204696285012e-12,1.9754841402578015e-13,1.035299322907657e-12,1.140582408574012e-12,1.1338197423456438e-11,1.1364466216393372e-11
7.81,8.336960577485126,15.914956507804185,0.4594012386762813,1e-13,2.12e-14,2.4177185674706865e-12,2.3651709535212948e-12,1.963909456843406e-13,1.0337831116081558e-12,1.1400926422907043e-12,1.1321592464224801e-11,1.1347796085730137e-11
7.82,8.324658483863615,15.904273843733872,0.4567840378084245,1e-13,2.12e-14,2.4141509603204485e-12,2.363505543051867e-12,1.9523633674797192e-13,1.0322576519990883e-12,1.1395978752824982e-12,1.130488622108679e-11,1.1331025691426278e-11
7.83,8.312281187666825,15.893487891884233,0.4541732277941491,1e-13,2.12e-14,2.4105615444233792e-12,2.3618241856629015e-12,1.9408455831810678e-13,1.0307228672706863e-12,1.1390980860930403e-12,1.1288077852851548e-11,1.1314153842569494e-11
7.84,8.29982782275966,15.882598222847452,0.45156874562504834,1e-13,2.12e-14,2.4069500686003015e-12,2.360126809838838e-12,1.9293558274936708e-13,1.0291786500221979e-12,1.1385932477533893e-12,1.1271166183307618e-11,1.1297179356348493e-11
7.85,8.287297510588099,15.871604400415068,0.44897052836471335,1e-13,2.12e-14,2.4033162780705487e-12,2.358413342906973e-12,1.9178938243854063e-13,1.0276248913129242e-12,1.1380833328640247e-12,1.1254150019378638e-11,1.128010102956265e-11
7.86,8.274689360179181,15.86050598157796,0.4463785131487326,1e-13,2.12e-14,2.3996599144519627e-12,2.3566837110353904e-12,1.9064592982541704e-13,1.0260614806622185e-12,1.1375683135928142e-12,1.1237028151123329e-11,1.126291763821197e-11
7.87,8.262002468141015,15.849302516526363,0.4437926371846929,1e-13,2.12e-14,2.3959807157608943e-12,2.354937839230857e-12,1.895051973936315e-13,1.0244883060494859e-12,1.1370481616729527e-12,1.1219799351735498e-11,1.1245627937077367e-11
7.88,8.249235918662775,15.837993548649857,0.44121283775217796,1e-13,2.12e-14,2.3922784164122047e-12,2.3531756513366473e-12,1.883671576715161e-13,1.022905253914184e-12,1.1365228484008633e-12,1.1202462377544049e-11,1.1228230659290955e-11
7.89,8.236388783514696,15.826578614537368,0.43863905220276944,1e-13,2.12e-14,2.3885527472192623e-12,2.3513970700303132e-12,1.8723178323296117e-13,1.0213122091558226e-12,1.1359923446340622e-12,1.1185015968012959e-11,1.1210724515896066e-11
7.9,8.22346005535123,15.815057213270752,0.4360712132573094,1e-13,2.12e-14,2.384803416051857e-12,2.349602011829075e-12,1.8609904450192638e-13,1.0197090468635526e-12,1.1354566193608266e-12,1.1167458755166973e-11,1.1193108162995187e-11
7.91,8.210448279245373,15.80342863678765,0.4335092230257094,1e-13,2.12e-14,2.381030000981158e-12,2.34779035949846e-12,1.8496889762999243e-13,1.0180955866264263e-12,1.1349156318003414e-12,1.1149788763215218e-11,1.117538001933635e-11
7.92,8.197352818275657,15.791692552542429,0.43095304224238135,1e-13,2.12e-14,2.377232317299941e-12,2.345962056784688e-12,1.838413261683793e-13,1.0164717494661815e-12,1.1343693585038993e-12,1.1132005127218344e-11,1.1157538882089478e-11
7.93,8.184172655352162,15.779848451881382,0.42840260578403827,1e-13,2.12e-14,2.3734100700521272e-12,2.344117018734764e-12,1.8271630160416467e-13,1.014837409263668e-12,1.133817767702588e-12,1.1114106465968237e-11,1.1139583346613372e-11
7.94,8.170906758442198,15.767895818188197,0.42585784842143687,1e-13,2.12e-14,2.3695629599482374e-12,2.3422551590265824e-12,1.8159379539385383e-13,1.0131924380468327e-12,1.1332608271212486e-12,1.1096091377964506e-11,1.1121511981795572e-11
7.95,8.157554080570305,15.755834126883977,0.42331870481937844,1e-13,2.12e-14,2.3656906833653884e-12,2.3403763899660852e-12,1.804737789645049e-13,1.011536705990718e-12,1.1326985039759245e-12,1.1077958441414476e-11,1.1103323329468734e-11
7.96,8.144113559818244,15.74366284542722,0.4207851095367078,1e-13,2.12e-14,2.3617929323472907e-12,2.338480622484332e-12,1.7935622371486672e-13,1.0098700814174621e-12,1.1321307649712663e-12,1.1059706214233176e-11,1.108501590381205e-11
7.97,8.130584119325011,15.731381433313832,0.4182569970263139,1e-13,2.12e-14,2.357869394604253e-12,2.336567766134491e-12,1.7824110101653258e-13,1.0081924307963015e-12,1.1315575762978889e-12,1.1041333234043367e-11,1.106658819073727e-11
7.98,8.116964667286824,15.718989342077123,0.41573430163512964,1e-13,2.12e-14,2.353919753513179e-12,2.3346377290887414e-12,1.7712838221510823e-13,1.0065036187435662e-12,1.1309789036296854e-12,1.1022838018175507e-11,1.1048038647258829e-11
7.99,8.103254096957137,15.706486015287807,0.41321695760413263,1e-13,2.12e-14,2.3499436881175696e-12,2.332690418135091e-12,1.7601803863139655e-13,1.004803508022685e-12,1.1303947121210944e-12,1.1004219063667793e-11,1.1029365700847594e-11
8.0,8.08945067199297,15.693870608550558,0.41070493550119114,1e-13,2.12e-14,2.3459406948779615e-12,2.330725693026257e-12,1.749100553867135e-13,1.0030918833271285e-12,1.1298049533107249e-12,1.0985474012566455e-11,1.1010568022597921e-11
8.01,8.07555351565995,15.681142667906446,0.40819815395024955,1e-13,2.12e-14,2.3419105195413854e-12,2.328743477051031e-12,1.7380439791537323e-13,1.0013686359418337e-12,1.1292095968229717e-12,1.0966601674266212e-11,1.0991643869342205e-11
8.02,8.061561508968232,15.668301627882396,0.40569654494297913,1e-13,2.12e-14,2.3378528376007874e-12,2.3267436752301803e-12,1.7270103674099154e-13,9.996336271120608e-13,1.128608606918734e-12,1.094760052917886e-11,1.0972591565418253e-11
8.03,8.04747343616962,15.65534687777192,0.4032000452146151,1e-13,2.12e-14,2.33376729648919e-12,2.324726185108519e-12,1.7159994420757405e-13,9.978867060850328e-13,1.1280019455835306e-12,1.0928468926318344e-11,1.0953409439860475e-11
8.04,8.033288063545731,15.642277797526809,0.4007085915738824,1e-13,2.12e-14,2.329653538428262e-12,2.3226909026010967e-12,1.705010927090221e-13,9.961277198796706e-13,1.127389574201712e-12,1.0909205190295103e-11,1.093409579095519e-11
8.05,8.01900413940801,15.629093757757126,0.3982221209029949,1e-13,2.12e-14,2.3255112004283226e-12,2.3206377219890937e-12,1.6940445469042508e-13,9.94356513286593e-13,1.126771453553181e-12,1.0889807621316077e-11,1.0914648885572558e-11
8.06,8.004620394097728,15.615794119731225,0.39574057015765807,1e-13,2.12e-14,2.3213399142883413e-12,2.3185665359155952e-12,1.6831000264937104e-13,9.925729288681182e-13,1.1261475438100586e-12,1.0870274495184716e-11,1.0895066958481138e-11
8.07,7.990135539985983,15.602378235375737,0.39326387636706533,1e-13,2.12e-14,2.317139306595935e-12,2.3164772353812304e-12,1.6721770913727164e-13,9.907768069582618e-13,1.1255178045332874e-12,1.0850604063300965e-11,1.0875348211644558e-11
8.08,7.975548271473689,15.58884544727557,0.39079197663390036,1e-13,2.12e-14,2.31290899872737e-12,2.314369709739685e-12,1.6612754676070808e-13,9.889679856627376e-13,1.12488219466918e-12,1.083079455266127e-11,1.0855490813499754e-11
8.09,7.960856770107359,15.575194862778027,0.388324796449618,1e-13,2.12e-14,2.308648463331134e-12,2.3122438098066483e-12,1.6503948189232324e-13,9.871462394933126e-13,1.1242406619262915e-12,1.0810843493805794e-11,1.0835492803078202e-11
8.1,7.946059598053724,15.561425761830089,0.38586227079028607,1e-13,2.12e-14,2.30435728343558e-12,2.3100994144257553e-12,1.639534860461571e-13,9.853113901586618e-13,1.1235931619237936e-12,1.0790748934156958e-11,1.0815352258261329e-11
8.11,7.931155610003284,15.547537556765736,0.38340434203653934,1e-13,2.12e-14,2.3000351269009523e-12,2.307936423925323e-12,1.6286953473972233e-13,9.834632956404072e-13,1.1229396563210558e-12,1.077050931838446e-11,1.0795067281160236e-11
8.12,7.916143369519486,15.533529525891472,0.38095094619299125,1e-13,2.12e-14,2.295681577160651e-12,2.3057547166075263e-12,1.6178760007878354e-13,9.816017778204163e-13,1.1222801002869267e-12,1.0750122695807462e-11,1.077463588477273e-11
8.13,7.901021418510241,15.519400936489852,0.37850201925072946,1e-13,2.12e-14,2.2912962113679698e-12,2.3035541688237402e-12,1.607076541871561e-13,9.797266558952698e-13,1.1216144482746404e-12,1.0729587086336907e-11,1.0754056043455246e-11
8.14,7.88578827722793,15.505151044819486,0.37605749718731757,1e-13,2.12e-14,2.2868786003960996e-12,2.3013346549687056e-12,1.5962966920838078e-13,9.778377463762632e-13,1.1209426540176522e-12,1.0708900480475529e-11,1.0733325692030044e-11
8.15,7.8704424442693925,15.490779096115038,0.37361731596679243,1e-13,2.12e-14,2.2824283088381238e-12,2.2990960474745e-12,1.5855361730742189e-13,9.759348630894048e-13,1.1202646705253986e-12,1.0688060839317836e-11,1.0712442724867756e-11
8.16,7.854982396575933,15.476284324587214,0.371181411539666,1e-13,2.12e-14,2.2779448950070206e-12,2.2968382168043146e-12,1.5747947067239427e-13,9.740178171754155e-13,1.1195804500789808e-12,1.0667066094550117e-11,1.0691404994944565e-11
8.17,7.839406589433322,15.461665953422788,0.36874971984292493,1e-13,2.12e-14,2.2734279109356637e-12,2.294561031446031e-12,1.5640720151631742e-13,9.72086417089732e-13,1.1188899442267738e-12,1.0645914148450452e-11,1.0670210312873122e-11
8.18,7.823713132818791,15.446923047530289,0.36632218991874355,1e-13,2.12e-14,2.2688768085174494e-12,2.2922643338053193e-12,1.553367867996392e-13,9.701404284695301e-13,1.1181930968174344e-12,1.0624602434367919e-11,1.0648856561837275e-11
8.19,7.80789986485102,15.432054546957968,0.36389878093731565,1e-13,2.12e-14,2.2642909608067956e-12,2.289947945641014e-12,1.542682071662069e-13,9.681795832415266e-13,1.117489845553229e-12,1.0603128016467686e-11,1.0627341675389577e-11
8.2,7.791965629441907,15.417059848194487,0.36147941040945725,1e-13,2.12e-14,2.259670032538153e-12,2.287611763218292e-12,1.5320142830465474e-13,9.662037380507965e-13,1.1167801494889218e-12,1.0581489324782109e-11,1.0605663174548216e-11
8.21,7.775908724155191,15.401938097982093,0.3590640170999635,1e-13,2.12e-14,2.2550135300050055e-12,2.285255641732221e-12,1.5213642358779845e-13,9.642126817952438e-13,1.1160639556438291e-12,1.055968404740275e-11,1.058381872109514e-11
8.22,7.7597274203800675,15.386688429983053,0.35665253994327617,1e-13,2.12e-14,2.2503209519102195e-12,2.2828794340244126e-12,1.510731664893031e-13,9.622062001271284e-13,1.115341210179309e-12,1.0537709836876131e-11,1.0561805931954253e-11
8.23,7.743419963331164,15.371309964779634,0.35424491804348096,1e-13,2.12e-14,2.2455917893660376e-12,2.2804829905745808e-12,1.50011630585646e-13,9.601840754530643e-13,1.1146118583934345e-12,1.051556431020372e-11,1.0539622378158312e-11
8.24,7.726984572048559,15.35580180987411,0.351841090674309,1e-13,2.12e-14,2.240825525894082e-12,2.2780661594918075e-12,1.4895178955811165e-13,9.581460869340213e-13,1.1138758447155655e-12,1.0493245048841942e-11,1.0517265583787033e-11
8.25,7.710419439397773,15.34016305968877,0.3494409972791371,1e-13,2.12e-14,2.2360216374253544e-12,2.2756287865055106e-12,1.4789361719481975e-13,9.560920104853238e-13,1.1131331127008259e-12,1.0470749598702176e-11,1.049473302487536e-11
8.26,7.6937227320697765,15.324392795565906,0.34704457747098705,1e-13,2.12e-14,2.2311795923002353e-12,2.2731707149560835e-12,1.4683708739278595e-13,9.540216187766523e-13,1.112383605024471e-12,1.0448075470150757e-11,1.047202212829093e-11
8.27,7.67689253264614,15.308490059337078,0.3446517697804019,1e-13,2.12e-14,2.2262988344673806e-12,2.2706917814509067e-12,1.4578217348381629e-13,9.519346740481213e-13,1.1116272622186483e-12,1.0425220059333458e-11,1.0449130258543941e-11
8.28,7.659926063667794,15.292453499331588,0.34226249488553534,1e-13,2.12e-14,2.2213785584636603e-12,2.268191757783044e-12,1.4472883919141365e-13,9.498308318948063e-13,1.1108640058077807e-12,1.0402179594460865e-11,1.0426054553291114e-11
8.29,7.642821899783836,15.276282379592072,0.33987670342249326,1e-13,2.12e-14,2.2164183509373126e-12,2.2656705164239783e-12,1.4367706445000508e-13,9.477099155731959e-13,1.1100937863222805e-12,1.037895213990645e-11,1.0402792382122752e-11
8.3,7.625578012144956,15.259975687697343,0.3374943337195431,1e-13,2.12e-14,2.2114176235220376e-12,2.2631278842268704e-12,1.4262682257089886e-13,9.455716735059746e-13,1.1093165408607827e-12,1.0355534940492851e-11,1.0379340941036664e-11
8.31,7.608192338757229,15.243532394966387,0.33511532412395695,1e-13,2.12e-14,2.2063757782395964e-12,2.2605636850735153e-12,1.41578086908003e-13,9.434158500058966e-13,1.1085322054542977e-12,1.0331925196032318e-11,1.0355697368423362e-11
8.32,7.590662784482098,15.226951456458329,0.3327396130020096,1e-13,2.12e-14,2.2012922074998086e-12,2.257977739861756e-12,1.4053083086050926e-13,9.412421852757802e-13,1.1077407150592147e-12,1.0308120061326689e-11,1.0331858743636235e-11
8.33,7.572987221036387,15.21023181097246,0.33036713873898005,1e-13,2.12e-14,2.196166294100552e-12,2.2553698664924367e-12,1.3948502787562817e-13,9.39050415408512e-13,1.1069420035501787e-12,1.0284116646167414e-11,1.0307822085518952e-11
8.34,7.555163486992297,15.193372381048231,0.32799783973915103,1e-13,2.12e-14,2.190997411227766e-12,2.252739879855866e-12,1.3844065145137493e-13,9.368402723870447e-13,1.1061360037128233e-12,1.0259912015335539e-11,1.0283584350888672e-11
8.35,7.537189361917052,15.17637206232642,0.32563170769626754,1e-13,2.12e-14,2.185784914955945e-12,2.2500875900506037e-12,1.3739769755264127e-13,9.346114808777142e-13,1.1053226467271722e-12,1.0235503153483356e-11,1.0259142985920782e-11
8.36,7.519062469532896,15.159229683339028,0.32326894795968814,1e-13,2.12e-14,2.1805281161645397e-12,2.2474127956912707e-12,1.3635625198334742e-13,9.323637462220792e-13,1.1045018602320913e-12,1.0210886833625673e-11,1.0234497632560081e-11
8.37,7.500780386485853,15.141944045484998,0.32090925179688745,1e-13,2.12e-14,2.1752263120808974e-12,2.244715290609612e-12,1.3531618364957317e-13,9.300967679242457e-13,1.1036735702243395e-12,1.0186059764847788e-11,1.0209642534733527e-11
8.38,7.482340678101374,15.124513942660082,0.3185524659929479,1e-13,2.12e-14,2.1698787966493985e-12,2.241994867012032e-12,1.3427742726072388e-13,9.278102440845703e-13,1.102837701990182e-12,1.0161018640861666e-11,1.0184573429329953e-11
8.39,7.463740892249626,15.106938157941892,0.31619847025715364,1e-13,2.12e-14,2.1644848587523913e-12,2.2392513149282122e-12,1.3323993155150052e-13,9.255038706389536e-13,1.1019941799396514e-12,1.0135760131674993e-11,1.0159286299936984e-11
8.4,7.444978559620922,15.089215465090227,0.31384728146128665,1e-13,2.12e-14,2.1590437822900674e-12,2.2364844224199852e-12,1.3220370317183913e-13,9.231773413929943e-13,1.1011429276713062e-12,1.0110280883965212e-11,1.0133778527860981e-11
8.41,7.426051153879829,15.071344612025346,0.311498884649859,1e-13,2.12e-14,2.15355483462515e-12,2.2336939728174826e-12,1.3116873533372317e-13,9.208303430810989e-13,1.1002838671705306e-12,1.0084577466968809e-11,1.0108047103191103e-11
8.42,7.406956088209153,15.053324318838255,0.30915322255742034,1e-13,2.12e-14,2.1480172655806545e-12,2.2308797443764693e-12,1.3013500341661813e-13,9.18462554937935e-13,1.0994169187032306e-12,1.005864636778803e-11,1.008208848986349e-11
8.43,7.387690743380365,15.03515328963236,0.3068102936233305,1e-13,2.12e-14,2.142430315580306e-12,2.2280415122223536e-12,1.2910250631396307e-13,9.160736521791654e-13,1.0985420013750757e-12,1.0032484029510537e-11,1.005589970178487e-11
8.44,7.368252426024676,15.016830194164557,0.30446999765318455,1e-13,2.12e-14,2.136793203547156e-12,2.225179045292558e-12,1.280712013733442e-13,9.1366330082706e-13,1.097659032237412e-12,1.000608679454151e-11,1.0029476581116227e-11
