Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,parameter_24,parameter_25,parameter_26,parameter_27,parameter_28,parameter_29,parameter_30,parameter_31,parameter_32,parameter_33,parameter_34,parameter_35,parameter_36,parameter_37,parameter_38,parameter_39,parameter_40,parameter_41,parameter_42,parameter_43,parameter_44,parameter_45,parameter_46,parameter_47,parameter_48,parameter_49,parameter_50,parameter_51,parameter_52,parameter_53,parameter_54,parameter_55,parameter_56,parameter_57,parameter_58,parameter_59,parameter_60,parameter_61,parameter_62,parameter_63,parameter_64,parameter_65,parameter_66,parameter_67,parameter_68,parameter_69,parameter_70,parameter_71,parameter_72,parameter_73,parameter_74,parameter_75,parameter_76,parameter_77,parameter_78,parameter_79,parameter_80,parameter_81,parameter_82,parameter_83,parameter_84,parameter_85,parameter_86,parameter_87,parameter_88,compartment_1,compartment_2,compartment_3,compartment_4,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
5.92,180000.00888394497,0.328000032103007,0.006816699001192646,0.1213413089601468,0.00013068355992475783,0.043287608427396554,0.04542665800366144,0.034000015095760845,0.04728507124322272,0.13104142481221384,0.0001160883683244938,0.006816699001192646,1800.2964833694498,0.02552786654463875,0.02552786695231309,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.634289193502,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996165295063,0.0007105574384653159,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999600755574,99.9999973183882,2.2300009314646685,19.90000000222545,17.0000000663714,242025.96993039935,0.128378897200866,6.786886106004959e-05,3.400001355042454,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.29648336946,502026.1455981082,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.00360655823239034,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968567982433,0.5000003143201757,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998659194098,50000.0,49.9999986591941,1.0,0.00010131964168149606,0.00010131737896695186,0.10783504624621162,0.10783493432296937,9.095017054743917e-05,9.095013431017113e-05,2504.0860830360843,2504.081745167279,7.117741928315375,7.117741835718483,0.015545693125624507,0.015545673714056577,7.764336824866178e-06,7.764375240383673e-06,6.753707674433214e-05,6.753703194274503e-05
5.93,180000.00890363957,0.3280000320842081,0.006816699010832157,0.12134130897120234,0.00013068356091936755,0.04328760843169671,0.04542665800819152,0.034000015141984315,0.0472850712903398,0.1310414248252146,0.0001160883683528087,0.006816699010832157,1800.2969841856154,0.025527866544057955,0.025527866952893885,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428919093744,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.609999615691381,0.0007105574775388228,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999599618006,99.9999973125272,2.2300009343965925,19.90000000223309,17.000000066542675,242025.9695978613,0.128378897200866,6.786886106004959e-05,3.4000013593270473,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.2969841856,502026.14564979257,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558271463847,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999996849928359,0.5000003150071641,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998656263593,50000.0,49.99999865626359,1.0,0.00010131964722883422,0.00010131737973806072,0.10783504665282723,0.1078349344304212,9.095017066205221e-05,9.095013431020604e-05,2504.0860837560135,2504.081738251692,7.117741937539957,7.117741844688076,0.015545693200624386,0.015545673736039753,7.764336825988659e-06,7.764375325200576e-06,6.753707683558989e-05,6.753703193382841e-05
5.94,180000.00892333416,0.3280000320654092,0.0068166990204716685,0.12134130898225787,0.00013068356191397727,0.04328760843599686,0.045426658012721596,0.034000015188207784,0.04728507133745688,0.13104142483821538,0.0001160883683811236,0.0068166990204716685,1800.2974850017813,0.025527866543477155,0.025527866953474684,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428918837289,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996148532556,0.0007105575166121132,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999598480427,99.99999730666617,2.2300009373285157,19.900000002240724,17.000000066713955,242025.96926532322,0.128378897200866,6.786886106004959e-05,3.4000013636116404,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.2974850018,502026.14570147695,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065583105371374,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968430584757,0.5000003156941524,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998653333087,50000.0,49.99999865333309,1.0,0.0001013196527761415,0.00010131738050916956,0.10783504705944284,0.10783493453787302,9.095017077666526e-05,9.095013431024094e-05,2504.086084475942,2504.081731336105,7.117741946764539,7.1177418536576695,0.015545693275624266,0.015545673758022929,7.764336827111142e-06,7.764375410017018e-06,6.753707692684761e-05,6.753703192491181e-05
5.95,180000.00894302878,0.3280000320466102,0.006816699030111179,0.1213413089933134,0.000130683562908587,0.04328760844029702,0.04542665801725168,0.03400001523443126,0.04728507138457396,0.13104142485121614,0.0001160883684094385,0.006816699030111179,1800.2979858179467,0.02552786654289636,0.02552786695405548,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428918580834,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996140151304,0.0007105575556854036,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999597342853,99.99999730080518,2.2300009402604393,19.900000002248362,17.000000066885235,242025.96893278518,0.128378897200866,6.786886106004959e-05,3.400001367896235,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.29798581795,502026.1457531614,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065583496104276,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999996836188592,0.5000003163811408,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.49999865040258,50000.0,49.99999865040258,1.0,0.0001013196583234488,0.00010131738128027842,0.10783504746605845,0.10783493464532486,9.095017089127832e-05,9.095013431027583e-05,2504.086085195871,2504.0817244205186,7.117741955989119,7.1177418626272635,0.015545693350624145,0.015545673780006104,7.764336828233623e-06,7.764375494833458e-06,6.753707701810538e-05,6.753703191599518e-05
5.96,180000.00896272334,0.3280000320278113,0.006816699039750691,0.12134130900436894,0.00013068356390319674,0.04328760844459718,0.04542665802178176,0.03400001528065472,0.04728507143169104,0.1310414248642169,0.00011608836843775339,0.006816699039750691,1800.2984866341126,0.025527866542315564,0.025527866954636276,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428918324378,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996131770079,0.0007105575947589104,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999959620528,99.99999729494415,2.230000943192363,19.900000002256,17.000000067056515,242025.96860024825,0.128378897200866,6.786886106004959e-05,3.4000013721808275,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.2984866341,502026.1458048457,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065583886839346,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968293187314,0.5000003170681269,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998647472076,50000.0,49.999998647472076,1.0,0.00010131966387078693,0.0001013173820513873,0.10783504787267408,0.1078349347527767,9.095017100589133e-05,9.095013431031075e-05,2504.0860859157997,2504.0817175049306,7.1177419652137015,7.117741871596857,0.015545693425624028,0.015545673801989285,7.764336829356106e-06,7.764375579650365e-06,6.75370771093628e-05,6.753703190707858e-05
5.97,180000.00898241796,0.32800003200901245,0.006816699049390203,0.12134130901542448,0.00013068356489780647,0.04328760844889733,0.045426658026311836,0.0340000153268782,0.04728507147880812,0.13104142487721768,0.00011608836846606829,0.006816699049390203,1800.298987450278,0.025527866541734764,0.025527866955217075,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428918067922,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996123388827,0.0007105576338324173,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.499999995950677,99.99999728908315,2.2300009461242865,19.900000002263635,17.000000067227795,242025.9682677102,0.128378897200866,6.786886106004959e-05,3.400001376465422,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.29898745028,502026.1458565302,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.0036065584277574416,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968224488484,0.5000003177551151,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.49999864454157,50000.0,49.99999864454157,1.0,0.00010131966941812508,0.00010131738282249615,0.10783504827928969,0.1078349348602285,9.09501711205044e-05,9.095013431034564e-05,2504.0860866357284,2504.0817105893434,7.1177419744382835,7.1177418805664505,0.015545693500623908,0.015545673823972457,7.764336830478588e-06,7.764375664467272e-06,6.753707720062053e-05,6.7537031898162e-05
5.98,180000.00900211255,0.3280000319902135,0.006816699059029714,0.12134130902648002,0.0001306835658924162,0.043287608453197485,0.045426658030841914,0.03400001537310167,0.047285071525925204,0.13104142489021844,0.00011608836849438319,0.006816699059029714,1800.2994882664439,0.02552786654115397,0.02552786695579787,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428917811466,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996115007573,0.0007105576729059242,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999959393013,99.99999728322213,2.23000094905621,19.90000000227127,17.000000067399075,242025.96793517214,0.128378897200866,6.786886106004959e-05,3.400001380750015,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.29948826644,502026.1459082146,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558466830948,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999996815578964,0.5000003184421036,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998641611064,50000.0,49.999998641611064,1.0,0.00010131967496546324,0.000101317383593605,0.1078350486859053,0.10783493496768035,9.095017123511745e-05,9.095013431038054e-05,2504.086087355657,2504.081703673756,7.117741983662865,7.1177418895360445,0.015545693575623788,0.015545673845955637,7.76433683160107e-06,7.76437574928418e-06,6.753707729187829e-05,6.753703188924537e-05
5.99,180000.00902180717,0.3280000319714146,0.006816699068669225,0.12134130903753554,0.00013068356688702594,0.04328760845749764,0.045426658035372,0.03400001541932514,0.047285071573042285,0.13104142490321918,0.00011608836852269808,0.006816699068669225,1800.2999890826097,0.025527866540573173,0.025527866956378667,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428917555011,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.609999610662632,0.0007105577119792145,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999592792554,99.99999727736113,2.230000951988133,19.900000002278908,17.000000067570355,242025.96760263405,0.128378897200866,6.786886106004959e-05,3.4000013850346082,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.29998908262,502026.14595989906,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558505904239,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968087090796,0.500000319129092,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.49999863868056,50000.0,49.99999863868056,1.0,0.00010131968051277048,0.00010131738436471388,0.10783504909252092,0.10783493507513219,9.09501713497305e-05,9.095013431041545e-05,2504.0860880755863,2504.081696758169,7.117741992887445,7.1177418985056375,0.01554569365062367,0.015545673867938812,7.764336832723552e-06,7.764375834100617e-06,6.753707738313606e-05,6.753703188032875e-05
6.0,180000.00904150173,0.3280000319526157,0.006816699078308736,0.12134130904859108,0.00013068356788163566,0.0432876084617978,0.045426658039902076,0.03400001546554861,0.04728507162015936,0.13104142491621995,0.00011608836855101298,0.006816699078308736,1800.3004898987751,0.025527866539992377,0.025527866956959463,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428917298556,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996098245096,0.0007105577510525049,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999591654987,99.9999972715001,2.2300009549200563,19.900000002286546,17.00000006774163,242025.96727009717,0.128378897200866,6.786886106004959e-05,3.4000013893192014,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.30048989877,502026.14601158345,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558544977529,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.49999968018392205,0.500000319816078,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998635750053,50000.0,49.99999863575005,1.0,0.00010131968606007775,0.00010131738513582273,0.10783504949913654,0.107834935182584,9.095017146434353e-05,9.095013431045035e-05,2504.086088795515,2504.0816898425824,7.117742002112027,7.1177419074752315,0.015545693725623547,0.015545673889921991,7.764336833846033e-06,7.764375918917055e-06,6.753707747439346e-05,6.753703187141214e-05
6.01,180000.00906119635,0.3280000319338167,0.006816699087948248,0.12134130905964662,0.00013068356887624538,0.04328760846609795,0.045426658044432154,0.03400001551177208,0.04728507166727645,0.13104142492922072,0.00011608836857932787,0.006816699087948248,1800.300990714941,0.025527866539411578,0.025527866957540262,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.634289170421,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.6099996089863844,0.0007105577901260118,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.4999999959051741,99.99999726563911,2.230000957851981,19.90000000229418,17.00000006791291,242025.96693755913,0.128378897200866,6.786886106004959e-05,3.400001393603795,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.30099071495,502026.14606326784,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558584051036,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999996794969337,0.5000003205030663,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998632819548,50000.0,49.99999863281955,1.0,0.0001013196916074159,0.00010131738590693158,0.10783504990575211,0.10783493529003584,9.095017157895657e-05,9.095013431048525e-05,2504.0860895154433,2504.0816829269947,7.117742011336609,7.117741916444825,0.01554569380062343,0.015545673911905167,7.764336834968516e-06,7.764376003733963e-06,6.753707756565121e-05,6.753703186249554e-05
6.0200000000000005,180000.00908089094,0.3280000319150178,0.006816699097587759,0.12134130907070216,0.0001306835698708551,0.04328760847039811,0.04542665804896223,0.03400001555799555,0.04728507171439352,0.13104142494222148,0.00011608836860764276,0.006816699097587759,1800.3014915311069,0.025527866538830782,0.025527866958121058,8.314,303.15,6.022e+23,0.93,1e-09,10.0,0.013,0.61,14.3,0.41,260000.0,50.0,20.5,0.8,47.91198408405031,65.63428916785645,2.23,5.62907756305974e-05,502026.12207773793,322026.12207773793,0.609999608148259,0.0007105578291993022,0.4,-0.0007105395610531713,42.6396538263077,1.78587,0.00042819413680910844,0.49999999589379834,99.99999725977808,2.2300009607839035,19.90000000230182,17.00000006808419,242025.96660502107,0.128378897200866,6.786886106004959e-05,3.4000013978883885,0.38210178498049513,0.12158807536209039,7.096449650051117,0.13115750721929195,48.0003902091319,2.23,2.23,260000.3014915311,502026.1461149523,29.500000000000004,65.63429036687326,600.0,258200.0,1800.0,0.0454266559338921,0.034,180000.0,0.006816695844052033,-0.0036065403549781954,0.003606558623124326,1.0,1.0,0.05105573349695184,0.05105573349695184,2.0,0.4999996788099452,0.5000003211900548,0.0026456200000000048,0.0032032709309365065,0.005291240000000018,0.001,600.0,1.0,0.0,1.0,0.607124,0.00940584,0.345701,0.075474,9.06781e-05,18.1824,0.506878,0.00226722,0.297524,2.0793,0.00459138,0.00529124,0.0811033,0.628719,680.818,46.8363,0.420741,29.499998629889042,50000.0,49.99999862988904,1.0,0.00010131969715472318,0.00010131738667804044,0.10783505031236774,0.10783493539748763,9.095017169356961e-05,9.095013431052016e-05,2504.0860902353716,2504.0816760114076,7.11774202056119,7.1177419254144185,0.01554569387562331,0.01554567393388834,7.764336836090997e-06,7.7643760885504e-06,6.753707765690897e-05,6.753703185357894e-05
