Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
4.45,0.00011742437552595094,1.3591447331761735e-05,0.09434726922365506,0.5874733419807041,0.003267749181648302,2.856964750120745e-06,5.903039909784353e-06,0.0047927831203630955,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.0915209228052326e-05,2.856964750120745e-05,3.0125525905678483e-05,3.184883853251727e-07,2.9515199548921766e-06,1.8631003039980243e-06,0.051192828280755234,0.013485865702391167,0.09022895273504422,0.013276897528763912,2.121919802835367,2.214380621916967,0.002197888099576648,0.001693562940057631,0.0011014927748261977
4.46,0.00011720920323008364,1.3617750144570188e-05,0.09460252984776563,0.5873628761102869,0.003262710410537938,2.872524380364568e-06,5.892172806706062e-06,0.004786868275242279,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.082191052056426e-05,2.872524380364568e-05,3.0283094574937696e-05,3.191047391377132e-07,2.946086403353031e-06,1.8596862975956335e-06,0.05133133269539763,0.013546829913220974,0.09039298023744134,0.013274401000092483,2.1183470899734584,2.210966113493944,0.0021944990221278173,0.0016914728887781904,0.0010994743631618476
4.47,0.00011699682699449992,1.3643988409828503e-05,0.09485752939695119,0.5872523767557967,0.003257687510013765,2.8881160458520868e-06,5.881315826753023e-06,0.004780946207706306,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.0729824184815165e-05,2.8881160458520867e-05,3.0440875688763523e-05,3.197195804075113e-07,2.9406579133765114e-06,1.8563166545610786e-06,0.05146969545078571,0.013607819997738916,0.09055653370890956,0.013271903714681003,2.1147854900727743,2.2075623597269747,0.0021911206192352585,0.0016893802854085886,0.0010974821797843123
4.48,0.00011678688883868775,1.3670166813168111e-05,0.09511215855337064,0.587141845061623,0.0032526770912359505,2.903724837613093e-06,5.870480775486681e-06,0.004775026208487963,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.0638795000455006e-05,2.9037248376130928e-05,3.059879983000679e-05,3.2033301893296836e-07,2.9352403877433404e-06,1.852985695037875e-06,0.05160785723105891,0.013668824939925424,0.09071964447665497,0.01326940569839268,2.111232802757012,2.2041670641787148,0.0021877506115653,0.001687288412893273,0.0010955128666774582
4.49,0.0001165793887626472,1.3696285354589007e-05,0.09536641731702394,0.5870312810277659,0.0032476791542044945,2.9193507556475844e-06,5.859667652907037e-06,0.004769108277587252,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.0548822967483824e-05,2.9193507556475842e-05,3.0756864986657586e-05,3.2094505471408417e-07,2.9298338264535184e-06,1.849693419026023e-06,0.05174581803621719,0.013729843980933538,0.09088231265222599,0.013266906951227508,2.1076890250770335,2.2007802268491634,0.002184388999117943,0.0016851972712322444,0.0010935664238412854
4.5,0.00011637432676637826,1.372234403409119e-05,0.09562030568791113,0.5869206846542254,0.0032426936989193964,2.934993799955562e-06,5.848876459014089e-06,0.004763192415004171,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.045990808590161e-05,2.934993799955562e-05,3.091506915174551e-05,3.2155568775085887e-07,2.9244382295070445e-06,1.846439826525523e-06,0.05188357786626058,0.013790876363707436,0.09104453834727896,0.013264407473185493,2.104154154081201,2.1974018477383206,0.002181035781893186,0.001683106860425502,0.001091642851275794
4.51,0.0001161717028498809,1.3748342851674664e-05,0.09587382366603218,0.5868100559410013,0.003237720725380657,2.9506539705370253e-06,5.838107193807839e-06,0.00475727862073872,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.037205035570836e-05,2.950653970537025e-05,3.107341032333988e-05,3.221649180432924e-07,2.9190535969039196e-06,1.843224917536375e-06,0.05202113672118906,0.013851921332979883,0.09120632167357809,0.01326190726426663,2.100628186815374,2.1940319268461863,0.00217769095989103,0.001681017180473046,0.001089742148980984
4.52,0.00011597151356535392,1.3774281860327191e-05,0.09612697037709075,0.586699394877603,0.003232760208280746,2.96633112963082e-06,5.827359955714691e-06,0.00475136697556102,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.028524828193746e-05,2.96633112963082e-05,3.123188595658884e-05,3.2277274683304704e-07,2.9136799778573454e-06,1.8400486373544385e-06,0.05215849412660944,0.013912978068194373,0.0913676630934563,0.013259406324233827,2.097111103877445,2.1906704470231877,0.0021743545160896297,0.0016789282599155547,0.0010878642846149488
4.53,0.00011577375094131109,1.3800161182559099e-05,0.09637974379967054,0.5865887014397747,0.0032278120891074055,2.9820249587263664e-06,5.816634972301339e-06,0.004745457666215568,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.019949840815249e-05,2.9820249587263664e-05,3.1390492786032774e-05,3.2337917699090737e-07,2.9083174861506697e-06,1.836910859501047e-06,0.052295648985701236,0.01397404566223917,0.09152856352894596,0.013256904652538908,2.0936028642981794,2.1873173686186655,0.002171026411133641,0.0016768401647404832,0.0010860091834016092
4.54,0.00011557841451195326,1.3825980825380703e-05,0.0966321438123814,0.5864779756267322,0.0032228763643028717,2.9977354390733264e-06,5.805932257148564e-06,0.0047395507037751704,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.011480053238293e-05,2.9977354390733262e-05,3.1549228735948055e-05,3.23984208681146e-07,2.902966128574282e-06,1.8338115765856523e-06,0.052432601232598144,0.014035123354898158,0.09168902313811762,0.013254402249164148,2.0901034628301898,2.1839726892217106,0.0021677066426301116,0.0016747528988604841,0.0010841768409715618
4.55,0.0001153854901981605,1.3851740990815007e-05,0.09688416652840909,0.5863672174568849,0.003217952917102729,3.013461994697822e-06,5.795252239595241e-06,0.004733646433617057,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,5.003114854992239e-05,3.013461994697822e-05,3.170808935881102e-05,3.2458784663776805e-07,2.8976261197976204e-06,1.8307505652235227e-06,0.05256934875831477,0.014096210064236447,0.09184904337410402,0.013251899114525598,2.0866128208700823,2.180636329707261,0.0021643951320432955,0.0016726665843169815,0.0010823671252564117
4.56,0.00011519496871560192,1.3877441812083998e-05,0.09713580938463397,0.5862564269423728,0.003213041670507885,3.0292042457798024e-06,5.784595202764478e-06,0.0047277450834966915,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.9948538435084994e-05,3.0292042457798024e-05,3.186707102718391e-05,3.251900939825643e-07,2.892297601382239e-06,1.8277276781058939e-06,0.052705890172102386,0.014157304822252192,0.09200862523275921,0.013249395248897624,2.083130885619381,2.1773082378971083,0.0021610918275836036,0.001670581301588937,0.0010805799491650126
4.57,0.00011500686329684608,1.3903083093943471e-05,0.0973870759103359,0.5861456040743719,0.003208142729443947,3.044962736259863e-06,5.773960753557592e-06,0.0047218463347654185,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.986697592551246e-05,3.0449627362598628e-05,3.2026173966265934e-05,3.2579094614037734e-07,2.886980376778796e-06,1.8247431251857869e-06,0.052842227388948254,0.014218407173052245,0.09216776753008092,0.013246890652080803,2.0796577221807913,2.1739884848937803,0.0021577967998239987,0.0016684969380796532,0.0010788154368247325
4.58,0.00011482111188938105,1.3928665751967269e-05,0.09763794955538849,0.5860347488942605,0.0032032556018751117,3.0607349153951048e-06,5.763350735362791e-06,0.004715951681687134,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.978643411523562e-05,3.0607349153951045e-05,3.218538566933397e-05,3.26390424565849e-07,2.8816753676813956e-06,1.821795921914183e-06,0.05297835142875379,0.014279515005928884,0.09232647645079045,0.013244385325010287,2.076193008829115,2.170676737270664,0.0021545097178212002,0.001666414021797574,0.0010770730061554605
4.59,0.00011463775043443521,1.3954189255848918e-05,0.09788843990573522,0.5859238613780722,0.0031983805727917956,3.076522260592811e-06,5.752764080477342e-06,0.004710060258774232,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.97069285883711e-05,3.0765222605928104e-05,3.234471018326096e-05,3.269885168323077e-07,2.876382040238671e-06,1.8188866385484338e-06,0.053114267492851926,0.014340628366478257,0.09248474858753544,0.01324187926714443,2.072736927402018,2.1673731881506755,0.0021512307732597614,0.00166433224691669,0.0010753529943018755
4.6,0.00011445676809014223,1.3979653770899262e-05,0.0981385442064942,0.5858129415303048,0.0031935175612943277,3.092324335328066e-06,5.742201099541661e-06,0.004704172320423749,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.962845464388567e-05,3.092324335328066e-05,3.2504143739124165e-05,3.2758522681348237e-07,2.8711005497708306e-06,1.816015103067319e-06,0.05324997408644375,0.014401746297658688,0.09264258514734373,0.013239372478584888,2.0692894226212935,2.1640777827123916,0.002147959911726565,0.0016622517033299466,0.0010736552995624575
4.61,0.00011427815118069267,1.4005059511821751e-05,0.0983882591409985,0.5857019893534706,0.0031886664712043734,3.1081405995561724e-06,5.731662171154806e-06,0.004698288179794896,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.955100635194834e-05,3.1081405995561724e-05,3.266368219844636e-05,3.281805595405191e-07,2.865831085577403e-06,1.8131810984851859e-06,0.05338546940990578,0.014462867815845347,0.09279998766392414,0.013236864959388436,2.0658504293323148,2.160790455780846,0.0021446970685320616,0.0016601725016943095,0.001071979793652043
4.62,0.00011410188940512649,1.40304066344998e-05,0.09863758206159239,0.5855910048524465,0.0031838272245384575,3.1239706365107235e-06,5.721147592986132e-06,0.004692408080068949,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.9474579246062846e-05,3.123970636510723e-05,3.282332183827658e-05,3.287745186662338e-07,2.860573796493066e-06,1.8103844613630408e-06,0.05352075202662002,0.014523991971322283,0.09295695728095003,0.013234356709665291,2.0624198942062537,2.157511154510767,0.0021414421912245665,0.001658094727939558,0.001070326379943053
4.63,0.00011392797257694615,1.4055695292821871e-05,0.09888651034331064,0.58547998803219,0.003178999743930203,3.1398140336064654e-06,5.7106576599601526e-06,0.004686532262053782,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.939916890936385e-05,3.1398140336064655e-05,3.2983058940813174e-05,3.2936710779669487e-07,2.8553288299800763e-06,1.8076250300779959e-06,0.05365582051228035,0.01458511781652948,0.0931134951285087,0.013231847729527494,2.0589977643406576,2.154239826475055,0.0021381952277674545,0.0016560184671568132,0.0010686949628816184
4.64,0.00011375639050965415,1.4080925640676425e-05,0.09913504136118802,0.5853689388976583,0.0031741839520132375,3.1556703782581435e-06,5.700192667001382e-06,0.004680660966557269,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.932477092498604e-05,3.1556703782581435e-05,3.3142889779051405e-05,3.2995833053797064e-07,2.850096333500691e-06,1.8049026430071642e-06,0.053790673442580615,0.014646244404955136,0.09326960233631496,0.013229338019087076,2.0555839868593524,2.1509764192466174,0.0021349561261241033,0.0016539438044371974,0.0010670854469138704
4.65,0.00011358713301675298,1.4106097831951923e-05,0.09938317249025928,0.5852578574538089,0.003169379771421186,3.171539257880505e-06,5.689752909034332e-06,0.004674794434387286,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.9251380876064086e-05,3.171539257880505e-05,3.330281061687938e-05,3.305481904961294e-07,2.844876454517166e-06,1.8022171385276583e-06,0.05392530939321469,0.014707370791142914,0.09342528003371083,0.01322682757845608,2.0521785089124664,2.1477208803983565,0.0021317248342578895,0.0016518708248718325,0.0010654977364859394
4.66,0.00011342018991174511,1.413121202053682e-05,0.09963090110555918,0.585146743705599,0.0031645871247876745,3.1874202598882933e-06,5.67933868098352e-06,0.004668932906351709,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.917899434573268e-05,3.187420259888293e-05,3.346281770917404e-05,3.311366912772393e-07,2.83966934049176e-06,1.799568355016591e-06,0.05405972693987641,0.014768496030699041,0.09358052934966482,0.013224316407746538,2.0487812776764542,2.144473157503177,0.0021285013001321896,0.0016497996135518406,0.0010639317360439564
4.67,0.00011325555100813308,1.4156268360319575e-05,0.09987822458212244,0.5850355976579862,0.0031598059347463293,3.2033129716962548e-06,5.668950277773458e-06,0.004663076623258411,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.91076069171265e-05,3.2033129716962543e-05,3.362290730189728e-05,3.3172383648736857e-07,2.834475138886729e-06,1.7969561308510752e-06,0.05419392465825963,0.01482961918029936,0.09373535141277163,0.013221804507070486,2.04539224035413,2.141233198133983,0.002125285471710381,0.0016477302555683432,0.0010623873500340527
4.68,0.00011309320612867195,1.4181267005124345e-05,0.1001251402991335,0.5849244193158503,0.0031550361240666176,3.219216981081054e-06,5.6585879939115145e-06,0.004657225825610548,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.9037214177392156e-05,3.219216981081054e-05,3.378307563488667e-05,3.3230962973107876e-07,2.8292939969557572e-06,1.794380304555029e-06,0.054327901126309835,0.014890739298215697,0.09388974735081812,0.013219291876538215,2.042011344262407,2.1380009499557313,0.002122077297047207,0.0016456628359047872,0.0010608644829891523
4.69,0.00011293314870213304,1.4206208083713659e-05,0.10037164725302308,0.5848132086539708,0.003150277668459943,3.2351320168702165e-06,5.64825196133076e-06,0.0046513806351519554,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.8967813277244886e-05,3.235132016870216e-05,3.3943319991704775e-05,3.3289407402566215e-07,2.82412598066538e-06,1.7918407718668107e-06,0.05446165579949032,0.014951855646548653,0.09404371812229115,0.013216778515579739,2.0386385709255554,2.1347763965093263,0.0021188767598061577,0.0016435973975801963,0.0010593630732682131
4.7,0.00011277537243606691,1.4231091722912543e-05,0.1006177445652503,0.5847019656448,0.0031455305477306227,3.2510578187958334e-06,5.637942299395734e-06,0.0046455411644452495,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.889940148827861e-05,3.251057818795833e-05,3.410363773776154e-05,3.334771723430096e-07,2.818971149697867e-06,1.789337432947997e-06,0.05459518820110481,0.015012967505326606,0.09419726467229979,0.01321426442357248,2.0352739045171253,2.131559524109222,0.0021156838464036166,0.0016415339803693462,0.0010578830618452656
4.71,0.00011261986852910505,1.4255918066982882e-05,0.10086343023206035,0.584590690281733,0.0031407947048481336,3.2669940284525606e-06,5.627659240583541e-06,0.004639707608680939,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.883197499421995e-05,3.2669940284525604e-05,3.426402550416983e-05,3.3405892806360984e-07,2.8138296202917706e-06,1.7868701481526907e-06,0.054728497243915944,0.015074074015439674,0.09435038806314977,0.013211749600367166,2.0319173054412714,2.1283502941088526,0.0021124985184808546,0.001639472653244148,0.0010564243661595656
4.72,0.00011246662817987893,1.4280687260186564e-05,0.10110870224969834,0.5844793825581651,0.0031360700827819518,3.2829402874350527e-06,5.617403017371287e-06,0.004633880163049529,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.87655299787955e-05,3.2829402874350525e-05,3.442447991693718e-05,3.346393445679517e-07,2.8087015086856434e-06,1.7844387778349932e-06,0.05486158184068632,0.015135174319304773,0.09450308935679237,0.013209234045814531,2.028568734121209,2.125148667861652,0.002109320737679141,0.001637413485176512,0.0010549869036503685
4.73,0.00011231564258701998,1.4305399446785472e-05,0.10135355861440942,0.5843680424674914,0.003131356624501554,3.298896237337967e-06,5.6071738622360746e-06,0.004628059022741526,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.870006262573186e-05,3.298896237337967e-05,3.458499759703817e-05,3.3521842523652396e-07,2.8035869311180373e-06,1.7820431823490062e-06,0.05499444090417855,0.015196267560868686,0.09465536961482388,0.013206717759765304,2.0252281509992365,2.121954606721053,0.002106150465639745,0.0016353565451383484,0.0010535705917569301
4.74,0.00011216690294915971,1.4330054771041493e-05,0.1015979973224387,0.5842566700031071,0.003126654272976417,3.314861519755955e-06,5.596972007655014e-06,0.004622244382947439,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.8635569118755646e-05,3.314861519755955e-05,3.474557516048657e-05,3.357961734498153e-07,2.798486003827507e-06,1.7796832220488317e-06,0.055127073347155234,0.015257352885611109,0.0948072298984853,0.01320420074207022,2.021895516536752,2.11876807204049,0.002102987664003938,0.0016333019021015683,0.0010521753479185063
4.75,0.00011202040046492958,1.4354653377216506e-05,0.1018420163700313,0.5841452651584074,0.0031219629711760175,3.330835776283673e-06,5.586797686105206e-06,0.004616436438857774,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.8572045641593466e-05,3.330835776283673e-05,3.4906209218407465e-05,3.363725925883144e-07,2.793398843052603e-06,1.7773587572885715e-06,0.055259478082378986,0.015318429440547524,0.09495867126866182,0.013201682992580005,2.018570791214273,2.1155890251733953,0.0020998322944129895,0.0016312496250380825,0.0010508010895743526
4.76,0.00011187612633296106,1.4379195409572405e-05,0.10208561375343239,0.5840338279267874,0.003117282662069832,3.3468186485157768e-06,5.576651130063759e-06,0.004610635385663038,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.850948837797191e-05,3.3468186485157766e-05,3.5066896377109345e-05,3.3694768603251016e-07,2.7883255650318793e-06,1.7750696484223278e-06,0.05539165402261241,0.015379496374232134,0.0951096947858826,0.013199164511145394,2.015253935531455,2.1124174274732037,0.0020966843185081688,0.0016291997829198015,0.0010494477341637246
4.77,0.00011173407175365323,1.4403681014388066e-05,0.10232878752374305,0.583922358298161,0.003112613290547667,3.362809784995596e-06,5.566532567346125e-06,0.004604841415781819,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.844789351238404e-05,3.362809784995596e-05,3.522763327445259e-05,3.3752145721015556e-07,2.7832662836730624e-06,1.7728157558322476e-06,0.05552360011038298,0.01544055284678737,0.0952603015233052,0.013196645297538437,2.011944911239313,2.109253241594654,0.002093543699222361,0.0016271524437391585,0.001048115199142459
4.78,0.00011159422795436043,1.4428110368700624e-05,0.10257153656859001,0.583810856209355,0.0031079548307833896,3.378808940230257e-06,5.556442154679934e-06,0.004599054679362342,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.838725724101068e-05,3.3788089402302567e-05,3.5388417098553505e-05,3.380939102697617e-07,2.778221077339967e-06,1.770596940328161e-06,0.05565531574211694,0.015501598173098104,0.09541049275170399,0.013194125350331423,2.0086436988952974,2.106096450036744,0.0020904104191849077,0.0016251076605520644,0.0010468034022192453
4.79,0.00011145658615012265,1.4452483635495462e-05,0.1028138593934377,0.583699321621449,0.0031033072435726,3.394815820317887e-06,5.546380081268911e-06,0.004593275345863824,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.8327575754693176e-05,3.394815820317887e-05,3.5549244783823604e-05,3.386650490305651e-07,2.7731900406344555e-06,1.768413062524514e-06,0.055786800106879295,0.015562631600574924,0.09556026965091848,0.013191604668644746,2.0053502704832216,2.1029470262327266,0.0020872844520269307,0.0016230654932381002,0.0010455122609872574
4.8,0.00011132113754782491,1.4476800968452522e-05,0.10305575425067216,0.5835877545115828,0.0030986704808514407,3.410830099298845e-06,5.5363465578233415e-06,0.004587503597533749,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.826884524073688e-05,3.410830099298845e-05,3.5710113094377866e-05,3.392348770937479e-07,2.7681732789116707e-06,1.7662639829063622e-06,0.05591805225641471,0.015623652332292876,0.0957096333404712,0.013189083251961772,2.0020645923174443,2.0998049376122703,0.002084165765420679,0.001621026006195671,0.0010442416929631738
4.81,0.00011118787335435232,1.450106252125174e-05,0.10329721939267945,0.583476154856897,0.0030940444945560548,3.42685145121349e-06,5.526341795053516e-06,0.004581739616619603,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.821106188644716e-05,3.4268514512134894e-05,3.5871018791209165e-05,3.39803398060492e-07,2.763170897526758e-06,1.764149561958763e-06,0.05604907124246787,0.015684659573175053,0.09585858493948465,0.01318656109976587,1.998786630728429,2.096670151605044,0.002081054327038402,0.0016189892638231813,0.0010429916156636727
4.82,0.0001110567847765899,1.452526844757306e-05,0.10353825307184565,0.5833645226345312,0.0030894292366225834,3.4428795501021816e-06,5.516366003669723e-06,0.004575983585368871,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.815422187912938e-05,3.4428795501021816e-05,3.603195863224987e-05,3.403706155319795e-07,2.7581830018348617e-06,1.7620696601667722e-06,0.056179856116783444,0.015745652529993066,0.09600712556668108,0.013184038211540404,1.9955163520627515,2.0935426356407154,0.0020779501045523497,0.0016169553305190357,0.0010417619466054316
