Time,EI,PyrPI,EIP,HPr,EIPHPr,HPrP,EIIA,HPrPIIA,EIIAP,EIICB,EIIAPIICB,EIICBP,EIICBPGlc,PEP,Pyr,GlcP,Glc,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
7.0600000000000005,0.26927419798596197,3.0487543817760545,1.1900634086823922,1.2761269274221394,0.49190801155558495,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.69529445289,14374.695294453119,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.07,0.26927419798596197,3.0487543817760545,1.1900634086823922,1.2761269274221394,0.49190801155558495,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.69529445289,14374.695294453119,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.08,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.09,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.1000000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.11,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.12,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660558,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443285,14374.69529445545,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.13,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.140000000000001,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.435683744301958,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452667,14374.695294452986,14374.695294452988,14374.69529445299
7.15,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.16,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.17,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.18,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362265,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443343,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.19,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.2,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.21,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.22,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.23,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.24,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.25,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.26,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.43568374430196,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455436,14374.695294452671,14374.695294452986,14374.695294452988,14374.69529445299
7.2700000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.28,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.29,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.3,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.3100000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.32,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.33,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.34,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.3500000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.449991052660554,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443402,14374.695294455421,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.36,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.44999105266055,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.37,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833378,18.44999105266055,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.38,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833377,18.44999105266055,15.435683744301961,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.69529444346,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.390000000000001,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.69529444346,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.4,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.69529444346,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.41,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.78197400836227,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.69529444346,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.42,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453006,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.43,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453006,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.44,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.491908011555585,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453006,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.45,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.46,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.47,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.48,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.49,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.5,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301963,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455407,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.51,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.5200000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.53,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.54,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.55,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.5600000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.57,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.58,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.59,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.44999105266055,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443518,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.6000000000000005,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.61,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301965,1.412812375527485,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.62,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.63,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.640000000000001,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.65,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362273,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.695294453013,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.66,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221394,0.49190801155558506,29.781974008362276,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.695294453113,14374.69529445301,14374.695294443576,14374.695294455378,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.67,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221392,0.49190801155558506,29.781974008362276,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.69529445311,14374.69529445301,14374.695294443576,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.68,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221392,0.49190801155558506,29.781974008362276,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.69529445311,14374.69529445301,14374.695294443576,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
7.69,0.26927419798596197,3.0487543817760545,1.190063408682392,1.2761269274221392,0.49190801155558506,29.781974008362276,0.6414812007833377,18.449991052660547,15.435683744301967,1.4128123755274848,5.472844002254747,0.11953596517724417,2.994807657040496,2800.0,900.0,50.0,500.0,1.0,14374.695294453297,14374.695294452948,14374.69529445311,14374.69529445301,14374.695294443576,14374.695294455392,14374.695294452675,14374.695294452986,14374.695294452988,14374.69529445299
