Time,Ce,rem_time,Exposure,Size,Effect,Dose,Dose_Int1,Dose_Int2,Dose_Length,Cycle_Int,N_Cycle,conversion_factor,AE50,Keq,Teq,Size_0,RateIn,T_Turnover,Kover,COMpartment
7.58,10024.854241790681,1.58,0.0,4.554996784868361,0.5139430260080078,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.59,10015.798752107552,1.59,0.0,4.552635895887432,0.5141687754842079,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.6,10006.751442282854,1.6,0.0,4.550284286827095,0.5143945191792789,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.61,9997.712304927287,1.61,0.0,4.547941925101143,0.5146202570012748,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.62,9988.681332658583,1.62,0.0,4.545608778339876,0.51484598885825,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.63,9979.658518101152,1.63,0.0,4.543284814337674,0.5150717146582684,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.64,9970.643853886086,1.64,0.0,4.540970001051894,0.5152974343094034,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.65,9961.637332651148,1.65,0.0,4.538664306601766,0.5155231477197382,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.66,9952.638947040767,1.66,0.0,4.536367699267287,0.5157488547973652,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.67,9943.648689706031,1.67,0.0,4.534080147488116,0.5159745554503872,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.68,9934.666553304689,1.68,0.0,4.531801619862474,0.5162002495869171,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.69,9925.692530501128,1.69,0.0,4.529532085146032,0.5164259371150779,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.7,9916.726613966379,1.7,0.0,4.527271512250816,0.516651617943003,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.71,9907.768796378112,1.71,0.0,4.525019870244093,0.5168772919788365,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.72,9898.819070420623,1.72,0.0,4.522777128347275,0.5171029591307327,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.73,9889.877428784828,1.73,0.0,4.5205432559348075,0.5173286193068576,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.74,9880.943864168265,1.74,0.0,4.518318222533073,0.5175542724153874,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.75,9872.018369275076,1.75,0.0,4.516101997819276,0.5177799183645101,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.76,9863.100936816012,1.76,0.0,4.51389455162035,0.5180055570624246,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.77,9854.191559508417,1.77,0.0,4.511695853911844,0.5182311884173414,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.78,9845.290230076229,1.78,0.0,4.509505874816824,0.5184568123374826,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.79,9836.396941249972,1.79,0.0,4.507324584604766,0.5186824287310825,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.8,9827.511685766744,1.8,0.0,4.505151953690451,0.5189080375063866,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.81,9818.63445637022,1.81,0.0,4.502987952632862,0.5191336385716532,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.82,9809.765245810639,1.82,0.0,4.50083255213408,0.5193592318351522,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.83,9800.9040468448,1.83,0.0,4.498685723038177,0.5195848172051667,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.84,9792.050852236058,1.84,0.0,4.496547436330115,0.5198103945899917,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.85,9783.205654754312,1.85,0.0,4.494417663134639,0.520035963897935,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.86,9774.36844717587,1.86,0.0,4.492296374711116,0.5202615250373214,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.87,9765.539222282296,1.87,0.0,4.490183542418377,0.5204870779165205,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.88,9756.717972862516,1.88,0.0,4.4880791377765705,0.5207126224438945,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.89,9747.904691712283,1.89,0.0,4.485983132450399,0.5209381585278109,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.9,9739.099371633858,1.9,0.0,4.483895498238353,0.5211636860766511,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.91,9730.302005435988,1.91,0.0,4.481816207071601,0.5213892049988109,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.92,9721.51258593391,1.92,0.0,4.479745231012866,0.5216147152027,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.93,9712.73110594934,1.93,0.0,4.477682542255317,0.5218402165967428,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.94,9703.957558310469,1.94,0.0,4.475628113121449,0.5220657090893783,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.95,9695.19193585196,1.95,0.0,4.4735819160619705,0.5222911925890603,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.96,9686.434231414927,1.96,0.0,4.4715439236546874,0.5225166670042573,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.97,9677.684437846947,1.97,0.0,4.469514108603384,0.5227421322434531,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.98,9668.942548002035,1.98,0.0,4.467492443736713,0.522967588215147,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
7.99,9660.208554740655,1.99,0.0,4.465478902007075,0.5231930348278533,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.0,9651.482450929705,2.0,0.0,4.463473456489508,0.5234184719901023,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.01,9642.7642294425,2.01,0.0,4.4614760803805655,0.5236438996104403,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.02,9634.053883158793,2.02,0.0,4.459486746997207,0.5238693175974287,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.03,9625.351404964733,2.03,0.0,4.457505429775678,0.5240947258596462,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.04,9616.656787752887,2.0399999999999983,0.0,4.455532102270401,0.5243201243056868,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.05,9607.970024422224,2.05,0.0,4.453566738152848,0.5245455128441616,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.06,9599.291107878104,2.06,0.0,4.451609311210438,0.5247708913836981,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.07,9590.620031032271,2.07,0.0,4.449659795345417,0.524996259832941,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.08,9581.95678680286,2.08,0.0,4.447718164573734,0.5252216181005512,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.09,9573.30136811437,2.09,0.0,4.445784393023942,0.5254469660952079,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.1,9564.653767897675,2.1,0.0,4.443858454936066,0.5256723037256064,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.11,9556.013979090007,2.11,0.0,4.441940324660499,0.5258976309004606,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.12,9547.38199463495,2.1199999999999983,0.0,4.440029976656881,0.5261229475285015,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.13,9538.757807483125,2.1300000000000017,0.0,4.43812738576306,0.5263482535184603,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.14,9530.141410593158,2.14,0.0,4.436232527581807,0.5265735487790425,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.15,9521.532796928237,2.15,0.0,4.43434537712254,0.5267988332190181,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.16,9512.931959457757,2.16,0.0,4.432465909449939,0.5270241067471784,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.17,9504.338891157453,2.17,0.0,4.430594099742654,0.5272493692723328,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.18,9495.75358500941,2.18,0.0,4.428729923292432,0.527474620703309,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.19,9487.176034002045,2.19,0.0,4.426873355503239,0.527699860948952,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.2,9478.606231130103,2.2,0.0,4.425024371890385,0.5279250899181258,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.21,9470.044169394652,2.2100000000000017,0.0,4.423182948079653,0.5281503075197126,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.22,9461.489841803083,2.22,0.0,4.421349059806423,0.5283755136626131,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.23,9452.943241369092,2.23,0.0,4.419522682914797,0.5286007082557471,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.24,9444.404361112684,2.24,0.0,4.417703793356725,0.528825891208053,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.25,9435.873194060161,2.25,0.0,4.415892367191128,0.5290510624284884,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.26,9427.34973324412,2.26,0.0,4.414088380583025,0.5292762218260301,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.27,9418.833971703445,2.27,0.0,4.412291809802663,0.5295013693096744,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.28,9410.3259024833,2.28,0.0,4.410502631224634,0.5297265047884367,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.29,9401.825518635125,2.2899999999999983,0.0,4.408720821327006,0.5299516281713529,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.3,9393.332813216632,2.3,0.0,4.4069463566904465,0.530176739367478,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.31,9384.847779291791,2.31,0.0,4.40517921399735,0.5304018382858874,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.32,9376.370409930832,2.32,0.0,4.403419370030961,0.5306269248356765,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.33,9367.90069821024,2.33,0.0,4.401666801674499,0.530851998925961,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.34,9359.438637212736,2.34,0.0,4.399921485910286,0.5310770604658774,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.35,9350.984220027289,2.35,0.0,4.398183399818873,0.5313021093645827,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.36,9342.537439749094,2.36,0.0,4.396452520578159,0.5315271455312541,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.37,9334.09828947958,2.3699999999999983,0.0,4.394728825462527,0.5317521688750906,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.38,9325.666762326393,2.3800000000000017,0.0,4.393012291841958,0.5319771793053119,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.39,9317.242851403395,2.39,0.0,4.391302897181165,0.5322021767311589,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.4,9308.826549831265,2.4,0.0,4.38960061942993,0.5324271610618778,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.41,9300.417850737094,2.41,0.0,4.387905436766294,0.5326521322067308,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.42,9292.016747253543,2.42,0.0,4.386217327055476,0.5328770900750184,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.43,9283.623232519476,2.43,0.0,4.384536268260498,0.5331020345760626,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.44,9275.237299679948,2.44,0.0,4.382862238442027,0.5333269656192076,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.45,9266.858941886207,2.45,0.0,4.38119521575768,0.5335518831138191,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.46,9258.488152295684,2.4600000000000017,0.0,4.37953517846131,0.5337767869692849,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.47,9250.124924071995,2.47,0.0,4.377882104902309,0.5340016770950149,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.48,9241.769250384923,2.48,0.0,4.376235973524894,0.5342265534004416,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.49,9233.421124410423,2.49,0.0,4.3745967628674105,0.5344514157950195,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.5,9225.080539330605,2.5,0.0,4.3729644515616215,0.5346762641882266,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.51,9216.747488333747,2.51,0.0,4.371339018332008,0.5349010984895626,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.52,9208.421964614265,2.52,0.0,4.369720441995055,0.5351259186085506,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.53,9200.103961372724,2.53,0.0,4.368108701458557,0.5353507244547373,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.54,9191.79347181583,2.5399999999999983,0.0,4.366503775720905,0.5355755159376916,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.55,9183.490489156422,2.55,0.0,4.364905643870386,0.5358002929670066,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.56,9175.195006613461,2.56,0.0,4.363314285084475,0.5360250554522986,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.57,9166.907017412039,2.57,0.0,4.361729678629132,0.5362498033032076,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.58,9158.62651478335,2.58,0.0,4.360151803858095,0.5364745364293975,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.59,9150.353491964712,2.59,0.0,4.3585806402121765,0.5366992547405561,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.6,9142.08794219954,2.6,0.0,4.35701616721856,0.5369239581463954,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.61,9133.829858737347,2.61,0.0,4.355458364490089,0.5371486465566513,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.62,9125.579234833742,2.6199999999999983,0.0,4.353907211724569,0.537373319881085,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.63,9117.336063750417,2.6300000000000017,0.0,4.352362688704058,0.5375979780294815,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.64,9109.100338755154,2.64,0.0,4.350824775294162,0.5378226209116508,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.65,9100.872053121797,2.65,0.0,4.349293451443332,0.5380472484374277,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.66,9092.651200130293,2.66,0.0,4.347768697200186,0.5382718605166716,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.67,9084.437773067102,2.67,0.0,4.346250493093063,0.5384964570592548,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.68,9076.231765224546,2.68,0.0,4.344738819550727,0.5387210379750796,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.69,9068.033169900815,2.69,0.0,4.343233656932566,0.5389456031740797,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.7,9059.841980400159,2.7,0.0,4.341734985682333,0.5391701525662134,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.71,9051.658190032873,2.7100000000000017,0.0,4.340242786327565,0.5393946860614651,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.72,9043.481792115294,2.72,0.0,4.338757039478993,0.5396192035698446,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.73,9035.312779969794,2.73,0.0,4.337277725829961,0.5398437050013881,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.74,9027.151146924773,2.74,0.0,4.335804826155836,0.5400681902661575,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.75,9018.99688631466,2.75,0.0,4.334338321313424,0.540292659274241,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
8.76,9010.8499914799,2.76,0.0,4.332878192240384,0.5405171119357529,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
