Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,d_P4_prime,sP4_prime_P1_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17,React18,React19,React20
7.1000000000000005,0.001882487793287712,0.02702108975854861,0.24058953126346155,0.018824877932877144,0.27021089758548633,1.6320681834103472,1.2354425059006917,0.007459640804174256,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00044277995385920275,0.0008905108506147522,0.006043807146294568,0.00775154001903484,0.0048101770939517905,0.025956958886635663,0.08913360954248722,0.0,0.0044277995385920334,0.008905108506147534,0.06043807146294573,0.07751540019034847,0.29999918976571566,0.6046486205898653,0.49398727863256026,0.45770673958608826,0.2,1.3503904738297131e-06,0.002763647725130478
7.11,0.0018780651975619904,0.02696960392754299,0.2400839736617263,0.018780651975619927,0.26969603927543007,1.631796607029774,1.2358045952291796,0.007432068413188468,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00044173971511855576,0.0008884187417066996,0.0060322913104735405,0.007736770278694257,0.004817299990046676,0.025897443610999632,0.08894631056219635,0.0,0.004417397151185563,0.008884187417067008,0.06032291310473545,0.07736770278694263,0.29999920496062377,0.6045480069723906,0.49397837501244163,0.4578408864405064,0.2,1.325065627031997e-06,0.0027534327057180635
7.12,0.0018736529919328158,0.02691821225308061,0.2395796183741346,0.01873652991932818,0.26918212253080626,1.6315245622384482,1.236165256593172,0.00740459775484281,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004407019202325176,0.0008863315478338185,0.00602079653464654,0.007722027549041235,0.004824446808610292,0.025838295840859286,0.08875945701524939,0.0,0.004407019202325182,0.008863315478338197,0.060207965346465435,0.0772202754904124,0.2999992198664695,0.6044472198181002,0.49396944148923716,0.45797450426263836,0.2,1.3002225508482039e-06,0.0027432553762141644
7.13,0.0018692511519835388,0.0268669145738355,0.2390764652146079,0.018692511519835413,0.2686691457383552,1.6312520534647093,1.2365244949797312,0.0073772284601999315,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00043966656345804814,0.0008842492574458131,0.0060093227827297865,0.00770731178379619,0.004831617513811691,0.02577951294511458,0.08857304883270793,0.0,0.004396665634580487,0.008842492574458143,0.06009322782729791,0.07707311783796196,0.2999992344887432,0.6043462607676054,0.4939604781077354,0.4581075949000908,0.2,1.2758520946820201e-06,0.0027331155999348704
7.140000000000001,0.0018648596533543697,0.02681571072872699,0.2385745139776734,0.01864859653354372,0.2681571072872701,1.6309790851163914,1.236882315358268,0.007349960161729228,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004386336390654813,0.0008821718590192846,0.005997870018694366,0.0076926229367499125,0.0048388120699521045,0.02572109231482838,0.08838708593844843,0.0,0.004386336390654819,0.008821718590192857,0.059978700186943706,0.07692622936749918,0.29999924883283274,0.6042451314539207,0.49395148491255986,0.4582401601939311,0.2,1.2519452787863366e-06,0.002723013240717444
7.15,0.0018604784717422258,0.026764600556919448,0.23807376443903405,0.01860478471742228,0.26764600556919466,1.6307056615809263,1.2372387226806194,0.00732279249330708,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00043760314133848893,0.0008800993410576599,0.005986438206566173,0.007677960961763482,0.004846030441461712,0.025663031363020096,0.08820156824937334,0.0,0.004376031413384895,0.008800993410576611,0.05986438206566177,0.07677960961763487,0.2999992629040253,0.6041438335025016,0.4939424619481729,0.45837220197871587,0.2,1.2284932912061995e-06,0.002712948162920407
7.16,0.001856107582900574,0.026713583897821976,0.23757421635613793,0.018561075829005763,0.26713583897821996,1.630431787225443,1.2375937218811264,0.0072957250902170685,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000436575064574044,0.0008780316920911165,0.005975027310425841,0.007663325812768191,0.0048532725928964685,0.025605327524461208,0.08801649567562198,0.0,0.004365750645740445,0.008780316920911177,0.05975027310425846,0.07663325812768196,0.29999927670750914,0.6040423685312821,0.4939334092588794,0.45850372208251966,0.2,1.2054874847717527e-06,0.0027029202314236196
7.17,0.0018517469626392787,0.02666266059108817,0.2370758694687482,0.018517469626392807,0.2666266059108819,1.63015746639687,1.2379473178767102,0.007268757589150203,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004355494030823847,0.0008759689006765108,0.005963637294408691,0.007648717443765464,0.004860538488934915,0.02554797825547283,0.08783186812078182,0.0,0.004355494030823852,0.008759689006765117,0.059636372944086954,0.0764871744376547,0.29999929024837546,0.6039407381507124,0.49392432688883137,0.45863472232696356,0.2,1.1829193741405587e-06,0.002692929311628367
7.18,0.0018473965875725185,0.02661183047650188,0.2365787129559478,0.01847396587572521,0.2661183047650189,1.6298827028038774,1.238299515062473,0.007241889409091041,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004345261513629321,0.0008739109557511799,0.005952268122679175,0.007634135808794094,0.004867828110788623,0.025490981115276642,0.08764768157591953,0.0,0.004345261513629327,0.008739109557511811,0.05952268122679178,0.07634135808794097,0.2999993035318996,0.6038389437347804,0.49391521486151424,0.45876520434034496,0.2,1.160780167298878e-06,0.002682975188280049
7.19,0.001843056433071682,0.026561093394288728,0.2360827542870727,0.018430564330716843,0.26561093394288743,1.6296075012084466,1.2386503186921798,0.0072151203508799945,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00043350530362279037,0.0008718578456645593,0.00594091975950056,0.0076195808620196075,0.004875141411347883,0.025434333542242893,0.08746393880827469,0.0,0.004335053036227909,0.008718578456645603,0.05940919759500563,0.07619580862019612,0.29999931656276746,0.6037369870477053,0.49390607323581515,0.45889517006907876,0.2,1.1390620542405479e-06,0.0026730577875940203
7.2,0.001838726475056975,0.026510449184842945,0.23558799396864555,0.018387264750569773,0.2651044918484296,1.6293318659453762,1.2389997336700236,0.007188450072397901,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004324868541981511,0.0008698095590257021,0.005929592169173822,0.007605052557655896,0.00488247835438671,0.025378033049720066,0.0872806400055038,0.0,0.004324868541981516,0.008698095590257032,0.05929592169173825,0.076050525576559,0.29999932934576495,0.6036348696954429,0.49389690205701664,0.4590246213300703,0.2,1.1177570583370693e-06,0.002663176982821974
7.21,0.0018344066895728533,0.026459897688791693,0.23509443152672124,0.018344066895728556,0.2645989768879171,1.6290558012730878,1.239347764836914,0.0071618782128782255,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004314707974544308,0.0008677660845024383,0.005918285316052038,0.0075905508499836735,0.004889838905290625,0.025322077179286015,0.08709778499201969,0.0,0.004314707974544313,0.008677660845024394,0.059182853160520424,0.07590550849983678,0.2999993418856137,0.6035325932556536,0.4938877013683867,0.45915355991677986,0.2,1.0968573103980146e-06,0.0026533326403071246
7.22,0.0018300970527198308,0.026409438747005184,0.2346020664664069,0.018300970527198333,0.264094387470052,1.6287793114299507,1.239694417016437,0.007135404412835992,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00043045712777023144,0.000865727410789116,0.00590699916454265,0.007576075693353377,0.004897223029563213,0.025266463493120755,0.08691537358447443,0.0,0.00430457127770232,0.008657274107891171,0.05906999164542653,0.07576075693353382,0.29999935418694657,0.6034301592985681,0.493878471213046,0.45928198761624955,0.2,1.0763550890210687e-06,0.002643524626867478
7.23,0.001825797540654334,0.026359072200596398,0.23411089827232207,0.018257975406543364,0.2635907220059641,1.628502400634376,1.2400396950149282,0.007109028314065732,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00042944583953730586,0.0008636935266065327,0.005895733679107396,0.007561627042185089,0.004904630692823286,0.02521118957381508,0.08673340559192988,0.0,0.004294458395373065,0.008636935266065338,0.058957336791074,0.07561627042185093,0.29999936625430923,0.6033275693870236,0.4938692116339709,0.4594099062091306,0.2,1.0562428179193642e-06,0.002633752809795072
7.24,0.0018215081295885548,0.02630879789092082,0.23362092640905932,0.018215081295885574,0.2630879789092084,1.628225073084912,1.2403836036215443,0.007082749559639449,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000428436927160524,0.0008616644207018659,0.00588448882426226,0.007547204850968456,0.004912061860802029,0.02515625302418119,0.0865518808160283,0.0,0.004284369271605246,0.008616644207018671,0.05884488824262264,0.07547204850968461,0.29999937809216204,0.6032248250764981,0.4938599226739975,0.4595373174697097,0.2,1.0365130632935166e-06,0.002624017056855223
7.25,0.001817228795790304,0.02625861565957615,0.2331321503216446,0.01817228795790306,0.2625861565957616,1.6279473329603387,1.2407261476083358,0.0070565677939045625,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004274303850578374,0.0008596400818486034,0.005873264564577397,0.0075328090742626105,0.004919516499340172,0.02510165146706497,0.08637079905116289,0.0,0.004274303850578379,0.008596400818486043,0.058732645645774004,0.07532809074262614,0.2999993897048812,0.6031219279151462,0.4938506043758248,0.4596642231659362,0.2,1.0171585312476873e-06,0.0026143172362857623
7.26,0.0018129595155828634,0.026208525348402026,0.23264456943599765,0.018129595155828657,0.2620852534840204,1.6276691844197622,1.24106733173032,0.007030482662481873,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00042642620766024527,0.0008576204988464736,0.005862060864677081,0.00751843966669609,0.004926994574385194,0.025047382545159758,0.0861901600846484,0.0,0.004264262076602458,0.008576204988464746,0.05862060864677084,0.07518439666696093,0.2999994010967608,0.6030188794438335,0.4938412567820185,0.45979062505944895,0.2,9.981720652490787e-07,0.0026046532167962842
7.2700000000000005,0.0018087002653448408,0.02615852679947976,0.23215818315939246,0.018087002653448432,0.26158526799479775,1.6273906316027111,1.2414071607255521,0.00700449381226351,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00042542438941176004,0.000855605660521377,0.0058508776892396384,0.00750409658296676,0.004934496051988461,0.024993443920822405,0.08600996369689172,0.0,0.004254243894117606,0.008556056605213781,0.05850877689239642,0.07504096582966764,0.29999941227201377,0.6029156811961723,0.49383187993501443,0.45991652490560253,0.2,9.795466436302366e-07,0.0025950248675673847
7.28,0.0018044510215100241,0.02610861985513207,0.23167299088091783,0.018044510215100264,0.2610861985513208,1.6271116786292297,1.241745639315199,0.006978600891410896,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004244249247693728,0.000853595555725317,0.00583971500299739,0.0074897797778417366,0.0049420208983024785,0.024939833275890357,0.08583020966156243,0.0,0.004244249247693733,0.00853595555725318,0.05839715002997393,0.0748977977784174,0.2999994232347737,0.602812334698557,0.4938224738771219,0.46004192445349495,0.2,9.612753771335379e-07,0.0025854320582499087
7.29,0.0018002117605672313,0.026058804357922773,0.2311889919719376,0.018002117605672337,0.2605880435792279,1.6268323295999734,1.2420827722036105,0.006952803549352694,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004234278082030185,0.0008515901733363288,0.005828572770736587,0.007475489206157306,0.004949569079578073,0.02488654831150103,0.08565089774576344,0.0,0.00423427808203019,0.0085159017333633,0.058285727707365904,0.07475489206157311,0.29999943398909606,0.6027088414701981,0.4938130386505274,0.4601668254459936,0.2,9.433515064972534e-07,0.002575874658964186
7.3,0.0017959824590601673,0.026009080150656547,0.23070618578655122,0.017959824590601695,0.2600908015065656,1.6265525885963037,1.2424185640783922,0.006927101436782767,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00042243303419554196,0.0008495895022584121,0.00581745095729735,0.007461224822818844,0.004957140562161629,0.024833586747912383,0.08547202771020149,0.0,0.004224330341955425,0.008495895022584132,0.05817450957297353,0.07461224822818847,0.2999994445389599,0.6026052030231586,0.493803574297298,0.4602912296197627,0.2,9.257684000825994e-07,0.0025663525402992793
7.3100000000000005,0.0017917630935872751,0.02595944707637863,0.23022457166205412,0.017917630935872775,0.25959447076378644,1.6262724596803835,1.242753019610478,0.006901494205658129,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00042144059724266296,0.0008475935314214605,0.005806349527573608,0.007446986582800737,0.004964735312492289,0.02478094632432553,0.0852935993093578,0.0,0.004214405972426636,0.008475935314214617,0.058063495275736114,0.07446986582800742,0.29999945488826907,0.6025014208623884,0.49379408085938464,0.46041513870528983,0.2,9.085195515411573e-07,0.0025568655733122234
7.32,0.0017875536408015916,0.02590990497837457,0.22974414891939832,0.017875536408015938,0.2590990497837458,1.625991946895271,1.2430861434542013,0.0068759815091969136,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004204504918529424,0.0008456022497811929,0.00579526844651304,0.0074327744411463136,0.004972353297099222,0.024728624798708777,0.08511561229165868,0.0,0.004204504918529429,0.00845602249781194,0.05795268446513043,0.07432774441146317,0.29999946504085345,0.60239749648576,0.49378455837862595,0.4605385544269125,0.2,8.91598577522095e-07,0.0025474136295272724
7.33,0.0017833540774105975,0.025860453700169914,0.22926491686365255,0.017833540774105996,0.2586045370016993,1.625711054265015,1.24341794024737,0.006850563001876313,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004194627125477466,0.0008436156463190831,0.005784207679117004,0.007418588352967744,0.004979994482598864,0.024676619947623216,0.08493806639964599,0.0,0.0041946271254774715,0.008436156463190842,0.05784207679117008,0.07418588352967748,0.29999947500047075,0.6022934313841027,0.4937750068967514,0.4606614785028456,0.2,8.749992154185709e-07,0.002537996580935136
7.34,0.001779164380176074,0.02581109308552997,0.22878687478446302,0.01779164380176076,0.25811093085529985,1.62542978579475,1.2437484146113356,0.006825238339430542,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004184772538612144,0.0008416337100422918,0.005773167190440488,0.007404428273445982,0.004987658835692161,0.02462492956605034,0.08476096137014785,0.0,0.004184772538612149,0.008416337100422928,0.05773167190440492,0.07404428273445987,0.29999948477080735,0.6021892270412389,0.4937654264553848,0.46078391264520757,0.2,8.587153211527777e-07,0.002528614299992227
7.3500000000000005,0.001774984525913953,0.025761822978459498,0.22831002195651356,0.017749845259139554,0.25761822978459514,1.6251481454707906,1.244077571151068,0.006800007178848789,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004174941103402209,0.0008396564299835955,0.005762146945592036,0.007390294157830677,0.004995346323161834,0.02457355146722072,0.08458429693444915,0.0,0.0041749411034022145,0.008396564299835966,0.0576214694559204,0.07390294157830682,0.2999994943554798,0.6020848849340185,0.4937558170960477,0.4609058585600477,0.2,8.427408669990161e-07,0.002519266659619899
7.36,0.0017708144914941751,0.02571264322320248,0.2278343576399864,0.017708144914941774,0.2571264322320249,1.6248661372607267,1.244405414455227,0.006774869178373185,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004165132765443449,0.0008376837952013196,0.005751146909733699,0.007376185961440096,0.005003056911869661,0.02452248348244478,0.08440807281846216,0.0,0.0041651327654434545,0.008376837952013206,0.057511469097337016,0.07376185961440099,0.2999995037580363,0.601980406532354,0.4937461788601629,0.46102731794737245,0.2,8.270699394442641e-07,0.0025099535332036974
7.37,0.0017666542538405377,0.025663553664241792,0.22735988108102226,0.0176665425384054,0.25663553664241806,1.6245837651135182,1.2447319490962345,0.006749823997496739,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00041553474704583286,0.0008357157947792664,0.005740167048080962,0.007362103639661043,0.005010790568753742,0.024471723460944714,0.08423228874289712,0.0,0.004155347470458334,0.008357157947792675,0.05740167048080965,0.07362103639661047,0.29999951298195776,0.6018757932992562,0.4937365117890578,0.46114829250117295,0.2,8.116967370856368e-07,0.002500674794592592
7.38,0.0017625037899305514,0.025614554146298967,0.226886591512181,0.017625037899305536,0.2561455414629898,1.6243010329595897,1.2450571796303467,0.006724871296961307,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000414558516429565,0.0008337524178266474,0.00572920732590269,0.007348047147948785,0.005018547260825798,0.024421269269688448,0.08405694442343281,0.0,0.0041455851642956554,0.008337524178266484,0.05729207325902693,0.07348047147948789,0.2999995220306589,0.6017710466908688,0.4937268159239678,0.4612687839094508,0.2,7.966155685642242e-07,0.002491430318098225
7.390000000000001,0.0017583630767952925,0.025565644514333897,0.2264144881529019,0.017583630767952947,0.2556564451433391,1.6240179447109258,1.2453811105977277,0.006700010738755542,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00041358457929302077,0.0008317936534780132,0.005718267708521063,0.007334016441826965,0.005026326955168445,0.0243711187932245,0.08388203957088709,0.0,0.004135845792930213,0.008317936534780142,0.05718267708521065,0.07334016441826968,0.2999995309074897,0.6016661681565038,0.49371709130603947,0.46138879385424614,0.2,7.81820850534719e-07,0.0024822199784941532
7.4,0.001754232091519258,0.025516824613544587,0.22594357020996444,0.017542320915192602,0.255168246135446,1.6237345042611657,1.24570374652252,0.0066752419861128565,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004126129302462447,0.000829839490893185,0.005707348161311518,0.007320011476887536,0.005034129618932489,0.024321269933519216,0.08370757389138762,0.0,0.004126129302462452,0.008298394908931861,0.0570734816131152,0.07320011476887539,0.29999953961573655,0.6015611591386767,0.49370733797633437,0.4615083240116632,0.2,7.673071056703198e-07,0.002473043651015091
7.41,0.001750110811240216,0.025468094289366843,0.22547383687794828,0.017501108112402183,0.25468094289366855,1.6234507154856976,1.2460250919129185,0.006650564703509368,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00041164356391181124,0.0008278899192571843,0.005696448649702682,0.007306032208790667,0.005041955219334269,0.024271720609794666,0.08353354708654227,0.0,0.004116435639118118,0.008278899192571854,0.056964486497026845,0.0730603220879067,0.29999954815862356,0.6014560210731412,0.49369755597583215,0.461627376051898,0.2,7.530689607023363e-07,0.0024639012113561506
7.42,0.0017459992131490618,0.025419453387474027,0.22500528733969394,0.01745999213149064,0.2541945338747404,1.6231665822417545,1.2463451512612422,0.006625978556661861,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00041067647492479086,0.0008259449277801637,0.005685569139176316,0.007292078593264675,0.005049803723652915,0.024222468758368688,0.0833599588536098,0.0,0.0041067647492479134,0.008259449277801647,0.056855691391763184,0.07292078593264678,0.29999955653931326,0.6013507553889251,0.49368774534543386,0.461745951639265,0.2,7.391011444939937e-07,0.002454792535672086
7.43,0.0017418972744896691,0.025370901753776764,0.22453792076676327,0.01741897274489671,0.25370901753776776,1.6228821083685083,1.2466639290440065,0.006601483212525741,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004097116579327151,0.000824004505697338,0.005674709595267249,0.00727815058610594,0.0050576750992276905,0.024173512332496146,0.08318680888567045,0.0,0.004097116579327155,0.00824004505697339,0.056747095952672515,0.07278150586105944,0.2999995647609083,0.6012453635083649,0.4936779061259654,0.4618640524322235,0.2,7.253984861478967e-07,0.0024457175005765364
7.44,0.0017378049728884238,0.025322439234388063,0.22407173258826035,0.017378049728884258,0.2532243923438807,1.622597297388602,1.2469814295018862,0.006577078291955283,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004087491076730862,0.000822068642424869,0.005663869983555578,0.007264248143168904,0.005065569321737805,0.024124849335914068,0.0830140954892987,0.0,0.004087491076730866,0.008220686424248698,0.056638699835555806,0.07264248143168907,0.2999995728265161,0.6011398467365292,0.49366803834782774,0.46198168000185874,0.2,7.119558064360251e-07,0.002436675965603593
7.45,0.0017337222859428363,0.02527406567566621,0.2236067191461312,0.017337222859428385,0.2527406567566622,1.6223121528806717,1.247297656914353,0.006552763428750548,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00040778881887661454,0.0008201373273652588,0.005653050269676261,0.007250371220378366,0.00507348636492158,0.024076477780394664,0.08284181730925869,0.0,0.00407788818876615,0.008201373273652598,0.05653050269676263,0.07250371220378368,0.2999995807391666,0.6010342063992312,0.493658142043848,0.4620988359336295,0.2,6.987680556836183e-07,0.0024276677950835026
7.46,0.001729649190615608,0.02522578092427811,0.22314288455253756,0.0172964919061561,0.2522578092427812,1.6220266790280513,1.2476126160041972,0.0065285383566386895,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00040683078612469714,0.0008182105496207134,0.005642250419333285,0.007236519773747662,0.00508142618528506,0.024028395623994264,0.08266997586902411,0.0,0.004068307861246976,0.008182105496207143,0.05642250419333287,0.07236519773747664,0.29999958850170044,0.6009284440463124,0.4936482172683937,0.4622155219772349,0.2,6.858304992104727e-07,0.0024186928903675016
7.47,0.0017255856643717342,0.025177584827079595,0.22268022781775548,0.017255856643717364,0.2517758482707961,1.6217408795889554,1.24792631117832,0.006504402745977061,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0004058750041168756,0.0008162882985310489,0.005631470398272893,0.007222693759344324,0.005089388750669128,0.02398060088716252,0.08249857080192205,0.0,0.004058750041168761,0.0081628829853105,0.05631470398272896,0.07222693759344327,0.2999995961169915,0.6008225610701161,0.4936382640616636,0.462331739765344,0.2,6.731383474225227e-07,0.0024097511293295812
7.48,0.0017215316847289015,0.025129477231162347,0.22221874793806123,0.017215316847289035,0.25129477231162356,1.6214547583036092,1.2482387468278848,0.006480356268287685,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00040492146756508494,0.0008143705634610069,0.005620710172294083,0.007208893133303543,0.005097374028974656,0.023933091606552184,0.08232760173609292,0.0,0.0040492146756508545,0.008143705634610079,0.05620710172294084,0.07208893133303546,0.29999960358785877,0.6007165588563211,0.49362828246378165,0.46244749092479476,0.2,6.606869020040668e-07,0.0024008423902752212
7.49,0.0017174872292573479,0.025081457983853625,0.22175844389610125,0.017174872292573497,0.25081457983853633,1.6211683188943375,1.2485499273283833,0.006456398596254078,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.00040397017119362077,0.0008124573338001885,0.00560996970724854,0.00719511785182809,0.005105381988160129,0.023885865834869548,0.08215706829462759,0.0,0.004039701711936212,0.008124573338001893,0.056099697072485424,0.07195117851828092,0.29999961091706745,0.6006104387839741,0.49361827251479984,0.4625627770766194,0.2,6.484715542179098e-07,0.0023919665519402107
