Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,light,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
7.08,0.07561726842856867,0.0022450781055875363,0.016386521268410406,1.2074446199810083,7.359721646201061,0.28174555542155666,0.03967524560632836,0.9134601695111043,0.2771569654209823,0.07816741166283668,0.010739257381160796,0.03564873347322472,8.127071124465533e-07,18.430331385497343,4.229762331140528,2.725830430329335,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007306489588511345,0.0612570358955909,0.06272452416149771,0.03503440237112261,0.029291507770030107,0.046753213573307306,1.3995318941830994,1.2209392320048795,0.01662158266300244,0.01183099504942413,0.019424601798214914,0.0007876651497802052,0.030524814747437845,0.12624341934012928,0.08518275231678699,0.05330426882947832,5.357697333764078,0.46633022612347674,4.377740554692839,0.01274580866074649,0.0,8.127071124465533e-07,8.127065620362172e-07,1.992270215451481e-06,7.895473923438124,7.834930681752371,0.06853089356513238,0.06081131205678493,5.2209905367978795,1.7240813580310297,0.0,2.3117477745543993,0.0,1.6625583864057596,0.1999861703128113,0.18572928975610997
7.09,0.07507960723792867,0.0022291189238023467,0.016269733700369413,1.2092320863943304,7.371594678349912,0.2823622448992732,0.039752628346541585,0.9127452969867744,0.276929441960049,0.07830975934559027,0.010759405661777436,0.035696736161193364,7.966145038357166e-07,18.430930078345536,4.234897562350621,2.7303677287657857,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007252669222756374,0.06083473529929961,0.062278534203861834,0.03478541086156113,0.029083584782223157,0.046424194587334607,1.4010693234647376,1.2221688718082286,0.01665654656607931,0.011846617355698355,0.019459975197379183,0.0007891342573365817,0.030535992921215005,0.12620184253456815,0.08534889306002477,0.05326120725146421,5.357871373775048,0.4666247621592453,4.377827342016524,0.01274968511039889,0.0,7.966145038357166e-07,7.966139750071778e-07,1.9528207947028756e-06,7.894212465451239,7.835022273376717,0.06868617778716314,0.06092920408459538,5.228719541569085,1.7265139226117354,0.0,2.312759807872778,0.0,1.6646988328028791,0.20026548417384385,0.18605286970792206
7.1,0.0745456195768459,0.0022132686540844394,0.016153743957697822,1.211022625727685,7.383510578276145,0.28298186053621893,0.03983038522074614,0.912032392269335,0.27670246160790163,0.0784516630953612,0.01077954311160319,0.03574493164289374,7.808405190417396e-07,18.431515204437126,4.240030708079362,2.7349079279980573,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007199298047716893,0.060415137815160246,0.06183559143899367,0.03453811843509823,0.028877076554031777,0.04609736442546192,1.4026067065212477,1.2233994609757053,0.016691447910892408,0.01186230158701972,0.019495238279197257,0.0007906025429603271,0.030547414986406785,0.12616034259503006,0.08551583706894195,0.053218247340473576,5.358041469929873,0.46691812932929255,4.377913887427814,0.012753553512875443,0.0,7.808405190417396e-07,7.808400109488067e-07,1.9141524483789203e-06,7.892941744527794,7.835111785796821,0.06884207155257517,0.06104766331747934,5.23646183364651,1.7289537652548743,0.0,2.313773109693592,0.0,1.6668455612943307,0.2005434837504141,0.1863753898331559
7.11,0.07401528294025828,0.0021975266309135367,0.016038547150457425,1.212816227978624,7.395469393323563,0.2836044123084101,0.03990851665084156,0.9113214601819853,0.2764760257863315,0.07859312037407125,0.010799669261631126,0.03579331867198391,7.653789418728226e-07,18.432086691660377,4.2451617428981985,2.73945101639577,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007146372105403701,0.059998229378840674,0.06139567719894424,0.03429251471176741,0.028671974500349844,0.04577271049984438,1.4041440166033177,1.2246309882995028,0.01672628590937536,0.011878047328040249,0.019530390412956705,0.0007920699725087897,0.030559081241660402,0.12611892006267278,0.08568358524935682,0.053175389373622386,5.358207601265672,0.46721032377792027,4.378000191488228,0.012757413880977507,0.0,7.653789418728226e-07,7.653784537023634e-07,1.8762499381070375e-06,7.891661696439375,7.835199208234993,0.06899857531148827,0.061166690357957375,5.24421736977957,1.7314008794920808,0.0,2.3147876667066494,0.0,1.6689985619145813,0.20082016669773223,0.18669684485147814
7.12,0.0734885749513758,0.0021818921925765436,0.015924138416720916,1.2146128829374245,7.407471170507775,0.28422991022836797,0.039987023058362804,0.9106125055522868,0.2762501359182874,0.07873412868625257,0.010819783645778064,0.035841895997846276,7.50223524996501e-07,18.432644467393512,4.2502906412172825,2.7439969822945254,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007093887473546188,0.059583995975603925,0.06095877292216623,0.03404858937097565,0.02846827008439737,0.045450220284155705,1.405681226923924,1.225863442459358,0.016761059780785986,0.01189385416206842,0.019565430978533763,0.0007935365120554495,0.03057099198631774,0.1260775754798138,0.08585213850630494,0.05313263362825502,5.358369746671294,0.46750134161617996,4.378086254755241,0.012761266227503445,0.0,7.50223524996501e-07,7.502230559673463e-07,1.8390979491764227e-06,7.890372256639547,7.835284529831343,0.06915568950215385,0.06128628580774249,5.251986105821423,1.7338552586725648,0.0,2.3158034655858653,0.0,1.6711578245745204,0.20109553071991387,0.18701722958124659
7.13,0.0729654733244224,0.0021663646800149316,0.015810512914454004,1.2164125802593058,7.419515956633586,0.28485836434236766,0.040065904862720485,0.9099055332070477,0.27602479342659164,0.07887468556049652,0.010839885799550218,0.03589066236646376,7.353682009974006e-07,18.43318845846656,4.255417377262546,2.7485458139889496,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.007041840265326981,0.05917242361159982,0.060524860122608375,0.033806332133467,0.028265954802719057,0.045129881290920534,1.4072183107165792,1.2270968120727381,0.016795768748578903,0.011909721671355457,0.019600359361783386,0.0007950021277926076,0.03058314751935809,0.1260363093896258,0.08602149774026087,0.053089980381701166,5.35852788487623,0.4677911789176161,4.37817207778193,0.01276511056524256,0.0,7.353682009974006e-07,7.353677503590176e-07,1.802681607925028e-06,7.889073360173641,7.835367739637845,0.06931341455012296,0.06140645026505872,5.259767997041238,1.7363168960061945,0.0,2.3168204929999288,0.0,1.6733233390514968,0.2013695735898361,0.18733653889726634
7.14,0.07244595587525511,0.0021509434371534113,0.015697665823825906,1.218215309445054,7.431603798255195,0.28548978473095915,0.040145162481573786,0.9092005479737153,0.27579999973430236,0.07901478855464786,0.010859975260447187,0.03593961652025186,7.208070196000793e-07,18.433718591168315,4.260541925080698,2.7530974997341957,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.00699022662905566,0.05876349832277086,0.06009392039852412,0.03356573276646656,0.028065020189481968,0.04481168107822883,1.408755241222555,1.2283310856820662,0.01683041204133289,0.01192564943704182,0.019635174955829993,0.0007964667860608213,0.030595548139643935,0.12599512233621044,0.08619166384793892,0.05304742991134408,5.358681994452629,0.46807983171919654,4.37825766111709,0.012768946906976292,0.0,7.208070196000793e-07,7.208065866313732e-07,1.7669863278476344e-06,7.887764941702514,7.835448826619322,0.06947175086823822,0.061527184325208935,5.267562998040414,1.7387857845497745,0.0,2.3178387356095898,0.0,1.6754950949907101,0.20164229314259371,0.18765476774251597
7.15,0.07193000052153273,0.0021356278109052698,0.01558559234724354,1.2200210598416399,7.44373474167071,0.2861241815087745,0.04022479633073778,0.908497554680346,0.27557575626471587,0.07915443525581597,0.010880051567986526,0.035988757198118705,7.06534144664295e-07,18.434234791243444,4.265664258538139,2.7576520277456016,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006939042747858741,0.058357206175544254,0.0596659354326114,0.03332678108376441,0.027865457816560385,0.04449560725003515,1.4102919916935603,1.2295662517556878,0.016864988892793226,0.011941637039177872,0.01966987716107027,0.0007979304533506751,0.030608194145881673,0.12595401486458957,0.086362637722094,0.05300498249462102,5.35883205381447,0.4683672960211144,4.378343005305242,0.012772775265477803,0.0,7.06534144664295e-07,7.065337286724586e-07,1.7319978022300528e-06,7.8864469355016285,7.835527779652902,0.06963069885644617,0.061648488580433265,5.275371062755251,1.7412619172057238,0.0,2.318858180067885,0.0,1.6776730819041474,0.20191368727469572,0.18797191112809372
7.16,0.0714175852798919,0.002120417151088972,0.015474287708733924,1.2218298206485916,7.455908832928412,0.28676156482413345,0.04030480682395684,0.9077965581551279,0.275352064441254,0.07929362327879688,0.010900114263604117,0.03603808313557813,6.92543867664131e-07,18.43473698388671,4.270784351317942,2.7622093861977497,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006888284839376063,0.05795353326516227,0.059240886989670324,0.03308946694441585,0.027667259292464347,0.04418164745461739,1.4118285353986055,1.2308022986927687,0.016899498541628644,0.011957684056761822,0.019704465384781024,0.0007993930962954963,0.03062108583650014,0.12591298752067015,0.08653442025103532,0.052962638409001596,5.358978041215868,0.46865356778623346,4.378428110886624,0.012776595653511094,0.0,6.92543867664131e-07,6.925434679835213e-07,1.6977020371918508e-06,7.885119275452357,7.835604587527058,0.06979025890155961,0.06177036361956365,5.28319214448451,1.7437452867249064,0.0,2.3198788130213397,0.0,1.6798572891688404,0.20218375394492394,0.18828796412955534
7.17,0.07090868825429007,0.0021053108100828216,0.015363747151402745,1.2236415809413588,7.468126117867791,0.28740194485805687,0.04038519437228263,0.9070975632245727,0.2751289256870117,0.07943235025980476,0.010920162890188094,0.036087593065019886,6.788306698228548e-07,18.435225093728572,4.275902176911196,2.7667695632217826,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006837949155470878,0.05755246570703998,0.05881875690693362,0.03285378024735577,0.027470416257854603,0.043869789377604114,1.4133648456432797,1.2320392148397592,0.01693394023034614,0.011973790067828729,0.019738939039561483,0.0008008546816373571,0.03063422350927114,0.12587204085113068,0.08670701231729079,0.05292039793190216,5.3591199347468965,0.4689386429384921,4.3785129783970715,0.01278040808382867,0.0,6.788306698228548e-07,6.788302858138401e-07,1.6640855040037462e-06,7.88378189500924,7.835679238939295,0.06995043137687258,0.061892810027076084,5.291026195990435,1.746235885721748,0.0,2.3209006211140726,0.0,1.68204770602313,0.20245249118016376,0.1886029218726079
7.18,0.07040328767378097,0.0020903081439455,0.01525396594565942,1.2254563295995904,7.48038664196614,0.28804533182659786,0.040465959385665044,0.9064005747191414,0.27490634142620685,0.07957061387645341,0.010940196993663753,0.03613728571510131,6.653890119535543e-07,18.43569904486886,4.281017708639999,2.7713325469125145,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006788031981877077,0.05715398966707881,0.058399527125401314,0.032619710948876876,0.0272749204001586,0.043560020765375025,1.4149008957194167,1.2332769884419428,0.016968313208919037,0.011989954649253712,0.019773297548298673,0.0008023151763425968,0.03064760746234796,0.1258311754037435,0.08688041480102285,0.05287826134095989,5.3592577123433776,0.4692225173671438,4.378597608368435,0.012784212569177385,0.0,6.653890119535543e-07,6.653886430016446e-07,1.631134623902943e-06,7.882434727297672,7.835751722501209,0.07011121664260532,0.06201582838551364,5.298873169188629,1.7487337066206505,0.0,2.3219235909756373,0.0,1.6842443215742877,0.20271989705348753,0.18891677957839936
7.19,0.06990136185980521,0.0020754085114464372,0.015144939382090388,1.227274055370994,7.492690450462376,0.2886917359784419,0.0405471022713877,0.9057055974682723,0.2746843130829177,0.07970841183030832,0.010960216121653949,0.03618715981139162,6.52213512559845e-07,18.436158760841924,4.286130919635303,2.7758983253215694,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006738529637942589,0.05675809133644235,0.05798317966270842,0.032387249047507005,0.027080763440950752,0.043252329405154534,1.4164366589538904,1.2345156076876078,0.01700261673169443,0.012006177376962678,0.019807540339831616,0.0008037745475041389,0.030661237993286017,0.12579039172707623,0.08705462857666937,0.052836228913793734,5.359391351776748,0.4695051869226734,4.378682001328237,0.012788009122292627,0.0,6.52213512559845e-07,6.522131580746494e-07,1.5988362046892041e-06,7.881077705027772,7.835822026733067,0.07027261504516566,0.06213941927310314,5.306733015424178,1.7512387417003579,0.0,2.3229477092321016,0.0,1.6864471247899557,0.20298596970169192,0.18922953252382205
7.2,0.06940288923558668,0.002060611274344794,0.015036662773503118,1.2290947468542042,7.5050375883152505,0.2893411675953326,0.04062862343438839,0.90501263630174,0.27446284208144045,0.07984574185179791,0.010980219823886526,0.036237214076267815,6.392988940014913e-07,18.43660416462273,4.291241782841731,2.780466886458866,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006689438476318845,0.05636475693949631,0.05756969662091915,0.03215638458836128,0.026887937139602306,0.042946703130970744,1.4179721086981572,1.23575506069686,0.017036850058315345,0.012022457825899547,0.01984166685017178,0.0008052327623711711,0.03067511539926926,0.12574969037056366,0.08722965451363186,0.05279430092807193,5.3595208306558275,0.4697866474176886,4.378766157799788,0.012791797755899458,0.0,6.392988940014913e-07,6.392985534157761e-07,1.5671773087552557e-06,7.879710760517429,7.835890140064626,0.0704346269171184,0.06226358326424305,5.314605685397579,1.7537509830798075,0.0,2.323972962503228,0.0,1.6886561044992878,0.20325070731927333,0.1895411760525888
7.21,0.06890784832623972,0.002045915797392974,0.014929131454946926,1.2309183924995166,7.517428100198111,0.28999363699187536,0.040710523277163735,0.9043216960496164,0.27424192984628964,0.07998260170019222,0.011000207652216336,0.03628744722897591,6.266399798264432e-07,18.437035178623898,4.296350271016452,2.7850382182922617,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006640754882665009,0.05597397273442817,0.05715906018661585,0.031927107663197785,0.026696433293341534,0.042643129823906584,1.419507218330829,1.236995335522643,0.017071012453757223,0.012038795570047247,0.01987567652249777,0.0008066897883507282,0.030689239977068405,0.12570907188449798,0.08740549347607053,0.05275247766151185,5.359646126425967,0.4700668946267108,4.378850078302202,0.012795578482712249,0.0,6.266399798264432e-07,6.266396525952271e-07,1.536145246546543e-06,7.878333825691452,7.835956050834586,0.07059725257699907,0.062388320929358004,5.32249112916791,1.7562704227168973,0.0,2.32499933740274,0.0,1.6908712493919722,0.20351410815758209,0.1898517055751083
7.22,0.06841621775533885,0.0020313214482372286,0.014822340782963789,1.2327449806163029,7.529862030509862,0.29064915451509765,0.04079280219951662,0.9036327815416485,0.27402157780204645,0.08011898916152592,0.011020179160482266,0.03633785798573826,6.142317109062804e-07,18.437451724689897,4.301456356725569,2.7896123087464164,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006592475275359312,0.05558572501106886,0.056751252628053576,0.031699408408870464,0.026506243735972813,0.042341597410174826,1.4210419612648717,1.2382364201562965,0.017105103187990117,0.012055190182463713,0.019909568806639192,0.0008081455929972489,0.03070361202289773,0.12566853681998438,0.08758214632236218,0.05271075939185117,5.359767216367353,0.4703459242855167,4.378933763350358,0.012799351315433664,0.0,6.142317109062804e-07,6.142313965059457e-07,1.5057276161156558e-06,7.876946832070702,7.836019747289601,0.07076049232906799,0.06251363283451399,5.330389296184894,1.7587970524128984,0.0,2.326026820539914,0.0,1.6930925480164543,0.20377617052597136,0.1901611165636978
7.23,0.06792797623658503,0.002016827597175581,0.01471628613377174,1.2345744993896828,7.542339423408414,0.29130773054367587,0.04087546059808566,0.9029458976058251,0.2738017873729981,0.08025490204367183,0.0110401339041356,0.03638844505992549,6.020691876343237e-07,18.437853724087173,4.306560012337077,2.7941891457005608,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.006544596105219033,0.05520000008482931,0.056346256288247284,0.03147327700355994,0.02631736033473598,0.04204209385617458,1.422576310961266,1.239478302539361,0.017139121535122107,0.01207164123533886,0.019943343157852452,0.0008096001439854629,0.0307182318321223,0.1256280857288487,0.0877596139040899,0.05266914639677939,5.359884077592142,0.4706237320898491,4.3790172134548255,0.012803116266752766,0.0,6.020691876343237e-07,6.020688855617197e-07,1.4759124065667811e-06,7.875549710746291,7.836081217582658,0.07092434646298172,0.06263951954070152,5.3383001353609885,1.7613308638247114,0.0,2.3270553985230196,0.0,1.6953199887770478,0.20403689279575618,0.1904694045413375
