Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
0.33,0.03374182241775383,7.679797166343142,2.0696392186567536,0.5111660522218924,16.520206815222764,3.89790862503977,0.03982633664468434,3.9550995829159574,0.032410977429188075,0.04490431708404028,4.826533043812438,1.5220710518736384,6.51917004582781,0.0,0.0,5.0,0.957337378964809,2.771285552751618,0.9765989403245738,2.641345854522816,2.39710545729751,1.3059914304723783,4.014120625221459,0.9858793747785413,0.3207551877864176,0.6400337509038366,0.801898286507417,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31535061282469,74.31549076083353,74.31558161124035,74.31560343381771,74.31594586304686,67.53801534423614,141.85396206382453,141.8539636329321,135.0781473380268,142.23854839144965,141.8539608971728,141.85915836712246,141.884525895071,6.77800615424827
0.34,0.03374159821992494,7.6798296999619415,2.0696358308174134,0.5111652385980099,16.520194073302637,3.897912116795936,0.039826304806742804,3.955099641439382,0.032411021005491064,0.04490425856061561,4.825842052053932,1.5220627268993348,6.519127573243097,0.0,0.0,5.0,0.9573337644772175,2.7712523550473898,0.9766228631483171,2.6413656062569006,2.3970984874481402,1.3059903372735482,4.014124322550083,0.9858756774499167,0.32075342093158105,0.6400302502364248,0.8018939005212167,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31536071724781,74.31547730644722,74.31555292436947,74.31557108222421,74.31585492173966,67.53797720586728,141.85383283608144,141.85383414261256,135.07782670195255,142.23266663252943,141.8538318647057,141.85816821688198,141.8793507513108,6.7779424046757635
0.35000000000000003,0.03374141179920376,7.6798567423993624,2.0696330124230653,0.5111645619503257,16.520183517097106,3.8979152006326845,0.0398262784840207,3.9550996901417923,0.03241105725911385,0.04490420985820543,4.82516011629145,1.5220557815185507,6.51909210857943,0.0,0.0,5.0,0.9573305757235805,2.771224635105839,0.9766428383677512,2.641382024251047,2.3970926938972683,1.3059894358898108,4.014127585069409,0.9858724149305909,0.3207518774000963,0.6400273296906926,0.8018902413694688,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31536911908726,74.31546602015072,74.31552889851461,74.31554399238988,74.3157790277164,67.53794637546011,141.85372598865783,141.8537270753738,135.07754377224694,142.22686078419997,141.85372518118803,141.85734274539263,141.87502975690407,6.777887926168782
0.36,0.03374125693388057,7.679879199599865,2.069630670037611,0.5111639997668811,16.52017478063599,3.8979179161536903,0.03982625674068069,3.955099730627357,0.03241108737181294,0.044904169372640676,4.824487371748001,1.5220499877275233,6.519062497248851,0.0,0.0,5.0,0.9573277705983537,2.7712014903837785,0.9766595164812939,2.6413956584946217,2.397087882610622,1.305988693458347,4.01413045563224,0.9858695443677599,0.3207505317528189,0.6400248933906273,0.801887188929117,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31537609875,74.31545656157681,74.31550879581094,74.31552133048977,74.31571575266999,67.53792152250682,141.85363775859113,141.85363866149467,135.07729483292417,142.22113204420296,141.85363708845287,141.85665466708073,141.87142210869226,6.777841415898831
0.37,0.03374112840234157,7.679897831614518,2.0696287251618446,0.5111635331408506,16.520167557717993,3.8979203008681576,0.03982623879648486,3.9550997642459147,0.032411112343465914,0.044904135754082884,4.823823906206848,1.5220451551713656,6.519037774682652,0.0,0.0,5.0,0.9573253094268904,2.771182166893321,0.9766734408960103,2.641406970411863,2.3970838907907925,1.3059880826178,4.014132974656338,0.9858670253436621,0.3207493608890504,0.6400228612916393,0.801884642912295,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.3153818915697,74.31544864217415,74.31549199168619,74.31550239086408,74.31566304931347,67.53790154846725,141.85356499653957,141.85356574590628,135.07707637910582,142.2154812065006,141.85356444127245,141.85608121385627,141.86841020018983,6.77780174589153
0.38,0.03374102182694496,7.6799132754216615,2.0696271119209553,0.5111631462112671,16.52016159243076,3.897922389848911,0.03982622400150807,3.955099792131812,0.03241113301829167,0.04490410786818546,4.823169768204338,1.5220411249282826,6.519017135158635,0.0,0.0,5.0,0.9573231552648697,2.7711660348261833,0.9766850655062687,2.6414163467136316,2.3970805819943983,1.3059875806104246,4.014135179807435,0.9858648201925648,0.32074834395437174,0.640021166566814,0.8018825195915613,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31538669484306,74.31544201762507,74.31547795815882,74.31548657710448,74.31561919369842,67.53788554798143,141.85350507029847,141.85350569155597,135.07688514452218,142.20990873065358,141.85350461095805,141.85560338549385,141.8658958089903,6.777767941115488
0.39,0.033740933541140494,7.679926064343335,2.0696257750916316,0.5111628256860914,16.520156671105816,3.8979242155467473,0.03982621181480582,3.955099815237166,0.03241115010769629,0.04490408476283153,4.822524973887993,1.5220377643096479,6.518999905655256,0.0,0.0,5.0,0.9573212740462665,2.771152568110347,0.9766947694345616,2.6414241111833547,2.3970778419766257,1.305987168525268,4.014137105839201,0.9858628941607988,0.32074746221953365,0.6400197534203335,0.8018807490603359,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.3153906738185,74.31543648130992,74.31546624943329,74.3154733857412,74.31558273576113,67.53787277632476,141.85345578263602,141.85345629711608,135.07671811540123,142.20441479992203,141.85345540327395,141.85520532381616,141.86379690118807,6.7777391599908015
0.4,0.03374086047678778,7.679936644503816,2.069624668425552,0.5111625604371042,16.520152615516924,3.897925807723511,0.03982620178649188,3.9550998343602273,0.03241116421007293,0.0449040656397699,4.821889512739498,1.522034962522103,6.518985523986244,0.0,0.0,5.0,0.9573196346170024,2.771141327314727,0.9767028693567905,2.6414305346678506,2.397075575168115,1.305986830662168,4.014138784551829,0.9858612154481712,0.3207466989409683,0.6400185752633812,0.8018792729474904,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31539396677466,74.31543185868925,74.31545648953075,74.31546239223668,74.31555245709191,67.53786262202108,141.85341530162597,141.8534157272038,135.07657253406876,142.19899936977086,141.85341498883992,141.85487379165573,141.86204496049382,6.77771467713466
0.41000000000000003,0.0337408000688262,7.679945388747811,2.0696237532284014,0.5111623411566882,16.520149277143357,3.897927193472539,0.03982619354270398,3.9550998501695047,0.032411175827877295,0.044904049830492135,4.821263352344103,1.5220326270520999,6.518973520540742,0.0,0.0,5.0,0.9573182086852013,2.7711319453735217,0.9767096297936986,2.641435843526336,2.397073701695139,1.3059865539984103,4.01414024483731,0.9858597551626902,0.320746039211398,0.6400175931938356,0.8018780425125567,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31539668931681,74.31542800248404,74.31544836169695,74.31545323899805,74.31552733498218,67.53785458391776,141.85338210172782,141.85338245336524,135.0764458950294,142.19366220831165,141.85338184427437,141.85459773927974,141.86058275881047,6.777693868145198
0.42,0.03374075017473695,7.679952608394111,2.0696229971573508,0.51116216006749,16.520146532338014,3.897928397301025,0.039826186773008254,3.955099863224239,0.032411185382299944,0.044904036775757834,4.820646442364797,1.522030680651474,6.518963503038765,0.0,0.0,5.0,0.9573169707131263,2.7711241156684996,0.9767152717017655,2.6414402267656185,2.397072154862874,1.3059863277425035,4.014141512785502,0.9858584872144984,0.320745469807218,0.6400167747286978,0.8018770170575855,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31539893800661,74.31542478854881,74.3154415993561,74.3154456251387,74.315506511849,67.53784825215352,141.85335491405536,141.8533552042625,135.07633593577404,142.18840293001807,141.85335470251735,141.85436794327487,141.85936249569806,6.77767619622578
0.43,0.033740708983936954,7.679958566445982,2.0696223728640275,0.5111620105950738,16.52014427693357,3.897929441411467,0.039826181216476915,3.955099873997621,0.03241119323021846,0.04490402600237562,4.820038718787164,1.5220290580083944,6.518955139678209,0.0,0.0,5.0,0.9573158976039113,2.7711175788548963,0.976719981968416,2.6414438440599626,2.3970708783260566,1.3059861428416943,4.0141426120002714,0.9858573879997286,0.3207449789393945,0.6400160924042193,0.8018761621732464,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540079444565,74.31542211109043,74.31543597568226,74.31543929468467,74.31548926041319,67.53784328733343,141.8533326707515,141.85333290995146,135.07624060936803,142.18322103179344,141.85333249726733,141.8541766080592,141.8583437430128,6.777661195609595
0.44,0.03374067499971686,7.679963480222599,2.0696218577278165,0.5111618873033676,16.520142425142005,3.897930345624583,0.0398261766587643,3.955099882881299,0.03241119966731722,0.04490401711869787,4.819440104988094,1.5220277050685216,6.518948155715817,0.0,0.0,5.0,0.9573149687743814,2.7711121201878792,0.9767239153400586,2.641446827348335,2.3970698255259295,1.3059859918775798,4.01414356352364,0.98585643647636,0.3207445562585427,0.6400155234904485,0.801875449381183,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540232608951,74.31541988169074,74.31543130171234,74.31543403441904,74.31547497706606,67.53783941588092,141.85331449367203,141.85331469053776,135.07615809103342,142.17811590199327,141.8533143514478,141.85401728430037,141.8574930267312,6.777648469345005
0.45,0.033740647004136655,7.679967526516713,2.069621433325123,0.5111617857666457,16.520140907430964,3.8979311273940156,0.03982617292662323,3.955099890194463,0.03241120493485279,0.044904009805533704,4.818850513589846,1.5220265777351756,6.518942326852108,0.0,0.0,5.0,0.9573141661294969,2.771107564351318,0.9767271981494723,2.641449283965516,2.397068958585681,1.305985868870911,4.014144385859893,0.9858556141401067,0.3207441927971973,0.6400150494446482,0.8018748554491998,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540358782976,74.31541802790927,74.31542742226199,74.31542966933243,74.3154631683759,67.5378364214858,141.85329967221085,141.85329983401286,135.07608677606083,142.1730868361618,141.8532995559622,141.8538847140094,141.85678301994233,6.777637683609727
0.46,0.033740623982730304,7.679970852530335,2.0696210843043645,0.5111617022982183,16.520139666088784,3.8979318021985696,0.03982616987653379,3.95509989620315,0.03241120923379664,0.044904003796846614,4.818269849831303,1.5220256391625893,6.5189374655467205,0.0,0.0,5.0,0.957313473641267,2.7711037647612664,0.9767299360241877,2.6414513032812788,2.3970682459677777,1.3059857688811063,4.014145095403367,0.9858549045966329,0.3207438806980807,0.6400146547731037,0.8018743609652217,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540462538769,74.31541648881961,74.31542420722982,74.3154260526855,74.31545342193684,67.53783412859958,141.85328761774733,141.85328775055788,135.07602524271357,142.16813306573266,141.85328752309462,141.8537745061723,141.85619087509173,6.777628552687223
0.47000000000000003,0.033740605084179025,7.679973581743894,2.069620797780291,0.5111616338045042,16.52013865284733,3.8979323837665536,0.03982616738864479,3.955099901130687,0.03241121273265797,0.044903998869309514,4.817698013405162,1.5220248583135214,6.518933413713967,0.0,0.0,5.0,0.9573128771087479,2.7711005978563987,0.9767322180011693,2.6414529602635994,2.3970676612166955,1.3059856877925953,4.014145706682422,0.985854293317578,0.3207436130627485,0.6400143264245964,0.8018739495773769,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540547713155,74.31541521276635,74.31542154681412,74.3154230606249,74.31544539064073,67.53783239356206,141.85327783901866,141.85327794788176,135.07597223107126,142.16325377367227,141.85327776201115,141.8536829641361,141.8556973336719,6.777620830793799
0.48,0.03374058958890808,7.679975818500148,2.069620562857552,0.5111615776704473,16.52013782703298,3.8979328842862926,0.039826165362111775,3.9550999051659566,0.03241121557387093,0.044903994834040284,4.817134899884552,1.522024208843454,6.518930037079886,0.0,0.0,5.0,0.9573123639348023,2.7710979586872235,0.9767341197054389,2.6414543182616064,2.3970671819769356,1.3059856221507486,4.014146232586757,0.9858537674132428,0.3207433838191685,0.6400140533212069,0.8018736074061401,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540617549209,74.3154141557856,74.31541934759785,74.31542058787292,74.31543878024482,67.53783109786988,141.85326992274386,141.8532700118624,135.075926623318,142.15844810663606,141.85326986026138,141.8536069519292,141.85528603848326,6.777614305412938
0.49,0.03374057689612999,7.679977649893785,2.0696203704347065,0.5111615317122058,16.520137154808072,3.8979333145120525,0.03982616371318298,3.955099908466721,0.032411217876221775,0.04490399153327573,4.816580401334044,1.5220236686472364,6.518927222882863,0.0,0.0,5.0,0.9573119230146079,2.771095759118681,0.9767357046455007,2.6414554301527446,2.3970667895882958,1.3059855690946156,4.014146684481093,0.9858533155189066,0.3207431876591248,0.6400138261676775,0.8018733228054833,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540674754633,74.31541328093289,74.31541753106806,74.31541854592491,74.31543334423579,67.5378301454409,141.85326352597193,141.85326359882106,135.0758874338846,142.15371518017693,141.8532634754115,141.85354384007653,141.85494325327397,6.777608794388291
0.5,0.033740566510127176,7.679979147760056,2.069620212999206,0.511161494127815,16.520136608371157,3.8979336838720258,0.03982616237317317,3.9550999111632135,0.032411219737592575,0.0449039888367836,4.816034406949116,1.5220232193768295,6.518924877429905,0.0,0.0,5.0,0.9573115446218606,2.7710939259200007,0.9767370255899035,2.641456339550102,2.397066468659852,1.305985526286028,4.014147072321183,0.9858529276788168,0.3207430199737893,0.6400136372486233,0.8018730861088001,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540721563589,74.3154125574309,74.31541603195349,74.31541686121213,74.31542887843722,67.537829459807,141.853258367721,141.8532584271795,135.07585379938894,142.14905408420194,141.8532583269028,141.85349144791763,141.85465756488495,6.777604142893101
0.51,0.0337405580229285,7.679980371194393,2.069620084366357,0.5111614634343644,16.520136164943924,3.8979340006031804,0.03982616128591001,3.9550999133626488,0.03241122123838389,0.04490398663734844,4.815496803844646,1.522022845826792,6.518922922984472,0.0,0.0,5.0,0.9573112202666069,2.771092398332138,0.9767381263201962,2.641457082332112,2.3970662065301687,1.3059854918198106,4.014147404798732,0.9858525952012682,0.3207428767729371,0.6400134801701273,0.8018728893051525,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540759814774,74.31541195969052,74.3154147961114,74.3154154727362,74.31542521416205,67.53782898044966,141.8532542185025,141.85325426695428,135.07582496606827,142.14446388970828,141.85325418563923,141.8534479700682,141.85441950403157,6.777600219607345
0.52,0.033740551097650555,7.679981368977276,2.069619979427528,0.5111614384073828,16.520135805798677,3.8979342718919745,0.03982616040528062,3.955099915153566,0.032411222444793344,0.04490398484643126,4.814967477800161,1.5220225353436665,6.518921294776697,0.0,0.0,5.0,0.957310942547306,2.7710911257309028,0.9767390433148915,2.6414576881147362,2.3970659927478035,1.305985464137722,4.014147689492277,0.985852310507723,0.32074275460266455,0.6400133496113867,0.8018727257281064,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540791026495,74.3154114663923,74.31541377850179,74.31541432976366,74.31542221161241,67.53782865933984,141.8532508902811,141.8532509296977,135.0758002766954,142.13994365515646,141.85325086390503,141.85341190571478,141.85422118103705,6.777596912948517
0.53,0.033740545455366686,7.679982181483068,2.0696198939518795,0.511161418033137,16.52013551549578,3.897934504001311,0.03982615969331643,3.955099916609262,0.032411223411429275,0.044903983390735265,4.8144463138380535,1.5220222773627385,6.518919938658982,0.0,0.0,5.0,0.9573107050179424,2.771090065794534,0.9767398070699143,2.6414581814103704,2.3970658186623277,1.305985441961599,4.014147933002835,0.9858520669971647,0.3207426504739975,0.6400132411299195,0.8018725898116763,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540816455858,74.31541105973518,74.31541294157144,74.31541338999892,74.31541975464532,67.53782845832842,141.85324822859212,141.85324826060233,135.07577915881527,142.13549243142307,141.85324820749474,141.8533820031471,141.8540560002067,6.777594127972879
0.54,0.033740540865305785,7.679982842103296,2.069619824438375,0.5111614014730493,16.52013528131772,3.897934702379752,0.03982615911877808,3.955099917790364,0.032411224183277215,0.04490398220963332,4.813933196648979,1.522022063063501,6.518918809361781,0.0,0.0,5.0,0.9573105020741582,2.77108918314039,0.9767404430810016,2.641458582491942,2.3970656771194125,1.3059854242441318,4.014148141070219,0.9858518589297809,0.32074256180366356,0.6400131510166855,0.8018724769088054,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540837142929,74.31541072485803,74.31541225403039,74.31541261820887,74.3154177468422,67.53782834726888,141.85324610669628,141.85324613264416,135.07576111465806,142.13110926545303,141.85324608988256,141.85335721851237,141.85391844732808,6.77759178394578
0.55,0.03374053713704285,7.679983378380936,2.069619767997603,0.511161388035294,16.520135092819885,3.8979348717573026,0.03982615865604033,3.9550999187468796,0.03241122479727551,0.04490398125311752,4.813428010926861,1.5220218850947702,6.518917869100829,0.0,0.0,5.0,0.9573103288536119,2.7710884482363456,0.9767409726281375,2.6414589080815682,2.3970655622178,1.3059854101298656,4.014148318674866,0.9858516813251343,0.3207424863632468,0.6400130761804983,0.8018723831465464,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540853945937,74.31541044938288,74.31541168986818,74.31541198511269,74.31541610835936,67.5378283024775,141.8532444209531,141.85324444194558,135.07574571230825,142.12679320314214,141.85324440760635,141.85333668293484,141.85380391999524,6.777589812332869
