Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12
7.87,1.7540618179645322,118.55238700820385,0.004417402489508109,0.03425162216990792,0.022099557605427273,23.709075907453954,0.2909240925460092,9.4,208.04681627952235,0.953183720476472,0.03295178796940744,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.153036942242272,45.55052972599374,46.523513233629444,1.166307085964833,3.142174919934496,24.36377224058235,1.1102046797176595,0.9227405083454894,26.84398320436898,25.83042741790177,10.428369403998394,1.1050068234739645
7.88,1.7540438346625553,118.55228968840291,0.0044160791245824,0.034257219091879905,0.022118274005540298,23.709009867704946,0.290990132295016,9.4,208.04527663220708,0.9547233677917374,0.03306237790666501,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1530251208735434,45.55006272481803,46.52347504241996,1.1662223561372944,3.1412248378794265,24.367685553701754,1.1103860938689216,0.9235219891725286,26.85007678671084,25.836099722069815,10.445214017067778,1.1067917058136054
7.890000000000001,1.754025895364263,118.55219232577898,0.0044147630264278655,0.03426278946803442,0.02213693048108803,23.70894414021815,0.29105585978181114,9.4,208.04373810289604,0.9562618971027772,0.033173146267367476,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1530133284307473,45.549596866356396,46.52343683440545,1.1661381360624299,3.1402799713793335,24.371580283237495,1.110566647585293,0.9243009679212535,26.856141556170638,25.84174435374735,10.462046398538144,1.1085752920733076
7.9,1.754007999950971,118.55209492044784,0.004413454147161353,0.03426833343496519,0.022155527196113852,23.708878723453115,0.29112127654684666,9.4,208.04220069312558,0.9577993068732333,0.03328409292181762,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1530015648358667,45.54913214752678,46.52339860963135,1.1660544216787154,3.139340286090432,24.37545652508007,1.1107463452942135,0.9250774514410987,26.862177654888107,25.8473614506043,10.478866531600863,1.110357580472002
7.91,1.7539901483043154,118.551997472525,0.004412152439295989,0.034273851128420504,0.02217406431441809,23.708813615877425,0.2911863841225369,9.4,208.04066440441667,0.9593355955821514,0.03339521774014105,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529898300110943,45.54866856525545,46.52336036814299,1.165971208966212,3.1384057479528993,24.379314374523332,1.1109251913957194,0.9258514465713501,26.86818522426131,25.852951149590275,10.495674399615837,1.1121385692464767
7.92,1.7539723403062513,118.5518999821256,0.004410857855737064,0.03427934268331008,0.022192541999556288,23.70874881596666,0.291251184033301,9.4,208.03912923827494,0.960870761723892,0.03350652059228791,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152978123878833,45.54820611647691,46.52332210998555,1.165888493946048,3.1374763231879337,24.38315392626928,1.1111031902626662,0.9266229601410735,26.87416440495059,25.85851358693842,10.512469986110514,1.1139182566512735
7.930000000000001,1.7539545758390522,118.55180244936453,0.004409570349777977,0.034284808233711835,0.022210960414837538,23.708684322204356,0.29131567779560585,9.4,208.03759519619078,0.9624048038080418,0.033618001348034714,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529664463616955,45.547744798134005,46.523283835204126,1.1658062726799123,3.1365519782948454,24.38697527443297,1.1112803462409484,0.9273919989690437,26.880115336882515,25.86404889816922,10.529253274778933,1.115696640958587
7.94,1.7539368547853096,118.55170487435632,0.0044082898750962204,0.034290247912878616,0.022229319723322823,23.708620133081954,0.2913798669180081,9.4,208.03606227963948,0.9639377203593266,0.03372965987698603,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529547973825025,45.54728460717779,46.52324554384365,1.1657245412695496,3.135632680048189,24.39077851254723,1.111456663649717,0.9281585698636766,26.88603815925377,25.869557218094297,10.546024249480757,1.1174737204581602
7.95,1.753919177027931,118.55160725721522,0.0044070163857494234,0.03429566185324484,0.022247620087823387,23.708556247098766,0.2914437529011966,9.4,208.0345304900813,0.9654695099175237,0.03384149604857631,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152943176864283,45.546825540567525,46.52320723594897,1.1656432958562675,3.134718395494924,24.394563733567395,1.1116321467815955,0.9289226796229603,26.891933010535073,25.875038680820232,10.562782894240323,1.1192494934571868
7.96,1.75390154245014,118.55150959805518,0.004405749836171441,0.03430105018643306,0.02226586167089915,23.708492662761927,0.29150733723803435,9.4,208.03299982896144,0.9670001710373756,0.03395350973207158,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529315847302741,45.5463675952707,46.5231689115648,1.1655625326204473,3.133809091951618,24.39833102987598,1.111806799902892,0.9296843350343891,26.897800028475025,25.88049341975229,10.579529193245698,1.1210239582802088
7.97,1.7538839509354756,118.55141189698979,0.004404490181168488,0.034306413043260486,0.02228404463485713,23.70842937858636,0.29157062141360013,9.4,208.0314702977103,0.9685297022885032,0.03406570079657119,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529200209039197,45.545910768262985,46.52313057073571,1.1654822477810616,3.1329047370016805,24.402080493287304,1.1119806272538106,0.9304435428748978,26.90363935010399,25.885921567598192,10.59626313084772,1.122797113269016
7.98,1.7538664023677903,118.5513141541324,0.004403237375915329,0.034311750553745406,0.02230216914174991,23.708366393094728,0.2916336069052304,9.4,208.0299418977435,0.9700581022553207,0.034178069111009526,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1529084853088698,45.5454550565282,46.52309221350618,1.1654024375952021,3.1320052984926336,24.40581221505207,1.1121536330486606,0.9312003099107975,26.909451111737912,25.891323256371855,10.612984691559086,1.1245689567825483
7.99,1.7538488966312502,118.55121636959602,0.004401991375951508,0.034317062847113555,0.022320235353374115,23.708303704817396,0.2916962951825604,9.4,208.02841463046187,0.9715853695369492,0.03429061454415771,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528969778689806,45.54500045705828,46.52305383992057,1.1653230983576097,3.13111074453341,24.40952628586186,1.112325821476061,0.9319546428977122,26.91523544898214,25.896698617397096,10.629693860053383,1.1263394871967944
8.0,1.7538314336103338,118.55111854349335,0.004400752137177627,0.03432235005180444,0.022338243431268934,23.70824131229239,0.29175868770756547,9.4,208.0268884972517,0.9731115027471329,0.03440333696462532,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528854985083141,45.54454696685331,46.523015450023095,1.1652442264002139,3.1302210434916944,24.413222795853642,1.1124971966991475,0.9327065485805169,26.92099249673524,25.902047781311296,10.646390621164189,1.1281087029046963
8.01,1.753814013189831,118.5510206759368,0.004399519615851671,0.03432761229547752,0.022356193536714655,23.708179214065353,0.29182078593460203,9.4,208.02536349948468,0.9746365005141541,0.03451623624086207,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528740471511365,45.544094582921446,46.52297704385788,1.165165818091677,3.1293361639912867,24.416901834614183,1.1126677628557717,0.9334560336932765,26.92672238919276,25.90737087806915,10.663074959884137,1.1298766023160487
8.02,1.7537966352548429,118.55092276703847,0.004398293768585379,0.034332849705018445,0.022374085830731232,23.708117408689507,0.29188259131044836,9.4,208.0238396385181,0.9761603614807495,0.034629312241159504,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528626237219186,45.54364330227891,46.52293862146891,1.165087869836946,3.128456074909508,24.42056349118443,1.1128375240587038,0.9342031049591858,26.932425259851012,25.912668036946254,10.679746861363999,1.1316431838574033
8.03,1.75377929969078,118.55082481691018,0.004397074552340654,0.0343380624065451,0.022391920474076874,23.70805589472561,0.2919441052743452,9.4,208.02231691569483,0.9776830843040265,0.03474256483365264,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152851228145335,45.54319312194998,46.52290018290006,1.1650103780768097,3.1275807453746287,24.424207854063837,1.1130064843958274,0.9349477690905111,26.938101241510793,25.9179393865428,10.696406310911767,1.133408445971972
8.040000000000001,1.7537620063833619,118.5507268256634,0.004395861924426028,0.03434325052541367,0.022409697627246674,23.70799467074192,0.2920053292580362,9.4,208.02079533234348,0.9792046676553807,0.034855993886321664,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152839860346263,45.54274403896697,46.522861728195096,1.164933339287463,3.1267101447633343,24.427835011214675,1.1131746479303382,0.9356900327885322,26.943750466281156,25.92318505478716,10.713053293991758,1.1351723871195298
8.05,1.753744755218617,118.55062879340935,0.004394655842493155,0.034348414186224634,0.02242741745047123,23.707933735314146,0.2920662646858079,9.4,208.01927488977844,0.980725110220412,0.034969599266993515,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152828520249783,45.54229605037017,46.52282325739763,1.164856749980075,3.1258442426982227,24.431445050066273,1.1133420187009362,0.9364299027434858,26.94937306558305,25.928405168939527,10.729687796223692,1.1369350057763192
8.06,1.7537275460828805,118.5505307202589,0.004393456264533361,0.03435355351282865,0.022445080103715334,23.707873087025423,0.2921269129745301,9.4,208.0177555893,0.982244410698844,0.035083380843343635,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528172077811774,45.54184915320789,46.522784770551205,1.1647806067003672,3.1249830090453234,24.435038057519204,1.1135086007220174,0.9371673856345094,26.954969170153095,25.933599855595485,10.74630980338181,1.138696300434956
8.07,1.7537103788627946,118.55043260632269,0.004392263148874229,0.03435866862833244,0.022462685746676644,23.707812724466258,0.2921872755336954,9.4,208.0162374321944,0.9837625678044418,0.035197338482897515,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1528059228659298,45.54140334453636,46.52274626769921,1.164704906028193,3.1241264139116636,24.438614119949452,1.1136743979838648,0.9379024881295873,26.960538910047187,25.938769240689595,10.762919301393971,1.1404562696043334
8.08,1.7536932534453067,118.550334451711,0.004391076454176224,0.034363759655104555,0.022480234538784418,23.707752646234496,0.29224735376545885,9.4,208.01472041973392,0.9852795802649302,0.035311472053032346,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152794665429725,45.54095862141978,46.52270774888495,1.1646296445771258,3.1232744276428406,24.44217332321254,1.1138394144528347,0.938635216885497,26.966082414644188,25.94391344949893,10.779516276340766,1.1422149118095284
8.09,1.75367616971767,118.55023625653382,0.004389896139429364,0.03436882671478115,0.022497726639198246,23.707692850935278,0.2923071490646775,9.4,208.01320455317693,0.9867954468219136,0.03542578142097864,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527834353984487,45.54051498093028,46.52266921415158,1.1645548189940513,3.122427020820647,24.445715752647576,1.1140036540715441,0.9393655785477558,26.97159981264955,25.949032606646618,10.796100714454637,1.143972225591708
8.1,1.753659127567441,118.55013802090087,0.004388722163949927,0.034373869928271614,0.022515162206806806,23.707633337181004,0.2923666628189493,9.4,208.01168983376806,0.988310166230795,0.03554026645382181,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527722326981857,45.54007242014784,46.52263066354213,1.1644804259587676,3.121584164260708,24.449241493081285,1.1141671207590533,0.9400935797505702,26.977091232098932,25.95412683610536,10.812672602118985,1.145728209508036
8.11,1.7536421268824798,118.55003974492156,0.004387554487377202,0.034378889415764204,0.022532541400226667,23.707574103591302,0.2924258964086527,9.4,208.01017626273816,0.989823737260697,0.0356549270185038,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527610572552207,45.539630936160364,46.52259209709957,1.164406462183589,3.1207458290101586,24.452750628832018,1.1143298184110482,0.9408192271167843,26.98255680036183,25.95919626120097,10.829231925867314,1.147482862131581
8.120000000000001,1.7536251675509489,118.54994142870501,0.004386393069670275,0.03438388529673163,0.02254986437780109,23.707515148792968,0.2924848512069848,9.4,208.00866384130447,0.9913361586943814,0.03576976298182466,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527499089960371,45.53919052606357,46.52255351486671,1.1643329244129548,3.1199119863453366,24.456243243713683,1.1144917509000214,0.9415425272578312,26.98799664414512,25.964241004615772,10.845778672382353,1.1492361820512225
8.13,1.7536082494613128,118.54984307236003,0.004385237871104858,0.03438885768993652,0.022567131297598853,23.707456471419952,0.29254352858000054,9.4,208.00715257067068,0.9928474293281703,0.035884774210444066,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527387878473165,45.53875118696104,46.52251491688625,1.1642598094230452,3.119082607769519,24.45971942103965,1.1146529220754502,0.9422634867736831,26.993410889496634,25.96926118839217,10.862312828495183,1.1509881678715612
8.14,1.7535913725023362,118.54974467599516,0.004384088852270146,0.034393806713436906,0.022584342317413127,23.707398070113303,0.2926019298866508,9.4,208.005642452027,0.9943575479718681,0.035999960570882984,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527276937359385,45.53831291596416,46.52247630320078,1.1641871140214006,3.118257665010667,24.463179243626634,1.114813335763973,0.9429821122528044,26.998799661808725,25.974256933936,10.87883438118439,1.1527388182128273
8.15,1.7535745365630844,118.54964623971861,0.004382945974065732,0.03439873248459158,0.022601497594760336,23.707339943521134,0.2926600564788209,9.4,208.0041334865502,0.9958665134486829,0.03611532192952517,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527166265889794,45.53787571019211,46.52243767385278,1.1641148350465493,3.1174371300192165,24.46662279379849,1.1149729957695638,0.9436984102721042,27.00416308582179,25.979228362020066,10.895343317575204,1.1544881317107893
8.16,1.7535577415329218,118.54954776363836,0.004381809197698536,0.034403635120065466,0.02261859728687907,23.707282090298587,0.2927179097013684,9.4,208.00262567540372,0.9973743245951485,0.03623085815261872,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1527055863337128,45.53743956677182,46.52239902888461,1.1640429693676366,3.1166209749658833,24.470050153390037,1.115131905873706,0.9444123873968914,27.009501285627774,25.98417559278743,10.911839624938647,1.1562361070166638
8.17,1.7535409873015109,118.54944924786203,0.004380678484679787,0.03440851473583487,0.022635641550729,23.707224509107796,0.2927754908921613,9.4,208.0011190197378,0.9988809802610474,0.036346569106277635,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526945728976083,45.537004482838014,46.522360368338504,1.1639715138840603,3.1158091722394983,24.473461403750782,1.1152900698355628,0.9451240501808286,27.014814384673667,25.989098745754937,10.928323290690686,1.157982742797027
8.18,1.753524273758812,118.549350692497,0.004379553796822031,0.034413371447192746,0.02265263054298982,23.707167198617842,0.2928328013821154,9.4,207.99961352068954,1.0003864793093338,0.03646245465648332,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526835862083307,45.53657045553308,46.5223216922566,1.1639004655251128,3.1150016944448655,24.47685662574865,1.1154474913921477,0.9458334051658884,27.020102505764974,25.993997939816502,10.9447943023914,1.1597280377337245
8.19,1.7535076007950823,118.54925209765034,0.004378435096236182,0.03441820536875384,0.022669564420060215,23.707110157504726,0.2928898424952321,9.4,207.99810917938282,1.0018908206160573,0.03657851466908613,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526726261937406,45.53613748200717,46.52228300068092,1.1638298212496263,3.1141985144006523,24.480235899773625,1.115604174258492,0.9465404588823103,27.025365771069204,25.998873293246522,10.961252647744136,1.161471990523783
8.2,1.7534909683008748,118.54915346342882,0.0043773223453286055,0.03442301661445985,0.022686443338056844,23.70705338445132,0.29294661554863527,9.4,207.9966059969286,1.0033940030702861,0.0366947490098069,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526616927818925,45.5357055594181,46.52224429365338,1.1637595780456225,3.1133996051372983,24.483599305741446,1.11576012212781,0.947245217848558,27.030604302119276,26.0037249237032,10.977698314594669,1.1632145998793215
8.21,1.7534743761670382,118.54905478993895,0.004376215506798234,0.03442780529758447,0.022703267452813352,23.706996878147347,0.2930031218526089,9.4,207.99510397442484,1.004896025574033,0.036811157544238415,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526507859010355,45.535274684931345,46.52220557121574,1.1636897329299702,3.112604939894952,24.48694692309714,1.1159153386716647,0.9479476885712783,27.03581821981696,26.00855294823189,10.994131290930396,1.164955864527465
8.22,1.7534578242847148,118.54895607728693,0.004375114543633718,0.03443257153073842,0.022720036919879383,23.70694063728932,0.29305936271063365,9.4,207.9936031129567,1.0063968870421773,0.03692774013784688,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152639905479612,45.53484485572004,46.52216683340971,1.1636202829480427,3.111814492121429,24.490278830818628,1.1160698275401304,0.9486478775452599,27.041007644436295,26.013357483268408,11.010551564879487,1.1666957832102554
8.23,1.7534413125453412,118.54885732557868,0.004374019419110617,0.03443731542587445,0.02273675189451965,23.70688466058053,0.29311533941942364,9.4,207.99210341359648,1.0078965864023934,0.037044496655973494,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526290514462572,45.534416068964944,46.52212808027685,1.1635512251733842,3.111028235470202,24.493595107420248,1.1162235923619537,0.9493457912533947,27.046172695626947,26.018138644642303,11.026959124710089,1.1684343546845668
8.24,1.7534248408406463,118.54875853491984,0.004372930096788609,0.03444203709429223,0.022753412531712973,23.70682894673099,0.2931710532689631,9.4,207.9906048774038,1.009395122595074,0.03716142696383588,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152618223729799,45.5339883218544,46.52208931185859,1.1634825567073779,3.1102461437984013,24.496895830956227,1.1163766367447128,0.9500414361666373,27.051313492417613,26.022896547580167,11.043353958829497,1.1701715777220174
8.25,1.7534084090626516,118.54865970541576,0.004371846540508754,0.034446736646643245,0.022770018986151396,23.706773494457412,0.2932265055425426,9.4,207.9891075054256,1.0108924945732565,0.037278530926529524,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1526074222592575,45.53356161158437,46.52205052819631,1.163414274678922,3.1094681911648556,24.500181079024184,1.1165289642749767,0.9507348187439683,27.056430153219353,26.027631306708887,11.059736055783354,1.171907451108885
8.26,1.7533920171036694,118.5485608371715,0.004370768714390766,0.034451414192935625,0.022786571412239266,23.70671830248316,0.29328169751679545,9.4,207.98761129869632,1.01238870130255,0.037395808409029306,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152596646963844,45.533135935358345,46.52201172933122,1.163346376244105,3.1086943518281376,24.503450928768498,1.1166805785184608,0.9514259454323559,27.061522795828953,26.032343036058887,11.076105404254836,1.1736419736460204
8.27,1.7533756648563028,118.54846193029184,0.004369696582830339,0.03445606984253891,0.022803069964092378,23.706663369538223,0.2933366304617334,9.4,207.98611625823781,1.0138837417610622,0.0375132592761909,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525858977729608,45.53271129038738,46.52197291530443,1.1632788585858909,3.107924600244651,24.506705456883743,1.1168314830201822,0.9521148226667204,27.066591537432227,26.037031849067343,11.092461993063857,1.1753751441487643
8.28,1.753359352213444,118.5483629848813,0.004368630110496486,0.03446070370418881,0.022819514795537104,23.706608694359172,0.2933913056407827,9.4,207.98462238505954,1.0153776149393254,0.03763088339275222,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525751746162003,45.53228767389004,46.521934086156975,1.1632117189138036,3.107158911066722,24.509944739618017,1.1169816813046125,0.9528014568698973,27.07163649460731,26.041697858581436,11.108805811166278,1.1771069614468612
8.290000000000001,1.753343079068275,118.54826400104407,0.004367569262328924,0.03446531588599185,0.022835906060109577,23.706554275689136,0.2934457243108195,9.4,207.98312968015864,1.0168703198402258,0.03774868062333491,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525644774233452,45.5318650830924,46.521895241929734,1.1631449544636199,3.1063972591407296,24.513168852776296,1.117131176875831,0.9534858544526034,27.076657783327978,26.0463411768615,11.125136847653101,1.178837424384377
8.3,1.7533268453142647,118.54816497888412,0.0043665140035354785,0.03446990649543007,0.022852243911054847,23.70650011227775,0.2934998877222055,9.4,207.98163814451993,1.0183618554789293,0.037866650832445684,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525538061243674,45.53144351522801,46.5218563826635,1.1630785624970648,3.105639619505244,24.51637787172368,1.1172799732176737,0.954168021813402,27.08165551896689,26.050961915584224,11.14145509174969,1.1805665318196132
8.31,1.7533106508451706,118.54806591850509,0.0043654642995895245,0.03447447563936555,0.022868528501326105,23.706446202881136,0.29355379711882296,9.4,207.98014777911604,1.0198522208828125,0.03798479388447782,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525431606494279,45.53102296753789,46.521817508398954,1.1630125403015092,3.104885967389198,24.51957187138869,1.1174280737938833,0.95484796533867,27.086629816298863,26.05556018584583,11.157760532814988,1.182294282625027
8.32,1.7532944955550358,118.54796682001036,0.0043644201162274555,0.03447902342404505,0.022884759983583886,23.70639254626185,0.2936074537381101,9.4,207.97865858490746,1.0213414150913895,0.03810310964371256,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525325409288756,45.53060343727049,46.521778619176665,1.1629468851896758,3.1041362782100674,24.52275092626649,1.1175754820482569,0.9555256914025649,27.09158078950408,26.060136098165188,11.174053160340744,1.184020675687146
8.33,1.7532783793381899,118.54786768350303,0.004363381419446182,0.03448354995510442,0.02290093851019531,23.706339141188863,0.2936608588110956,9.4,207.97717056284262,1.022829437156242,0.038221597974320475,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.152521946893248,45.53018492168171,46.5217397150371,1.162881594499344,3.1033905275720874,24.525915110422055,1.1177222014047905,0.956201206366993,27.096508552171326,26.064689762486957,11.19033296395072,1.1857457099064883
8.34,1.753262302089247,118.54776850908591,0.004362348175500659,0.034488055337573154,0.022917064233233336,23.706285986437525,0.29371401356243365,9.4,207.9756837138579,1.024316286140949,0.03834025874036289,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525113784732695,45.529767418034815,46.52170079602059,1.1628166655930638,3.1026486912644766,24.52906449749337,1.117868235267826,0.9568745165815782,27.101413217301204,26.06922128818471,11.206599933399938,1.1874693841974793
8.35,1.7532462637031059,118.54766929686156,0.004361320350901442,0.03449253967587874,0.022933137304476034,23.70623308078952,0.2937669192104383,9.4,207.97419803887783,1.0258019611210154,0.03845909180579328,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1525008355998512,45.529350923600475,46.521661862167385,1.1627520958578699,3.101910745259689,24.532199160694542,1.1180135870221926,0.9575456283836316,27.10629489730929,26.073730784064022,11.222854058573903,1.1891916974883707
8.36,1.7532302640749484,118.54757004693224,0.00436029791241227,0.03449700307385108,0.022949157875405874,23.70618042303284,0.2938195769671178,9.4,207.97271353881504,1.0272864611838042,0.03857809703445861,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1524903182040906,45.5289354356567,46.52162291351762,1.1626878827049998,3.1011766657116797,24.53531917281892,1.1181582600333497,0.9582145480981219,27.11115370402933,26.078218358365543,11.23909532948785,1.1909126487211605
8.370000000000001,1.7532143031002392,118.54747075939994,0.004359280827047678,0.034501445634726825,0.022965126097209028,23.70612801196175,0.29387198803820885,9.4,207.97123021457037,1.028769785428466,0.03869727429010076,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1524798262172715,45.528520951488865,46.52158395011133,1.1626240235696192,3.1004464289542013,24.53842460624214,1.1183022576475274,0.9588812820376464,27.11598974871638,26.082684118768086,11.255323736285971,1.1926322368515123
