CD274mRNA,IL13,IL13_Rec,JAK2,Rec,Rec_i,SHP1,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
0.03229200247846526,3.776,0.004425498013704874,23.709478790743407,1.754170648540634,118.5529700212025,9.4,208.05607755350323,0.2905212092565608,0.9439224464955618,0.034217475418370856,0.021985991572266928,7.8100000000000005
0.032401519161563294,3.776,0.004424130019883074,23.709410844616073,1.754152398706147,118.55287296078883,9.4,208.0545312313,0.29058915538389346,0.9454687686987882,0.03422323453194422,0.022005070978071414,7.82
0.032511215042466894,3.776,0.00442276958869008,23.709343220164882,1.7541341935942203,118.55277585685079,9.4,208.05298601755436,0.2906567798350854,0.9470139824444315,0.03422896626198972,0.022024089470045492,7.83
0.03262108999258012,3.776,0.004421416669775768,23.70927591580024,1.7541160330842311,118.55267870950605,9.4,208.05144191389698,0.2907240841997258,0.9485580861018249,0.034234670750322056,0.022043047213653327,7.84
0.03273114388311892,3.776,0.004420071213212079,23.70920892994086,1.7540979170558817,118.552581518872,9.4,208.04989892194257,0.29079107005910476,0.9501010780562473,0.034240348137867735,0.02206194437412693,7.8500000000000005
0.03284137658511295,3.776,0.004418733169488586,23.709142261013707,1.7540798453891986,118.55248428506569,9.4,208.04835704329,0.2908577389862578,0.9516429567088313,0.034245998564672364,0.02208078111646424,7.86
0.03295178796940744,3.776,0.004417402489508109,23.709075907453954,1.7540618179645322,118.55238700820385,9.4,208.04681627952235,0.2909240925460092,0.953183720476472,0.03425162216990792,0.022099557605427273,7.87
0.03306237790666501,3.776,0.0044160791245824,23.709009867704946,1.7540438346625553,118.55228968840291,9.4,208.04527663220708,0.290990132295016,0.9547233677917374,0.034257219091879905,0.022118274005540298,7.88
0.033173146267367476,3.776,0.0044147630264278655,23.70894414021815,1.754025895364263,118.55219232577898,9.4,208.04373810289604,0.29105585978181114,0.9562618971027772,0.03426278946803442,0.02213693048108803,7.890000000000001
0.03328409292181762,3.776,0.004413454147161353,23.708878723453115,1.754007999950971,118.55209492044784,9.4,208.04220069312558,0.29112127654684666,0.9577993068732333,0.03426833343496519,0.022155527196113852,7.9
0.03339521774014105,3.776,0.004412152439295989,23.708813615877425,1.7539901483043154,118.551997472525,9.4,208.04066440441667,0.2911863841225369,0.9593355955821514,0.034273851128420504,0.02217406431441809,7.91
0.03350652059228791,3.776,0.004410857855737064,23.70874881596666,1.7539723403062513,118.5518999821256,9.4,208.03912923827494,0.291251184033301,0.960870761723892,0.03427934268331008,0.022192541999556288,7.92
0.033618001348034714,3.776,0.004409570349777977,23.708684322204356,1.7539545758390522,118.55180244936453,9.4,208.03759519619078,0.29131567779560585,0.9624048038080418,0.034284808233711835,0.022210960414837538,7.930000000000001
0.03372965987698603,3.776,0.0044082898750962204,23.708620133081954,1.7539368547853096,118.55170487435632,9.4,208.03606227963948,0.2913798669180081,0.9639377203593266,0.034290247912878616,0.022229319723322823,7.94
0.03384149604857631,3.776,0.0044070163857494234,23.708556247098766,1.753919177027931,118.55160725721522,9.4,208.0345304900813,0.2914437529011966,0.9654695099175237,0.03429566185324484,0.022247620087823387,7.95
0.03395350973207158,3.776,0.004405749836171441,23.708492662761927,1.75390154245014,118.55150959805518,9.4,208.03299982896144,0.29150733723803435,0.9670001710373756,0.03430105018643306,0.02226586167089915,7.96
0.03406570079657119,3.776,0.004404490181168488,23.70842937858636,1.7538839509354756,118.55141189698979,9.4,208.0314702977103,0.29157062141360013,0.9685297022885032,0.034306413043260486,0.02228404463485713,7.97
0.034178069111009526,3.776,0.004403237375915329,23.708366393094728,1.7538664023677903,118.5513141541324,9.4,208.0299418977435,0.2916336069052304,0.9700581022553207,0.034311750553745406,0.02230216914174991,7.98
0.03429061454415771,3.776,0.004401991375951508,23.708303704817396,1.7538488966312502,118.55121636959602,9.4,208.02841463046187,0.2916962951825604,0.9715853695369492,0.034317062847113555,0.022320235353374115,7.99
0.03440333696462532,3.776,0.004400752137177627,23.70824131229239,1.7538314336103338,118.55111854349335,9.4,208.0268884972517,0.29175868770756547,0.9731115027471329,0.03432235005180444,0.022338243431268934,8.0
0.03451623624086207,3.776,0.004399519615851671,23.708179214065353,1.753814013189831,118.5510206759368,9.4,208.02536349948468,0.29182078593460203,0.9746365005141541,0.03432761229547752,0.022356193536714655,8.01
0.034629312241159504,3.776,0.004398293768585379,23.708117408689507,1.7537966352548429,118.55092276703847,9.4,208.0238396385181,0.29188259131044836,0.9761603614807495,0.034332849705018445,0.022374085830731232,8.02
0.03474256483365264,3.776,0.004397074552340654,23.70805589472561,1.75377929969078,118.55082481691018,9.4,208.02231691569483,0.2919441052743452,0.9776830843040265,0.0343380624065451,0.022391920474076874,8.03
0.034855993886321664,3.776,0.004395861924426028,23.70799467074192,1.7537620063833619,118.5507268256634,9.4,208.02079533234348,0.2920053292580362,0.9792046676553807,0.03434325052541367,0.022409697627246674,8.040000000000001
0.034969599266993515,3.776,0.004394655842493155,23.707933735314146,1.753744755218617,118.55062879340935,9.4,208.01927488977844,0.2920662646858079,0.980725110220412,0.034348414186224634,0.02242741745047123,8.05
0.035083380843343635,3.776,0.004393456264533361,23.707873087025423,1.7537275460828805,118.5505307202589,9.4,208.0177555893,0.2921269129745301,0.982244410698844,0.03435355351282865,0.022445080103715334,8.06
0.035197338482897515,3.776,0.004392263148874229,23.707812724466258,1.7537103788627946,118.55043260632269,9.4,208.0162374321944,0.2921872755336954,0.9837625678044418,0.03435866862833244,0.022462685746676644,8.07
0.035311472053032346,3.776,0.004391076454176224,23.707752646234496,1.7536932534453067,118.550334451711,9.4,208.01472041973392,0.29224735376545885,0.9852795802649302,0.034363759655104555,0.022480234538784418,8.08
0.03542578142097864,3.776,0.004389896139429364,23.707692850935278,1.75367616971767,118.55023625653382,9.4,208.01320455317693,0.2923071490646775,0.9867954468219136,0.03436882671478115,0.022497726639198246,8.09
0.03554026645382181,3.776,0.004388722163949927,23.707633337181004,1.753659127567441,118.55013802090087,9.4,208.01168983376806,0.2923666628189493,0.988310166230795,0.034373869928271614,0.022515162206806806,8.1
0.0356549270185038,3.776,0.004387554487377202,23.707574103591302,1.7536421268824798,118.55003974492156,9.4,208.01017626273816,0.2924258964086527,0.989823737260697,0.034378889415764204,0.022532541400226667,8.11
0.03576976298182466,3.776,0.004386393069670275,23.707515148792968,1.7536251675509489,118.54994142870501,9.4,208.00866384130447,0.2924848512069848,0.9913361586943814,0.03438388529673163,0.02254986437780109,8.120000000000001
0.035884774210444066,3.776,0.004385237871104858,23.707456471419952,1.7536082494613128,118.54984307236003,9.4,208.00715257067068,0.29254352858000054,0.9928474293281703,0.03438885768993652,0.022567131297598853,8.13
0.035999960570882984,3.776,0.004384088852270146,23.707398070113303,1.7535913725023362,118.54974467599516,9.4,208.005642452027,0.2926019298866508,0.9943575479718681,0.034393806713436906,0.022584342317413127,8.14
0.03611532192952517,3.776,0.004382945974065732,23.707339943521134,1.7535745365630844,118.54964623971861,9.4,208.0041334865502,0.2926600564788209,0.9958665134486829,0.03439873248459158,0.022601497594760336,8.15
0.03623085815261872,3.776,0.004381809197698536,23.707282090298587,1.7535577415329218,118.54954776363836,9.4,208.00262567540372,0.2927179097013684,0.9973743245951485,0.034403635120065466,0.02261859728687907,8.16
0.036346569106277635,3.776,0.004380678484679787,23.707224509107796,1.7535409873015109,118.54944924786203,9.4,208.0011190197378,0.2927754908921613,0.9988809802610474,0.03440851473583487,0.022635641550729,8.17
0.03646245465648332,3.776,0.004379553796822031,23.707167198617842,1.753524273758812,118.549350692497,9.4,207.99961352068954,0.2928328013821154,1.0003864793093338,0.034413371447192746,0.02265263054298982,8.18
0.03657851466908613,3.776,0.004378435096236182,23.707110157504726,1.7535076007950823,118.54925209765034,9.4,207.99810917938282,0.2928898424952321,1.0018908206160573,0.03441820536875384,0.022669564420060215,8.19
0.0366947490098069,3.776,0.0043773223453286055,23.70705338445132,1.7534909683008748,118.54915346342882,9.4,207.9966059969286,0.29294661554863527,1.0033940030702861,0.03442301661445985,0.022686443338056844,8.2
0.036811157544238415,3.776,0.004376215506798234,23.706996878147347,1.7534743761670382,118.54905478993895,9.4,207.99510397442484,0.2930031218526089,1.004896025574033,0.03442780529758447,0.022703267452813352,8.21
0.03692774013784688,3.776,0.004375114543633718,23.70694063728932,1.7534578242847148,118.54895607728693,9.4,207.9936031129567,0.29305936271063365,1.0063968870421773,0.03443257153073842,0.022720036919879383,8.22
0.037044496655973494,3.776,0.004374019419110617,23.70688466058053,1.7534413125453412,118.54885732557868,9.4,207.99210341359648,0.29311533941942364,1.0078965864023934,0.03443731542587445,0.02273675189451965,8.23
0.03716142696383588,3.776,0.004372930096788609,23.70682894673099,1.7534248408406463,118.54875853491984,9.4,207.9906048774038,0.2931710532689631,1.009395122595074,0.03444203709429223,0.022753412531712973,8.24
0.037278530926529524,3.776,0.004371846540508754,23.706773494457412,1.7534084090626516,118.54865970541576,9.4,207.9891075054256,0.2932265055425426,1.0108924945732565,0.034446736646643245,0.022770018986151396,8.25
0.037395808409029306,3.776,0.004370768714390766,23.70671830248316,1.7533920171036694,118.5485608371715,9.4,207.98761129869632,0.29328169751679545,1.01238870130255,0.034451414192935625,0.022786571412239266,8.26
0.0375132592761909,3.776,0.004369696582830339,23.706663369538223,1.7533756648563028,118.54846193029184,9.4,207.98611625823781,0.2933366304617334,1.0138837417610622,0.03445606984253891,0.022803069964092378,8.27
0.03763088339275222,3.776,0.004368630110496486,23.706608694359172,1.753359352213444,118.5483629848813,9.4,207.98462238505954,0.2933913056407827,1.0153776149393254,0.03446070370418881,0.022819514795537104,8.28
0.03774868062333491,3.776,0.004367569262328924,23.706554275689136,1.753343079068275,118.54826400104407,9.4,207.98312968015864,0.2934457243108195,1.0168703198402258,0.03446531588599185,0.022835906060109577,8.290000000000001
0.037866650832445684,3.776,0.0043665140035354785,23.70650011227775,1.7533268453142647,118.54816497888412,9.4,207.98163814451993,0.2934998877222055,1.0183618554789293,0.03446990649543007,0.022852243911054847,8.3
0.03798479388447782,3.776,0.0043654642995895245,23.706446202881136,1.7533106508451706,118.54806591850509,9.4,207.98014777911604,0.29355379711882296,1.0198522208828125,0.03447447563936555,0.022868528501326105,8.31
0.03810310964371256,3.776,0.0043644201162274555,23.70639254626185,1.7532944955550358,118.54796682001036,9.4,207.97865858490746,0.2936074537381101,1.0213414150913895,0.03447902342404505,0.022884759983583886,8.32
0.038221597974320475,3.776,0.004363381419446182,23.706339141188863,1.7532783793381899,118.54786768350303,9.4,207.97717056284262,0.2936608588110956,1.022829437156242,0.03448354995510442,0.02290093851019531,8.33
0.03834025874036289,3.776,0.004362348175500659,23.706285986437525,1.753262302089247,118.54776850908591,9.4,207.9756837138579,0.29371401356243365,1.024316286140949,0.034488055337573154,0.022917064233233336,8.34
0.03845909180579328,3.776,0.004361320350901442,23.70623308078952,1.7532462637031059,118.54766929686156,9.4,207.97419803887783,0.2937669192104383,1.0258019611210154,0.03449253967587874,0.022933137304476034,8.35
0.03857809703445861,3.776,0.00436029791241227,23.70618042303284,1.7532302640749484,118.54757004693224,9.4,207.97271353881504,0.2938195769671178,1.0272864611838042,0.03449700307385108,0.022949157875405874,8.36
0.03869727429010076,3.776,0.004359280827047678,23.70612801196175,1.7532143031002392,118.54747075939994,9.4,207.97123021457037,0.29387198803820885,1.028769785428466,0.034501445634726825,0.022965126097209028,8.370000000000001
0.0388166234363578,3.776,0.004358269062070639,23.70607584637675,1.753198380674725,118.54737143436638,9.4,207.96974806703295,0.29392415362321056,1.0302519329658706,0.034505867461153646,0.022981042120774696,8.38
0.038936144336765455,3.776,0.004357262584990228,23.70602392508454,1.753182496694434,118.547272071933,9.4,207.9682670970803,0.2939760749154182,1.0317329029185383,0.034510268655194506,0.022996906096694445,8.39
0.03905583685475838,3.776,0.004356261363559316,23.705972246898003,1.7531666510556745,118.54717267220096,9.4,207.96678730557826,0.29402775310195695,1.0332126944205717,0.034514649318331876,0.023012718175261567,8.4
0.039175700853671516,3.776,0.00435526536577229,23.705920810636144,1.7531508436550343,118.54707323527116,9.4,207.96530869338125,0.29407918936381516,1.0346913066175887,0.03451900955147189,0.023028478506470444,8.41
0.03929573619674142,3.776,0.0043542745598628,23.70586961512408,1.7531350743893803,118.54697376124422,9.4,207.9638312613322,0.29413038487587795,1.0361687386666536,0.034523349454948504,0.023044187240015942,8.42
0.039415942747107593,3.776,0.004353288914301531,23.705818659192996,1.7531193431558578,118.5468742502205,9.4,207.96235501026263,0.29418134080696,1.0376449897362117,0.03452766912852757,0.023059844525292816,8.43
0.039536320367813786,3.776,0.004352308397793992,23.70576794168012,1.7531036498518895,118.54677470230007,9.4,207.9608799409928,0.2942320583198387,1.0391200590060212,0.034531968671410895,0.02307545051139512,8.44
0.039656868921809314,3.776,0.004351332979278352,23.70571746142867,1.7530879943751743,118.54667511758275,9.4,207.95940605433174,0.29428253857128667,1.0405939456670885,0.03453624818224028,0.023091005347115653,8.45
0.03977758827195039,3.776,0.004350362627923273,23.70566721728785,1.7530723766236875,118.54657549616807,9.4,207.95793335107723,0.29433278271210467,1.042066648921601,0.03454050775910147,0.023106509180945405,8.46
0.0398984782810013,3.776,0.0043493973131257906,23.705617208112802,1.7530567964956796,118.54647583815532,9.4,207.95646183201598,0.29438279188715377,1.0435381679828617,0.03454474749952811,0.02312196216107302,8.47
0.04001953881163585,3.776,0.004348437004509202,23.705567432764568,1.7530412538896751,118.54637614364349,9.4,207.9549914979236,0.2944325672353876,1.0450085020752247,0.03454896750050566,0.023137364435384278,8.48
0.04014076972643853,3.776,0.00434748167192099,23.70551789011007,1.7530257487044727,118.54627641273132,9.4,207.9535223495648,0.2944821098898845,1.0464776504340296,0.03455316785847526,0.023152716151461597,8.49
0.040262170887905825,3.776,0.0043465312854307605,23.705468579022074,1.7530102808391437,118.54617664551729,9.4,207.9520543876933,0.2945314209778795,1.047945612305538,0.03455734866933755,0.023168017456583527,8.5
0.04038374215844748,3.776,0.004345585815328212,23.705419498379158,1.7529948501930317,118.54607684209961,9.4,207.95058761305197,0.29458050162079574,1.0494123869468683,0.03456151002845649,0.023183268497724292,8.51
0.040505483400387725,3.776,0.004344645232121119,23.705370647065678,1.7529794566657522,118.54597700257621,9.4,207.9491220263729,0.2946293529342764,1.0508779736259326,0.034565652030663106,0.023198469421553312,8.52
0.04062739447596656,3.776,0.004343709506533346,23.70532202397174,1.752964100157191,118.54587712704478,9.4,207.94765762837744,0.2946779760282158,1.052342371621373,0.034569774770259236,0.023213620374434765,8.53
0.040749475247341,3.776,0.00434277860950288,23.705273627993165,1.752948780567504,118.54577721560271,9.4,207.9461944197763,0.29472637200679086,1.0538055802224986,0.03457387834102121,0.023228721502427156,8.540000000000001
0.040871725576586214,3.776,0.00434185251217988,23.705225458031464,1.7529334977971163,118.54567726834718,9.4,207.9447324012696,0.2947745419684919,1.0552675987292226,0.034577962836203506,0.023243772951282878,8.55
0.04099414532569688,3.776,0.004340931185924762,23.705177512993803,1.752918251746722,118.54557728537506,9.4,207.9432715735468,0.29482248700615377,1.056728426452001,0.03458202834854241,0.023258774866447833,8.56
0.041116734356588344,3.776,0.004340014602306286,23.70512979179297,1.7529030423172827,118.54547726678298,9.4,207.94181193728704,0.2948702082069864,1.0581880627117688,0.03458607497025957,0.02327372739306102,8.57
0.041239492531097814,3.776,0.004339102733099682,23.705082293347353,1.7528878694100274,118.54537721266732,9.4,207.94035349315894,0.2949177066526054,1.0596465068398802,0.03459010279306557,0.023288630675954155,8.58
0.0413624197109856,3.776,0.004338195550284786,23.705035016580894,1.752872732926451,118.54527712312418,9.4,207.93889624182077,0.29496498341906263,1.0611037581780454,0.03459411190816347,0.023303484859651315,8.59
0.0414855157579363,3.776,0.004337293026044202,23.70498796042308,1.7528576327683147,118.5451769982494,9.4,207.93744018392056,0.2950120395768761,1.0625598160782712,0.0345981024062523,0.02331829008836857,8.6
0.04160878053355996,3.776,0.004336395132761479,23.704941123808894,1.7528425688376446,118.54507683813858,9.4,207.93598532009602,0.2950588761910603,1.0640146799027994,0.034602074377530524,0.02333304650601366,8.61
0.04173221389939332,3.776,0.004335501843019313,23.704894505678798,1.7528275410367304,118.54497664288705,9.4,207.93453165097478,0.295105494321156,1.065468349024047,0.034606027911699457,0.02334775425618565,8.620000000000001
0.0418558157169009,3.776,0.004334613129597766,23.704848104978694,1.7528125492681261,118.54487641258987,9.4,207.93307917717428,0.29515189502126005,1.0669208228245453,0.034609963097966705,0.023362413482174615,8.63
0.041979585847476256,3.776,0.004333728965472504,23.7048019206599,1.752797593434648,118.54477614734188,9.4,207.93162789930193,0.2951980793400549,1.0683721006968812,0.034613880025049504,0.02337702432696134,8.64
0.04210352415244311,3.776,0.00433284932381306,23.704755951679118,1.752782673439375,118.54467584723763,9.4,207.93017781795518,0.295244048320838,1.069822182043638,0.034617778781178075,0.02339158693321703,8.65
0.0422276304930565,3.776,0.004331974177981104,23.704710196998406,1.7527677891856472,118.54457551237142,9.4,207.9287289337215,0.29528980300155117,1.0712710662773357,0.034621659454098945,0.023406101443303035,8.66
0.042351904730503924,3.776,0.004331103501528746,23.704664655585148,1.7527529405770654,118.54447514283733,9.4,207.92728124717846,0.29533534441480963,1.0727187528203725,0.03462552213107821,0.023420567999270565,8.67
0.0424763467259065,3.776,0.004330237268196843,23.704619326412026,1.7527381275174903,118.54437473872913,9.4,207.92583475889387,0.295380673587931,1.0741652411049665,0.03462936689890482,0.023434986742860448,8.68
0.04260095634032007,3.776,0.004329375451913341,23.704574208456993,1.752723349911042,118.54427430014037,9.4,207.92438946942573,0.295425791542964,1.0756105305730974,0.03463319384389378,0.023449357815502878,8.69
0.0427257334347364,3.776,0.0043285180267916175,23.70452930070324,1.7527086076620992,118.54417382716436,9.4,207.92294537932239,0.29547069929671715,1.07705462067645,0.03463700305188936,0.023463681358317185,8.700000000000001
0.04285067787008416,3.776,0.004327664967128855,23.704484602139168,1.7526939006752988,118.54407331989412,9.4,207.92150248912247,0.29551539786078723,1.0784975108763546,0.03464079460826826,0.02347795751211161,8.71
0.04297578950723021,3.776,0.004326816247404422,23.704440111758366,1.7526792288555346,118.54397277842247,9.4,207.9200607993551,0.2955598882415876,1.0799392006437323,0.03464456859794273,0.023492186417383102,8.72
0.0431010682069806,3.776,0.004325971842278286,23.704395828559576,1.7526645921079569,118.54387220284194,9.4,207.9186203105398,0.29560417144037626,1.0813796894590364,0.03464832510536374,0.023506368214317102,8.73
0.0432265138300817,3.776,0.004325131726589423,23.704351751546668,1.752649990337972,118.54377159324481,9.4,207.91718102318666,0.2956482484532842,1.0828189768121972,0.034652064214524,0.02352050304278737,8.74
0.043352126237221296,3.776,0.00432429587535426,23.70430787972861,1.7526354234512413,118.54367094972314,9.4,207.9157429377963,0.29569212027134284,1.0842570622025653,0.03465578600896106,0.023534591042355796,8.75
0.04347790528902968,3.776,0.004323464263765131,23.70426421211944,1.7526208913536807,118.5435702723687,9.4,207.91430605486,0.2957357878805121,1.0856939451388556,0.03465949057176035,0.02354863235227224,8.76
0.04360385084608073,3.776,0.004322636867188744,23.704220747738244,1.7526063939514596,118.54346956127306,9.4,207.91287037485975,0.29577925226170754,1.0871296251390923,0.034663177985558145,0.023562627111474364,8.77
0.04372996276889299,3.776,0.004321813661164668,23.704177485609122,1.7525919311510005,118.5433688165275,9.4,207.91143589826828,0.29582251439082824,1.0885641017305532,0.03466684833254459,0.023576575458587497,8.78
0.043856240917930736,3.776,0.004320994621403839,23.70413442476117,1.752577502858979,118.54326803822309,9.4,207.9100026255491,0.2958655752387837,1.0899973744497153,0.03467050169446663,0.023590477531924493,8.790000000000001
0.043982685153605004,3.776,0.004320179723787075,23.70409156422843,1.7525631089823215,118.54316722645063,9.4,207.90857055715662,0.29590843577152115,1.0914294428421996,0.03467413815263094,0.023604333469485594,8.8
0.04410929533627474,3.776,0.004319368944363614,23.704048903049898,1.752548749428206,118.54306638130069,9.4,207.9071396935361,0.29595109695005234,1.0928603064627174,0.034677757787906854,0.023618143408958337,8.81
0.044236071326247746,3.776,0.00431856225934966,23.70400644026947,1.7525344241040606,118.54296550286358,9.4,207.9057100351238,0.2959935597304805,1.094289964875016,0.03468136068072921,0.023631907487717423,8.82
0.044363012983781806,3.776,0.004317759645126952,23.703964174935923,1.7525201329175633,118.54286459122937,9.4,207.90428158234698,0.296035825064027,1.0957184176518249,0.03468494691110122,0.02364562584282463,8.83
0.04449012016908567,3.776,0.004316961078241337,23.70392210610289,1.7525058757766407,118.54276364648791,9.4,207.902854335624,0.2960778938970576,1.0971456643748025,0.03468851655859732,0.023659298611028726,8.84
0.04461739274232011,3.776,0.004316166535401377,23.703880232828837,1.7524916525894685,118.54266266872878,9.4,207.90142829536433,0.29611976717110916,1.0985717046344834,0.034692069702365935,0.023672925928765395,8.85
0.04474483056359894,3.776,0.004315375993476946,23.70383855417703,1.7524774632644693,118.54256165804132,9.4,207.9000034619686,0.29616144582291576,1.099996538030225,0.0346956064211323,0.023686507932157156,8.86
0.04487243349299006,3.776,0.004314589429497865,23.70379706921551,1.7524633077103131,118.54246061451465,9.4,207.89857983582866,0.29620293078443466,1.1014201641701553,0.0346991267932012,0.023700044757013313,8.870000000000001
0.04500020139051639,3.776,0.004313806820652531,23.703755777017072,1.7524491858359164,118.54235953823763,9.4,207.8971574173277,0.29624422298287234,1.1028425826711201,0.03470263089645972,0.023713536538829894,8.88
0.04512813411615697,3.776,0.004313028144286577,23.703714676659235,1.7524350975504408,118.5422584292989,9.4,207.89573620684018,0.2962853233407103,1.1042637931586323,0.03470611880837993,0.02372698341278963,8.89
0.04525623152984795,3.776,0.004312253377901535,23.703673767224213,1.7524210427632934,118.54215728778682,9.4,207.894316204732,0.2963262327757306,1.105683795266819,0.034709590606021606,0.0237403855137619,8.9
0.045384493491483525,3.776,0.004311482499153519,23.703633047798903,1.7524070213841254,118.54205611378957,9.4,207.89289741136045,0.29636695220104153,1.107102588638371,0.034713046366034894,0.023753742976302727,8.91
0.04551291986091698,3.776,0.0043107154858519165,23.703592517474842,1.752393033322832,118.54195490739505,9.4,207.89147982707433,0.29640748252510285,1.1085201729244907,0.03471648616466293,0.023767055934654745,8.92
0.04564151049796165,3.776,0.004309952315958097,23.703552175348193,1.752379078489551,118.54185366869093,9.4,207.89006345221398,0.29644782465175107,1.1099365477848426,0.034719910077744484,0.023780324522747195,8.93
0.0457702652623919,3.776,0.004309192967584133,23.70351202051972,1.752365156794663,118.54175239776465,9.4,207.88864828711132,0.2964879794802245,1.111351712887502,0.03472331818071657,0.023793548874195946,8.94
0.045899184013944126,3.776,0.004308437418991537,23.703472052094757,1.75235126814879,118.54165109470343,9.4,207.88723433208992,0.29652794790518827,1.1127656679089046,0.034726710548617,0.02380672912230349,8.950000000000001
0.04602826661231764,3.776,0.004307685648590002,23.703432269183185,1.7523374124627953,118.5415497595942,9.4,207.88582158746502,0.296567730816759,1.114178412533797,0.034730087256086964,0.023819865400058954,8.96
0.04615751291717573,3.776,0.00430693763493617,23.703392670899415,1.7523235896477825,118.54144839252372,9.4,207.88441005354363,0.2966073291005296,1.1155899464551868,0.03473344837737355,0.02383295784013814,8.97
0.04628692278814657,3.776,0.004306193356732395,23.70335325636235,1.752309799615095,118.54134699357849,9.4,207.88299973062453,0.2966467436375938,1.1170002693742933,0.03473679398633228,0.02384600657490356,8.98
0.04641649608482416,3.776,0.004305452792825535,23.703314024695374,1.7522960422763152,118.54124556284476,9.4,207.88159061899833,0.2966859753045704,1.1184093810004985,0.034740124156429596,0.02385901173640447,8.99
0.04654623266676929,3.776,0.004304715922205748,23.703274975026314,1.7522823175432642,118.54114410040857,9.4,207.88018271894754,0.2967250249736278,1.1198172810512974,0.034743438960745325,0.023871973456376927,9.0
0.04667613239351046,3.776,0.004303982724005301,23.703236106487434,1.7522686253280009,118.54104260635573,9.4,207.8787760307466,0.2967638935125078,1.1212239692522508,0.03474673847197516,0.02388489186624384,9.01
0.04680619512454482,3.776,0.00430325317749739,23.703197418215392,1.7522549655428212,118.5409410807718,9.4,207.8773705546619,0.29680258178454993,1.1226294453369356,0.03475002276243306,0.023897767097115045,9.02
0.046936420719339095,3.776,0.004302527262094977,23.703158909351227,1.752241338100258,118.54083952374212,9.4,207.87596629095194,0.296841090648715,1.124033709046898,0.034753291904053706,0.02391059927978738,9.03
0.04706680903733053,3.776,0.004301804957349632,23.703120579040334,1.7522277429130795,118.5407379353518,9.4,207.87456323986723,0.29687942095960906,1.1254367601316047,0.034756545968394864,0.023923388544744757,9.040000000000001
0.047197359937927716,3.776,0.004301086242950393,23.703082426432434,1.7522141798942898,118.5406363156857,9.4,207.87316140165044,0.2969175735675068,1.1268385983483953,0.03475978502663977,0.023936135022158255,9.05
0.04732807328051165,3.776,0.004300371098722633,23.703044450681567,1.7522006489571273,118.5405346648285,9.4,207.8717607765364,0.2969555493183752,1.128239223462436,0.0347630091495995,0.023948838841886217,9.06
0.04745894892443651,3.776,0.00429965950462694,23.703006650946044,1.7521871500150645,118.5404329828646,9.4,207.87036136475217,0.29699334905389674,1.1296386352466723,0.03476621840771529,0.023961500133474353,9.07
0.04758998672903061,3.776,0.004298951440758008,23.70296902638845,1.752173682981807,118.54033126987821,9.4,207.86896316651706,0.29703097361149267,1.1310368334817813,0.03476941287106086,0.02397411902615585,9.08
0.047721186553597285,3.776,0.004298246887343538,23.702931576175594,1.7521602477712939,118.54022952595328,9.4,207.8675661820427,0.29706842382434595,1.1324338179561264,0.03477259260934473,0.023986695648851485,9.09
0.047852548257415785,3.776,0.004297545824743155,23.702894299478515,1.7521468442976955,118.54012775117356,9.4,207.86617041153312,0.2971057005214244,1.1338295884657106,0.03477575769191248,0.023999230130169757,9.1
0.04798407169974214,3.776,0.0042968482334473255,23.702857195472436,1.7521334724754143,118.54002594562256,9.4,207.8647758551847,0.2971428045275033,1.1352241448141305,0.034778908187749036,0.024011722598407007,9.11
0.04811575673981009,3.776,0.0042961540940763005,23.70282026333675,1.7521201322190834,118.53992410938358,9.4,207.86338251318628,0.2971797366631883,1.136617486812531,0.03478204416548089,0.02402417318154757,9.120000000000001
0.048247603236831825,3.776,0.0042954633873790535,23.702783502255002,1.752106823443566,118.53982224253967,9.4,207.86199038571925,0.29721649774493775,1.1380096142795582,0.03478516569337835,0.02403658200726391,9.13
0.04837961104999902,3.776,0.004294776094232239,23.702746911414856,1.7520935460639553,118.53972034517368,9.4,207.8605994729575,0.2972530885850853,1.1394005270413168,0.03478827283935774,0.024048949202916763,9.14
0.04851178003848361,3.776,0.00429409219563916,23.70271049000808,1.7520802999955734,118.53961841736822,9.4,207.85920977506748,0.2972895099918622,1.140790224931323,0.03479136567098359,0.024061274895555314,9.15
0.04864411006143864,3.776,0.004293411672728739,23.70267423723052,1.7520670851539706,118.53951645920569,9.4,207.85782129220834,0.29732576276941936,1.1421787077904613,0.03479444425547085,0.02407355921191735,9.16
0.04877660097799916,3.776,0.004292734506754509,23.70263815228209,1.752053901454925,118.53941447076825,9.4,207.85643402453186,0.29736184771784946,1.1435659754669385,0.03479750865968696,0.024085802278429425,9.17
0.048909252647283005,3.776,0.004292060679093611,23.702602234366733,1.7520407488144423,118.53931245213786,9.4,207.85504797218258,0.29739776563320897,1.1449520278162406,0.0348005589501541,0.02409800422120705,9.18
0.049042064928391714,3.776,0.0042913901712457935,23.7025664826924,1.752027627148754,118.53921040339627,9.4,207.85366313529772,0.2974335173075399,1.1463368647010883,0.03480359519305122,0.024110165166054857,9.19
0.04917503768041133,3.776,0.004290722964832435,23.70253089647105,1.7520145363743185,118.53910832462496,9.4,207.85227951400742,0.29746910352889155,1.147720485991394,0.03480661745421622,0.02412228523846681,9.200000000000001
