Time,R,X,S,k1,k2,k3,k4,tau,env,r1,r2,r3,r4
6.57,1.2013277261446305,0.9234644051327302,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2187667879872133,1.0,0.9234644051327302
6.58,1.199151042100312,0.9242259468187095,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.216573014527606,1.0,0.9242259468187095
6.59,1.1969962258071773,0.9249799112773217,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2143949254928237,1.0,0.9249799112773217
6.6,1.194863107108845,0.9257263735309197,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.212232582019516,1.0,0.9257263735309197
6.61,1.1927515276980158,0.926465408214929,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.2100860620154448,1.0,0.926465408214929
6.62,1.190661328812571,0.9271970892304904,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.207955436668647,1.0,0.9271970892304904
6.63,1.1885923512645629,0.9279214897507047,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.205840770583412,1.0,0.9279214897507047
6.64,1.186544435553557,0.928638682229296,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.203742122077918,1.0,0.928638682229296
6.65,1.184517421979973,0.929348738409277,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.201659543481794,1.0,0.929348738409277
6.66,1.1825111507584236,0.9300517293316106,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.19959308143357,1.0,0.9300517293316106
6.67,1.1805254621310564,0.9307477253438754,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.197542777178016,1.0,0.9307477253438754
6.68,1.1785601964808936,0.9314367961089287,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.195508666863346,1.0,0.9314367961089287
6.69,1.176615194445173,0.9321190106135704,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.193490781838257,1.0,0.9321190106135704
6.7,1.174690297028688,0.932794437177206,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1914891489488,1.0,0.932794437177206
6.71,1.172785345717129,0.9334631434605122,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.189503790835069,1.0,0.9334631434605122
6.72,1.1709001761879947,0.9341251962798907,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.187534713811538,1.0,0.9341251962798907
6.73,1.16903461344174,0.9347806614650063,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1855818984571154,1.0,0.9347806614650063
6.74,1.1671884940346806,0.9354296045384128,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.183645342793294,1.0,0.9354296045384128
6.75,1.1653616552168045,0.9360720903912914,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.181725041321299,1.0,0.9360720903912914
6.76,1.1635539344891002,0.9367081832752481,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.179820984236104,1.0,0.9367081832752481
6.77,1.1617651696814781,0.9373379468099036,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.177933157648992,1.0,0.9373379468099036
6.78,1.159995199030689,0.9379614439904824,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.176061543809704,1.0,0.9379614439904824
6.79,1.158243861258242,0.9385787371954021,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1742061213281745,1.0,0.9385787371954021
6.8,1.1565109956483253,0.9391898881938627,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.172366865395847,1.0,0.9391898881938627
6.81,1.1547964421257253,0.9397949581534356,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1705437480065646,1.0,0.9397949581534356
6.82,1.1531000413337456,0.9403940076476537,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1687367381770324,1.0,0.9403940076476537
6.83,1.1514216347121267,0.9409870966635994,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.166945802166839,1.0,0.9409870966635994
6.84,1.1497610645749647,0.9415742846094953,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.165170903698048,1.0,0.9415742846094953
6.85,1.1481181711882475,0.9421556302133132,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.16341199827044,1.0,0.9421556302133132
6.86,1.146492785611453,0.9427311912675269,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.161669019118221,1.0,0.9427311912675269
6.87,1.1448847476082136,0.9433010252844201,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.159941912502645,1.0,0.9433010252844201
6.88,1.143293898575146,0.943865189244007,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1582306238802973,1.0,0.943865189244007
6.89,1.1417200806002377,0.9444237395645908,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.156535096112925,1.0,0.9444237395645908
6.9,1.140163136515135,0.9449767321094221,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1548552696314025,1.0,0.9449767321094221
6.91,1.138622909947439,0.9455242221933567,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1531910825991774,1.0,0.9455242221933567
6.92,1.1370992453729958,0.9460662645895153,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1515424710751736,1.0,0.9460662645895153
6.93,1.1355919881681904,0.9466029135359401,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1499093691761595,1.0,0.9466029135359401
6.94,1.1341009846622379,0.9471342227422556,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1482917092385905,1.0,0.9471342227422556
6.95,1.1326260821894774,0.9476602453963253,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.146689421979917,1.0,0.9476602453963253
6.96,1.1311671291416632,0.9481810341709112,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1451024366593656,1.0,0.9481810341709112
6.97,1.129723975020258,0.9486966412303312,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1435306812381945,1.0,0.9486966412303312
6.98,1.128296468961992,0.9492071181726384,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1419740794955526,1.0,0.9492071181726384
6.99,1.1268844515938359,0.9497125156900698,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.140432534830413,1.0,0.9497125156900698
7.0,1.125487770840026,0.9502128842410967,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.138905961815967,1.0,0.9502128842410967
7.01,1.1241062772480293,0.9507082738574695,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1373942769496397,1.0,0.9507082738574695
7.02,1.1227398223450138,0.9511987340792534,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.135897395429886,1.0,0.9511987340792534
7.03,1.1213882586742794,0.9516843139608184,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.134415231280297,1.0,0.9516843139608184
7.04,1.1200514398316925,0.9521650620768272,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1329476974731665,1.0,0.9521650620768272
7.05,1.1187292205021206,0.9526410265282239,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.13149470605252,1.0,0.9526410265282239
7.06,1.1174214564958642,0.9531122549482228,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1300561682566013,1.0,0.9531122549482228
7.07,1.116128004785091,0.9535787945082977,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.128631994639837,1.0,0.9535787945082977
7.08,1.1148487235402706,0.954040691924169,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1272220951942726,1.0,0.954040691924169
7.09,1.1135834721666067,0.9544979934617943,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.125826379470488,1.0,0.9544979934617943
7.1,1.1123321113404705,0.9549507449433556,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.124444756697996,1.0,0.9549507449433556
7.11,1.111094503045836,0.9553989917532493,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.123077135905138,1.0,0.9553989917532493
7.12,1.109870510610712,0.9558427788440733,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.121723426038467,1.0,0.9558427788440733
7.13,1.1086599951535894,0.9562821505702639,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1203835288333854,1.0,0.9562821505702639
7.14,1.1074628095418027,0.9567171504022798,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.119057326642672,1.0,0.9567171504022798
7.15,1.106278816362769,0.9571478217936291,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1177447187561174,1.0,0.9571478217936291
7.16,1.105107880032103,0.9575742078062249,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1164456055243153,1.0,0.9575742078062249
7.17,1.103949866031616,0.9579963510780419,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.115159886862763,1.0,0.9579963510780419
7.18,1.1028046409272607,0.9584142938282166,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1138874623295614,1.0,0.9584142938282166
7.19,1.1016720723870752,0.9588280778621492,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1126282312026197,1.0,0.9588280778621492
7.2,1.1005520291991289,0.9592377445766036,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1113820925563536,1.0,0.9592377445766036
7.21,1.099444381289465,0.9596433349648098,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.110148945337888,1.0,0.9596433349648098
7.22,1.0983489997400482,0.9600448896215641,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.10892868844278,1.0,0.9600448896215641
7.23,1.0972657568067055,0.9604424487483297,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1077212207902427,1.0,0.9604424487483297
7.24,1.0961945259370744,0.9608360521583391,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1065264413979214,1.0,0.9608360521583391
7.25,1.095135181788546,0.9612257392816941,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.105344249456175,1.0,0.9612257392816941
7.26,1.094087600246208,0.961611549170467,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1041745444019093,1.0,0.961611549170467
7.27,1.0930516584407923,0.9619935205038016,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.1030172259919535,1.0,0.9619935205038016
7.28,1.0920272315483694,0.9623716913703297,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.101872187695326,1.0,0.9623716913703297
7.29,1.0910141927691759,0.9627460992705641,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.100739316674695,1.0,0.9627460992705641
7.3,1.0900124207333413,0.9631167816331949,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.099618509193807,1.0,0.9631167816331949
7.31,1.0890217952204957,0.9634837755227693,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0985096617712546,1.0,0.9634837755227693
7.32,1.088042197099893,0.9638471176394072,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0974126710895593,1.0,0.9638471176394072
7.33,1.0870735083385583,0.9642068443232245,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0963274340449956,1.0,0.9642068443232245
7.34,1.0861156120094286,0.9645629915587556,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0952538477969664,1.0,0.9645629915587556
7.35,1.0851683922995008,0.9649155949793772,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.094191809816974,1.0,0.9649155949793772
7.36,1.0842317345179744,0.9652646898717303,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0931412179371613,1.0,0.9652646898717303
7.37,1.0833055251043957,0.9656103111801436,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0921019703984487,1.0,0.9656103111801436
7.38,1.0823896516368043,0.9659524935110567,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0910739658982704,1.0,0.9659524935110567
7.39,1.0814840028398758,0.9662912711374422,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.090057103637905,1.0,0.9662912711374422
7.4,1.0805884685930662,0.9666266780032297,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0890512833694257,1.0,0.9666266780032297
7.41,1.079702939938759,0.9669587477277274,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.088056405442256,1.0,0.9669587477277274
7.42,1.0788273090788738,0.9672875136090306,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.08707237082485,1.0,0.9672875136090306
7.43,1.0779614659672785,0.9676130083274713,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0860990738913787,1.0,0.9676130083274713
7.44,1.0771053014201668,0.9679352642233905,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0851364090530877,1.0,0.9679352642233905
7.45,1.076258709568607,0.9682543135169446,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0841842759999682,1.0,0.9682543135169446
7.46,1.0754215855788998,0.9685701881109445,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.08324257488545,1.0,0.9685701881109445
7.47,1.0745938256537866,0.9688829195946672,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.082311206355687,1.0,0.9688829195946672
7.48,1.0737753270336512,0.9691925392476676,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.081390071578478,1.0,0.9691925392476676
7.49,1.0729659879977287,0.9694990780435885,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.080479072271852,1.0,0.9694990780435885
7.5,1.0721657078653088,0.9698025666539742,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0795781107323035,1.0,0.9698025666539742
7.51,1.0713743869969428,0.9701030354520808,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.078687089862693,1.0,0.9701030354520808
7.52,1.0705919267956479,0.9704005145166876,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0778059131998172,1.0,0.9704005145166876
7.53,1.0698182297081138,0.9706950336359097,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.076934484941654,1.0,0.9706950336359097
7.54,1.0690531992259082,0.9709866223110076,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.076072709974283,1.0,0.9709866223110076
7.55,1.068296739886681,0.9712753097602013,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0752204938984984,1.0,0.9712753097602013
7.56,1.0675487572753712,0.9715611249224793,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.074377743056109,1.0,0.9715611249224793
7.57,1.0668091578948276,0.9718440964467041,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.073544364270736,1.0,0.9718440964467041
7.58,1.0660778464787335,0.9721242523926428,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0727202590009948,1.0,0.9721242523926428
7.59,1.0653547297562909,0.9724016206586583,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0719053315827685,1.0,0.9724016206586583
7.6,1.0646397163801988,0.9726762289772729,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0710994890962504,1.0,0.9726762289772729
7.61,1.0639327159417162,0.9729481048079113,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.070302639237253,1.0,0.9729481048079113
7.62,1.0632336389671768,0.9732172753401837,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.069514690331329,1.0,0.9732172753401837
7.63,1.0625423969145034,0.9734837674971686,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.068735551347605,1.0,0.9734837674971686
7.64,1.0618589021697242,0.9737476079386966,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.067965131912359,1.0,0.9737476079386966
7.65,1.0611830680434873,0.9740088230646337,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0672033423223084,1.0,0.9740088230646337
7.66,1.0605148087675755,0.9742674390181636,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0664500935576466,1.0,0.9742674390181636
7.67,1.0598540394914222,0.9745234816890721,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0657052972948162,1.0,0.9745234816890721
7.68,1.0592006762786255,0.9747769767170297,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0649688659190235,1.0,0.9747769767170297
7.69,1.0585546361034643,0.9750279494948749,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0642407125365088,1.0,0.9750279494948749
7.7,1.0579158368474129,0.9752764251718974,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0635207509865623,1.0,0.9752764251718974
7.71,1.057284197295656,0.9755224286571217,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0628088958533075,1.0,0.9755224286571217
7.72,1.0566596098468337,0.9757659989536691,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.06210503951238,1.0,0.9757659989536691
7.73,1.056042056241557,0.9760071270868355,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0614091467903926,1.0,0.9760071270868355
7.74,1.055431419850977,0.9762458569658805,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.060721101882266,1.0,0.9762458569658805
7.75,1.054827623023326,0.9764822122265694,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.060040821695022,1.0,0.9764822122265694
7.76,1.054230588881088,0.9767162163047342,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0593682237692956,1.0,0.9767162163047342
7.77,1.0536402413209973,0.9769478924362727,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0587032262891882,1.0,0.9769478924362727
7.78,1.053056505014042,0.9771772636571494,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0580457480919656,1.0,0.9771772636571494
7.79,1.0524793054054598,0.9774043528033951,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0573957086775803,1.0,0.9774043528033951
7.8,1.0519085687147414,0.977629182511107,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.056753028218042,1.0,0.977629182511107
7.81,1.0513442219356288,0.9778517752164485,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.056117627566621,1.0,0.9778517752164485
7.82,1.050786192836115,0.9780721531556494,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.055489428266893,1.0,0.9780721531556494
7.83,1.0502344099584462,0.978290338365006,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0548683525616416,1.0,0.978290338365006
7.84,1.049688802619118,0.9785063526808808,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0542543234015884,1.0,0.9785063526808808
7.85,1.0491493009088797,0.9787202177397027,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0536472644539914,1.0,0.9787202177397027
7.86,1.048615835692731,0.978931954977967,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0530471001110797,1.0,0.978931954977967
7.87,1.0480883384775603,0.9791415855944705,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.052453755159985,1.0,0.9791415855944705
7.88,1.0475667410373706,0.9793491304433856,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0518671538327204,1.0,0.9793491304433856
7.89,1.0470509760790285,0.9795546102242045,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0512872215159312,1.0,0.9795546102242045
7.9,1.0465409770357705,0.9797580454228244,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.050713884230919,1.0,0.9797580454228244
7.91,1.0460366780386943,0.9799594563034624,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0501470685685574,1.0,0.9799594563034624
7.92,1.0455380143330666,0.9801588630357365,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0495867027786803,1.0,0.9801588630357365
7.93,1.045044922057615,0.9803562856272923,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0490327162041333,1.0,0.9803562856272923
7.94,1.044557337937083,0.9805517438299538,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.048485038489162,1.0,0.9805517438299538
7.95,1.0440751994745379,0.9807452571984266,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0479436000863083,1.0,0.9807452571984266
7.96,1.043598444887796,0.9809368450892382,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0474083321365395,1.0,0.9809368450892382
7.97,1.043127012499698,0.9811265266511321,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0468791652596017,1.0,0.9811265266511321
7.98,1.0426608415003147,0.9813143208483027,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0463560311040023,1.0,0.9813143208483027
7.99,1.0421998719465544,0.9815002464714138,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.045838862376038,1.0,0.9815002464714138
8.0,1.0417442394008902,0.9816843823321624,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0453281004087023,2.0,0.9816843823321624
8.01,1.0609939801054444,0.9918167920136793,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.1046232913880147,2.0,0.9918167920136793
8.02,1.0796538386932508,1.0018483825544886,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.163298904027156,2.0,1.0018483825544886
8.03,1.0977301721888426,1.0117801570963518,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.221323212133265,2.0,1.0117801570963518
8.04,1.1152296440796434,1.0216131088274392,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.278666447489446,2.0,1.0216131088274392
8.05,1.132159205814053,1.0313482210539653,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.3353007657323874,2.0,1.0313482210539653
8.06,1.148526057877287,1.0409864674034306,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.39120016742093,2.0,1.0409864674034306
8.07,1.1643376511050563,1.050528811819428,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.446340498344037,2.0,1.050528811819428
8.08,1.179601699836958,1.0599762084880806,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.5006994746385476,2.0,1.0599762084880806
8.09,1.1943261459555687,1.0693296020266905,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.5542566046894786,2.0,1.0693296020266905
8.1,1.208519138704416,1.078589927587884,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.6069931406075364,2.0,1.078589927587884
8.11,1.2221890065241001,1.0877581110197623,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.65889201009155,2.0,1.0877581110197623
8.12,1.2353441945766244,1.0968350692668074,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.7099376704536002,2.0,1.0968350692668074
8.13,1.2479933026238128,1.10582171006664,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.7601161761183572,2.0,1.10582171006664
8.14,1.2601450500837497,1.1147189321577333,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.809415089186422,2.0,1.1147189321577333
8.15,1.2718082495140854,1.1235276254280175,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.857823405152648,2.0,1.1235276254280175
8.16,1.2829917854182307,1.1322486710268587,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.9053314879563366,2.0,1.1322486710268587
8.17,1.2937047290071195,1.1408829409671932,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.9519313119456165,2.0,1.1408829409671932
8.18,1.3039562734556043,1.1494312984008326,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.997616304911973,2.0,1.1494312984008326
8.19,1.3137555916308816,1.1578945981845017,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.042381005768164,2.0,1.1578945981845017
8.2,1.3231118923130298,1.1662736867015124,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0862211691330637,2.0,1.1662736867015124
8.21,1.3320344036316876,1.1745694019563835,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.129133705717998,2.0,1.1745694019563835
8.22,1.3405323799425202,1.1827825736116786,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.171116676716405,2.0,1.1827825736116786
8.23,1.348615188474757,1.1909140228282284,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.2121694787074446,2.0,1.1909140228282284
8.24,1.3562921430440877,1.1989645627288026,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.2522924324347304,2.0,1.1989645627288026
8.25,1.3635725302622823,1.2069349983872968,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.2914868192261397,2.0,1.2069349983872968
8.26,1.3704656071036974,1.214826126888526,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.3297548510234343,2.0,1.214826126888526
8.27,1.376980587871717,1.2226387374144025,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.3670996147992356,2.0,1.2226387374144025
8.28,1.3831267072099742,1.230373611192769,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.4035252029741994,2.0,1.230373611192769
8.29,1.388913171907083,1.238031521647084,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.439036575303608,2.0,1.238031521647084
8.3,1.3943490935583456,1.245613234580683,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.4736393691237084,2.0,1.245613234580683
8.31,1.3994435133804175,1.2531195081945918,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.507339934466761,2.0,1.2531195081945918
8.32,1.4042053913448884,1.2605510931698012,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.5401452821894552,2.0,1.2605510931698012
8.33,1.4086436261221393,1.2679087326961906,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.5720631096341764,2.0,1.2679087326961906
8.34,1.4127670832923063,1.275193162487148,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.60310184960252,2.0,1.275193162487148
8.35,1.4165845373890396,1.2824051109433512,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.633270501662054,2.0,1.2824051109433512
8.36,1.4201046327264661,1.2895452992840333,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.662578507247786,2.0,1.2895452992840333
8.37,1.423335907866499,1.2966144415680818,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.691035786684239,2.0,1.2966144415680818
8.38,1.4262867874794385,1.3036132447713995,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.7186526940012925,2.0,1.3036132447713995
8.39,1.428965687608795,1.3105424086515318,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.745440268238445,2.0,1.3105424086515318
8.4,1.4313809106881377,1.3174026260068894,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.7714099411133706,2.0,1.3174026260068894
8.41,1.4335405811760213,1.324194582859811,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.796573343805985,2.0,1.324194582859811
8.42,1.4354526949479902,1.330918958426242,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.8209424112606425,2.0,1.330918958426242
