Time,P,Kd,Ksp,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
4.95,12.65399753704768,1e-05,0.001,12.653984720887442,12.642740726610565,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8174328021610777,1.265399753704768
4.96,12.659518353702552,1e-05,0.001,12.659505531879084,12.648259083956853,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.818081672686462,1.2659518353702552
4.97,12.665040139313852,1e-05,0.001,12.665027311826067,12.653778410363904,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8187308373963695,1.2665040139313852
4.98,12.670562895844741,1e-05,0.001,12.67055006269156,12.65929870779156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8193802965060162,1.2670562895844741
4.99,12.676086625258376,1e-05,0.001,12.676073786438792,12.664819978202988,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8200300502311595,1.2676086625258378
5.0,12.681611329517919,1e-05,0.001,12.681598485030817,12.670342223562256,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8206800987878191,1.268161132951792
5.01,12.687137010586532,1e-05,0.001,12.68712416043086,12.67586544583036,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8213304423918055,1.2687137010586533
5.0200000000000005,12.692663670427374,1e-05,0.001,12.692650814602036,12.681389646968174,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8219810812590689,1.2692663670427375
5.03,12.698191311003605,1e-05,0.001,12.69817844950757,12.686914828942111,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8226320156063636,1.2698191311003606
5.04,12.703719934278384,1e-05,0.001,12.703707067110576,12.692440993706562,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.823283245649181,1.2703719934278386
5.05,12.709249542214875,1e-05,0.001,12.709236669374222,12.697968143230037,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8239347716048275,1.2709249542214875
5.0600000000000005,12.714780136776236,1e-05,0.001,12.71476725826168,12.703496279474567,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8245865936899999,1.2714780136776236
5.07,12.720311719925627,1e-05,0.001,12.72029883573606,12.709025404401034,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8252387121214089,1.2720311719925628
5.08,12.725844293626212,1e-05,0.001,12.72583140376053,12.714555519973622,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8258911271163079,1.2725844293626212
5.09,12.731377859841146,1e-05,0.001,12.731364964298322,12.720086628149017,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8265438388912154,1.2731377859841146
5.1000000000000005,12.736912420533592,1e-05,0.001,12.736899519312544,12.725618730896752,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8271968476643181,1.2736912420533593
5.11,12.74244797766671,1e-05,0.001,12.74243507076631,12.731151830173392,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8278501536524214,1.274244797766671
5.12,12.747984533203661,1e-05,0.001,12.747971620622849,12.736685927942107,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8285037570732603,1.2747984533203662
5.13,12.753522089107605,1e-05,0.001,12.753509170845268,12.74222102616811,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8291576581449631,1.2753522089107605
5.14,12.759060647341704,1e-05,0.001,12.75904772339674,12.74775712681019,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8298118570850466,1.2759060647341705
5.15,12.764600209869114,1e-05,0.001,12.764587280240434,12.753294231832538,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.830466354111816,1.2764600209869115
5.16,12.770140778653,1e-05,0.001,12.77012784333952,12.75883234319935,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8311211494437274,1.2770140778653
5.17,12.775682355656519,1e-05,0.001,12.775669414657168,12.764371462869416,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.831776243298745,1.277568235565652
5.18,12.781224942842833,1e-05,0.001,12.78121199615649,12.769911592803638,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.832431635895231,1.2781224942842835
5.19,12.786768542175103,1e-05,0.001,12.786755589800654,12.775452734967283,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.833087327452213,1.2786768542175104
5.2,12.792313155616489,1e-05,0.001,12.792300197552832,12.78099489132455,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8337433181887397,1.279231315561649
5.21,12.79785878513015,1e-05,0.001,12.797845821376193,12.786538063833156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.83439960832324,1.2797858785130152
5.22,12.803405432679247,1e-05,0.001,12.803392463233905,12.792082254458375,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8350561980751845,1.2803405432679247
5.23,12.808953100226942,1e-05,0.001,12.808940125089023,12.797627465161057,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8357130876636676,1.2808953100226943
5.24,12.814501806260774,1e-05,0.001,12.814488825429232,12.80317371441912,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8363702792653531,1.2814501806260774
5.25,12.820051555405714,1e-05,0.001,12.820038568879362,12.808721006859512,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.837027773417268,1.2820051555405714
5.26,12.82560233162703,1e-05,0.001,12.825589339404775,12.814269326450779,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8376855682073876,1.282560233162703
5.2700000000000005,12.831154136894202,1e-05,0.001,12.831141138974926,12.819818675163404,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8383436638566457,1.2831154136894203
5.28,12.83670697317671,1e-05,0.001,12.836693969559274,12.825369054964643,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.83900206058574,1.283670697317671
5.29,12.842260842444034,1e-05,0.001,12.842247833127331,12.830920467825035,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8396607586159035,1.2842260842444035
5.3,12.847815746665653,1e-05,0.001,12.847802731648553,12.836472915713985,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8403197581683803,1.2847815746665654
5.3100000000000005,12.853371687811048,1e-05,0.001,12.853358667092397,12.842026400594447,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8409790594637938,1.2853371687811048
5.32,12.858928667849696,1e-05,0.001,12.858915641428437,12.847580924438102,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8416386627239487,1.2858928667849696
5.33,12.86448668875108,1e-05,0.001,12.86447365662601,12.853136489213163,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8422985681703823,1.2864486688751082
5.34,12.870045752484678,1e-05,0.001,12.870032714654691,12.85869309689346,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8429587760254424,1.287004575248468
5.3500000000000005,12.87560586101997,1e-05,0.001,12.875592817483877,12.864250749441892,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8436192865103256,1.2875605861019972
5.36,12.881167016326437,1e-05,0.001,12.881153967083142,12.869809448825839,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.844280099846901,1.2881167016326438
5.37,12.886729220373557,1e-05,0.001,12.886716165421939,12.87536919701686,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.844941216257679,1.2886729220373558
5.38,12.892292475130809,1e-05,0.001,12.892279414469668,12.880929995983236,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8456026359649238,1.2892292475130809
5.39,12.897856782567676,1e-05,0.001,12.89784371619596,12.886491847693481,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8462643591910708,1.2897856782567676
5.4,12.903422144653636,1e-05,0.001,12.903409072570096,12.892054754115758,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.846926386158654,1.2903422144653636
5.41,12.90898856335817,1e-05,0.001,12.908975485561706,12.897618717221805,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.847588717090778,1.290898856335817
5.42,12.914556040650755,1e-05,0.001,12.914542957140249,12.90318373897352,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8482513522095156,1.2914556040650755
5.43,12.920124578500873,1e-05,0.001,12.920111489275122,12.908749821341335,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8489142917380978,1.2920124578500873
5.44,12.925694178878004,1e-05,0.001,12.925681083935896,12.914316966299076,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.849577535900302,1.2925694178878004
5.45,12.931264843751626,1e-05,0.001,12.93125174309197,12.919885175809661,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8502410849187467,1.2931264843751626
5.46,12.93683657509122,1e-05,0.001,12.936823468712857,12.925454451845788,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8509049390173562,1.2936836575091222
5.47,12.942409374866266,1e-05,0.001,12.942396262768074,12.93102479637264,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8515690984192996,1.2942409374866266
5.48,12.947983245046244,1e-05,0.001,12.94797012722696,12.93659621136059,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8522335633485059,1.2947983245046244
5.49,12.953558187600631,1e-05,0.001,12.953545064059202,12.942168698778222,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8528983340288285,1.2953558187600631
5.5,12.95913420449891,1e-05,0.001,12.959121075234085,12.94774226059263,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8535634106840846,1.2959134204498912
5.51,12.964711297710561,1e-05,0.001,12.964698162721238,12.95331689877556,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8542287935387842,1.2964711297710563
5.5200000000000005,12.970289469205062,1e-05,0.001,12.97027632849,12.95889261529203,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8548944828167737,1.2970289469205063
5.53,12.975868720951892,1e-05,0.001,12.975855574510001,12.964469412114843,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8555604787429683,1.2975868720951893
5.54,12.981449054920533,1e-05,0.001,12.981435902750585,12.970047291207953,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8562267815413636,1.2981449054920535
5.55,12.987030473080464,1e-05,0.001,12.98701731518132,12.975626254539831,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8568933914366332,1.2987030473080465
5.5600000000000005,12.992612977401166,1e-05,0.001,12.992599813771609,12.981206304084122,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8575603086542063,1.2992612977401166
5.57,12.998196569852116,1e-05,0.001,12.998183400490962,12.986787441802818,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8582275334182567,1.2998196569852116
5.58,13.003781252402796,1e-05,0.001,13.003768077308836,12.99236966967283,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.85889506595488,1.3003781252402797
5.59,13.009367027022684,1e-05,0.001,13.009353846194747,12.997952989652948,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.85956290648814,1.3009367027022685
5.6000000000000005,13.014953895681261,1e-05,0.001,13.014940709118207,13.003537403719065,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.860231055244283,1.3014953895681263
5.61,13.020541860348006,1e-05,0.001,13.020528668048675,13.009122913837409,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8608995124485357,1.3020541860348007
5.62,13.026130922992401,1e-05,0.001,13.02611772495549,13.014709521976217,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.861568278326501,1.3026130922992403
5.63,13.031721085583923,1e-05,0.001,13.03170788180834,13.02029723010408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8622373531039593,1.3031721085583925
5.64,13.037312350092053,1e-05,0.001,13.037299140576506,13.025886040189182,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8629067370067776,1.3037312350092054
5.65,13.042904718486271,1e-05,0.001,13.04289150322962,13.031475954205398,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8635764302616404,1.3042904718486272
5.66,13.048498192736057,1e-05,0.001,13.048484971737082,13.03706697411249,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8642464330936748,1.3048498192736058
5.67,13.05409277481089,1e-05,0.001,13.054079548068403,13.042659101884215,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8649167457298188,1.305409277481089
5.68,13.05968846668025,1e-05,0.001,13.05967523419304,13.048252339488934,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8655873683964987,1.305968846668025
5.69,13.065285270313616,1e-05,0.001,13.06527203208045,13.053846688896078,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8662583013204026,1.3065285270313618
5.7,13.070883187680469,1e-05,0.001,13.070869943700208,13.05944215207093,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.866929544727855,1.3070883187680469
5.71,13.07648222075029,1e-05,0.001,13.076468971021649,13.065038730983868,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8676010988459242,1.307648222075029
5.72,13.082082371492554,1e-05,0.001,13.082069116014347,13.070636427604441,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8682729639017104,1.3082082371492554
5.73,13.087683641876747,1e-05,0.001,13.08767038064776,13.076235243901015,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8689451401223065,1.3087683641876748
5.74,13.093286033872344,1e-05,0.001,13.0932727668914,13.081835181840953,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8696176277348169,1.3093286033872344
5.75,13.098889549448828,1e-05,0.001,13.09887627671467,13.087436243391497,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8702904269664609,1.3098889549448829
5.76,13.104494190575677,1e-05,0.001,13.104480912087078,13.093038430523203,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.87096353804499,1.3104494190575677
5.7700000000000005,13.11009995922237,1e-05,0.001,13.110086674978142,13.098641745206635,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8716369611982866,1.3110099959222372
5.78,13.115706857358388,1e-05,0.001,13.115693567357258,13.104246189410102,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8723106966540943,1.311570685735839
5.79,13.121314886953211,1e-05,0.001,13.121301591193944,13.109851765095641,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8729847446395316,1.3121314886953213
5.8,13.126924049976319,1e-05,0.001,13.12691074845771,13.11545847424127,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8736591053837703,1.312692404997632
5.8100000000000005,13.132534348397192,1e-05,0.001,13.132521041118016,13.121066318807909,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8743337791140544,1.3132534348397193
5.82,13.138145784185308,1e-05,0.001,13.138132471144315,13.126675300770314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8750087660594235,1.3138145784185309
5.83,13.143758359310148,1e-05,0.001,13.143745040506182,13.132285422091657,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8756840664476513,1.314375835931015
5.84,13.14937207574119,1e-05,0.001,13.1493587511729,13.137896684743337,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8763596805076332,1.3149372075741192
5.8500000000000005,13.15498693544792,1e-05,0.001,13.154973605114094,13.143509090692831,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8770356084679172,1.315498693544792
5.86,13.160602940399809,1e-05,0.001,13.160589604299282,13.149122641912832,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8777118505578114,1.316060294039981
5.87,13.166220092566341,1e-05,0.001,13.166206750697805,13.154737340365223,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.878388407005449,1.3166220092566343
5.88,13.171838393916998,1e-05,0.001,13.171825046279176,13.160353188021627,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8790652780402635,1.3171838393917
5.89,13.177457846421255,1e-05,0.001,13.177444493012969,13.165970186851608,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8797424638915685,1.3177457846421257
5.9,13.183078452048596,1e-05,0.001,13.18306509286858,13.17158833882348,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8804199647886535,1.3183078452048598
5.91,13.188700212768499,1e-05,0.001,13.188686847815465,13.177207645904566,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.881097780960817,1.31887002127685
5.92,13.194323130550444,1e-05,0.001,13.194309759823199,13.182828110067618,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8817759126381368,1.3194323130550445
5.93,13.199947207363909,1e-05,0.001,13.199933830861118,13.188449733278764,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8824543600500203,1.319994720736391
5.94,13.205572445178378,1e-05,0.001,13.2055590628988,13.194072517501205,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8831331234256454,1.320557244517838
5.95,13.211198845963327,1e-05,0.001,13.211185457905755,13.199696464708685,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8838122029955886,1.3211198845963328
5.96,13.216826411688237,1e-05,0.001,13.216813017851383,13.205321576872725,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8844915989902842,1.3216826411688238
5.97,13.222455144322588,1e-05,0.001,13.222441744705197,13.21094785595539,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8851713116391484,1.322245514432259
5.98,13.22808504583586,1e-05,0.001,13.228071640436655,13.216575303931437,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.885851341173257,1.322808504583586
5.99,13.233716118197531,1e-05,0.001,13.233702707015212,13.22220392276395,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.886531687822398,1.3233716118197532
6.0,13.239348363377083,1e-05,0.001,13.23933494641044,13.22783371442779,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8872123518179087,1.3239348363377084
6.01,13.244981783343995,1e-05,0.001,13.244968360591738,13.233464680885994,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8878933333898178,1.3244981783343996
6.0200000000000005,13.250616380067747,1e-05,0.001,13.250602951528563,13.239096824106952,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8885746327689281,1.3250616380067748
6.03,13.256252155517817,1e-05,0.001,13.256238721190428,13.244730146062285,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.889256250186554,1.3256252155517818
6.04,13.261889111663688,1e-05,0.001,13.261875671546848,13.250364648720444,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8899381858737498,1.326188911166369
6.05,13.267527250474837,1e-05,0.001,13.26751380456728,13.256000334049823,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8906204400616862,1.3267527250474838
6.0600000000000005,13.273166573920745,1e-05,0.001,13.27315312222112,13.261637204018752,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8913030129816477,1.3273166573920747
6.07,13.278807083970891,1e-05,0.001,13.278793626478,13.26727526059369,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8919859048648136,1.3278807083970892
6.08,13.284448782594756,1e-05,0.001,13.28443531930726,13.272914505749258,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8926691159434745,1.3284448782594758
6.09,13.29009167176182,1e-05,0.001,13.290078202678416,13.278554941446501,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8933526464483963,1.3290091671761821
6.1000000000000005,13.295735753441562,1e-05,0.001,13.295722278561035,13.284196569660281,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8940364966121421,1.3295735753441562
6.11,13.301381029603462,1e-05,0.001,13.301367548924464,13.28983939235359,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8947206666659542,1.3301381029603463
6.12,13.307027502216998,1e-05,0.001,13.307014015738213,13.295483411498054,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8954051568422439,1.3307027502217
6.13,13.312675173251652,1e-05,0.001,13.312661680971797,13.30112862906425,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8960899673734148,1.3312675173251654
6.140000000000001,13.318324044676903,1e-05,0.001,13.318310546594672,13.306775047017394,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8967750984913396,1.3318324044676904
6.15,13.323974118462232,1e-05,0.001,13.323960614576354,13.31242266732701,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8974605504285333,1.3323974118462232
6.16,13.329625396577116,1e-05,0.001,13.329611886886298,13.318071491966776,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8981463234181344,1.3329625396577116
6.17,13.335277880991038,1e-05,0.001,13.335264365493902,13.323721522895532,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8988324176915992,1.3335277880991039
6.18,13.340931573673474,1e-05,0.001,13.340918052368798,13.329372762088186,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8995188334824509,1.3340931573673476
6.19,13.34658647659391,1e-05,0.001,13.346572949480324,13.335025211514084,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9002055710236596,1.3346586476593911
6.2,13.352242591721819,1e-05,0.001,13.352229058798113,13.340678873140748,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9008926305480869,1.335224259172182
6.21,13.357899921026682,1e-05,0.001,13.357886382291385,13.346333748933178,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9015800122884097,1.3357899921026684
6.22,13.363558466477983,1e-05,0.001,13.36354492192989,13.35198984086535,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9022677164785096,1.3363558466477983
6.23,13.369218230045199,1e-05,0.001,13.369204679682968,13.35764715090133,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9029557433511821,1.33692182300452
6.24,13.37487921369781,1e-05,0.001,13.374865657520132,13.363305681014864,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.903644093140516,1.337487921369781
6.25,13.380541419405295,1e-05,0.001,13.38052785741078,13.36896543317113,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9043327660796738,1.3380541419405296
6.26,13.386204849137135,1e-05,0.001,13.386191281324544,13.374626409335548,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9050217624019639,1.3386204849137135
6.2700000000000005,13.39186950486281,1e-05,0.001,13.391855931230763,13.380288611483792,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9057110823420575,1.339186950486281
6.28,13.397535388551796,1e-05,0.001,13.39752180909895,13.385952041583272,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9064007261337355,1.3397535388551798
6.29,13.40320250217358,1e-05,0.001,13.403188916898625,13.391616701596137,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.907090694010252,1.3403202502173581
6.3,13.408870847697635,1e-05,0.001,13.408857256599294,13.397282593498229,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.907780986206647,1.3408870847697636
6.3100000000000005,13.414540427093444,1e-05,0.001,13.414526830170304,13.402949719252579,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9084716029565083,1.3414540427093444
6.32,13.420211242330486,1e-05,0.001,13.420197639581282,13.408618080833037,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9091625444948617,1.3420211242330486
6.33,13.425883295378242,1e-05,0.001,13.425869686801569,13.414287680203685,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9098538110556518,1.3425883295378243
6.34,13.43155658820619,1e-05,0.001,13.431542973800736,13.419958519339376,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9105454028742521,1.343155658820619
6.3500000000000005,13.43723112278381,1e-05,0.001,13.437217502548243,13.425630600200103,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9112373201843362,1.343723112278381
6.36,13.442906901080583,1e-05,0.001,13.442893275013542,13.431303924762696,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.911929563221745,1.3442906901080585
6.37,13.44858392506599,1e-05,0.001,13.448570293166092,13.436978494991369,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.912622132220891,1.344858392506599
6.38,13.454262196709506,1e-05,0.001,13.454248558975465,13.442654312854648,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9133150274168258,1.3454262196709506
6.390000000000001,13.459941717980614,1e-05,0.001,13.459928074411058,13.448331380319846,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9140082490445645,1.3459941717980615
6.4,13.465622490848794,1e-05,0.001,13.465608841442387,13.454009699361745,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9147017973401461,1.3465622490848794
6.41,13.471304517283526,1e-05,0.001,13.471290862038906,13.45968927194561,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9153956725385572,1.3471304517283527
6.42,13.476987828950188,1e-05,0.001,13.476974167865935,13.465370129718906,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9160898785025418,1.3476987828950189
6.43,13.48267250121448,1e-05,0.001,13.482658834289177,13.47105234802317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9167844244400414,1.348267250121448
6.44,13.488358436295766,1e-05,0.001,13.488344763528032,13.476735829112535,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9174792984034081,1.3488358436295766
6.45,13.49404563619149,1e-05,0.001,13.494031957579894,13.482420574986518,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9181745006325595,1.3494045636191492
6.46,13.499734102899112,1e-05,0.001,13.499720418442331,13.488106587642703,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9188700313672897,1.3499734102899112
6.47,13.505423838416078,1e-05,0.001,13.505410148112745,13.493793869074304,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9195658908469693,1.350542383841608
6.48,13.511114844739845,1e-05,0.001,13.511101148588583,13.499482421281948,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.920262079311989,1.3511114844739847
6.49,13.516807123867865,1e-05,0.001,13.516793421867304,13.505172246259955,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9209585970020793,1.3516807123867867
6.5,13.522500677797588,1e-05,0.001,13.52248696994636,13.51086334600895,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9216554441578524,1.3522500677797589
6.51,13.528195508526466,1e-05,0.001,13.528181794823206,13.516555722519058,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.922352621018748,1.3528195508526466
6.5200000000000005,13.533891618051955,1e-05,0.001,13.533877898495295,13.522249377790903,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9230501278255998,1.3533891618051956
6.53,13.539589008371504,1e-05,0.001,13.539575282959966,13.5279443138208,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.923747964818827,1.3539589008371504
6.54,13.545287681482566,1e-05,0.001,13.545273950214847,13.5336405326022,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9244461322386042,1.3545287681482567
6.55,13.550987639382594,1e-05,0.001,13.550973902257276,13.53933803613666,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9251446303262112,1.3550987639382595
6.5600000000000005,13.55668888406904,1e-05,0.001,13.556675141084707,13.545036826418514,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.925843459322152,1.3556688884069041
6.57,13.562391417539356,1e-05,0.001,13.562377668694651,13.550736905442147,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9265426194670463,1.3562391417539357
6.58,13.568095241790994,1e-05,0.001,13.568081487084507,13.556438275210224,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9272421110026352,1.3568095241790994
6.59,13.573800358821408,1e-05,0.001,13.573786598251784,13.562140937712948,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9279419341692428,1.3573800358821408
