Time,A,R,E,G,A_im,v_max,k,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
7.36,0.8692700747558683,1046.9512721431367,4040.0571858477974,1626314.2394862191,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3937.7066314041117,0.39377066314041115,8080114.371695595,173.85401495117364,56.190412991358365,869.2700747558682,0.21731751868896707,261.7378180357842,1010.0142964619494,8131571.197431096,0.21731751868896707,0.0027302502318048475
7.37,0.8688345809872374,1046.634058759317,4038.649318689205,1625760.093613805,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3936.4071605575123,0.39364071605575124,8077298.6373784095,173.76691619744747,56.14269101692364,868.8345809872375,0.21720864524680936,261.65851468982925,1009.6623296723012,8128800.468069025,0.21720864524680936,0.002728055591667369
7.38,0.8683999846786665,1046.3162921026326,4037.2406216915015,1625205.5078696841,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3935.10663028242,0.39351066302824206,8074481.243383003,173.6799969357333,56.09503510433584,868.3999846786666,0.21709999616966663,261.57907302565815,1009.3101554228754,8126027.539348421,0.21709999616966663,0.0027258631560928962
7.39,0.867966280265595,1045.9979760119516,4035.8311059121256,1624650.4874906586,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3933.8050527923983,0.39338050527923984,8071662.211824251,173.593256053119,56.04744500445969,867.966280265595,0.21699157006639874,261.4994940029879,1008.9577764780314,8123252.437453293,0.21699157006639874,0.002723672917213304
7.4,0.8675334622193124,1045.6791143045768,4034.420782332341,1624095.037694192,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3932.5024402566573,0.3932502440256658,8068841.564664681,173.50669244386248,55.99992046954116,867.5334622193124,0.2168833655548281,261.4197785761442,1008.6051955830852,8120475.18847096,0.2168833655548281,0.0027214848672092212
7.41,0.8671015250465097,1045.3597107764635,4033.0096618581283,1623539.1636793339,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3931.1988048022195,0.39311988048022195,8066019.323716257,173.42030500930196,55.95246125319186,867.1015250465098,0.21677538126162743,261.3399276941159,1008.2524154645321,8117695.818396669,0.21677538126162743,0.00271929899830935
7.42,0.8666704632888294,1045.0397692024392,4031.5977553210732,1622982.8706276438,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3929.8941585160846,0.39298941585160846,8063195.510642147,173.33409265776586,55.905067110373096,866.6704632888293,0.21666761582220734,261.2599423006098,1007.8994388302683,8114914.353138219,0.21666761582220734,0.002717115302789788
7.43,0.8662402715224155,1044.7192933364224,4030.185073479256,1622426.1637041147,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3928.5885134473965,0.3928588513447397,8060370.146958512,173.24805430448308,55.8577377973801,866.2402715224155,0.21656006788060386,261.1798233341056,1007.546268369814,8112130.818520574,0.21656006788060386,0.0027149337729733456
7.44,0.8658109443574645,1044.398286911642,4028.7716270181418,1621869.048058097,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3927.2818816096024,0.3927281881609602,8057543.254036283,173.1621888714929,55.81047307182619,865.8109443574646,0.21645273608936613,261.0995717279105,1007.1929067545354,8109345.240290485,0.21645273608936613,0.002712754401228861
7.45,0.8653824764377761,1044.0767536408546,4027.35742655147,1621311.5288242237,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3925.974274982626,0.3925974274982626,8054714.85310294,173.07649528755522,55.763272692626884,865.3824764377761,0.21634561910944403,261.01918841021364,1006.8393566378675,8106557.644121118,0.21634561910944403,0.00271057717997051
7.46,0.8649548624403027,1043.7546972165662,4025.942482622143,1620753.6111233318,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3924.665705515022,0.39246657055150225,8051884.965244286,172.99097248806055,55.7161364199841,864.9548624403027,0.21623871561007568,260.93867430414156,1006.4856206555357,8103768.055616659,0.21623871561007568,0.0027084021016571245
7.47,0.8645280970747008,1043.4321213112487,4024.526805703117,1620195.3000633887,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3923.356185126151,0.39233561851261517,8049053.611406234,172.90561941494016,55.669064015370246,864.5280970747008,0.2161320242686752,260.8580303278122,1006.1317014257793,8100976.500316943,0.2161320242686752,0.0027062291587914965
7.48,0.864102175082881,1043.1090295775605,4023.110406198292,1619636.6007404146,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3922.0457257083417,0.39220457257083413,8046220.812396584,172.8204350165762,55.62205524151227,864.102175082881,0.21602554377072025,260.7772573943901,1005.777601549573,8098183.003702072,0.21602554377072025,0.00270405834391969
7.49,0.8636770912385583,1042.7854256485648,4021.6932944433984,1619077.5182394073,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3920.7343391290565,0.3920734339129057,8043386.5888867965,172.73541824771166,55.575109862375825,863.6770912385583,0.21591927280963957,260.6963564121412,1005.4233236108496,8095387.591197036,0.21591927280963957,0.002701889649630343
7.5,0.863252840346803,1042.461313137948,4020.27548070689,1618518.0576352656,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3919.422037233058,0.3919422037233058,8040550.96141378,172.65056806936062,55.52822764314931,863.252840346803,0.21581321008670076,260.615328284487,1005.0688701767225,8092590.288176328,0.21581321008670076,0.0026997230685539757
7.51,0.8628294172954551,1042.1366956143638,4018.856975080026,1617958.2239728647,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3918.108831795671,0.39181088317956714,8037713.950160053,172.56588345909103,55.48140835203319,862.8294172954552,0.2157073543238638,260.53417390359095,1004.7142437700065,8089791.119864323,0.2157073543238638,0.002697558593457458
7.52,0.8624068213350136,1041.811574466072,4017.437778332936,1617398.0205473315,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3916.794730488677,0.3916794730488677,8034875.556665872,172.4813642670027,55.4346519091729,862.4068213350135,0.2156017053337534,260.452893616518,1004.359444583234,8086990.1027366575,0.2156017053337534,0.002695396225095933
7.53,0.8619850437303355,1041.4859550618407,4016.0179082963477,1616837.4538686664,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3915.479748526043,0.39154797485260434,8032035.816592695,172.3970087460671,55.38795795687421,861.9850437303355,0.21549626093258387,260.3714887654602,1004.0044770740869,8084187.269343332,0.21549626093258387,0.002693235949555533
7.54,0.8615640794788867,1041.1598409043831,4014.5973748258034,1616276.5289518817,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3914.1638976159543,0.39141638976159543,8029194.749651607,172.31281589577733,55.341326267522376,861.5640794788867,0.21539101986972167,260.2899602260958,1003.6493437064508,8081382.644759408,0.21539101986972167,0.0026910777597575074
7.55,0.8611439236106496,1040.8332354764307,4013.1761877067306,1615715.2508051398,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3912.8471894515123,0.39128471894515127,8026352.375413462,172.22878472212992,55.294756614761646,861.1439236106496,0.2152859809026624,260.20830886910767,1003.2940469266827,8078576.254025699,0.2152859809026624,0.002688921648667622
7.56,0.8607245711877444,1040.506142240916,4011.7543566551835,1615153.6244306485,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3911.5296357128314,0.39115296357128315,8023508.713310367,172.14491423754887,55.24824877348157,860.7245711877443,0.2151811427969361,260.126535560229,1002.9385891637959,8075768.122153243,0.2151811427969361,0.0026867676092955798
7.57,0.8603060173040491,1040.1785646411577,4010.3318913185785,1614591.6548255577,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3910.211248069145,0.3910211248069145,8020663.7826371575,172.06120346080982,55.201802519803216,860.3060173040491,0.21507650432601227,260.0446411602894,1002.5829728296446,8072958.274127789,0.21507650432601227,0.0026846156346944303
7.58,0.859888257084821,1039.8505061010435,4008.9088012764387,1614029.3469828547,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3908.892038180905,0.39088920381809045,8017817.602552878,171.9776514169642,55.15541763106553,859.888257084821,0.21497206427120524,259.9626265252609,1002.2272003191097,8070146.734914273,0.21497206427120524,0.002682465717959986
7.59,0.8594712856863171,1039.5219700252144,4007.485096041128,1613466.7058922588,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3907.5720177018825,0.39075720177018824,8014970.192082256,171.89425713726342,55.10909388581156,859.4712856863172,0.21486782142157929,259.8804925063036,1001.871274010282,8067333.529461294,0.21486782142157929,0.0026803178522302328
7.6,0.8590550982954149,1039.1929597992491,4006.060785058595,1612903.7365411185,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3906.2511982812744,0.3906251198281274,8012121.57011719,171.81101965908297,55.062831063774695,859.055098295415,0.21476377457385373,259.7982399498123,1001.5151962646487,8064518.682705592,0.21476377457385373,0.0026781720306847416
7.61,0.8586396901292332,1038.8634787898468,4004.6358777091086,1612340.4439153061,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3904.929591565801,0.3904929591565801,8009271.755418217,171.72793802584664,55.016628945864944,858.6396901292333,0.2146599225323083,259.7158696974617,1001.1589694272772,8061702.21957653,0.2146599225323083,0.0026760282465440742
7.62,0.8582250564347531,1038.5335303450124,4003.210383308,1611776.8330001137,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3903.60720920181,0.39036072092018104,8006420.766616,171.64501128695062,54.970487314155164,858.2250564347531,0.21455626410868828,259.6333825862531,1000.802595827,8058884.165000569,0.21455626410868828,0.002673886493069195
7.63,0.8578111924884382,1038.203117794239,4001.784311106401,1611212.9087811492,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3902.284062837382,0.3902284062837382,8003568.622212802,171.56223849768764,54.92440595186728,857.8111924884382,0.21445279812210954,259.55077944855975,1000.4460777766003,8056064.543905746,0.21445279812210954,0.0026717467635608717
7.64,0.8573980935958558,1037.8722444486932,4000.3576702919836,1610648.6762452312,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3900.9601641244303,0.39009601641244307,8000715.340583967,171.47961871917116,54.8783846433585,857.3980935958558,0.21434952339896396,259.4680611121733,1000.0894175729959,8053243.381226156,0.21434952339896396,0.002669609051359085
7.65,0.8569857550912979,1037.540913601398,3998.930469989698,1610084.1403812848,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3899.6355247208035,0.38996355247208037,7997860.939979396,171.3971510182596,54.832423174107525,856.985755091298,0.21424643877282448,259.3852284003495,999.7326174974245,8050420.701906424,0.21424643877282448,0.0026674733498424277
7.66,0.8565741723374015,1037.209128527417,3997.502719262514,1609519.3061812385,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3898.310156292396,0.3898310156292396,7995005.438525028,171.3148344674803,54.78652133070079,856.5741723374015,0.21414354308435038,259.30228213185427,999.3756798156285,8047596.530906193,0.21414354308435038,0.0026653396524275092
7.67,0.8561633407247692,1036.8768924840385,3996.0744271121594,1608954.1786409179,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3896.984070515243,0.3896984070515243,7992148.854224319,171.23266814495383,54.74067890081864,856.1633407247692,0.2140408351811923,259.21922312100963,999.0186067780398,8044770.893204589,0.2140408351811923,0.0026632079525683553
7.68,0.8557532556715909,1036.5442087109589,3994.64560247986,1608388.7627609428,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3895.6572790776304,0.3895657279077631,7989291.204959719,171.15065113431817,54.6948956732215,855.7532556715909,0.21393831391789772,259.1360521777397,998.661400619965,8041943.813804714,0.21393831391789772,0.0026610782437558084
7.69,0.8553439126232633,1036.2110804304673,3993.2162542470764,1607823.0635476222,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3894.3297936821978,0.3894329793682198,7986432.508494153,171.06878252465265,54.6491714377361,855.3439126232632,0.21383597815581581,259.0527701076168,998.3040635617691,8039115.317738111,0.21383597815581581,0.0026589505195169245
7.7,0.854935307052012,1035.8775108476289,3991.7863912362477,1607257.0860138503,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3893.0016260480425,0.38930016260480427,7983572.782472495,170.98706141040242,54.60350598524167,854.935307052012,0.213733826763003,258.9693777119072,997.9465978090619,8036285.430069251,0.213733826763003,0.002656824773414375
7.71,0.8545274344565111,1035.5435031504687,3990.356022211527,1606690.8351800016,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3891.6727879128252,0.3891672787912825,7980712.044423054,170.90548689130222,54.557899107656084,854.5274344565112,0.21363185861412778,258.8858757876172,997.5890055528818,8033454.175900008,0.21363185861412778,0.0026547009990458346
7.72,0.8541202903615049,1035.2090605101562,3988.925155879522,1606124.3160748272,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3890.3432910348747,0.3890343291034875,7977850.311759044,170.824058072301,54.512350597922065,854.1202903615049,0.21353007259037624,258.80226512753904,997.2312889698806,8030621.580374137,0.21353007259037624,0.002652579190043386
7.73,0.853713870317428,1034.8741860811883,3987.4938008900353,1605557.5337363502,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3889.0131471952936,0.3889013147195294,7974987.601780071,170.7427740634856,54.46686024999334,853.7138703174279,0.213428467579357,258.7185465202971,996.8734502225088,8027787.668681751,0.213428467579357,0.002650459340072908
7.74,0.8533081699000261,1034.5388830015745,3986.0619658368028,1604990.4932127616,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3887.6823682000645,0.38876823682000644,7972123.931673606,170.66163398000523,54.42142785882084,853.3081699000261,0.21332704247500653,258.6347207503936,996.5154914592007,8024952.466063808,0.21332704247500653,0.0026483414428334724
7.75,0.8529031903754544,1034.2031526992287,3984.629651949915,1604423.149697643,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3886.35084884929,0.388635084884929,7969259.30389983,170.58063807509086,54.37605348180351,852.9031903754544,0.2132257975938636,258.55078817480717,996.1574129874788,8022115.748488215,0.2132257975938636,0.002646225505300576
7.76,0.8524989245291921,1033.8669991287268,3983.196871376398,1603855.533256769,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3885.0186596598955,0.3885018659659896,7966393.742752796,170.49978490583842,54.330736784582754,852.4989245291921,0.21312473113229802,258.4667497821817,995.7992178440995,8019277.666283845,0.21312473113229802,0.0026441115145903883
7.77,0.852095366652949,1033.530425785623,3981.763634297615,1603287.660924194,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3883.685840568689,0.3883685840568689,7963527.268595231,170.4190733305898,54.285477502275285,852.095366652949,0.21302384166323726,258.38260644640576,995.4409085744038,8016438.30462097,0.21302384166323726,0.0026419994613203373
7.78,0.8516925125499091,1033.193435704951,3980.329948922753,1602719.5366536512,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3882.352400814922,0.38823524008149224,7960659.897845506,170.33850250998182,54.240275439610734,851.6925125499091,0.21292312813747727,258.29835892623777,995.0824872306882,8013597.683268256,0.21292312813747727,0.0026398893396168683
7.79,0.8512903580529085,1032.8560319043115,3978.8958234005804,1602151.1643586194,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3881.018349544162,0.38810183495441625,7957791.646801161,170.2580716105817,54.195130402526445,851.2903580529086,0.21282258951322713,258.2140079760779,994.7239558501451,8010755.821793097,0.21282258951322713,0.002637781143650783
7.8,0.8508888990241873,1032.5182173840165,3977.4612658200235,1601582.5479120759,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3879.683695807697,0.3879683695807697,7954922.531640047,170.17777980483746,54.150042198159205,850.8888990241873,0.21272222475604682,258.1295543460041,994.3653164550059,8007912.73956038,0.21272222475604682,0.0026356748676369065
7.81,0.8504881313551393,1032.1799951272346,3976.0262842107354,1601013.6911462469,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3878.3484485619474,0.38783484485619474,7952052.568421471,170.09762627102788,54.10501063483691,850.4881313551393,0.21262203283878484,258.04499878180866,994.0065710526839,8005068.4557312345,0.21262203283878484,0.0026335705058337555
7.82,0.8500880509660632,1031.8413681001364,3974.5908865436686,1600444.5978523595,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3877.0126166678683,0.38770126166678687,7949181.773087338,170.01761019321265,54.06003552207015,850.0880509660632,0.2125220127415158,257.9603420250341,993.6477216359172,8002222.989261798,0.2125220127415158,0.002631468052543204
7.83,0.8496886538059134,1031.5023392520384,3973.155080731646,1599875.2717803952,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3875.676208890363,0.3875676208890363,7946310.161463292,169.93773076118268,54.01511667054397,849.6886538059134,0.21242216345147835,257.8755848130096,993.2887701829115,7999376.358901976,0.21242216345147835,0.002629367502110145
7.84,0.8492899358520503,1031.1629115155497,3971.7188746299335,1599305.7166388384,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3874.3392338976814,0.3874339233897682,7943437.749259867,169.85798717041004,53.97025389210933,849.2899358520502,0.21232248396301256,257.7907278788874,992.9297186574834,7996528.5831941925,0.21232248396301256,0.0026272688489221638
7.85,0.8488918931099915,1030.8230878067154,3970.2822760368103,1598735.9360944314,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3873.0017002608415,0.38730017002608413,7940564.55207362,169.77837862199829,53.92544699977494,848.8918931099914,0.21222297327749787,257.70577195167886,992.5705690092026,7993679.680472157,0.21222297327749787,0.002625172087409189
7.86,0.8484945216131622,1030.482871025163,3968.8452926941427,1598165.933771924,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3871.663616453022,0.3871663616453022,7937690.585388285,169.69890432263244,53.88069580769868,848.4945216131622,0.21212363040329055,257.62071775629073,992.2113231735357,7990829.668859621,0.21212363040329055,0.0026230772120431605
7.87,0.8480978174226464,1030.1422640542467,3967.407932287954,1597595.7132538266,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3870.324990848977,0.38703249908489773,7934815.864575908,169.6195634845293,53.83600013117934,848.0978174226465,0.2120244543556616,257.53556601356166,991.8519830719885,7987978.566269133,0.2120244543556616,0.00262098421733769
7.88,0.8477017766269371,1029.8012697611923,3965.970202448996,1597025.2780801607,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3868.985831724443,0.38689858317244435,7931940.4048979925,169.54035532538742,53.79135978664812,847.7017766269371,0.21192544415673428,257.4503174402981,991.492550612249,7985126.390400804,0.21192544415673428,0.0026188930978477153
7.89,0.8473063953416873,1029.459890997243,3964.5321107533236,1596454.6317482116,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3867.646147255544,0.3867646147255544,7929064.221506648,169.46127906833746,53.74677459166031,847.3063953416873,0.21182659883542182,257.36497274931077,991.1330276883309,7982273.158741058,0.21182659883542182,0.002616803848169161
7.9,0.8469116697094605,1029.1181305978037,3963.0936647228623,1595883.7777122797,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3866.3059455181983,0.38663059455181986,7926187.329445724,169.3823339418921,53.70224436488679,846.9116697094605,0.21172791742736513,257.2795326494509,990.7734161807156,7979418.888561399,0.21172791742736513,0.0026147164629385937
7.91,0.846517595899482,1028.775991382586,3961.6548718259837,1595312.7193834328,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3864.965234487527,0.3864965234487528,7923309.7436519675,169.3035191798964,53.65776892610563,846.517595899482,0.2116293989748705,257.1939978456465,990.4137179564959,7976563.596917164,0.2116293989748705,0.0026126309368328785
7.92,0.8461241701073888,1028.4334761557543,3960.2157394780734,1594741.4601292566,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3863.6240220372583,0.38636240220372586,7920431.478956147,169.22483402147776,53.61334809619366,846.1241701073889,0.2115310425268472,257.1083690389386,990.0539348695183,7973707.300646283,0.2115310425268472,0.0026105472645688342
7.93,0.8457313885549813,1028.0905877060698,3958.776275042107,1594170.0032736084,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3862.282315939135,0.3862282315939135,7917552.550084214,169.14627771099626,53.56898169711805,845.7313885549813,0.21143284713874533,257.02264692651744,989.6940687605268,7970850.016368042,0.21143284713874533,0.0026084654409028836
7.94,0.8453392474899731,1027.7473288070355,3957.3364858292184,1593598.3520963667,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3860.940123862322,0.3860940123862322,7914672.971658437,169.06784949799462,53.52466955192778,845.3392474899731,0.21133481187249328,256.9368322017589,989.3341214573046,7967991.7604818335,0.21133481187249328,0.002606385460630708
7.95,0.8449477431857425,1027.403702217042,3955.896379099272,1593026.5098331848,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3859.597453372811,0.3859597453372811,7911792.758198544,168.9895486371485,53.48041148474529,844.9477431857425,0.21123693579643563,256.8509255542605,988.974094774818,7965132.549165924,0.21123693579643563,0.002604307318586899
7.96,0.8445568719410825,1027.0597106795124,3954.4559620614373,1592454.4796752408,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3858.254311932827,0.3858254311932828,7908911.924122875,168.9113743882165,53.43620732075795,844.5568719410825,0.21113921798527063,256.7649276698781,988.6139905153593,7962272.398376204,0.21113921798527063,0.0026022310096446067
