Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,parameter_1,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_24
0.8,1099.3826103585407,7.998552542318181e-06,2.5956349674094347e-05,3.563545593025273e-08,3.2111260154679943e-16,3.4407076286420234e-16,1019.9795234194755,0.5540448104792712,4.337370965448422,0.01400394580535975,1.242178896154188e-05,1.0050748537413774e-07,1.6421178220970531,5.383858940148488e-05,97.74046458933186,267.5446994359507,7.271178744768771,2.7288212552312303,0.024555487568229215,1.7787696142852738,1.5839107645491676e-18,6.209512586595927e-11,100.61736364941207,1.4206737121795293e-07,7.822823243452502e-05,77.92845839385106,20.26813813399551,0.0,1.0,0.00014991304178717973,2.5956349674094345e-07,8.799913530536095e-15,4.816689023201991e-15,2.384130216473343e-17,1.4571979033852342e-19,5.230810469502619e-10,3.104756293297964e-11,-0.3734856150172625,6.964916269465194,0.04337370965448422,0.00023586024302861902,0.0001863268344231282,4.905479702582794e-07,9.24668865442067e-09,0.00017612270046514028,2.691929470074244e-05,0.031047186776643088,7.330454506136692,7.271178744768771,-0.004845126091569795,0.012277743784114607,4.981738287063384e-07,1.307019815205167e-08,0.00017086970035219137,3.911411621726251e-05,-2.369695495387499,-0.6364420295751638
0.81,1099.3789665276813,8.360739993190847e-06,2.748483865532725e-05,3.830156402788098e-08,3.6317643706242085e-16,3.9508047013207155e-16,1019.8873285334255,0.5575855301128324,4.406592953026164,0.014435235773399712,1.2923393667753401e-05,1.0542088883578115e-07,1.638872101571185,5.53522825252061e-05,97.74006649154698,267.46527273495064,7.271729069888375,2.7282709301116275,0.024384537749773835,1.749720651819233,1.837692436414732e-18,6.718833540278146e-11,100.62100594911121,1.4698149662110508e-07,7.955314489188202e-05,77.95139285942612,20.274422250878377,0.0,1.0,0.0001563475952070889,2.7484838655327247e-07,9.88416494436684e-15,5.447646555936312e-15,2.7299193780463862e-17,1.6906770415015532e-19,5.605253119155846e-10,3.359416770139073e-11,-0.3553010748583283,6.966895381687247,0.04406592953026164,0.0002446407212447202,0.00019385090501630102,5.111773697141111e-07,9.698721772891866e-09,0.00018122276936106523,2.767614126260305e-05,0.04832127087605542,7.322625498454505,7.271729069888375,-0.004872159405893882,0.012192268874886917,5.113216777548608e-07,1.3522297689141667e-08,0.0001730231565740905,3.977657244594101e-05,-2.2187698204077613,-0.5963472431684937
0.82,1099.3754949948602,8.733721329503238e-06,2.907837692199117e-05,4.1123373961672246e-08,4.0998798250939336e-16,4.527136156416578e-16,1019.7967392291673,0.5611193980454368,4.475827065267224,0.014873286140818023,1.3437631150558498e-05,1.105390488100768e-07,1.635962561427148,5.690974458220623e-05,97.73950453264969,267.3863097410846,7.2721987393695064,2.727801260630496,0.024214250352994203,1.7225207646356981,2.127978691176014e-18,7.264032661318188e-11,100.62447588556687,1.5202494104653505e-07,8.08935557560786e-05,77.97286657118154,20.280317368248948,0.0,1.0,0.00016295440727340466,2.907837692199117e-07,1.1083134843416846e-14,6.149819737640901e-15,3.120003498953722e-17,1.957740395881933e-19,6.001226753954562e-10,3.632016330659094e-11,-0.3389808276514028,6.968727583632169,0.044758270652672245,0.0002536244285708286,0.00020156446725837747,5.324228014551497e-07,1.0169592490527065e-08,0.00018641164833550932,2.8454872291103114e-05,0.06385096158586379,7.315335516371831,7.2721987393695064,-0.004883454061531234,0.012107125176497101,5.249557943709609e-07,1.3986294576281225e-08,0.00017530188640319536,4.04467778780393e-05,-2.077438770028473,-0.5587850598722439
0.83,1099.372178069339,9.117664968719255e-06,3.073869017405024e-05,4.410745488560009e-08,4.619991911575622e-16,5.177111965001166e-16,1019.7076475063834,0.5646469028945635,4.545071884894195,0.015318093878362906,1.3964638727930564e-05,1.1586795904541224e-07,1.633354958932151,5.851163247990507e-05,97.73879526570408,267.3077807552416,7.272593718797874,2.7274062812021285,0.0240447737504558,1.6970524258210289,2.4594053020927106e-18,7.847121977849435e-11,100.62779114778483,1.5720251245024408e-07,8.225063527115623e-05,77.99297239280814,20.285847999782487,0.0,1.0,0.00016973545373729775,3.073869017405024e-07,1.2407024689476066e-14,6.9299878673634336e-15,3.5592871452324614e-17,2.262652877925294e-19,6.419600818542161e-10,3.9235609889247176e-11,-0.32433495509847887,6.9704234155534195,0.04545071884894195,0.0002628134178053747,0.00020946958091895847,5.542892890288674e-07,1.0659852232177926e-08,0.00019168721349621773,2.9255816239952534e-05,0.07781367927260341,7.308544686123075,7.272593718797874,-0.004880065824664801,0.0120223868752279,5.39089482934235e-07,1.4462631145422455e-08,0.000177705448481144,4.1125317635578115e-05,-1.9450910583633139,-0.5235936608762988
0.84,1099.368999885619,9.51274030958106e-06,3.2467523554432e-05,4.7260548677321224e-08,5.196972554110647e-16,5.908840313147802e-16,1019.6199529001196,0.5681684992657438,4.6143260965843265,0.01576965582520189,1.4504553629098476e-05,1.2141365773415716e-07,1.6310185819337943,6.0158579225688195e-05,97.73795353847625,267.22965803401297,7.272919530540375,2.7270804694596267,0.023876245333971053,1.6732056207726376,2.837115451226351e-18,8.470191172912838e-11,100.63096759951236,1.6251914399072572e-07,8.362554260176158e-05,78.01179725612269,20.291037089708837,0.0,1.0,0.00017669271245188286,3.2467523554432e-07,1.386677719117042e-14,7.79545883116597e-15,4.0531312116679686e-17,2.6101462151282427e-19,6.861264191218469e-10,4.235095586456419e-11,-0.3111931225190183,6.971992672629058,0.046143260965843265,0.00027220974026345354,0.00021756830443647715,5.767818717175233e-07,1.1170056511542458e-08,0.00019704743759035967,3.0079289612844097e-05,0.09036855585618042,7.302216095158257,7.272919530540375,-0.004862990803623117,0.011938122666985527,5.537355309816404e-07,1.4951761247146768e-08,0.00018023322504201613,4.181277130088079e-05,-1.8211546171955098,-0.4906216395833418
0.85,1099.3659461682005,9.919117171441968e-06,3.4266642149063294e-05,5.058957167368752e-08,5.83606874416368e-16,6.731183329263288e-16,1019.5335618528918,0.5716846095515029,4.683588479762696,0.01622796870063383,1.5057513065537999e-05,1.2718222859788529e-07,1.6289257936615023,6.185119472303627e-05,97.73699271339373,267.1519156472509,7.273181290732818,2.7268187092671834,0.023708792169435878,1.650877321209124,3.266809167388744e-18,9.135409127931957e-11,100.63401951447646,1.6797989090054984e-07,8.501942404708111e-05,78.02942257619797,20.29590612301942,0.0,1.0,0.0001838281505376476,3.4266642149063295e-07,1.5474117576283414e-14,8.75410311624552e-15,4.6073882493666993e-17,3.0054644339976443e-19,7.327124906162493e-10,4.5677045639659787e-11,-0.2994020536873485,6.973444444887775,0.04683588479762696,0.00028181544534840956,0.00022586269598307,5.999055328931792e-07,1.1700765031005445e-08,0.0002024903732289035,3.0925597361518133e-05,0.1016587913230591,7.296315545337025,7.273181290732818,-0.004833169033578496,0.011854396084717939,5.689061604131794e-07,1.5454149962850586e-08,0.00018288443092459773,4.2509712023540553e-05,-1.7050938358194676,-0.4597272677184272
0.86,1099.3630041172946,1.0336966032814471e-05,3.613783075764041e-05,5.4101616695890175e-08,6.542924378331863e-16,7.653812111901559e-16,1019.4483872954738,0.5751956259664621,4.752857902644394,0.01669302911256945,1.5623654206902134e-05,1.3317980055364347e-07,1.627051811930474,6.359006690361351e-05,97.73592477404999,267.07452937091773,7.273383735295802,2.7266162647041994,0.023542531574386315,1.6299710814570179,3.754790575846921e-18,9.845025466406633e-11,100.63695969067437,1.735899240730516e-07,8.643341168087593e-05,78.04592457002006,20.300475209946818,0.0,1.0,0.00019114372986822658,3.613783075764041e-07,1.7241597933551296e-14,9.814386567497795e-15,5.228437931595486e-17,3.4544073297791673e-19,7.818110800700945e-10,4.9225127332033166e-11,-0.2888243056938702,6.974787162774014,0.04752857902644394,0.00029163258034288215,0.00023435481310353203,6.236652685563113e-07,1.2252541650935198e-08,0.00020801416573852923,3.179503345180676e-05,0.11181280197479637,7.290811378123472,7.273383735295802,-0.004791486844268302,0.011771265787193157,5.846130825840462e-07,1.597027301472075e-08,0.00018565813547320715,4.3216705840437965e-05,-1.5964074386263558,-0.4307779292862681
0.87,1099.3601622255449,1.0766458530385134e-05,3.808289345877427e-05,5.780395513895172e-08,7.323604383429028e-16,8.687270762122314e-16,1019.3643481318983,0.5787019142986666,4.822133313981576,0.01716483356809852,1.6203114068389724e-05,1.394125463091277e-07,1.6253743545974202,6.537576265872891e-05,97.73476049646986,266.99747656706415,7.2735312504878795,2.726468749512122,0.02337757169349676,1.6103965925053838,4.308025885551373e-18,1.0601372133589467e-10,100.63979963365149,1.7935452376384774e-07,8.786862194752177e-05,78.06137460846459,20.304763179359945,0.0,1.0,0.0001986414184724018,3.808289345877427e-07,1.9182643910321624e-14,1.0985406575143541e-14,5.92322761013378e-17,3.963383814707263e-19,8.33516941435624e-10,5.300686066794733e-11,-0.2793363022432729,6.976028678653263,0.04822133313981576,0.00030166319135486227,0.00024304671102584586,6.480661050214804e-07,1.2825954260439747e-08,0.00021361704016647376,3.2687881329364456e-05,0.12094605547388682,7.2856742706860285,7.2735312504878795,-0.004738779876238452,0.01168878584674838,6.008675421168757e-07,1.6500616186273993e-08,0.00018855327294235713,4.3934310973760885e-05,-1.49462614743745,-0.40364949893072577
0.88,1099.3574101551305,1.1207767296572143e-05,4.010365374990199e-05,6.170403884759798e-08,8.184618648890867e-16,9.843037002667771e-16,1019.2813688205351,0.5822038155839198,4.891413737550618,0.01764337848166301,1.6796029525955025e-05,1.4588668305087394e-07,1.6238734019655563,6.720882879552763e-05,97.73350956380752,266.9207360793931,7.273627898510444,2.726372101489557,0.023214012046407502,1.5920692896085293,4.9341971594379366e-18,1.1406864957173186e-10,100.64254967939739,1.852790749817909e-07,8.932615443888458e-05,78.07583952602567,20.30878766088577,0.0,1.0,0.00020632318682571645,4.010365374990199e-07,2.1311602412311738e-14,1.2276927973336301e-14,6.69931097649394e-17,4.539461386682901e-19,8.879268252129059e-10,5.703432478586593e-11,-0.2708270155951009,6.977176304067704,0.04891413737550618,0.00031190932317213865,0.00025194044288932534,6.731131013236572e-07,1.3421574840680403e-08,0.0002192973015763124,3.360441439776382e-05,0.12916230275388862,7.2808770646078464,7.273627898510444,-0.004675835744726176,0.011607006023203751,6.176803203260185e-07,1.704567489832476e-08,0.00019156865601707186,4.466307721944229e-05,-1.399310624608387,-0.3782257945223497
0.89,1099.354738631685,1.1661065990011997e-05,4.22019544843949e-05,6.580950207885948e-08,9.132948228626427e-16,1.1133592910664967e-15,1019.1993790059612,0.5857016471191414,4.960698267778505,0.018128660181832876,1.7402537349811335e-05,1.5260847260481448e-07,1.622530991668875,6.908979292127957e-05,97.73218066537868,266.8442881413005,7.27367743985251,2.7263225601474916,0.023051944017267,1.574910005847367,5.641767084153447e-18,1.226400524236015e-10,100.6452191004284,1.9136906279780039e-07,9.080709095938435e-05,78.08938189428073,20.31256515739451,0.0,1.0,0.00021419100858793448,4.22019544843949e-07,2.3643791465502544e-14,1.369942234293964e-14,7.564893087365109e-17,5.190425717421171e-19,9.451395142688663e-10,6.132002621180075e-11,-0.26319682870288297,6.9782368327534465,0.04960698267778505,0.0003223730187641954,0.00026103806024717005,6.988113708062516e-07,1.4039979479642932e-08,0.0002250533369032939,3.4544896460639784e-05,0.13655464158834718,7.2763946162699975,7.27367743985251,-0.00460339632748261,0.0115259720086335,6.350617649954344e-07,1.7605953777397635e-08,0.0001947029921703691,4.5403545479692176e-05,-1.3100496568414135,-0.35439809344883266
0.9,1099.352139308004,1.2126529261135027e-05,4.4379657853599296e-05,7.012816345117543e-08,1.0176071925124893e-15,1.2572497628890992e-15,1019.1183130977287,0.5891957031862385,5.029986065273717,0.018620674918807485,1.8022774270532605e-05,1.5958422149385006e-07,1.6213309550551307,7.101916426435634e-05,97.73078162398663,266.7681142748101,7.2736833584599605,2.726316641540041,0.022891451366259398,1.5588445941218474,6.440046425295995e-18,1.3175381365488143e-10,100.64781624207801,1.9763006798003767e-07,9.231249445723348e-05,78.10206032025805,20.31611112412922,0.0,1.0,0.00022224685985859874,4.43796578535993e-07,2.6195552043338356e-14,1.526410788768734e-14,8.52887617210559e-17,5.924842711272315e-19,1.0052558085906843e-09,6.587690682744072e-11,-0.2563560730120287,6.979216557038073,0.05029986065273717,0.00033305631861231956,0.0002703416140579891,7.251660555868518e-07,1.4681748377434205e-08,0.00023088360223445627,3.550958213217817e-05,0.14320688021827976,7.2722036291334415,7.2736833584599605,-0.004522160630425629,0.011445725683129699,6.530217883080954e-07,1.8181966254163465e-08,0.0001979548899035997,4.615624722861674e-05,-1.2264581781726624,-0.33206460743172217
0.91,1099.3496047011315,1.2604331936513158e-05,4.663864619592008e-05,7.466802752174773e-08,1.1321996102792414e-15,1.417446048824693e-15,1019.0381099883173,0.5926862575107362,5.099276351674686,0.019119418870694453,1.8656876946886916e-05,1.6682028371397495e-07,1.6202587955838372,7.299743438395649e-05,97.7293194546075,266.69219721468613,7.273648879363825,2.7263511206361764,0.02273261065953718,1.5438036376920081,7.33926293583786e-18,1.41436703388056e-10,100.65034858541256,2.040677647918419e-07,9.384340827717767e-05,78.11392967494439,20.319440029227923,0.0,1.0,0.00023049270044263169,4.663864619592008e-07,2.8984299715442626e-14,1.698299415418862e-14,9.600906131848161e-17,6.752121900970831e-19,1.0683785800220219e-09,7.0718351694028e-11,-0.250224353847635,6.980121321721108,0.050992763516746864,0.0003439612611731784,0.0002798531542033037,7.521823020027416e-07,1.5347466101685695e-08,0.0002367866315329864,3.6498717191978245e-05,0.14919416937773988,7.268282535459849,7.273648879363825,-0.004432786652434441,0.01136630532976859,6.715698424501536e-07,1.8774234360849454e-08,0.0002013228757541756,4.692170413858883e-05,-1.1481757536885482,-0.3111300785069331
0.92,1099.3471280892834,1.3094649875665198e-05,4.8980821177403185e-05,7.943728704507543e-08,1.2579282512920546e-15,1.595542316484232e-15,1018.9587127136024,0.5961735650484887,5.168568404810899,0.0196248881497657,1.93049819004697e-05,1.7432305890614046e-07,1.6193014895148181,7.502507814488941e-05,97.72780046062584,266.6165208249797,7.273576988987302,2.7264230110126983,0.022575491712586,1.5297221358512256,8.350638587193609e-18,1.517163948311764e-10,100.65282285030642,2.1068791453409225e-07,9.540085549702544e-05,78.12504134141379,20.322565419478888,0.0,1.0,0.00023893049350554135,4.898082117740318e-07,3.2028582498403235e-14,1.886892376938082e-14,1.079142436478142e-16,7.68258750021812e-19,1.1346127775198917e-09,7.58581974155882e-11,-0.24472944491771997,6.980956563102846,0.05168568404810899,0.00035508988312108733,0.0002895747285070455,7.798653132691452e-07,1.6037721419364922e-08,0.00024276102797988363,3.7512539072444706e-05,0.15458403335763293,7.264611360880116,7.273576988987302,-0.004335893727305723,0.011287745856293,6.907149953871026e-07,1.9383288137136485e-08,0.0002048054026659845,4.770042774851272e-05,-1.0748649364207505,-0.2915053423728693
0.93,1099.3447034297083,1.35976601831223e-05,5.140810357775035e-05,8.444432498429974e-08,1.3957078245730807e-15,1.7932644382479146e-15,1018.8800681539374,0.5996578634130437,5.237861554542199,0.020137078808043853,1.996722549891803e-05,1.8209899220547706e-07,1.6184473270813933,7.71025545288734e-05,97.72623031052146,266.54107002331085,7.27347045320842,2.7265295467915815,0.02242015800415865,1.5165392171518925,9.486470435050266e-18,1.626214806981286e-10,100.65524507758101,2.1749636096036372e-07,9.698583833902313e-05,78.13544344121365,20.32549998029551,0.0,1.0,0.0002475622104493004,5.140810357775035e-07,3.5348139712375794e-14,2.0935617368596208e-14,1.2111721122241015e-16,8.727552800246244e-19,1.2040654398821957e-09,8.13107403490643e-11,-0.2398064073625239,6.98172734032433,0.052378615545421996,0.00036644421941025505,0.0002995083824837705,8.082203628016148e-07,1.6753107282903888e-08,0.00024880545919218607,3.85512772644367e-05,0.1594371921036064,7.261171603831599,7.27347045320842,-0.004232064669370775,0.011210079002079326,7.104659608540753e-07,2.0009665208353463e-08,0.00020840085897374478,4.8492919169511564e-05,-1.0062097687048226,-0.27310693005448394
0.94,1099.3423252989598,1.411354058964752e-05,5.392243383245685e-05,8.969771622239521e-08,1.5465148503678964e-15,2.012478930261824e-15,1018.8021267800681,0.6031393732125236,5.307155180052181,0.020655986841826145,2.0643744041839698e-05,1.9015457612106742e-07,1.61768579697679,7.923030721114462e-05,97.72461409365289,266.46583071410356,7.273331832885508,2.7266681671144934,0.022266667053925823,1.504197884793089,1.0760217681883586e-17,1.7418148923456584e-10,100.65762068873435,2.2449902815521246e-07,9.859933767212184e-05,78.14518103536824,20.32825558894795,0.0,1.0,0.0002563898167680303,5.392243383245686e-07,3.896396062814281e-14,2.3197722755518445e-14,1.3573991851709824e-16,9.899400267332898e-19,1.2768457263076676e-09,8.709074461728292e-11,-0.23539694902667385,6.982438343422144,0.05307155180052181,0.0003780263025778454,0.0003096561606275955,8.372527609407024e-07,1.7494221003138203e-08,0.00025491865815447154,3.961515360557231e-05,0.163808159944832,7.2579461317518055,7.273331832885508,-0.004121847665491674,0.011133333526962911,7.308310774298019e-07,2.0653910590279545e-08,0.00021210757948576583,4.929966883606092e-05,-0.9419144515847258,-0.2558567139994161
