AdoMet,CGS,Cys,Cystathionine,Hser,Phi,Phser,TS,Thr,Time
20.0,0.7,15.0,0.0,0.0,10000.0,8.903453868157706,5.0,0.0,9.21
20.0,0.7,15.0,0.0,0.0,10000.0,8.912796054169737,5.0,0.0,9.22
20.0,0.7,15.0,0.0,0.0,10000.0,8.922137552711856,5.0,0.0,9.23
20.0,0.7,15.0,0.0,0.0,10000.0,8.931478363839533,5.0,0.0,9.24
20.0,0.7,15.0,0.0,0.0,10000.0,8.940818487608222,5.0,0.0,9.25
20.0,0.7,15.0,0.0,0.0,10000.0,8.950157924073386,5.0,0.0,9.26
20.0,0.7,15.0,0.0,0.0,10000.0,8.959496673290468,5.0,0.0,9.27
20.0,0.7,15.0,0.0,0.0,10000.0,8.968834735314916,5.0,0.0,9.28
20.0,0.7,15.0,0.0,0.0,10000.0,8.978172110202172,5.0,0.0,9.29
20.0,0.7,15.0,0.0,0.0,10000.0,8.987508798007665,5.0,0.0,9.3
20.0,0.7,15.0,0.0,0.0,10000.0,8.996844798786823,5.0,0.0,9.31
20.0,0.7,15.0,0.0,0.0,10000.0,9.006180112595068,5.0,0.0,9.32
20.0,0.7,15.0,0.0,0.0,10000.0,9.015514739487823,5.0,0.0,9.33
20.0,0.7,15.0,0.0,0.0,10000.0,9.024848679520492,5.0,0.0,9.34
20.0,0.7,15.0,0.0,0.0,10000.0,9.03418193274849,5.0,0.0,9.35
20.0,0.7,15.0,0.0,0.0,10000.0,9.043514499227213,5.0,0.0,9.36
20.0,0.7,15.0,0.0,0.0,10000.0,9.052846379012056,5.0,0.0,9.37
20.0,0.7,15.0,0.0,0.0,10000.0,9.062177572158413,5.0,0.0,9.38
20.0,0.7,15.0,0.0,0.0,10000.0,9.071508078721665,5.0,0.0,9.39
20.0,0.7,15.0,0.0,0.0,10000.0,9.080837898757192,5.0,0.0,9.4
20.0,0.7,15.0,0.0,0.0,10000.0,9.090167032320368,5.0,0.0,9.41
20.0,0.7,15.0,0.0,0.0,10000.0,9.099495479466565,5.0,0.0,9.42
20.0,0.7,15.0,0.0,0.0,10000.0,9.108823240251139,5.0,0.0,9.43
20.0,0.7,15.0,0.0,0.0,10000.0,9.118150314729457,5.0,0.0,9.44
20.0,0.7,15.0,0.0,0.0,10000.0,9.127476702956862,5.0,0.0,9.45
20.0,0.7,15.0,0.0,0.0,10000.0,9.136802404988707,5.0,0.0,9.46
20.0,0.7,15.0,0.0,0.0,10000.0,9.146127420880331,5.0,0.0,9.47
20.0,0.7,15.0,0.0,0.0,10000.0,9.155451750687071,5.0,0.0,9.48
20.0,0.7,15.0,0.0,0.0,10000.0,9.164775394464257,5.0,0.0,9.49
20.0,0.7,15.0,0.0,0.0,10000.0,9.174098352267212,5.0,0.0,9.5
20.0,0.7,15.0,0.0,0.0,10000.0,9.18342062415126,5.0,0.0,9.51
20.0,0.7,15.0,0.0,0.0,10000.0,9.192742210171712,5.0,0.0,9.52
20.0,0.7,15.0,0.0,0.0,10000.0,9.202063110383879,5.0,0.0,9.53
20.0,0.7,15.0,0.0,0.0,10000.0,9.211383324843062,5.0,0.0,9.54
20.0,0.7,15.0,0.0,0.0,10000.0,9.220702853604562,5.0,0.0,9.55
20.0,0.7,15.0,0.0,0.0,10000.0,9.23002169672367,5.0,0.0,9.56
20.0,0.7,15.0,0.0,0.0,10000.0,9.239339854255674,5.0,0.0,9.57
20.0,0.7,15.0,0.0,0.0,10000.0,9.248657326255854,5.0,0.0,9.58
20.0,0.7,15.0,0.0,0.0,10000.0,9.25797411277949,5.0,0.0,9.59
20.0,0.7,15.0,0.0,0.0,10000.0,9.267290213881846,5.0,0.0,9.6
20.0,0.7,15.0,0.0,0.0,10000.0,9.276605629618198,5.0,0.0,9.61
20.0,0.7,15.0,0.0,0.0,10000.0,9.2859203600438,5.0,0.0,9.62
20.0,0.7,15.0,0.0,0.0,10000.0,9.295234405213908,5.0,0.0,9.63
20.0,0.7,15.0,0.0,0.0,10000.0,9.304547765183768,5.0,0.0,9.64
20.0,0.7,15.0,0.0,0.0,10000.0,9.31386044000863,5.0,0.0,9.65
20.0,0.7,15.0,0.0,0.0,10000.0,9.32317242974373,5.0,0.0,9.66
20.0,0.7,15.0,0.0,0.0,10000.0,9.332483734444297,5.0,0.0,9.67
20.0,0.7,15.0,0.0,0.0,10000.0,9.341794354165566,5.0,0.0,9.68
20.0,0.7,15.0,0.0,0.0,10000.0,9.351104288962757,5.0,0.0,9.69
20.0,0.7,15.0,0.0,0.0,10000.0,9.360413538891084,5.0,0.0,9.7
20.0,0.7,15.0,0.0,0.0,10000.0,9.369722104005763,5.0,0.0,9.71
20.0,0.7,15.0,0.0,0.0,10000.0,9.379029984361996,5.0,0.0,9.72
20.0,0.7,15.0,0.0,0.0,10000.0,9.38833718001499,5.0,0.0,9.73
20.0,0.7,15.0,0.0,0.0,10000.0,9.39764369101993,5.0,0.0,9.74
20.0,0.7,15.0,0.0,0.0,10000.0,9.406949517432016,5.0,0.0,9.75
20.0,0.7,15.0,0.0,0.0,10000.0,9.416254659306427,5.0,0.0,9.76
20.0,0.7,15.0,0.0,0.0,10000.0,9.425559116698345,5.0,0.0,9.77
20.0,0.7,15.0,0.0,0.0,10000.0,9.434862889662941,5.0,0.0,9.78
20.0,0.7,15.0,0.0,0.0,10000.0,9.444165978255391,5.0,0.0,9.79
20.0,0.7,15.0,0.0,0.0,10000.0,9.453468382530849,5.0,0.0,9.8
20.0,0.7,15.0,0.0,0.0,10000.0,9.462770102544477,5.0,0.0,9.81
20.0,0.7,15.0,0.0,0.0,10000.0,9.472071138351424,5.0,0.0,9.82
20.0,0.7,15.0,0.0,0.0,10000.0,9.481371490006842,5.0,0.0,9.83
20.0,0.7,15.0,0.0,0.0,10000.0,9.490671157565869,5.0,0.0,9.84
20.0,0.7,15.0,0.0,0.0,10000.0,9.49997014108364,5.0,0.0,9.85
20.0,0.7,15.0,0.0,0.0,10000.0,9.509268440615289,5.0,0.0,9.86
20.0,0.7,15.0,0.0,0.0,10000.0,9.518566056215942,5.0,0.0,9.87
20.0,0.7,15.0,0.0,0.0,10000.0,9.527862987940715,5.0,0.0,9.88
20.0,0.7,15.0,0.0,0.0,10000.0,9.537159235844722,5.0,0.0,9.89
20.0,0.7,15.0,0.0,0.0,10000.0,9.546454799983078,5.0,0.0,9.9
20.0,0.7,15.0,0.0,0.0,10000.0,9.555749680410884,5.0,0.0,9.91
20.0,0.7,15.0,0.0,0.0,10000.0,9.565043877183234,5.0,0.0,9.92
20.0,0.7,15.0,0.0,0.0,10000.0,9.574337390355229,5.0,0.0,9.93
20.0,0.7,15.0,0.0,0.0,10000.0,9.583630219981947,5.0,0.0,9.94
20.0,0.7,15.0,0.0,0.0,10000.0,9.592922366118481,5.0,0.0,9.95
20.0,0.7,15.0,0.0,0.0,10000.0,9.602213828819902,5.0,0.0,9.96
20.0,0.7,15.0,0.0,0.0,10000.0,9.61150460814128,5.0,0.0,9.97
20.0,0.7,15.0,0.0,0.0,10000.0,9.620794704137685,5.0,0.0,9.98
20.0,0.7,15.0,0.0,0.0,10000.0,9.630084116864174,5.0,0.0,9.99
20.0,0.7,15.0,0.0,0.0,10000.0,9.639372846375805,5.0,0.0,10.0
