Time,Phser,Thr,Cystathionine,Hser,Phi,Cys,AdoMet,CGS,TS,compartment,v1,vCys,vThr
3.83,3.776213792063703,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005244887033299598,0.022696057298904896
3.84,3.7859340235412526,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005258280680630151,0.022754478496093664
3.85,3.795653536899611,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0052716727931956175,0.022812895377193557
3.86,3.805372332197283,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005285063371230749,0.022871307942556218
3.87,3.8150904094927696,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005298452414970252,0.022929716192533242
3.88,3.824807768844564,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005311839924648783,0.022988120127476197
3.89,3.834524410311154,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0053252259005009545,0.023046519747736607
3.9,3.844240333951021,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005338610342761326,0.02310491505366596
3.91,3.853955539822644,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005351993251664416,0.02316330604561573
3.92,3.86367002798449,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00536537462744469,0.02322169272393733
3.93,3.873383798495027,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00537875447033657,0.023280075088982152
3.94,3.8830968514127115,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005392132780574429,0.023338453141101542
3.95,3.892809186795997,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005405509558392588,0.023396826880646825
3.96,3.90252080470333,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0054188848040253295,0.023455196307969276
3.97,3.9122317051931526,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005432258517706881,0.02351356142342015
3.98,3.9219418883238992,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005445630699671426,0.02357192222735065
3.99,3.931651354154001,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005459001350153101,0.023630278720111964
4.0,3.941360102741879,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00547237046938599,0.023688630902055228
4.01,3.951068134145952,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005485738057604138,0.023746978773531536
4.02,3.960775448424633,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005499104115041536,0.02380532233489198
4.03,3.9704820456363286,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005512468641932129,0.023863661586487596
4.04,3.980187925839436,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0055258316385098155,0.023921996528669363
4.05,3.989893089092351,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005539193105008447,0.023980327161788263
4.06,3.999597535453463,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005552553041661826,0.02403865348619522
4.07,4.009301264981156,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005565911448703712,0.024096975502241148
4.08,4.019004277733804,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00557926832636781,0.024155293210276887
4.09,4.028706573769777,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005592623674887779,0.02421360661065326
4.1,4.038408153147444,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005605977494497239,0.02427191570372107
4.11,4.048109015925162,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005619329785429754,0.024330220489831068
4.12,4.057809162161285,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005632680547918846,0.024388520969333975
4.13,4.0675085919141605,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005646029782197983,0.024446817142580478
4.14,4.077207305242131,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0056593774885005926,0.02450510900992122
4.15,4.08690530220353,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005672723667060051,0.02456339657170682
4.16,4.096602582856691,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00568606831810969,0.02462167982828785
4.17,4.106299147259937,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005699411441882794,0.024679958780014874
4.18,4.115994995471584,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005712753038612596,0.024738233427238375
4.19,4.125690127549949,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005726093108532287,0.024796503770308852
4.2,4.135384543553335,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005739431651875007,0.024854769809576724
4.21,4.145078243540045,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005752768668873852,0.024913031545392407
4.22,4.154771227568373,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00576610415976187,0.024971288978106274
4.23,4.1644634956966105,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005779438124772059,0.025029542108068657
4.24,4.174155047983037,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0057927705641373705,0.025087790935629836
4.25,4.183845884485933,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005806101478090713,0.025146035461140092
4.26,4.19353600526357,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005819430866864945,0.025204275684949654
4.27,4.2032254103742135,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005832758730692879,0.025262511607408722
4.28,4.212914099876125,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005846085069807278,0.02532074322886745
4.29,4.222602073827556,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005859409884440859,0.025378970549675948
4.3,4.232289332286757,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005872733174826294,0.025437193570184324
4.31,4.24197587531197,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0058860549411962025,0.025495412290742616
4.32,4.251661702961432,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005899375183783166,0.025553626711700857
4.33,4.261346815293374,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005912693902819709,0.02561183683340902
4.34,4.2710312123660215,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005926011098538318,0.02567004265621707
4.35,4.280714894237592,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005939326771171423,0.0257282441804749
4.36,4.290397860966303,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005952640920951418,0.02578644140653241
4.37,4.300080112610358,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005965953548110638,0.025844634334739415
4.38,4.309761649227961,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005979264652881381,0.02590282296544575
4.39,4.319442470877308,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.005992574235495893,0.025961007299001183
4.4,4.329122577616589,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0060058822961863755,0.026019187335755454
4.41,4.338801969503988,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00601918883518498,0.026077363076058256
4.42,4.348480646597685,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006032493852723816,0.02613553452025927
4.43,4.3581586089558515,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006045797349034938,0.026193701668708127
4.44,4.367835856636655,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006059099324350363,0.02625186452175443
4.45,4.377512389698257,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006072399778902054,0.026310023079747735
4.46,4.387188208198811,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006085698712921929,0.02636817734303757
4.47,4.39686331219647,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006098996126641864,0.02642632731197345
4.48,4.406537701749375,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006112292020293682,0.026484472986904813
4.49,4.416211376915665,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006125586394109158,0.026542614368181082
4.5,4.425884337753471,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006138879248320028,0.026600751456151664
4.51,4.435556584320921,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006152170583157972,0.0266588842511659
4.52,4.445228116676134,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006165460398854633,0.026717012753573112
4.53,4.454898934877227,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006178748695641599,0.0267751369637226
4.54,4.464569038982306,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006192035473750413,0.026833256881963596
4.55,4.4742384290494766,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006205320733412575,0.026891372508645317
4.56,4.483907105136828,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006218604474859526,0.02694948384411692
4.57,4.493575067302457,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006231886698322674,0.02700759088872755
4.58,4.503242315604445,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006245167404033372,0.027065693642826325
4.59,4.512908850100872,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006258446592222931,0.0271237921067623
4.6,4.522574670849813,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006271724263122616,0.027181886280884526
4.61,4.5322397779093375,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006285000416963644,0.027239976165542024
4.62,4.541904171337505,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006298275053977184,0.027298061761083736
4.63,4.551567851192373,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006311548174394358,0.027356143067858607
4.64,4.561230817531992,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006324819778446242,0.027414220086215545
4.65,4.57089307041441,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006338089866363874,0.027472292816503416
4.66,4.580554609897662,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006351358438378228,0.027530361259071042
4.67,4.590215436039782,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006364625494720242,0.027588425414267207
4.68,4.599875548898799,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006377891035620811,0.027646485282440705
4.69,4.609534948532736,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0063911550613107776,0.02770454086394025
4.7,4.619193634999605,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006404417572020934,0.02776259215911451
4.71,4.628851608357419,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006417678567982033,0.027820639168312167
4.72,4.63850886866418,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00643093804942478,0.027878681891881828
4.73,4.648165415977891,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006444196016579833,0.027936720330172096
4.74,4.65782125035654,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006457452469677798,0.027994754483531514
4.75,4.6674763718581165,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006470707408949243,0.028052784352308593
4.76,4.677130780540601,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006483960834624684,0.02811080993685183
4.77,4.686784476461969,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006497212746934593,0.02816883123750966
4.78,4.69643745968019,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006510463146109394,0.0282268482546305
4.79,4.706089730253229,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0065237120323794655,0.028284860988562734
4.8,4.715741288239042,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006536959405975137,0.028342869439654694
4.81,4.725392133695582,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006550205267126696,0.028400873608254693
4.82,4.7350422666807965,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006563449616064382,0.028458873494711014
4.83,4.744691687252625,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006576692453018384,0.028516869099371886
4.84,4.7543403954690024,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00658993377821885,0.028574860422585505
4.85,4.7639883913878585,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006603173591895879,0.028632847464700063
4.86,4.7736356750671165,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006616411894279524,0.02869083022606368
4.87,4.783282246564695,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006629648685599792,0.028748808707024464
4.88,4.792928105938503,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006642883966086642,0.02880678290793047
4.89,4.802573253246448,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006656117735969988,0.028864752829129727
4.9,4.812217688546431,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006669349995479699,0.028922718470970252
4.91,4.821861411896346,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0066825807448455945,0.028980679833799986
4.92,4.8315044233540805,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0066958099842974505,0.029038636917966862
4.93,4.84114672297752,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006709037714064996,0.029096589723818775
4.94,4.850788310824539,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00672226393437791,0.029154538251703575
4.95,4.860429186953009,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0067354886454658305,0.029212482501969082
4.96,4.870069351420798,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006748711847558348,0.0292704224749631
4.97,4.879708804285763,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006761933540885004,0.029328358171033363
4.98,4.8893475456057605,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006775153725675297,0.029386289590527605
4.99,4.898985575438636,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006788372402158674,0.029444216733793493
5.0,4.908622893842234,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0068015895705645455,0.02950213960117869
5.01,4.918259500874391,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006814805231122265,0.029560058193030803
5.02,4.9278953965929375,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006828019384061148,0.029617972509697412
5.03,4.937530581055699,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006841232029610458,0.02967588255152607
5.04,4.947165054320495,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006854443167999414,0.029733788318864276
5.05,4.956798816445138,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006867652799457192,0.02979168981205951
5.06,4.9664318674874375,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006880860924212919,0.029849587031459214
5.07,4.976064207505196,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006894067542495676,0.029907479977410802
5.08,4.985695836556207,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006907272654534495,0.029965368650261625
5.09,4.995326754698264,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006920476260558368,0.030023253050359043
5.1,5.00495696198915,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006933678360796237,0.030081133178050334
5.11,5.0145864584866455,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006946878955477,0.030139009033682787
5.12,5.024215244248523,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006960078044829504,0.030196880617603627
5.13,5.033843319332549,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006973275629082555,0.03025474793016005
5.14,5.043470683796488,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0069864717084649145,0.03031261097169923
5.15,5.0530973376980945,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.006999666283205293,0.030370469742568285
5.16,5.062723281095119,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007012859353532354,0.030428324243114317
5.17,5.072348514045305,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00702605091967472,0.030486174473684378
5.18,5.081973036606393,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007039240981860967,0.030544020434625507
5.19,5.091596848836115,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00705242954031962,0.03060186212628468
5.2,5.101219950792198,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007065616595279161,0.030659699549008858
5.21,5.110842342532364,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007078802146968028,0.030717532703144968
5.22,5.120464024114329,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007091986195614611,0.030775361589039894
5.23,5.130084995595804,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007105168741447257,0.030833186207040494
5.24,5.139705257034491,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007118349784694257,0.030891006557493574
5.25,5.149324808488088,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007131529325583867,0.03094882264074592
5.26,5.158943650014291,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007144707364344297,0.03100663445714429
5.27,5.168561781670785,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007157883901203703,0.031064442007035398
5.28,5.178179203515253,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0071710589363902025,0.031122245290765918
5.29,5.187795915605368,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007184232470131861,0.0311800443086825
5.3,5.1974119179988,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007197404502656702,0.031237839061131745
5.31,5.207027210753216,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007210575034192705,0.03129562954846024
5.32,5.216641793926272,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007223744064967801,0.03135341577101453
5.33,5.226255667575621,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0072369115952098705,0.03141119772914112
5.34,5.235868831758909,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007250077625146757,0.03146897542318647
5.35,5.245481286533777,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007263242155006251,0.031526748853497016
5.36,5.255093031957863,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0072764051850161045,0.03158451802041919
5.37,5.264704068088793,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0072895667154040155,0.03164228292429934
5.38,5.274314394984194,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007302726746397642,0.03170004356548381
5.39,5.283924012701682,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007315885278224594,0.03175779994431888
5.4,5.293532921298871,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0073290423111124344,0.031815552061150845
5.41,5.3031411208333665,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007342197845288686,0.031873299916325926
5.42,5.312748611362768,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007355351880980815,0.0319310435101903
5.43,5.322355392944674,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0073685044184162544,0.03198878284309016
5.44,5.331961465636673,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007381655457822388,0.03204651791537162
5.45,5.3415668294963465,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007394804999426543,0.03210424872738077
5.46,5.3511714845812755,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007407953043456016,0.03216197527946368
5.47,5.3607754309490305,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007421099590138051,0.03221969757196636
5.48,5.370378668657178,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007434244639699845,0.03227741560523482
5.49,5.3799811977632785,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00744738819236855,0.03233512937961499
5.5,5.389583018324888,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007460530248371276,0.03239283889545281
5.51,5.399184130399557,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007473670807935086,0.03245054415309417
5.52,5.408784534044826,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007486809871286993,0.032508245152884904
5.53,5.418384229318236,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007499947438653969,0.032565941895170855
5.54,5.427983216277317,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007513083510262939,0.03262363438029778
5.55,5.437581494979366,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0075262180863404655,0.032681322608610064
5.56,5.447179065482373,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007539351167114027,0.03273900658045623
5.57,5.4567759278436085,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007552482752810077,0.03279668629618051
5.58,5.466372082120583,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0075656128436553585,0.03285436175612853
5.59,5.475967528370797,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007578741439876563,0.0329120329606459
5.6,5.485562266651751,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00759186854170035,0.03296969991007821
5.61,5.495156297020937,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0076049941493533234,0.03302736260477101
5.62,5.504749619535839,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0076181182630620375,0.03308502104506977
5.63,5.514342234253939,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007631240883053013,0.03314267523132
5.64,5.523934141232711,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007644362009552717,0.03320032516386712
5.65,5.533525340529627,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0076574816427875765,0.033257970843056546
5.66,5.543115832202146,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007670599782983964,0.03331561226923364
5.67,5.552705616307728,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007683716430368218,0.033373249442743745
5.68,5.562294692903825,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007696831585166621,0.03343088236393216
5.69,5.571883062047883,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00770994524760542,0.033488511033144146
5.7,5.5814707237973415,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007723057417910809,0.03354613545072494
5.71,5.591057678209637,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007736168096308937,0.03360375561701975
5.72,5.600643925342197,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007749277283025914,0.033661371532373724
5.73,5.6102294652524485,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0077623849782878,0.033718983197132006
5.74,5.619814297997803,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007775491182320606,0.03377659061163968
5.75,5.629398423635678,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.007788595895350306,0.03383419377624181
5.76,5.638981842223475,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.0078016991176028195,0.03389179269128342
5.77,5.648564553818599,0.0,0.0,0.0,10000.0,15.0,20.0,0.7,5.0,1.0,1.0,0.00781480084930403,0.03394938735710953
