DHF_1_task1,H2_HMPt_2_task1,H2_HMPterinPP_3_task1,H2_Pteroate_4_task1,_1_task1,p_ABA_5_task1
2.7675292288987876e-05,9.415821473643256e-06,1.3964865145560149e-05,2.7521952703925193e-05,66200.0,2.0065686619203424e-05
2.7676480644634984e-05,9.416225134746956e-06,1.3965052501612467e-05,2.752313359728727e-05,66300.0,2.0066277636359443e-05
2.7677661918034767e-05,9.41662639024897e-06,1.3965238738103847e-05,2.752430745293241e-05,66400.0,2.0066865128352837e-05
2.767883615149659e-05,9.417025254525676e-06,1.3965423862337968e-05,2.7525474312901033e-05,66500.0,2.0067449116863663e-05
2.7680003387013878e-05,9.417421741846322e-06,1.3965607881583841e-05,2.7526634218919566e-05,66600.0,2.0068029623430182e-05
2.7681163666264137e-05,9.417815866373045e-06,1.3965790803075803e-05,2.7527787212400436e-05,66700.0,2.0068606669448867e-05
2.7682317030608953e-05,9.418207642160854e-06,1.3965972634013524e-05,2.7528933334442072e-05,66800.0,2.0069180276174397e-05
2.7683463521093977e-05,9.418597083157644e-06,1.3966153381562e-05,2.7530072625828903e-05,66900.0,2.0069750464719665e-05
2.768460317844894e-05,9.418984203204182e-06,1.396633305285156e-05,2.7531205127031373e-05,67000.0,2.007031725605576e-05
2.7685736043087658e-05,9.419369016034119e-06,1.3966511654977858e-05,2.7532330878205914e-05,67100.0,2.0070880671011996e-05
2.7686862155108003e-05,9.419751535273982e-06,1.3966689195001882e-05,2.753344991919497e-05,67200.0,2.0071440730275885e-05
2.7687981554291938e-05,9.420131774443186e-06,1.3966865679949948e-05,2.7534562289526996e-05,67300.0,2.007199745439315e-05
2.7689094280105494e-05,9.420509746954011e-06,1.3967041116813701e-05,2.753566802841643e-05,67400.0,2.007255086376773e-05
2.7690200371698777e-05,9.42088546611163e-06,1.3967215512550116e-05,2.753676717476373e-05,67500.0,2.0073100978661765e-05
2.769129986790597e-05,9.421258945114088e-06,1.3967388874081498e-05,2.7537859767155352e-05,67600.0,2.0073647819195605e-05
2.7692392807245337e-05,9.42163019705231e-06,1.396756120829548e-05,2.7538945843863754e-05,67700.0,2.007419140534781e-05
2.7693479227919203e-05,9.421999234910103e-06,1.3967732522045026e-05,2.7540025442847398e-05,67800.0,2.0074731756955148e-05
2.769455916781398e-05,9.422366071564152e-06,1.3967902822148428e-05,2.754109860175075e-05,67900.0,2.00752688937126e-05
2.7695632664500153e-05,9.422730719784019e-06,1.396807211538931e-05,2.7542165357904278e-05,68000.0,2.0075802835173348e-05
2.769669975523228e-05,9.42309319223215e-06,1.3968240408516625e-05,2.7543225748324453e-05,68100.0,2.0076333600748794e-05
2.7697760476948994e-05,9.423453501463864e-06,1.3968407708244651e-05,2.7544279809713752e-05,68200.0,2.0076861209708536e-05
2.7698814866273007e-05,9.423811659927367e-06,1.3968574021253005e-05,2.7545327578460652e-05,68300.0,2.007738568118039e-05
2.76998629595111e-05,9.424167679963739e-06,1.3968739354186621e-05,2.754636909063964e-05,68400.0,2.007790703415038e-05
2.770090487802145e-05,9.42452160200107e-06,1.3968903658131567e-05,2.7547404467086843e-05,68500.0,2.0078425260132657e-05
2.770194069005833e-05,9.424873448926127e-06,1.3969066918473343e-05,2.754843377571678e-05,68600.0,2.007894036739949e-05
2.7702970341503346e-05,9.425223203207069e-06,1.3969229199950346e-05,2.754945696249025e-05,68700.0,2.0079452403157435e-05
2.7703993869180323e-05,9.425570877344615e-06,1.396939050791062e-05,2.75504740640004e-05,68800.0,2.0079961385255254e-05
2.7705011309642143e-05,9.425916483747226e-06,1.3969550847638268e-05,2.755148511657121e-05,68900.0,2.008046733138551e-05
2.7706022699170758e-05,9.42626003473109e-06,1.3969710224353475e-05,2.7552490156257508e-05,69000.0,2.0080970259084584e-05
2.7707028073777174e-05,9.426601542520146e-06,1.3969868643212487e-05,2.7553489218844944e-05,69100.0,2.008147018573265e-05
2.7708027469201453e-05,9.426941019246054e-06,1.3970026109307626e-05,2.7554482339850007e-05,69200.0,2.00819671285537e-05
2.7709020920912726e-05,9.42727847694822e-06,1.3970182627667284e-05,2.7555469554520025e-05,69300.0,2.008246110461552e-05
2.7710008464109182e-05,9.427613927573786e-06,1.3970338203255918e-05,2.755645089783315e-05,69400.0,2.0082952130829723e-05
2.7710990133718065e-05,9.42794738297763e-06,1.3970492840974062e-05,2.7557426404498388e-05,69500.0,2.008344022395171e-05
2.7711965964395687e-05,9.428278854922362e-06,1.3970646545658317e-05,2.7558396108955555e-05,69600.0,2.0083925400580696e-05
2.771293599052742e-05,9.428608355078336e-06,1.3970799322081355e-05,2.7559360045375324e-05,69700.0,2.008440767715971e-05
2.7713900246227693e-05,9.428935895023635e-06,1.3970951174951918e-05,2.756031824765919e-05,69800.0,2.0084887069975573e-05
2.7714858765339997e-05,9.429261486244086e-06,1.397110210891482e-05,2.756127074943949e-05,69900.0,2.0085363595158926e-05
2.771581158143688e-05,9.429585140133249e-06,1.3971252128550943e-05,2.7562217584079387e-05,70000.0,2.008583726868421e-05
2.771675872781996e-05,9.429906867992417e-06,1.3971401238377239e-05,2.756315878467289e-05,70100.0,2.0086308106369676e-05
2.7717700237519904e-05,9.430226681030628e-06,1.3971549442846737e-05,2.7564094384044833e-05,70200.0,2.0086776123877383e-05
2.771863614329645e-05,9.430544590364648e-06,1.3971696746348526e-05,2.7565024414750892e-05,70300.0,2.0087241336713193e-05
2.771956647763839e-05,9.430860607018988e-06,1.3971843153207772e-05,2.7565948909077573e-05,70400.0,2.0087703760226777e-05
2.772049127276358e-05,9.431174741925885e-06,1.3971988667685711e-05,2.7566867899042225e-05,70500.0,2.0088163409611615e-05
2.772141056061893e-05,9.431487005925325e-06,1.3972133293979647e-05,2.756778141639302e-05,70600.0,2.0088620299904992e-05
2.7722324372880423e-05,9.43179740976502e-06,1.3972277036222956e-05,2.756868949260897e-05,70700.0,2.0089074445987996e-05
2.772323274095309e-05,9.432105964100423e-06,1.3972419898485087e-05,2.756959215889993e-05,70800.0,2.008952586258553e-05
2.7724135695971025e-05,9.432412679494727e-06,1.397256188477155e-05,2.7570489446206575e-05,70900.0,2.0089974564266297e-05
2.7725033323743053e-05,9.432717585916954e-06,1.3972703074358098e-05,2.757138143962204e-05,71000.0,2.0090420660275072e-05
2.7725925702110767e-05,9.433020710512751e-06,1.3972843535904422e-05,2.757226821634739e-05,71100.0,2.0090864246417195e-05
2.7726812781334944e-05,9.43332203515813e-06,1.3972983163455973e-05,2.757314972721891e-05,71200.0,2.0091305198614124e-05
2.772769459285447e-05,9.433621570539968e-06,1.3973121962666346e-05,2.7574026003475923e-05,71300.0,2.0091743533206336e-05
2.772857116787244e-05,9.433919327265355e-06,1.397325993917339e-05,2.7574897076123414e-05,71400.0,2.0092179266438764e-05
2.7729442537356168e-05,9.434215315861586e-06,1.3973397098599222e-05,2.7575762975932003e-05,71500.0,2.009261241446083e-05
2.7730308732037165e-05,9.43450954677617e-06,1.3973533446550218e-05,2.757662373343796e-05,71600.0,2.0093042993326407e-05
2.7731169782411155e-05,9.434802030376821e-06,1.3973668988617016e-05,2.7577479378943215e-05,71700.0,2.0093471018993857e-05
2.7732025718738078e-05,9.43509277695147e-06,1.3973803730374513e-05,2.7578329942515332e-05,71800.0,2.0093896507326003e-05
2.7732876571042072e-05,9.435381796708247e-06,1.397393767738187e-05,2.757917545398753e-05,71900.0,2.0094319474090138e-05
2.7733722369111495e-05,9.435669099775503e-06,1.397407083518251e-05,2.758001594295867e-05,72000.0,2.0094739934958033e-05
2.7734563142498903e-05,9.435954696201787e-06,1.3974203209304115e-05,2.7580851438793277e-05,72100.0,2.009515790550592e-05
2.7735398920521072e-05,9.436238595955866e-06,1.3974334805258631e-05,2.7581681970621507e-05,72200.0,2.0095573401214517e-05
2.7736229732258983e-05,9.436520808926714e-06,1.3974465628542263e-05,2.7582507567339173e-05,72300.0,2.0095986437468997e-05
2.7737055606557823e-05,9.436801344923512e-06,1.397459568463548e-05,2.7583328257607734e-05,72400.0,2.0096397029559012e-05
2.773787657202699e-05,9.437080213675654e-06,1.3974724979003012e-05,2.75841440698543e-05,72500.0,2.0096805192678685e-05
2.7738692657040093e-05,9.43735742483274e-06,1.3974853517093848e-05,2.758495503227162e-05,72600.0,2.009721094192661e-05
2.773950388973495e-05,9.437632987964585e-06,1.397498130434124e-05,2.758576117281811e-05,72700.0,2.0097614292305846e-05
2.774031029801359e-05,9.437906912561208e-06,1.3975108346162704e-05,2.758656251921781e-05,72800.0,2.009801525872393e-05
2.7741111909542245e-05,9.438179208032838e-06,1.3975234647960012e-05,2.758735909896043e-05,72900.0,2.009841385599287e-05
2.7741908751751358e-05,9.43844988370992e-06,1.3975360215119202e-05,2.758815093930131e-05,73000.0,2.0098810098829143e-05
2.7742700851835588e-05,9.438718948843096e-06,1.3975485053010572e-05,2.758893806726146e-05,73100.0,2.009920400185369e-05
2.7743488236753796e-05,9.438986412603232e-06,1.3975609166988683e-05,2.7589720509627516e-05,73200.0,2.0099595579591936e-05
2.7744270933229052e-05,9.439252284081393e-06,1.3975732562392353e-05,2.7590498292951773e-05,73300.0,2.0099984846473767e-05
2.774504896774864e-05,9.439516572288858e-06,1.3975855244544668e-05,2.759127144355218e-05,73400.0,2.0100371816833545e-05
2.7745822413510055e-05,9.43977930132415e-06,1.3975977164805735e-05,2.7592040034314906e-05,73500.0,2.0100756466129907e-05
2.7746591371068924e-05,9.440040504120887e-06,1.3976098242810828e-05,2.7592804165401417e-05,73600.0,2.0101138746931736e-05
2.7747355768586375e-05,9.440300157912876e-06,1.3976218596012834e-05,2.759356376510603e-05,73700.0,2.010151875392573e-05
2.7748115633108157e-05,9.44055827187737e-06,1.397633822794631e-05,2.759431886030632e-05,73800.0,2.01018964998237e-05
2.774887099148231e-05,9.440814855124139e-06,1.3976457142086306e-05,2.7595069477683483e-05,73900.0,2.0102271997210465e-05
2.774962187035918e-05,9.441069916695465e-06,1.3976575341848363e-05,2.759581564372234e-05,74000.0,2.0102645258543847e-05
2.7750368296191403e-05,9.441323465566142e-06,1.3976692830588518e-05,2.7596557384711328e-05,74100.0,2.0103016296154683e-05
2.7751110295233917e-05,9.441575510643488e-06,1.3976809611603302e-05,2.75972947267425e-05,74200.0,2.010338512224681e-05
2.7751847893543953e-05,9.441826060767326e-06,1.3976925688129736e-05,2.759802769571153e-05,74300.0,2.010375174889708e-05
2.775258111698104e-05,9.442075124709996e-06,1.3977041063345338e-05,2.759875631731772e-05,74400.0,2.0104116188055355e-05
2.7753309991207007e-05,9.44232271117636e-06,1.3977155740368115e-05,2.759948061706398e-05,74500.0,2.0104478451544496e-05
2.7754034541685978e-05,9.442568828803784e-06,1.3977269722256574e-05,2.7600200620256854e-05,74600.0,2.010483855106038e-05
2.7754754793684374e-05,9.442813486162156e-06,1.3977383012009707e-05,2.760091635200649e-05,74700.0,2.0105196498171885e-05
2.7755470772270912e-05,9.443056691753877e-06,1.3977495612567005e-05,2.7601627837226665e-05,74800.0,2.01055523043209e-05
2.775618250231661e-05,9.443298454013859e-06,1.3977607526808452e-05,2.760233510063478e-05,74900.0,2.0105905980822334e-05
2.7756890008494783e-05,9.443538781309536e-06,1.3977718757554524e-05,2.7603038166751843e-05,75000.0,2.0106257538864082e-05
2.7757593315281032e-05,9.44377768194085e-06,1.397782930756619e-05,2.7603737059902498e-05,75100.0,2.010660698950706e-05
2.7758292446953275e-05,9.444015164140261e-06,1.3977939179544914e-05,2.760443180421499e-05,75200.0,2.0106954343685194e-05
2.7758987427591706e-05,9.444251236072742e-06,1.397804837613265e-05,2.76051224236212e-05,75300.0,2.0107299612205413e-05
2.775967828107883e-05,9.444485905835783e-06,1.3978156899911851e-05,2.7605808941856623e-05,75400.0,2.0107642805747655e-05
2.7760365031099452e-05,9.444719181459389e-06,1.3978264753405457e-05,2.760649138246037e-05,75500.0,2.0107983934864865e-05
2.776104770114066e-05,9.444951070906076e-06,1.3978371939076906e-05,2.7607169768775178e-05,75600.0,2.0108323009983003e-05
2.7761726314491848e-05,9.445181582070876e-06,1.3978478459330126e-05,2.7607844123947402e-05,75700.0,2.0108660041401022e-05
2.7762400894244704e-05,9.445410722781339e-06,1.3978584316509543e-05,2.760851447092702e-05,75800.0,2.0108995039290904e-05
2.7763071463293218e-05,9.445638500797526e-06,1.3978689512900071e-05,2.7609180832467614e-05,75900.0,2.0109328013697618e-05
2.7763738068539094e-05,9.445864932696725e-06,1.3978794108827897e-05,2.7609843255034826e-05,76000.0,2.0109659041524644e-05
2.7764400800971978e-05,9.446090051243979e-06,1.3978898270859392e-05,2.7610501828640127e-05,76100.0,2.0109988322103393e-05
2.7765059606861594e-05,9.446313836089319e-06,1.3979001818601843e-05,2.761115650034976e-05,76200.0,2.0110315654691186e-05
2.776571450936272e-05,9.44653629510886e-06,1.3979104756626325e-05,2.7611807293170488e-05,76300.0,2.0110641051735206e-05
2.7766365531459157e-05,9.446757436121045e-06,1.3979207089508554e-05,2.761245422993911e-05,76400.0,2.0110964525629622e-05
2.7767012695963733e-05,9.446977266886641e-06,1.3979308821828901e-05,2.761309733332243e-05,76500.0,2.0111286088715565e-05
2.7767656025518302e-05,9.44719579510874e-06,1.3979409958172379e-05,2.7613736625817287e-05,76600.0,2.011160575328114e-05
2.7768295542593737e-05,9.447413028432756e-06,1.3979510503128651e-05,2.7614372129750527e-05,76700.0,2.0111923531561427e-05
2.7768931269489938e-05,9.447628974446434e-06,1.3979610461292025e-05,2.7615003867279017e-05,76800.0,2.0112239435738482e-05
2.776956322833583e-05,9.447843640679842e-06,1.397970983726146e-05,2.7615631860389646e-05,76900.0,2.0112553477941325e-05
2.7770191441089357e-05,9.448057034605371e-06,1.3979808635640562e-05,2.761625613089932e-05,77000.0,2.0112865670245956e-05
2.7770815929537503e-05,9.448269163637737e-06,1.3979906861037583e-05,2.7616876700454967e-05,77100.0,2.0113176024675344e-05
2.777143671529626e-05,9.448480035133986e-06,1.3980004518065423e-05,2.7617493590533534e-05,77200.0,2.011348455319943e-05
2.7772053819810646e-05,9.448689656393483e-06,1.3980101611341628e-05,2.7618106822441984e-05,77300.0,2.0113791267735133e-05
2.7772667264354716e-05,9.448898034657922e-06,1.3980198145488395e-05,2.7618716417317298e-05,77400.0,2.011409618014634e-05
2.777327707003154e-05,9.449105177111319e-06,1.3980294125132568e-05,2.7619322396126486e-05,77500.0,2.011439930224391e-05
2.7773883257773212e-05,9.449311090880021e-06,1.3980389554905635e-05,2.761992477966657e-05,77600.0,2.0114700645785677e-05
2.777448584834085e-05,9.449515783032692e-06,1.3980484439443735e-05,2.7620523588564588e-05,77700.0,2.011500022247645e-05
2.7775084862324603e-05,9.449719260580329e-06,1.3980578783387653e-05,2.7621118843277604e-05,77800.0,2.0115298043968005e-05
2.777568032014364e-05,9.449921530476248e-06,1.3980672591382822e-05,2.76217105640927e-05,77900.0,2.011559412185909e-05
2.7776272242046153e-05,9.450122599616092e-06,1.3980765868079323e-05,2.762229877112697e-05,78000.0,2.0115888467695438e-05
2.7776860648109362e-05,9.45032247483783e-06,1.3980858618131885e-05,2.7622883484327537e-05,78100.0,2.011618109296974e-05
2.777744555823951e-05,9.450521162921759e-06,1.3980950846199882e-05,2.762346472347154e-05,78200.0,2.0116472009121664e-05
2.7778026992171858e-05,9.450718670590494e-06,1.3981042556947338e-05,2.7624042508166138e-05,78300.0,2.0116761227537854e-05
2.777860496947071e-05,9.450915004508979e-06,1.3981133755042924e-05,2.7624616857848504e-05,78400.0,2.0117048759551925e-05
2.777917952664617e-05,9.45111017659229e-06,1.3981224407007818e-05,2.7625187808901688e-05,78500.0,2.011733458360013e-05
2.7779750775813968e-05,9.45130422219565e-06,1.3981314310467187e-05,2.762575547331113e-05,78600.0,2.0117618532662857e-05
2.7780318644248725e-05,9.451497119351609e-06,1.3981403674667532e-05,2.762631977823242e-05,78700.0,2.0117900794019164e-05
2.7780883151984776e-05,9.451688874852247e-06,1.3981492501724047e-05,2.7626880743576692e-05,78800.0,2.0118181376576315e-05
2.7781444318914876e-05,9.451879495441076e-06,1.3981580793691066e-05,2.7627438389114488e-05,78900.0,2.0118460289132167e-05
2.7782002164790183e-05,9.452068987813053e-06,1.3981668552562071e-05,2.762799273447576e-05,79000.0,2.0118737540375147e-05
2.7782556709220277e-05,9.452257358614565e-06,1.3981755780269684e-05,2.7628543799149862e-05,79100.0,2.011901313888427e-05
2.7783107971673145e-05,9.452444614443441e-06,1.3981842478685671e-05,2.7629091602485555e-05,79200.0,2.0119287093129135e-05
2.7783655971475182e-05,9.452630761848948e-06,1.3981928649620944e-05,2.7629636163691003e-05,79300.0,2.0119559411469914e-05
2.7784200727811207e-05,9.452815807331791e-06,1.3982014294825553e-05,2.7630177501833786e-05,79400.0,2.0119830102157366e-05
2.7784742259724445e-05,9.452999757344115e-06,1.3982099415988697e-05,2.7630715635840875e-05,79500.0,2.0120099173332832e-05
2.7785280586116535e-05,9.453182618289498e-06,1.3982184014738716e-05,2.7631250584498654e-05,79600.0,2.012036663302824e-05
2.7785815725747528e-05,9.453364396522962e-06,1.3982268092643096e-05,2.7631782366452917e-05,79700.0,2.012063248916608e-05
2.7786347697235886e-05,9.453545098350966e-06,1.398235165120846e-05,2.7632311000208858e-05,79800.0,2.0120896749559447e-05
2.7786876519058484e-05,9.453724730031402e-06,1.3982434691880582e-05,2.763283650413108e-05,79900.0,2.0121159421912008e-05
2.7787402209550615e-05,9.453903297773609e-06,1.3982517216044375e-05,2.763335889644358e-05,80000.0,2.0121420513818007e-05
2.778792478690598e-05,9.454080807738354e-06,1.3982599225023897e-05,2.7633878195229788e-05,80100.0,2.0121680032762275e-05
2.778844426917669e-05,9.454257266037852e-06,1.3982680720082349e-05,2.763439441843251e-05,80200.0,2.0121937986120225e-05
2.7788960674273275e-05,9.454432678735749e-06,1.3982761702422076e-05,2.763490758385397e-05,80300.0,2.012219438115785e-05
2.778947401996467e-05,9.454607051847134e-06,1.3982842173184567e-05,2.7635417709155804e-05,80400.0,2.0122449225031724e-05
2.7789984323878232e-05,9.454780391338529e-06,1.3982922133450452e-05,2.7635924811859047e-05,80500.0,2.0122702524789005e-05
2.7790491603499726e-05,9.454952703127901e-06,1.3983001584239507e-05,2.763642890934414e-05,80600.0,2.012295428736743e-05
2.7790995876173325e-05,9.455123993084648e-06,1.398308052651065e-05,2.7636930018850927e-05,80700.0,2.012320451959532e-05
2.7791497159101622e-05,9.455294267029611e-06,1.3983158961161943e-05,2.7637428157478665e-05,80800.0,2.0123453228191577e-05
2.779199546934562e-05,9.455463530735068e-06,1.3983236889030593e-05,2.763792334218601e-05,80900.0,2.0123700419765685e-05
2.779249082789882e-05,9.455631791578769e-06,1.3983314333524871e-05,2.7638415593781918e-05,81000.0,2.0123946125103664e-05
2.7792983309675245e-05,9.455799078838502e-06,1.3983391618311859e-05,2.7638904985892745e-05,81100.0,2.012419069715038e-05
2.779347287866625e-05,9.455965376767632e-06,1.3983468451599295e-05,2.763939148348564e-05,81200.0,2.012443382836695e-05
2.7793959551973655e-05,9.456130691190696e-06,1.3983544837353805e-05,2.763987510355165e-05,81300.0,2.0124675528544523e-05
2.779444334657318e-05,9.456295027889948e-06,1.3983620779567226e-05,2.7640355862956395e-05,81400.0,2.0124915807457195e-05
2.7794924279314453e-05,9.456458392605382e-06,1.398369628225661e-05,2.7640833778440095e-05,81500.0,2.0125154674862014e-05
2.7795402366921012e-05,9.456620791034715e-06,1.398377134946423e-05,2.7641308866617546e-05,81600.0,2.0125392140498968e-05
2.77958776259903e-05,9.45678222883339e-06,1.3983845985257572e-05,2.7641781143978123e-05,81700.0,2.0125628214090985e-05
2.7796350072993674e-05,9.456942711614587e-06,1.3983920193729339e-05,2.7642250626885796e-05,81800.0,2.0125862905343948e-05
2.7796819724276382e-05,9.457102244949208e-06,1.398399397899745e-05,2.7642717331579106e-05,81900.0,2.0126096223946678e-05
2.7797286596057597e-05,9.457260834365885e-06,1.3984067345205035e-05,2.764318127417119e-05,82000.0,2.0126328179570945e-05
2.7797750704430387e-05,9.45741848535098e-06,1.3984140296520453e-05,2.7643642470649756e-05,82100.0,2.0126558781871455e-05
2.779821206536173e-05,9.457575203348584e-06,1.3984212837137267e-05,2.7644100936877107e-05,82200.0,2.0126788040485873e-05
2.7798670694692516e-05,9.457730993760515e-06,1.3984284971274258e-05,2.7644556688590128e-05,82300.0,2.0127015965034794e-05
2.7799126608137534e-05,9.457885861946321e-06,1.3984356703175429e-05,2.7645009741400277e-05,82400.0,2.0127242565121772e-05
2.7799579821285487e-05,9.45803981322328e-06,1.3984428037109993e-05,2.764546011079361e-05,82500.0,2.0127467850333296e-05
2.7800030349598975e-05,9.458192852866394e-06,1.3984498977372382e-05,2.7645907812130753e-05,82600.0,2.01276918302388e-05
2.7800478208414522e-05,9.458344986108399e-06,1.3984569528282245e-05,2.764635286064693e-05,82700.0,2.0127914514390667e-05
2.780092341294254e-05,9.458496218139756e-06,1.3984639694184446e-05,2.7646795271451943e-05,82800.0,2.0128135912324222e-05
2.7801365978267362e-05,9.458646554108656e-06,1.3984709479449062e-05,2.764723505953017e-05,82900.0,2.0128356033557743e-05
2.7801805919347222e-05,9.458795999121021e-06,1.3984778888471392e-05,2.7647672239740583e-05,83000.0,2.0128574887592433e-05
2.780224325101426e-05,9.458944558240498e-06,1.3984847925671944e-05,2.764810682681673e-05,83100.0,2.0128792483912465e-05
2.7802677987974525e-05,9.459092236488467e-06,1.398491659549645e-05,2.7648538835366754e-05,83200.0,2.012900883198494e-05
2.7803110144807972e-05,9.45923903884403e-06,1.3984984902415855e-05,2.7648968279873365e-05,83300.0,2.0129223941259908e-05
2.780353973596847e-05,9.459384970244024e-06,1.3985052850926315e-05,2.7649395174693874e-05,83400.0,2.012943782117036e-05
2.7803966775783782e-05,9.459530035583014e-06,1.3985120445549209e-05,2.764981953406016e-05,83500.0,2.0129650481132246e-05
2.780439137684305e-05,9.459674268033792e-06,1.3985187290958901e-05,2.7650241470925406e-05,83600.0,2.0129861558992717e-05
2.7804813470546678e-05,9.459817648608607e-06,1.398525372774065e-05,2.7650660916209576e-05,83700.0,2.013007137634928e-05
2.7805233070519877e-05,9.459960181981866e-06,1.3985319761809398e-05,2.765107788344252e-05,83800.0,2.0130279943791285e-05
2.7805650191530623e-05,9.460101873150938e-06,1.3985385393948397e-05,2.7651492387303446e-05,83900.0,2.013048726709936e-05
2.7806064848244343e-05,9.460242727077704e-06,1.3985450624870396e-05,2.76519044423698e-05,84000.0,2.0130693351948123e-05
2.780647705522393e-05,9.46038274868855e-06,1.3985515455217638e-05,2.7652314063117278e-05,84100.0,2.013089820390621e-05
2.780688682692972e-05,9.46052194287437e-06,1.3985579885561863e-05,2.7652721263919814e-05,84200.0,2.0131101828436255e-05
2.7807294177719524e-05,9.460660314490566e-06,1.3985643916404307e-05,2.76531260590496e-05,84300.0,2.0131304230894896e-05
2.780769912184861e-05,9.460797868357052e-06,1.3985707548175698e-05,2.765352846267706e-05,84400.0,2.013150541653277e-05
2.7808101673469694e-05,9.460934609258242e-06,1.3985770781236265e-05,2.765392848887087e-05,84500.0,2.0131705390494528e-05
2.7808501846632964e-05,9.461070541943065e-06,1.398583361587573e-05,2.7654326151597954e-05,84600.0,2.0131904157818817e-05
2.7808899655286055e-05,9.461205671124955e-06,1.3985896052313309e-05,2.7654721464723477e-05,84700.0,2.0132101723438287e-05
2.780929511327407e-05,9.461340001481855e-06,1.3985958090697716e-05,2.765511444201085e-05,84800.0,2.0132298092179592e-05
2.7809688234339566e-05,9.461473537656215e-06,1.3986019731107159e-05,2.765550509712173e-05,84900.0,2.0132493268763397e-05
2.7810079032122558e-05,9.461606284254996e-06,1.3986080973549344e-05,2.765589344361602e-05,85000.0,2.0132687257804363e-05
2.781046752016052e-05,9.461738245849661e-06,1.3986141817961472e-05,2.765627949495187e-05,85100.0,2.0132880063811156e-05
2.7810853711888393e-05,9.461869426976188e-06,1.3986202264210236e-05,2.7656663264485666e-05,85200.0,2.0133071691186447e-05
2.7811237620638564e-05,9.46199983213506e-06,1.3986262312091828e-05,2.7657044765472053e-05,85300.0,2.013326214422691e-05
2.7811619259640886e-05,9.462129465791264e-06,1.3986321961331937e-05,2.7657424011063917e-05,85400.0,2.0133451427123223e-05
2.781199864202267e-05,9.462258332374301e-06,1.3986381211585744e-05,2.765780101431238e-05,85500.0,2.0133639543960066e-05
2.7812375780808686e-05,9.462386436278178e-06,1.3986440062437927e-05,2.7658175788166824e-05,85600.0,2.0133826498716128e-05
2.781275068892116e-05,9.462513781861411e-06,1.398649851340266e-05,2.7658548345474867e-05,85700.0,2.0134012295264095e-05
2.781312337917978e-05,9.46264037344702e-06,1.3986556563923613e-05,2.7658918698982372e-05,85800.0,2.0134196937370654e-05
2.7813493864301694e-05,9.462766215322539e-06,1.3986614213373951e-05,2.7659286861333455e-05,85900.0,2.013438042869651e-05
2.78138621569015e-05,9.462891311740003e-06,1.3986671461056334e-05,2.7659652845070468e-05,86000.0,2.013456277279636e-05
2.781422829913847e-05,9.463015682526948e-06,1.398672876398615e-05,2.76600166909197e-05,86100.0,2.0134744446513123e-05
2.7814592281355296e-05,9.463139320244954e-06,1.3986785780590585e-05,2.766037839016657e-05,86200.0,2.0134925100835563e-05
2.781495411332756e-05,9.463262227706652e-06,1.3986842470873377e-05,2.766073795263302e-05,86300.0,2.0135104698580056e-05
2.781531380757051e-05,9.463384409185773e-06,1.3986898838654391e-05,2.7661095390750927e-05,86400.0,2.013528324784019e-05
2.7815671376504616e-05,9.463505868924645e-06,1.3986954887802883e-05,2.7661450716857816e-05,86500.0,2.0135460756727554e-05
2.781602683245558e-05,9.46362661113419e-06,1.3987010622237516e-05,2.7661803943196867e-05,86600.0,2.013563723337173e-05
2.7816380187654314e-05,9.46374663999393e-06,1.3987066045926337e-05,2.7662155081916923e-05,86700.0,2.0135812685920295e-05
2.7816731454236972e-05,9.463865959651983e-06,1.3987121162886802e-05,2.7662504145072467e-05,86800.0,2.013598712253881e-05
2.781708064424492e-05,9.463984574225064e-06,1.3987175977185754e-05,2.7662851144623644e-05,86900.0,2.0136160551410845e-05
2.7817427769624744e-05,9.464102487798484e-06,1.398723049293944e-05,2.7663196092436254e-05,87000.0,2.0136332980737948e-05
2.7817772842228265e-05,9.464219704426147e-06,1.39872847143135e-05,2.7663539000281747e-05,87100.0,2.0136504418739672e-05
2.7818115873812526e-05,9.464336228130564e-06,1.3987338645522972e-05,2.766387987983723e-05,87200.0,2.0136674873653562e-05
2.7818456876039785e-05,9.464452062902833e-06,1.3987392290832292e-05,2.7664218742685462e-05,87300.0,2.013684435373515e-05
2.781879586047753e-05,9.464567212702652e-06,1.3987445654555287e-05,2.7664555600314855e-05,87400.0,2.0137012867257966e-05
2.7819132838598478e-05,9.464681681458317e-06,1.398749874105519e-05,2.7664890464119475e-05,87500.0,2.0137180422513532e-05
2.7819467821780557e-05,9.464795473066721e-06,1.3987551554744622e-05,2.7665223345399047e-05,87600.0,2.013734702781137e-05
2.781980082130693e-05,9.464908591393352e-06,1.3987604100085609e-05,2.7665554255358942e-05,87700.0,2.0137512691478986e-05
2.7820131848365984e-05,9.465021040272296e-06,1.3987656381589565e-05,2.7665883205110193e-05,87800.0,2.0137677421861885e-05
2.782046091405132e-05,9.465132823506234e-06,1.3987708403817308e-05,2.766621020566948e-05,87900.0,2.0137841227323566e-05
2.782078802936177e-05,9.465243944866447e-06,1.3987760171379049e-05,2.766653526795914e-05,88000.0,2.013800411624552e-05
2.782111320520139e-05,9.46535440809281e-06,1.3987811688934397e-05,2.7666858402807165e-05,88100.0,2.013816609702723e-05
2.7821436452379456e-05,9.465464216893795e-06,1.3987862961192358e-05,2.7667179620947196e-05,88200.0,2.013832717808618e-05
