Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
6.15,1000.0,0.32033072008691466,0.24346028016744112,0.5269772423799247,0.9083227072085774,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.467196014442287,3.4954502017670195,0.5269772423799247,3.2033072008691468,1.0,0.4892219511416373,0.024346028016744112,1.7824512869925604,2.972723823790931
6.16,1000.0,0.30427388863607663,0.24858128573064794,0.5418109156186827,0.8959961491295308,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.415105481767076,3.3521612255011872,0.5418109156186827,3.042738886360766,1.0,0.43793798401011075,0.024858128573064797,1.6949817013898627,2.96867341777535
6.17,1000.0,0.2890421255449346,0.2541928901599486,0.5573836379759217,0.882876275947465,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.358599868596109,3.2085057750102264,0.5573836379759217,2.890421255449346,1.0,0.3900782035436215,0.025419289015994863,1.61546588796698,2.9642507220129115
6.18,1000.0,0.2745995343271232,0.26025909222286175,0.5736505819511317,0.8690501201591175,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.297464232001381,3.0637894697518857,0.5736505819511317,2.745995343271232,1.0,0.34587583368777086,0.026025909222286175,1.5445792932883342,2.959460338392183
6.19,1000.0,0.2609109674363772,0.26674221600246384,0.5905697628284194,0.8546092423970514,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.23150356781665,2.9178352982077285,0.5905697628284194,2.609109674363772,1.0,0.30543977572999015,0.026674221600246385,1.4825603441190596,2.9543088152264687
6.2,1000.0,0.24794680703861335,0.2736040611956551,0.6080969532254099,0.8396456225846352,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.160576405060035,2.770994860197986,0.6080969532254099,2.4794680703861336,1.0,0.2687846586754649,0.027360406119565514,1.4293050764967734,2.9488037701997847
6.21,1000.0,0.23568662912586794,0.2808067073733315,0.6261812546838018,0.824248680624752,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.084642877096307,2.624120941235096,0.6261812546838018,2.3568662912586795,1.0,0.23585766762560476,0.028080670737333155,1.3844575045020033,2.942953236593279
6.22,1000.0,0.22412138822429256,0.2883130550237781,0.6447618709586536,0.8085032530070448,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.003825255558024,2.478501303162554,0.6447618709586536,2.2412138822429255,1.0,0.20655782903783956,0.028831305502377808,1.3474853282466484,2.9367651971440534
6.23,1000.0,0.2132538131881635,0.2960871899056304,0.6637665423229181,0.7924883298007611,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.918474399021737,2.335754283094872,0.6637665423229181,2.1325381318816348,1.0,0.1807469604363447,0.02960871899056304,1.3177381238248838,2.9302472660077594
6.24,1000.0,0.2030974786152449,0.3040947891249641,0.6831113296106208,0.7762758663598266,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.829235986903329,2.197702371637854,0.6831113296106208,2.030974786152449,1.0,0.1582561967313878,0.030409478912496415,1.294494761613526,2.9234062666008747
6.25,1000.0,0.19367376889972418,0.31230339734768225,0.7027026997284476,0.7599303328809003,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.7370954508237775,2.0662170300100655,0.7027026997284476,1.9367376889972419,1.0,0.13888788368019273,0.031230339734768228,1.276996880288826,2.916247982677331
6.26,1000.0,0.18500742809414275,0.32068270413865246,0.7224414166177167,0.7435084965169317,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.643385609651417,1.9430575511687316,0.7224414166177167,1.8500742809414275,1.0,0.12241768812653055,0.03206827041386525,1.264477243305071,2.908776910531836
6.27,1000.0,0.17712128330451807,0.32920478846670487,0.7422277360440678,0.727059473318239,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.54974200029075,1.8297232856339982,0.7422277360440678,1.7712128330451806,1.0,0.10859902552325333,0.03292047884667049,1.2561850972961777,2.900996046056991
6.28,1000.0,0.17003113372501025,0.3378443028488112,0.761966915669953,0.7106249957253034,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.458003194092764,1.7273422882932503,0.761966915669953,1.7003113372501024,1.0,0.09717088297412649,0.033784430284881116,1.2514094791796377,2.892906705640462
6.29,1000.0,0.16374044234454202,0.3465785720663936,0.7815756593715649,0.6942400677113096,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.370049439347283,1.636589173653091,0.7815756593715649,1.6374044234454201,1.0,0.08786556757195114,0.03465785720663936,1.2494951857123981,2.884508496340494
6.3,1000.0,0.15823934471498638,0.35538759783527757,0.8009842581927682,0.6779333739805835,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.287656094262599,1.5577055454247255,0.8009842581927682,1.5823934471498637,1.0,0.08042315210997514,0.03553875978352776,1.2498625457176473,2.8757991480537295
6.31,1000.0,0.15350239867503243,0.364253929069819,0.8201403385204498,0.6617283017590517,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.212316410502491,1.4905112609897777,0.8201403385204498,1.5350239867503244,1.0,0.07459754584012512,0.0364253929069819,1.2520097347936285,2.8667746633045743
6.32,1000.0,0.14949044056021418,0.3731624849289942,0.8390084930741927,0.6456436640988599,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.145136388864362,1.43449037848909,0.8390084930741927,1.4949044056021419,1.0,0.07016509926698235,0.03731624849289942,1.2555162613413837,2.8574293514599653
6.33,1000.0,0.14615325630911222,0.3821003091010136,0.857568880854768,0.6296945119496876,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.086781934364795,1.3888829797224833,0.857568880854768,1.4615325630911222,1.0,0.06692874735107421,0.03821003091010136,1.2600388123847635,2.847755951845841
6.34,1000.0,0.14343298625591733,0.3910562861852368,0.875814729471846,0.6138929064672098,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.037485437638054,1.3527767816560161,0.875814729471846,1.4343298625591734,1.0,0.06471923499441302,0.03910562861852368,1.2653033252708805,2.8377457921062037
6.35,1000.0,0.14126786429410795,0.40002086473360593,0.8937491739611451,0.5982485694251265,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.997103108894399,1.3251910468678558,0.8937491739611451,1.4126786429410796,1.0,0.06339447877604615,0.04000208647336059,1.27109558607839,2.827388935044018
6.36,1000.0,0.1395955410393388,0.40898579972822807,0.9113821822548283,0.5827694377473605,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9651991454124036,1.3051421920092177,0.9113821822548283,1.395955410393388,1.0,0.06283737082403898,0.04089857997282281,1.2772512020853348,2.8166743240752563
6.37,1000.0,0.13835570281742443,0.4179439102600008,0.9287278291710803,0.5674621328943703,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9411371454470707,1.2916898135174144,0.9287278291710803,1.3835570281742444,1.0,0.06295276425612349,0.04179439102600008,1.2836460374525742,2.8055899297702562
6.38,1000.0,0.13749202669036928,0.42688887624656563,0.9458020372420807,0.552332323208961,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.924166868251174,1.2839673610324773,0.9458020372420807,1.3749202669036928,1.0,0.06366443987153747,0.042688887624656564,1.290187982337855,2.794122875321186
6.39,1000.0,0.13695325377173556,0.4358150644374283,0.9626210572206825,0.5373850202719356,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9134929821725843,1.2811963140003235,0.9626210572206825,1.3695325377173555,1.0,0.06491194111386997,0.04358150644374283,1.2968097662017943,2.7822595613257306
6.4,1000.0,0.13669370829635602,0.44471738541838735,0.9792004005848348,0.5226248008950994,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9083268380607,1.2826910737928017,0.9792004005848348,1.36693708296356,1.0,0.06664782134690375,0.04447173854183874,1.3034632170254512,2.769985777107522
6.41,1000.0,0.13667347678085792,0.45359117266802107,0.9955541009500459,0.5080559828969013,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.907923476102638,1.2878590139056199,0.9955541009500459,1.3667347678085793,1.0,0.06883550832269897,0.04535911726680211,1.310114925325672,2.757286813579543
6.42,1000.0,0.13685820467111537,0.46243208496660915,1.0116943546562904,0.49368275491382574,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.911602897275994,1.2961951387797734,1.0116943546562904,1.3685820467111536,1.0,0.07144745804692074,0.046243208496660915,1.3167427920599708,2.7441475733148084
6.43,1000.0,0.13721858263636472,0.4712360234236562,1.0276314902808048,0.4795092817057541,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.918757983970443,1.307272414485923,1.0276314902808048,1.3721858263636473,1.0,0.07446343233068473,0.04712360234236562,1.3233331730466644,2.7305526927391686
6.44,1000.0,0.1377298566520461,0.47999905866473797,1.0433739562988769,0.4655397851547061,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9288571698183636,1.320733308929409,1.0433739562988769,1.377298566520461,1.0,0.07786931463145894,0.0479999058664738,1.3298788900131657,2.7164866758052626
6.45,1000.0,0.13837131144665443,0.48871738367090745,1.058928448078163,0.45177859195335385,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9414422548160015,1.3362814291729213,1.058928448078163,1.3837131144665444,1.0,0.08165621120795895,0.048871738367090745,1.336377757738367,2.7019340278647532
6.46,1000.0,0.13912572920967523,0.4973872611952882,1.0743000571664418,0.4382301814610929,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9561226214519802,1.35367302224205,1.0743000571664418,1.3912572920967523,1.0,0.08581968997246402,0.04973872611952882,1.3428314213982913,2.686879421915408
6.47,1000.0,0.13997888788252671,0.5060049808098028,1.0894924401440262,0.42489921824814636,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.9725681066616767,1.372709298537011,1.0894924401440262,1.3997888788252673,1.0,0.09035919511923261,0.050600498080980286,1.349244492047349,2.671307884394691
6.48,1000.0,0.14091912230773818,0.5145668242033615,1.1045079889076879,0.4117905714326889,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,3.990501706558735,1.3932298769256295,1.1045079889076879,1.4091912230773818,1.0,0.09527763229851899,0.05145668242033616,1.3556239313770717,2.6552050029444474
6.49,1000.0,0.14193693453525988,0.5230690325397617,1.1193479843756147,0.3989093289578985,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.009692359364749,1.4151070325293271,1.1193479843756147,1.4193693453525988,1.0,0.10058105563264227,0.05230690325397617,1.361978595514985,2.63855716691189
6.5,1000.0,0.14302469454860442,0.5315077741179469,1.1340126986220378,0.3862608087886603,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.029948929838185,1.4382414704264381,1.1340126986220378,1.4302469454860443,1.0,0.10627855364770353,0.05315077741179469,1.3683189879628268,2.621351846507899
6.51,1000.0,0.14417628841317867,0.5398791175112834,1.1485015665674831,0.37385055680526186,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.051112950088601,1.4625569829372522,1.1485015665674831,1.4417628841317867,1.0,0.11238192852285755,0.05398791175112834,1.3746568980434433,2.60357789969714
6.52,1000.0,0.14538694339419392,0.5481790016687786,1.1628132267701423,0.36168434872892313,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.073054567800177,1.4879982102777516,1.1628132267701423,1.4538694339419391,1.0,0.11890580666413267,0.05481790016687787,1.3810053957765638,2.5852259321579063
6.53,1000.0,0.14665298200034346,0.5564032109661651,1.1769456411299453,0.3497681783121416,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.095667152285985,1.5145269510624568,1.1769456411299453,1.4665298200034347,1.0,0.12586749037666756,0.05564032109661651,1.3873786536919817,2.566288688456349
6.54,1000.0,0.14797169296242774,0.5645473465827892,1.1908961252576287,0.3381082476161767,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.118864082539634,1.542120520545731,1.1908961252576287,1.4797169296242774,1.0,0.13328710850476394,0.05645473465827892,1.3937920016796939,2.5467614983383955
6.55,1000.0,0.14934118683174524,0.5726067995012298,1.2046614040570378,0.3267109487797263,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.1425753056193395,1.5707697167703423,1.2046614040570378,1.4934118683174524,1.0,0.14118768355417918,0.05726067995012299,1.4002619288727962,2.526642763810707
6.56,1000.0,0.1507602872370406,0.5805767195014061,1.2182376394271468,0.31558284358845057,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.1667446120300315,1.6004773590579382,1.2182376394271468,1.507602872370406,1.0,0.14959527634175335,0.05805767195014061,1.4068061474302704,2.5059344963556835
6.57,1000.0,0.15222845091962417,0.5884519847494933,1.2316204468271,0.3047306373394805,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.191327484163804,1.6312572974321695,1.2316204468271,1.5222845091962416,1.0,0.1585392093930998,0.05884519847494934,1.4134437130068604,2.484642896892428
6.58,1000.0,0.15374569482231276,0.5962271678784912,1.244804905260168,0.2941611473311311,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.216289133546804,1.6631334900510015,1.244804905260168,1.5374569482231277,1.0,0.16805230029333812,0.05962271678784912,1.4201951540406224,2.4627789744513553
6.59,1000.0,0.15531255398976984,0.6038965005344707,1.2577855503152788,0.2838812676472566,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.2416031126007345,1.6961396268464835,1.2577855503152788,1.5531255398976984,1.0,0.17817121258471655,0.060389650053447076,1.4270826784750155,2.44035920006591
6.6,1000.0,0.1569300371484415,0.6114538326167234,1.2705563642999165,0.2738979287157734,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.267249930641475,1.7303186664316172,1.2705563642999165,1.569300371484415,1.0,0.18893680417681197,0.06114538326167234,1.4341303791850208,2.417406183196974
6.61,1000.0,0.1585996060114293,0.6188925883929776,1.2831107523782814,0.26421805315570346,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.293216089967141,1.7657228095396984,1.2831107523782814,1.585996060114293,1.0,0.20039459467062942,0.06188925883929776,1.4413645155540002,2.3939493604428095
6.62,1000.0,0.1603231646410026,0.6262057191478065,1.2954415109378472,0.25484850664893516,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.319493292565861,1.8024136560587516,1.2954415109378472,1.603231646410026,1.0,0.21259531510858815,0.06262057191478065,1.4488138462321127,2.370025676262796
6.63,1000.0,0.16210305812610382,0.6333856486584881,1.3075407861868091,0.24579604671773375,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.346077789602616,1.840462540716322,1.3075407861868091,1.6210305812610382,1.0,0.22559555120236502,0.06333856486584881,1.4565100206558255,2.3456802409040485
6.64,1000.0,0.16394206363047,0.640424207188908,1.3194000282430827,0.2370672701924933,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.372969611682471,1.8799507066936292,1.3194000282430827,1.6394206363047001,1.0,0.23945839940499136,0.06404242071889081,1.4644879846198176,2.320966942855227
6.65,1000.0,0.1658434239901087,0.647312570329912,1.3310099274943255,0.22866855457938834,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.400172409399092,1.920970356541422,1.3310099274943255,1.6584342399010872,1.0,0.2542544312773268,0.0647312570329912,1.4727865747398317,2.2959489722942443
6.66,1000.0,0.1678108590356094,0.654041170476803,1.3423603436099762,0.22060601225970242,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.427692915138842,1.963625261787068,1.3423603436099762,1.6781085903560942,1.0,0.27006263072955683,0.0654041170476803,1.4814491089164317,2.270699277677026
6.67,1000.0,0.16984860714476563,0.6605996199158604,1.3534402263561973,0.2128854273842527,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.455540785810106,2.0080320229084925,1.3534402263561973,1.6984860714476562,1.0,0.28697163281915405,0.06605996199158604,1.4905241675224352,2.2453008318130165
