Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
7.94,0.9997635229061539,0.9988097089590157,0.0009538139471382306,0.00016614172094126596,6.842221371528706e-05,1.9131591898760644e-06,0.9999980868408102,1.0,1.0,1.0,2.34259826527185e-05,8.894887782987318e-07,5.532120893401737e-05,0.00014982145634385234
7.95,0.999762969420067,0.9988082107455759,0.0009547586744911437,0.00016646072231716637,6.864778888063796e-05,1.922068735489738e-06,0.9999980779312645,1.0,1.0,1.0,2.3470961846720456e-05,8.924212554482934e-07,5.537600312048634e-05,0.00014982123161183636
7.96,0.9997624153861978,0.9988067125343835,0.0009557028518143977,0.0001667798216143792,6.887378455491344e-05,1.9310076332070837e-06,0.9999980689923668,1.0,1.0,1.0,2.3515954847627463e-05,8.953591992138747e-07,5.5430765405235065e-05,0.0001498210068801575
7.97,0.9997618608048653,0.9988052143254383,0.0009566464794269206,0.00016709901837623273,6.910020082118894e-05,1.939975937699669e-06,0.9999980600240623,1.0,1.0,1.0,2.3560961591048813e-05,8.983026106754562e-07,5.54854958067614e-05,0.00014982078214881574
7.98,0.999761305676388,0.9988037161187405,0.0009575895576474557,0.00016741831214688355,6.932703776188582e-05,1.948973703649819e-06,0.9999980510262964,1.0,1.0,1.0,2.3605982012710578e-05,9.012514909045156e-07,5.5540194343552434e-05,0.00014982055741781107
7.99,0.9997607500010846,0.99880221791429,0.0009585320867945611,0.0001677377024713151,6.955429545877257e-05,1.9580009857505286e-06,0.9999980419990142,1.0,1.0,1.0,2.365101604845543e-05,9.042058409640433e-07,5.559486103408455e-05,0.00014982033268714348
8.0,0.9997601937792735,0.9988007197120868,0.0009594740671866106,0.00016805718889533668,6.978197399296614e-05,1.967057838705383e-06,0.9999980329421613,1.0,1.0,1.0,2.369606363424247e-05,9.071656619085599e-07,5.564949589682342e-05,0.000149820107956813
8.01,0.9997596370112728,0.998799221512131,0.0009604154991417932,0.00016837677096558188,7.001007344493318e-05,1.97614431722847e-06,0.9999980238556828,1.0,1.0,1.0,2.3741124706147042e-05,9.101309547841313e-07,5.5704098950224005e-05,0.00014981988322681963
8.02,0.9997590796974004,0.9987977233144223,0.0009613563829781133,0.00016869644822950755,7.023859389449119e-05,1.985260476044295e-06,0.999998014739524,1.0,1.0,1.0,2.378619920036056e-05,9.131017206283855e-07,5.575867021273057e-05,0.00014981965849716333
8.03,0.9997585218379743,0.9987962251189609,0.0009622967190133911,0.00016901622023539236,7.046753542080986e-05,1.9944063698876973e-06,0.9999980055936301,1.0,1.0,1.0,2.3831287053190323e-05,9.160779604705282e-07,5.5813209702776685e-05,0.00014981943376784414
8.040000000000001,0.9997579634333121,0.9987947269257469,0.0009632365075652626,0.00016933608653233573,7.069689810241233e-05,2.0035820535037692e-06,0.9999979964179465,1.0,1.0,1.0,2.3876388201059338e-05,9.190596753313603e-07,5.586771743878523e-05,0.00014981920903886202
8.05,0.9997574044837313,0.9987932287347802,0.0009641757489511792,0.00016965604667025625,7.092668201717626e-05,2.012787581647763e-06,0.9999979872124184,1.0,1.0,1.0,2.392150258050613e-05,9.220468662232913e-07,5.59221934391684e-05,0.00014981898431021701
8.06,0.9997568449895492,0.9987917305460607,0.0009651144434884087,0.00016997610019989077,7.115688724233529e-05,2.022023009085019e-06,0.999997977976991,1.0,1.0,1.0,2.3966630128184597e-05,9.250395341503587e-07,5.597663772232771e-05,0.0001498187595819091
8.07,0.9997562849510826,0.9987902323595885,0.0009660525914940348,0.000170296246672793,7.138751385448015e-05,2.031288390590873e-06,0.9999979687116094,1.0,1.0,1.0,2.4011770780863808e-05,9.28037680108242e-07,5.603105030665402e-05,0.00014981853485393826
8.08,0.9997557243686486,0.9987887341753636,0.0009669901932849571,0.00017061648564133212,7.161856192955994e-05,2.0405837809505777e-06,0.999997959416219,1.0,1.0,1.0,2.4056924475427825e-05,9.310413050842791e-07,5.608543121052751e-05,0.00014981831012630454
8.09,0.999755163242564,0.998787235993386,0.0009679272491778917,0.00017093681665869174,7.18500315428833e-05,2.049909234959216e-06,0.9999979500907651,1.0,1.0,1.0,2.4102091148875534e-05,9.340504100574828e-07,5.613978045231772e-05,0.0001498180853990079
8.1,0.999754601573145,0.9987857378136556,0.0009688637594893711,0.00017125723927886855,7.20819227691197e-05,2.0592648074216202e-06,0.9999979407351925,1.0,1.0,1.0,2.4147270738320463e-05,9.370649959985561e-07,5.6194098050383525e-05,0.00014981786067204834
8.11,0.9997540393607083,0.9987842396361726,0.000969799724535744,0.000171577753056671,7.231423568230069e-05,2.0686505531522884e-06,0.9999979313494468,1.0,1.0,1.0,2.4192463180990607e-05,9.400850638699089e-07,5.6248384023073155e-05,0.00014981763594542588
8.120000000000001,0.9997534766055699,0.9987827414609367,0.0009707351446331762,0.0001718983575477182,7.254697035582108e-05,2.078066526975302e-06,0.999997921933473,1.0,1.0,1.0,2.4237668414228265e-05,9.43110614625674e-07,5.6302638388724225e-05,0.0001498174112191405
8.13,0.9997529133080458,0.9987812432879482,0.0009716700200976493,0.0001722190523084385,7.278012686244007e-05,2.0875127837242384e-06,0.9999979124872163,1.0,1.0,1.0,2.4282886375489823e-05,9.461416492117209e-07,5.635686116566366e-05,0.0001498171864931922
8.14,0.9997523494684517,0.9987797451172068,0.0009726043512449625,0.00017253983689606838,7.301370527428271e-05,2.0969893782420966e-06,0.9999979030106217,1.0,1.0,1.0,2.432811700234564e-05,9.491781685656752e-07,5.6411052372207834e-05,0.000149816961767581
8.15,0.9997517850871035,0.9987782469487128,0.0009735381383907315,0.00017286071086865118,7.324770566284093e-05,2.1064963653812096e-06,0.9999978935036347,1.0,1.0,1.0,2.4373360232479814e-05,9.522201736169321e-07,5.646521202666243e-05,0.0001498167370423069
8.16,0.9997512201643163,0.9987767487824659,0.0009744713818503892,0.0001731816737850358,7.348212809897481e-05,2.1160338000031636e-06,0.9999978839662,1.0,1.0,1.0,2.4418616003690046e-05,9.552676652866725e-07,5.651934014732257e-05,0.0001498165123173699
8.17,0.9997506547004056,0.9987752506184664,0.0009754040819391853,0.0001735027252048755,7.371697265291383e-05,2.1256017369787148e-06,0.999997874398263,1.0,1.0,1.0,2.4463884253887444e-05,9.583206444878797e-07,5.657343675247275e-05,0.00014981628759276996
8.18,0.9997500886956863,0.9987737524567141,0.0009763362389721869,0.00017382386468862667,7.395223939425804e-05,2.135200231187709e-06,0.9999978647997688,1.0,1.0,1.0,2.4509164921096357e-05,9.613791121253544e-07,5.6627501860386844e-05,0.0001498160628685071
8.19,0.9997495221504732,0.998772254297209,0.0009772678532642787,0.00017414509179754757,7.418792839197929e-05,2.1448293375189985e-06,0.9999978551706625,1.0,1.0,1.0,2.4554457943454207e-05,9.644430690957307e-07,5.668153548932817e-05,0.00014981583814458133
8.2,0.9997489550650813,0.9987707561399511,0.0009781989251301621,0.00017446640609369707,7.442403971442244e-05,2.154489110870362e-06,0.9999978455108891,1.0,1.0,1.0,2.4599763259211286e-05,9.675125162874918e-07,5.673553765754941e-05,0.00014981561342099266
8.21,0.9997483874398249,0.9987692579849405,0.000979129454884357,0.00017478780713993356,7.466057342930665e-05,2.164179606148423e-06,0.9999978358203938,1.0,1.0,1.0,2.464508080673063e-05,9.705874545809863e-07,5.6789508383292706e-05,0.00014981538869774107
8.22,0.9997478192750183,0.9987677598321771,0.0009800594428411998,0.00017510929449991342,7.489752960372634e-05,2.1739008782685633e-06,0.9999978260991217,1.0,1.0,1.0,2.469041052448779e-05,9.736678848484423e-07,5.6843447684789594e-05,0.00014981516397482656
8.23,0.9997472505709759,0.998766261681661,0.0009809888893148456,0.00017543086773809011,7.51349083041527e-05,2.1836529821548523e-06,0.9999978163470179,1.0,1.0,1.0,2.4735752351070704e-05,9.767538079539852e-07,5.689735558026105e-05,0.00014981493925224915
8.24,0.9997466813280115,0.9987647635333922,0.0009819177946192668,0.00017575252641971277,7.537270959643475e-05,2.193435972739957e-06,0.9999978065640273,1.0,1.0,1.0,2.47811062251795e-05,9.798452247536517e-07,5.695123208791748e-05,0.00014981471453000882
8.25,0.9997461115464388,0.9987632653873705,0.000982846159068254,0.00017607427011082503,7.561093354580052e-05,2.203249904965066e-06,0.999997796750095,1.0,1.0,1.0,2.4826472085626327e-05,9.829421360954067e-07,5.700507722595873e-05,0.00014981448980810555
8.26,0.9997455412265714,0.998761767243596,0.0009837739829754155,0.00017639609837826378,7.584958021685828e-05,2.2130948337798055e-06,0.9999977869051663,1.0,1.0,1.0,2.4871849871335192e-05,9.860445428191577e-07,5.70588910125741e-05,0.00014981426508653937
8.27,0.9997449703687229,0.9987602691020687,0.0009847012666541785,0.00017671801078965798,7.608864967359776e-05,2.222970814142162e-06,0.9999977770291859,1.0,1.0,1.0,2.491723952134177e-05,9.89152445756771e-07,5.7112673465942354e-05,0.00014981404036531028
8.28,0.9997443989732064,0.9987587709627886,0.0009856280104177876,0.00017704000691342738,7.632814197939132e-05,2.2328779010184e-06,0.999997767122099,1.0,1.0,1.0,2.4962640974793258e-05,9.92265845732087e-07,5.7166424604231686e-05,0.0001498138156444183
8.290000000000001,0.999743827040335,0.9987572728257558,0.0009865542145793065,0.0001773620863187814,7.656805719699518e-05,2.2428161493829842e-06,0.9999977571838506,1.0,1.0,1.0,2.5008054170948172e-05,9.953847435609373e-07,5.722014444559978e-05,0.00014981359092386336
8.3,0.9997432545704217,0.9987557746909701,0.0009874798794516167,0.00017768424857571763,7.680839538855046e-05,2.252785614218492e-06,0.9999977472143858,1.0,1.0,1.0,2.5053479049176184e-05,9.985091400511559e-07,5.727383300819377e-05,0.0001498133662036455
8.31,0.9997426815637791,0.9987542765584316,0.0009884050053474186,0.0001780064932550211,7.704915661558464e-05,2.262786350515545e-06,0.9999977372136495,1.0,1.0,1.0,2.509891554895797e-05,1.0016390360026002e-06,5.7327490310150284e-05,0.00014981314148376472
8.32,0.9997421080207196,0.9987527784281404,0.0009893295925792317,0.0001783288199282626,7.729034093901252e-05,2.272818413272721e-06,0.9999977271815867,1.0,1.0,1.0,2.5144363609885025e-05,1.0047744322071628e-06,5.738111636959544e-05,0.00014981291676422105
8.33,0.9997415339415557,0.9987512803000963,0.0009902536414593936,0.0001786512281677978,7.753194841913754e-05,2.2828818574964785e-06,0.9999977171181424,1.0,1.0,1.0,2.5189823171659487e-05,1.0079153294487878e-06,5.743471120464483e-05,0.00014981269204501443
8.34,0.9997409593265995,0.9987497821742994,0.0009911771523000612,0.00017897371754676582,7.777397911565287e-05,2.292976738201074e-06,0.9999977070232619,1.0,1.0,1.0,2.5235294174093977e-05,1.0110617285034872e-06,5.7488274833403556e-05,0.0001498124673261449
8.35,0.999740384176163,0.9987482840507498,0.0009921001254132103,0.00017929628763908807,7.801643308764266e-05,2.303103110408486e-06,0.9999976968968896,1.0,1.0,1.0,2.5280776557111416e-05,1.0142136301393546e-06,5.75418072739662e-05,0.00014981224260761245
8.36,0.999739808490558,0.9987467859294473,0.0009930225611106357,0.00017961893801946715,7.82593103935832e-05,2.3132610291483328e-06,0.9999976867389708,1.0,1.0,1.0,2.5326270260744866e-05,1.0173710351165817e-06,5.759530854441687e-05,0.0001498120178894171
8.370000000000001,0.999739232270096,0.9987452878103921,0.0009939444597039516,0.00017994166826338558,7.850261109134413e-05,2.3234505494577984e-06,0.9999976765494505,1.0,1.0,1.0,2.5371775225137364e-05,1.0205339441874737e-06,5.7648778662829196e-05,0.0001498117931715588
8.38,0.9997386555150884,0.9987437896935839,0.0009948658215045913,0.00018026447794710441,7.874633523818946e-05,2.3336717263815446e-06,0.9999976663282736,1.0,1.0,1.0,2.5417291390541718e-05,1.023702358096463e-06,5.7702217647266296e-05,0.00014981156845403758
8.39,0.9997380782258467,0.998742291579023,0.0009957866468238079,0.0001805873666476624,7.8990482890779e-05,2.3439246149716436e-06,0.999997656075385,1.0,1.0,1.0,2.5462818697320398e-05,1.026876277580127e-06,5.775562551578086e-05,0.00014981134373685343
8.4,0.9997375004026818,0.9987407934667092,0.0009967069359726735,0.00018091033394287455,7.923505410516938e-05,2.354209270287492e-06,0.9999976457907297,1.0,1.0,1.0,2.550835708594531e-05,1.030055703367202e-06,5.7809002286415064e-05,0.00014981111902000635
8.41,0.9997369220459046,0.9987392953566425,0.0009976266892620803,0.0001812333794113309,7.948004893681522e-05,2.3645257473957354e-06,0.9999976354742526,1.0,1.0,1.0,2.5553906496997655e-05,1.0332406361785977e-06,5.786234797720066e-05,0.00014981089430349636
8.42,0.9997363431558258,0.9987377972488231,0.00099854590700274,0.00018155650263239546,7.972546744057034e-05,2.374874101370189e-06,0.9999976251258986,1.0,1.0,1.0,2.5599466871167757e-05,1.0364310767274143e-06,5.791566260615892e-05,0.00014981066958732344
8.43,0.999735763732756,0.9987362991432508,0.000999464589505184,0.00018187970318620493,7.997130967068892e-05,2.3852543872917597e-06,0.9999976147456127,1.0,1.0,1.0,2.5645038149254893e-05,1.039627025718956e-06,5.7968946191300676e-05,0.0001498104448714876
8.44,0.9997351837770054,0.9987348010399256,0.0010003827370797642,0.00018220298065366755,8.021757568082665e-05,2.395666660248369e-06,0.9999976043333397,1.0,1.0,1.0,2.569062027216712e-05,1.0428284838507464e-06,5.802219875062632e-05,0.00014981022015598882
8.45,0.9997346032888843,0.9987333029388477,0.001001300350036652,0.00018252633461646187,8.046426552404193e-05,2.4061109753348747e-06,0.9999975938890246,1.0,1.0,1.0,2.573621318092112e-05,1.0460354518125451e-06,5.8075420302125815e-05,0.00014980999544082714
8.46,0.9997340222687027,0.9987318048400168,0.001002217428685839,0.00018284976465703564,8.071137925279703e-05,2.4165873876529954e-06,0.9999975834126124,1.0,1.0,1.0,2.5781816816642023e-05,1.0492479302863614e-06,5.812861086377866e-05,0.0001498097707260025
8.47,0.9997334407167703,0.9987303067434331,0.001003133973337137,0.0001831732703586044,8.095891691895911e-05,2.427095952311225e-06,0.9999975729040477,1.0,1.0,1.0,2.5827431120563218e-05,1.0524659199464685e-06,5.818177045355395e-05,0.00014980954601151496
8.48,0.9997328586333967,0.9987288086490965,0.0010040499843001788,0.0001834968513051506,8.120687857380164e-05,2.437636724424768e-06,0.9999975623632755,1.0,1.0,1.0,2.5873056034026233e-05,1.0556894214594213e-06,5.8234899089410376e-05,0.00014980932129736446
8.49,0.9997322760188916,0.9987273105570071,0.001004965461884417,0.00018382050708142222,8.145526426800536e-05,2.4482097591154528e-06,0.9999975517902409,1.0,1.0,1.0,2.591869149848053e-05,1.0589184354840696e-06,5.828799678929619e-05,0.00014980909658355107
8.5,0.999731692873564,0.9987258124671649,0.001005880406399125,0.00018414423727293165,8.17040740516595e-05,2.458815111511659e-06,0.9999975411848885,1.0,1.0,1.0,2.596433745548336e-05,1.0621529626715735e-06,5.8341063571149256e-05,0.00014980887187007473
8.51,0.9997311091977231,0.9987243143795698,0.001006794818153397,0.00018446804146595447,8.195330797426293e-05,2.469452836748239e-06,0.9999975305471632,1.0,1.0,1.0,2.600999384669958e-05,1.065393003665418e-06,5.8394099452897025e-05,0.00014980864715693546
8.52,0.9997305249916779,0.9987228162942218,0.0010077086974561475,0.00018479191924752834,8.220296608472532e-05,2.4801229899664418e-06,0.99999751987701,1.0,1.0,1.0,2.6055660613901493e-05,1.068638559101429e-06,5.8447104452456556e-05,0.00014980842244413325
8.53,0.999729940255737,0.9987213182111209,0.0010086220446161125,0.00018511587020545174,8.245304843136824e-05,2.490825626313836e-06,0.9999975091743737,1.0,1.0,1.0,2.6101337698968693e-05,1.071889629607787e-06,5.8500078587734524e-05,0.00014980819773166812
8.540000000000001,0.999729354990209,0.9987198201302672,0.0010095348599418487,0.00018543989392828293,8.270355506192643e-05,2.501560800944236e-06,0.999997498439199,1.0,1.0,1.0,2.614702504388789e-05,1.0751462158050435e-06,5.8553021876627225e-05,0.00014980797301954006
8.55,0.9997287691954023,0.9987183220516606,0.0010104471437417336,0.00018576399000533845,8.295448602354872e-05,2.512328569017618e-06,0.9999974876714309,1.0,1.0,1.0,2.619272259075272e-05,1.0784083183061334e-06,5.860593433702055e-05,0.00014980774830774908
8.56,0.999728182871625,0.998716823975301,0.0010113588963239664,0.0001860881580266924,8.320584136279946e-05,2.523128985700056e-06,0.9999974768710143,1.0,1.0,1.0,2.6238430281763624e-05,1.081675937716393e-06,5.865881598679005e-05,0.00014980752359629513
8.57,0.9997275960191851,0.9987153259011886,0.0010122701179965674,0.00018641239758317494,8.345762112565946e-05,2.533962106163636e-06,0.9999974660378939,1.0,1.0,1.0,2.6284148059227663e-05,1.084949074633573e-06,5.871166684380091e-05,0.00014980729888517828
8.58,0.9997270086383907,0.9987138278293233,0.001013180809067378,0.0001867367082663713,8.370982535752722e-05,2.5448279855863843e-06,0.9999974551720144,1.0,1.0,1.0,2.632987586555835e-05,1.0882277296478537e-06,5.876448692590793e-05,0.0001498070741743985
8.59,0.9997264207295491,0.998712329759705,0.0010140909698440617,0.00018706108966862043,8.396245410322001e-05,2.555726679152192e-06,0.9999974442733208,1.0,1.0,1.0,2.637561364327548e-05,1.09151190334186e-06,5.881727625095558e-05,0.00014980684946395574
8.6,0.9997258322929681,0.998710831692334,0.001015000600634103,0.00018738554138301408,8.421550740697507e-05,2.566658242050738e-06,0.999997433341758,1.0,1.0,1.0,2.6421361335004984e-05,1.0948015962906758e-06,5.8870034836777984e-05,0.00014980662475385008
8.61,0.9997252433289548,0.99870933362721,0.0010159097017448087,0.00018771006300339542,8.44689853124507e-05,2.577622729477414e-06,0.9999974223772705,1.0,1.0,1.0,2.646711888347875e-05,1.098096809061859e-06,5.8922762701198906e-05,0.0001498064000440815
8.620000000000001,0.9997246538378165,0.9987078355643332,0.0010168182734833072,0.000188034654124358,8.472288786272744e-05,2.588620196633252e-06,0.9999974113798034,1.0,1.0,1.0,2.6512886231534474e-05,1.1013975422154567e-06,5.8975459862031826e-05,0.00014980617533464995
8.63,0.99972406381986,0.9987063375037034,0.0010177263161565483,0.0001883593143412444,8.497721510030906e-05,2.5996506987248416e-06,0.9999974003493013,1.0,1.0,1.0,2.6558663322115455e-05,1.1047037963040177e-06,5.90281263370798e-05,0.0001498059506255555
8.64,0.999723473275392,0.9987048394453207,0.0010186338300713044,0.00018868404325014538,8.523196706712396e-05,2.610714290964266e-06,0.999997389285709,1.0,1.0,1.0,2.6604450098270495e-05,1.1080155718726113e-06,5.9080762144135654e-05,0.0001498057259167981
8.65,0.9997228822047193,0.9987033413891852,0.00101954081553417,0.00018900884044789856,8.548714380452603e-05,2.6218110285690196e-06,0.9999973781889714,1.0,1.0,1.0,2.6650246503153695e-05,1.1113328694588383e-06,5.913336730098186e-05,0.00014980550120837776
8.66,0.9997222906081482,0.9987018433352967,0.0010204472728515615,0.0001893337055320872,8.574274535329596e-05,2.6329409667619358e-06,0.9999973670590332,1.0,1.0,1.0,2.6696052480024293e-05,1.1146556895928474e-06,5.918594182539057e-05,0.00014980527650029448
8.67,0.9997216984859849,0.9987003452836551,0.001021353202329718,0.00018965863810103912,8.599877175364225e-05,2.6441041607711118e-06,0.9999973558958393,1.0,1.0,1.0,2.6741867972246513e-05,1.1179840327973492e-06,5.923848573512365e-05,0.00014980505179254826
8.68,0.9997211058385355,0.9986988472342607,0.0010222586042747009,0.0001899836377538256,8.625522304520238e-05,2.655300665829835e-06,0.9999973446993342,1.0,1.0,1.0,2.6787692923289405e-05,1.1213178995876308e-06,5.9290999047932655e-05,0.00014980482708513908
8.69,0.9997205126661057,0.9986973491871134,0.0010231634789923938,0.00019030870409026006,8.651209926704393e-05,2.6665305371765097e-06,0.9999973334694628,1.0,1.0,1.0,2.6833527276726667e-05,1.124657290471571e-06,5.9343481781558845e-05,0.000149804602378067
8.700000000000001,0.9997199189690017,0.9986958511422132,0.0010240678267885038,0.0001906338367108972,8.676940045766576e-05,2.6777938300545827e-06,0.99999732220617,1.0,1.0,1.0,2.6879370976236504e-05,1.128002205949655e-06,5.939593395373322e-05,0.00014980437767133197
8.71,0.9997193247475286,0.99869435309956,0.0010249716479685596,0.00019095903521703145,8.702712665499891e-05,2.689090599712463e-06,0.9999973109094002,1.0,1.0,1.0,2.6925223965601433e-05,1.131352646514986e-06,5.944835558217646e-05,0.00014980415296493398
8.72,0.9997187300019917,0.9986928550591538,0.0010258749428379134,0.00019128429921069618,8.728527789640802e-05,2.7004209014034595e-06,0.9999972995790986,1.0,1.0,1.0,2.6971086188708158e-05,1.1347086126533043e-06,5.950074668459898e-05,0.00014980392825887306
8.73,0.9997181347326966,0.9986913570209948,0.0010267777117017405,0.00019160962829466242,8.754385421869225e-05,2.7117847903857004e-06,0.9999972882152096,1.0,1.0,1.0,2.7016957589547398e-05,1.1380701048429993e-06,5.9553107278700955e-05,0.0001498037035531492
8.74,0.9997175389399479,0.9986898589850828,0.001027679954865039,0.00019193502207243772,8.780285565808644e-05,2.7231823219220608e-06,0.999997276817678,1.0,1.0,1.0,2.7062838112213717e-05,1.1414371235551237e-06,5.960543738217226e-05,0.00014980347884776242
8.75,0.9997169426240504,0.9986883609514178,0.00102858167263263,0.000192260480148265,8.806228225026221e-05,2.73461355128009e-06,0.9999972653864487,1.0,1.0,1.0,2.7108727700905365e-05,1.1448096692534086e-06,5.9657737012692536e-05,0.00014980325414271265
8.76,0.999716345785309,0.9986868629199999,0.001029482865309158,0.00019258600212712144,8.832213403032908e-05,2.7460785337319375e-06,0.9999972539214663,1.0,1.0,1.0,2.715462629992412e-05,1.148187742394278e-06,5.971000618793117e-05,0.00014980302943799997
8.77,0.9997157484240281,0.998685364890829,0.0010303835331990912,0.00019291158761471728,8.858241103283559e-05,2.757577324554281e-06,0.9999972424226754,1.0,1.0,1.0,2.7200533853675134e-05,1.1515713434268625e-06,5.976224492554729e-05,0.00014980280473362434
8.78,0.999715150540512,0.9986838668639052,0.0010312836766067205,0.00019323723621749483,8.884311329177038e-05,2.769109979028253e-06,0.999997230890021,1.0,1.0,1.0,2.7246450306666768e-05,1.1549604727930148e-06,5.981445324318979e-05,0.00014980258002958576
8.790000000000001,0.9997145521350647,0.9986823688392285,0.0010321832958361614,0.0001935629475426272,8.910424084056336e-05,2.7806765524393704e-06,0.9999972193234475,1.0,1.0,1.0,2.729237560351043e-05,1.1583551309273237e-06,5.9866631158497366e-05,0.00014980235532588426
8.8,0.9997139532079901,0.9986808708167987,0.001033082391191352,0.00019388872119801705,8.936579371208662e-05,2.792277100077453e-06,0.9999972077228999,1.0,1.0,1.0,2.73383096889204e-05,1.1617553182571261e-06,5.9918778689098416e-05,0.00014980213062251979
8.81,0.999713353759592,0.998679372796616,0.0010339809629760547,0.00019421455679229584,8.962777193865582e-05,2.8039116772365647e-06,0.9999971960883227,1.0,1.0,1.0,2.738425250771371e-05,1.1651610352025257e-06,5.997089585261117e-05,0.0001498019059194924
8.82,0.9997127537901742,0.9986778747786803,0.0010348790114938556,0.0001945404539348224,8.989017555203106e-05,2.8155803392149318e-06,0.9999971844196608,1.0,1.0,1.0,2.7430204004809956e-05,1.1685722821764037e-06,6.002298266664363e-05,0.00014980168121680204
8.83,0.9997121533000398,0.9986763767629917,0.0010357765370481652,0.00019486641223568182,9.015300458341809e-05,2.8272831413148732e-06,0.9999971727168587,1.0,1.0,1.0,2.7476164125231132e-05,1.1719890595844351e-06,6.0075039148793585e-05,0.00014980145651444875
8.84,0.9997115522894923,0.9986748787495501,0.0010366735399422176,0.00019519243130568448,9.041625906346936e-05,2.839020138842729e-06,0.9999971609798611,1.0,1.0,1.0,2.752213281410151e-05,1.1754113678251016e-06,6.0127065316648624e-05,0.0001498012318124325
8.85,0.9997109507588345,0.9986733807383554,0.0010375700204790712,0.0001955185107563648,9.06799390222851e-05,2.8507913871087883e-06,0.9999971492086129,1.0,1.0,1.0,2.7568110016647435e-05,1.1788392072897063e-06,6.017906118778613e-05,0.0001498010071107533
8.86,0.9997103487083695,0.9986718827294079,0.0010384659789616085,0.0001958446501999801,9.094404448941447e-05,2.862596941427217e-06,0.9999971374030586,1.0,1.0,1.0,2.761409567819719e-05,1.1822725783623882e-06,6.02310267797733e-05,0.00014980078240941117
8.870000000000001,0.9997097461383998,0.9986703847227073,0.0010393614156925372,0.00019617084924950962,9.120857549385666e-05,2.8744368571159886e-06,0.9999971255631429,1.0,1.0,1.0,2.7660089744180853e-05,1.1857114814201366e-06,6.028296211016716e-05,0.00014980055770840608
8.88,0.9997091430492281,0.9986688867182537,0.0010402563309743881,0.00019649710751865317,9.147353206406175e-05,2.8863111894968048e-06,0.9999971136888105,1.0,1.0,1.0,2.7706092160130095e-05,1.1891559168328027e-06,6.033486719651452e-05,0.00014980033300773804
8.89,0.9997085394411566,0.9986673887160471,0.0010411507251095178,0.0001968234246218303,9.173891422793218e-05,2.898219993895037e-06,0.9999971017800061,1.0,1.0,1.0,2.775210287167807e-05,1.1926058849631182e-06,6.0386742056352035e-05,0.00014980010830740705
8.9,0.9997079353144877,0.9986658907160876,0.001042044598400107,0.00019714980017417893,9.200472201282356e-05,2.910163325639645e-06,0.9999970898366743,1.0,1.0,1.0,2.7798121824559227e-05,1.1960613861667062e-06,6.043858670720621e-05,0.00014979988360741312
8.91,0.9997073306695232,0.998664392718375,0.0010429379511481614,0.00019747623379155443,9.227095544554584e-05,2.9221412400631103e-06,0.9999970778587599,1.0,1.0,1.0,2.7844148964609172e-05,1.1995224207920958e-06,6.0490401166593365e-05,0.00014979965890775623
8.92,0.999706725506565,0.9986628947229095,0.0010438307836555113,0.00019780272509052838,9.253761455236436e-05,2.934153792501364e-06,0.9999970658462075,1.0,1.0,1.0,2.78901842377645e-05,1.2029889891807366e-06,6.054218545201966e-05,0.0001497994342084364
8.93,0.9997061198259147,0.9986613967296909,0.0010447230962238123,0.0001981292736883875,9.280469935900097e-05,2.946201038293717e-06,0.9999970537989618,1.0,1.0,1.0,2.7936227590062635e-05,1.2064610916670126e-06,6.059393958098112e-05,0.00014979920950945362
8.94,0.9997055136278739,0.9986598987387193,0.0010456148891545452,0.00019845587920313255,9.30722098906351e-05,2.9582830327827876e-06,0.9999970417169672,1.0,1.0,1.0,2.7982278967641685e-05,1.2099387285782562e-06,6.0645663570963625e-05,0.00014979898481080789
8.950000000000001,0.9997049069127437,0.9986584007499947,0.0010465061627490157,0.00019878254125347725,9.334014617190485e-05,2.970399831314435e-06,0.9999970296001687,1.0,1.0,1.0,2.802833831674029e-05,1.213421900234763e-06,6.069735743944291e-05,0.00014979876011249918
8.96,0.9997042996808254,0.998656902763517,0.0010473969173083544,0.000199109259458847,9.360850822690791e-05,2.98255148923768e-06,0.9999970174485108,1.0,1.0,1.0,2.8074405583697425e-05,1.2169106069498027e-06,6.074902120388456e-05,0.00014979853541452755
8.97,0.9997036919324199,0.9986554047792864,0.0010482871531335182,0.00019943603343937808,9.38772960792029e-05,2.994738061904647e-06,0.9999970052619381,1.0,1.0,1.0,2.8120480714952306e-05,1.2204048490296376e-06,6.0800654881744056e-05,0.00014979831071689295
8.98,0.999703083667828,0.9986539067973027,0.001049176870525289,0.00019976286281591626,9.414650975181025e-05,3.0069596046704865e-06,0.9999969930403954,1.0,1.0,1.0,2.816656365704419e-05,1.2239046267735332e-06,6.085225849046676e-05,0.0001497980860195954
8.99,0.9997024748873503,0.998652408817566,0.0010500660697842742,0.00020008974721001592,9.441614926721335e-05,3.0192161728933056e-06,0.9999969807838271,1.0,1.0,1.0,2.821265435661224e-05,1.2274099404737734e-06,6.0903832047487905e-05,0.0001497978613226349
9.0,0.9997018655912872,0.9986509108400763,0.0010509547512109073,0.0002004166862439388,9.468621464735957e-05,3.0315078219341007e-06,0.9999969684921781,1.0,1.0,1.0,2.8258752760395368e-05,1.2309207904156744e-06,6.095537557023262e-05,0.00014979763662601142
