Time,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V,Vca,TV,Ca_ec,Vk,K_ec,K_cyt,Vna,Na_ec,Vnaca,pvca,Vcah,Kcah,f_CRAN,gm_CRAN,Kcar,p_CRAN,V_CRAN,pna,f_5,f5_ast,b_5,b5_ast,F1,f_1,F4,f_4,F5,B2,b_2,B3,b_3,B4,b_4,P,B6,b_6,Ksup,D,f_2,f_3,f_6,b_1,f_Ca,Kkca,Okatp,Kdd,Ktd,Ktt,n_infinity,Vn,Sn,tau_n,c,Vtau,a,b,I_Vca,gmvca,I_CaPump,Pmcap,Kcap,I_NaCa,gnaca,Knaca,I_CRAN,I_Na,gmna,I_NaK,Pnak,I_KDr,gmKDr,I_KCa,gmkca,I_KATP,gmkatp,Jerp,Pcaer,Kcarp,O_infinity,Krca,Kip3,Jout,Pleak,Pip3,Cm,fi,F,ksg,fer,kip,Kipca,kdip,kadp,katpca,katp,Cytoplasm,ER,Calcium_cyt_Ivca,Calcium_cyt_Inaca,Calcium_cyt_Icapump,Calcium_cyt_Jerp,Calcium_cyt_Jout,Calcium_cyt_sequestration,IP3_synthesis,IP3_degradation,Na_Inaca,Na_Inak,Na_Ina,Na_Icran,ATP_production,ATP_NaKATPase,ATP_Capump,ATP_Jerp,ATP_Ca_dependent_consumption,ATP_consumption
7.57,0.0850533944876762,22.799973399564397,0.3299982438687751,9858.15958176678,940.0387809056074,3059.9612190943926,0.0012619474304928695,-60.292475453238595,138.0302821648152,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385642294461,140000.0,-63.28899506079653,0.012785490675382356,-19.0,9.5,-0.7,0.7,200.0,-60.292475453238595,0.0,0.0042210534239217916,0.0006474859422739456,0.002,0.09266610451692947,0.03,239.51214550298678,2.5e-10,0.96,1.5e-08,0.6086618958287182,0.30599612190943926,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.4369556942764,10.0,0.172,11.5,100.0,0.3435387335748844,0.1,0.01311766249319588,17.0,26.0,1.0,0.001340714774576526,-14.0,7.0,11.53909102762346,20.0,-75.0,65.0,20.0,-1952.453401546141,770.0,839.5086886015473,2000.0,0.1,0.01523106273987137,271.0,0.75,-5537.950228096149,-664.6453763285054,1200.0,1619.2834799044042,600.0,55.736022213247175,3000.0,657.4950913132452,130.0,4634.9083040398555,24000.0,0.002952868419345213,0.105,0.5,0.0005749663696541086,0.077,3.2,2.287164378618435e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0117911600487854e-16,1.5785938477350234e-21,8.70092437789861e-17,2.255991472379743e-15,2.287164378618435e-15,6.498079338858462e-18,9.914552805949111e-18,1.0084746332629768e-17,4.735781543205069e-19,5.0348245216491814e-14,6.888587618059859e-15,5.739700707981706e-14,8.649898374136029e-13,1.678274840549727e-14,8.70092437789861e-15,1.1279957361898714e-15,3.0542232899642117e-15,3.5909481430594204e-14
7.58,0.08505349904301465,22.79997336616756,0.3299982416412546,9858.159764153275,940.0492444153746,3059.9507555846253,0.0012620157170166563,-60.2919104379218,138.0302657353564,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385592841103,140000.0,-63.28896368547971,0.012786241395631129,-19.0,9.5,-0.7,0.7,200.0,-60.2919104379218,0.0,0.00422075657271693,0.0006474927855475718,0.002,0.09266512513998001,0.03,239.51215879667953,2.5e-10,0.96,1.5e-08,0.6086751038184011,0.30599507555846256,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.44360004955684,10.0,0.172,11.5,100.0,0.34353984249289277,0.1,0.013117563589222522,17.0,26.0,1.0,0.0013408228516064201,-14.0,7.0,11.539108612607727,20.0,-75.0,65.0,20.0,-1952.5623183669827,770.0,839.509886228244,2000.0,0.1,0.01523386882026347,271.0,0.75,-5537.874463661547,-664.5957700017462,1200.0,1619.3960636521447,600.0,55.741177376590535,3000.0,657.5224473449894,130.0,4635.051236946887,24000.0,0.0029528754750498386,0.105,0.5,0.0005749666938612184,0.077,3.2,2.287164373565242e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0118476024081375e-16,1.578884678474734e-21,8.700936790467369e-17,2.2559968629380767e-15,2.287164373565242e-15,6.49808732688632e-18,9.91457612726789e-18,1.0084746264556742e-17,4.736654035424201e-19,5.035174577350297e-14,6.888073482942906e-15,5.73962218340835e-14,8.649868795886618e-13,1.6783915257834322e-14,8.700936790467367e-15,1.1279984314690383e-15,3.0542610408923033e-15,3.590988113666731e-14
7.59,0.08505360366954977,22.799973332776528,0.32999823941404116,9858.159946477137,940.0597078652689,3059.940292134731,0.0012620840371769014,-60.29134591688066,138.03024929473023,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385543404728,140000.0,-63.288932287318616,0.012786991502601196,-19.0,9.5,-0.7,0.7,200.0,-60.29134591688066,0.0,0.004220460001958341,0.0006474996229069311,0.002,0.0926641466301273,0.03,239.51217208580758,2.5e-10,0.96,1.5e-08,0.6086883063527614,0.30599402921347313,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.45024130562035,10.0,0.172,11.5,100.0,0.34354095216635916,0.1,0.013117464687249447,17.0,26.0,1.0,0.0013409308427796203,-14.0,7.0,11.539126179088756,20.0,-75.0,65.0,20.0,-1952.6711456199505,770.0,839.5110846694606,2000.0,0.1,0.015236672369719373,271.0,0.75,-5537.798765941359,-664.5462107406017,1200.0,1619.5085873477817,600.0,55.7463323857038,3000.0,657.5497829111014,130.0,4635.194012270948,24000.0,0.0029528825355667324,0.105,0.5,0.0005749670182981716,0.077,3.2,2.28716436851173e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0119039983520497e-16,1.5791752469004894e-21,8.700949211478061e-17,2.2560022571729836e-15,2.28716436851173e-15,6.498095320353603e-18,9.914599464490988e-18,1.0084746196493099e-17,4.737525740701468e-19,5.035524446331912e-14,6.887559835628354e-15,5.739543727979851e-14,8.649839217806457e-13,1.678508148777304e-14,8.70094921147806e-15,1.1280011285864918e-15,3.0542987942661394e-15,3.5910280840453275e-14
7.6000000000000005,0.0850537083672138,22.799973299391294,0.3299982371871351,9858.160128738411,940.0701712552994,3059.9298287447004,0.0012621523908533526,-60.29078188964473,138.03023284294738,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385493985326,140000.0,-63.28890086633501,0.012787740996806062,-19.0,9.5,-0.7,0.7,200.0,-60.29078188964473,0.0,0.004220163711342958,0.0006475064543575322,0.002,0.09266316898652864,0.03,239.51218537037428,2.5e-10,0.96,1.5e-08,0.6087015034367971,0.3059929828744701,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.45687946530063,10.0,0.172,11.5,100.0,0.34354206259456566,0.1,0.01311736578727651,17.0,26.0,1.0,0.0013410387481640124,-14.0,7.0,11.539143727089414,20.0,-75.0,65.0,20.0,-1952.7798833805932,770.0,839.5122839244191,2000.0,0.1,0.015239473390666976,271.0,0.75,-5537.723134871344,-664.4966984938711,1200.0,1619.621051050371,600.0,55.75148723692352,3000.0,657.5770980311695,130.0,4635.336630163693,24000.0,0.0029528896008913378,0.105,0.5,0.0005749673429647518,0.077,3.2,2.287164363457899e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.011960347919673e-16,1.5794655532639246e-21,8.700961640922621e-17,2.256007655080982e-15,2.287164363457899e-15,6.4981033192551355e-18,9.91462281760334e-18,1.008474612843885e-17,4.738396659791774e-19,5.035874128777647e-14,6.8870466755855434e-15,5.739465341629625e-14,8.649809639895519e-13,1.6786247095925493e-14,8.70096164092262e-15,1.128003827540491e-15,3.0543365500834024e-15,3.591068054195244e-14
7.61,0.08505381313593899,22.79997326601187,0.3299982349605366,9858.160310937137,940.0806345854753,3059.9193654145247,0.0012622207779257567,-60.2902183557436,138.03021638001852,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385444582882,140000.0,-63.28886942255059,0.012788489878759439,-19.0,9.5,-0.7,0.7,200.0,-60.2902183557436,0.0,0.004219867700567857,0.0006475132799048842,0.002,0.09266219220834147,0.03,239.5121986503825,2.5e-10,0.96,1.5e-08,0.608714695075506,0.30599193654145246,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.4635145314311,10.0,0.172,11.5,100.0,0.34354317377679444,0.1,0.013117266889303569,17.0,26.0,1.0,0.0013411465678275232,-14.0,7.0,11.539161256632545,20.0,-75.0,65.0,20.0,-1952.8885317244885,770.0,839.5134839923409,2000.0,0.1,0.01524227188553357,271.0,0.75,-5537.6475703872675,-664.4472332103777,1200.0,1619.7334548189472,600.0,55.756641926585324,3000.0,657.6043927247807,130.0,4635.479090776761,24000.0,0.002952896671019097,0.105,0.5,0.000574967667860741,0.077,3.2,2.287164358403751e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0120166511501728e-16,1.5797555978166108e-21,8.700974078792983e-17,2.25601305665859e-15,2.287164358403751e-15,6.498111323585739e-18,9.914646186589882e-18,1.0084746060393999e-17,4.739266793449832e-19,5.036223624871059e-14,6.886534002284062e-15,5.739387024291099e-14,8.649780062153778e-13,1.678741208290353e-14,8.700974078792981e-15,1.128006528329295e-15,3.054374308341772e-15,3.5911080241165157e-14
7.62,0.08505391797565759,22.799973232638262,0.32999823273424583,9858.160493073363,940.0910978558055,3059.9089021441946,0.001262289198273861,-60.28965531470682,138.03019990595436,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385395197387,140000.0,-63.28883795598709,0.012789238148975299,-19.0,9.5,-0.7,0.7,200.0,-60.28965531470682,0.0,0.004219571969330215,0.0006475200995544973,0.002,0.09266121629472324,0.03,239.51221192583571,2.5e-10,0.96,1.5e-08,0.6087278812738879,0.3059908902144195,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.4701465068462,10.0,0.172,11.5,100.0,0.3435442857123276,0.1,0.013117167993330488,17.0,26.0,1.0,0.0013412543018381314,-14.0,7.0,11.539178767740973,20.0,-75.0,65.0,20.0,-1952.99709072725,770.0,839.5146848724482,2000.0,0.1,0.015245067856746935,271.0,0.75,-5537.572072424888,-664.3978148389635,1200.0,1619.8457987125555,600.0,55.7617964510243,3000.0,657.6316670115232,130.0,4635.6213942618,24000.0,0.0029529037459454562,0.105,0.5,0.0005749679929859219,0.077,3.2,2.287164353349287e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0120729080827331e-16,1.580045380810171e-21,8.700986525081084e-17,2.2560184619023284e-15,2.287164353349287e-15,6.498119333340241e-18,9.914669571435552e-18,1.0084745992358555e-17,4.740136142430512e-19,5.0365729347957366e-14,6.886021815193694e-15,5.739308775897691e-14,8.649750484581209e-13,1.678857644931912e-14,8.700986525081082e-15,1.1280092309511642e-15,3.054412069038931e-15,3.5911479938091774e-14
7.63,0.08505402288630183,22.799973199270465,0.3299982305082631,9858.160675147132,940.101561066299,3059.898438933701,0.0012623576517774135,-60.28909276606397,138.03018342076555,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385345828829,140000.0,-63.28880646666623,0.012789985807967839,-19.0,9.5,-0.7,0.7,200.0,-60.28909276606397,0.0,0.00421927651732735,0.0006475269133118812,0.002,0.09266024124483148,0.03,239.51222519673712,2.5e-10,0.96,1.5e-08,0.6087410620369417,0.30598984389337014,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.47677539438,10.0,0.172,11.5,100.0,0.343545398400447,0.1,0.013117069099357118,17.0,26.0,1.0,0.0013413619502638558,-14.0,7.0,11.539196260437514,20.0,-75.0,65.0,20.0,-1953.105560464523,770.0,839.515886563963,2000.0,0.1,0.015247861306734445,271.0,0.75,-5537.496640919975,-664.3484433284951,1200.0,1619.9580827902146,600.0,55.766950806574755,3000.0,657.6589209109836,130.0,4635.763540770441,24000.0,0.0029529108256658564,0.105,0.5,0.0005749683183400775,0.077,3.2,2.2871643482945082e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0121291187565545e-16,1.5803349024961854e-21,8.700998979778857e-17,2.256023870808714e-15,2.2871643482945082e-15,6.49812734851346e-18,9.914692972125281e-18,1.0084745924332521e-17,4.741004707488556e-19,5.036922058735186e-14,6.885510113784476e-15,5.739230596382831e-14,8.649720907177786e-13,1.678974019578395e-14,8.700998979778857e-15,1.128011935404357e-15,3.0544498321725574e-15,3.5911879632732626e-14
7.640000000000001,0.08505412786780396,22.79997316590849,0.32999822828258857,9858.16085715849,940.112024216965,3059.887975783035,0.0012624261383161611,-60.28853070934462,138.03016692446283,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385296477192,140000.0,-63.288774954609856,0.012790732856251489,-19.0,9.5,-0.7,0.7,200.0,-60.28853070934462,0.0,0.0042189813442566945,0.0006475337211825472,0.002,0.09265926705782372,0.03,239.51223846308997,2.5e-10,0.96,1.5e-08,0.6087542373696683,0.3059887975783035,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.48340119686765,10.0,0.172,11.5,100.0,0.3435465118404349,0.1,0.013116970207383323,17.0,26.0,1.0,0.0013414695131727628,-14.0,7.0,11.539213734744957,20.0,-75.0,65.0,20.0,-1953.2139410119842,770.0,839.5170890661069,2000.0,0.1,0.01525065223792423,271.0,0.75,-5537.421275808299,-664.2991186278592,1200.0,1620.070307110949,600.0,55.772104989570245,3000.0,657.6861544427492,130.0,4635.90553045432,24000.0,0.002952917910175742,0.105,0.5,0.0005749686439229902,0.077,3.2,2.287164343239416e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0121852832108537e-16,1.5806241631263128e-21,8.701011442878239e-17,2.2560292833742668e-15,2.287164343239416e-15,6.498135369100223e-18,9.914716388644008e-18,1.0084745856315908e-17,4.741872489378938e-19,5.0372709968729303e-14,6.884998897526654e-15,5.739152485679949e-14,8.649691329943483e-13,1.679090332290977e-14,8.701011442878239e-15,1.1280146416871334e-15,3.054487597740333e-15,3.5912279325088066e-14
7.65,0.08505423292009624,22.79997313255234,0.3299982260572225,9858.161039107476,940.1224873078125,3059.8775126921873,0.0012624946577698512,-60.28796914407833,138.03015041705686,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385247142471,140000.0,-63.288743419839605,0.01279147929434089,-19.0,9.5,-0.7,0.7,200.0,-60.28796914407833,0.0,0.004218686449815809,0.0006475405231720054,0.002,0.09265829373285767,0.03,239.51225172489725,2.5e-10,0.96,1.5e-08,0.608767407277068,0.30598775126921873,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.4900239171439,10.0,0.172,11.5,100.0,0.34354762603157346,0.1,0.013116871317408955,17.0,26.0,1.0,0.0013415769906329638,-14.0,7.0,11.53923119068608,20.0,-75.0,65.0,20.0,-1953.3222324453388,770.0,839.5182923781019,2000.0,0.1,0.015253440652743248,271.0,0.75,-5537.3459770256295,-664.249840685966,1200.0,1620.1824717337497,600.0,55.77725899634365,3000.0,657.7133676264069,130.0,4636.0473634650625,24000.0,0.0029529249994705567,0.105,0.5,0.0005749689697344427,0.077,3.2,2.2871643381840117e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0122414014848623e-16,1.580913162952091e-21,8.701023914371167e-17,2.2560346995955053e-15,2.2871643381840117e-15,6.498143395095354e-18,9.914739820976671e-18,1.008474578830872e-17,4.742739488856273e-19,5.037619749392392e-14,6.884488165890719e-15,5.739074443722474e-14,8.649661752878275e-13,1.679206583130797e-14,8.701023914371165e-15,1.1280173497977526e-15,3.054525365739939e-15,3.591267901515844e-14
7.66,0.08505433804311091,22.79997309920202,0.3299982238321652,9858.161220994136,940.1329503388506,3059.8670496611494,0.0012625632100182313,-60.28740806979469,138.0301338985583,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385197824647,140000.0,-63.288711862377156,0.01279222512275093,-19.0,9.5,-0.7,0.7,200.0,-60.28740806979469,0.0,0.0042183918337023825,0.0006475473192857677,0.002,0.09265732126909096,0.03,239.51226498216224,2.5e-10,0.96,1.5e-08,0.6087805717641425,0.30598670496611496,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.49664355804424,10.0,0.172,11.5,100.0,0.34354874097314464,0.1,0.013116772429433878,17.0,26.0,1.0,0.0013416843827126117,-14.0,7.0,11.53924862828364,20.0,-75.0,65.0,20.0,-1953.430434840328,770.0,839.5194964991699,2000.0,0.1,0.015256226553618578,271.0,0.75,-5537.270744507745,-664.2006094517478,1200.0,1620.2945767176159,600.0,55.78241282322707,3000.0,657.7405604815427,130.0,4636.189039954289,24000.0,0.002952932093545743,0.105,0.5,0.0005749692957742181,0.077,3.2,2.2871643331282972e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0122974736178307e-16,1.581201902225069e-21,8.701036394249571e-17,2.2560401194689474e-15,2.2871643331282972e-15,6.498151426493674e-18,9.914763269108204e-18,1.008474572031097e-17,4.743605706675206e-19,5.0379683164770143e-14,6.883977918347389e-15,5.738996470443846e-14,8.649632175982137e-13,1.679322772159005e-14,8.701036394249571e-15,1.1280200597344737e-15,3.0545631361690543e-15,3.59130787029441e-14
7.67,0.08505444323678021,22.799973065857532,0.32999822160741676,9858.161402818518,940.1434133100881,3059.8565866899116,0.0012626317949410487,-60.28684748602324,138.03011736897787,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385148523712,140000.0,-63.288680282244364,0.012792970341996735,-19.0,9.5,-0.7,0.7,200.0,-60.28684748602324,0.0,0.004218097495614214,0.0006475541095293458,0.002,0.09265634966568138,0.03,239.51227823488838,2.5e-10,0.96,1.5e-08,0.6087937308358938,0.3059856586689912,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.50326012240436,10.0,0.172,11.5,100.0,0.34354985666443055,0.1,0.013116673543457946,17.0,26.0,1.0,0.0013417916894799104,-14.0,7.0,11.539266047560377,20.0,-75.0,65.0,20.0,-1953.5385482727254,770.0,839.5207014285329,2000.0,0.1,0.015259009942978267,271.0,0.75,-5537.195578190415,-664.1514248741566,1200.0,1620.4066221215392,600.0,55.78756646655199,3000.0,657.7677330277436,130.0,4636.330560073621,24000.0,0.0029529391923967456,0.105,0.5,0.0005749696220420983,0.077,3.2,2.287164328072273e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.012353499649026e-16,1.5814903811968978e-21,8.701048882505395e-17,2.2560455429911137e-15,2.287164328072273e-15,6.498159463290009e-18,9.914786733023538e-18,1.0084745652322658e-17,4.744471143590693e-19,5.038316698310222e-14,6.883468154367587e-15,5.738918565777494e-14,8.649602599255042e-13,1.6794388994367406e-14,8.701048882505393e-15,1.1280227714955568e-15,3.0546009090253598e-15,3.591347838844537e-14
7.68,0.08505454850354245,22.7999730325187,0.32999821938296775,9858.161584578673,940.1538762211399,3059.84612377886,0.0012627004202342281,-60.28628741407297,138.03010082793247,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385099240192,140000.0,-63.28864867865916,0.012793714923638415,-19.0,9.5,-0.7,0.7,200.0,-60.28628741407297,0.0,0.004217803446683461,0.0006475608936444378,0.002,0.09265537895953418,0.03,239.5122914829337,2.5e-10,0.96,1.5e-08,0.6088068842490435,0.30598461237788604,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.5098734732895,10.0,0.172,11.5,100.0,0.3435509731312928,0.1,0.013116574659484745,17.0,26.0,1.0,0.0013418989068335987,-14.0,7.0,11.53928344786243,20.0,-75.0,65.0,20.0,-1953.6465686074375,770.0,839.5219071941178,2000.0,0.1,0.01526179071070156,271.0,0.75,-5537.120480929128,-664.1022888127726,1200.0,1620.5186055243455,600.0,55.79272018550621,3000.0,657.7948843627833,130.0,4636.47191711988,24000.0,0.002952946296188125,0.105,0.5,0.0005749699485458654,0.077,3.2,2.287164323015889e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0124094774355794e-16,1.5817785884543256e-21,8.701061379428076e-17,2.2560509702877274e-15,2.287164323015889e-15,6.498167505670644e-18,9.9148102132666e-18,1.0084745584343495e-17,4.745335765362977e-19,5.038664887363876e-14,6.8829588932245695e-15,5.738840732682933e-14,8.649573022698082e-13,1.6795549624546257e-14,8.701061379428076e-15,1.1280254851438637e-15,3.0546386843952558e-15,3.5913878071647545e-14
7.69,0.08505465384579758,22.799972999185343,0.3299982171588086,9858.16176627269,940.1643390716259,3059.835660928374,0.0012627690934740776,-60.285727874919516,138.03008427504503,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385049974607,140000.0,-63.28861705085186,0.012794458839672862,-19.0,9.5,-0.7,0.7,200.0,-60.285727874919516,0.0,0.004217509697864235,0.0006475676713767692,0.002,0.0926544091869754,0.03,239.51230472615882,2.5e-10,0.96,1.5e-08,0.608820031764092,0.30598356609283744,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.51648347589366,10.0,0.172,11.5,100.0,0.343552090399186,0.1,0.013116475777517815,17.0,26.0,1.0,0.001342006030734952,-14.0,7.0,11.539300828546752,20.0,-75.0,65.0,20.0,-1953.7544917729426,770.0,839.5231138234128,2000.0,0.1,0.015264568748389518,271.0,0.75,-5537.045455534609,-664.0532030973952,1200.0,1620.6305245431322,600.0,55.79787423528864,3000.0,657.822013598539,130.0,4636.613104495009,24000.0,0.002952953405081856,0.105,0.5,0.0005749702752931767,0.077,3.2,2.287164317959093e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0124654048675663e-16,1.5820665127625556e-21,8.701073885302512e-17,2.256056401482538e-15,2.287164317959093e-15,6.4981755538189354e-18,9.914833710372761e-18,1.0084745516373192e-17,4.746199538287667e-19,5.0390128762288406e-14,6.882450153882938e-15,5.738762974073284e-14,8.649543446312328e-13,1.6796709587429468e-14,8.701073885302511e-15,1.128028200741269e-15,3.054676462363788e-15,3.5914277752536115e-14
7.7,0.08505475925879362,22.79997296585781,0.329998214934958,9858.161947904327,940.1748018622931,3059.825198137707,0.0012628377999306958,-60.285168827383394,138.0300677110623,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92385000725936,140000.0,-63.28858540034651,0.012795202144733975,-19.0,9.5,-0.7,0.7,200.0,-60.285168827383394,0.0,0.004217216227480643,0.0006475744432249556,0.002,0.0926534402766063,0.03,239.51231796483782,2.5e-10,0.96,1.5e-08,0.6088331738501074,0.3059825198137707,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.52309039430037,10.0,0.172,11.5,100.0,0.34355320841771114,0.1,0.01311637689755003,17.0,26.0,1.0,0.0013421130690450167,-14.0,7.0,11.53931819090093,20.0,-75.0,65.0,20.0,-1953.862325715412,770.0,839.5243212619845,2000.0,0.1,0.015267344268837562,271.0,0.75,-5536.970496485236,-664.0041641055226,1200.0,1620.7423838727887,600.0,55.803028120926804,3000.0,657.8491224776019,130.0,4636.754135163375,24000.0,0.0029529605187572734,0.105,0.5,0.0005749706022688658,0.077,3.2,2.287164312901985e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.0125212860628139e-16,1.5823541761763552e-21,8.701086399564538e-17,2.256061836330557e-15,2.287164312901985e-15,6.498183607371833e-18,9.914857223282122e-18,1.0084745448412318e-17,4.747062528529065e-19,5.0393606795028934e-14,6.881941898797974e-15,5.738685284225772e-14,8.64951387009567e-13,1.679786893167631e-14,8.701086399564538e-15,1.1280309181652785e-15,3.054714242762807e-15,3.5914677431139595e-14
7.71,0.08505486474246658,22.799972932536104,0.32999821271141605,9858.162129473629,940.1852645931499,3059.81473540685,0.001262906539495459,-60.284610271026565,138.03005113599434,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92384951494168,140000.0,-63.28855372716362,0.012795944839294152,-19.0,9.5,-0.7,0.7,200.0,-60.284610271026565,0.0,0.004216923035247716,0.000647581209194117,0.002,0.09265247222764084,0.03,239.51233119897373,2.5e-10,0.96,1.5e-08,0.6088463105117229,0.305981473540685,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,359.529694231138,10.0,0.172,11.5,100.0,0.3435543271861902,0.1,0.013116278019581266,17.0,26.0,1.0,0.0013422200218258583,-14.0,7.0,11.53933553494667,20.0,-75.0,65.0,20.0,-1953.970070504403,770.0,839.5255295090979,2000.0,0.1,0.015270117274305255,271.0,0.75,-5536.895603721129,-663.9551717889877,1200.0,1620.8541835685946,600.0,55.80818183914334,3000.0,657.876211018187,130.0,4636.895009266405,24000.0,0.0029529676372100746,0.105,0.5,0.0005749709294727265,0.077,3.2,2.287164307844567e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,1.012577121057368e-16,1.582641578929912e-21,8.701098922206538e-17,2.256067274828497e-15,2.287164307844567e-15,6.498191666324447e-18,9.914880751980453e-18,1.0084745380460876e-17,4.747924736789735e-19,5.039708297357915e-14,6.881434127470464e-15,5.738607663078332e-14,8.649484294048083e-13,1.6799027657859716e-14,8.701098922206538e-15,1.1280336374142485e-15,3.054752025590126e-15,3.5915077107458326e-14
