Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
8.53,4.99124140998125e-08,1.194546432933255e-07,8.758590018738933e-11,1.3422711553143138e-07,1.0351537526538697e-09,1.1688535588870126e-07,1.5178022115041882e-09,6.920270574663493e-10,7.472098553055302e-09,7.904814842328724e-09,7.462308660461592e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1749367444028926e-09,1.1756402743377124e-09,1.0351537526538696e-11,1.179587103554638e-09,1.8486430194781905e-11,1.6034052206099127e-11,1.1341167708404582e-09,0.0,-9.550557496532969e-10
8.540000000000001,4.991242113715842e-08,1.1944283769236403e-07,8.757886284147084e-11,1.3422467150501864e-07,1.035171084069859e-09,1.1687337599687853e-07,1.5182560121444257e-09,6.922116423976768e-10,7.470310243630103e-09,7.916156348579889e-09,7.461353340778995e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1748204707754125e-09,1.1755244095679506e-09,1.035171084069859e-11,1.1794742730530414e-09,1.8430576529100163e-11,1.603217565288482e-11,1.1341843439975493e-09,0.0,-9.555829801640648e-10
8.55,4.9912428178579256e-08,1.1943103327456625e-07,8.757182142063598e-11,1.3422223446890354e-07,1.03518836475209e-09,1.1686139779133422e-07,1.5187080127548531e-09,6.923956694056065e-10,7.468526515815571e-09,7.927498526505844e-09,7.460397495767853e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1747042098379322e-09,1.1754085547589553e-09,1.03518836475209e-11,1.1793614325674504e-09,1.8374845466001383e-11,1.6030300151042253e-11,1.1342511063041193e-09,0.0,-9.561064108991778e-10
8.56,4.9912435224047805e-08,1.1941923003978975e-07,8.75647759520894e-11,1.3421980438387287e-07,1.0352055949151198e-09,1.1684942127094312e-07,1.519158221329477e-09,6.925791397146891e-10,7.466747339831624e-09,7.938841368013235e-09,7.459441129215508e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.174587961582916e-09,1.1752927099207094e-09,1.0352055949151197e-11,1.1792485821961516e-09,1.8319236710609583e-11,1.6028425695613294e-11,1.1343170607895214e-09,0.0,-9.56626066692388e-10
8.57,4.9912442273537034e-08,1.1940742798789227e-07,8.755772646286115e-11,1.342173812109638e-07,1.0352227747725544e-09,1.16837446434582e-07,1.5196066458330142e-09,6.927620545465311e-10,7.46497268611535e-09,7.95018486503898e-09,7.45848424488456e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1744717260028685e-09,1.1751768750631127e-09,1.0352227747725544e-11,1.1791357220368163e-09,1.8263749968952348e-11,1.6026552281671644e-11,1.1343822104782815e-09,0.0,-9.57141972198767e-10
8.58,4.991244932702009e-08,1.1939562711873167e-07,8.755067297980798e-11,1.3421496491146205e-07,1.0352399045370544e-09,1.1682547328112957e-07,1.5200532942009345e-09,6.929444151198036e-10,7.463202525319284e-09,7.961529009550211e-09,7.457526846513045e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1743555030903346e-09,1.1750610501959816e-09,1.0352399045370545e-11,1.179022852186509e-09,1.8208384947956794e-11,1.6024679904322578e-11,1.1344465583900312e-09,0.0,-9.57654151896123e-10
8.59,4.991245638447028e-08,1.19383827432166e-07,8.754361552961453e-11,1.3421255544690015e-07,1.0352569844203405e-09,1.1681350180946653e-07,1.5204981743395032e-09,6.931262226502517e-10,7.46143682830968e-09,7.97287379354424e-09,7.456568937814602e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1742392928378995e-09,1.1749452353290499e-09,1.0352569844203405e-11,1.1789099727416931e-09,1.8153141355445642e-11,1.6022808558702736e-11,1.1345101075394403e-09,0.0,-9.581626300864026e-10
8.6,4.9912463445861106e-08,1.1937202892805338e-07,8.753655413879454e-11,1.3421015277905567e-07,1.0352740146331986e-09,1.168015320184755e-07,1.520941294125826e-09,6.933074783507031e-10,7.459675566164823e-09,7.984219209048493e-09,7.455610522478663e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1741230952381888e-09,1.1748294304719693e-09,1.0352740146331986e-11,1.1787970837982357e-09,1.809801890013298e-11,1.60209382399799e-11,1.134572860936153e-09,0.0,-9.58667430897083e-10
8.61,4.991247051116621e-08,1.1936023160625215e-07,8.752948883369212e-11,1.3420775686994947e-07,1.0352909953854865e-09,1.1678956390704108e-07,1.5213826614078935e-09,6.93488183431077e-10,7.457918710173332e-09,7.99556524812047e-09,7.454651604170615e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1740069102838673e-09,1.174713635634311e-09,1.0352909953854865e-11,1.1786841854514165e-09,1.804301729162056e-11,1.6019068943352748e-11,1.134634821584723e-09,0.0,-9.591685782825423e-10
8.620000000000001,4.9912477580359414e-08,1.1934843546662074e-07,8.752241964048292e-11,1.3420536768184393e-07,1.035307926886138e-09,1.167775974740498e-07,1.5218222840046262e-09,6.936683390983931e-10,7.456166231832492e-09,8.006911902847695e-09,7.453692186531976e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1738907379676395e-09,1.174597850825565e-09,1.0353079268861381e-11,1.1785712777959317e-09,1.7988136240393592e-11,1.601720066405066e-11,1.134695992484549e-09,0.0,-9.596660960254388e-10
8.63,4.991248465341472e-08,1.1933664050901778e-07,8.75153465851753e-11,1.3420298517724133e-07,1.0353248093431694e-09,1.1676563271839017e-07,1.5222601697059208e-09,6.938479465567804e-10,7.45441810284659e-09,8.01825916534765e-09,7.452732273180571e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.173774578282249e-09,1.1744820760551418e-09,1.0353248093431694e-11,1.1784583609258999e-09,1.793337545781712e-11,1.601533339733349e-11,1.1347563766298138e-09,0.0,-9.601600077380568e-10
8.64,4.9912491730306286e-08,1.1932484673330195e-07,8.750826969361159e-11,1.3420060931888203e-07,1.035341642963684e-09,1.167536696389526e-07,1.5226963262726964e-09,6.940270070074857e-10,7.452674295125277e-09,8.02960702776774e-09,7.451771867710694e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1736584312204774e-09,1.1743663113323734e-09,1.035341642963684e-11,1.17834543493487e-09,1.787873465613181e-11,1.601346713849133e-11,1.1348159770094217e-09,0.0,-9.60650336863647e-10
8.65,4.991249881100843e-08,1.1931305413933217e-07,8.750118899146916e-11,1.3419824006974286e-07,1.035358427953878e-09,1.1674170823462946e-07,1.5231307614369428e-09,6.942055216488829e-10,7.450934780781933e-09,8.040955482285232e-09,7.450810973693279e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1735422967751464e-09,1.174250556666512e-09,1.0353584279538781e-11,1.1782324999158238e-09,1.7824213548450232e-11,1.6011601882844325e-11,1.1348747966069387e-09,0.0,-9.611371066777697e-10
8.66,4.9912505895495636e-08,1.1930126272696742e-07,8.749410450426166e-11,1.341958773930354e-07,1.0353751645190454e-09,1.1672974850431508e-07,1.523563482901768e-09,6.943834916764812e-10,7.449199532132055e-09,8.0523045211072e-09,7.44984959467607e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1734261749391147e-09,1.1741348120667326e-09,1.0353751645190455e-11,1.178119555961185e-09,1.7769811848753e-11,1.6009737625742425e-11,1.1349328384005335e-09,0.0,-9.616203402896064e-10
8.67,4.991251298374256e-08,1.1928947249606685e-07,8.748701625734018e-11,1.3419352125220432e-07,1.0353918528635833e-09,1.1671779044690568e-07,1.523994498341447e-09,6.94560918282934e-10,7.447468521691648e-09,8.063654136470473e-09,7.448887734183784e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1733100657052794e-09,1.1740190775421324e-09,1.0353918528635833e-11,1.1780066031628222e-09,1.7715529271884873e-11,1.600787436256519e-11,1.134990105362918e-09,0.0,-9.621000606432736e-10
8.68,4.9912520075724e-08,1.1927768344648976e-07,8.747992427589436e-11,1.3419117161092574e-07,1.0354084931909972e-09,1.1670583406129944e-07,1.524423815401471e-09,6.947378026580473e-10,7.445741722175638e-09,8.07500432064158e-09,7.447925395718275e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1731939690665758e-09,1.1739033531017328e-09,1.0354084931909973e-11,1.1778936416120566e-09,1.7661365533551063e-11,1.6006012088721583e-11,1.1350466004612906e-09,0.0,-9.625762905191146e-10
8.69,4.991252717141494e-08,1.1926589557809556e-07,8.747282858495355e-11,1.3418882843310562e-07,1.0354250857039054e-09,1.1669387934639645e-07,1.5248514416985978e-09,6.949141459887886e-10,7.4440191064963e-09,8.086355065916692e-09,7.446962582758697e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1730778850159756e-09,1.173787638754479e-09,1.0354250857039055e-11,1.1777806713996654e-09,1.760732035031348e-11,1.6004150799649758e-11,1.1351023266572792e-09,0.0,-9.630490525349967e-10
8.700000000000001,4.9912534270790506e-08,1.192541088907438e-07,8.746572920938794e-11,1.3418649168287806e-07,1.0354416306040448e-09,1.1668192630109875e-07,1.5252773848209017e-09,6.950899494592953e-10,7.44230064776169e-09,8.097706364621574e-09,7.44599929876167e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1729618135464892e-09,1.17367193450924e-09,1.0354416306040448e-11,1.177667692615889e-09,1.75533934395867e-11,1.600229049081683e-11,1.1351572869068854e-09,0.0,-9.635183691475759e-10
8.71,4.991254137382598e-08,1.192423233842942e-07,8.745862617390968e-11,1.341841613246037e-07,1.0354581280922756e-09,1.166699749243103e-07,1.5257016523278253e-09,6.95265214250883e-10,7.4405863192741e-09,8.109058209111514e-09,7.445035547161435e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1728457546511622e-09,1.1735562403748105e-09,1.0354581280922756e-11,1.1775547053504343e-09,1.7499584519634612e-11,1.6000431157718698e-11,1.1352114841604307e-09,0.0,-9.639842626535724e-10
8.72,4.9912548480496817e-08,1.1923053905860657e-07,8.7451519503074e-11,1.3418183732286823e-07,1.0354745783685863e-09,1.1665802521493696e-07,1.5261242517502313e-09,6.954399415420543e-10,7.438876094528518e-09,8.12041059177128e-09,7.444071331370016e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1727297083230792e-09,1.1734405563599113e-09,1.0354745783685864e-11,1.177441709692483e-09,1.7445893309566453e-11,1.5998572795879833e-11,1.1352649213625018e-09,0.0,-9.64446755191018e-10
8.73,4.991255559077861e-08,1.1921875591354085e-07,8.744440922128032e-11,1.341795196424806e-07,1.035490981632098e-09,1.1664607717188652e-07,1.526545190590454e-09,6.95614132508507e-10,7.437169947211108e-09,8.131763505015056e-09,7.44310665477738e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1726136745553587e-09,1.1733248824731894e-09,1.035490981632098e-11,1.1773287057306931e-09,1.7392319529333145e-11,1.5996715400853056e-11,1.1353176014518976e-09,0.0,-9.649058687405076e-10
8.74,4.991256270464712e-08,1.1920697394895716e-07,8.743729535277328e-11,1.3417720824847167e-07,1.0355073380810702e-09,1.1663413079406864e-07,1.5269644763223535e-09,6.957877883231429e-10,7.435467851197699e-09,8.143116941286386e-09,7.442141520751588e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1724976533411573e-09,1.1732092187232184e-09,1.0355073380810702e-11,1.1772156935532069e-09,1.733886289972375e-11,1.599485896821936e-11,1.135369527361579e-09,0.0,-9.65361625126422e-10
8.75,4.991256982207825e-08,1.1919519316471571e-07,8.743017792164393e-11,1.3417490310609248e-07,1.035523647912905e-09,1.1662218608039496e-07,1.5273821163913682e-09,6.959609101560756e-10,7.433769780552287e-09,8.154470893058113e-09,7.441175932638957e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1723816446736665e-09,1.1730935651185002e-09,1.0355236479129049e-11,1.1771026732476545e-09,1.7285523142361693e-11,1.599300349358771e-11,1.135420702018615e-09,0.0,-9.658140460181581e-10
8.76,4.991257694304806e-08,1.1918341356067687e-07,8.742305695183079e-11,1.3417260418081272e-07,1.0355399113241513e-09,1.16610243029779e-07,1.5277981182145693e-09,6.961334991746391e-10,7.432075709525553e-09,8.165825352832321e-09,7.440209893764209e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.172265648546114e-09,1.1729779216674638e-09,1.0355399113241512e-11,1.1769896449011592e-09,1.7232299979701283e-11,1.5991148972594807e-11,1.135471128344135e-09,0.0,-9.662631529313433e-10
8.77,4.991258406753277e-08,1.1917163513670111e-07,8.74159324671208e-11,1.3417031143831928e-07,1.035556128510511e-09,1.1659830164113614e-07,1.5282124891807152e-09,6.963055565433962e-10,7.430385612553388e-09,8.177180313140276e-09,7.43924340743063e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1721496649517632e-09,1.1728622883784684e-09,1.035556128510511e-11,1.1768766086003425e-09,1.7179193135024057e-11,1.598929540090494e-11,1.1355208092532787e-09,0.0,-9.667089672290302e-10
8.78,4.991259119550874e-08,1.1915985789264907e-07,8.740880449115057e-11,1.3416802484451463e-07,1.0355722996668425e-09,1.1658636191338371e-07,1.5286252366503071e-09,6.964770834241465e-10,7.428699464255433e-09,8.188535766542363e-09,7.438276476920218e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1720336938839116e-09,1.1727466652598011e-09,1.0355722996668425e-11,1.1767635644313293e-09,1.7126202332435088e-11,1.5987442774209773e-11,1.135569747655147e-09,0.0,-9.671515101228957e-10
8.790000000000001,4.9912598326952483e-08,1.1914808182838149e-07,8.740167304740728e-11,1.3416574436551537e-07,1.0355884249871653e-09,1.1657442384544092e-07,1.5290363679556443e-09,6.966480809759349e-10,7.427017239433635e-09,8.199891705628034e-09,7.43730910549383e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1719177353358928e-09,1.17263105231968e-09,1.0355884249871654e-11,1.1766505124797513e-09,1.7073327296859677e-11,1.5985591088228136e-11,1.1356179464527561e-09,0.0,-9.675908026744199e-10
8.8,4.991260546184066e-08,1.1913630694375923e-07,8.739453815922982e-11,1.3416346996765067e-07,1.035604504664665e-09,1.1656248743622886e-07,1.5294458904008799e-09,6.968185503550595e-10,7.425338913070811e-09,8.21124812301573e-09,7.436341296391344e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1718017893010745e-09,1.172515449566253e-09,1.035604504664665e-11,1.1765374528307526e-09,1.7020567754039604e-11,1.5983740338705852e-11,1.1356654085429889e-09,0.0,-9.68026865796058e-10
8.81,4.991261260015008e-08,1.191245332386433e-07,8.738739984980979e-11,1.341612016174608e-07,1.0356205388916976e-09,1.1655055268467053e-07,1.5298538112620785e-09,6.969884927150799e-10,7.423664460329222e-09,8.222605011352839e-09,7.435373052831792e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171685855772859e-09,1.1723998570075995e-09,1.0356205388916976e-11,1.1764243855689954e-09,1.696792343052974e-11,1.5981890521415537e-11,1.1357121368165501e-09,0.0,-9.684597202523974e-10
8.82,4.99126197418577e-08,1.1911276071289484e-07,8.738025814219251e-11,1.341589392816957e-07,1.0356365278597938e-09,1.1653861958969081e-07,1.5302601377872733e-09,6.971579092068256e-10,7.421993856549164e-09,8.233962363315621e-09,7.434404378013519e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1715699347446832e-09,1.1722842746517302e-09,1.0356365278597938e-11,1.1763113107786618e-09,1.6915394053694486e-11,1.598004163215641e-11,1.1357581341579222e-09,0.0,-9.68889386661326e-10
8.83,4.991262688694061e-08,1.191009893663751e-07,8.73731130592781e-11,1.341566829273134e-07,1.0356524717596639e-09,1.1652668815021646e-07,1.530664877196523e-09,6.973268009784033e-10,7.420327077247572e-09,8.245320171609151e-09,7.433435275114325e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1714540262100165e-09,1.1721687025065877e-09,1.035652471759664e-11,1.1761982285434616e-09,1.686297935170453e-11,1.597819366675411e-11,1.135803403445319e-09,0.0,-9.693158854951564e-10
8.84,4.991263403537607e-08,1.1908921919894548e-07,8.736596462382245e-11,1.3415443252147864e-07,1.0356683707812018e-09,1.1651475836517612e-07,1.5310680366819702e-09,6.974951691752057e-10,7.4186640981166294e-09,8.256678428967255e-09,7.432465747291608e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171338130162365e-09,1.172053140580048e-09,1.0356683707812018e-11,1.176085138946634e-09,1.681067905353296e-11,1.597634662106051e-11,1.1358479475506447e-09,0.0,-9.697392370817684e-10
8.85,4.9912641187141454e-08,1.1907745021046746e-07,8.735881285843823e-11,1.3415218803156147e-07,1.0356842251134896e-09,1.1650283023350029e-07,1.5314696234079008e-09,6.976630149399192e-10,7.417004895022393e-09,8.268037128152444e-09,7.431495797682513e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.171222246595265e-09,1.1719375888799195e-09,1.0356842251134896e-11,1.1759720420709536e-09,1.6758492888952326e-11,1.597450049095353e-11,1.13589176933945e-09,0.0,-9.701594616057312e-10
8.86,4.99126483422143e-08,1.1906568240080268e-07,8.735165778559591e-11,1.3414994942513568e-07,1.0357000349448015e-09,1.1649090375412136e-07,1.5318696445108023e-09,6.978303394125319e-10,7.4153494440034305e-09,8.279396261955854e-09,7.430525429404068e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1711063755022882e-09,1.1718220474139452e-09,1.0357000349448016e-11,1.175858937998734e-09,1.6706420588530903e-11,1.5972655272336947e-11,1.1359348716708912e-09,0.0,-9.705765791094138e-10
8.870000000000001,4.991265550057227e-08,1.190539157698129e-07,8.734449942762474e-11,1.3414771666997746e-07,1.0357158004626085e-09,1.164789789259736e-07,1.5322681070994235e-09,6.979971437303415e-10,7.413697721269467e-09,8.290755823197183e-09,7.429554645553331e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1709905168770389e-09,1.1717065161898013e-09,1.0357158004626086e-11,1.1757458268118323e-09,1.665446188362951e-11,1.5970810961140222e-11,1.1359772573976876e-09,0.0,-9.709906094940949e-10
8.88,4.991266266219318e-08,1.1904215031736e-07,8.733733780671372e-11,1.3414548973406402e-07,1.0357315218535823e-09,1.1646705574799314e-07,1.532665018254835e-09,6.981634290279634e-10,7.4120497032000456e-09,8.302115804724617e-09,7.42858344920753e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1708746707131536e-09,1.1715909952150997e-09,1.0357315218535823e-11,1.1756327085916527e-09,1.660261650639807e-11,1.596896755331832e-11,1.1360189293660843e-09,0.0,-9.714015725210533e-10
8.89,4.991266982705498e-08,1.1903038604330596e-07,8.73301729449126e-11,1.3414326858557212e-07,1.0357471993036e-09,1.1645513421911795e-07,1.5330603850304889e-09,6.983291964373381e-10,7.410405366343196e-09,8.313476199414777e-09,7.427611843424198e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1707588370043021e-09,1.1714754844973875e-09,1.0357471993036e-11,1.1755195834191528e-09,1.655088418977227e-11,1.5967125044851528e-11,1.1360598904158103e-09,0.0,-9.718094878126559e-10
8.9,4.991267699513576e-08,1.1901862294751293e-07,8.732300486413286e-11,1.341410531928767e-07,1.0357628329977474e-09,1.1644321433828789e-07,1.5334542144522803e-09,6.984944470877398e-10,7.4087646874141176e-09,8.324837000172649e-09,7.426639831241319e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1706430157441866e-09,1.1713599840441477e-09,1.0357628329977474e-11,1.1754064513748442e-09,1.6499264667470218e-11,1.5965283431745265e-11,1.136100143380041e-09,0.0,-9.722143748534373e-10
