APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
7.537824275958458e-09,7.495382530050605e-08,1.1730572334730151e-07,6.852053556894136e-10,1.343173845968113e-07,1.0345134499835828e-09,1.5007208734742706e-09,7.508350423535318e-09,4.991217058492253e-08,8.782941507734583e-11,1.1986858583792915e-07,8.18
7.53585502446671e-09,7.49444818915323e-08,1.1729368371139382e-07,6.854102629731309e-10,1.3431466911976073e-07,1.034532700100217e-09,1.5012429416327567e-09,7.519663084000802e-09,4.99121774610535e-08,8.782253894638282e-11,1.198567387353195e-07,8.19
7.533891548327213e-09,7.493513173287236e-08,1.1728164580240475e-07,6.856145675461144e-10,1.3431196217820659e-07,1.0345518913252547e-09,1.5017629112494027e-09,7.530976718800234e-09,4.991218434233193e-08,8.781565766795087e-11,1.1984489282095683e-07,8.2
7.531933808943255e-09,7.492577487230034e-08,1.1726960961913876e-07,6.858182707419775e-10,1.3430926372292723e-07,1.0345710239106565e-09,1.5022807913635511e-09,7.542291318756222e-09,4.9912191228723653e-08,8.780877127622834e-11,1.1983304809469302e-07,8.21
7.529981768006281e-09,7.491641135727072e-08,1.1725757516040231e-07,6.860213738910458e-10,1.343065737050239e-07,1.034590098107189e-09,1.502796590984323e-09,7.553606874722828e-09,4.991219812019471e-08,8.780187980516882e-11,1.1982120455638018e-07,8.22
7.528035387493565e-09,7.49070412349207e-08,1.1724554242500394e-07,6.862238783203685e-10,1.3430389207591833e-07,1.0346091141644315e-09,1.5033103190906277e-09,7.564923377585565e-09,4.991220501671138e-08,8.77949832885027e-11,1.1980936220587056e-07,8.23
7.526094629665878e-09,7.489766455207258e-08,1.1723351141175423e-07,6.864257853537281e-10,1.343012187873504e-07,1.0346280723307847e-09,1.5038219846311725e-09,7.57624081826137e-09,4.9912211918240143e-08,8.77880817597388e-11,1.1979752104301663e-07,8.24
7.5241594570652e-09,7.488828135523605e-08,1.172214821194658e-07,6.866270963116516e-10,1.342985537913758e-07,1.03464697285348e-09,1.5043315965244743e-09,7.587559187698587e-09,4.9912218824747716e-08,8.778117525216608e-11,1.19785681067671e-07,8.25
7.522229832512432e-09,7.487889169061047e-08,1.1720945454695327e-07,6.868278125114208e-10,1.342958970403638e-07,1.0346658159785859e-09,1.504839163658872e-09,7.598878476876942e-09,4.991222573620103e-08,8.777426379885514e-11,1.1977384227968645e-07,8.26
7.520305719105138e-09,7.486949560408718e-08,1.1719742869303336e-07,6.870279352670825e-10,1.3429324848699473e-07,1.034684601951017e-09,1.5053446948925404e-09,7.610198676807522e-09,4.9912232652567224e-08,8.77673474326598e-11,1.1976200467891596e-07,8.27
7.51838708021531e-09,7.486009314125179e-08,1.171854045565248e-07,6.87227465889459e-10,1.3429060808425805e-07,1.034703331014542e-09,1.5058481990535041e-09,7.621519778532753e-09,4.9912239573813666e-08,8.776042618621877e-11,1.1975016826521268e-07,8.28
7.516473879487138e-09,7.485068434738634e-08,1.1717338213624832e-07,6.874264056861586e-10,1.342879757854498e-07,1.0347220034117914e-09,1.5063496849396551e-09,7.632841773126378e-09,4.991224649990793e-08,8.775350009195709e-11,1.197383330384299e-07,8.290000000000001
7.514566080834815e-09,7.484126926747162e-08,1.1716136143102673e-07,6.876247559615853e-10,1.3428535154417046e-07,1.0347406193842647e-09,1.5068491613187683e-09,7.64416465169342e-09,4.99122534308178e-08,8.774656918208776e-11,1.1972649899842116e-07,8.3
7.512663648440346e-09,7.483184794618933e-08,1.1714934243968486e-07,6.878225180169497e-10,1.342827353143228e-07,1.0347591791723387e-09,1.5073466369285203e-09,7.655488405370174e-09,4.9912260366511276e-08,8.773963348861324e-11,1.1971466614504006e-07,8.31
7.510766546751395e-09,7.48224204279243e-08,1.1713732516104955e-07,6.880196931502787e-10,1.3428012705010961e-07,1.0347776830152752e-09,1.5078421204765085e-09,7.666813025324166e-09,4.991226730695656e-08,8.7732693043327e-11,1.1970283447814044e-07,8.32
7.508874740479127e-09,7.48129867567666e-08,1.1712530959394967e-07,6.882162826564258e-10,1.3427752670603148e-07,1.0347961311512277e-09,1.5083356206402712e-09,7.67813850275413e-09,4.9912274252122075e-08,8.7725747877815e-11,1.1969100399757627e-07,8.33
7.506988194596086e-09,7.48035469765138e-08,1.1711329573721614e-07,6.88412287827081e-10,1.3427493423688473e-07,1.0348145238172495e-09,1.5088271460673093e-09,7.689464828889976e-09,4.991228120197643e-08,8.771879802345723e-11,1.1967917470320172e-07,8.34
7.505106874334087e-09,7.479410113067301e-08,1.1710128358968186e-07,6.886077099507811e-10,1.342723495977592e-07,1.0348328612493006e-09,1.509316705375108e-09,7.700791994992762e-09,4.991228815648846e-08,8.771184351142914e-11,1.196673465948711e-07,8.35
7.503230745182124e-09,7.478464926246307e-08,1.1708927315018177e-07,6.888025503129195e-10,1.342697727440361e-07,1.0348511436822552e-09,1.5098043071511605e-09,7.712119992354664e-09,4.9912295115627186e-08,8.770488437270318e-11,1.1965551967243891e-07,8.36
7.501359772884294e-09,7.477519141481662e-08,1.1707726441755282e-07,6.889968101957561e-10,1.3426720363138594e-07,1.034869371349909e-09,1.5102899599529924e-09,7.723448812298943e-09,4.991230207936184e-08,8.769792063805022e-11,1.1964369393575981e-07,8.370000000000001
7.499493923437744e-09,7.476572763038222e-08,1.17065257390634e-07,6.891904908784271e-10,1.3426464221576647e-07,1.0348875444849854e-09,1.5107736723081869e-09,7.734778446179905e-09,4.991230904766185e-08,8.769095233804101e-11,1.1963186938468859e-07,8.38
7.497633163090633e-09,7.475625795152636e-08,1.1705325206826627e-07,6.893835936369553e-10,1.3426208845342046e-07,1.0349056633191437e-09,1.5112554527144112e-09,7.74610888538288e-09,4.991231602049684e-08,8.768397950304766e-11,1.1962004601908023e-07,8.39
7.49577745834011e-09,7.474678242033559e-08,1.1704124844929263e-07,6.895761197442592e-10,1.3425954230087377e-07,1.034923728082985e-09,1.5117353096394437e-09,7.75744012132418e-09,4.991232299783664e-08,8.767700216324501e-11,1.1960822383878984e-07,8.4
7.493926775930314e-09,7.473730107861851e-08,1.1702924653255808e-07,6.897680704701633e-10,1.3425700371493326e-07,1.0349417390060598e-09,1.5122132515212026e-09,7.768772145451062e-09,4.9912329979651274e-08,8.767002034861211e-11,1.1959640284367275e-07,8.41
7.492081082850387e-09,7.472781396790781e-08,1.1701724631690964e-07,6.899594470814077e-10,1.342544726526847e-07,1.0349596963168741e-09,1.5126892867677744e-09,7.780104949241697e-09,4.991233696591095e-08,8.766303408893353e-11,1.195845830335844e-07,8.42
7.490240346332502e-09,7.471832112946226e-08,1.1700524780119628e-07,6.901502508416572e-10,1.3425194907149088e-07,1.0349776002428966e-09,1.5131634237574443e-09,7.791438524205129e-09,4.991234395658608e-08,8.76560434138009e-11,1.1957276440838042e-07,8.43
7.488404533849919e-09,7.470882260426874e-08,1.1699325098426903e-07,6.903404830115118e-10,1.342494329289895e-07,1.034995451010565e-09,1.5136356708387275e-09,7.802772861881235e-09,4.991235095164727e-08,8.764904835261419e-11,1.1956094696791655e-07,8.44
7.486573613115037e-09,7.469931843304417e-08,1.1698125586498089e-07,6.905301448485156e-10,1.3424692418309124e-07,1.0350132488452926e-09,1.5141060363304012e-09,7.814107953840694e-09,4.9912357951065304e-08,8.764204893458311e-11,1.1954913071204872e-07,8.45
7.484747552077488e-09,7.468980865623747e-08,1.1696926244218687e-07,6.907192376071669e-10,1.3424442279197773e-07,1.035030993971475e-09,1.5145745285215364e-09,7.825443791684937e-09,4.991236495481116e-08,8.763504518872849e-11,1.19537315640633e-07,8.46
7.482926318922228e-09,7.468029331403157e-08,1.1695727071474394e-07,6.909077625389267e-10,1.342419287140997e-07,1.035048686612496e-09,1.5150411556715326e-09,7.83678036704611e-09,4.991237196285601e-08,8.762803714388362e-11,1.1952550175352567e-07,8.47
7.48110988206765e-09,7.467077244634523e-08,1.1694528068151109e-07,6.910957208922291e-10,1.3423944190817496e-07,1.0350663269907347e-09,1.515505926010152e-09,7.848117671587037e-09,4.99123789751712e-08,8.762102482869557e-11,1.1951368905058306e-07,8.48
7.47929821016372e-09,7.466124609283502e-08,1.169332923413493e-07,6.912831139124907e-10,1.3423696233318653e-07,1.0350839153275708e-09,1.5159688477375547e-09,7.859455697001177e-09,4.991238599172827e-08,8.761400827162657e-11,1.1950187753166176e-07,8.49
7.477491272090116e-09,7.465171429289724e-08,1.1692130569312149e-07,6.91469942842119e-10,1.3423448994838071e-07,1.0351014518433914e-09,1.5164299290243353e-09,7.870794435012576e-09,4.991239301249894e-08,8.760698750095533e-11,1.1949006719661842e-07,8.5
7.475689036954397e-09,7.464217708566971e-08,1.1690932073569261e-07,6.916562089205225e-10,1.3423202471326518e-07,1.035118936757597e-09,1.5168891780115597e-09,7.882133877375826e-09,4.9912400037455114e-08,8.75999625447783e-11,1.1947825804530993e-07,8.51
7.473891474090172e-09,7.463263451003374e-08,1.1689733746792957e-07,6.9184191338412e-10,1.342295665876071e-07,1.035136370288608e-09,1.517346602810803e-09,7.893474015876025e-09,4.991240706656888e-08,8.7592933431011e-11,1.1946645007759323e-07,8.52
7.472098553055302e-09,7.462308660461592e-08,1.1688535588870126e-07,6.920270574663493e-10,1.3422711553143138e-07,1.0351537526538697e-09,1.5178022115041882e-09,7.904814842328724e-09,4.99124140998125e-08,8.758590018738933e-11,1.194546432933255e-07,8.53
7.470310243630103e-09,7.461353340778995e-08,1.1687337599687853e-07,6.922116423976768e-10,1.3422467150501864e-07,1.035171084069859e-09,1.5182560121444257e-09,7.916156348579889e-09,4.991242113715842e-08,8.757886284147084e-11,1.1944283769236403e-07,8.540000000000001
7.468526515815571e-09,7.460397495767853e-08,1.1686139779133422e-07,6.923956694056065e-10,1.3422223446890354e-07,1.03518836475209e-09,1.5187080127548531e-09,7.927498526505844e-09,4.9912428178579256e-08,8.757182142063598e-11,1.1943103327456625e-07,8.55
7.466747339831624e-09,7.459441129215508e-08,1.1684942127094312e-07,6.925791397146891e-10,1.3421980438387287e-07,1.0352055949151198e-09,1.519158221329477e-09,7.938841368013235e-09,4.9912435224047805e-08,8.75647759520894e-11,1.1941923003978975e-07,8.56
7.46497268611535e-09,7.45848424488456e-08,1.16837446434582e-07,6.927620545465311e-10,1.342173812109638e-07,1.0352227747725544e-09,1.5196066458330142e-09,7.95018486503898e-09,4.9912442273537034e-08,8.755772646286115e-11,1.1940742798789227e-07,8.57
7.463202525319284e-09,7.457526846513045e-08,1.1682547328112957e-07,6.929444151198036e-10,1.3421496491146205e-07,1.0352399045370544e-09,1.5200532942009345e-09,7.961529009550211e-09,4.991244932702009e-08,8.755067297980798e-11,1.1939562711873167e-07,8.58
7.46143682830968e-09,7.456568937814602e-08,1.1681350180946653e-07,6.931262226502517e-10,1.3421255544690015e-07,1.0352569844203405e-09,1.5204981743395032e-09,7.97287379354424e-09,4.991245638447028e-08,8.754361552961453e-11,1.19383827432166e-07,8.59
7.459675566164823e-09,7.455610522478663e-08,1.168015320184755e-07,6.933074783507031e-10,1.3421015277905567e-07,1.0352740146331986e-09,1.520941294125826e-09,7.984219209048493e-09,4.9912463445861106e-08,8.753655413879454e-11,1.1937202892805338e-07,8.6
7.457918710173332e-09,7.454651604170615e-08,1.1678956390704108e-07,6.93488183431077e-10,1.3420775686994947e-07,1.0352909953854865e-09,1.5213826614078935e-09,7.99556524812047e-09,4.991247051116621e-08,8.752948883369212e-11,1.1936023160625215e-07,8.61
7.456166231832492e-09,7.453692186531976e-08,1.167775974740498e-07,6.936683390983931e-10,1.3420536768184393e-07,1.035307926886138e-09,1.5218222840046262e-09,8.006911902847695e-09,4.9912477580359414e-08,8.752241964048292e-11,1.1934843546662074e-07,8.620000000000001
7.45441810284659e-09,7.452732273180571e-08,1.1676563271839017e-07,6.938479465567804e-10,1.3420298517724133e-07,1.0353248093431694e-09,1.5222601697059208e-09,8.01825916534765e-09,4.991248465341472e-08,8.75153465851753e-11,1.1933664050901778e-07,8.63
7.452674295125277e-09,7.451771867710694e-08,1.167536696389526e-07,6.940270070074857e-10,1.3420060931888203e-07,1.035341642963684e-09,1.5226963262726964e-09,8.02960702776774e-09,4.9912491730306286e-08,8.750826969361159e-11,1.1932484673330195e-07,8.64
7.450934780781933e-09,7.450810973693279e-08,1.1674170823462946e-07,6.942055216488829e-10,1.3419824006974286e-07,1.035358427953878e-09,1.5231307614369428e-09,8.040955482285232e-09,4.991249881100843e-08,8.750118899146916e-11,1.1931305413933217e-07,8.65
7.449199532132055e-09,7.44984959467607e-08,1.1672974850431508e-07,6.943834916764812e-10,1.341958773930354e-07,1.0353751645190454e-09,1.523563482901768e-09,8.0523045211072e-09,4.9912505895495636e-08,8.749410450426166e-11,1.1930126272696742e-07,8.66
7.447468521691648e-09,7.448887734183784e-08,1.1671779044690568e-07,6.94560918282934e-10,1.3419352125220432e-07,1.0353918528635833e-09,1.523994498341447e-09,8.063654136470473e-09,4.991251298374256e-08,8.748701625734018e-11,1.1928947249606685e-07,8.67
7.445741722175638e-09,7.447925395718275e-08,1.1670583406129944e-07,6.947378026580473e-10,1.3419117161092574e-07,1.0354084931909972e-09,1.524423815401471e-09,8.07500432064158e-09,4.9912520075724e-08,8.747992427589436e-11,1.1927768344648976e-07,8.68
7.4440191064963e-09,7.446962582758697e-08,1.1669387934639645e-07,6.949141459887886e-10,1.3418882843310562e-07,1.0354250857039054e-09,1.5248514416985978e-09,8.086355065916692e-09,4.991252717141494e-08,8.747282858495355e-11,1.1926589557809556e-07,8.69
7.44230064776169e-09,7.44599929876167e-08,1.1668192630109875e-07,6.950899494592953e-10,1.3418649168287806e-07,1.0354416306040448e-09,1.5252773848209017e-09,8.097706364621574e-09,4.9912534270790506e-08,8.746572920938794e-11,1.192541088907438e-07,8.700000000000001
7.4405863192741e-09,7.445035547161435e-08,1.166699749243103e-07,6.95265214250883e-10,1.341841613246037e-07,1.0354581280922756e-09,1.5257016523278253e-09,8.109058209111514e-09,4.991254137382598e-08,8.745862617390968e-11,1.192423233842942e-07,8.71
7.438876094528518e-09,7.444071331370016e-08,1.1665802521493696e-07,6.954399415420543e-10,1.3418183732286823e-07,1.0354745783685863e-09,1.5261242517502313e-09,8.12041059177128e-09,4.9912548480496817e-08,8.7451519503074e-11,1.1923053905860657e-07,8.72
7.437169947211108e-09,7.44310665477738e-08,1.1664607717188652e-07,6.95614132508507e-10,1.341795196424806e-07,1.035490981632098e-09,1.526545190590454e-09,8.131763505015056e-09,4.991255559077861e-08,8.744440922128032e-11,1.1921875591354085e-07,8.73
7.435467851197699e-09,7.442141520751588e-08,1.1663413079406864e-07,6.957877883231429e-10,1.3417720824847167e-07,1.0355073380810702e-09,1.5269644763223535e-09,8.143116941286386e-09,4.991256270464712e-08,8.743729535277328e-11,1.1920697394895716e-07,8.74
7.433769780552287e-09,7.441175932638957e-08,1.1662218608039496e-07,6.959609101560756e-10,1.3417490310609248e-07,1.035523647912905e-09,1.5273821163913682e-09,8.154470893058113e-09,4.991256982207825e-08,8.743017792164393e-11,1.1919519316471571e-07,8.75
7.432075709525553e-09,7.440209893764209e-08,1.16610243029779e-07,6.961334991746391e-10,1.3417260418081272e-07,1.0355399113241513e-09,1.5277981182145693e-09,8.165825352832321e-09,4.991257694304806e-08,8.742305695183079e-11,1.1918341356067687e-07,8.76
7.430385612553388e-09,7.43924340743063e-08,1.1659830164113614e-07,6.963055565433962e-10,1.3417031143831928e-07,1.035556128510511e-09,1.5282124891807152e-09,8.177180313140276e-09,4.991258406753277e-08,8.74159324671208e-11,1.1917163513670111e-07,8.77
7.428699464255433e-09,7.438276476920218e-08,1.1658636191338371e-07,6.964770834241465e-10,1.3416802484451463e-07,1.0355722996668425e-09,1.5286252366503071e-09,8.188535766542363e-09,4.991259119550874e-08,8.740880449115057e-11,1.1915985789264907e-07,8.78
7.427017239433635e-09,7.43730910549383e-08,1.1657442384544092e-07,6.966480809759349e-10,1.3416574436551537e-07,1.0355884249871653e-09,1.5290363679556443e-09,8.199891705628034e-09,4.9912598326952483e-08,8.740167304740728e-11,1.1914808182838149e-07,8.790000000000001
7.425338913070811e-09,7.436341296391344e-08,1.1656248743622886e-07,6.968185503550595e-10,1.3416346996765067e-07,1.035604504664665e-09,1.5294458904008799e-09,8.21124812301573e-09,4.991260546184066e-08,8.739453815922982e-11,1.1913630694375923e-07,8.8
7.423664460329222e-09,7.435373052831792e-08,1.1655055268467053e-07,6.969884927150799e-10,1.341612016174608e-07,1.0356205388916976e-09,1.5298538112620785e-09,8.222605011352839e-09,4.991261260015008e-08,8.738739984980979e-11,1.191245332386433e-07,8.81
7.421993856549164e-09,7.434404378013519e-08,1.1653861958969081e-07,6.971579092068256e-10,1.341589392816957e-07,1.0356365278597938e-09,1.5302601377872733e-09,8.233962363315621e-09,4.99126197418577e-08,8.738025814219251e-11,1.1911276071289484e-07,8.82
7.420327077247572e-09,7.433435275114325e-08,1.1652668815021646e-07,6.973268009784033e-10,1.341566829273134e-07,1.0356524717596639e-09,1.530664877196523e-09,8.245320171609151e-09,4.991262688694061e-08,8.73731130592781e-11,1.191009893663751e-07,8.83
7.4186640981166294e-09,7.432465747291608e-08,1.1651475836517612e-07,6.974951691752057e-10,1.3415443252147864e-07,1.0356683707812018e-09,1.5310680366819702e-09,8.256678428967255e-09,4.991263403537607e-08,8.736596462382245e-11,1.1908921919894548e-07,8.84
7.417004895022393e-09,7.431495797682513e-08,1.1650283023350029e-07,6.976630149399192e-10,1.3415218803156147e-07,1.0356842251134896e-09,1.5314696234079008e-09,8.268037128152444e-09,4.9912641187141454e-08,8.735881285843823e-11,1.1907745021046746e-07,8.85
7.4153494440034305e-09,7.430525429404068e-08,1.1649090375412136e-07,6.978303394125319e-10,1.3414994942513568e-07,1.0357000349448015e-09,1.5318696445108023e-09,8.279396261955854e-09,4.99126483422143e-08,8.735165778559591e-11,1.1906568240080268e-07,8.86
7.413697721269467e-09,7.429554645553331e-08,1.164789789259736e-07,6.979971437303415e-10,1.3414771666997746e-07,1.0357158004626085e-09,1.5322681070994235e-09,8.290755823197183e-09,4.991265550057227e-08,8.734449942762474e-11,1.190539157698129e-07,8.870000000000001
7.4120497032000456e-09,7.42858344920753e-08,1.1646705574799314e-07,6.981634290279634e-10,1.3414548973406402e-07,1.0357315218535823e-09,1.532665018254835e-09,8.302115804724617e-09,4.991266266219318e-08,8.733733780671372e-11,1.1904215031736e-07,8.88
7.410405366343196e-09,7.427611843424198e-08,1.1645513421911795e-07,6.983291964373381e-10,1.3414326858557212e-07,1.0357471993036e-09,1.5330603850304889e-09,8.313476199414777e-09,4.991266982705498e-08,8.73301729449126e-11,1.1903038604330596e-07,8.89
7.4087646874141176e-09,7.426639831241319e-08,1.1644321433828789e-07,6.984944470877398e-10,1.341410531928767e-07,1.0357628329977474e-09,1.5334542144522803e-09,8.324837000172649e-09,4.991267699513576e-08,8.732300486413286e-11,1.1901862294751293e-07,8.9
7.407127643293869e-09,7.425667415677457e-08,1.1643129610444465e-07,6.986591821057836e-10,1.341388435245495e-07,1.035778423120324e-09,1.5338465135186084e-09,8.336198199931516e-09,4.991268416641374e-08,8.731583358614862e-11,1.1900686102984314e-07,8.91
7.405494211028077e-09,7.424694599731899e-08,1.1641937951653179e-07,6.988234026154332e-10,1.341366395493577e-07,1.0357939698548462e-09,1.5342372892004381e-09,8.347559791652894e-09,4.991269134086729e-08,8.730865913259764e-11,1.1899510029015896e-07,8.92
7.403864367825649e-09,7.423721386384785e-08,1.1640746457349472e-07,6.989871097380094e-10,1.3413444123626254e-07,1.0358094733840524e-09,1.5346265484413624e-09,8.358921768326466e-09,4.9912698518474903e-08,8.730148152498224e-11,1.1898334072832288e-07,8.93
7.4022380910574965e-09,7.422747778597245e-08,1.1639555127428068e-07,6.991503045921969e-10,1.3413224855441803e-07,1.035824933889906e-09,1.5350142981576647e-09,8.370284122970013e-09,4.9912705699215216e-08,8.729430078467025e-11,1.189715823441975e-07,8.94
7.400615358255273e-09,7.421773779311534e-08,1.1638363961783877e-07,6.993129882940525e-10,1.3413006147316953e-07,1.0358403515536e-09,1.5354005452383816e-09,8.381646848629351e-09,4.991271288306699e-08,8.728711693289597e-11,1.1895982513764552e-07,8.950000000000001
7.39899614711012e-09,7.420799391451159e-08,1.1637172960311991e-07,6.994751619570126e-10,1.3412787996205246e-07,1.0358557265555606e-09,1.5357852965453665e-09,8.393009938378256e-09,4.991272007000913e-08,8.727992999076102e-11,1.189480691085298e-07,8.96
7.397380435471426e-09,7.419824617921013e-08,1.1635982122907689e-07,6.996368266919011e-10,1.3412570399079098e-07,1.0358710590754512e-09,1.536168558913353e-09,8.404373385318406e-09,4.991272726002065e-08,8.727273997923535e-11,1.189363142567133e-07,8.97
7.395768201345592e-09,7.418849461607506e-08,1.1634791449466429e-07,6.997979836069363e-10,1.3412353352929672e-07,1.0358863492921763e-09,1.5365503391500193e-09,8.415737182579306e-09,4.991273445308073e-08,8.726554691915811e-11,1.1892456058205908e-07,8.98
7.394159422894812e-09,7.417873925378692e-08,1.1633600939883854e-07,6.999586338077392e-10,1.341213685476674e-07,1.0359015973838852e-09,1.5369306440360522e-09,8.427101323318219e-09,4.991274164916865e-08,8.725835083123851e-11,1.1891280808443034e-07,8.99
7.392554078435857e-09,7.4168980120844e-08,1.1632410594055789e-07,7.001187783973407e-10,1.3411920901618558e-07,1.035916803527976e-09,1.537309480325212e-09,8.438465800720103e-09,4.991274884826383e-08,8.72511517360568e-11,1.1890105676369039e-07,9.0
7.39095214643888e-09,7.415921724556354e-08,1.1631220411878242e-07,7.002784184761888e-10,1.3411705490531744e-07,1.0359319679010996e-09,1.5376868547443975e-09,8.449830607997535e-09,4.991275605034582e-08,8.72439496540651e-11,1.1888930661970264e-07,9.01
7.389353605526221e-09,7.414945065608308e-08,1.1630030393247402e-07,7.004375551421567e-10,1.3411490618571143e-07,1.0359470906791622e-09,1.5380627739937116e-09,8.461195738390647e-09,4.9912763255394296e-08,8.72367446055883e-11,1.1887755765233063e-07,9.02
7.387758434471223e-09,7.413968038036167e-08,1.1628840538059642e-07,7.005961894905495e-10,1.3411276282819704e-07,1.0359621720373307e-09,1.538437244746527e-09,8.472561185167052e-09,4.991277046338906e-08,8.722953661082499e-11,1.18865809861438e-07,9.03
7.3861666121970644e-09,7.41299064461811e-08,1.162765084621151e-07,7.007543226141123e-10,1.341106248037836e-07,1.035977212150035e-09,1.5388102736495518e-09,8.483926941621781e-09,4.9912777674310035e-08,8.722232568984821e-11,1.1885406324688851e-07,9.040000000000001
7.384578117775598e-09,7.412012888114714e-08,1.1626461317599741e-07,7.00911955603037e-10,1.341084920836589e-07,1.035992211190973e-09,1.5391818673228969e-09,8.4952930010772e-09,4.9912784888137275e-08,8.721511186260643e-11,1.1884231780854604e-07,9.05
7.382992930426194e-09,7.411034771269079e-08,1.1625271952121247e-07,7.0106908954497e-10,1.3410636463918818e-07,1.0360071693331123e-09,1.5395520323601412e-09,8.506659356882953e-09,4.991279210485096e-08,8.720789514892434e-11,1.1883057354627459e-07,9.06
7.381411029514601e-09,7.410056296806945e-08,1.1624082749673123e-07,7.012257255250193e-10,1.3410424244191268e-07,1.0360220867486956e-09,1.5399207753284002e-09,8.518026002415884e-09,4.991279932443138e-08,8.720067556850375e-11,1.1881883045993823e-07,9.07
7.379832394551816e-09,7.409077467436815e-08,1.1622893710152641e-07,7.013818646257619e-10,1.341021254635486e-07,1.0360369636092433e-09,1.5402881027683926e-09,8.529392931079967e-09,4.991280654685896e-08,8.719345314092438e-11,1.1880708854940119e-07,9.08
7.378257005192954e-09,7.408098285850074e-08,1.1621704833457254e-07,7.015375079272509e-10,1.341000136759858e-07,1.0360518000855575e-09,1.5406540211945075e-09,8.540760136306237e-09,4.991281377211424e-08,8.718622788564474e-11,1.1879534781452777e-07,9.09
7.37668484123614e-09,7.407118754721108e-08,1.1620516119484593e-07,7.016926565070229e-10,1.3409790705128667e-07,1.0360665963477247e-09,1.5410185370948726e-09,8.552127611552713e-09,4.991282100017788e-08,8.717899982200295e-11,1.1878360825518241e-07,9.1
7.375115882621402e-09,7.40613887670742e-08,1.1619327568132468e-07,7.01847311440105e-10,1.340958055616849e-07,1.0360813525651202e-09,1.5413816569314222e-09,8.563495350304332e-09,4.991282823103067e-08,8.717176896921757e-11,1.1877186987122964e-07,9.11
7.373550109429577e-09,7.405158654449748e-08,1.1618139179298867e-07,7.020014737990222e-10,1.340937091795843e-07,1.0360960689064108e-09,1.5417433871399659e-09,8.574863346072875e-09,4.99128354646535e-08,8.71645353463884e-11,1.1876013266253409e-07,9.120000000000001
7.371987501881222e-09,7.404178090572181e-08,1.1616950952881959e-07,7.021551446538041e-10,1.3409161787755773e-07,1.036110745539559e-09,1.5421037341302565e-09,8.58623159239689e-09,4.991284270102739e-08,8.715729897249728e-11,1.1874839662896052e-07,9.13
7.3704280403355385e-09,7.403197187682275e-08,1.1615762888780086e-07,7.023083250719926e-10,1.340895316283458e-07,1.0361253826318252e-09,1.54246270428606e-09,8.597600082841626e-09,4.991284994013348e-08,8.715005986640896e-11,1.187366617703738e-07,9.14
7.368871705289305e-09,7.402215948371164e-08,1.161457498689177e-07,7.024610161186486e-10,1.3408745040485577e-07,1.0361399803497725e-09,1.5428203039652238e-09,8.60896881099896e-09,4.9912857181953016e-08,8.714281804687186e-11,1.187249280866389e-07,9.15
7.367318477375817e-09,7.401234375213676e-08,1.161338724711571e-07,7.026132188563588e-10,1.3408537418016055e-07,1.0361545388592687e-09,1.5431765394997465e-09,8.620337770487323e-09,4.9912864426467366e-08,8.713557353251885e-11,1.1871319557762088e-07,9.16
7.3657683373638345e-09,7.400252470768445e-08,1.1612199669350781e-07,7.027649343452433e-10,1.3408330292749735e-07,1.0361690583254902e-09,1.5435314171958472e-09,8.631706954951621e-09,4.9912871673658015e-08,8.712832634186806e-11,1.1870146424318491e-07,9.17
7.364221266156544e-09,7.399270237578018e-08,1.1611012253496035e-07,7.029161636429623e-10,1.3408123662026672e-07,1.0361835389129257e-09,1.543884943334036e-09,8.64307635806317e-09,4.991287892350656e-08,8.712107649332367e-11,1.1868973408319628e-07,9.18
7.3626772447905216e-09,7.398287678168975e-08,1.16098249994507e-07,7.030669078047227e-10,1.3407917523203133e-07,1.0361979807853785e-09,1.5442371241691833e-09,8.654445973519617e-09,4.991288617599471e-08,8.711382400517666e-11,1.1867800509752038e-07,9.19
7.361136254434712e-09,7.39730479505203e-08,1.1608637907114178e-07,7.03217167883286e-10,1.3407711873651494e-07,1.0362123841059702e-09,1.5445879659305903e-09,8.665815795044873e-09,4.991289343110428e-08,8.710656889560561e-11,1.186662772860227e-07,9.200000000000001
7.359598276389411e-09,7.396321590722145e-08,1.1607450976386047e-07,7.033669449289739e-10,1.340750671076013e-07,1.0362267490371442e-09,1.5449374748220597e-09,8.677185816389024e-09,4.991290068881721e-08,8.709931118267743e-11,1.1865455064856883e-07,9.21
7.358063292085256e-09,7.395338067658635e-08,1.1606264207166061e-07,7.035162399896763e-10,1.34073020319333e-07,1.0362410757406683e-09,1.5452856570219662e-09,8.688556031328278e-09,4.9912907949115543e-08,8.709205088434818e-11,1.1864282518502447e-07,9.22
7.3565312830822304e-09,7.394354228325278e-08,1.1605077599354147e-07,7.036650541108577e-10,1.3407097834591045e-07,1.0362553643776382e-09,1.5456325186833276e-09,8.699926433664874e-09,4.991291521198143e-08,8.708478801846374e-11,1.1863110089525542e-07,9.23
7.35500223106867e-09,7.39337007517042e-08,1.1603891152850407e-07,7.038133883355637e-10,1.3406894116169079e-07,1.0362696151084804e-09,1.5459780659338758e-09,8.711297017227017e-09,4.991292247739713e-08,8.707752260276063e-11,1.1861937777912759e-07,9.24
