T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
307.0,9.8979187,0.0,129.25642,0.069404766,0.0,-67.194344,1.0,123.27856,-67.189331,-92.562988,42.696785,0.64598644,-0.00010025704,5.2522728e-06,0.023545852,1.2684323,9.5003779e-05,-0.014769495,-1.9230947,4.0036707,125.30884,25.230389
307.5,9.8979168,0.0,129.25642,0.069404766,0.0,-67.194344,1.0,123.27856,-67.189339,-92.562981,42.696789,0.64598638,-0.00010009336,5.2436994e-06,0.023545856,1.2684321,9.4848663e-05,-0.0147695,-1.9230947,4.0036707,125.30885,25.230387
308.0,9.8979149,0.0,129.25641,0.069404773,0.0,-67.194344,1.0,123.27857,-67.189346,-92.562981,42.696793,0.64598632,-9.992993e-05,5.2351402e-06,0.023545861,1.268432,9.4693802e-05,-0.014769504,-1.9230949,4.0036712,125.30885,25.230385
308.5,9.897913,0.0,129.25641,0.069404781,0.0,-67.194336,1.0,123.27858,-67.189354,-92.562981,42.696796,0.64598632,-9.9766774e-05,5.2265946e-06,0.023545865,1.268432,9.4539188e-05,-0.014769509,-1.9230949,4.0036716,125.30886,25.230383
309.0,9.8979101,0.0,129.25641,0.069404781,0.0,-67.194336,1.0,123.27859,-67.189362,-92.562981,42.6968,0.64598626,-9.960388e-05,5.2180635e-06,0.023545869,1.2684319,9.4384835e-05,-0.014769513,-1.923095,4.0036721,125.30886,25.230381
309.5,9.8979082,0.0,129.25641,0.069404788,0.0,-67.194336,1.0,123.27859,-67.189369,-92.562973,42.696804,0.64598626,-9.9441255e-05,5.2095461e-06,0.023545872,1.2684318,9.4230731e-05,-0.014769518,-1.923095,4.0036721,125.30887,25.230379
310.0,9.8979063,0.0,129.25641,0.069404788,0.0,-67.194336,1.0,123.2786,-67.189377,-92.562973,42.696808,0.6459862,-9.9278899e-05,5.2010423e-06,0.023545876,1.2684318,9.4076873e-05,-0.014769522,-1.923095,4.0036726,125.30888,25.230375
310.5,9.8979034,0.0,129.25641,0.069404796,0.0,-67.194336,1.0,123.2786,-67.189384,-92.562973,42.696812,0.6459862,-9.9116805e-05,5.1925526e-06,0.023545882,1.2684317,9.392327e-05,-0.014769527,-1.9230951,4.0036731,125.30888,25.230373
311.0,9.8979015,0.0,129.25641,0.069404796,0.0,-67.194336,1.0,123.27861,-67.189384,-92.562965,42.696815,0.64598614,-9.8954974e-05,5.1840766e-06,0.023545885,1.2684315,9.3769915e-05,-0.014769532,-1.9230951,4.0036736,125.30889,25.230371
311.5,9.8978996,0.0,129.25641,0.069404803,0.0,-67.194336,1.0,123.27862,-67.189392,-92.562965,42.696819,0.64598614,-9.8793404e-05,5.1756147e-06,0.023545889,1.2684315,9.3616814e-05,-0.014769536,-1.9230952,4.0036736,125.3089,25.23037
312.0,9.8978968,0.0,129.25641,0.069404803,0.0,-67.194336,1.0,123.27863,-67.1894,-92.562965,42.696823,0.64598608,-9.8632103e-05,5.1671664e-06,0.023545893,1.2684314,9.3463961e-05,-0.014769541,-1.9230952,4.003674,125.3089,25.230368
312.5,9.8978949,0.0,129.25641,0.069404811,0.0,-67.194336,1.0,123.27863,-67.189407,-92.562958,42.696827,0.64598602,-9.8471064e-05,5.1587322e-06,0.023545897,1.2684313,9.3311362e-05,-0.014769546,-1.9230953,4.0036745,125.30891,25.230366
313.0,9.897893,0.0,129.25641,0.069404818,0.0,-67.194336,1.0,123.27864,-67.189415,-92.562958,42.696831,0.64598602,-9.8310295e-05,5.1503116e-06,0.023545902,1.2684313,9.3159011e-05,-0.01476955,-1.9230953,4.0036745,125.30891,25.230364
313.5,9.8978901,0.0,129.25641,0.069404818,0.0,-67.194328,1.0,123.27865,-67.189423,-92.562958,42.696835,0.64598596,-9.814978e-05,5.1419047e-06,0.023545906,1.2684312,9.30069e-05,-0.014769555,-1.9230953,4.003675,125.30892,25.230362
314.0,9.8978882,0.0,129.25641,0.069404826,0.0,-67.194328,1.0,123.27865,-67.18943,-92.56295,42.696835,0.64598596,-9.7989527e-05,5.1335114e-06,0.02354591,1.2684311,9.2855051e-05,-0.014769559,-1.9230955,4.0036755,125.30893,25.23036
314.5,9.8978863,0.0,129.25641,0.069404826,0.0,-67.194328,1.0,123.27866,-67.189438,-92.56295,42.696838,0.6459859,-9.7829536e-05,5.1251318e-06,0.023545913,1.2684311,9.2703442e-05,-0.014769563,-1.9230955,4.0036759,125.30893,25.230358
315.0,9.8978844,0.0,129.25641,0.069404833,0.0,-67.194328,1.0,123.27866,-67.189445,-92.56295,42.696842,0.6459859,-9.7669807e-05,5.1167663e-06,0.023545917,1.2684309,9.255208e-05,-0.014769568,-1.9230956,4.0036759,125.30894,25.230356
315.5,9.8978815,0.0,129.25641,0.069404833,0.0,-67.194328,1.0,123.27867,-67.189453,-92.56295,42.696846,0.64598584,-9.7510339e-05,5.1084139e-06,0.023545923,1.2684308,9.2400966e-05,-0.014769573,-1.9230956,4.0036764,125.30894,25.230352
316.0,9.8978796,0.0,129.25641,0.06940484,0.0,-67.194328,1.0,123.27868,-67.189461,-92.562943,42.69685,0.64598584,-9.7351134e-05,5.1000752e-06,0.023545926,1.2684308,9.2250099e-05,-0.014769577,-1.9230956,4.0036769,125.30895,25.23035
316.5,9.8978777,0.0,129.25641,0.06940484,0.0,-67.194328,1.0,123.27869,-67.189468,-92.562943,42.696854,0.64598578,-9.7192191e-05,5.0917506e-06,0.02354593,1.2684307,9.2099479e-05,-0.014769582,-1.9230957,4.0036769,125.30896,25.230349
317.0,9.8978758,0.0,129.25641,0.069404848,0.0,-67.194328,1.0,123.27869,-67.189476,-92.562943,42.696857,0.64598572,-9.7033502e-05,5.0834387e-06,0.023545934,1.2684307,9.1949099e-05,-0.014769586,-1.9230957,4.0036774,125.30896,25.230347
317.5,9.8978729,0.0,129.25641,0.069404848,0.0,-67.194328,1.0,123.27869,-67.189484,-92.562935,42.696861,0.64598572,-9.6875068e-05,5.0751414e-06,0.023545938,1.2684306,9.1798975e-05,-0.01476959,-1.9230958,4.0036778,125.30897,25.230345
318.0,9.897871,0.0,129.25641,0.069404855,0.0,-67.194328,1.0,123.2787,-67.189491,-92.562935,42.696865,0.64598566,-9.6716903e-05,5.0668573e-06,0.023545943,1.2684305,9.164909e-05,-0.014769595,-1.9230958,4.0036783,125.30898,25.230343
318.5,9.8978691,0.0,129.25641,0.069404863,0.0,-67.194328,1.0,123.27871,-67.189499,-92.562935,42.696869,0.64598566,-9.6558993e-05,5.0585863e-06,0.023545947,1.2684305,9.1499445e-05,-0.0147696,-1.9230958,4.0036783,125.30898,25.230341
319.0,9.8978672,0.0,129.25641,0.069404863,0.0,-67.194321,1.0,123.27872,-67.189507,-92.562927,42.696873,0.6459856,-9.6401338e-05,5.050329e-06,0.023545951,1.2684304,9.1350055e-05,-0.014769604,-1.9230959,4.0036788,125.30899,25.230339
319.5,9.8978643,0.0,129.25641,0.06940487,0.0,-67.194321,1.0,123.27872,-67.189514,-92.562927,42.696873,0.6459856,-9.6243937e-05,5.0420854e-06,0.023545954,1.2684302,9.1200905e-05,-0.014769608,-1.9230959,4.0036793,125.30899,25.230337
320.0,9.8978624,0.0,129.25641,0.06940487,0.0,-67.194321,1.0,123.27873,-67.189522,-92.562927,42.696877,0.64598554,-9.6086798e-05,5.0338549e-06,0.023545958,1.2684302,9.1051996e-05,-0.014769613,-1.9230961,4.0036793,125.309,25.230335
320.5,9.8978605,0.0,129.25641,0.069404878,0.0,-67.194321,1.0,123.27873,-67.189522,-92.562927,42.69688,0.64598554,-9.5929914e-05,5.0256381e-06,0.023545962,1.2684301,9.0903333e-05,-0.014769617,-1.9230961,4.0036798,125.30901,25.230333
321.0,9.8978586,0.0,129.25641,0.069404878,0.0,-67.194321,1.0,123.27874,-67.189529,-92.56292,42.696884,0.64598548,-9.5773292e-05,5.0174344e-06,0.023545966,1.26843,9.0754911e-05,-0.014769622,-1.9230961,4.0036802,125.30901,25.230331
321.5,9.8978558,0.0,129.25641,0.069404885,0.0,-67.194321,1.0,123.27875,-67.189537,-92.56292,42.696888,0.64598548,-9.5616917e-05,5.0092449e-06,0.023545971,1.26843,9.0606729e-05,-0.014769627,-1.9230962,4.0036807,125.30902,25.23033
322.0,9.8978539,0.0,129.25641,0.069404885,0.0,-67.194321,1.0,123.27876,-67.189545,-92.56292,42.696892,0.64598542,-9.5460804e-05,5.0010681e-06,0.023545975,1.2684299,9.0458787e-05,-0.014769631,-1.9230962,4.0036807,125.30902,25.230328
322.5,9.8978519,0.0,129.25641,0.069404893,0.0,-67.194321,1.0,123.27876,-67.189552,-92.562912,42.696896,0.64598542,-9.5304938e-05,4.9929045e-06,0.023545979,1.2684298,9.0311092e-05,-0.014769635,-1.9230963,4.0036812,125.30903,25.230326
323.0,9.89785,0.0,129.25641,0.069404893,0.0,-67.194321,1.0,123.27877,-67.18956,-92.562912,42.696899,0.64598536,-9.5149335e-05,4.9847545e-06,0.023545982,1.2684298,9.0163638e-05,-0.01476964,-1.9230963,4.0036817,125.30904,25.230324
323.5,9.8978472,0.0,129.25641,0.0694049,0.0,-67.194321,1.0,123.27877,-67.189568,-92.562912,42.696903,0.64598531,-9.4993979e-05,4.9766177e-06,0.023545986,1.2684296,9.0016423e-05,-0.014769644,-1.9230963,4.0036817,125.30904,25.23032
324.0,9.8978453,0.0,129.25641,0.0694049,0.0,-67.194321,1.0,123.27878,-67.189575,-92.562912,42.696903,0.64598531,-9.4838884e-05,4.9684941e-06,0.02354599,1.2684296,8.9869449e-05,-0.014769648,-1.9230964,4.0036821,125.30905,25.230318
324.5,9.8978434,0.0,129.25641,0.069404908,0.0,-67.194313,1.0,123.27879,-67.189583,-92.562904,42.696907,0.64598525,-9.4684037e-05,4.9603836e-06,0.023545993,1.2684295,8.9722715e-05,-0.014769653,-1.9230964,4.0036826,125.30905,25.230316
325.0,9.8978415,0.0,129.25641,0.069404908,0.0,-67.194313,1.0,123.27879,-67.18959,-92.562904,42.696911,0.64598525,-9.4529445e-05,4.9522869e-06,0.023545997,1.2684294,8.957622e-05,-0.014769658,-1.9230964,4.0036826,125.30906,25.230314
325.5,9.8978395,0.0,129.25641,0.069404915,0.0,-67.194313,1.0,123.2788,-67.189598,-92.562904,42.696915,0.64598519,-9.43751e-05,4.9442033e-06,0.023546003,1.2684294,8.9429966e-05,-0.014769661,-1.9230965,4.0036831,125.30907,25.230312
326.0,9.8978367,0.0,129.25641,0.069404922,0.0,-67.194313,1.0,123.27881,-67.189606,-92.562897,42.696918,0.64598519,-9.4221017e-05,4.9361324e-06,0.023546007,1.2684293,8.9283953e-05,-0.014769666,-1.9230965,4.0036836,125.30907,25.23031
326.5,9.8978348,0.0,129.25641,0.069404922,0.0,-67.194313,1.0,123.27881,-67.189613,-92.562897,42.696922,0.64598513,-9.4067174e-05,4.9280752e-06,0.02354601,1.2684292,8.9138171e-05,-0.014769671,-1.9230967,4.0036836,125.30907,25.230309
327.0,9.8978329,0.0,129.25641,0.06940493,0.0,-67.194313,1.0,123.27882,-67.189613,-92.562897,42.696926,0.64598513,-9.3913593e-05,4.9200307e-06,0.023546014,1.2684292,8.899263e-05,-0.014769674,-1.9230967,4.003684,125.30908,25.230307
327.5,9.897831,0.0,129.25641,0.06940493,0.0,-67.194313,1.0,123.27882,-67.189621,-92.562897,42.69693,0.64598507,-9.3760253e-05,4.9119999e-06,0.023546018,1.268429,8.884733e-05,-0.014769679,-1.9230967,4.0036845,125.30909,25.230305
328.0,9.8978291,0.0,129.25641,0.069404937,0.0,-67.194313,1.0,123.27883,-67.189629,-92.562889,42.69693,0.64598507,-9.3607174e-05,4.9039818e-06,0.023546021,1.2684289,8.8702262e-05,-0.014769684,-1.9230968,4.003685,125.3091,25.230303
328.5,9.8978262,0.0,129.25641,0.069404937,0.0,-67.194313,1.0,123.27884,-67.189636,-92.562889,42.696934,0.64598501,-9.3454335e-05,4.8959764e-06,0.023546025,1.2684289,8.8557434e-05,-0.014769687,-1.9230968,4.003685,125.3091,25.230301
329.0,9.8978243,0.0,129.25641,0.069404945,0.0,-67.194313,1.0,123.27885,-67.189644,-92.562889,42.696938,0.64598501,-9.3301751e-05,4.8879847e-06,0.023546029,1.2684288,8.8412846e-05,-0.014769692,-1.9230969,4.0036855,125.3091,25.230299
329.5,9.8978224,0.0,129.25641,0.069404945,0.0,-67.194305,1.0,123.27885,-67.189651,-92.562881,42.696941,0.64598495,-9.3149414e-05,4.8800061e-06,0.023546033,1.2684288,8.8268484e-05,-0.014769696,-1.9230969,4.003686,125.30911,25.230297
330.0,9.8978205,0.0,129.25641,0.069404952,0.0,-67.194305,1.0,123.27885,-67.189659,-92.562881,42.696945,0.64598495,-9.2997325e-05,4.8720403e-06,0.023546036,1.2684287,8.8124369e-05,-0.0147697,-1.9230969,4.003686,125.30912,25.230295
330.5,9.8978186,0.0,129.25641,0.069404952,0.0,-67.194305,1.0,123.27886,-67.189667,-92.562881,42.696949,0.64598489,-9.284549e-05,4.8640873e-06,0.02354604,1.2684286,8.7980479e-05,-0.014769705,-1.923097,4.0036864,125.30913,25.230293
331.0,9.8978167,0.0,129.25641,0.06940496,0.0,-67.194305,1.0,123.27887,-67.189674,-92.562881,42.696953,0.64598489,-9.2693896e-05,4.8561474e-06,0.023546046,1.2684286,8.783683e-05,-0.014769709,-1.923097,4.0036869,125.30913,25.230291
331.5,9.8978138,0.0,129.25641,0.06940496,0.0,-67.194305,1.0,123.27888,-67.189682,-92.562874,42.696957,0.64598483,-9.2542548e-05,4.8482207e-06,0.023546049,1.2684284,8.7693414e-05,-0.014769713,-1.9230971,4.0036869,125.30914,25.230289
332.0,9.8978119,0.0,129.25641,0.069404967,0.0,-67.194305,1.0,123.27888,-67.18969,-92.562874,42.696957,0.64598477,-9.2391456e-05,4.8403067e-06,0.023546053,1.2684283,8.7550237e-05,-0.014769717,-1.9230971,4.0036874,125.30914,25.230288
332.5,9.89781,0.0,129.25641,0.069404967,0.0,-67.194305,1.0,123.27888,-67.18969,-92.562874,42.69696,0.64598477,-9.2240603e-05,4.8324055e-06,0.023546057,1.2684283,8.7407287e-05,-0.014769722,-1.9230971,4.0036879,125.30915,25.230286
333.0,9.8978081,0.0,129.25641,0.069404975,0.0,-67.194305,1.0,123.27889,-67.189697,-92.562866,42.696964,0.64598471,-9.2089998e-05,4.8245174e-06,0.023546061,1.2684282,8.7264569e-05,-0.014769726,-1.9230973,4.0036879,125.30916,25.230284
333.5,9.8978062,0.0,129.25641,0.069404975,0.0,-67.194305,1.0,123.2789,-67.189705,-92.562866,42.696968,0.64598471,-9.1939641e-05,4.8166421e-06,0.023546064,1.2684282,8.7122091e-05,-0.01476973,-1.9230973,4.0036883,125.30916,25.230282
334.0,9.8978043,0.0,129.25641,0.069404982,0.0,-67.194305,1.0,123.27891,-67.189713,-92.562866,42.696972,0.64598465,-9.178953e-05,4.8087795e-06,0.023546068,1.2684281,8.6979839e-05,-0.014769735,-1.9230973,4.0036888,125.30917,25.23028
334.5,9.8978024,0.0,129.25641,0.069404982,0.0,-67.194305,1.0,123.27891,-67.18972,-92.562866,42.696976,0.64598465,-9.163966e-05,4.8009301e-06,0.023546072,1.268428,8.6837827e-05,-0.014769739,-1.9230974,4.0036888,125.30917,25.230278
335.0,9.8977995,0.0,129.25641,0.069404989,0.0,-67.194298,1.0,123.27892,-67.189728,-92.562859,42.69698,0.64598459,-9.1490037e-05,4.7930935e-06,0.023546075,1.268428,8.669604e-05,-0.014769743,-1.9230974,4.0036893,125.30918,25.230276
335.5,9.8977976,0.0,129.25641,0.069404989,0.0,-67.194298,1.0,123.27892,-67.189735,-92.562859,42.69698,0.64598459,-9.1340662e-05,4.7852691e-06,0.023546079,1.2684278,8.6554486e-05,-0.014769747,-1.9230975,4.0036898,125.30918,25.230274
336.0,9.8977957,0.0,129.25641,0.069404997,0.0,-67.194298,1.0,123.27893,-67.189743,-92.562859,42.696983,0.64598453,-9.1191527e-05,4.7774579e-06,0.023546083,1.2684278,8.6413165e-05,-0.014769752,-1.9230975,4.0036898,125.30919,25.230272
336.5,9.8977938,0.0,129.25641,0.069404997,0.0,-67.194298,1.0,123.27894,-67.189751,-92.562851,42.696987,0.64598453,-9.1042632e-05,4.7696594e-06,0.023546087,1.2684277,8.6272077e-05,-0.014769755,-1.9230975,4.0036902,125.3092,25.23027
337.0,9.8977919,0.0,129.25641,0.069405004,0.0,-67.194298,1.0,123.27894,-67.189751,-92.562851,42.696991,0.64598447,-9.0893984e-05,4.7618737e-06,0.02354609,1.2684276,8.6131215e-05,-0.01476976,-1.9230976,4.0036907,125.3092,25.230268
337.5,9.89779,0.0,129.25641,0.069405004,0.0,-67.194298,1.0,123.27895,-67.189758,-92.562851,42.696995,0.64598447,-9.0745583e-05,4.7541007e-06,0.023546094,1.2684276,8.5990585e-05,-0.014769764,-1.9230976,4.0036907,125.3092,25.230267
338.0,9.897788,0.0,129.25641,0.069405012,0.0,-67.194298,1.0,123.27895,-67.189766,-92.562851,42.696999,0.64598441,-9.0597416e-05,4.74634e-06,0.023546098,1.2684275,8.5850181e-05,-0.014769768,-1.9230976,4.0036912,125.30921,25.230265
338.5,9.8977861,0.0,129.25641,0.069405012,0.0,-67.194298,1.0,123.27896,-67.189774,-92.562843,42.697002,0.64598441,-9.0449495e-05,4.7385925e-06,0.023546102,1.2684274,8.5710009e-05,-0.014769772,-1.9230977,4.0036917,125.30922,25.230263
339.0,9.8977842,0.0,129.25641,0.069405019,0.0,-67.194298,1.0,123.27897,-67.189781,-92.562843,42.697002,0.64598435,-9.0301815e-05,4.7308577e-06,0.023546105,1.2684274,8.5570064e-05,-0.014769777,-1.9230977,4.0036917,125.30923,25.230261
339.5,9.8977814,0.0,129.25641,0.069405019,0.0,-67.194298,1.0,123.27897,-67.189789,-92.562843,42.697006,0.64598435,-9.0154375e-05,4.7231351e-06,0.023546109,1.2684273,8.5430351e-05,-0.01476978,-1.9230978,4.0036922,125.30923,25.230259
340.0,9.8977795,0.0,129.25641,0.069405027,0.0,-67.194298,1.0,123.27898,-67.189796,-92.562836,42.69701,0.64598429,-9.0007175e-05,4.7154253e-06,0.023546113,1.2684273,8.5290863e-05,-0.014769785,-1.9230978,4.0036926,125.30923,25.230257
340.5,9.8977776,0.0,129.25641,0.069405027,0.0,-67.194298,1.0,123.27898,-67.189804,-92.562836,42.697014,0.64598429,-8.9860223e-05,4.7077278e-06,0.023546116,1.2684271,8.5151602e-05,-0.014769789,-1.9230978,4.0036926,125.30924,25.230255
341.0,9.8977757,0.0,129.25641,0.069405034,0.0,-67.19429,1.0,123.27899,-67.189804,-92.562836,42.697018,0.64598423,-8.9713503e-05,4.7000431e-06,0.02354612,1.268427,8.5012573e-05,-0.014769793,-1.923098,4.0036931,125.30925,25.230253
341.5,9.8977737,0.0,129.25641,0.069405034,0.0,-67.19429,1.0,123.279,-67.189812,-92.562836,42.697021,0.64598423,-8.9567024e-05,4.692371e-06,0.023546124,1.268427,8.4873769e-05,-0.014769797,-1.923098,4.0036936,125.30925,25.230251
342.0,9.8977718,0.0,129.25641,0.069405042,0.0,-67.19429,1.0,123.279,-67.189819,-92.562828,42.697021,0.64598417,-8.9420784e-05,4.6847113e-06,0.023546128,1.2684269,8.4735191e-05,-0.014769802,-1.923098,4.0036936,125.30926,25.230249
342.5,9.8977699,0.0,129.25641,0.069405042,0.0,-67.19429,1.0,123.27901,-67.189827,-92.562828,42.697025,0.64598417,-8.9274785e-05,4.6770642e-06,0.023546131,1.2684269,8.4596839e-05,-0.014769806,-1.9230981,4.0036941,125.30927,25.230247
343.0,9.897768,0.0,129.25641,0.069405049,0.0,-67.19429,1.0,123.27901,-67.189835,-92.562828,42.697029,0.64598411,-8.9129026e-05,4.6694295e-06,0.023546135,1.2684268,8.4458712e-05,-0.01476981,-1.9230981,4.0036945,125.30927,25.230246
343.5,9.8977661,0.0,129.25641,0.069405049,0.0,-67.19429,1.0,123.27902,-67.189842,-92.562828,42.697033,0.64598411,-8.8983499e-05,4.6618075e-06,0.023546139,1.2684267,8.4320811e-05,-0.014769814,-1.9230982,4.0036945,125.30927,25.230244
344.0,9.8977642,0.0,129.25641,0.069405057,0.0,-67.19429,1.0,123.27902,-67.18985,-92.56282,42.697037,0.64598405,-8.8838213e-05,4.6541973e-06,0.023546143,1.2684267,8.4183135e-05,-0.014769818,-1.9230982,4.003695,125.30928,25.230242
344.5,9.8977623,0.0,129.25641,0.069405057,0.0,-67.19429,1.0,123.27903,-67.189857,-92.56282,42.697041,0.64598405,-8.8693159e-05,4.6466002e-06,0.023546146,1.2684265,8.4045685e-05,-0.014769822,-1.9230982,4.0036955,125.30929,25.23024
345.0,9.8977604,0.0,129.25641,0.069405064,0.0,-67.19429,1.0,123.27904,-67.189857,-92.56282,42.697041,0.64598399,-8.8548353e-05,4.6390151e-06,0.02354615,1.2684265,8.3908461e-05,-0.014769826,-1.9230983,4.0036955,125.30929,25.230238
345.5,9.8977575,0.0,129.25641,0.069405064,0.0,-67.19429,1.0,123.27905,-67.189865,-92.562813,42.697044,0.64598399,-8.8403773e-05,4.6314426e-06,0.023546154,1.2684264,8.3771454e-05,-0.014769831,-1.9230983,4.003696,125.3093,25.230236
346.0,9.8977556,0.0,129.25641,0.069405071,0.0,-67.19429,1.0,123.27905,-67.189873,-92.562813,42.697048,0.64598393,-8.8259432e-05,4.6238824e-06,0.023546157,1.2684263,8.3634681e-05,-0.014769834,-1.9230983,4.0036964,125.3093,25.230234
346.5,9.8977537,0.0,129.25641,0.069405071,0.0,-67.194283,1.0,123.27905,-67.18988,-92.562813,42.697052,0.64598393,-8.8115332e-05,4.6163345e-06,0.023546161,1.2684263,8.3498126e-05,-0.014769838,-1.9230984,4.0036964,125.30931,25.230232
347.0,9.8977518,0.0,129.25641,0.069405079,0.0,-67.194283,1.0,123.27906,-67.189888,-92.562813,42.697056,0.64598387,-8.7971457e-05,4.6087989e-06,0.023546165,1.2684262,8.3361789e-05,-0.014769843,-1.9230984,4.0036969,125.30931,25.23023
347.5,9.8977499,0.0,129.25641,0.069405079,0.0,-67.194283,1.0,123.27907,-67.189896,-92.562805,42.69706,0.64598387,-8.7827822e-05,4.601276e-06,0.023546169,1.2684262,8.3225685e-05,-0.014769847,-1.9230984,4.0036969,125.30932,25.230228
348.0,9.897748,0.0,129.25641,0.069405086,0.0,-67.194283,1.0,123.27908,-67.189903,-92.562805,42.69706,0.64598382,-8.7684428e-05,4.593765e-06,0.023546172,1.2684261,8.3089792e-05,-0.01476985,-1.9230986,4.0036974,125.30933,25.230227
348.5,9.8977461,0.0,129.25641,0.069405086,0.0,-67.194283,1.0,123.27908,-67.189903,-92.562805,42.697063,0.64598382,-8.7541259e-05,4.5862662e-06,0.023546176,1.2684261,8.2954131e-05,-0.014769855,-1.9230986,4.0036979,125.30933,25.230225
349.0,9.8977442,0.0,129.25641,0.069405094,0.0,-67.194283,1.0,123.27908,-67.189911,-92.562805,42.697067,0.64598376,-8.739833e-05,4.5787792e-06,0.02354618,1.2684259,8.2818682e-05,-0.014769859,-1.9230987,4.0036979,125.30933,25.230223
349.5,9.8977423,0.0,129.25641,0.069405094,0.0,-67.194283,1.0,123.27909,-67.189919,-92.562798,42.697071,0.64598376,-8.7255627e-05,4.5713055e-06,0.023546183,1.2684258,8.2683458e-05,-0.014769862,-1.9230987,4.0036983,125.30934,25.230221
350.0,9.8977404,0.0,129.25641,0.069405101,0.0,-67.194283,1.0,123.2791,-67.189926,-92.562798,42.697075,0.6459837,-8.7113163e-05,4.563843e-06,0.023546187,1.2684258,8.254846e-05,-0.014769867,-1.9230987,4.0036988,125.30935,25.230219
350.5,9.8977385,0.0,129.25641,0.069405101,0.0,-67.194283,1.0,123.2791,-67.189934,-92.562798,42.697075,0.6459837,-8.6970933e-05,4.5563934e-06,0.023546191,1.2684257,8.2413681e-05,-0.014769871,-1.9230988,4.0036988,125.30935,25.230217
351.0,9.8977365,0.0,129.25641,0.069405109,0.0,-67.194283,1.0,123.27911,-67.189941,-92.56279,42.697079,0.64598364,-8.6828928e-05,4.5489555e-06,0.023546195,1.2684257,8.2279119e-05,-0.014769875,-1.9230988,4.0036993,125.30936,25.230215
351.5,9.8977346,0.0,129.25641,0.069405109,0.0,-67.194283,1.0,123.27911,-67.189941,-92.56279,42.697083,0.64598364,-8.6687163e-05,4.54153e-06,0.023546198,1.2684256,8.2144776e-05,-0.014769879,-1.9230988,4.0036998,125.30936,25.230213
352.0,9.8977327,0.0,129.25641,0.069405116,0.0,-67.194283,1.0,123.27912,-67.189949,-92.56279,42.697086,0.64598358,-8.6545624e-05,4.5341167e-06,0.023546202,1.2684255,8.2010651e-05,-0.014769883,-1.9230989,4.0036998,125.30937,25.230211
