Time,G_p,G_t,I_l,I_p,Q_sto1,Q_gut,I_1,I_d,X,I_po,Y,Q_sto2,V_G,k_1,k_2,G_b,V_I,m_1,m_2,m_4,m_5,m_6,HE_b,I_b,S_b,S_b_minus,k_max,k_min,k_abs,k_gri,f,b,d,BW,k_p1,k_p2,k_p3,k_p4,k_i,U_ii,V_m0,V_mX,K_m0,p_2U,part,K,alpha,beta,gamma,k_e1,k_e2,D,aa,cc,EGP,V_mmax,E,S,I,G,HE,m_3,Q_sto,Ra,k_empt,U_idm,U_id,U,S_po,Compartment1
4.26,179.50988959473838,135.65683316727893,5.739014067691982,1.468280758996218,61497.7646312842,1721.249030155707,25.056418750087513,25.000542691574335,0.22930546490801765,4.749712570979039,-0.0021458224419674656,14632.778457057242,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8044921107403757,2.0086218854805415,0.0,2.3748562854895194,29.365615179924358,95.4839838269885,0.5749043689211186,0.2569582515298618,76130.54308834144,1.1320522467562535,0.055181365088726696,0.7542855992002647,0.7542855992002647,1.7542855992002648,3.003263812836459,1.0
4.2700000000000005,179.51976137037485,135.65880513818996,5.744227376524102,1.46923167250415,61463.45845093565,1728.3475706519716,25.05675991356121,25.000547119073644,0.2306775007003558,4.756004135580656,-0.002117993048604204,14659.002962384311,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8040825214716654,2.0086734740263337,0.0,2.378002067790328,29.384633450083,95.48923477147599,0.574808737139174,0.25685772403134016,76122.46141331996,1.136720902236489,0.055179605179660036,0.7543118192320419,0.7543118192320419,1.754311819232042,3.007907774646519,1.0
4.28,179.5296708958105,135.66078171565198,5.749459233983157,1.470186049970144,61429.171408095885,1735.456264888116,25.057102555207198,25.00055157323235,0.23205538790601085,4.76231066788418,-0.0020898882847094377,14685.194127399664,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8036719276844648,2.008725282585266,0.0,2.38115533394209,29.40372099940288,95.49450579564389,0.5747128778481605,0.256757002748286,76114.36553549554,1.141396235753338,0.05517783722405909,0.7543381381580113,0.7543381381580113,1.7543381381580114,3.0125563961393533,1.0
4.29,179.5396182068043,135.66276291957504,5.7547096703434555,1.471143903130366,61394.90349208913,1742.5750865870407,25.057446680392175,25.00055605416534,0.23343914756049142,4.768632139640083,-0.0020615071833429274,14711.351983275907,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.803260331048466,2.0087773119482746,0.0,2.3843160698200414,29.422878062607317,95.49979691851293,0.5746167914774707,0.2566560884241794,76106.25547536503,1.1460782300245538,0.05517606118672417,0.7543645563472957,0.7543645563472957,1.7543645563472956,3.0172096582621286,1.0
4.3,179.54960333895227,135.6647487698729,5.759978715704147,1.4721052436973934,61360.65469224559,1749.7040094941347,25.057792294501116,25.000560561987914,0.23482880077074192,4.774968522552405,-0.002032848777010322,14737.476561172149,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8028477332365707,2.00882956290898,0.0,2.3874842612762026,29.442104873947866,95.50510815901717,0.5745204784572034,0.25655498180278224,76098.13125341774,1.150766867782681,0.05517427703228049,0.754391074170062,0.754391074170062,1.7543910741700621,3.021867541997893,1.0
4.3100000000000005,179.55962632768788,135.66673928646273,5.765266399989855,1.4730700833599377,61326.42499790141,1756.843007377215,25.05813940293728,25.000565096815787,0.2362243687150208,4.78131978827954,-0.0020039120976686206,14763.567892234067,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.802434135924838,2.008882036263685,0.0,2.39065989413977,29.461401667198754,95.5104395360042,0.5744239392181509,0.25645368362811716,76089.99289013547,1.1554621317750144,0.05517248472517737,0.7544176919975218,0.7544176919975218,1.7544176919975218,3.0265300283654177,1.0
4.32,179.56968720828237,135.66873448926503,5.770572752951319,1.4740384337825687,61292.2143983987,1763.9920540264602,25.058488011122154,25.000569658765098,0.23762587264277793,4.787685908434993,-0.001974696176731652,14789.626007593943,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8020195407924386,2.0089347328113685,0.0,2.3938429542174964,29.480768675651372,95.51579106823532,0.5743271741917881,0.2563521946444499,76081.84040599264,1.1601640047635566,0.05517068422968744,0.7544444102019271,0.7544444102019271,1.754444410201927,3.03119709841903,1.0
4.33,179.57978601584506,135.67073439820356,5.775897804166025,1.4750103066054383,61258.02288308548,1771.1511232543514,25.058838124495466,25.00057424795241,0.23903333387453335,4.7940668545881655,-0.0019452000450755219,14815.650938370733,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8016039495216052,2.0089876533536826,0.0,2.3970334272940828,29.500206132108765,95.52116277438567,0.5742301838102599,0.25625051559626855,76073.67382145622,1.1648724695249772,0.05516887550990592,0.7544712291565697,0.7544712291565697,1.7544712291565698,3.035868733248483,1.0
4.34,179.58992278532367,135.67273903320506,5.781241583038848,1.4759857134440044,61223.85044131575,1778.3201888956057,25.05918974851512,25.000578864494706,0.24044677380175472,4.800462598265119,-0.0019154227330440941,14841.642715670107,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8011873637975837,2.009040798694946,0.0,2.4002312991325594,29.519714268880087,95.52655467304452,0.5741329685063702,0.2561486472282653,76065.49315698586,1.1695875088505716,0.05516705852974981,0.7544981492357785,0.7544981492357785,1.7544981492357785,3.0405449139787786,1.0
4.3500000000000005,179.6000975515047,135.6747484141993,5.786604118802684,1.4769646658887552,61189.69706244942,1785.4992248071148,25.0595428886572,25.000583508509386,0.2418662138867355,4.806873110949355,-0.0018853632704544491,14867.601370584513,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.800769785308586,2.0090941696421414,0.0,2.4034365554746775,29.5392933177751,95.53196678271526,0.5740355287135698,0.25604659028531696,76057.29843303394,1.174309105546218,0.0551652332529571,0.7545251708149183,0.7545251708149183,1.7545251708149183,3.045225621770033,1.0
4.36,179.61031034901367,135.67676256111884,5.7919854405190865,1.4779471755049318,61155.56273585234,1792.6882048678794,25.059897550415943,25.00058818011429,0.24329167566247234,4.813298364082579,-0.0018550206866023633,14893.526934193213,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.8003512157457393,2.0091477670049094,0.0,2.4066491820412894,29.558943510098636,95.5373991218158,0.5739378648659448,0.25594434551246575,76049.08967004555,1.179037242432336,0.055163399643086024,0.7545522942703865,0.7545522942703865,1.7545522942703866,3.0499108378172908,1.0
4.37,179.6205612123156,135.6787814938989,5.797385577078908,1.4789332538322535,61121.447450896296,1799.8871029789493,25.060253739303693,25.000592879427675,0.24472318073254395,4.819738329065482,-0.0018243940102677582,14919.419437562354,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7999316568030415,2.0092015915955437,0.0,2.409869164532741,29.57866507664507,95.54285170867853,0.5738399773982047,0.25584191365490033,76040.86688845865,1.1837719023438475,0.055161557663514264,0.7545795199796121,0.7545795199796121,1.7545795199796121,3.054600543350417,1.0
4.38,179.63085017571518,135.6808052324772,5.802804557202928,1.4799229123846407,61087.351196959,1807.0958930633576,25.0606114608509,25.000597606568228,0.24616075077098837,4.826192977258504,-0.0017934822697201797,14945.27891174501,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7995111101773087,2.0092556442289893,0.0,2.413096488629252,29.59845824769281,95.54832456155063,0.5737418667456707,0.25573929545793667,76032.63010870402,1.1885130681301315,0.05515970727743812,0.7546068483210542,0.7546068483210542,1.7546068483210542,3.0592947196338987,1.0
4.39,179.6411772733572,135.68283379679403,5.8082424094424985,1.4809161626499396,61053.2739634241,1814.3145490660584,25.06097072060609,25.00060236165507,0.24760440752218113,4.832662279982616,-0.00176228449272426,14971.105387781237,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7990895775681288,2.009309925722834,0.0,2.416331139991308,29.618323252998792,95.55381769859426,0.5736435333442642,0.25563649166699914,76024.37935120534,1.1932607226549847,0.055157848447871784,0.7546342796741978,0.7546342796741978,1.7546342796741978,3.0639933479667123,1.0
4.4,179.6515425392268,135.68486720679184,5.813699162180176,1.4819130160896457,61019.21573968113,1821.5430449538637,25.061331524135824,25.00060714480775,0.24905417280071326,4.839146208520085,-0.0017307997065451838,14996.898896698127,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.798667060677813,2.009364436897307,0.0,2.4195731042600426,29.638260321792913,95.5593311378866,0.5735449776304947,0.25553350302760186,76016.11463637926,1.1980148487965796,0.05515598113764649,0.7546618144195545,0.7546618144195545,1.7546618144195545,3.068696409682164,1.0
4.41,179.6619460071499,135.68690548241526,5.8191748436303525,1.4829134841386262,60985.176515125575,1828.781354715379,25.061693877024698,25.000611956146255,0.2505100684912689,4.8456447341152495,-0.0016990269379541644,15022.659469509852,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7982435612113468,2.0094191785752717,0.0,2.4228223670576248,29.658269682772524,95.56486489742016,0.5734462000414482,0.2554303302853293,76007.83598463543,1.2027754294474224,0.055154105309409736,0.7546894529386585,0.7546894529386585,1.7546894529386585,3.0734038861477417,1.0
4.42,179.6723877107935,135.68894864361098,5.824669481839906,1.483917578204847,60951.15627915882,1836.0294523609411,25.062057784875304,25.000616795791,0.2519721165485037,4.85215782797529,-0.0016669652132338944,15048.38713721773,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.797819080876342,2.009474151582224,0.0,2.426078913987645,29.67835156409694,95.57041899510293,0.5733472010147755,0.2553269741858179,75999.54341637655,1.2075424475143113,0.0551522209256245,0.7547171956140657,0.7547171956140657,1.7547171956140657,3.0781157587649517,1.0
4.43,179.68286768296647,135.69099671052302,5.830183104091187,1.4849253113530592,60917.155021189275,1843.2873118294076,25.062423253083104,25.000621663861377,0.25344033807609156,4.858685458273132,-0.0016346135511047517,15074.081930924212,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7973936215697388,2.009529356711661,0.0,2.429342729136566,29.69850622706118,95.57599344838643,0.5732479810342483,0.25522343552227733,75991.23695211348,1.2123158858570335,0.05515032794859466,0.7547450428170258,0.7547450428170258,1.7547450428170257,3.0828320092042802,1.0
4.44,179.69338595748695,135.69304970297094,5.8357157384978375,1.4859366938097838,60883.172730629405,1850.5549072367178,25.062790287437238,25.000626560479663,0.25491475578443,4.865227598149961,-0.0016019709816258334,15099.74388152881,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7969671848792932,2.0095847948174947,0.0,2.4326137990749803,29.718733876195675,95.58158827525902,0.5731485405081206,0.2551197150085289,75982.91661215821,1.2170957274518415,0.05514842634039431,0.7547729949403783,0.7547729949403783,1.7547729949403783,3.087552618777485,1.0
4.45,179.7039425675976,135.6951076408926,5.841267412651204,1.4869517367788316,60849.20939689823,1857.8322126647577,25.063158893610424,25.000631485767688,0.2563953919039528,4.871784218922938,-0.0015690365301590926,15125.37301998633,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7965397725066983,2.009640466735589,0.0,2.435892109461469,29.73903473557663,95.58720349340298,0.5730488798723714,0.25501581338679535,75974.58241688456,1.2218819552525908,0.05514651606292613,0.7548010523706226,0.7548010523706226,1.7548010523706226,3.0922775689702178,1.0
4.46,179.7145375463149,135.69717054424643,5.846838153918951,1.4879704516014254,60815.265009420786,1865.119202207744,25.063529077271163,25.000636439847593,0.2578822686441219,4.878355291580672,-0.0015358092209044197,15150.969377250121,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7961113861744251,2.009696373301019,0.0,2.439177645790336,29.759409032028508,95.59283912038026,0.5729489995679737,0.2549117314039458,75966.23438667091,1.226674552221247,0.05514459707790761,0.7548292154940591,0.7548292154940591,1.754829215494059,3.097006841324599,1.0
4.47,179.72517092649684,135.69923843299273,5.852427989503561,1.4889928495928757,60781.339557628016,1872.4158499811756,25.06390084410552,25.00064142284195,0.2593754082824633,4.884940787074252,-0.0015022880775905556,15176.532984261105,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7956820276075907,2.0097525153514204,0.0,2.442470393537126,29.779856991857514,95.59849517366854,0.5728489000364714,0.25480746980687335,75957.87254188913,1.2314735013337734,0.0551426693468677,0.7548574846979844,0.7548574846979844,1.7548574846979843,3.101740417416366,1.0
4.48,179.73584274084368,135.70131132709312,5.858036946442952,1.4900189420423617,60747.433030956745,1879.72213012177,25.064274199817092,25.00064643487378,0.26087483316441434,4.891540676317929,-0.0014684721234803197,15202.063871947814,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7952516985339164,2.0098088937269822,0.0,2.4457703381589644,29.800378840847234,95.60417167066154,0.5727485817199675,0.25470302934247646,75949.49690290456,1.2362787855800874,0.05514073283114597,0.7548858603706854,0.7548858603706854,1.7548858603706854,3.1064782788546577,1.0
4.49,179.74655302189782,135.70338924651077,5.86366505161109,1.4910487402127108,60713.545418849695,1887.0380167873934,25.064649150126954,25.000651476066537,0.26238056570317037,4.898154930189775,-0.0014343603813758512,15227.562071226452,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7948204006836876,2.009865509270439,0.0,2.4490774650948874,29.820974804254217,95.60986862866906,0.5726480450611154,0.25459841075764317,75941.10749007615,1.2410903879640165,0.055138787491891814,0.7549143429014376,0.7549143429014376,1.7549143429014376,3.111220407281923,1.0
4.5,179.75730180204445,135.70547221121004,5.8693123317186116,1.4920822553401785,60679.676710755484,1894.3634841569983,25.065025700773653,25.000656546544125,0.26389262837953315,4.904783519532368,-0.0013999518736238247,15253.027613000964,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7943881357897093,2.0099223628270706,0.0,2.452391759766184,29.84164510680357,95.61558606491727,0.572547290503108,0.25449361479923316,75932.70432375645,1.2459082915032569,0.05513683329006363,0.7549429326805045,0.7549429326805045,1.7549429326805046,3.1159667843737386,1.0
4.51,179.76808911351165,135.70756024115644,5.874978813313438,1.4931194986342273,60645.8268961286,1901.6985064305554,25.06540385751317,25.0006616464309,0.2654110437417575,4.911426415153462,-0.0013652456221206906,15278.460528163081,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7939549055872637,2.0099794552446903,0.0,2.455713207576731,29.862389972684547,95.62132399654875,0.5724463184896674,0.25438864221406154,75924.28742429169,1.250732479229327,0.05513487018642794,0.754971630099133,0.754971630099133,1.7549716300991332,3.1207173918386735,1.0
4.5200000000000005,179.77891498837076,135.70965335631658,5.88066452278139,1.4941604812773086,60611.99596442942,1909.0430578289875,25.065783626118876,25.000666775851652,0.2669358344053989,4.918083587826656,-0.0013302406483179038,15303.860847592376,1.88,0.065,0.079,95.0,0.05,0.19,0.484,0.194,0.0304,0.6471,0.6,25.0,1.8,-1.8,0.0558,0.008,0.057,0.0558,0.9,0.82,0.01,78.0,2.7,0.0021,0.009,0.0618,0.0079,1.0,2.5,0.047,225.59,0.0331,0.2,2.3,0.05,0.11,0.5,0.0005,339.0,78000.0,0.00017806267806267802,0.003205128205128205,1.7935207118140695,2.010036787373643,0.0,2.459041793913328,29.883209625546172,95.62708244062274,0.5723451294650348,0.25428349374888165,75915.8568120218,1.2555629341875265,0.05513289814155861,0.7550004355495524,0.7550004355495524,1.7550004355495523,3.125472211418153,1.0
