A_4_task1,G_5_task1,N0_7_task1,N_6_task1,_1_task1,a0_9_task1,a_11_task1,g0_10_task1,n0_8_task1,normalized_cancer_cell_a_3_task1,normalized_normal_cell_n_1_task1,normalized_pre_cancer_cell_g_2_task1
2.1352466086882483e-19,3.6952631121277894e-64,99999999.0,100000000.0,29280.0,0.0,2.135246608688248e-26,1e-08,0.99999999,2.1352466086882482e-27,1.0,3.6952631121277893e-72
2.0515237693046594e-19,3.0269548851573292e-64,99999999.0,100000000.0,29320.0,0.0,2.0515237693046593e-26,1e-08,0.99999999,2.0515237693046594e-27,1.0,3.026954885157329e-72
1.9710836953899061e-19,2.479513798816327e-64,99999999.0,100000000.0,29360.0,0.0,1.9710836953899062e-26,1e-08,0.99999999,1.9710836953899062e-27,1.0,2.4795137988163273e-72
1.8937976699869107e-19,2.0310803800437306e-64,99999999.0,100000000.0,29400.0,0.0,1.8937976699869108e-26,1e-08,0.99999999,1.8937976699869107e-27,1.0,2.0310803800437305e-72
1.8195420231196224e-19,1.6637485591602352e-64,99999999.0,100000000.0,29440.0,0.0,1.8195420231196223e-26,1e-08,0.99999999,1.8195420231196224e-27,1.0,1.663748559160235e-72
1.7481979339013193e-19,1.3628506755838783e-64,99999999.0,100000000.0,29480.0,0.0,1.7481979339013193e-26,1e-08,0.99999999,1.7481979339013192e-27,1.0,1.3628506755838782e-72
1.6796512404022208e-19,1.1163717941110782e-64,99999999.0,100000000.0,29520.0,0.0,1.6796512404022208e-26,1e-08,0.99999999,1.679651240402221e-27,1.0,1.1163717941110783e-72
1.6137922569721842e-19,9.144699452512277e-65,99999999.0,100000000.0,29560.0,0.0,1.613792256972184e-26,1e-08,0.99999999,1.6137922569721841e-27,1.0,9.144699452512277e-73
1.5505155987261537e-19,7.490831326795205e-65,99999999.0,100000000.0,29600.0,0.0,1.550515598726154e-26,1e-08,0.99999999,1.5505155987261538e-27,1.0,7.490831326795205e-73
1.4897200129115261e-19,6.136074155075802e-65,99999999.0,100000000.0,29640.0,0.0,1.4897200129115264e-26,1e-08,0.99999999,1.4897200129115262e-27,1.0,6.136074155075802e-73
1.4313082168875853e-19,5.026332111084603e-65,99999999.0,100000000.0,29680.0,0.0,1.431308216887585e-26,1e-08,0.99999999,1.4313082168875852e-27,1.0,5.026332111084603e-73
1.37518674245775e-19,4.117292889953364e-65,99999999.0,100000000.0,29720.0,0.0,1.37518674245775e-26,1e-08,0.99999999,1.37518674245775e-27,1.0,4.117292889953364e-73
1.3212657863055414e-19,3.372658305700881e-65,99999999.0,100000000.0,29760.0,0.0,1.3212657863055413e-26,1e-08,0.99999999,1.3212657863055415e-27,1.0,3.372658305700881e-73
1.2694590662949439e-19,2.7626948946889172e-65,99999999.0,100000000.0,29800.0,0.0,1.269459066294944e-26,1e-08,0.99999999,1.269459066294944e-27,1.0,2.7626948946889173e-73
1.2196836834052155e-19,2.2630466502458458e-65,99999999.0,100000000.0,29840.0,0.0,1.2196836834052155e-26,1e-08,0.99999999,1.2196836834052155e-27,1.0,2.2630466502458457e-73
1.171859989079223e-19,1.853762480625142e-65,99999999.0,100000000.0,29880.0,0.0,1.1718599890792231e-26,1e-08,0.99999999,1.171859989079223e-27,1.0,1.853762480625142e-73
1.1259114577730395e-19,1.518499556427687e-65,99999999.0,100000000.0,29920.0,0.0,1.1259114577730394e-26,1e-08,0.99999999,1.1259114577730395e-27,1.0,1.5184995564276872e-73
1.0817645645028589e-19,1.2438707369314577e-65,99999999.0,100000000.0,29960.0,0.0,1.0817645645028588e-26,1e-08,0.99999999,1.0817645645028588e-27,1.0,1.2438707369314578e-73
1.0393486671932876e-19,1.018910017882569e-65,99999999.0,100000000.0,30000.0,0.0,1.0393486671932877e-26,1e-08,0.99999999,1.0393486671932876e-27,1.0,1.0189100178825692e-73
9.985958936387481e-20,8.346346559310247e-66,99999999.0,100000000.0,30040.0,0.0,9.98595893638748e-27,1e-08,0.99999999,9.98595893638748e-28,1.0,8.346346559310247e-74
9.59441032897117e-20,6.836864852195279e-66,99999999.0,100000000.0,30080.0,0.0,9.59441032897117e-27,1e-08,0.99999999,9.59441032897117e-28,1.0,6.836864852195278e-74
9.218214309418104e-20,5.600381037981491e-66,99999999.0,100000000.0,30120.0,0.0,9.218214309418105e-27,1e-08,0.99999999,9.218214309418105e-28,1.0,5.6003810379814904e-74
8.85676890405341e-20,4.5875219780762157e-66,99999999.0,100000000.0,30160.0,0.0,8.85676890405341e-27,1e-08,0.99999999,8.85676890405341e-28,1.0,4.587521978076216e-74
8.509495742539216e-20,3.7578439317974615e-66,99999999.0,100000000.0,30200.0,0.0,8.509495742539216e-27,1e-08,0.99999999,8.509495742539216e-28,1.0,3.757843931797461e-74
8.175839132389807e-20,3.078217626691095e-66,99999999.0,100000000.0,30240.0,0.0,8.175839132389807e-27,1e-08,0.99999999,8.175839132389807e-28,1.0,3.078217626691095e-74
7.855265169774947e-20,2.521505397575e-66,99999999.0,100000000.0,30280.0,0.0,7.855265169774947e-27,1e-08,0.99999999,7.855265169774947e-28,1.0,2.521505397575e-74
7.547260885188543e-20,2.0654775721086123e-66,99999999.0,100000000.0,30320.0,0.0,7.547260885188542e-27,1e-08,0.99999999,7.547260885188543e-28,1.0,2.0654775721086124e-74
7.251333422615561e-20,1.6919248338657558e-66,99999999.0,100000000.0,30360.0,0.0,7.25133342261556e-27,1e-08,0.99999999,7.25133342261556e-28,1.0,1.6919248338657557e-74
6.967009250883728e-20,1.3859311193242698e-66,99999999.0,100000000.0,30400.0,0.0,6.967009250883727e-27,1e-08,0.99999999,6.9670092508837275e-28,1.0,1.3859311193242699e-74
6.693833405938093e-20,1.1352780153493677e-66,99999999.0,100000000.0,30440.0,0.0,6.693833405938092e-27,1e-08,0.99999999,6.693833405938092e-28,1.0,1.1352780153493676e-74
6.43136876282591e-20,9.299568745985002e-67,99999999.0,100000000.0,30480.0,0.0,6.4313687628259106e-27,1e-08,0.99999999,6.431368762825911e-28,1.0,9.299568745985002e-75
6.17919533622696e-20,7.617691674817408e-67,99999999.0,100000000.0,30520.0,0.0,6.179195336226959e-27,1e-08,0.99999999,6.179195336226959e-28,1.0,7.617691674817408e-75
5.936909608409988e-20,6.239991126216041e-67,99999999.0,100000000.0,30560.0,0.0,5.936909608409988e-27,1e-08,0.99999999,5.936909608409988e-28,1.0,6.239991126216041e-75
5.704123883539945e-20,5.111455138565744e-67,99999999.0,100000000.0,30600.0,0.0,5.704123883539945e-27,1e-08,0.99999999,5.704123883539945e-28,1.0,5.111455138565744e-75
5.480465667302761e-20,4.187020959661791e-67,99999999.0,100000000.0,30640.0,0.0,5.4804656673027614e-27,1e-08,0.99999999,5.480465667302761e-28,1.0,4.1870209596617913e-75
5.265577070854998e-20,3.4297756786272656e-67,99999999.0,100000000.0,30680.0,0.0,5.265577070854998e-27,1e-08,0.99999999,5.265577070854998e-28,1.0,3.429775678627266e-75
5.059114238144574e-20,2.80948228323493e-67,99999999.0,100000000.0,30720.0,0.0,5.0591142381445736e-27,1e-08,0.99999999,5.059114238144574e-28,1.0,2.80948228323493e-75
4.860746795686199e-20,2.30137228769729e-67,99999999.0,100000000.0,30760.0,0.0,4.8607467956861996e-27,1e-08,0.99999999,4.860746795686199e-28,1.0,2.30137228769729e-75
4.67015732391107e-20,1.8851567202206052e-67,99999999.0,100000000.0,30800.0,0.0,4.67015732391107e-27,1e-08,0.99999999,4.67015732391107e-28,1.0,1.8851567202206054e-75
4.487040849244896e-20,1.544215978784029e-67,99999999.0,100000000.0,30840.0,0.0,4.487040849244896e-27,1e-08,0.99999999,4.487040849244896e-28,1.0,1.544215978784029e-75
4.3111043561015034e-20,1.2649362058624307e-67,99999999.0,100000000.0,30880.0,0.0,4.3111043561015034e-27,1e-08,0.99999999,4.311104356101504e-28,1.0,1.2649362058624307e-75
4.1420663180111346e-20,1.0361656833531728e-67,99999999.0,100000000.0,30920.0,0.0,4.1420663180111345e-27,1e-08,0.99999999,4.142066318011134e-28,1.0,1.0361656833531728e-75
3.979656247133157e-20,8.487695414068272e-68,99999999.0,100000000.0,30960.0,0.0,3.979656247133157e-27,1e-08,0.99999999,3.979656247133157e-28,1.0,8.487695414068272e-76
3.823614261432351e-20,6.9526500056304895e-68,99999999.0,100000000.0,31000.0,0.0,3.823614261432351e-27,1e-08,0.99999999,3.823614261432351e-28,1.0,6.95265000563049e-76
3.673690668826173e-20,5.695225823098183e-68,99999999.0,100000000.0,31040.0,0.0,3.673690668826173e-27,1e-08,0.99999999,3.673690668826173e-28,1.0,5.695225823098183e-76
3.5296455676375684e-20,4.665213573215528e-68,99999999.0,100000000.0,31080.0,0.0,3.5296455676375684e-27,1e-08,0.99999999,3.5296455676375684e-28,1.0,4.665213573215528e-76
3.3912484627140024e-20,3.821484583709577e-68,99999999.0,100000000.0,31120.0,0.0,3.391248462714002e-27,1e-08,0.99999999,3.391248462714002e-28,1.0,3.8214845837095775e-76
3.258277896598423e-20,3.1303485241007383e-68,99999999.0,100000000.0,31160.0,0.0,3.258277896598423e-27,1e-08,0.99999999,3.258277896598423e-28,1.0,3.130348524100738e-76
3.130521095161987e-20,2.564208141545751e-68,99999999.0,100000000.0,31200.0,0.0,3.130521095161987e-27,1e-08,0.99999999,3.130521095161987e-28,1.0,2.564208141545751e-76
3.007773627131492e-20,2.1004572949455756e-68,99999999.0,100000000.0,31240.0,0.0,3.0077736271314923e-27,1e-08,0.99999999,3.007773627131492e-28,1.0,2.1004572949455757e-76
2.88983907696671e-20,1.7205782855172202e-68,99999999.0,100000000.0,31280.0,0.0,2.88983907696671e-27,1e-08,0.99999999,2.88983907696671e-28,1.0,1.7205782855172202e-76
2.776528730564175e-20,1.409402439991089e-68,99999999.0,100000000.0,31320.0,0.0,2.7765287305641754e-27,1e-08,0.99999999,2.7765287305641754e-28,1.0,1.409402439991089e-76
2.667661273284497e-20,1.1545044213176863e-68,99999999.0,100000000.0,31360.0,0.0,2.6676612732844974e-27,1e-08,0.99999999,2.6676612732844972e-28,1.0,1.1545044213176863e-76
2.56306249982e-20,9.457060815436883e-69,99999999.0,100000000.0,31400.0,0.0,2.56306249982e-27,1e-08,0.99999999,2.56306249982e-28,1.0,9.457060815436883e-77
2.4625650354384232e-20,7.746700455663437e-69,99999999.0,100000000.0,31440.0,0.0,2.462565035438423e-27,1e-08,0.99999999,2.462565035438423e-28,1.0,7.746700455663437e-77
2.3660080681566385e-20,6.345667974538005e-69,99999999.0,100000000.0,31480.0,0.0,2.3660080681566385e-27,1e-08,0.99999999,2.3660080681566384e-28,1.0,6.345667974538005e-77
2.2732370914158086e-20,5.198019759966142e-69,99999999.0,100000000.0,31520.0,0.0,2.2732370914158084e-27,1e-08,0.99999999,2.2732370914158085e-28,1.0,5.198019759966143e-77
2.1841036568462327e-20,4.2579299032684755e-69,99999999.0,100000000.0,31560.0,0.0,2.1841036568462327e-27,1e-08,0.99999999,2.1841036568462327e-28,1.0,4.2579299032684756e-77
2.0984651367262627e-20,3.4878603580502706e-69,99999999.0,100000000.0,31600.0,0.0,2.0984651367262628e-27,1e-08,0.99999999,2.0984651367262627e-28,1.0,3.4878603580502704e-77
2.0161844957551828e-20,2.8570620356902364e-69,99999999.0,100000000.0,31640.0,0.0,2.0161844957551825e-27,1e-08,0.99999999,2.0161844957551826e-28,1.0,2.8570620356902362e-77
1.937130071774857e-20,2.340346985779407e-69,99999999.0,100000000.0,31680.0,0.0,1.937130071774857e-27,1e-08,0.99999999,1.937130071774857e-28,1.0,2.3403469857794073e-77
1.8611753650892626e-20,1.9170826343375206e-69,99999999.0,100000000.0,31720.0,0.0,1.8611753650892624e-27,1e-08,0.99999999,1.8611753650892625e-28,1.0,1.9170826343375204e-77
1.7881988360447846e-20,1.5703679194623917e-69,99999999.0,100000000.0,31760.0,0.0,1.7881988360447845e-27,1e-08,0.99999999,1.7881988360447846e-28,1.0,1.5703679194623918e-77
1.7180837105473735e-20,1.2863584272823104e-69,99999999.0,100000000.0,31800.0,0.0,1.7180837105473735e-27,1e-08,0.99999999,1.7180837105473734e-28,1.0,1.2863584272823104e-77
1.650717793205355e-20,1.0537135807045169e-69,99999999.0,100000000.0,31840.0,0.0,1.650717793205355e-27,1e-08,0.99999999,1.650717793205355e-28,1.0,1.0537135807045169e-77
1.585993287798897e-20,8.631438070545325e-70,99999999.0,100000000.0,31880.0,0.0,1.585993287798897e-27,1e-08,0.99999999,1.585993287798897e-28,1.0,8.631438070545324e-78
1.5238066247888527e-20,7.070396028857012e-70,99999999.0,100000000.0,31920.0,0.0,1.5238066247888526e-27,1e-08,0.99999999,1.5238066247888526e-28,1.0,7.070396028857012e-78
1.4640582955889666e-20,5.791676844148249e-70,99999999.0,100000000.0,31960.0,0.0,1.4640582955889667e-27,1e-08,0.99999999,1.4640582955889666e-28,1.0,5.791676844148249e-78
1.4066526933362564e-20,4.744220907872625e-70,99999999.0,100000000.0,32000.0,0.0,1.4066526933362564e-27,1e-08,0.99999999,1.4066526933362564e-28,1.0,4.744220907872625e-78
1.351497959904771e-20,3.886203016564512e-70,99999999.0,100000000.0,32040.0,0.0,1.351497959904771e-27,1e-08,0.99999999,1.351497959904771e-28,1.0,3.8862030165645124e-78
1.2985058389179275e-20,3.1833622799675486e-70,99999999.0,100000000.0,32080.0,0.0,1.2985058389179276e-27,1e-08,0.99999999,1.2985058389179275e-28,1.0,3.1833622799675487e-78
1.2475915345242233e-20,2.6076340742688953e-70,99999999.0,100000000.0,32120.0,0.0,1.2475915345242233e-27,1e-08,0.99999999,1.2475915345242233e-28,1.0,2.6076340742688954e-78
1.1986735757103394e-20,2.1360294139558368e-70,99999999.0,100000000.0,32160.0,0.0,1.1986735757103394e-27,1e-08,0.99999999,1.1986735757103394e-28,1.0,2.1360294139558367e-78
1.1516736859345157e-20,1.7497169953049267e-70,99999999.0,100000000.0,32200.0,0.0,1.1516736859345157e-27,1e-08,0.99999999,1.1516736859345157e-28,1.0,1.7497169953049266e-78
1.1065166578715906e-20,1.433271257247864e-70,99999999.0,100000000.0,32240.0,0.0,1.1065166578715905e-27,1e-08,0.99999999,1.1065166578715905e-28,1.0,1.433271257247864e-78
1.0631302330692764e-20,1.1740564344777777e-70,99999999.0,100000000.0,32280.0,0.0,1.0631302330692764e-27,1e-08,0.99999999,1.0631302330692765e-28,1.0,1.1740564344777777e-78
1.0214449863231047e-20,9.617220078671375e-71,99999999.0,100000000.0,32320.0,0.0,1.0214449863231047e-27,1e-08,0.99999999,1.0214449863231047e-28,1.0,9.617220078671375e-79
9.813942145850158e-21,7.877894053937874e-71,99999999.0,100000000.0,32360.0,0.0,9.813942145850158e-28,1e-08,0.99999999,9.813942145850158e-29,1.0,7.877894053937873e-79
9.429138302278376e-21,6.4531345042946646e-71,99999999.0,100000000.0,32400.0,0.0,9.429138302278376e-28,1e-08,0.99999999,9.429138302278377e-29,1.0,6.453134504294665e-79
9.059422584948528e-21,5.28605038927917e-71,99999999.0,100000000.0,32440.0,0.0,9.059422584948527e-28,1e-08,0.99999999,9.059422584948528e-29,1.0,5.28605038927917e-79
8.704203389703598e-21,4.330039719364658e-71,99999999.0,100000000.0,32480.0,0.0,8.704203389703598e-28,1e-08,0.99999999,8.704203389703597e-29,1.0,4.3300397193646577e-79
8.362912309135657e-21,3.5469287257082506e-71,99999999.0,100000000.0,32520.0,0.0,8.362912309135657e-28,1e-08,0.99999999,8.362912309135657e-29,1.0,3.5469287257082506e-79
8.035003223043284e-21,2.905447571067618e-71,99999999.0,100000000.0,32560.0,0.0,8.035003223043284e-28,1e-08,0.99999999,8.035003223043284e-29,1.0,2.905447571067618e-79
7.719951424552082e-21,2.3799817366042778e-71,99999999.0,100000000.0,32600.0,0.0,7.719951424552083e-28,1e-08,0.99999999,7.719951424552083e-29,1.0,2.3799817366042776e-79
7.417252780499934e-21,1.949549227105323e-71,99999999.0,100000000.0,32640.0,0.0,7.417252780499934e-28,1e-08,0.99999999,7.417252780499934e-29,1.0,1.949549227105323e-79
7.126422924743474e-21,1.5969627541469313e-71,99999999.0,100000000.0,32680.0,0.0,7.126422924743474e-28,1e-08,0.99999999,7.126422924743473e-29,1.0,1.5969627541469313e-79
6.846996483094953e-21,1.3081434429430665e-71,99999999.0,100000000.0,32720.0,0.0,6.846996483094953e-28,1e-08,0.99999999,6.846996483094954e-29,1.0,1.3081434429430665e-79
6.578526328649269e-21,1.071558659005202e-71,99999999.0,100000000.0,32760.0,0.0,6.578526328649269e-28,1e-08,0.99999999,6.578526328649269e-29,1.0,1.071558659005202e-79
6.320582866309538e-21,8.777615068770412e-72,99999999.0,100000000.0,32800.0,0.0,6.320582866309538e-28,1e-08,0.99999999,6.320582866309538e-29,1.0,8.777615068770411e-80
6.0727533453663865e-21,7.190136130021357e-72,99999999.0,100000000.0,32840.0,0.0,6.072753345366386e-28,1e-08,0.99999999,6.072753345366387e-29,1.0,7.190136130021358e-80
5.834641199030931e-21,5.88976130340613e-72,99999999.0,100000000.0,32880.0,0.0,5.834641199030931e-28,1e-08,0.99999999,5.834641199030931e-29,1.0,5.88976130340613e-80
5.605865409864623e-21,4.824566264644176e-72,99999999.0,100000000.0,32920.0,0.0,5.605865409864623e-28,1e-08,0.99999999,5.605865409864623e-29,1.0,4.824566264644176e-80
5.386059900090535e-21,3.952017483031371e-72,99999999.0,100000000.0,32960.0,0.0,5.386059900090535e-28,1e-08,0.99999999,5.386059900090535e-29,1.0,3.952017483031371e-80
5.1748729458104876e-21,3.237273845867161e-72,99999999.0,100000000.0,33000.0,0.0,5.174872945810487e-28,1e-08,0.99999999,5.174872945810487e-29,1.0,3.2372738458671606e-80
4.971966614190678e-21,2.6517954432471247e-72,99999999.0,100000000.0,33040.0,0.0,4.971966614190678e-28,1e-08,0.99999999,4.971966614190678e-29,1.0,2.6517954432471246e-80
4.777016222715204e-21,2.1722039616152908e-72,99999999.0,100000000.0,33080.0,0.0,4.777016222715204e-28,1e-08,0.99999999,4.7770162227152044e-29,1.0,2.1722039616152907e-80
4.58970981964222e-21,1.7793491812774948e-72,99999999.0,100000000.0,33120.0,0.0,4.58970981964222e-28,1e-08,0.99999999,4.58970981964222e-29,1.0,1.779349181277495e-80
4.40974768483136e-21,1.4575443028648805e-72,99999999.0,100000000.0,33160.0,0.0,4.40974768483136e-28,1e-08,0.99999999,4.40974768483136e-29,1.0,1.4575443028648804e-80
4.2368418501436765e-21,1.193939569123031e-72,99999999.0,100000000.0,33200.0,0.0,4.236841850143676e-28,1e-08,0.99999999,4.236841850143676e-29,1.0,1.193939569123031e-80
4.070715638646653e-21,9.780091705725925e-73,99999999.0,100000000.0,33240.0,0.0,4.070715638646653e-28,1e-08,0.99999999,4.070715638646653e-29,1.0,9.780091705725925e-81
3.911103221886957e-21,8.011309470433727e-73,99999999.0,100000000.0,33280.0,0.0,3.9111032218869567e-28,1e-08,0.99999999,3.9111032218869567e-29,1.0,8.011309470433727e-81
3.757749194522482e-21,6.562421024486427e-73,99999999.0,100000000.0,33320.0,0.0,3.757749194522482e-28,1e-08,0.99999999,3.757749194522482e-29,1.0,6.562421024486426e-81
3.610408165633042e-21,5.375571853959344e-73,99999999.0,100000000.0,33360.0,0.0,3.6104081656330417e-28,1e-08,0.99999999,3.610408165633042e-29,1.0,5.375571853959344e-81
3.468844366055724e-21,4.4033707452260504e-73,99999999.0,100000000.0,33400.0,0.0,3.468844366055724e-28,1e-08,0.99999999,3.468844366055724e-29,1.0,4.40337074522605e-81
3.332831271116603e-21,3.606997440771121e-73,99999999.0,100000000.0,33440.0,0.0,3.332831271116603e-28,1e-08,0.99999999,3.332831271116603e-29,1.0,3.606997440771121e-81
3.2021512381551102e-21,2.9546525356364276e-73,99999999.0,100000000.0,33480.0,0.0,3.20215123815511e-28,1e-08,0.99999999,3.20215123815511e-29,1.0,2.9546525356364275e-81
3.0765951582610327e-21,2.4202877184399767e-73,99999999.0,100000000.0,33520.0,0.0,3.076595158261033e-28,1e-08,0.99999999,3.0765951582610327e-29,1.0,2.4202877184399767e-81
2.955962121666887e-21,1.9825656551421298e-73,99999999.0,100000000.0,33560.0,0.0,2.955962121666887e-28,1e-08,0.99999999,2.955962121666887e-29,1.0,1.9825656551421298e-81
2.8400590962602225e-21,1.624007983432082e-73,99999999.0,100000000.0,33600.0,0.0,2.8400590962602226e-28,1e-08,0.99999999,2.8400590962602224e-29,1.0,1.624007983432082e-81
2.7287006187014313e-21,1.3302973969162516e-73,99999999.0,100000000.0,33640.0,0.0,2.7287006187014315e-28,1e-08,0.99999999,2.7287006187014314e-29,1.0,1.3302973969162515e-81
2.6217084976528063e-21,1.0897059511383648e-73,99999999.0,100000000.0,33680.0,0.0,2.621708497652806e-28,1e-08,0.99999999,2.621708497652806e-29,1.0,1.0897059511383648e-81
2.518911528643957e-21,8.926267635334811e-74,99999999.0,100000000.0,33720.0,0.0,2.518911528643957e-28,1e-08,0.99999999,2.518911528643957e-29,1.0,8.926267635334811e-82
2.4201452201173337e-21,7.311904079663838e-74,99999999.0,100000000.0,33760.0,0.0,2.420145220117334e-28,1e-08,0.99999999,2.4201452201173338e-29,1.0,7.311904079663837e-82
2.325251530215481e-21,5.989506863828121e-74,99999999.0,100000000.0,33800.0,0.0,2.3252515302154814e-28,1e-08,0.99999999,2.325251530215481e-29,1.0,5.989506863828121e-82
2.2340786138888413e-21,4.9062723034919086e-74,99999999.0,100000000.0,33840.0,0.0,2.234078613888841e-28,1e-08,0.99999999,2.2340786138888412e-29,1.0,4.9062723034919085e-82
2.146480579919438e-21,4.018946544895815e-74,99999999.0,100000000.0,33880.0,0.0,2.146480579919438e-28,1e-08,0.99999999,2.1464805799194379e-29,1.0,4.018946544895815e-82
2.062317257471644e-21,3.292098426586373e-74,99999999.0,100000000.0,33920.0,0.0,2.062317257471644e-28,1e-08,0.99999999,2.062317257471644e-29,1.0,3.292098426586373e-82
1.9814539717964707e-21,2.6967047033996883e-74,99999999.0,100000000.0,33960.0,0.0,1.9814539717964708e-28,1e-08,0.99999999,1.981453971796471e-29,1.0,2.6967047033996884e-82
1.9037613287304768e-21,2.2089911403039892e-74,99999999.0,100000000.0,34000.0,0.0,1.9037613287304768e-28,1e-08,0.99999999,1.903761328730477e-29,1.0,2.2089911403039893e-82
1.8291150076444516e-21,1.8094832006596197e-74,99999999.0,100000000.0,34040.0,0.0,1.8291150076444515e-28,1e-08,0.99999999,1.8291150076444515e-29,1.0,1.8094832006596197e-82
1.7573955625105675e-21,1.4822284226177567e-74,99999999.0,100000000.0,34080.0,0.0,1.7573955625105674e-28,1e-08,0.99999999,1.7573955625105675e-29,1.0,1.4822284226177567e-82
1.6884882307696715e-21,1.2141594329336906e-74,99999999.0,100000000.0,34120.0,0.0,1.6884882307696716e-28,1e-08,0.99999999,1.6884882307696715e-29,1.0,1.2141594329336906e-82
1.6222827496928725e-21,9.945721631611364e-75,99999999.0,100000000.0,34160.0,0.0,1.6222827496928724e-28,1e-08,0.99999999,1.6222827496928724e-29,1.0,9.945721631611364e-83
1.5586731799435763e-21,8.146984332567831e-75,99999999.0,100000000.0,34200.0,0.0,1.5586731799435764e-28,1e-08,0.99999999,1.5586731799435764e-29,1.0,8.146984332567831e-83
1.4975577360576395e-21,6.673558357409224e-75,99999999.0,100000000.0,34240.0,0.0,1.4975577360576395e-28,1e-08,0.99999999,1.4975577360576395e-29,1.0,6.673558357409224e-83
1.43883862357038e-21,5.46660940192445e-75,99999999.0,100000000.0,34280.0,0.0,1.43883862357038e-28,1e-08,0.99999999,1.43883862357038e-29,1.0,5.4666094019244505e-83
1.3824218825298256e-21,4.477943662548586e-75,99999999.0,100000000.0,34320.0,0.0,1.3824218825298257e-28,1e-08,0.99999999,1.3824218825298257e-29,1.0,4.477943662548587e-83
1.3282172371457938e-21,3.668083444538768e-75,99999999.0,100000000.0,34360.0,0.0,1.3282172371457938e-28,1e-08,0.99999999,1.3282172371457937e-29,1.0,3.668083444538768e-83
1.2761379513342189e-21,3.0046908067712667e-75,99999999.0,100000000.0,34400.0,0.0,1.276137951334219e-28,1e-08,0.99999999,1.276137951334219e-29,1.0,3.004690806771267e-83
1.2261006899255738e-21,2.4612762988632025e-75,99999999.0,100000000.0,34440.0,0.0,1.2261006899255736e-28,1e-08,0.99999999,1.2261006899255737e-29,1.0,2.4612762988632025e-83
1.1780253853152978e-21,2.0161412301371953e-75,99999999.0,100000000.0,34480.0,0.0,1.1780253853152976e-28,1e-08,0.99999999,1.1780253853152977e-29,1.0,2.0161412301371953e-83
1.1318351093428501e-21,1.6515112349379697e-75,99999999.0,100000000.0,34520.0,0.0,1.13183510934285e-28,1e-08,0.99999999,1.1318351093428501e-29,1.0,1.65151123493797e-83
1.0874559501943749e-21,1.3528265373258284e-75,99999999.0,100000000.0,34560.0,0.0,1.0874559501943748e-28,1e-08,0.99999999,1.0874559501943749e-29,1.0,1.3528265373258284e-83
1.0448168941320011e-21,1.1081605752211127e-75,99999999.0,100000000.0,34600.0,0.0,1.0448168941320012e-28,1e-08,0.99999999,1.0448168941320012e-29,1.0,1.1081605752211128e-83
1.0038497118605294e-21,9.077437695019276e-76,99999999.0,100000000.0,34640.0,0.0,1.0038497118605294e-28,1e-08,0.99999999,1.0038497118605294e-29,1.0,9.077437695019276e-84
9.644888493496681e-22,7.435734220242902e-76,99999999.0,100000000.0,34680.0,0.0,9.644888493496681e-29,1e-08,0.99999999,9.644888493496681e-30,1.0,7.435734220242901e-84
9.266713229371233e-22,6.09094165685418e-76,99999999.0,100000000.0,34720.0,0.0,9.266713229371233e-29,1e-08,0.99999999,9.266713229371233e-30,1.0,6.090941656854181e-84
8.903366185446855e-22,4.989362068133419e-76,99999999.0,100000000.0,34760.0,0.0,8.903366185446856e-29,1e-08,0.99999999,8.903366185446856e-30,1.0,4.989362068133419e-84
8.55426594846047e-22,4.0870090782950597e-76,99999999.0,100000000.0,34800.0,0.0,8.554265948460469e-29,1e-08,0.99999999,8.554265948460469e-30,1.0,4.0870090782950598e-84
8.218853902313988e-22,3.3478514844113664e-76,99999999.0,100000000.0,34840.0,0.0,8.218853902313988e-29,1e-08,0.99999999,8.218853902313988e-30,1.0,3.3478514844113666e-84
7.896593334199404e-22,2.742374520575074e-76,99999999.0,100000000.0,34880.0,0.0,7.896593334199404e-29,1e-08,0.99999999,7.896593334199404e-30,1.0,2.7423745205750742e-84
7.586968575772627e-22,2.2464013251835375e-76,99999999.0,100000000.0,34920.0,0.0,7.586968575772627e-29,1e-08,0.99999999,7.586968575772627e-30,1.0,2.2464013251835376e-84
7.289484178001836e-22,1.8401275522090772e-76,99999999.0,100000000.0,34960.0,0.0,7.289484178001835e-29,1e-08,0.99999999,7.289484178001835e-30,1.0,1.8401275522090773e-84
7.003664118369947e-22,1.507330578218173e-76,99999999.0,100000000.0,35000.0,0.0,7.003664118369947e-29,1e-08,0.99999999,7.003664118369947e-30,1.0,1.5073305782181728e-84
6.729051039162616e-22,1.2347217285584011e-76,99999999.0,100000000.0,35040.0,0.0,6.729051039162617e-29,1e-08,0.99999999,6.729051039162616e-30,1.0,1.234721728558401e-84
6.465205515622886e-22,1.0114156569267066e-76,99999999.0,100000000.0,35080.0,0.0,6.465205515622886e-29,1e-08,0.99999999,6.465205515622886e-30,1.0,1.0114156569267065e-84
6.211705352801452e-22,8.284956904992998e-77,99999999.0,100000000.0,35120.0,0.0,6.211705352801452e-29,1e-08,0.99999999,6.211705352801452e-30,1.0,8.284956904992997e-85
5.968144909977349e-22,6.786577847347409e-77,99999999.0,100000000.0,35160.0,0.0,5.968144909977349e-29,1e-08,0.99999999,5.968144909977349e-30,1.0,6.786577847347409e-85
