Time,normalized_normal_cell_n,normalized_pre_cancer_cell_g,normalized_cancer_cell_a,A,G,N,N0,n0,a0,g0,a,r_N,mu_N,beta_1,beta_4,r_G,mu_G,xi_G,beta_2,beta_5,delta,xi,r_A,K_A,mu_A,xi_A,beta_3,beta_6,K,G0,A0,compartment,normal_cell_growth,normal_cell_death,normal_cell_damage_A,normal_cell_damage_G,pre_cancer_cell_logistic_growth,pre_cancer_cell_natural_death,pre_cancer_cell_death_tissue_repair_system,pre_cancer_cell_death_apoptosis,negative_effect_on_G_A,negative_effect_on_A_G,cancer_cell_natural_death,cancer_cell_logistic_growth,cancer_cell_death_tissue_repair_system,cancer_cell_death_apoptosis,transition_to_cancer_cell
29000.0,1.0,1.493211399539324e-71,2.8251951638861103e-27,2.82519516388611e-19,1.493211399539324e-63,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.8251951638861104e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.888183073601385e-29,0.0,7.46605699769662e-73,1.493211399539324e-73,5.226239898387633e-73,1.493211399539324e-73,0.0,0.0,2.8251951638861104e-29,1.4125975819430553e-28,9.888183073601385e-29,1.6951170983316663e-29,2.2296802837141866e-142
29040.0,1.0,1.2231560793530481e-71,2.7144194998616915e-27,2.7144194998616913e-19,1.2231560793530482e-63,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.7144194998616913e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.50046824951592e-29,0.0,6.115780396765241e-73,1.2231560793530482e-73,4.281046277735668e-73,1.2231560793530482e-73,0.0,0.0,2.7144194998616915e-29,1.357209749930846e-28,9.50046824951592e-29,1.6286516999170149e-29,1.4961107944583202e-142
29080.0,1.0,1.0019417176428538e-71,2.607987340277926e-27,2.607987340277926e-19,1.0019417176428539e-63,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.607987340277926e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,9.12795569097274e-29,0.0,5.00970858821427e-73,1.0019417176428538e-73,3.506796011749988e-73,1.0019417176428538e-73,0.0,0.0,2.607987340277926e-29,1.303993670138963e-28,9.12795569097274e-29,1.5647924041667555e-29,1.0038872055531122e-142
29120.0,1.0,8.207351641370972e-72,2.5057283766921415e-27,2.5057283766921416e-19,8.207351641370973e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.5057283766921415e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.770049318422494e-29,0.0,4.1036758206854865e-73,8.207351641370973e-74,2.87257307447984e-73,8.207351641370973e-74,0.0,0.0,2.5057283766921415e-29,1.2528641883460708e-28,8.770049318422494e-29,1.503437026015285e-29,6.7360620965114795e-143
29160.0,1.0,6.723007913432921e-72,2.4074789784413345e-27,2.4074789784413346e-19,6.723007913432922e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.4074789784413346e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.42617642454467e-29,0.0,3.3615039567164604e-73,6.7230079134329214e-74,2.353052769701522e-73,6.7230079134329214e-74,0.0,0.0,2.4074789784413345e-29,1.2037394892206673e-28,8.42617642454467e-29,1.4444873870648007e-29,4.519883540408168e-143
29200.0,1.0,5.507115739533682e-72,2.313081930806993e-27,2.313081930806993e-19,5.5071157395336825e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.313081930806993e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,8.095786757824474e-29,0.0,2.7535578697668412e-73,5.507115739533682e-74,1.9274905088367885e-73,5.507115739533682e-74,0.0,0.0,2.313081930806993e-29,1.1565409654034965e-28,8.095786757824474e-29,1.3878491584841957e-29,3.0328323768619617e-143
29240.0,1.0,4.5111242109386843e-72,2.2223861834464543e-27,2.2223861834464543e-19,4.5111242109386845e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.2223861834464542e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.778351642062589e-29,0.0,2.2555621054693422e-73,4.511124210938684e-74,1.5788934738285394e-73,4.511124210938684e-74,0.0,0.0,2.2223861834464543e-29,1.111193091723227e-28,7.778351642062589e-29,1.3334317100678726e-29,2.0350241646517164e-143
29280.0,1.0,3.6952631121277893e-72,2.1352466086882482e-27,2.1352466086882483e-19,3.6952631121277894e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.135246608688248e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.473363130408868e-29,0.0,1.8476315560638947e-73,3.6952631121277895e-74,1.2933420892447262e-73,3.6952631121277895e-74,0.0,0.0,2.1352466086882483e-29,1.0676233043441242e-28,7.473363130408868e-29,1.281147965212949e-29,1.3654969467852355e-143
29320.0,1.0,3.026954885157329e-72,2.0515237693046594e-27,2.0515237693046594e-19,3.0269548851573292e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,2.0515237693046593e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,7.180333192566307e-29,0.0,1.5134774425786648e-73,3.0269548851573293e-74,1.0594342098050652e-73,3.0269548851573293e-74,0.0,0.0,2.0515237693046595e-29,1.0257618846523297e-28,7.180333192566307e-29,1.2309142615827956e-29,9.16245587677782e-144
29360.0,1.0,2.4795137988163273e-72,1.9710836953899062e-27,1.9710836953899061e-19,2.479513798816327e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.9710836953899062e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.898792933864671e-29,0.0,1.2397568994081638e-73,2.4795137988163274e-74,8.678298295857144e-74,2.4795137988163274e-74,0.0,0.0,1.9710836953899063e-29,9.855418476949531e-29,6.898792933864671e-29,1.1826502172339437e-29,6.147988678520574e-144
29400.0,1.0,2.0310803800437305e-72,1.8937976699869107e-27,1.8937976699869107e-19,2.0310803800437306e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8937976699869108e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.628291844954187e-29,0.0,1.0155401900218653e-73,2.0310803800437307e-74,7.108781330153056e-74,2.0310803800437307e-74,0.0,0.0,1.8937976699869107e-29,9.468988349934553e-29,6.628291844954187e-29,1.1362786019921465e-29,4.125287510198585e-144
29440.0,1.0,1.663748559160235e-72,1.8195420231196224e-27,1.8195420231196224e-19,1.6637485591602352e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.8195420231196223e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.368397080918678e-29,0.0,8.318742795801176e-74,1.6637485591602351e-74,5.823119957060822e-74,1.6637485591602351e-74,0.0,0.0,1.8195420231196226e-29,9.097710115598113e-29,6.368397080918678e-29,1.0917252138717734e-29,2.7680592681077585e-144
29480.0,1.0,1.3628506755838782e-72,1.7481979339013192e-27,1.7481979339013193e-19,1.3628506755838783e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.7481979339013193e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,6.118692768654616e-29,0.0,6.814253377919391e-74,1.3628506755838782e-74,4.769977364543573e-74,1.3628506755838782e-74,0.0,0.0,1.7481979339013192e-29,8.740989669506596e-29,6.118692768654616e-29,1.0489187603407915e-29,1.8573619639394333e-144
29520.0,1.0,1.1163717941110783e-72,1.679651240402221e-27,1.6796512404022208e-19,1.1163717941110782e-64,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.6796512404022208e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.878779341407772e-29,0.0,5.581858970555392e-74,1.1163717941110784e-74,3.907301279388774e-74,1.1163717941110784e-74,0.0,0.0,1.6796512404022208e-29,8.398256202011105e-29,5.878779341407772e-29,1.0077907442413325e-29,1.2462859826867877e-144
29560.0,1.0,9.144699452512277e-73,1.6137922569721841e-27,1.6137922569721842e-19,9.144699452512277e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.613792256972184e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.648272899402644e-29,0.0,4.572349726256138e-74,9.144699452512276e-75,3.2006448083792963e-74,9.144699452512276e-75,0.0,0.0,1.613792256972184e-29,8.068961284860921e-29,5.648272899402644e-29,9.682753541833105e-30,8.362552807677833e-145
29600.0,1.0,7.490831326795205e-73,1.5505155987261538e-27,1.5505155987261537e-19,7.490831326795205e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.550515598726154e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.426804595541538e-29,0.0,3.745415663397603e-74,7.490831326795205e-75,2.6217909643783215e-74,7.490831326795205e-75,0.0,0.0,1.5505155987261537e-29,7.752577993630769e-29,5.426804595541538e-29,9.303093592356923e-30,5.611255396649641e-145
29640.0,1.0,6.136074155075802e-73,1.4897200129115262e-27,1.4897200129115261e-19,6.136074155075802e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.4897200129115264e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.214020045190341e-29,0.0,3.0680370775379014e-74,6.136074155075802e-75,2.1476259542765304e-74,6.136074155075802e-75,0.0,0.0,1.489720012911526e-29,7.448600064557632e-29,5.214020045190341e-29,8.938320077469158e-30,3.765140603658922e-145
29680.0,1.0,5.026332111084603e-73,1.4313082168875852e-27,1.4313082168875853e-19,5.026332111084603e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.431308216887585e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,5.0095787591065476e-29,0.0,2.5131660555423016e-74,5.026332111084604e-75,1.759216238879611e-74,5.026332111084604e-75,0.0,0.0,1.4313082168875852e-29,7.156541084437926e-29,5.0095787591065476e-29,8.587849301325512e-30,2.52640144909202e-145
29720.0,1.0,4.117292889953364e-73,1.37518674245775e-27,1.37518674245775e-19,4.117292889953364e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.37518674245775e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.813153598602124e-29,0.0,2.058646444976682e-74,4.117292889953364e-75,1.4410525114836774e-74,4.117292889953364e-75,0.0,0.0,1.37518674245775e-29,6.875933712288751e-29,4.813153598602124e-29,8.2511204547465e-30,1.6952100741660527e-145
29760.0,1.0,3.372658305700881e-73,1.3212657863055415e-27,1.3212657863055414e-19,3.372658305700881e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.3212657863055413e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.6244302520693947e-29,0.0,1.6863291528504406e-74,3.372658305700881e-75,1.1804304069953082e-74,3.372658305700881e-75,0.0,0.0,1.3212657863055415e-29,6.606328931527708e-29,4.6244302520693947e-29,7.927594717833249e-30,1.1374824047013137e-145
29800.0,1.0,2.7626948946889173e-73,1.269459066294944e-27,1.2694590662949439e-19,2.7626948946889172e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.269459066294944e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.443106732032303e-29,0.0,1.3813474473444587e-74,2.7626948946889174e-75,9.66943213141121e-75,2.7626948946889174e-75,0.0,0.0,1.269459066294944e-29,6.34729533147472e-29,4.443106732032303e-29,7.616754397769664e-30,7.632483081140207e-146
29840.0,1.0,2.2630466502458457e-73,1.2196836834052155e-27,1.2196836834052155e-19,2.2630466502458458e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.2196836834052155e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.2688928919182536e-29,0.0,1.131523325122923e-74,2.263046650245846e-75,7.9206632758604595e-75,2.263046650245846e-75,0.0,0.0,1.2196836834052155e-29,6.098418417026078e-29,4.2688928919182536e-29,7.318102100431293e-30,5.121380141188943e-146
29880.0,1.0,1.853762480625142e-73,1.171859989079223e-27,1.171859989079223e-19,1.853762480625142e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1718599890792231e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,4.10150996177728e-29,0.0,9.26881240312571e-75,1.853762480625142e-75,6.488168682187996e-75,1.853762480625142e-75,0.0,0.0,1.171859989079223e-29,5.859299945396116e-29,4.10150996177728e-29,7.031159934475338e-30,3.436435334573479e-146
29920.0,1.0,1.5184995564276872e-73,1.1259114577730395e-27,1.1259114577730395e-19,1.518499556427687e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.1259114577730394e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.9406901022056377e-29,0.0,7.592497782138436e-75,1.5184995564276873e-75,5.314748447496905e-75,1.5184995564276873e-75,0.0,0.0,1.1259114577730395e-29,5.629557288865197e-29,3.9406901022056377e-29,6.755468746638237e-30,2.3058409028710826e-146
29960.0,1.0,1.2438707369314578e-73,1.0817645645028588e-27,1.0817645645028589e-19,1.2438707369314577e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0817645645028588e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.7861759757600054e-29,0.0,6.219353684657289e-75,1.243870736931458e-75,4.353547579260102e-75,1.243870736931458e-75,0.0,0.0,1.0817645645028588e-29,5.408822822514294e-29,3.7861759757600054e-29,6.490587387017153e-30,1.5472144101944079e-146
30000.0,1.0,1.0189100178825692e-73,1.0393486671932876e-27,1.0393486671932876e-19,1.018910017882569e-65,100000000.0,99999999.0,0.99999999,0.0,1e-08,1.0393486671932877e-26,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.6377203351765065e-29,0.0,5.094550089412846e-75,1.0189100178825692e-75,3.5661850625889917e-75,1.0189100178825692e-75,0.0,0.0,1.0393486671932877e-29,5.196743335966439e-29,3.6377203351765065e-29,6.236092003159726e-30,1.0381776245414574e-146
30040.0,1.0,8.346346559310247e-74,9.98595893638748e-28,9.985958936387481e-20,8.346346559310247e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.98595893638748e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.495085627735618e-29,0.0,4.1731732796551236e-75,8.346346559310247e-76,2.921221295758586e-75,8.346346559310247e-76,0.0,0.0,9.985958936387481e-30,4.992979468193741e-29,3.495085627735618e-29,5.9915753618324885e-30,6.966150088811e-147
30080.0,1.0,6.836864852195278e-74,9.59441032897117e-28,9.59441032897117e-20,6.836864852195279e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.59441032897117e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.3580436151399094e-29,0.0,3.4184324260976395e-75,6.836864852195278e-76,2.3929026982683473e-75,6.836864852195278e-76,0.0,0.0,9.59441032897117e-30,4.7972051644855853e-29,3.3580436151399094e-29,5.756646197382702e-30,4.6742721007183167e-147
30120.0,1.0,5.6003810379814904e-74,9.218214309418105e-28,9.218214309418104e-20,5.600381037981491e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,9.218214309418105e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.2263750082963365e-29,0.0,2.800190518990745e-75,5.60038103798149e-76,1.9601333632935215e-75,5.60038103798149e-76,0.0,0.0,9.218214309418105e-30,4.609107154709053e-29,3.2263750082963365e-29,5.530928585650863e-30,3.1364267770582635e-147
30160.0,1.0,4.587521978076216e-74,8.85676890405341e-28,8.85676890405341e-20,4.5875219780762157e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.85676890405341e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,3.099869116418693e-29,0.0,2.293760989038108e-75,4.587521978076216e-76,1.6056326923266753e-75,4.587521978076216e-76,0.0,0.0,8.85676890405341e-30,4.428384452026705e-29,3.099869116418693e-29,5.314061342432046e-30,2.1045357899332312e-147
30200.0,1.0,3.757843931797461e-74,8.509495742539216e-28,8.509495742539216e-20,3.7578439317974615e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.509495742539216e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.978323509888725e-29,0.0,1.8789219658987308e-75,3.7578439317974617e-76,1.3152453761291112e-75,3.7578439317974617e-76,0.0,0.0,8.509495742539217e-30,4.254747871269608e-29,2.978323509888725e-29,5.10569744552353e-30,1.4121391015747003e-147
30240.0,1.0,3.078217626691095e-74,8.175839132389807e-28,8.175839132389807e-20,3.078217626691095e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,8.175839132389807e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.861543696336432e-29,0.0,1.5391088133455477e-75,3.078217626691095e-76,1.0773761693418831e-75,3.078217626691095e-76,0.0,0.0,8.175839132389806e-30,4.087919566194904e-29,2.861543696336432e-29,4.905503479433884e-30,9.475423757271757e-148
30280.0,1.0,2.521505397575e-74,7.855265169774947e-28,7.855265169774947e-20,2.521505397575e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,7.855265169774947e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.749342809421231e-29,0.0,1.2607526987875e-75,2.5215053975749998e-76,8.825268891512498e-76,2.5215053975749998e-76,0.0,0.0,7.855265169774946e-30,3.927632584887474e-29,2.749342809421231e-29,4.713159101864968e-30,6.357989469999859e-148
30320.0,1.0,2.0654775721086124e-74,7.547260885188543e-28,7.547260885188543e-20,2.0654775721086123e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,7.547260885188542e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.6415413098159897e-29,0.0,1.0327387860543063e-75,2.0654775721086125e-76,7.229171502380143e-76,2.0654775721086125e-76,0.0,0.0,7.547260885188543e-30,3.773630442594272e-29,2.6415413098159897e-29,4.528356531113126e-30,4.2661976008836884e-148
30360.0,1.0,1.6919248338657557e-74,7.25133342261556e-28,7.251333422615561e-20,1.6919248338657558e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,7.25133342261556e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.537966697915446e-29,0.0,8.459624169328779e-76,1.6919248338657558e-76,5.921736918530144e-76,1.6919248338657558e-76,0.0,0.0,7.25133342261556e-30,3.6256667113077805e-29,2.537966697915446e-29,4.3508000535693364e-30,2.862609643451665e-148
30400.0,1.0,1.3859311193242699e-74,6.9670092508837275e-28,6.967009250883728e-20,1.3859311193242698e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,6.967009250883727e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.4384532378093043e-29,0.0,6.92965559662135e-76,1.38593111932427e-76,4.850758917634944e-76,1.38593111932427e-76,0.0,0.0,6.967009250883727e-30,3.483504625441864e-29,2.4384532378093043e-29,4.1802055505302366e-30,1.9208050675114235e-148
30440.0,1.0,1.1352780153493676e-74,6.693833405938092e-28,6.693833405938093e-20,1.1352780153493677e-66,100000000.0,99999999.0,0.99999999,0.0,1e-08,6.693833405938092e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.342841692078332e-29,0.0,5.676390076746839e-76,1.1352780153493677e-76,3.973473053722786e-76,1.1352780153493677e-76,0.0,0.0,6.693833405938093e-30,3.346916702969046e-29,2.342841692078332e-29,4.016300043562856e-30,1.2888561721355988e-148
30480.0,1.0,9.299568745985002e-75,6.431368762825911e-28,6.43136876282591e-20,9.299568745985002e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,6.4313687628259106e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.2509790669890686e-29,0.0,4.6497843729925014e-76,9.299568745985002e-77,3.25484906109475e-76,9.299568745985002e-77,0.0,0.0,6.43136876282591e-30,3.2156843814129556e-29,2.2509790669890686e-29,3.8588212576955465e-30,8.648197886130106e-149
30520.0,1.0,7.617691674817408e-75,6.179195336226959e-28,6.17919533622696e-20,7.617691674817408e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,6.179195336226959e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.1627183676794354e-29,0.0,3.8088458374087046e-76,7.617691674817408e-77,2.6661920861860926e-76,7.617691674817408e-77,0.0,0.0,6.1791953362269595e-30,3.08959766811348e-29,2.1627183676794354e-29,3.707517201736175e-30,5.802922645258245e-149
30560.0,1.0,6.239991126216041e-75,5.936909608409988e-28,5.936909608409988e-20,6.239991126216041e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,5.936909608409988e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,2.0779183629434954e-29,0.0,3.1199955631080205e-76,6.239991126216041e-77,2.1839968941756142e-76,6.239991126216041e-77,0.0,0.0,5.936909608409988e-30,2.9684548042049943e-29,2.0779183629434954e-29,3.562145765045993e-30,3.8937489255254933e-149
30600.0,1.0,5.111455138565744e-75,5.704123883539945e-28,5.704123883539945e-20,5.111455138565744e-67,100000000.0,99999999.0,0.99999999,0.0,1e-08,5.704123883539945e-27,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.01,1.9964433592389806e-29,0.0,2.555727569282872e-76,5.111455138565744e-77,1.78900929849801e-76,5.111455138565744e-77,0.0,0.0,5.704123883539945e-30,2.8520619417699724e-29,1.9964433592389806e-29,3.422474330123967e-30,2.612697363357015e-149
