A1,A1_2,A2,A2_2,A3,A3_2,CREB_n,DUSP_c,DUSP_n,DUSP_n_ERK_n,DUSP_n_pERK_n,DUSP_n_ppERK_n,DUSPmRNA,EGF,ERK_c,ERK_n,Elk1_n,F,FOSn,FOSn_2,FmRNA,Fn,HRG,Kin,Kin_2,MEK,PreDUSPmRNA,PreFOSmRNA,PreFmRNA,RSK_c,RsD,RsT,c_FOS_c,c_FOSmRNA,pCREB_n,pDUSP_c,pDUSP_n,pDUSP_n_ERK_n,pDUSP_n_pERK_n,pDUSP_n_ppERK_n,pERK_c,pERK_n,pElk1_n,pMEK,pRSK_c,pRSK_n,pc_FOS_c,ppERK_c,ppERK_n,Time
182.3524,0.0,24.8261329609814,0.5608870390186049,13.071993972170404,0.02062602782959454,999.9999999731355,2.2862484609416227e-40,2.2663137016019238e-42,4.686796562377174e-42,2.81717256243526e-46,2.3337393990924966e-52,6.077390183437434e-37,0.0,570.1349828854808,1624.8762908419258,1509.9999999734036,4.3403557144602505e-109,1.1222033444618614e-44,1.009117846282791e-53,7.65163466212873e-106,7.753032733403822e-111,10.0,82.47931858053522,0.1864214194647896,636.7029918439885,6.57262272451568e-32,4.587314061796736e-36,5.1102176902530136e-101,352.9999999768771,244.72158735471842,2.6819126452815594,1.848283258525053e-44,1.0001353227605217e-39,2.6865156892123637e-08,5.678430542615681e-52,4.989618886968115e-54,9.86432454401782e-54,5.74099393523377e-58,4.727617516342298e-64,0.2852014263680554,0.013773731649902645,2.6597258938223432e-08,0.6182081560113225,2.2498229873164967e-08,2.6697345022764753e-09,2.4333267512101295e-53,4.068589629683811e-05,1.345060634924093e-06,8.540000000000001
182.3524,0.0,24.82548659087044,0.5615334091295686,13.071969858973914,0.02065014102608351,999.9999999728961,2.3682745057335383e-40,2.3505591473893115e-42,4.862972305109768e-42,2.930529187216158e-46,2.4393014119214223e-52,6.285905274669129e-37,0.0,570.1339997718237,1624.8762264537827,1509.9999999731854,4.624593772231392e-109,1.1701963523057735e-44,1.0601434612949625e-53,8.149179317304225e-106,8.268130332339525e-111,10.0,82.47910051833779,0.18663948166221866,636.7015610422555,6.787642495111198e-32,4.7589587804707074e-36,5.4441554406286885e-101,352.9999999767144,244.7184827796326,2.6850172203673632,1.923989963775843e-44,1.0394592408497289e-39,2.710440473236227e-08,5.9202022276412125e-52,5.2148498675617356e-54,1.0318736344247423e-53,6.020944596836781e-58,4.985467127240897e-64,0.2861866463341139,0.013827903829013735,2.6815576216903046e-08,0.6196389577442087,2.2655939418875244e-08,2.6912640432653355e-09,2.5490543919707126e-53,4.096816460208247e-05,1.3552849595693331e-06,8.55
182.3524,0.0,24.824840244847437,0.5621797551525705,13.071945745868696,0.020674254131301986,999.9999999726551,2.4531872182005323e-40,2.437881497838412e-42,5.045654968029331e-42,3.0481320695476886e-46,2.5492878961359945e-52,6.50141198057943e-37,0.0,570.1330144322563,1624.8761619255347,1509.9999999729655,4.925772175335944e-109,1.2201905341870423e-44,1.1135473405619845e-53,8.676440102718961e-106,8.8140562200899e-111,10.0,82.47888245668344,0.1868575433165696,636.7001286307317,7.009488870457938e-32,4.936821772177188e-36,5.798262031727212e-101,352.9999999765507,244.71537830919607,2.6881216908038987,2.0027214908023918e-44,1.0802888556274974e-39,2.734548147865904e-08,6.171516835984683e-52,5.449638690424731e-54,1.0792882157328547e-53,6.31325530002663e-58,5.255864688579046e-64,0.28717408987734216,0.013882219097548953,2.703540355481709e-08,0.621071369268143,2.281456339497944e-08,2.7129407536379202e-09,2.6698212972036953e-53,4.1252052411343925e-05,1.3655742490381262e-06,8.56
182.3524,0.0,24.824193922911512,0.5628260770884947,13.071921632854748,0.020698367145250328,999.9999999724122,2.541069783594302e-40,2.5283716924127535e-42,5.235038284372093e-42,3.170106776994543e-46,2.6638396458569626e-52,6.724104928371453e-37,0.0,570.1320268644663,1624.8760972569955,1509.999999972744,5.244539417735853e-109,1.272250053000046e-44,1.1694100794333288e-53,9.234556417742787e-106,9.391991837669418e-111,10.0,82.47866439557218,0.18707560442782362,636.6986946095758,7.238344084973978e-32,5.1210849477579416e-36,6.173314917379621e-101,352.9999999763861,244.7122739434691,2.691226056530843,2.08457233202173e-44,1.1226699328506593e-39,2.7588398770380025e-08,6.432666459694491e-52,5.694292733330396e-54,1.1287405938044888e-53,6.618330656345875e-58,5.539244199549107e-64,0.28816375930291255,0.013936677640518208,2.7256749410168746e-08,0.6225053904239759,2.2974105990098918e-08,2.73476545698983e-09,2.7957913254669493e-53,4.1537567063266575e-05,1.3759288340661368e-06,8.57
182.3524,0.0,24.823547625061778,0.5634723749382259,13.071897519932069,0.020722480067928876,999.9999999721673,2.6320067338307835e-40,2.6221221484369454e-42,5.4313191391695144e-42,3.296581030273629e-46,2.783099879975512e-52,6.954181878123145e-37,0.0,570.1310370661419,1624.8760324479792,1509.9999999725212,5.58155418929526e-109,1.3264401262299764e-44,1.2278136455618268e-53,9.824685473327167e-106,1.0003137268412991e-110,10.0,82.47844633500405,0.18729366499596187,636.6972589789473,7.474393286858523e-32,5.311933205950431e-36,6.570103610857902e-101,352.9999999762204,244.70916968251206,2.6943303174879234,2.1696385327027142e-44,1.1666489901087641e-39,2.7833168304827563e-08,6.703948230983223e-52,5.949124588056205e-54,1.1802962510809418e-53,6.936582367047489e-58,5.836047194729706e-64,0.28915565691529604,0.013991279642887757,2.747962227683237e-08,0.6239410210525371,2.3134571406842012e-08,2.7567389804546356e-09,2.927131179177279e-53,4.182471592072867e-05,1.3863490466401206e-06,8.58
182.3524,0.0,24.82290135129736,0.5641186487026478,13.071873407100659,0.020746592899337987,999.9999999719207,2.7260839497978526e-40,2.7192267630151722e-42,5.6346975729658616e-42,3.427684711680512e-46,2.907214248096226e-52,7.191843729932517e-37,0.0,570.1300450349722,1624.8759674982996,1509.9999999722968,5.937485313227504e-109,1.3828270259513662e-44,1.2888413796420607e-53,1.0448002176486397e-105,1.06487111268712e-110,10.0,82.47822827497903,0.18751172502096553,636.6958217390052,7.717824546877769e-32,5.509554439632411e-36,6.989429600106184e-101,352.99999997605386,244.70606552638503,2.697434473614916,2.258017691865776e-44,1.2122732977212162e-39,2.8079801837414534e-08,6.985664339431597e-52,6.214452068169766e-54,1.234021757981008e-53,7.268429241794281e-58,6.146722751885422e-64,0.2901497850182623,0.014046025289580126,2.770403068444297e-08,0.6253782609946357,2.3295963861831265e-08,2.7788621547131046e-09,3.064010411264533e-53,4.2113506370889326e-05,1.3968352200007244e-06,8.59
182.3524,0.0,24.822255101617362,0.5647648983826447,13.071849294360518,0.02077070563947801,999.9999999716722,2.823388663663017e-40,2.8197809149496694e-42,5.845376785535831e-42,3.5635498735158844e-46,3.0363308364800812e-52,7.437294531062937e-37,0.0,570.1290507686471,1624.8759024077701,1509.999999972071,6.313011683542146e-109,1.4414780788266057e-44,1.3525779961487768e-53,1.1105699014778902e-105,1.1329950447705496e-110,10.0,82.47801021549719,0.18772978450281577,636.6943828899086,7.968828867150814e-32,5.71413954206659e-36,7.432106262972086e-101,352.99999997588634,244.70296147514833,2.7005385248516474,2.349808963182698e-44,1.2595908796344032e-39,2.8328311181838724e-08,7.278122049192418e-52,6.490598216814824e-54,1.2899847739155712e-53,7.614297217358439e-58,6.471727499766451e-64,0.2911461459148796,0.01410091476547407,2.7929983198485592e-08,0.6268171100910594,2.3458287585730648e-08,2.801135814002424e-09,3.2066014318256884e-53,4.240394582523514e-05,1.4073876886452848e-06,8.6
182.3524,0.0,24.821608876020907,0.5654111239791003,13.071825181711647,0.02079481828834929,999.9999999714219,2.9240094611811156e-40,2.923881466659194e-42,6.06356313960211e-42,3.704310746512012e-46,3.170600173987416e-52,7.690741483088383e-37,0.0,570.1280542648568,1624.8758371762044,1509.9999999718434,6.708822202491987e-109,1.5024616661044668e-44,1.4191095840752793e-53,1.1798985940788497e-105,1.204811057458338e-110,10.0,82.47779215655851,0.18794784344149376,636.6929424318172,8.227600189935544e-32,5.925882413145251e-36,7.89895878243791e-101,352.99999997571786,244.69985752886197,2.703642471137993,2.4451130558763687e-44,1.3086505143188293e-39,2.857870821025714e-08,7.581633716194534e-52,6.777891314497179e-54,1.3482540483021794e-53,7.974619376320977e-58,6.811525625908307e-64,0.2921447419075147,0.01415594825540452,2.8157488420384796e-08,0.6282575681825754,2.362154682327278e-08,2.8235607961254264e-09,3.355079514778942e-53,4.2696041719626796e-05,1.418006788330629e-06,8.61
182.3524,0.0,24.820962674507108,0.566057325492899,13.071801069154045,0.02081893084595219,999.9999999711696,3.028036284002031e-40,3.03162676609752e-42,6.289466164553046e-42,3.850103748259234e-46,3.310175238020945e-52,7.95239494903878e-37,0.0,570.1270555212926,1624.8757718034171,1509.9999999716142,7.125615718020162e-109,1.5658472236186395e-44,1.4885236076718386e-53,1.2529090256605757e-105,1.2804465049073773e-110,10.0,82.47757409816302,0.1881659018369807,636.6915003648899,8.494335406414568e-32,6.144979965634896e-36,8.390824061852044e-101,352.9999999755484,244.69675368758607,2.706746312413879,2.544032235620576e-44,1.3595017356662557e-39,2.883100485346038e-08,7.896516805346831e-52,7.076664886870746e-54,1.4088994215796387e-53,8.349835965771316e-58,7.166588884431518e-64,0.29314557529783297,0.014211125944162545,2.838655498759412e-08,0.6296996351099298,2.378574583328618e-08,2.8461379424598227e-09,3.5096228045178313e-53,4.2989801514345825e-05,1.4286928560758748e-06,8.620000000000001
182.3524,0.0,24.82031649707508,0.5667035029249246,13.071776956687712,0.020843043312287046,999.9999999709154,3.1355604319783147e-40,3.143116648671849e-42,6.523298560160041e-42,4.0010674916322925e-46,3.455211460468634e-52,8.22246846054505e-37,0.0,570.1260545356463,1624.8757062892216,1509.9999999713834,7.5641009612068795e-109,1.631705241786206e-44,1.5609089071840513e-53,1.329725649830872e-105,1.3600305499541647e-110,10.0,82.47735604031075,0.18838395968925772,636.6900566892859,8.769234365480922e-32,6.371632131420756e-36,8.908550640159806e-101,352.99999997537793,244.69364995138068,2.70985004861928,2.6466703254396945e-44,1.4121948338867983e-39,2.9085213101046793e-08,8.223093907741968e-52,7.38725771252327e-54,1.471991826222553e-53,8.740394416006486e-58,7.537396603841088e-64,0.2941486483867978,0.014266448016495249,2.861719157368537e-08,0.6311433107138473,2.3950888888722355e-08,2.868868097967406e-09,3.6704123225652203e-53,4.328523269414101e-05,1.4394462301652245e-06,8.63
182.3524,0.0,24.819670343723946,0.5673496562760608,13.071752844312645,0.020867155687354214,999.9999999706592,3.2466745654729826e-40,3.258452439161396e-42,6.765276200295432e-42,4.157342793216963e-46,3.605866733646832e-52,8.501178724984674e-37,0.0,570.1250513056101,1624.875640633432,1509.9999999711515,8.024996483716811e-109,1.7001072656062277e-44,1.636355699591312e-53,1.4104746320444956e-105,1.4436941530044068e-110,10.0,82.4771379830017,0.18860201699830603,636.6886114051647,9.052499882524247e-32,6.606041867751614e-36,9.452998607135313e-101,352.99999997520644,244.69054632030574,2.712953679694221,2.753132706608559e-44,1.4667808564061089e-39,2.9341345001597063e-08,8.56169275786066e-52,7.710013830762628e-54,1.537603287755966e-53,9.146749359231028e-58,7.924435694826504e-64,0.2951539634746713,0.014321914657105786,2.884940688843829e-08,0.6325885948350326,2.4116980276683237e-08,2.891752111203304e-09,3.8376319742275526e-53,4.3582342768275356e-05,1.4502672501507739e-06,8.64
182.3524,0.0,24.819024214452813,0.567995785547192,13.071728732028843,0.020891267971154048,999.9999999704012,3.3614727076671583e-40,3.377736953635785e-42,7.015618136649882e-42,4.319072681736403e-46,3.7623014162431536e-52,8.788745632626794e-37,0.0,570.1240458288775,1624.8755748358624,1509.9999999709175,8.509030595245896e-109,1.7711258946582282e-44,1.7149555793451576e-53,1.4952838380512354e-105,1.5315700609224855e-110,10.0,82.47691992623591,0.18882007376410676,636.6871645126856,9.344337748216489e-32,6.848415163484315e-36,1.0025039518612326e-100,352.999999975034,244.68744279442117,2.7160572055787755,2.863526319552159e-44,1.5233116087624777e-39,2.9599412662848374e-08,8.912646250775403e-52,8.045282549402563e-54,1.605806925769901e-53,9.56936264825619e-58,8.328200658061215e-64,0.29616152286101405,0.01437752605065327,2.908320967792984e-08,0.6340354873141695,2.4284024298448253e-08,2.914790834325191e-09,4.0114685552488296e-53,4.388113927057253e-05,1.4611562568553055e-06,8.65
182.3524,0.0,24.818378109260802,0.5686418907392018,13.07170461983631,0.020915380163686895,999.9999999701412,3.4800502468677634e-40,3.5010745013735524e-42,7.274546602450048e-42,4.48640240647763e-46,3.92467833925948e-52,9.085392263777496e-37,0.0,570.123038103142,1624.875508896327,1509.9999999706822,9.016941300968402e-109,1.8448347831007235e-44,1.7968015191076912e-53,1.5842828223440382e-105,1.6237927959209884e-110,10.0,82.47670187001337,0.18903812998664107,636.6857160120078,9.644956737297833e-32,7.098961045328405e-36,1.0625556311715648e-100,352.9999999748606,244.6843393737869,2.719160626213067,2.9779596647454248e-44,1.5818396555039665e-39,2.985942825186876e-08,9.276292459354491e-52,8.393418452548729e-54,1.6766769549339547e-53,1.0008703375199494e-57,8.749193592002301e-64,0.2971713288446846,0.014433282381752724,2.9318608724623693e-08,0.6354839879919204,2.4452025269501592e-08,2.9379851231025116e-09,4.19211175846474e-53,4.4181629759463554e-05,1.4721135923750895e-06,8.66
182.3524,0.0,24.817732028147034,0.5692879718529741,13.071680507735044,0.02093949226495311,999.9999999698791,3.6025039388152368e-40,3.628570886780624e-42,7.542287016176157e-42,4.659479445717985e-46,4.093162811954943e-52,9.391344895925095e-37,0.0,570.1220281260984,1624.8754428146392,1509.9999999704453,9.549476238983935e-109,1.9213086396697453e-44,1.8819878704899757e-53,1.6776028166071465e-105,1.7204986444502385e-110,10.0,82.47648381433412,0.1892561856658902,636.6842659032909,9.954568617362604e-32,7.35789158409078e-36,1.1255443220092366e-100,352.99999997468615,244.6812360584627,2.722263941537269,3.0965428036129895e-44,1.6424183210855506e-39,3.012140399523147e-08,9.652974651465954e-52,8.754781408384627e-54,1.7502886860118788e-53,1.0465247890184242e-57,9.187924200690222e-64,0.2981833837238399,0.014489183834975033,2.9555612847459665e-08,0.6369340967089278,2.4620987519559414e-08,2.9613358369257106e-09,4.37975418045674e-53,4.448382181803346e-05,1.4831396000826839e-06,8.67
182.3524,0.0,24.817085971110615,0.5699340288893926,13.071656395725045,0.020963604274953033,999.9999999696153,3.728931908991211e-40,3.7603334113087895e-42,7.819067985279609e-42,4.83845351515159e-46,4.267922627788907e-52,9.7068330108854e-37,0.0,570.1210158954414,1624.8753765906138,1509.9999999702068,1.010739261776444e-108,2.0006232276773616e-44,1.9706103647904345e-53,1.77537671816422e-105,1.8218256460878024e-110,10.0,82.47626575919817,0.1894742408018353,636.6828141866939,1.0273388157645158e-31,7.625421900920292e-36,1.19156056891431e-100,352.99999997451073,244.67813284850834,2.7253671514916027,3.2193873594289486e-44,1.705101690766239e-39,3.038535217918925e-08,1.0043041307181518e-51,9.129736576957574e-54,1.8267185268761572e-53,1.0939479820038982e-57,9.644909801548418e-64,0.2991976897959352,0.0145452305948469,2.9794230901943138e-08,0.6383858133058129,2.4790915392597097e-08,2.984843838815456e-09,4.574591328206164e-53,4.478772305406793e-05,1.4942346246297341e-06,8.68
182.3524,0.0,24.816439938150666,0.5705800618493413,13.071632283806311,0.020987716193687028,999.9999999693493,3.859433654926222e-40,3.896470875374178e-42,8.105121309900559e-42,5.023476576315793e-46,4.4491280703639414e-52,1.0032089301946984e-36,0.0,570.1200014088673,1624.875310224065,1509.9999999699664,1.0691457153601274e-108,2.0828553650102007e-44,2.0627661137332535e-53,1.8777390784264575e-105,1.92791358242802e-110,10.0,82.47604770460555,0.18969229539445753,636.6813608623767,1.0601633137805755e-31,7.901770173552404e-36,1.2606960291253283e-100,352.9999999743343,244.67502974398363,2.7284702560163394,3.3466065182166403e-44,1.7699446115062166e-39,3.065128514984871e-08,1.0446846135980542e-51,9.518654417964678e-54,1.906043983522591e-53,1.1431890086996983e-57,1.012067533318304e-63,0.3002142493577237,0.014601422845850774,3.0034471780234524e-08,0.6398391376231763,2.4961813246876427e-08,3.008509995431866e-09,4.776821625748289e-53,4.509334110009993e-05,1.5053990119497712e-06,8.69
182.3524,0.0,24.815793929266302,0.5712260707337039,13.071608171978843,0.02101182802115544,999.9999999690813,3.9941100485074174e-40,4.037093580275765e-42,8.400681986585591e-42,5.214702845017675e-46,4.636951919368846e-52,1.036734968101651e-36,0.0,570.1189846640724,1624.8752437148069,1509.9999999697245,1.1302446008052274e-108,2.1680829241279874e-44,2.158553610206801e-53,1.9848260913407457e-105,2.0389039659715418e-110,10.0,82.47582965055626,0.1899103494437381,636.6799059304981,1.0939524356716537e-31,8.18715764255385e-36,1.333043464102456e-100,352.9999999741569,244.67192674494817,2.7315732550518006,3.478315029648421e-44,1.8370026928639808e-39,3.091921531334469e-08,1.086474809395408e-51,9.921910698538858e-54,1.9883436610848925e-53,1.1942976927395839e-57,1.0615753363182667e-63,0.30123306470525685,0.014657760772424824,3.027634441123873e-08,0.6412940695015985,2.5133685454972873e-08,3.032335177083738e-09,4.986646420826493e-53,4.5400683613456464e-05,1.5166331092610153e-06,8.700000000000001
182.3524,0.0,24.81514794445664,0.5718720555433641,13.071584060242639,0.02103593975735861,999.9999999688114,4.133063338286174e-40,4.182313330113746e-42,8.705988212005072e-42,5.412288799760365e-46,4.831569456521493e-52,1.0712853285763768e-36,0.0,570.117965658754,1624.8751770626534,1509.999999969481,1.1941144725388384e-108,2.256384832062005e-44,2.2580727290019548e-53,2.0967755818377106e-105,2.1549400290147675e-110,10.0,82.47561159705035,0.1901284029496581,636.6784493912181,1.128728564124716e-31,8.481808617567067e-36,1.4086967310505506e-100,352.9999999739784,244.6688238514616,2.734676148538354,3.614629207945342e-44,1.906332307893432e-39,3.118915513601439e-08,1.1297111401008476e-51,1.033988650103454e-53,2.0736972648492098e-53,1.247324591037658e-57,1.1130684095917678e-63,0.302254138133884,0.014714244558962846,3.0519857760694444e-08,0.6427506087816383,2.5306536403802686e-08,3.0563202577377557e-09,5.204269991546179e-53,4.570975827630494e-05,1.527937265069166e-06,8.71
182.3524,0.0,24.8145019837208,0.5725180162792054,13.0715599485977,0.0210600514022969,999.9999999685394,4.276397151785917e-40,4.3322434337081626e-42,9.021281386671078e-42,5.6163931901696905e-46,5.033158471512e-52,1.106884248676728e-36,0.0,570.1169443906099,1624.8751102674194,1509.999999969236,1.2608348170041285e-108,2.3478410704137066e-44,2.361424727550608e-53,2.213726994279949e-105,2.27616671253949e-110,10.0,82.4753935440878,0.1903464559121988,636.676991244696,1.164514385505105e-31,8.785950483555127e-36,1.4877507744423706e-100,352.9999999737989,244.66572106358356,2.73777893641642,3.7556669327770546e-44,1.9779905940410688e-39,3.1461117144571974e-08,1.1744305558069813e-51,1.0772968230814026e-53,2.162185601268793e-53,1.3023209956583697e-57,1.1666015380340398e-63,0.30327747193825255,0.014770874389814255,3.076502083126382e-08,0.6442087553038347,2.5480370494650287e-08,3.080466115027743e-09,5.429899553029095e-53,4.602057279570016e-05,1.5393118291702147e-06,8.72
182.3524,0.0,24.813856047057893,0.5731639529421119,13.071535837044028,0.021084162955970657,999.9999999682655,4.424216497809734e-40,4.486998706517286e-42,9.346806118654771e-42,5.8271770454205166e-46,5.241899267945587e-52,1.1435562894659356e-36,0.0,570.1159208573388,1624.8750433289192,1509.9999999689892,1.330486046404999e-108,2.442532675353181e-44,2.468712246664001e-53,2.3358213809100852e-105,2.402730655102333e-110,10.0,82.47517549166867,0.19056450833134128,636.6755314910911,1.2013328907351055e-31,9.099813707046168e-36,1.570301617541644e-100,352.99999997361834,244.6626183813735,2.7408816186264655,3.9015476501614796e-44,2.0520354540430802e-39,3.173511392628274e-08,1.2206705364287538e-51,1.1221547624033187e-53,2.2538905789785186e-53,1.3593389356864276e-57,1.2222302717784453e-63,0.3043030684123081,0.01482765044928402,3.1011842662621734e-08,0.6456685089087064,2.565519214319539e-08,3.1047736302638703e-09,5.66374526406728e-53,4.63331349036308e-05,1.5507571526532355e-06,8.73
182.3524,0.0,24.81321013446704,0.5738098655329669,13.071511725581617,0.021108274418380236,999.9999999679893,4.576627768748091e-40,4.64669547255611e-42,9.682810227304061e-42,6.044803682663225e-46,5.457974669285589e-52,1.1813263367271402e-36,0.0,570.1148950566395,1624.8749762469668,1509.9999999687407,1.4031494924508e-108,2.5405417376176853e-44,2.580039311271139e-53,2.463201390298919e-105,2.5347801817242937e-110,10.0,82.47495743979295,0.19078256020706677,636.674070130563,1.2392073761725408e-31,9.42363184237806e-36,1.6564463539262133e-100,352.9999999734368,244.65951580489096,2.7439841951090074,4.0523923733646046e-44,2.1285255568224867e-39,3.2011158129137484e-08,1.2684690934238498e-51,1.1686021755427498e-53,2.348895209809486e-53,1.418431179096758e-57,1.280010926976454e-63,0.3053309298492938,0.01488457292163259,3.12603323315453e-08,0.6471298694367508,2.5831005779540237e-08,3.1292436884418832e-09,5.906020233777193e-53,4.664745235706604e-05,1.562273587903187e-06,8.74
182.3524,0.0,24.81256424594735,0.574455754052654,13.071487614210472,0.021132385789525976,999.9999999677112,4.733738742886529e-40,4.811451566314836e-42,1.0029544746961183e-41,6.2694387154501716e-46,5.681570024796429e-52,1.2202196016779208e-36,0.0,570.1138669862124,1624.8749090213769,1509.9999999684903,1.4789074001010288e-108,2.64195140251017e-44,2.695511331157193e-53,2.5960112557935372e-105,2.6724652927802614e-110,10.0,82.47473938846065,0.19100061153935644,636.6726071632712,1.2781614444893596e-31,9.757641537943054e-36,1.7462831390111585e-100,352.99999997325426,244.65641333419535,2.7470866658046114,4.2083236838002356e-44,2.2075203383862695e-39,3.228926246202679e-08,1.3178647715130881e-51,1.2166793046097984e-53,2.447283609803597e-53,1.4796512346244514e-57,1.3400005865776064e-63,0.3063610585417509,0.014941641991075871,3.151049895200329e-08,0.6485928367284451,2.6007815848236827e-08,3.153877178252331e-09,6.156940528253801e-53,4.6963532938002246e-05,1.5738614886037125e-06,8.75
182.3524,0.0,24.811918381497946,0.5751016185020569,13.07146350293059,0.021156497069408243,999.9999999674311,4.8956585867133584e-40,4.981386334677346e-42,1.03872639306803e-41,6.501250062162149e-46,5.912873215486611e-52,1.2602616216848193e-36,0.0,570.1128366437579,1624.8748416519638,1509.9999999682384,1.5578429213100313e-108,2.7468458698978e-44,2.8152351017018993e-53,2.7343967839654546e-105,2.8159376528885366e-110,10.0,82.4745213376718,0.19121866232819146,636.6711425893756,1.3182190055502269e-31,1.0102082542432386e-35,1.8399111815719243e-100,352.99999997307066,244.65331096934608,2.750189030653892,4.369465731929776e-44,2.289080002722506e-39,3.2569439694915435e-08,1.368896650400819e-51,1.266426927129721e-53,2.549141000228141e-53,1.543053353634713e-57,1.402257101109485e-63,0.30739345678151836,0.014998857841785148,3.176235167524555e-08,0.6500574106242465,2.6185626808314132e-08,3.1786749920897885e-09,6.416725177224676e-53,4.7281384453509626e-05,1.5855212097399386e-06,8.76
182.3524,0.0,24.811272541117948,0.5757474588820591,13.07143939174197,0.021180608258027374,999.9999999671488,5.062497857227358e-40,5.156620638839681e-42,1.0756225253945099e-41,6.740407954434838e-46,6.152074660051688e-52,1.3014782609778688e-36,0.0,570.1118040269772,1624.8747741385428,1509.999999967985,1.6400401087717074e-108,2.8553103942104765e-44,2.93931880461796e-53,2.8785053430587337e-105,2.965350579800358e-110,10.0,82.47430328742645,0.191436712573553,636.6696764090351,1.359404277291112e-31,1.0457197711080928e-35,1.9374307352674473e-100,352.99999997288603,244.65020871040247,2.753291289597513,4.53594423816198e-44,2.3732655226975005e-39,3.285170265901663e-08,1.4216043464953153e-51,1.3178863568215233e-53,2.654553708590369e-53,1.6086925319928123e-57,1.46683908945768e-63,0.3084281268597331,0.015056220657887058,3.201589968989249e-08,0.651523590964591,2.6364443133305336e-08,3.2036380260620855e-09,6.685596180704087e-53,4.760101473577886e-05,1.5972531076012758e-06,8.77
182.3524,0.0,24.81062672480646,0.5763932751935441,13.071415280644615,0.021204719355383723,999.9999999668645,5.234368504245468e-40,5.3372768562285164e-42,1.1136689418386379e-41,6.987084945585268e-46,6.399367320817248e-52,1.3438957113651203e-36,0.0,570.1107691335724,1624.8747064809272,1509.9999999677298,1.725583909664208e-108,2.967431284439361e-44,3.067872008689446e-53,3.028485851438103e-105,3.120859033289416e-110,10.0,82.47408523772458,0.19165476227542225,636.6682086224098,1.4017417865978784e-31,1.0823233011911805e-35,2.0389430901632796e-100,352.9999999727003,244.64710655742377,2.7563934425761865,4.707886493752727e-44,2.4601386409529145e-39,3.313606424696644e-08,1.4760280146291725e-51,1.3710994443765541e-53,2.763609169652082e-53,1.676624511934028e-57,1.533805939645755e-63,0.30946507106682947,0.015113730623463516,3.2271152222024475e-08,0.6529913775898949,2.6544269311275038e-08,3.2287671799995286e-09,6.963778515647086e-53,4.792243164216774e-05,1.6090575397842168e-06,8.78
182.3524,0.0,24.80998093256261,0.5770390674373956,13.071391169638519,0.02122883036147765,999.999999966578,5.4113838727105206e-40,5.523478882419676e-42,1.1528920355499726e-41,7.241455919038319e-46,6.654946709681944e-52,1.3875404929471775e-36,0.0,570.1097319612458,1624.8746386789328,1509.9999999674728,1.8145601593946564e-108,3.083295904135416e-44,3.201005670510216e-53,3.1844887660371254e-105,3.2826196040414036e-110,10.0,82.47386718856623,0.19187281143378043,636.6667392296591,1.445256370184881e-31,1.1200437531981089e-35,2.1445505642547361e-100,352.99999997251354,244.6440045104693,2.759495489530673,4.885421361704814e-44,2.549761870802918e-39,3.3422537412998074e-08,1.5322083497797096e-51,1.4261085782371168e-53,2.8763959264442292e-53,1.7469057839336135e-57,1.6032178096152302e-63,0.31050429169253985,0.015171387922551684,3.252811853527135e-08,0.6544607703405537,2.6725109844846515e-08,3.2540633574641317e-09,7.251500142603657e-53,4.824564305524792e-05,1.62093486519514e-06,8.790000000000001
182.3524,0.0,24.80933516438551,0.5776848356144966,13.071367058723688,0.02125294127630949,999.9999999662895,5.593658704998808e-40,5.7153521330564746e-42,1.1933185230362815e-41,7.503698096752992e-46,6.919010894060284e-52,1.432439454831691e-36,0.0,570.1086925077009,1624.8745707323735,1509.999999967214,1.907055575343785e-108,3.202992671407845e-44,3.338832135222227e-53,3.3466660708061995e-105,3.450790502543425e-110,10.0,82.47364913995139,0.19209086004860862,636.6652682309427,1.4899731754735229e-31,1.158906348362217e-35,2.2543564949899454e-100,352.9999999723257,244.64090256959818,2.7625974304017826,5.068679277667597e-44,2.642198497131255e-39,3.371113517311607e-08,1.5901865887893262e-51,1.482956685375021e-53,2.993003631281408e-53,1.819593588576693e-57,1.6751356280054984e-63,0.3115457910258937,0.015229192739143875,3.278680793090167e-08,0.6559317690569424,2.6906969251228808e-08,3.2795274657588273e-09,7.548992012372604e-53,4.857065688285126e-05,1.6328854440530988e-06,8.8
182.3524,0.0,24.808689420274277,0.5783305797257308,13.071342947900119,0.0212770520998796,999.9999999659987,5.781309143227968e-40,5.913023545768391e-42,1.2349754445353435e-41,7.773991047649148e-46,7.191760502825889e-52,1.4786197758479341e-36,0.0,570.1076507706418,1624.8745026410645,1509.9999999669537,2.0031577506107318e-108,3.3266110589227407e-44,3.481465137254078e-53,3.515171265160859e-105,3.625531547973683e-110,10.0,82.47343109188013,0.19230890811988804,636.6637956264203,1.535917661470892e-31,1.198936621069077e-35,2.368465230793088e-100,352.9999999721368,244.6378007348696,2.765699265130374,5.257792250836941e-44,2.7375125772884705e-39,3.400187060527091e-08,1.6500045120859572e-51,1.5416872320702403e-53,3.1135230467765693e-53,1.8947459184282854e-57,1.749621094933866e-63,0.31258957135521853,0.015287145257187565,3.3047229747912425e-08,0.657404373579416,2.708985206224415e-08,3.3051604159367122e-09,7.856488072655945e-53,4.889748105811688e-05,1.644909637892635e-06,8.81
