T,C1,C2,C3,IC2,IC3,IIF,IM1,IM2,INA,O
9.9200001,2.6671373e-08,8.3920315e-11,1.7716242e-13,0.00095632399,2.0188966e-06,0.30393326,0.69458312,0.000519533,-3.9813335e-06,5.711157e-06
9.9399996,2.6537526e-08,8.3499173e-11,1.7627336e-13,0.00095152482,2.008765e-06,0.30240804,0.69610953,0.00052322377,-3.9613542e-06,5.6824965e-06
9.96,2.6404352e-08,8.3080147e-11,1.7538876e-13,0.0009467497,1.9986844e-06,0.30089045,0.6976282,0.00052692258,-3.9414745e-06,5.6539798e-06
9.9799995,2.6271845e-08,8.2663223e-11,1.7450859e-13,0.00094199862,1.9886543e-06,0.29938045,0.69913924,0.00053062948,-3.9216948e-06,5.6256063e-06
10.0,2.6140004e-08,8.2248389e-11,1.7363285e-13,0.00093727134,1.9786744e-06,0.29787806,0.7006427,0.00053434435,-3.9020147e-06,5.5973746e-06
10.02,2.6008825e-08,8.1835635e-11,1.727615e-13,0.00093256775,1.9687448e-06,0.2963832,0.7021386,0.00053806719,-3.8824328e-06,5.5692853e-06
10.04,2.5878304e-08,8.1424957e-11,1.7189452e-13,0.00092788786,1.9588649e-06,0.29489586,0.70362693,0.00054179796,-3.8629496e-06,5.5413366e-06
10.06,2.5748438e-08,8.1016339e-11,1.7103189e-13,0.00092323136,1.9490346e-06,0.29341596,0.70510775,0.00054553663,-3.8435637e-06,5.5135283e-06
10.08,2.5619222e-08,8.0609769e-11,1.7017359e-13,0.00091859826,1.9392537e-06,0.29194352,0.70658118,0.00054928317,-3.8242756e-06,5.4858597e-06
10.1,2.5490657e-08,8.0205245e-11,1.6931961e-13,0.00091398845,1.9295219e-06,0.29047844,0.70804715,0.00055303751,-3.8050839e-06,5.4583297e-06
10.12,2.5362736e-08,7.9802748e-11,1.6846991e-13,0.00090940174,1.919839e-06,0.28902072,0.70950574,0.00055679958,-3.7859886e-06,5.430938e-06
10.14,2.5235456e-08,7.9402269e-11,1.6762446e-13,0.00090483803,1.9102044e-06,0.2875703,0.71095693,0.0005605694,-3.7669893e-06,5.4036836e-06
10.16,2.5108816e-08,7.9003797e-11,1.6678327e-13,0.00090029725,1.9006184e-06,0.28612718,0.71240085,0.0005643469,-3.7480852e-06,5.3765662e-06
10.18,2.4982812e-08,7.8607329e-11,1.6594629e-13,0.00089577923,1.8910805e-06,0.2846913,0.7138375,0.00056813209,-3.7292762e-06,5.3495846e-06
10.2,2.4857439e-08,7.8212853e-11,1.6511351e-13,0.00089128391,1.8815904e-06,0.28326261,0.71526694,0.00057192484,-3.7105613e-06,5.3227386e-06
10.22,2.4732696e-08,7.7820354e-11,1.6428491e-13,0.00088681112,1.8721479e-06,0.2818411,0.71668917,0.00057572516,-3.6919403e-06,5.2960272e-06
10.24,2.4608578e-08,7.7429826e-11,1.6346047e-13,0.00088236079,1.8627528e-06,0.28042674,0.71810424,0.00057953305,-3.6734129e-06,5.26945e-06
10.26,2.4485084e-08,7.7041255e-11,1.6264018e-13,0.00087793282,1.8534049e-06,0.27901945,0.71951216,0.00058334845,-3.6549784e-06,5.2430059e-06
10.28,2.436221e-08,7.6654634e-11,1.6182399e-13,0.00087352702,1.8441038e-06,0.27761924,0.72091299,0.00058717129,-3.6366366e-06,5.2166947e-06
10.3,2.4239952e-08,7.6269956e-11,1.610119e-13,0.0008691434,1.8348495e-06,0.27622604,0.72230679,0.00059100159,-3.6183867e-06,5.1905154e-06
10.32,2.4118307e-08,7.5887206e-11,1.6020389e-13,0.00086478173,1.8256416e-06,0.27483985,0.72369349,0.00059483922,-3.6002284e-06,5.1644674e-06
10.34,2.3997274e-08,7.5506379e-11,1.5939993e-13,0.00086044194,1.8164799e-06,0.2734606,0.72507328,0.00059868424,-3.5821611e-06,5.1385505e-06
10.36,2.3876847e-08,7.512746e-11,1.5860001e-13,0.00085612392,1.8073641e-06,0.27208829,0.72644609,0.00060253654,-3.5641847e-06,5.1127636e-06
10.38,2.3757025e-08,7.4750442e-11,1.5780409e-13,0.00085182762,1.7982942e-06,0.27072287,0.72781199,0.00060639612,-3.5462983e-06,5.0871058e-06
10.4,2.3637803e-08,7.4375318e-11,1.5701218e-13,0.00084755284,1.7892697e-06,0.26936427,0.72917104,0.00061026297,-3.5285018e-06,5.0615772e-06
10.42,2.3519181e-08,7.4002082e-11,1.5622424e-13,0.00084329955,1.7802905e-06,0.26801252,0.73052323,0.00061413698,-3.5107944e-06,5.0361764e-06
10.44,2.3401153e-08,7.3630713e-11,1.5544025e-13,0.00083906756,1.7713564e-06,0.26666752,0.73186857,0.00061801821,-3.4931761e-06,5.0109029e-06
10.46,2.3283718e-08,7.326121e-11,1.5466019e-13,0.00083485682,1.7624672e-06,0.2653293,0.73320717,0.00062190654,-3.4756461e-06,4.9857567e-06
10.48,2.3166873e-08,7.2893559e-11,1.5388407e-13,0.00083066727,1.7536224e-06,0.26399779,0.73453903,0.00062580191,-3.4582042e-06,4.9607365e-06
10.5,2.3050614e-08,7.2527755e-11,1.5311182e-13,0.00082649867,1.7448222e-06,0.26267296,0.73586416,0.00062970439,-3.4408497e-06,4.9358418e-06
10.52,2.2934938e-08,7.2163782e-11,1.5234344e-13,0.00082235102,1.7360661e-06,0.26135477,0.73718262,0.0006336139,-3.4235823e-06,4.9110718e-06
10.54,2.2819842e-08,7.1801641e-11,1.5157893e-13,0.00081822416,1.7273538e-06,0.2600432,0.7384944,0.00063753041,-3.4064017e-06,4.8864263e-06
10.56,2.2705324e-08,7.1441318e-11,1.5081825e-13,0.00081411802,1.7186854e-06,0.25873822,0.73979962,0.00064145384,-3.389307e-06,4.8619045e-06
10.58,2.2591381e-08,7.1082799e-11,1.500614e-13,0.00081003254,1.7100605e-06,0.25743976,0.74109823,0.00064538419,-3.3722984e-06,4.8375059e-06
10.6,2.2478009e-08,7.0726078e-11,1.4930834e-13,0.00080596749,1.7014788e-06,0.25614786,0.74239033,0.00064932142,-3.3553749e-06,4.8132297e-06
10.62,2.2365207e-08,7.0371153e-11,1.4855906e-13,0.00080192287,1.6929401e-06,0.25486243,0.74367589,0.00065326551,-3.3385365e-06,4.7890753e-06
10.64,2.2252971e-08,7.0018005e-11,1.4781354e-13,0.00079789851,1.6844444e-06,0.25358343,0.744955,0.00065721641,-3.3217827e-06,4.7650419e-06
10.66,2.2141297e-08,6.9666634e-11,1.4707177e-13,0.0007938944,1.6759913e-06,0.25231087,0.74622762,0.00066117407,-3.3051128e-06,4.7411295e-06
10.68,2.2030186e-08,6.9317017e-11,1.4633371e-13,0.00078991038,1.6675806e-06,0.25104466,0.74749386,0.00066513848,-3.2885266e-06,4.7173367e-06
10.7,2.1919631e-08,6.8969164e-11,1.4559935e-13,0.00078594632,1.6592121e-06,0.24978484,0.74875373,0.00066910964,-3.2720236e-06,4.6936634e-06
10.72,2.180963e-08,6.8623052e-11,1.4486868e-13,0.00078200217,1.6508856e-06,0.24853134,0.75000721,0.00067308743,-3.2556034e-06,4.6701089e-06
10.74,2.1700181e-08,6.8278674e-11,1.4414168e-13,0.00077807781,1.6426009e-06,0.24728413,0.75125444,0.00067707186,-3.2392657e-06,4.646673e-06
10.76,2.1591282e-08,6.7936032e-11,1.4341833e-13,0.00077417312,1.6343578e-06,0.24604316,0.75249535,0.00068106293,-3.22301e-06,4.623354e-06
10.78,2.1482929e-08,6.7595103e-11,1.4269861e-13,0.00077028805,1.6261559e-06,0.24480844,0.75372994,0.00068506051,-3.2068358e-06,4.6001528e-06
10.8,2.137512e-08,6.7255888e-11,1.419825e-13,0.00076642248,1.6179954e-06,0.24357991,0.75495839,0.00068906473,-3.1907427e-06,4.5770676e-06
10.82,2.1267853e-08,6.6918374e-11,1.4126998e-13,0.00076257635,1.6098757e-06,0.24235754,0.75618064,0.00069307542,-3.1747306e-06,4.5540983e-06
10.84,2.1161124e-08,6.6582559e-11,1.4056104e-13,0.00075874949,1.6017967e-06,0.2411413,0.7573967,0.00069709256,-3.1587986e-06,4.531244e-06
10.86,2.105493e-08,6.6248423e-11,1.3985566e-13,0.00075494178,1.5937584e-06,0.23993117,0.75860667,0.00070111617,-3.1429468e-06,4.5085048e-06
10.88,2.0949269e-08,6.5915967e-11,1.3915381e-13,0.00075115322,1.5857604e-06,0.23872711,0.75981051,0.00070514617,-3.1271743e-06,4.4858793e-06
10.9,2.0844139e-08,6.5585176e-11,1.3845549e-13,0.00074738369,1.5778024e-06,0.2375291,0.76100826,0.00070918258,-3.111481e-06,4.463368e-06
10.92,2.0739535e-08,6.5256044e-11,1.3776067e-13,0.00074363308,1.5698845e-06,0.2363371,0.7622,0.00071322528,-3.0958665e-06,4.440969e-06
10.94,2.0635458e-08,6.4928569e-11,1.3706934e-13,0.00073990127,1.5620063e-06,0.23515107,0.76338577,0.00071727438,-3.0803303e-06,4.4186827e-06
10.96,2.0531902e-08,6.4602733e-11,1.3638148e-13,0.00073618814,1.5541676e-06,0.233971,0.76456553,0.00072132971,-3.0648723e-06,4.3965083e-06
10.98,2.0428866e-08,6.4278534e-11,1.3569706e-13,0.0007324937,1.5463683e-06,0.23279685,0.76573932,0.00072539132,-3.0494916e-06,4.3744449e-06
11.0,2.0326345e-08,6.3955966e-11,1.3501609e-13,0.00072881783,1.538608e-06,0.2316286,0.76690722,0.00072945911,-3.0341882e-06,4.3524924e-06
11.02,2.0224341e-08,6.3635007e-11,1.3433853e-13,0.00072516035,1.5308867e-06,0.2304662,0.76806921,0.00073353312,-3.0189617e-06,4.3306504e-06
11.04,2.0122849e-08,6.3315665e-11,1.3366437e-13,0.00072152127,1.5232042e-06,0.22930965,0.76922536,0.00073761324,-3.0038116e-06,4.3089176e-06
11.06,2.0021865e-08,6.2997926e-11,1.3299361e-13,0.0007179004,1.5155603e-06,0.22815889,0.77037567,0.00074169954,-2.9887374e-06,4.2872939e-06
11.08,1.9921389e-08,6.2681783e-11,1.323262e-13,0.00071429776,1.5079547e-06,0.22701392,0.7715202,0.00074579194,-2.9737387e-06,4.2657789e-06
11.1,1.9821416e-08,6.2367222e-11,1.3166214e-13,0.00071071315,1.5003873e-06,0.22587468,0.77265894,0.0007498904,-2.9588155e-06,4.2443717e-06
11.12,1.9721945e-08,6.2054244e-11,1.3100141e-13,0.00070714654,1.4928578e-06,0.22474116,0.77379197,0.00075399486,-2.9439673e-06,4.2230718e-06
11.14,1.9622973e-08,6.1742833e-11,1.30344e-13,0.00070359785,1.4853661e-06,0.22361334,0.77491927,0.00075810537,-2.9291932e-06,4.2018792e-06
11.16,1.9524499e-08,6.1432984e-11,1.2968989e-13,0.00070006691,1.4779121e-06,0.22249116,0.77604085,0.00076222181,-2.9144935e-06,4.1807925e-06
11.18,1.9426517e-08,6.1124696e-11,1.2903906e-13,0.00069655373,1.4704954e-06,0.22137463,0.77715683,0.00076634419,-2.8998677e-06,4.1598119e-06
11.2,1.9329029e-08,6.0817948e-11,1.2839149e-13,0.00069305819,1.4631158e-06,0.22026369,0.77826715,0.00077047251,-2.8853151e-06,4.1389367e-06
11.22,1.9232029e-08,6.0512741e-11,1.2774718e-13,0.00068958022,1.4557735e-06,0.21915834,0.77937192,0.00077460671,-2.8708357e-06,4.1181661e-06
11.24,1.9135516e-08,6.0209067e-11,1.271061e-13,0.00068611966,1.4484679e-06,0.21805851,0.78047103,0.00077874679,-2.8564289e-06,4.0974996e-06
11.26,1.9039488e-08,5.990692e-11,1.2646824e-13,0.00068267644,1.4411989e-06,0.21696423,0.78156465,0.00078289263,-2.8420943e-06,4.0769369e-06
11.28,1.8943942e-08,5.9606285e-11,1.2583357e-13,0.00067925057,1.4339665e-06,0.21587542,0.7826528,0.00078704429,-2.8278316e-06,4.0564773e-06
11.3,1.8848874e-08,5.9307163e-11,1.2520211e-13,0.00067584182,1.4267704e-06,0.21479209,0.78373539,0.00079120178,-2.8136405e-06,4.0361206e-06
11.32,1.8754283e-08,5.900954e-11,1.245738e-13,0.00067245023,1.4196104e-06,0.21371418,0.78481257,0.00079536496,-2.7995206e-06,4.0158661e-06
11.34,1.8660169e-08,5.8713409e-11,1.2394865e-13,0.00066907564,1.4124863e-06,0.21264169,0.78588426,0.00079953379,-2.7854719e-06,3.9957131e-06
11.36,1.8566524e-08,5.8418763e-11,1.2332663e-13,0.00066571799,1.4053979e-06,0.21157458,0.78695059,0.00080370839,-2.7714934e-06,3.975661e-06
11.38,1.8473351e-08,5.8125598e-11,1.2270773e-13,0.00066237716,1.3983451e-06,0.21051283,0.78801155,0.00080788857,-2.757585e-06,3.9557099e-06
11.4,1.8380646e-08,5.7833904e-11,1.2209194e-13,0.00065905316,1.3913278e-06,0.2094564,0.78906715,0.00081207446,-2.7437466e-06,3.9358588e-06
11.42,1.8288405e-08,5.7543671e-11,1.2147924e-13,0.0006557458,1.3843456e-06,0.20840527,0.79011738,0.00081626588,-2.7299775e-06,3.9161073e-06
11.44,1.8196628e-08,5.7254899e-11,1.2086961e-13,0.00065245503,1.3773985e-06,0.20735943,0.79116237,0.00082046288,-2.7162775e-06,3.8964549e-06
11.46,1.8105311e-08,5.6967573e-11,1.2026305e-13,0.00064918079,1.3704862e-06,0.20631883,0.79220206,0.00082466542,-2.7026463e-06,3.8769012e-06
11.48,1.8014452e-08,5.6681691e-11,1.1965953e-13,0.00064592296,1.3636087e-06,0.20528345,0.79323649,0.00082887342,-2.6890834e-06,3.8574453e-06
11.5,1.792405e-08,5.6397241e-11,1.1905903e-13,0.00064268149,1.3567656e-06,0.20425327,0.79426575,0.00083308696,-2.6755886e-06,3.8380877e-06
11.52,1.78341e-08,5.6114221e-11,1.1846156e-13,0.00063945632,1.3499568e-06,0.20322825,0.79528981,0.00083730597,-2.6621617e-06,3.8188264e-06
11.54,1.7744602e-08,5.583262e-11,1.1786707e-13,0.00063624728,1.3431824e-06,0.20220838,0.7963087,0.00084153033,-2.6488019e-06,3.7996624e-06
11.56,1.7655553e-08,5.5552434e-11,1.1727557e-13,0.00063305441,1.3364418e-06,0.20119363,0.79732239,0.00084576017,-2.6355094e-06,3.7805944e-06
11.58,1.7566952e-08,5.5273654e-11,1.1668704e-13,0.0006298775,1.329735e-06,0.20018397,0.79833102,0.00084999535,-2.6222835e-06,3.7616221e-06
11.6,1.7478795e-08,5.4996271e-11,1.1610148e-13,0.00062671659,1.323062e-06,0.19917938,0.79933459,0.00085423584,-2.6091241e-06,3.7427449e-06
11.62,1.7391081e-08,5.472028e-11,1.1551883e-13,0.00062357145,1.3164224e-06,0.19817983,0.80033308,0.00085848168,-2.5960305e-06,3.7239624e-06
11.64,1.7303806e-08,5.4445674e-11,1.1493912e-13,0.00062044221,1.3098161e-06,0.19718529,0.80132651,0.00086273282,-2.5830027e-06,3.7052744e-06
11.66,1.7216969e-08,5.4172448e-11,1.1436232e-13,0.00061732857,1.303243e-06,0.19619575,0.80231494,0.0008669892,-2.5700404e-06,3.68668e-06
11.68,1.7130569e-08,5.3900592e-11,1.137884e-13,0.00061423064,1.2967029e-06,0.19521117,0.80329835,0.00087125087,-2.557143e-06,3.668179e-06
11.7,1.7044602e-08,5.36301e-11,1.1321738e-13,0.00061114819,1.2901955e-06,0.19423153,0.80427682,0.00087551767,-2.5443103e-06,3.6497709e-06
11.72,1.6959067e-08,5.3360965e-11,1.1264922e-13,0.00060808123,1.283721e-06,0.19325681,0.80525041,0.0008797897,-2.5315421e-06,3.631455e-06
11.74,1.687396e-08,5.3093179e-11,1.120839e-13,0.00060502969,1.2772788e-06,0.19228698,0.80621904,0.00088406692,-2.5188378e-06,3.613231e-06
11.76,1.6789281e-08,5.282674e-11,1.1152142e-13,0.00060199341,1.270869e-06,0.19132201,0.80718273,0.00088834926,-2.5061975e-06,3.5950986e-06
11.78,1.6705027e-08,5.2561639e-11,1.1096177e-13,0.00059897243,1.2644913e-06,0.1903619,0.80814165,0.00089263666,-2.4936205e-06,3.5770572e-06
11.8,1.6621195e-08,5.2297864e-11,1.1040492e-13,0.00059596659,1.2581456e-06,0.1894066,0.80909568,0.00089692918,-2.4811068e-06,3.5591063e-06
11.82,1.6537783e-08,5.2035418e-11,1.0985088e-13,0.00059297582,1.2518318e-06,0.18845609,0.81004488,0.00090122671,-2.4686556e-06,3.5412454e-06
11.84,1.6454791e-08,5.1774286e-11,1.0929961e-13,0.00059000007,1.2455497e-06,0.18751036,0.81098932,0.0009055293,-2.4562671e-06,3.5234743e-06
11.86,1.6372216e-08,5.1514463e-11,1.087511e-13,0.00058703922,1.2392991e-06,0.18656936,0.81192899,0.0009098369,-2.4439407e-06,3.5057922e-06
11.88,1.6290054e-08,5.1255947e-11,1.0820536e-13,0.00058409327,1.2330798e-06,0.18563309,0.81286395,0.00091414951,-2.4316762e-06,3.4881989e-06
11.9,1.6208304e-08,5.0998726e-11,1.0766234e-13,0.00058116205,1.2268919e-06,0.18470152,0.81379414,0.00091846706,-2.419473e-06,3.4706941e-06
11.92,1.6126966e-08,5.0742795e-11,1.0712205e-13,0.00057824561,1.2207349e-06,0.18377462,0.81471968,0.00092278951,-2.4073313e-06,3.4532768e-06
11.94,1.6046036e-08,5.0488152e-11,1.0658448e-13,0.00057534379,1.2146088e-06,0.18285237,0.81564051,0.0009271169,-2.3952505e-06,3.4359471e-06
11.96,1.596551e-08,5.0234785e-11,1.060496e-13,0.00057245651,1.2085135e-06,0.18193476,0.81655669,0.00093144912,-2.3832304e-06,3.4187044e-06
11.98,1.5885391e-08,4.9982688e-11,1.0551741e-13,0.00056958373,1.2024487e-06,0.18102175,0.81746829,0.00093578623,-2.3712705e-06,3.4015482e-06
12.0,1.5805671e-08,4.9731858e-11,1.0498788e-13,0.00056672533,1.1964145e-06,0.18011332,0.81837523,0.00094012817,-2.3593707e-06,3.3844778e-06
12.02,1.5726354e-08,4.9482286e-11,1.0446102e-13,0.0005638813,1.1904104e-06,0.17920944,0.81927764,0.00094447489,-2.3475304e-06,3.3674935e-06
12.04,1.5647434e-08,4.9233968e-11,1.039368e-13,0.00056105154,1.1844365e-06,0.17831011,0.82017547,0.00094882643,-2.3357497e-06,3.3505942e-06
12.06,1.556891e-08,4.8986894e-11,1.0341521e-13,0.00055823603,1.1784927e-06,0.1774153,0.82106876,0.00095318269,-2.3240282e-06,3.3337799e-06
12.08,1.5490778e-08,4.8741063e-11,1.0289623e-13,0.00055543461,1.1725785e-06,0.17652497,0.82195753,0.00095754373,-2.3123655e-06,3.3170497e-06
12.1,1.541304e-08,4.8496464e-11,1.0237986e-13,0.00055264722,1.1666941e-06,0.17563909,0.82284188,0.00096190942,-2.3007613e-06,3.3004037e-06
12.12,1.5335692e-08,4.8253089e-11,1.0186609e-13,0.00054987386,1.1608392e-06,0.17475767,0.82372171,0.00096627983,-2.2892152e-06,3.2838411e-06
12.14,1.5258733e-08,4.8010939e-11,1.0135489e-13,0.00054711441,1.1550137e-06,0.17388068,0.82459712,0.00097065489,-2.2777272e-06,3.2673615e-06
12.16,1.518216e-08,4.7770003e-11,1.0084625e-13,0.00054436881,1.1492175e-06,0.17300808,0.82546806,0.00097503461,-2.2662966e-06,3.2509649e-06
12.18,1.510597e-08,4.7530278e-11,1.0034017e-13,0.00054163695,1.1434503e-06,0.17213988,0.82633466,0.00097941898,-2.2549236e-06,3.2346504e-06
12.2,1.5030162e-08,4.7291754e-11,9.9836629e-14,0.00053891883,1.137712e-06,0.17127602,0.8271969,0.00098380784,-2.2436077e-06,3.2184178e-06
12.22,1.4954736e-08,4.7054426e-11,9.9335613e-14,0.00053621433,1.1320027e-06,0.17041649,0.82805473,0.00098820135,-2.2323484e-06,3.2022667e-06
12.24,1.4879689e-08,4.6818292e-11,9.8837117e-14,0.00053352345,1.1263219e-06,0.16956128,0.82890826,0.00099259941,-2.2211457e-06,3.1861966e-06
12.26,1.4805017e-08,4.6583341e-11,9.8341115e-14,0.00053084601,1.1206696e-06,0.16871037,0.82975745,0.00099700189,-2.2099991e-06,3.170207e-06
12.28,1.473072e-08,4.634957e-11,9.7847606e-14,0.00052818208,1.1150457e-06,0.16786373,0.83060241,0.001001409,-2.1989088e-06,3.1542979e-06
12.3,1.4656797e-08,4.6116971e-11,9.7356571e-14,0.00052553148,1.1094501e-06,0.16702132,0.83144307,0.0010058205,-2.1878739e-06,3.1384686e-06
12.32,1.4583243e-08,4.5885542e-11,9.6868002e-14,0.00052289414,1.1038824e-06,0.16618316,0.8322795,0.0010102364,-2.1768942e-06,3.1227187e-06
12.34,1.451006e-08,4.5655271e-11,9.6381887e-14,0.00052027008,1.0983428e-06,0.16534919,0.83311164,0.001014657,-2.1659698e-06,3.1070479e-06
12.36,1.4437243e-08,4.5426159e-11,9.5898211e-14,0.00051765918,1.0928309e-06,0.16451941,0.83393967,0.0010190818,-2.1551002e-06,3.0914555e-06
12.38,1.4364792e-08,4.5198192e-11,9.541696e-14,0.00051506143,1.0873467e-06,0.1636938,0.83476347,0.0010235109,-2.1442852e-06,3.0759415e-06
12.4,1.4292705e-08,4.4971374e-11,9.4938123e-14,0.00051247666,1.08189e-06,0.16287233,0.83558309,0.0010279445,-2.1335245e-06,3.0605054e-06
12.42,1.4220979e-08,4.4745693e-11,9.446169e-14,0.00050990487,1.0764606e-06,0.16205497,0.8363986,0.0010323825,-2.1228177e-06,3.0451467e-06
12.44,1.4149613e-08,4.4521144e-11,9.398765e-14,0.00050734601,1.0710586e-06,0.16124173,0.83721,0.0010368248,-2.1121648e-06,3.0298652e-06
12.46,1.4078605e-08,4.4297718e-11,9.3515988e-14,0.00050479994,1.0656837e-06,0.16043256,0.83801728,0.0010412713,-2.1015651e-06,3.0146603e-06
12.48,1.4007954e-08,4.4075417e-11,9.3046691e-14,0.00050226669,1.0603358e-06,0.15962745,0.83882046,0.001045722,-2.0910188e-06,2.9995315e-06
12.5,1.3937657e-08,4.3854233e-11,9.2579752e-14,0.00049974612,1.0550146e-06,0.15882638,0.83961964,0.0010501771,-2.0805253e-06,2.9844789e-06
12.52,1.3867713e-08,4.3634155e-11,9.2115151e-14,0.00049723824,1.0497201e-06,0.15802935,0.84041476,0.0010546366,-2.0700845e-06,2.9695018e-06
12.54,1.379812e-08,4.3415185e-11,9.1652888e-14,0.00049474294,1.0444523e-06,0.15723629,0.84120584,0.0010591,-2.059696e-06,2.9545997e-06
12.56,1.3728877e-08,4.3197314e-11,9.1192943e-14,0.00049226015,1.0392109e-06,0.15644723,0.84199297,0.0010635677,-2.0493599e-06,2.9397725e-06
12.58,1.3659981e-08,4.2980536e-11,9.0735308e-14,0.00048978982,1.0339958e-06,0.15566212,0.84277606,0.0010680397,-2.0390755e-06,2.9250198e-06
12.6,1.359143e-08,4.2764844e-11,9.0279963e-14,0.00048733188,1.0288068e-06,0.15488096,0.84355527,0.0010725157,-2.0288426e-06,2.910341e-06
12.62,1.3523223e-08,4.2550234e-11,8.9826909e-14,0.00048488629,1.0236439e-06,0.15410371,0.84433049,0.0010769959,-2.0186612e-06,2.8957359e-06
12.64,1.3455359e-08,4.2336704e-11,8.9376125e-14,0.00048245295,1.018507e-06,0.15333037,0.84510177,0.0010814802,-2.0085308e-06,2.8812042e-06
12.66,1.3387836e-08,4.2124242e-11,8.8927604e-14,0.00048003183,1.0133957e-06,0.1525609,0.84586918,0.0010859685,-1.9984514e-06,2.8667453e-06
12.68,1.332065e-08,4.1912848e-11,8.8481333e-14,0.00047762287,1.0083102e-06,0.1517953,0.84663272,0.0010904609,-1.9884224e-06,2.8523589e-06
12.7,1.3253803e-08,4.1702516e-11,8.8037304e-14,0.000475226,1.0032501e-06,0.15103354,0.84739244,0.0010949575,-1.9784438e-06,2.8380448e-06
12.72,1.3187291e-08,4.1493236e-11,8.7595506e-14,0.00047284114,9.9821546e-07,0.15027559,0.84814829,0.001099458,-1.9685153e-06,2.8238026e-06
12.74,1.3121112e-08,4.128501e-11,8.7155916e-14,0.00047046825,9.9320607e-07,0.14952146,0.84890032,0.0011039624,-1.9586366e-06,2.8096317e-06
12.76,1.3055266e-08,4.1077829e-11,8.6718542e-14,0.00046810729,9.8822181e-07,0.14877111,0.84964854,0.001108471,-1.9488075e-06,2.7955321e-06
12.78,1.2989751e-08,4.0871685e-11,8.6283357e-14,0.00046575817,9.8326257e-07,0.14802453,0.85039294,0.0011129834,-1.9390277e-06,2.7815031e-06
12.8,1.2924564e-08,4.0666578e-11,8.5850354e-14,0.00046342082,9.7832822e-07,0.14728169,0.85113364,0.0011174998,-1.929297e-06,2.7675444e-06
12.82,1.2859704e-08,4.0462498e-11,8.5419532e-14,0.00046109522,9.7341865e-07,0.14654258,0.8518706,0.0011220202,-1.9196152e-06,2.753656e-06
12.84,1.2795168e-08,4.0259442e-11,8.4990866e-14,0.00045878129,9.6853364e-07,0.14580718,0.85260379,0.0011265443,-1.9099818e-06,2.7398371e-06
12.86,1.2730959e-08,4.0057405e-11,8.4564354e-14,0.00045647897,9.6367319e-07,0.14507547,0.85333329,0.0011310725,-1.9003969e-06,2.7260878e-06
12.88,1.266707e-08,3.9856386e-11,8.4139977e-14,0.00045418821,9.5883718e-07,0.14434743,0.8540591,0.0011356045,-1.8908601e-06,2.7124072e-06
12.9,1.2603502e-08,3.9656372e-11,8.3717735e-14,0.00045190891,9.5402538e-07,0.14362304,0.85478127,0.0011401403,-1.8813711e-06,2.6987955e-06
12.92,1.2540253e-08,3.9457361e-11,8.3297613e-14,0.00044964108,9.4923774e-07,0.14290228,0.85549974,0.00114468,-1.8719297e-06,2.685252e-06
12.94,1.2477322e-08,3.9259353e-11,8.2879592e-14,0.00044738463,9.4447415e-07,0.14218515,0.85621458,0.0011492234,-1.8625357e-06,2.6717764e-06
12.96,1.2414707e-08,3.9062333e-11,8.2463679e-14,0.00044513951,9.3973443e-07,0.14147162,0.85692585,0.0011537707,-1.8531888e-06,2.6583687e-06
12.98,1.2352405e-08,3.8866306e-11,8.2049845e-14,0.00044290564,9.3501853e-07,0.14076167,0.85763353,0.0011583217,-1.8438889e-06,2.645028e-06
13.0,1.2290417e-08,3.8671261e-11,8.1638093e-14,0.00044068298,9.3032628e-07,0.14005528,0.85833758,0.0011628765,-1.8346357e-06,2.6317543e-06
13.02,1.2228739e-08,3.8477197e-11,8.12284e-14,0.00043847147,9.2565762e-07,0.13935243,0.85903811,0.001167435,-1.8254287e-06,2.6185471e-06
13.04,1.2167371e-08,3.8284105e-11,8.0820767e-14,0.00043627108,9.2101232e-07,0.13865311,0.85973507,0.0011719972,-1.8162682e-06,2.6054065e-06
13.06,1.2106311e-08,3.8091981e-11,8.041518e-14,0.00043408171,9.1639038e-07,0.1379573,0.86042851,0.0011765631,-1.8071535e-06,2.5923316e-06
13.08,1.2045557e-08,3.7900821e-11,8.0011633e-14,0.00043190335,9.1179157e-07,0.13726498,0.8611185,0.0011811327,-1.7980846e-06,2.5793224e-06
13.1,1.1985109e-08,3.7710623e-11,7.9610106e-14,0.0004297359,9.0721591e-07,0.13657615,0.8618049,0.001185706,-1.7890611e-06,2.5663785e-06
13.12,1.1924963e-08,3.7521378e-11,7.9210591e-14,0.00042757933,9.026632e-07,0.13589075,0.86248791,0.0011902829,-1.780083e-06,2.5534996e-06
13.14,1.186512e-08,3.7333081e-11,7.8813089e-14,0.00042543359,8.9813329e-07,0.13520882,0.86316746,0.0011948633,-1.77115e-06,2.540685e-06
13.16,1.1805576e-08,3.7145731e-11,7.8417578e-14,0.00042329862,8.9362618e-07,0.13453029,0.86384356,0.0011994474,-1.7622617e-06,2.5279351e-06
13.18,1.1746332e-08,3.6959321e-11,7.8024047e-14,0.00042117437,8.8914163e-07,0.13385516,0.8645162,0.0012040351,-1.753418e-06,2.515249e-06
13.2,1.1687384e-08,3.6773848e-11,7.7632501e-14,0.00041906079,8.8467965e-07,0.13318343,0.8651855,0.0012086263,-1.7446188e-06,2.5026266e-06
