Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17
8.93,0.001224043642033604,0.0190157208262473,0.5682720236380542,0.01224043642033604,0.190157208262473,1.05533928185458,0.9762026411986335,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000287907305042724,0.0005790338448639964,0.004253246277206734,0.005455039833425563,0.1524514268903973,0.11079605033247007,0.2105334193174263,0.0,0.0028790730504272403,0.0057903384486399645,0.04253246277206734,0.05455039833425564,0.2981573114061839,0.39098209714148474,0.3094357163870034,0.36166355451126975
8.94,0.0012211679526330395,0.018979012962843992,0.5688553136779639,0.012211679526330397,0.18979012962843994,1.0549566307739877,0.9756794000587021,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028723091413881724,0.0005776734999930593,0.004245035829399316,0.0054445094486510566,0.15275948466266243,0.11103443880435925,0.21074951661141206,0.0,0.002872309141388173,0.0057767349999305944,0.042450358293993164,0.05444509448651057,0.298140324827954,0.39084033256914696,0.30905064417167194,0.36146970413374796
8.95,0.0012182990192124812,0.01894237353990375,0.5694418013076711,0.012182990192124814,0.1894237353990375,1.0545741736301646,0.9751542487795783,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002865561123089677,0.0005763163510384643,0.004236840689670272,0.005433998697392189,0.1530677355090098,0.11127369841838705,0.21096679854846598,0.0,0.0028655611230896773,0.005763163510384643,0.04236840689670272,0.054339986973921894,0.2981231060367226,0.3906986398465033,0.30866533061373774,0.36127514608785816
8.96,0.0012154368258980573,0.01890580243640161,0.5700314855013127,0.012154368258980574,0.18905802436401611,1.0541919093523253,0.9746271920434894,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028588289581948207,0.000574962390491076,0.004228660830949948,0.00542350754493053,0.15337617873384465,0.11151382426180022,0.2111852647485263,0.0,0.0028588289581948207,0.005749623904910761,0.042286608309499485,0.0542350754493053,0.2981056517986582,0.39055701857684944,0.3082797765826942,0.3610798821082719
8.97,0.0012125813568529225,0.018869299531507955,0.5706243651817334,0.012125813568529226,0.18869299531507958,1.0538098368414666,0.9740982345270915,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028521126094537593,0.0005736116108592751,0.0042204962262123846,0.005413035956603687,0.15368481366450246,0.11175481136081064,0.2114049148125286,0.0,0.0028521126094537596,0.0057361161085927505,0.04220496226212385,0.05413035956603688,0.2980879588322445,0.3904154683530265,0.3078939829193719,0.36088391392759683
8.98,0.001209732596277156,0.0188328647045882,0.5712204392203485,0.012097325962771561,0.18832864704588204,1.0534279549702166,0.9735673809013535,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028454120397034986,0.0005722640046689087,0.004212346848475243,0.005402583897805218,0.1539936396514949,0.11199665468037219,0.2116257483223547,0.0,0.002845412039703499,0.005722640046689088,0.04212346848475244,0.05402583897805218,0.29807002380761516,0.3902739887573658,0.3075079504356314,0.36068724327633345
8.99,0.0012068905284076626,0.018796497835202555,0.5718197064370036,0.012068905284076626,0.18796497835202555,1.053046262582684,0.973034635831441,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028387272118676635,0.0005709195644632448,0.004204212670799756,0.005392151333984557,0.15430265606875632,0.1122393491239659,0.2118477648407811,0.0,0.0028387272118676633,0.005709195644632448,0.042042126707997556,0.05392151333984557,0.2980518433458808,0.39013257936163276,0.30712167991405465,0.36048987188283227
9.0,0.0012040551375180728,0.018760198803105733,0.5724221655998373,0.012040551375180729,0.18760198803105735,1.0526647584943079,0.9725000039765997,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002832058088956259,0.0005695782828029244,0.0041960936662906595,0.005381738230646942,0.154611862313888,0.11248288953339511,0.2120709639114277,0.0,0.002832058088956259,0.005695782828029244,0.0419609366629066,0.05381738230646942,0.29803341401844774,0.38999123972697114,0.30673517210764006,0.36029180147325063
9.01,0.0012012264079186423,0.018723967488246708,0.5730278154251414,0.012012264079186425,0.18723967488246707,1.0522834414917068,0.9719634899900406,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002825404634065439,0.0005682401522659138,0.004187989808096142,0.005371344553353334,0.15492125780840285,0.11272727068858936,0.21229534505870637,0.0,0.002825404634065439,0.005682401522659138,0.04187989808096141,0.05371344553353333,0.298014732346328,0.38984996940384753,0.30634842773949644,0.3600930337715102
9.02,0.0011984043239561537,0.018687803770768417,0.5736366545772233,0.011984043239561539,0.18687803770768416,1.0519023103325291,0.971425098518822,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00028187668103772694,0.0005669051654474585,0.004179901069407772,0.005360970267720336,0.15523084199796863,0.11297248730741878,0.2125209077877697,0.0,0.0028187668103772695,0.005669051654474586,0.041799010694077716,0.05360970267720336,0.29799579479944227,0.3897087679319954,0.30596144750253923,0.35989357049925313
9.03,0.0011955888700138145,0.018651707531007516,0.5742486816682669,0.011955888700138147,0.1865170753100752,1.0515213637453011,0.9708848342037354,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002812144581159493,0.0005655733149600349,0.004171827423460451,0.005350615339420126,0.1555406143526513,0.11321853404551727,0.21274765158445952,0.0,0.0028121445811594937,0.005655733149600351,0.04171827423460452,0.05350615339420127,0.2979765977959129,0.38956763484035917,0.30557423205918594,0.35969341337579985
9.04,0.0011927800305111585,0.0186156786494941,0.5748638952581939,0.011927800305111588,0.18615678649494102,1.051140600429278,0.9703427016791879,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002805537909765296,0.0005642445934333036,0.0041637688435323455,0.005340279734180373,0.1558505743671561,0.11346540549611644,0.21297557591525568,0.0,0.0028055379097652964,0.0056424459343330366,0.04163768843532346,0.05340279734180373,0.29795713770134974,0.3894265696470389,0.30518678204105487,0.3594925641181055
9.05,0.0011899777899039455,0.018579717006951428,0.5754822938545253,0.011899777899039456,0.1857971700695143,1.0507600190542923,0.9697987055730869,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000279894675963307,0.0005629189935140614,0.004155725302944826,0.005329963417784156,0.15616072156106983,0.11371309618988897,0.21320468022722452,0.0,0.0027989467596330705,0.005629189935140615,0.041557253029448266,0.053299634177841566,0.297937410828127,0.3892855718592342,0.3047990980486628,0.3592910244407172
9.06,0.0011871821326840623,0.018543822484295678,0.5761038759122425,0.011871821326840623,0.18543822484295677,1.0503796182606038,0.9692528505067239,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002792371094286183,0.0005615965078661956,0.004147696775062415,0.005319666356069902,0.15647105547910042,0.11396160059480236,0.2134349639479676,0.0,0.002792371094286183,0.005615965078661957,0.04147696775062414,0.05319666356069901,0.2979174134346515,0.38914464097318846,0.3044111806511245,0.3590887960557311
9.07,0.0011843930433794213,0.01850799496263564,0.5767286398336494,0.011843930433794213,0.1850799496263564,1.0499993966587489,0.968705141094658,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002785810877332737,0.0005602771291706353,0.004139683233292714,0.005309388514931287,0.15678157569131718,0.1142109131159835,0.2136664264855704,0.0,0.002785810877332737,0.005602771291706353,0.04139683233292714,0.05309388514931286,0.2978971417246227,0.38900377647413326,0.3040230303858536,0.35888588067274885
9.08,0.0011816105065538612,0.018472234323272482,0.5773565839682329,0.011816105065538613,0.18472234323272482,1.0496193528293905,0.9681555819446003,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027792660724653366,0.0005589608501253041,0.004131684651086356,0.005299129860317177,0.15709228179338874,0.11446102809559279,0.2138990672285509,0.0,0.0027792660724653374,0.005589608501253041,0.041316846510863564,0.052991298603171776,0.2978765918462842,0.3888629778362325,0.3036346477582641,0.3586822799988355
9.09,0.0011788345068070478,0.018436540447699462,0.5779877066125246,0.011788345068070478,0.18436540447699462,1.0492394853231666,0.9676041776572973,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002772736643460857,0.000557647663445074,0.004123701001936939,0.005288890358231545,0.15740317340682183,0.11471193981270988,0.21413288554580812,0.0,0.002772736643460857,0.0055764766344507406,0.041237010019369386,0.05288890358231545,0.2978557598916658,0.38872224452252674,0.3032460332414727,0.3584779957384755
9.1,0.001176065028774373,0.01840091321760167,0.5786220060099626,0.011760650287743733,0.18400913217601672,1.0488597926605407,0.9670509328264156,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002766222554180203,0.0005563375618617173,0.004115732259380966,0.005278669974733392,0.15771425017919752,0.11496364248322942,0.21436788078657093,0.0,0.0027662225541802035,0.005563375618617173,0.041157322593809664,0.052786699747333916,0.29783464189581804,0.38858157598487714,0.30285718727600314,0.35827302959353047
9.11,0.0011733020571268562,0.01836535251485575,0.5792594803507523,0.011733020571268564,0.1836535251485575,1.048480273331651,0.9664958520384249,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027597237685680784,0.0005550305381238594,0.004107778396997786,0.00526846867593667,0.15802551178440738,0.11521613025976832,0.21460405228034668,0.0,0.002759723768568079,0.005550305381238595,0.04107778396997786,0.052684686759366696,0.2978132338360372,0.38844097166391,0.3024681102694907,0.35806738326319565
9.12,0.001170545576571043,0.018329858221529636,0.5799001277717275,0.01170545576571043,0.18329858221529638,1.0481009257961595,0.9659389398724825,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000275324025065275,0.0005537265849969319,0.004099839388409534,0.005258286428010207,0.1583369579228886,0.11546939723158367,0.2148413993368696,0.0,0.0027532402506527504,0.005537265849969319,0.04099839388409534,0.052582864280102073,0.29779153163108174,0.38830043098896116,0.30207880259638925,0.35786105844395727
9.13,0.0011677955718489056,0.01829443021988228,0.5805439463562131,0.011677955718489057,0.1829443021988228,1.0477217484831023,0.9653802009003168,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002746771964545811,0.0005524256952631248,0.00409191520728107,0.00524812319717763,0.15864858832185805,0.11572343742450211,0.2150799212460498,0.0,0.002746771964545811,0.005524256952631249,0.040919152072810695,0.052481231971776295,0.2977695311403799,0.38815995337801973,0.3016892645976774,0.35765405682954937
9.14,0.0011650520277377448,0.018259068392363395,0.5811909341338848,0.01165052027737745,0.18259068392363395,1.047342739790738,0.9648196396861118,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027403188744419495,0.0005511278617213402,0.004084005827319921,0.005237978949717287,0.15896040273554563,0.11597824480086048,0.21531961727792162,0.0,0.00274031887444195,0.005511278617213403,0.040840058273199205,0.052379789497172875,0.29774722816322885,0.3880195382376726,0.3012994965805679,0.3574463801109107
9.15,0.0011623149290826767,0.01822377262163385,0.5818410890302409,0.011623149290826765,0.18223772621633855,1.0469638975802824,0.964257260335932,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027338809446953637,0.0005498330772025602,0.004076111222280843,0.005227853651968103,0.1592724013624558,0.11623381346413796,0.21556048666392363,0.0,0.0027338809446953633,0.0054983307720256015,0.04076111222280845,0.05227853651968104,0.29772461843974424,0.387879184775543,0.30090949829693026,0.35723802980925606
9.16,0.0011595842608092114,0.01818854279057346,0.582494408846859,0.011595842608092113,0.18188542790573464,1.0465852189788534,0.9636930663223556,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027274581398493465,0.0005485413345757975,0.0040682313659675656,0.005217747270331808,0.15958458501014264,0.1164901377382455,0.2158025285895843,0.0,0.002727458139849346,0.005485413345757975,0.040682313659675666,0.0521774727033181,0.2977016976508104,0.38773889192728556,0.30051926873732177,0.3570290072111063
9.17,0.001156860007813576,0.01815337878221117,0.5831508914306948,0.011568600078135758,0.18153378782211171,1.0462067020811248,0.9631270619990168,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002721050424378312,0.0005472526266962121,0.004060366232217172,0.005207659771252918,0.1598969536932559,0.11674721147921578,0.2160457422572438,0.0,0.0027210504243783116,0.005472526266962121,0.040603662322171725,0.05207659771252919,0.29767846141134036,0.38759865898701507,0.30012880788343016,0.3568193139293957
9.18,0.0011541421550248605,0.018118280479764284,0.5838105345776914,0.011541421550248603,0.18118280479764287,1.0458283449824353,0.9625592517400602,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00027146577628339746,0.0005459669464345102,0.004052515794908878,0.005197591121229981,0.1602095074285645,0.11700502846635755,0.2162901268503431,0.0,0.002714657762833974,0.005459669464345102,0.040525157949088786,0.051975911212299816,0.297654905272738,0.3874584852490926,0.2997381157142944,0.3566089515846575
9.19,0.0011514306874074681,0.018083247766639835,0.5844733360287007,0.01151430687407468,0.18083247766639837,1.0454501457390657,0.9619896399048044,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002708280119851106,0.0005446842866781028,0.004044680027964332,0.00518754128681597,0.1605222462677829,0.11726358241824708,0.21653568153191302,0.0,0.002708280119851105,0.0054468428667810275,0.04044680027964333,0.05187541286815971,0.29763102472219105,0.387318369993409,0.2993471921652714,0.3563979217919319
9.2,0.0011487255899610225,0.0180482805264343,0.585139293469332,0.011487255899610225,0.18048280526434302,1.0450721023679577,0.9614182308375103,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002701917460147321,0.0005434046403310618,0.00403685890534756,0.005177510234618207,0.160835170297931,0.11752286699277509,0.2167824054445181,0.0,0.002701917460147321,0.005434046403310617,0.0403685890534756,0.051775102346182086,0.2976068151818184,0.38717831248528095,0.2989560371275863,0.3561862261606808
9.21,0.0011460268477202766,0.01801337864293334,0.5858084045298004,0.011460268477202766,0.18013378642933342,1.0446942128464347,0.9608450288671496,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026955697485228625,0.0005421280003140769,0.0040290524010649,0.005167497931298287,0.1611482796416913,0.11778287578720528,0.21703029771020044,0.0,0.0026955697485228627,0.005421280003140769,0.04029052401064901,0.05167497931298288,0.2975822720078091,0.3870383119753471,0.2985646504478859,0.35597386629470157
9.22,0.001143334445755022,0.017978542000111553,0.5864806667847751,0.01143334445755022,0.17978542000111558,1.0443164751119212,0.9602700383071738,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026892369498603873,0.0005408543595644132,0.004021260489164951,0.005157504343572002,0.16146157445776674,0.11804360233824365,0.21727935743042345,0.0,0.002689236949860387,0.005408543595644132,0.040212604891649524,0.05157504343572003,0.29755739048955204,0.3868983676994645,0.2981730319277916,0.35576084379204176
9.23,0.0011406483691699953,0.017943770482132197,0.5871560777532278,0.011406483691699953,0.17943770482132199,1.0439388870616633,0.959693263455282,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002682919029124746,0.0005395837110358663,0.004013483143738509,0.005147529438209264,0.16177505494123584,0.11830504012212024,0.2175295836860158,0.0,0.0026829190291247458,0.005395837110358663,0.04013483143738509,0.05147529438209264,0.2975321658487566,0.386758478878605,0.2977811813234552,0.3555471602449129
9.24,0.0011379686031047884,0.01790906397334691,0.5878346348982818,0.011379686031047883,0.17909063973346914,1.0435614465524479,0.9591147085931904,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026766159513627727,0.0005383160476987201,0.0040057203389185034,0.005137573182034028,0.16208872132390878,0.11856718255468138,0.21778097553711542,0.0,0.0026766159513627727,0.005383160476987201,0.040057203389185045,0.0513757318203403,0.2975065932385648,0.38661864471875085,0.29738909834511407,0.35533281723960514
9.25,0.001135295132733756,0.01787442235829548,0.58851633562706,0.01135295132733756,0.17874422358295486,1.0431841514003235,0.9585343779864002,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026703276817030677,0.0005370513625397033,0.00399797204887995,0.005127635541924225,0.16240257387468043,0.1188300229914944,0.21803353202311315,0.0,0.0026703276817030674,0.005370513625397033,0.03997972048879952,0.05127635541924226,0.29748066774265414,0.3864788644107918,0.29699678265664947,0.3551178163564015
9.26,0.0011326279432659246,0.017839845521705568,0.5892011772905328,0.011326279432659245,0.1783984552170557,1.042806999380319,0.9579522758839665,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002664054185355781,0.0005357896485619456,0.003990238247839884,0.0051177164848116765,0.16271661289988434,0.11909355472796389,0.21828725216259656,0.0,0.002664054185355781,0.005357896485619456,0.03990238247839885,0.05117716484811677,0.2974543843743314,0.38633913713042056,0.2966042338751446,0.35490215916949186
9.27,0.0011299670199449005,0.017805333348492425,0.589889157183368,0.011299670199449004,0.17805333348492428,1.0424299882261652,0.9573684065182672,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026577954276124004,0.0005345308987849352,0.003982518910057301,0.005107815977682022,0.16303083874364332,0.11935777099945939,0.21854213495329416,0.0,0.0026577954276124,0.005345308987849352,0.03982518910057301,0.05107815977682023,0.2974277380756175,0.38619946203802963,0.29621145157044587,0.3546858472468876
9.28,0.0011273123480487785,0.01777088572375866,0.5905802725437779,0.011273123480487784,0.17770885723758664,1.042053115630013,0.9567827741047709,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002651551373845532,0.0005332751062444747,0.0039748140098331,0.005097933987574647,0.163345251788221,0.11962266498145573,0.21879817937201881,0.0,0.0026515513738455316,0.005332751062444747,0.039748140098331004,0.05097933987574648,0.29740072371632414,0.3860598382786072,0.2958184352647237,0.3544688821503355
9.29,0.0011246639128900504,0.01773650253279396,0.5912745205533684,0.011246639128900502,0.17736502532793966,1.0416763792421544,0.956195382841806,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026453219895086874,0.0005320222639926383,0.003967123521510025,0.005088070481582604,0.16365985245437129,0.11988822978968476,0.2190553843746119,0.0,0.002645321989508687,0.005320222639926383,0.03967123521510026,0.05088070481582605,0.2973733360931199,0.38592026498163334,0.29542518443203597,0.3542512654352323
9.3,0.001122021699815513,0.01770218366107482,0.5919718983369877,0.011220216998155128,0.17702183661074822,1.0412997766707426,0.9556062369103292,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026391072401360684,0.0005307723650977284,0.003959447419472605,0.005078225426852534,0.16397464120168553,0.12015445848029947,0.2193137488958872,0.0,0.0026391072401360676,0.005307723650977284,0.03959447419472605,0.05078225426852535,0.29734556992858924,0.38578074126097667,0.29503169849789307,0.3540329986505387
9.31,0.0011193856942061779,0.017667928994264302,0.5926724029625738,0.011193856942061778,0.17667928994264306,1.0409233054815108,0.9550153404736942,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002632907091342351,0.0005295254026442325,0.003951785678147097,0.0050683987905846,0.1642896185289412,0.12042134405004987,0.21957327184957434,0.0,0.0026329070913423507,0.005295254026442324,0.039517856781470975,0.050683987905846016,0.2973174198702814,0.3856412662147901,0.29463797683882353,0.3538140833386942
9.32,0.0011167558814771778,0.01763373841821175,0.5933760314410045,0.011167558814771777,0.1763373841821175,1.0405469631974935,0.9544226976774198,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000262672150882247,0.000528281369732779,0.003944138272001422,0.005058590540032405,0.16460478497444597,0.12068887943647183,0.21983395212826332,0.0,0.0026267215088224697,0.005282813697327789,0.039441382720014226,0.05058590540032405,0.29728888048975066,0.38550183892540735,0.29424401878194256,0.35359452103553046
9.33,0.0011141322470776766,0.017599611818952525,0.594082780725944,0.011141322470776765,0.17599611818952526,1.0401707472987458,0.9538283126489593,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002620550458351403,0.000527040259480095,0.003936505175545111,0.005048800642502911,0.16492014111638284,0.12095705751808734,0.22009578860334772,0.0,0.002620550458351403,0.005270402594800949,0.039365051755451116,0.05048800642502912,0.29725994628158803,0.38536245845923933,0.29384982360452144,0.3533743132701864
9.34,0.0011115147764907774,0.017565549082707764,0.5947926477136933,0.011115147764907773,0.17565549082707765,1.0397946552220625,0.9532321894974681,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002614393905783957,0.0005258020650189622,0.0039288863633292455,0.005039029065356376,0.16523568757315374,0.12122587111461774,0.2203587801249691,0.0,0.0026143939057839574,0.005258020650189622,0.03928886363329246,0.05039029065356377,0.29723061166244374,0.3852231238666697,0.2934553905335578,0.353153461565022
9.35,0.0011089034552334307,0.017531550095884096,0.5955056292430371,0.011089034552334304,0.175315500958841,1.0394186843607,0.9526343323135734,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002608251817054552,0.0005245667794981744,0.003921281809946396,0.005029275776006271,0.1655514250037195,0.12149531298720892,0.22062292552196036,0.0,0.002608251817054552,0.005245667794981743,0.03921281809946397,0.050292757760062715,0.29720087097004116,0.38508383418195213,0.29306071874535067,0.3529319674355327
9.36,0.001106298268856343,0.017497614745073387,0.5962217220950932,0.011062982688563427,0.1749761474507339,1.0390428320640943,0.9520347451691419,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00026021241581770043,0.0005233343960824931,0.003913691490030564,0.005019540741919203,0.16586735410794193,0.12176537583866935,0.2208882236017901,0.0,0.002602124158177004,0.00523334396082493,0.03913691490030565,0.05019540741919203,0.2971707184621821,0.38494458842310564,0.2926658073650726,0.35270983239026366
9.37,0.0011036992029438853,0.017463742917052473,0.5969409229931605,0.011036992029438851,0.17463742917052477,1.0386670956375819,0.9514334321170489,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.00025960108952443125,0.0005221049079526049,0.003906115378257127,0.005009823930614843,0.16618347562692126,0.12203605231372028,0.22115467315050608,0.0,0.0025960108952443124,0.005221049079526049,0.03906115378257128,0.05009823930614844,0.297140148315743,0.3848053855918113,0.2922706554663484,0.35248705793072427
9.38,0.0011011062431140015,0.017429934498782895,0.5976632286025679,0.011011062431140015,0.17429934498782898,1.0382914723421197,0.9508303971909466,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0002589911994428443,0.0005208783083050784,0.0038985534493427704,0.00500012530966585,0.16649979034333376,0.12230733499925886,0.22142227293267935,0.0,0.0025899119944284427,0.005208783083050784,0.03898553449342771,0.0500012530966585,0.2971091546256627,0.38466622467330847,0.29187526207083275,0.3522636455513019
