Time,a_p,l,mu_c,Pancreatic_cancer_cells__C,helper_T_cells__H,NK_cells__N,Pancreatic_stellate_cells__P,CD8__T_cells__T,a_c,b_c,c_c,d_c,s,b_p,f_p,mu_p,lambda_p,a_t,b_t,c_t,d_t,e_t,p_t,g_t,f_t,h_t,a_n,b_n,c_n,p_n,g_n,f_n,h_n,a_h,b_h,c_h,p_h,g_h,f_h,h_h,tau1_alpha1,alpha2_tau2,beta2_tau2,gamma2_tau2,Pancreas,Logistic_growth_of_cancer_cells,Interaction_between_cancer_cells_and_NK_cells,Lysis_of_cancer_cells_by_CD8__T_cells,Basal_growth_of_stellate_cells,Death_of_stellate_cells,Production_of_CD8__T_cells,Death_of_CD8__T_cells,Inactivation_of_CD8__T_cells_by_cancer_cells,Self__regulation_of_CD8__T_cells,Recruitment_of_CD8__cells_by_debris_from_cancer_cells_lysed,Proliferation_of_CD8__T_cells_by_IL_2,Proliferation_of_CD8__T_cells_by_IFN_gamma,Production_of_NK_cells,Death_of_NK_cells,Inactivation_of_NK_cells_after_interaction_with_cancer_cells,Proliferation_of_NK_cells_by_IL_2,Proliferation_of_NK_cells_by_IFN_gamma,Production_of_helper_T_cells,Death_of_helper_T_cells,Inactivation_of_helper_T_cells,Proliferation_of_helper_T_cells_by_IL_2,Proliferation_of_helper_T_cells_by_IFN_gamma,Stellate_cells_promotes_cancer_growth_through_cytokines,TGF_beta__induced_growth_of_stellate_cells
623.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97500623252.28156,23956785.72933053,5268662.798423793,493798744.66120416,7233905.427668203,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10444855.1908627,7705468.598286445,2852448.7515997617,113838.37961400964,7406981.169918062,3500.0,144678.10855336406,2412161.1840903354,15698.816320934246,2568489.5327621484,321.0566324876506,49.109672614428774,130000.0,79029.94197635689,51369.79065524297,233.83484242206356,35.767996655966286,9600.0,28748.14287519663,28696.379124052746,1063.2548390899215,162.63827552424624,921002.7000294665,7293143.171084033
624.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97501422991.95195,23910248.43101684,5268533.789342344,493798745.0382532,7233724.277450178,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10429431.485956937,7705343.12313089,2852409.2997685513,113838.37905261069,7406981.175573798,3500.0,144674.48554900356,2412120.5641932506,15698.030076651628,2568447.7077102964,320.4251601095965,49.04534567991985,130000.0,79028.00684013516,51368.95415420593,233.37505249618175,35.72116533804574,9600.0,28692.298117220205,28584.999001647164,1059.1287264918244,162.11378186581138,919642.6748047404,7293143.169456267
625.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97502206273.63763,23863873.32284717,5268407.024268658,493798745.407533,7233547.233010463,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10414324.941587353,7705219.626205862,2852370.7578835613,113838.37850277974,7406981.181112994,3500.0,144670.94466020926,2412080.9052585573,15697.261671657998,2568406.5420686207,319.7960723282033,48.981276693377346,130000.0,79026.10536402986,51368.13084137241,232.91696584197823,35.674516786370525,9600.0,28636.6479874166,28474.22249844484,1055.0249709240097,161.59194715254753,918310.6160316949,7293143.167862403
626.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97502973427.68655,23817659.635951314,5268282.459769367,493798745.76919734,7233374.382674931,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10399529.20182204,7705098.070266596,2852333.152333915,113838.3779642875,7406981.18653796,3500.0,144667.48765349863,2412042.2449745014,15696.511487981381,2568366.023422199,319.1693615328012,48.91746515344896,130000.0,79024.2368965405,51367.32046844398,232.46057235561315,35.62804992667777,9600.0,28581.191563141576,28364.045526701226,1050.9434210152067,161.07275437988565,917005.9632596526,7293143.166301974
627.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97503724775.54752,23771606.606742352,5268160.053553353,493798746.1233955,7233205.8274677675,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10385038.081649218,7704978.419027997,2852296.512739317,113838.37743691196,7406981.191850932,3500.0,144664.11654935536,2412004.6250423584,15695.7799627541,2568326.1396759986,318.5450207208542,48.853910668118296,130000.0,79022.40080330029,51366.52279351998,232.00586205458805,35.581763713164804,9600.0,28525.92792809082,28254.464033285833,1046.883926675662,160.5561867454845,915728.1711092558,7293143.164774589
628.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97504460691.34035,23725713.461441517,5268039.756503243,493798746.47030693,7233039.763219355,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10370844.379490016,7704860.630375829,2852260.3713093014,113838.37692038577,7406981.197054604,3500.0,144660.7952643871,2411967.4531492935,15695.059264893689,2568286.876791943,317.9229589859255,48.79059740253312,130000.0,79020.59634754864,51365.73753583886,231.55282457586748,35.53565517047379,9600.0,28470.85615372982,28145.47396272136,1042.8463377279152,160.0422189673987,914476.6045627076,7293143.163279212
629.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97505181507.2299,23679979.43986166,5267921.524922058,493798746.8100878,7232875.428140569,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10356941.702247225,7704744.666800529,2852224.5322517618,113838.37641447653,7406981.202151317,3500.0,144657.5085628114,2411930.4835249004,15694.346087699883,2568248.2222668426,317.30313195214643,48.72751803663631,130000.0,79018.82287383087,51364.96444533687,231.10144994791008,35.48972240314319,9600.0,28415.97532783399,28037.071313613545,1038.830505997277,159.5308306809416,913250.6998921698,7293143.161815249
630.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97505887496.90685,23634403.799559236,5267805.32267115,493798747.142862,7232713.61739206,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10343324.78400798,7704630.497219703,2852189.2061119387,113838.3759189996,7406981.2071429305,3500.0,144654.2723478412,2411893.9881397355,15693.643881362565,2568210.165739901,316.6855639150585,48.664677883611915,130000.0,79017.07984006725,51364.203314798026,230.65172872230846,35.44396512049423,9600.0,28361.28455947108,27929.252148031002,1034.8362856593246,159.02200871206117,912049.9927621959,7293143.160382646
631.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97506578960.34254,23588985.794531826,5267691.1102010915,493798747.4687689,7232554.042990417,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10329987.851381177,7704518.087632758,2852154.3206097307,113838.37543374771,7406981.212031533,3500.0,144651.08085980834,2411857.8784220414,15692.951395433109,2568172.6958775856,316.07023152432333,48.6020734832742,130000.0,79015.36665301638,51363.45391755172,230.20365128325727,35.39838194134361,9600.0,28306.78295343819,27822.012540731215,1030.8635313589632,158.51573512857138,910873.9740891296,7293143.158981034
632.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97507256189.75539,23543724.68377224,5267578.848956373,493798747.78794354,7232396.393950601,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10316925.279932208,7704407.404873887,2852119.7973730983,113838.3749585197,7406981.216819153,3500.0,144647.92787901202,2411822.0579337506,15692.267279768897,2568135.8016246287,315.4571105950218,48.53970120850361,130000.0,79013.68273434558,51362.716032492586,229.7572081244221,35.35297147629242,9600.0,28252.469620526685,27715.348599263314,1026.912098955152,158.0119920475395,909722.1479239338,7293143.157610095
633.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97507919469.6107,23498619.731268536,5267468.501375403,493798748.1005175,7232240.336285949,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10304131.594212871,7704298.416612357,2852085.551937904,113838.37449311948,7406981.221507763,3500.0,144644.80672571898,2411786.422370407,15691.590084540447,2568099.472204119,314.8461761163879,48.477557266130255,130000.0,79012.02752063105,51361.98944408238,229.31238984837773,35.30773232767015,9600.0,28198.34367752224,27609.25646373815,1022.9818455123973,157.5107616352517,908594.0314548309,7293143.156269506
634.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97508569076.62083,23453670.206004,5267360.030890512,493798748.4066183,7232085.513008176,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10291601.46778608,7704191.091352788,2852051.4937477433,113838.37403735751,7406981.226099274,3500.0,144641.71026016353,2411750.8595610983,15690.918260238821,2568063.6971175955,314.23740226045044,48.41563769780797,130000.0,79010.40046335768,51361.273942351916,228.86918716605186,35.26266308947906,9600.0,28144.4042472048,27503.732306599988,1019.0726292923035,157.01202610717516,907489.1550094804,7293143.154959025
635.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97509205366.03809,23408875.36357558,5267253.391786899,493798748.706446,7231933.921730958,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10279328.058732519,7704085.390420641,2852018.1484433287,113838.37359093556,7406981.2305966895,3500.0,144638.67843461916,2411716.0444894694,15690.260474484874,2568028.463473547,313.63086525510926,48.353957441060146,130000.0,79008.80087680349,51360.56926947095,228.4275902770743,35.217764583333334,9600.0,28090.650436290696,27398.77228937079,1015.1843081511424,156.51577784362456,906406.9152840205,7293143.153674824
636.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97509828594.40092,23364234.483951356,5267148.550033291,493798749.0001162,7231785.030851238,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10267306.428688945,7703981.284424904,2851985.3796387445,113838.37315368169,7406981.235001743,3500.0,144635.70061702476,2411681.8062613164,15689.614419733214,2567993.7614749675,313.0265315202609,48.292511120009884,130000.0,79007.22825049936,51359.875229499354,227.98759014340072,35.173035265580346,9600.0,28037.081380741623,27294.372651053087,1011.3167428148089,156.02199855405925,905346.8768255165,7293143.152416919
637.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97510439007.22026,23319746.852792155,5267045.47297715,493798749.28773797,7231638.19554272,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10255531.8515495,7703878.7451149095,2851953.021239569,113838.3727254337,7406981.2393160695,3500.0,144632.7639108544,2411647.9359455346,15688.97729736971,2567959.58170497,312.42436284196566,48.23129247913581,130000.0,79005.68209465726,51359.1916340994,227.54917785693374,35.128473499219936,9600.0,27983.696223350584,27190.529663915484,1007.4697952408761,155.53066961918378,904308.6228973733,7293143.151185484
638.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97511036864.97243,23275411.755914703,5266944.126290019,493798749.56943625,7231493.37393099,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10243999.312090334,7703777.74296624,2851921.064891174,113838.37230600523,7406981.243541543,3500.0,144629.8674786198,2411614.426051725,15688.348925162343,2567925.9143220796,311.82434722493144,48.170300111123595,130000.0,79004.16189435028,51358.518286441606,227.11234445310646,35.084078227398656,9600.0,27930.494107097642,27087.23962036862,1003.643328132414,155.04177512409416,903291.7112692795,7293143.149979779
639.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97511622421.5634,23231228.48387905,5266844.476498366,493798749.8453334,7231350.533726084,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10232703.92139137,7703678.249181081,2851889.5046784272,113838.37189521418,7406981.247680001,3500.0,144627.01067452168,2411581.2721219272,15687.729162486157,2567892.749727027,311.22647316777164,48.10953269469502,130000.0,79002.6671474755,51357.85499454055,226.6770810651226,35.03984841534305,9600.0,27877.474180654855,26984.498843509664,999.8372053286258,154.55529932763795,902295.7108480836,7293143.148799058
640.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97512195924.32887,23187196.33198854,5266746.490983601,493798750.1155489,7231209.652222489,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10221640.91685626,7703580.2356884675,2851858.3371258317,113838.37149288277,7406981.251733233,3500.0,144624.19304444978,2411548.4727307674,15687.117910318706,2567860.078562822,310.63072965894713,48.04898899419602,130000.0,79001.19736475401,51357.201571256446,226.2433789234851,34.995783050310784,9600.0,27824.635598386245,26882.30368690914,996.0512917969611,154.0712266611656,901320.201679554,7293143.147642566
641.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97512757614.03413,23143314.600289837,5266650.137982056,493798750.3801994,7231070.71629914,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10210805.662234118,7703483.6751444535,2851827.5611976488,113838.37109883719,7406981.25570299,3500.0,144621.4143259828,2411516.0294855903,15686.515111235685,2567827.891714818,310.03710617275055,47.9886678591888,130000.0,78999.75206973084,51356.55783429636,225.81122935552895,34.9518811415419,9600.0,27771.977520347802,26780.650534399436,992.2854536252879,153.58954172729167,900364.7749502965,7293143.146509527
642.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97513307803.78615,23099582.570593737,5266555.376316211,493798750.63941616,7230934.19579686,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10200192.1253615,7703388.532146113,2851797.3028113837,113838.37071288204,7406981.259591242,3500.0,144618.6839159372,2411484.1068473244,15685.922803183317,2567796.177382037,309.4456126156459,47.92857195428833,130000.0,78998.33064474317,51355.92354764075,225.38062312138032,34.9081420837351,9600.0,27719.499084712483,26679.5357467839,988.5395560476882,153.1102310393407,899428.8987586603,7293143.145400875
643.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97513846691.32106,23055999.561137054,5266462.179821647,493798750.89330363,7230799.917468282,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10189796.499259721,7703294.784131529,2851767.518653477,113838.37033486183,7406981.263399554,3500.0,144615.99834936566,2411452.651958057,15685.340233937795,2567764.928043843,308.85623176523427,47.86869887527682,130000.0,78996.9326973247,51355.29856087686,224.95155199417403,34.864564792464016,9600.0,27667.199473364464,26578.955788157604,984.8134681241403,152.63327887061885,898512.23741449,7293143.144315155
644.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97514374502.8852,23012564.88468446,5266370.518623861,493798751.14197105,7230667.928091519,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10179614.426630007,7703202.405360613,2851738.223202476,113838.36996461397,7406981.267129566,3500.0,144613.35856183036,2411421.686041037,15684.76760589939,2567734.135120204,308.268955766655,47.809047962732485,130000.0,78995.5577793579,51354.68270240409,224.52400754697288,34.821148366699234,9600.0,27615.077861621347,26478.907128590614,981.1070591353372,152.1586704380386,897614.4067017073,7293143.143251679
645.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97514891463.62593,22969277.85715066,5266280.362991289,493798751.3855261,7230538.316851038,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10169641.571035607,7703111.370211802,2851709.442010759,113838.36960197796,7406981.270782892,3500.0,144610.76633702076,2411391.244434306,15684.20530543531,2567703.790070601,307.68377860106034,47.749618897735054,130000.0,78994.20544486934,51354.07580141201,224.09798140222006,34.77789195244513,9600.0,27563.13342858079,26379.38626394958,977.4201993170046,151.6863912440731,896735.0242437937,7293143.142209844
646.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97515397792.9621,22926137.798948564,5266191.683937765,493798751.6240739,7230411.187565304,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10159873.706225231,7703021.6536977,2851681.2043997147,113838.36924679745,7406981.274361108,3500.0,144608.2237513061,2411361.36721443,15683.653782380854,2567673.8845659,307.100694907235,47.69041148221533,130000.0,78992.87525906647,51353.477691318,223.67346527031557,34.73479472137478,9600.0,27511.365358738272,26280.389718818904,973.7527599681258,151.2164269730825,895873.717380116,7293143.141189066
647.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97515893704.58394,22883144.034989253,5266104.453222512,493798751.85771686,7230286.658686781,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10150306.716148308,7702933.231465239,2851653.54345986,113838.36889891994,7406981.277865753,3500.0,144605.73317373564,2411332.0991966263,15683.11355003522,2567644.410488413,306.5196999759779,47.63142563838663,130000.0,78991.56679833768,51352.888209768265,223.25045094921626,34.691855870788224,9600.0,27459.772841987102,26181.91404630321,970.1046134436327,150.74876348997304,895030.1231672743,7293143.140188763
648.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97516379412.39677,22840295.89270397,5266018.642549787,493798752.086556,7230164.719478461,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10140936.48030567,7702846.079094594,2851626.4585141,113838.36855819487,7406981.28129834,3500.0,144603.29438956923,2411303.442115851,15682.584561237316,2567615.359698198,305.94078363223804,47.572660264503796,130000.0,78990.2796382468,51352.30719396396,222.82893027088187,34.64907447456264,9600.0,27408.35507124476,26083.955823313492,966.475632979783,150.28338620239984,894203.8782695965,7293143.1392084835
649.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97516855182.14766,22797592.684863023,5265934.216616924,493798752.31070256,7230043.980766309,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,10131757.877765264,7702760.16600823,2851599.589069721,113838.36822445678,7406981.284660538,3500.0,144600.87961532618,2411274.939268677,15682.060789144542,2567586.7220027437,305.3638772939447,47.51410331611101,130000.0,78989.01324925385,51351.734440054875,222.4088946400242,34.60644818894468,9600.0,27357.111221835625,25986.511611246005,962.8656912374676,149.8202745472635,893394.5311356124,7293143.138249046
