Time,z,e,w,ez,compartment,v1,v2,v3
6.93,2.3293434463977333e-05,6.048978326519383e-07,0.0,5.083385168536225e-08,1.0,9.317373785590933e-08,1.4079472913425927e-08,2.7450279910095616e-11
6.94,2.3292361865812956e-05,6.056892155146073e-07,0.0,5.097445933621609e-08,1.0,9.316944746325182e-08,1.4097227749525997e-08,2.752620804155669e-11
6.95,2.3291289133050067e-05,6.064803794810871e-07,0.0,5.111524373441982e-08,1.0,9.316515653220027e-08,1.4114975670831696e-08,2.7602231616586703e-11
6.96,2.329021626576315e-05,6.072713246170214e-07,0.0,5.125620480991172e-08,1.0,9.31608650630526e-08,1.4132716679316804e-08,2.767835059735233e-11
6.97,2.328914326402666e-05,6.080620509880356e-07,0.0,5.139734249265078e-08,1.0,9.315657305610663e-08,1.4150450776954787e-08,2.775456494603142e-11
6.98,2.3288070127915026e-05,6.08852558659737e-07,0.0,5.1538656712616785e-08,1.0,9.315228051166011e-08,1.4168177965718804e-08,2.7830874624813063e-11
6.99,2.328699685750266e-05,6.096428476977154e-07,0.0,5.1680147399810285e-08,1.0,9.314798743001064e-08,1.418589824758171e-08,2.7907279595897553e-11
7.0,2.328592345286395e-05,6.104329181675423e-07,0.0,5.1821814484252607e-08,1.0,9.31436938114558e-08,1.4203611624516058e-08,2.798377982149641e-11
7.01,2.3284849914073252e-05,6.112227701347711e-07,0.0,5.196365789598585e-08,1.0,9.313939965629301e-08,1.4221318098494084e-08,2.806037526383236e-11
7.02,2.328377624120491e-05,6.120124036649376e-07,0.0,5.2105677565072874e-08,1.0,9.313510496481964e-08,1.4239017671487718e-08,2.8137065885139353e-11
7.03,2.3282702434333242e-05,6.128018188235595e-07,0.0,5.2247873421597357e-08,1.0,9.313080973733297e-08,1.4256710345468591e-08,2.8213851647662573e-11
7.04,2.3281628493532533e-05,6.135910156761362e-07,0.0,5.2390245395663645e-08,1.0,9.312651397413014e-08,1.427439612240801e-08,2.8290732513658367e-11
7.05,2.328055441887705e-05,6.143799942881494e-07,0.0,5.2532793417396966e-08,1.0,9.31222176755082e-08,1.4292075004276981e-08,2.8367708445394363e-11
7.06,2.3279480210441048e-05,6.151687547250632e-07,0.0,5.267551741694326e-08,1.0,9.311792084176419e-08,1.4309746993046213e-08,2.844477940514936e-11
7.07,2.3278405868298734e-05,6.159572970523228e-07,0.0,5.281841732446925e-08,1.0,9.311362347319493e-08,1.4327412090686078e-08,2.8521945355213395e-11
7.08,2.3277331392524317e-05,6.167456213353563e-07,0.0,5.296149307016245e-08,1.0,9.310932557009728e-08,1.4345070299166671e-08,2.8599206257887722e-11
7.09,2.3276256783191958e-05,6.175337276395733e-07,0.0,5.3104744584231105e-08,1.0,9.310502713276784e-08,1.4362721620457743e-08,2.8676562075484797e-11
7.1,2.327518204037582e-05,6.183216160303657e-07,0.0,5.324817179690426e-08,1.0,9.310072816150328e-08,1.4380366056528772e-08,2.8754012770328302e-11
7.11,2.3274107164150025e-05,6.191092865731073e-07,0.0,5.339177463843174e-08,1.0,9.309642865660011e-08,1.4398003609348897e-08,2.883155830475314e-11
7.12,2.3273032154588673e-05,6.198967393331538e-07,0.0,5.353555303908411e-08,1.0,9.30921286183547e-08,1.4415634280886954e-08,2.890919864110542e-11
7.13,2.3271957011765846e-05,6.206839743758433e-07,0.0,5.367950692915272e-08,1.0,9.308782804706339e-08,1.4433258073111477e-08,2.898693374174247e-11
7.14,2.32708817357556e-05,6.214709917664955e-07,0.0,5.382363623894972e-08,1.0,9.30835269430224e-08,1.4450874987990679e-08,2.9064763569032847e-11
7.15,2.326980632663197e-05,6.222577915704126e-07,0.0,5.3967940898808006e-08,1.0,9.307922530652787e-08,1.4468485027492473e-08,2.9142688085356324e-11
7.16,2.3268730784468954e-05,6.230443738528781e-07,0.0,5.4112420839081204e-08,1.0,9.307492313787582e-08,1.4486088193584443e-08,2.922070725310385e-11
7.17,2.326765510934055e-05,6.238307386791584e-07,0.0,5.4257075990143804e-08,1.0,9.30706204373622e-08,1.450368448823388e-08,2.9298821034677656e-11
7.18,2.3266579301320713e-05,6.246168861145011e-07,0.0,5.440190628239098e-08,1.0,9.306631720528286e-08,1.4521273913407748e-08,2.937702939249113e-11
7.19,2.3265503360483383e-05,6.254028162241366e-07,0.0,5.454691164623875e-08,1.0,9.306201344193353e-08,1.4538856471072712e-08,2.9455332288968924e-11
7.2,2.326442728690247e-05,6.261885290732767e-07,0.0,5.469209201212384e-08,1.0,9.305770914760988e-08,1.4556432163195113e-08,2.9533729686546875e-11
7.21,2.3263351080651873e-05,6.269740247271155e-07,0.0,5.4837447310503786e-08,1.0,9.30534043226075e-08,1.4574000991740991e-08,2.961222154767204e-11
7.22,2.3262274741805456e-05,6.27759303250829e-07,0.0,5.498297747185687e-08,1.0,9.304909896722183e-08,1.4591562958676062e-08,2.969080783480271e-11
7.23,2.3261198270437055e-05,6.285443647095756e-07,0.0,5.5128682426682194e-08,1.0,9.304479308174822e-08,1.4609118065965733e-08,2.9769488510408384e-11
7.24,2.32601216666205e-05,6.293292091684952e-07,0.0,5.527456210549957e-08,1.0,9.3040486666482e-08,1.4626666315575107e-08,2.9848263536969766e-11
7.25,2.3259044930429584e-05,6.301138366927099e-07,0.0,5.542061643884961e-08,1.0,9.303617972171834e-08,1.4644207709468952e-08,2.992713287697879e-11
7.26,2.3257968061938084e-05,6.30898247347324e-07,0.0,5.556684535729371e-08,1.0,9.303187224775234e-08,1.4661742249611745e-08,3.0006096492938605e-11
7.27,2.3256891061219743e-05,6.316824411974238e-07,0.0,5.571324879141402e-08,1.0,9.302756424487897e-08,1.4679269937967633e-08,3.0085154347363574e-11
7.28,2.325581392834829e-05,6.324664183080773e-07,0.0,5.5859826671813465e-08,1.0,9.302325571339317e-08,1.4696790776500461e-08,3.016430640277927e-11
7.29,2.325473666339743e-05,6.332501787443349e-07,0.0,5.600657892911574e-08,1.0,9.301894665358972e-08,1.4714304767173744e-08,3.02435526217225e-11
7.3,2.3253659266440836e-05,6.340337225712289e-07,0.0,5.615350549396531e-08,1.0,9.301463706576334e-08,1.4731811911950702e-08,3.0322892966741266e-11
7.31,2.3252581737552166e-05,6.348170498537735e-07,0.0,5.630060629702741e-08,1.0,9.301032695020867e-08,1.4749312212794221e-08,3.0402327400394803e-11
7.32,2.3251504076805055e-05,6.356001606569652e-07,0.0,5.6447881268988086e-08,1.0,9.300601630722022e-08,1.4766805671666887e-08,3.048185588525357e-11
7.33,2.3250426284273105e-05,6.363830550457821e-07,0.0,5.659533034055409e-08,1.0,9.300170513709242e-08,1.4784292290530953e-08,3.056147838389921e-11
7.34,2.3249348360029907e-05,6.371657330851847e-07,0.0,5.674295344245297e-08,1.0,9.299739344011963e-08,1.4801772071348377e-08,3.064119485892461e-11
7.35,2.3248270304149016e-05,6.379481948401153e-07,0.0,5.689075050543307e-08,1.0,9.299308121659607e-08,1.4819245016080784e-08,3.072100527293386e-11
7.36,2.324719211670397e-05,6.387304403754987e-07,0.0,5.703872146026349e-08,1.0,9.298876846681589e-08,1.4836711126689492e-08,3.080090958854228e-11
7.37,2.3246113797768288e-05,6.395124697562409e-07,0.0,5.7186866237734075e-08,1.0,9.298445519107315e-08,1.4854170405135501e-08,3.08809077683764e-11
7.38,2.3245035347415457e-05,6.402942830472305e-07,0.0,5.7335184768655476e-08,1.0,9.298014138966184e-08,1.4871622853379495e-08,3.096099977507396e-11
7.39,2.324395676571894e-05,6.410758803133381e-07,0.0,5.748367698385913e-08,1.0,9.297582706287576e-08,1.488906847338183e-08,3.104118557128393e-11
7.4,2.3242878052752186e-05,6.41857261619416e-07,0.0,5.76323428141972e-08,1.0,9.297151221100874e-08,1.4906507267102563e-08,3.1121465119666485e-11
7.41,2.324179920858861e-05,6.426384270302991e-07,0.0,5.778118219054262e-08,1.0,9.296719683435445e-08,1.492393923650142e-08,3.1201838382893014e-11
7.42,2.3240720233301612e-05,6.434193766108037e-07,0.0,5.793019504378914e-08,1.0,9.296288093320645e-08,1.4941364383537817e-08,3.128230532364614e-11
7.43,2.3239641126964566e-05,6.442001104257283e-07,0.0,5.807938130485125e-08,1.0,9.295856450785827e-08,1.495878271017085e-08,3.136286590461968e-11
7.44,2.3238561889650812e-05,6.449806285398538e-07,0.0,5.822874090466425e-08,1.0,9.295424755860324e-08,1.4976194218359294e-08,3.14435200885187e-11
7.45,2.3237482521433685e-05,6.457609310179427e-07,0.0,5.837827377418413e-08,1.0,9.294993008573475e-08,1.4993598910061608e-08,3.152426783805943e-11
7.46,2.3236403022386483e-05,6.465410179247395e-07,0.0,5.8527979844387726e-08,1.0,9.294561208954593e-08,1.501099678723593e-08,3.160510911596937e-11
7.47,2.323532339258248e-05,6.473208893249712e-07,0.0,5.867785904627262e-08,1.0,9.294129357032992e-08,1.502838785184008e-08,3.168604388498721e-11
7.48,2.3234243632094935e-05,6.481005452833463e-07,0.0,5.882791131085717e-08,1.0,9.293697452837974e-08,1.5045772105831567e-08,3.176707210786287e-11
7.49,2.3233163740997082e-05,6.488799858645556e-07,0.0,5.89781365691805e-08,1.0,9.293265496398834e-08,1.5063149551167563e-08,3.184819374735747e-11
7.5,2.3232083719362118e-05,6.496592111332718e-07,0.0,5.91285347523025e-08,1.0,9.292833487744847e-08,1.508052018980494e-08,3.192940876624335e-11
7.51,2.323100356726324e-05,6.504382211541497e-07,0.0,5.927910579130385e-08,1.0,9.292401426905296e-08,1.5097884023700233e-08,3.201071712730408e-11
7.52,2.3229923284773597e-05,6.512170159918261e-07,0.0,5.942984961728597e-08,1.0,9.291969313909439e-08,1.5115241054809673e-08,3.209211879333443e-11
7.53,2.3228842871966333e-05,6.519955957109201e-07,0.0,5.958076616137111e-08,1.0,9.291537148786533e-08,1.5132591285089164e-08,3.21736137271404e-11
7.54,2.322776232891456e-05,6.527739603760322e-07,0.0,5.973185535470222e-08,1.0,9.291104931565825e-08,1.514993471649428e-08,3.2255201891539196e-11
7.55,2.3226681655691363e-05,6.535521100517452e-07,0.0,5.988311712844308e-08,1.0,9.290672662276545e-08,1.516727135098028e-08,3.233688324935926e-11
7.56,2.3225600852369814e-05,6.543300448026243e-07,0.0,6.003455141377818e-08,1.0,9.290240340947926e-08,1.5184601190502116e-08,3.2418657763440217e-11
7.57,2.3224519919022955e-05,6.551077646932165e-07,0.0,6.018615814191288e-08,1.0,9.289807967609182e-08,1.520192423701441e-08,3.250052539663295e-11
7.58,2.32234388557238e-05,6.558852697880504e-07,0.0,6.033793724407316e-08,1.0,9.28937554228952e-08,1.5219240492471443e-08,3.258248611179951e-11
7.59,2.322235766254535e-05,6.566625601516371e-07,0.0,6.048988865150592e-08,1.0,9.28894306501814e-08,1.5236549958827202e-08,3.26645398718132e-11
7.6,2.322127633956057e-05,6.574396358484697e-07,0.0,6.06420122954788e-08,1.0,9.288510535824227e-08,1.5253852638035334e-08,3.274668663955855e-11
7.61,2.3220194886842414e-05,6.582164969430233e-07,0.0,6.079430810728011e-08,1.0,9.288077954736966e-08,1.5271148532049187e-08,3.282892637793126e-11
7.62,2.3219113304463806e-05,6.589931434997546e-07,0.0,6.094677601821906e-08,1.0,9.287645321785523e-08,1.5288437642821755e-08,3.2911259049838293e-11
7.63,2.321803159249764e-05,6.59769575583103e-07,0.0,6.109941595962555e-08,1.0,9.287212636999056e-08,1.530571997230572e-08,3.2993684618197794e-11
7.64,2.3216949751016804e-05,6.605457932574893e-07,0.0,6.125222786285027e-08,1.0,9.286779900406722e-08,1.5322995522453465e-08,3.3076203045939145e-11
7.65,2.3215867780094148e-05,6.61321796587317e-07,0.0,6.140521165926473e-08,1.0,9.28634711203766e-08,1.5340264295217024e-08,3.3158814296002956e-11
7.66,2.3214785679802503e-05,6.620975856369709e-07,0.0,6.155836728026115e-08,1.0,9.285914271921001e-08,1.535752629254811e-08,3.324151833134102e-11
7.67,2.3213703450214674e-05,6.628731604708183e-07,0.0,6.171169465725251e-08,1.0,9.28548138008587e-08,1.5374781516398116e-08,3.3324315114916355e-11
7.68,2.3212621091403443e-05,6.636485211532084e-07,0.0,6.186519372167264e-08,1.0,9.285048436561377e-08,1.5392029968718116e-08,3.340720460970323e-11
7.69,2.3211538603441573e-05,6.644236677484724e-07,0.0,6.201886440497608e-08,1.0,9.284615441376629e-08,1.540927165145886e-08,3.349018677868708e-11
7.7,2.3210455986401794e-05,6.651986003209235e-07,0.0,6.217270663863815e-08,1.0,9.284182394560719e-08,1.5426506566570757e-08,3.35732615848646e-11
7.71,2.3209373240356828e-05,6.65973318934857e-07,0.0,6.232672035415493e-08,1.0,9.283749296142731e-08,1.544373471600392e-08,3.365642899124366e-11
7.72,2.320829036537936e-05,6.667478236545502e-07,0.0,6.248090548304334e-08,1.0,9.283316146151744e-08,1.546095610170811e-08,3.373968896084341e-11
7.73,2.320720736154205e-05,6.675221145442624e-07,0.0,6.2635261956841e-08,1.0,9.28288294461682e-08,1.5478170725632786e-08,3.382304145669414e-11
7.74,2.320612422891755e-05,6.68296191668235e-07,0.0,6.278978970710629e-08,1.0,9.28244969156702e-08,1.549537858972706e-08,3.3906486441837396e-11
7.75,2.3205040967578467e-05,6.690700550906911e-07,0.0,6.294448866541842e-08,1.0,9.282016387031386e-08,1.5512579695939732e-08,3.3990023879325947e-11
7.76,2.3203957577597407e-05,6.698437048758364e-07,0.0,6.309935876337736e-08,1.0,9.281583031038963e-08,1.5529774046219274e-08,3.4073653732223775e-11
7.77,2.320287405904693e-05,6.706171410878582e-07,0.0,6.325439993260383e-08,1.0,9.281149623618772e-08,1.5546961642513832e-08,3.415737596360607e-11
7.78,2.320179041199959e-05,6.713903637909257e-07,0.0,6.340961210473931e-08,1.0,9.280716164799837e-08,1.5564142486771225e-08,3.4241190536559226e-11
7.79,2.3200706636527915e-05,6.721633730491907e-07,0.0,6.356499521144606e-08,1.0,9.280282654611166e-08,1.5581316580938944e-08,3.4325097414180874e-11
7.8,2.3199622732704395e-05,6.729361689267865e-07,0.0,6.372054918440716e-08,1.0,9.279849093081758e-08,1.5598483926964158e-08,3.440909655957987e-11
7.81,2.3198538700601512e-05,6.737087514878287e-07,0.0,6.38762739553264e-08,1.0,9.279415480240606e-08,1.56156445267937e-08,3.4493187935876255e-11
7.82,2.3197454540291722e-05,6.744811207964148e-07,0.0,6.403216945592838e-08,1.0,9.278981816116689e-08,1.5632798382374095e-08,3.4577371506201324e-11
7.83,2.3196370251847454e-05,6.752532769166242e-07,0.0,6.418823561795843e-08,1.0,9.278548100738982e-08,1.564994549565152e-08,3.4661647233697555e-11
7.84,2.319528583534111e-05,6.760252199125185e-07,0.0,6.434447237318267e-08,1.0,9.278114334136445e-08,1.5667085868571828e-08,3.474601508151864e-11
7.85,2.3194201290845078e-05,6.767969498481414e-07,0.0,6.450087965338805e-08,1.0,9.277680516338031e-08,1.568421950308056e-08,3.4830475012829546e-11
7.86,2.319311661843171e-05,6.775684667875187e-07,0.0,6.465745739038221e-08,1.0,9.277246647372684e-08,1.5701346401122915e-08,3.49150269908064e-11
7.87,2.319203181817335e-05,6.783397707946576e-07,0.0,6.481420551599356e-08,1.0,9.27681272726934e-08,1.571846656464376e-08,3.499967097863652e-11
7.88,2.3190946890142304e-05,6.79110861933548e-07,0.0,6.497112396207137e-08,1.0,9.276378756056921e-08,1.573557999558764e-08,3.508440693951854e-11
7.89,2.3189861834410865e-05,6.798817402681618e-07,0.0,6.512821266048557e-08,1.0,9.275944733764346e-08,1.5752686695898785e-08,3.516923483666221e-11
7.9,2.3188776651051287e-05,6.806524058624525e-07,0.0,6.528547154312698e-08,1.0,9.275510660420514e-08,1.5769786667521066e-08,3.5254154633288574e-11
7.91,2.3187691340135825e-05,6.814228587803557e-07,0.0,6.544290054190707e-08,1.0,9.27507653605433e-08,1.5786879912398052e-08,3.533916629262982e-11
7.92,2.318660590173669e-05,6.821930990857895e-07,0.0,6.560049958875815e-08,1.0,9.274642360694675e-08,1.5803966432472966e-08,3.54242697779294e-11
7.93,2.318552033592608e-05,6.829631268426534e-07,0.0,6.57582686156333e-08,1.0,9.274208134370432e-08,1.582104622968872e-08,3.550946505244199e-11
7.94,2.3184434642776154e-05,6.837329421148295e-07,0.0,6.591620755450639e-08,1.0,9.273773857110461e-08,1.583811930598787e-08,3.559475207943345e-11
7.95,2.318334882235907e-05,6.845025449661814e-07,0.0,6.607431633737197e-08,1.0,9.273339528943628e-08,1.5855185663312657e-08,3.5680130822180865e-11
7.96,2.318226287474695e-05,6.852719354605549e-07,0.0,6.623259489624547e-08,1.0,9.27290514989878e-08,1.5872245303604997e-08,3.5765601243972556e-11
7.97,2.3181176800011894e-05,6.860411136617781e-07,0.0,6.639104316316302e-08,1.0,9.272470720004758e-08,1.588929822880647e-08,3.585116330810803e-11
7.98,2.318009059822597e-05,6.868100796336609e-07,0.0,6.654966107018159e-08,1.0,9.272036239290388e-08,1.5906344440858316e-08,3.5936816977898056e-11
7.99,2.3179004269461245e-05,6.87578833439995e-07,0.0,6.670844854937883e-08,1.0,9.271601707784498e-08,1.5923383941701458e-08,3.602256221666457e-11
8.0,2.3177917813789733e-05,6.883473751445547e-07,0.0,6.686740553285323e-08,1.0,9.271167125515894e-08,1.5940416733276478e-08,3.610839898774075e-11
8.01,2.3176831231283454e-05,6.891157048110957e-07,0.0,6.702653195272403e-08,1.0,9.270732492513381e-08,1.595744281752364e-08,3.619432725447097e-11
8.02,2.3175744522014377e-05,6.898838225033561e-07,0.0,6.718582774113126e-08,1.0,9.270297808805751e-08,1.5974462196382855e-08,3.628034698021088e-11
8.03,2.317465768605447e-05,6.906517282850558e-07,0.0,6.734529283023567e-08,1.0,9.269863074421789e-08,1.5991474871793725e-08,3.6366458128327266e-11
8.04,2.317357072347566e-05,6.914194222198973e-07,0.0,6.750492715221884e-08,1.0,9.269428289390264e-08,1.6008480845695503e-08,3.645266066219818e-11
8.05,2.3172483634349865e-05,6.921869043715643e-07,0.0,6.766473063928313e-08,1.0,9.268993453739946e-08,1.6025480120027117e-08,3.653895454521289e-11
8.06,2.3171396418748968e-05,6.929541748037229e-07,0.0,6.782470322365157e-08,1.0,9.268558567499587e-08,1.6042472696727163e-08,3.6625339740771844e-11
8.07,2.3170309076744836e-05,6.937212335800211e-07,0.0,6.798484483756806e-08,1.0,9.268123630697934e-08,1.60594585777339e-08,3.671181621228675e-11
8.08,2.316922160840931e-05,6.944880807640894e-07,0.0,6.814515541329723e-08,1.0,9.267688643363725e-08,1.607643776498526e-08,3.679838392318051e-11
8.09,2.316813401381421e-05,6.9525471641954e-07,0.0,6.830563488312453e-08,1.0,9.267253605525684e-08,1.609341026041884e-08,3.688504283688725e-11
8.1,2.3167046293031315e-05,6.960211406099665e-07,0.0,6.846628317935612e-08,1.0,9.266818517212526e-08,1.6110376065971886e-08,3.6971792916852306e-11
8.11,2.3165958446132412e-05,6.967873533989459e-07,0.0,6.862710023431895e-08,1.0,9.266383378452965e-08,1.6127335183581352e-08,3.7058634126532234e-11
8.12,2.3164870473189237e-05,6.975533548500359e-07,0.0,6.878808598036075e-08,1.0,9.265948189275694e-08,1.6144287615183815e-08,3.71455664293948e-11
8.13,2.316378237427352e-05,6.983191450267771e-07,0.0,6.894924034985007e-08,1.0,9.265512949709408e-08,1.6161233362715545e-08,3.723258978891904e-11
8.14,2.3162694149456952e-05,6.990847239926916e-07,0.0,6.91105632751761e-08,1.0,9.265077659782782e-08,1.6178172428112457e-08,3.7319704168595097e-11
8.15,2.3161605798811215e-05,6.998500918112836e-07,0.0,6.927205468874893e-08,1.0,9.264642319524486e-08,1.619510481331015e-08,3.740690953192442e-11
8.16,2.316051732240796e-05,7.006152485460396e-07,0.0,6.943371452299935e-08,1.0,9.264206928963184e-08,1.6212030520243877e-08,3.7494205842419647e-11
8.17,2.315942872031881e-05,7.013801942604281e-07,0.0,6.959554271037895e-08,1.0,9.263771488127524e-08,1.6228949550848567e-08,3.7581593063604634e-11
8.18,2.3158339992615378e-05,7.021449290178994e-07,0.0,6.975753918336011e-08,1.0,9.263335997046151e-08,1.6245861907058798e-08,3.766907115901446e-11
8.19,2.3157251139369238e-05,7.029094528818858e-07,0.0,6.991970387443593e-08,1.0,9.262900455747695e-08,1.6262767590808822e-08,3.7756640092195405e-11
8.2,2.3156162160651955e-05,7.036737659158017e-07,0.0,7.008203671612033e-08,1.0,9.262464864260782e-08,1.6279666604032566e-08,3.784429982670498e-11
8.21,2.3155073056535056e-05,7.044378681830438e-07,0.0,7.024453764094798e-08,1.0,9.262029222614023e-08,1.6296558948663595e-08,3.793205032611191e-11
8.22,2.3153983827090057e-05,7.052017597469905e-07,0.0,7.04072065814743e-08,1.0,9.261593530836023e-08,1.6313444626635157e-08,3.801989155399612e-11
8.23,2.3152894472388442e-05,7.059654406710022e-07,0.0,7.057004347027552e-08,1.0,9.261157788955377e-08,1.6330323639880163e-08,3.8107823473948785e-11
8.24,2.315180499250168e-05,7.067289110184214e-07,0.0,7.073304823994861e-08,1.0,9.260721997000672e-08,1.6347195990331175e-08,3.819584604957225e-11
8.25,2.3150715387501198e-05,7.074921708525728e-07,0.0,7.089622082311137e-08,1.0,9.260286155000479e-08,1.6364061679920434e-08,3.828395924448014e-11
8.26,2.3149625657458427e-05,7.08255220236763e-07,0.0,7.105956115240226e-08,1.0,9.25985026298337e-08,1.6380920710579834e-08,3.8372163022297216e-11
8.27,2.3148535802444756e-05,7.090180592342805e-07,0.0,7.122306916048062e-08,1.0,9.259414320977903e-08,1.639777308424094e-08,3.846045734665954e-11
8.28,2.3147445822531545e-05,7.097806879083959e-07,0.0,7.138674478002654e-08,1.0,9.258978329012618e-08,1.641461880283496e-08,3.854884218121433e-11
8.29,2.3146355717790152e-05,7.10543106322362e-07,0.0,7.155058794374082e-08,1.0,9.258542287116061e-08,1.6431457868292793e-08,3.863731748962004e-11
8.3,2.314526548829189e-05,7.113053145394135e-07,0.0,7.171459858434512e-08,1.0,9.258106195316756e-08,1.6448290282544985e-08,3.872588323554637e-11
8.31,2.3144175134108066e-05,7.12067312622767e-07,0.0,7.187877663458178e-08,1.0,9.257670053643227e-08,1.6465116047521734e-08,3.881453938267416e-11
8.32,2.3143084655309945e-05,7.128291006356211e-07,0.0,7.204312202721396e-08,1.0,9.257233862123978e-08,1.6481935165152916e-08,3.890328589469554e-11
8.33,2.3141994051968788e-05,7.135906786411567e-07,0.0,7.220763469502564e-08,1.0,9.256797620787515e-08,1.6498747637368066e-08,3.8992122735313846e-11
8.34,2.3140903324155815e-05,7.143520467025364e-07,0.0,7.237231457082145e-08,1.0,9.256361329662326e-08,1.6515553466096364e-08,3.9081049868243584e-11
8.35,2.313981247194224e-05,7.151132048829053e-07,0.0,7.25371615874269e-08,1.0,9.255924988776896e-08,1.653235265326668e-08,3.917006725721053e-11
8.36,2.313872149539923e-05,7.158741532453902e-07,0.0,7.270217567768823e-08,1.0,9.255488598159692e-08,1.6549145200807518e-08,3.9259174865951644e-11
8.37,2.313763039459795e-05,7.166348918530996e-07,0.0,7.286735677447245e-08,1.0,9.25505215783918e-08,1.6565931110647052e-08,3.934837265821512e-11
8.38,2.3136539169609536e-05,7.173954207691247e-07,0.0,7.303270481066738e-08,1.0,9.254615667843814e-08,1.6582710384713127e-08,3.9437660597760384e-11
8.39,2.3135447820505092e-05,7.181557400565382e-07,0.0,7.319821971918151e-08,1.0,9.254179128202037e-08,1.6599483024933232e-08,3.9527038648358014e-11
8.4,2.3134356347355712e-05,7.189158497783952e-07,0.0,7.336390143294421e-08,1.0,9.253742538942285e-08,1.6616249033234527e-08,3.961650677378987e-11
8.41,2.313326475023245e-05,7.196757499977324e-07,0.0,7.352974988490555e-08,1.0,9.253305900092979e-08,1.6633008411543812e-08,3.9706064937849e-11
8.42,2.3132173029206355e-05,7.20435440777569e-07,0.0,7.369576500803643e-08,1.0,9.252869211682542e-08,1.6649761161787584e-08,3.979571310433967e-11
8.43,2.3131081184348434e-05,7.211949221809058e-07,0.0,7.386194673532851e-08,1.0,9.252432473739374e-08,1.6666507285891965e-08,3.98854512370774e-11
8.44,2.3129989215729683e-05,7.219541942707259e-07,0.0,7.402829499979415e-08,1.0,9.251995686291873e-08,1.6683246785782748e-08,3.997527929988884e-11
8.45,2.312889712342107e-05,7.227132571099944e-07,0.0,7.419480973446658e-08,1.0,9.251558849368428e-08,1.6699979663385385e-08,4.0065197256611954e-11
8.46,2.312780490749354e-05,7.234721107616584e-07,0.0,7.436149087239976e-08,1.0,9.251121962997416e-08,1.6716705920624985e-08,4.0155205071095874e-11
8.47,2.312671256801801e-05,7.242307552886468e-07,0.0,7.452833834666839e-08,1.0,9.250685027207205e-08,1.673342555942632e-08,4.024530270720093e-11
8.48,2.3125620105065386e-05,7.249891907538708e-07,0.0,7.469535209036797e-08,1.0,9.250248042026155e-08,1.6750138581713818e-08,4.0335490128798704e-11
8.49,2.3124527518706544e-05,7.257474172202233e-07,0.0,7.486253203661478e-08,1.0,9.249811007482618e-08,1.6766844989411563e-08,4.042576729977198e-11
8.5,2.3123434809012324e-05,7.2650543475058e-07,0.0,7.502987811854587e-08,1.0,9.24937392360493e-08,1.6783544784443297e-08,4.051613418401477e-11
8.51,2.312234197605356e-05,7.272632434077976e-07,0.0,7.519739026931904e-08,1.0,9.248936790421425e-08,1.6800237968732422e-08,4.0606590745432283e-11
8.52,2.3121249019901055e-05,7.280208432547155e-07,0.0,7.53650684221129e-08,1.0,9.248499607960422e-08,1.6816924544201986e-08,4.069713694794096e-11
8.53,2.3120155940625585e-05,7.28778234354155e-07,0.0,7.553291251012679e-08,1.0,9.248062376250234e-08,1.6833604512774714e-08,4.078777275546846e-11
8.54,2.3119062738297915e-05,7.295354167689191e-07,0.0,7.570092246658084e-08,1.0,9.247625095319166e-08,1.685027787637298e-08,4.087849813195365e-11
8.55,2.3117969412988772e-05,7.302923905617934e-07,0.0,7.586909822471598e-08,1.0,9.247187765195509e-08,1.6866944636918798e-08,4.096931304134663e-11
8.56,2.3116875964768864e-05,7.310491557955449e-07,0.0,7.603743971779381e-08,1.0,9.246750385907545e-08,1.6883604796333863e-08,4.106021744760866e-11
8.57,2.3115782393708877e-05,7.318057125329232e-07,0.0,7.620594687909683e-08,1.0,9.246312957483551e-08,1.6900258356539512e-08,4.1151211314712286e-11
8.58,2.311468869987948e-05,7.325620608366593e-07,0.0,7.637461964192822e-08,1.0,9.245875479951792e-08,1.6916905319456747e-08,4.1242294606641243e-11
8.59,2.3113594883351306e-05,7.333182007694668e-07,0.0,7.654345793961201e-08,1.0,9.245437953340522e-08,1.6933545687006214e-08,4.133346728739049e-11
8.6,2.3112500944194968e-05,7.340741323940413e-07,0.0,7.671246170549293e-08,1.0,9.245000377677987e-08,1.6950179461108226e-08,4.142472932096618e-11
8.61,2.3111406882481063e-05,7.348298557730599e-07,0.0,7.688163087293652e-08,1.0,9.244562752992425e-08,1.6966806643682747e-08,4.151608067138572e-11
8.62,2.3110312698280156e-05,7.355853709691821e-07,0.0,7.705096537532905e-08,1.0,9.244125079312063e-08,1.6983427236649386e-08,4.1607521302677687e-11
8.63,2.310921839166279e-05,7.363406780450495e-07,0.0,7.722046514607765e-08,1.0,9.243687356665117e-08,1.700004124192743e-08,4.1699051178881934e-11
8.64,2.310812396269949e-05,7.370957770632855e-07,0.0,7.739013011861012e-08,1.0,9.243249585079797e-08,1.7016648661435803e-08,4.1790670264049465e-11
8.65,2.310702941146075e-05,7.378506680864955e-07,0.0,7.755996022637506e-08,1.0,9.2428117645843e-08,1.7033249497093075e-08,4.188237852224253e-11
8.66,2.3105934738017044e-05,7.386053511772672e-07,0.0,7.772995540284189e-08,1.0,9.242373895206818e-08,1.70498437508175e-08,4.197417591753462e-11
