Time,CAR_T_cells,Leukaemic_B_cells,B_cells_healthy,tao_B,rho_L,tao_C,rho_C,alpha,compartment,CARTcell_proliferation,CARTcell_death,Leukaemia_proliferation,Leukaemia_death,Bcell_death
54.2,907447385.5103875,414959.24275325815,13805.0685584114,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4377.1618496242845,64817670.39359911,13831.97475705874,16944.915596841645,793.8162776290169
54.3,900989147.0260867,414654.098058105,13726.114436906524,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4342.116625410759,64356367.64472047,13821.80326722132,16811.94789541095,785.2871801805309
54.4,894576870.9855497,414361.1768208181,13648.007081178657,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4307.480060491429,63898347.92753926,13812.039225979399,16680.50662582159,776.8804008304352
54.5,888210230.2967993,414080.3683054859,13570.734395224476,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4273.24594968538,63443587.87834281,13802.67894213593,16550.56886822996,768.5938370986308
54.6,881888900.1943557,413811.5634998425,13494.284463469769,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4239.408198453547,62992064.29959683,13793.71878194871,16422.11210801623,760.4254268557905
54.7,875612558.2235862,413554.65525647305,13418.645573637288,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4205.960822621495,62543754.15882758,13785.155173837253,16295.114234447712,752.3731489322215
54.8,869380884.2242516,413309.538256702,13343.806212356414,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4172.897946057123,62098634.58744654,13776.984607179034,16169.553532256792,744.4350221776368
54.9,863193560.3141665,413076.108974859,13269.75506081474,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4140.213798399444,61656682.87958332,13769.20363111838,16045.408673402902,736.6091045417845
55.0,857050270.8729764,412854.2656428842,13196.480990446045,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4107.902712836957,61217876.490926884,13761.808853386625,15922.658709013396,728.8934921752015
55.1,850950702.5260429,412643.9082152327,13123.973058648951,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4075.9591239341376,60782193.03757449,13754.796939132277,15801.28306149799,721.2863185493743
55.2,844894544.128442,412444.9383340391,13052.220504530715,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4044.377565504684,60349610.29488871,13748.16460975982,15681.26151683196,713.7857535956174
55.3,838881486.7490728,412257.25929450244,12981.212744670524,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4013.152668530161,59920106.19636234,13741.90864177589,15562.574217003159,706.3900028619937
55.4,832911223.6548731,412080.77601045213,12910.939368896688,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3982.2791591227165,59493658.832490936,13736.025865641468,15445.20165261819,699.0973066876176
55.5,826983450.2951477,411915.39498005534,12841.39013607215,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3951.751856530609,59070246.4496534,13730.513164628794,15329.124655663263,691.9059393937118
55.6,821097864.286135,411761.02427036606,12772.554972615344,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3921.5656713843073,58649847.449009635,13725.367474306331,15214.324393110102,684.8142086373828
55.7,815254165.3997064,411617.57405585505,12704.424051794671,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3891.7156098148625,58232440.38569331,13720.585800489776,15100.782381034105,677.8204590885864
55.8,809452055.5431314,411484.95591272134,12636.987691569891,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3862.1967643287176,57818003.967366524,13716.165195719095,14988.48045248822,670.9230663528173
55.9,803691238.7432257,411363.08270225377,12570.236338321418,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3833.004311147779,57406517.05308755,13712.102755370583,14877.400747959284,664.1204356038529
56.0,797971421.1328524,411251.8687636198,12504.160595690946,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3804.1335108164694,56997958.652346596,13708.395624083154,14767.525717238115,657.4110026226105
56.1,792292310.9359238,411151.22988644417,12438.751221297964,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3775.57970648802,56592307.923994556,13705.040994844301,14658.838113189515,650.7932331175305
56.2,786653618.4525077,411061.08328367467,12373.999123486788,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3747.338322247456,56189544.175179124,13702.036108085618,14551.320985654964,644.2656220596366
56.3,781055056.0440388,410981.34756470664,12309.8953581002,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3719.404861470267,55789646.86028848,13699.37825078695,14444.957675484295,637.8266930317775
56.4,775496338.1186285,410911.94270873873,12246.431125275716,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3691.7749052157587,55392595.57990203,13697.064755588252,14339.731808692735,631.4749975915611
56.5,769977181.1164812,410852.79003833176,12183.597766260682,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3664.444110654135,54998370.07974865,13695.092999908216,14235.627290740027,625.2091146475219
56.6,764497303.4954064,410803.81219314295,12121.386760242152,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3637.4082095263634,54606950.249671884,13693.460405068752,14132.628300928101,619.0276498480546
56.7,759056425.7164323,410764.9331038079,12059.789721187723,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3610.663006635927,54218316.12260231,13692.16443542438,14030.719286914165,612.9292349826723
56.8,753654270.2295182,410736.07796594175,11998.798394693382,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3584.204378371576,53832447.87353701,13691.202597495605,13929.884959336034,606.9125273951587
56.9,748290561.4593616,410717.17321423255,11938.404654834432,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3558.0282712602193,53449325.81852582,13690.57243910536,13830.110286546596,600.9762094081873
57.0,742965025.7943685,410708.146816501,11878.600548805676,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3532.130703637012,53068930.41388346,13690.271559181005,13731.380500206553,595.1189901549263
57.1,737677391.5712718,410708.92810355977,11819.378272204875,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3506.507762763389,52691242.25509084,13690.297602082963,13633.681085031012,589.3396038926228
57.2,732427389.0573549,410719.44733870466,11760.730105409988,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3481.1555995561603,52316242.07552535,13690.648243254424,13536.997760221526,583.6368064266148
57.3,727214750.4392868,410739.6359682326,11702.648451685127,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3456.0704299436175,51943910.745663345,13691.321197571953,13441.31648397728,578.0093766586095
57.4,722039209.8094525,410769.4266007527,11645.12583476153,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3431.2485335912124,51574229.27210375,13692.314218655858,13346.623448851024,572.4561160931873
57.5,716900503.1523832,410808.75298665225,11588.154896432645,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3406.6862526531872,51207178.7965988,13693.625098185712,13252.905077199035,566.9758483542582
57.6,711798368.3312739,410857.54999778385,11531.728394173333,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3382.3799905502174,50842740.59509099,13695.25166522327,13160.148016725328,561.5674187117622
57.7,706732545.0745995,410915.7536073552,11475.839198780648,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3358.3262107724354,50480896.0767571,13697.19178554212,13068.339136117793,556.2296936182937
57.8,701702774.9628202,410983.3008700012,11420.480292033562,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3334.5214357071104,50121626.783058584,13699.443360963429,12977.465520773678,550.961560255326
57.9,696708801.4151787,411060.12990202085,11365.64476436902,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3310.9622454903615,49764914.38679847,13702.004328697161,12887.514468612208,545.7619260887245
58.0,691750369.6765914,411146.1798617585,11311.325812571762,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3287.6452768822724,49410740.691185094,13704.872660688128,12798.473485972041,540.6297184332459
58.1,686827226.8046246,411241.39093011076,11257.516737475227,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3264.5672221647515,49059087.62890175,13708.04636296622,12710.3302835912,535.5638840257245
58.2,681939121.6565634,411345.7042911406,11204.210941671008,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3241.724828061587,48709937.2611831,13711.5234750002,12623.07277266754,530.5633886066594
58.3,677085804.8781184,411459.06222683634,11151.401943487366,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3219.1148956801367,48363271.77700845,13715.302072856348,12536.6890645014,525.6272172772728
58.4,672267028.8923525,411581.40822180925,11099.083392378354,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3196.734280517574,48019073.49231089,13719.38027268837,12451.167470367278,520.7543749093251
58.5,667482547.8813292,411712.6865261591,11047.249007048498,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3174.5798877583334,47677324.84866637,13723.75621616626,12366.496484889645,515.9438829278313
58.6,662732117.7762145,411852.842334015,10995.89260135841,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3152.6486730305232,47338008.41258675,13728.428076427657,12282.66478854788,511.1947802635199
58.7,658015496.2449734,412001.8217788157,10945.008084093806,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3130.9376415466586,47001106.87464096,13733.394057920517,12199.661244522922,506.50612306527387
58.8,653332442.6799994,412159.57191751275,10894.58945714908,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3109.443847164522,46666603.04857138,13738.65239587656,12117.474895266516,501.87698434405866
58.9,648682718.1858287,412326.04071494925,10844.630813729984,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3088.164391467144,46334479.870416336,13744.201355790554,12036.09495913983,497.30645362424696
59.0,644066085.566942,412501.17702840065,10795.126336573687,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3067.096422861403,46004720.39763871,13750.039232905017,11955.510827119717,492.79363660212084
59.1,639482309.3156481,412684.9305922633,10746.070296184305,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3046.237135694783,45677307.808260575,13756.164351699827,11875.712059570882,488.33765481132207
59.2,634931155.6000524,412877.25200287846,10697.457049082135,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3025.5837693898193,45352225.40000374,13762.575065386358,11796.688383082274,483.93764529503966
59.3,630412392.2521069,413078.09270347684,10649.281036064733,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,3005.1336075957784,45029456.5894362,13769.269755405634,11718.429687366139,479.5927602847209
59.4,625925788.755743,413287.40496923105,10601.536780478024,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2984.8839773571435,44708984.9111245,13776.246830930077,11640.926022218106,475.3021668851015
59.5,621471116.2350866,413505.14189240173,10554.218886495664,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2964.832248298485,44390794.016791895,13783.504728368374,11564.167594536844,471.0650467653562
59.6,617048147.4434053,413731.2574051179,10507.322042567976,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2944.9758321249356,44074867.67452895,13791.041912124825,11488.144766456639,466.88059608590174
59.7,612656656.7545094,413965.70643820113,10460.841043570803,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2925.3121832029665,43761189.768179245,13798.856879893485,11412.848057285117,462.7480262529299
59.8,608296420.1456094,414208.4445856266,10414.77074498044,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2905.8387952086728,43449744.29611495,13806.948151473525,11338.268131598295,458.6665616527377
59.9,603967215.1876029,414459.42819072143,10369.10607502814,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2886.5532011930536,43140515.37054306,13815.314271642515,11264.395799366834,454.6354399891843
60.0,599668821.0342305,414718.6143628659,10323.842037295173,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,2867.4529730885015,42833487.21673074,13823.953810713136,11191.222014116825,450.6539121920987
