Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,targetGene,degradation,p53,A,OCT4,SOX2,NANOG,OCT4_SOX2,Protein,eta1,a1,a2,a3,f,b1,b2,b3,gamma1,eta5,e1,e2,f2,f1,f3,gamma2,k1c,k2c,k3c,eta3,c1,c2,c3,d1,d2,d3,gamma3,g1,eta7,h1,h2,gamma4,compartment,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9
2.13,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.027564081821054,7.027564081820998,0.004472549197788755,0.47755000116232293,0.05056081111056344,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892381017156826,7.027564081821054,0.005086646098174964,0.004472549197788755,2.4688552962038877,2.387750005811615,9.892381017156826,7.027564081820998,0.04339955135830116,0.0005056081111056344
2.14,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.031490156969503,7.031490156969447,0.004478702996106069,0.4783547462594217,0.05099009298035949,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892384273136951,7.031490156969503,0.005095339540434206,0.004478702996106069,2.4716143366316716,2.3917737312971084,9.892384273136951,7.031490156969447,0.04347224058703862,0.0005099009298035949
2.15,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.035349989842578,7.035349989842522,0.004484881418749381,0.47914691910217233,0.051420053313872144,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892387510969504,7.035349989842578,0.005103903904366947,0.004484881418749381,2.4743283270597765,2.3957345955108615,9.892387510969504,7.035349989842522,0.04354379059360716,0.0005142005331387215
2.16,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.039144634668735,7.039144634668679,0.004491082960327129,0.4799267309979006,0.05185068018580953,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892390730702322,7.039144634668735,0.005112341306779551,0.004491082960327129,2.476997932658264,2.399633654989503,9.892390730702322,7.039144634668679,0.04361422056208302,0.0005185068018580953
2.17,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.0428751854844664,7.04287518548441,0.004497306132061591,0.4806943508870985,0.052281962481369106,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892393932289705,7.0428751854844664,0.005120653422841217,0.004497306132061591,2.479623849564736,2.4034717544354924,9.892393932289705,7.04287518548441,0.043683545842657094,0.000522819624813691
2.18,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.046542732243533,7.046542732243475,0.004503549473264148,0.48144993642796846,0.052713889395869275,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892397115665702,7.046542732243533,0.005128841811064757,0.004503549473264148,2.48220677393026,2.407249682139842,9.892397115665702,7.046542732243475,0.04375178076370769,0.0005271388939586928
2.19,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.050148328029263,7.050148328029205,0.0045098115597909045,0.4821936572687112,0.05314645005966188,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89240028079943,7.050148328029263,0.0051369081566925235,0.0045098115597909045,2.484747378703402,2.410968286343556,9.89240028079943,7.050148328029205,0.04381894073698088,0.0005314645005966188
2.2,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.053693009419136,7.053693009419075,0.00451609099804285,0.4829256809212274,0.053579633762787834,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892403427661577,7.053693009419136,0.005144854123979784,0.00451609099804285,2.487246327875477,2.414628404606137,9.892403427661577,7.053693009419075,0.043885040979730595,0.0005357963376278784
2.21,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.057177796823394,7.057177796823332,0.004522386424412339,0.4836461727253236,0.05401342995366991,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892406556224323,7.057177796823394,0.005152681355818868,0.004522386424412339,2.489704276626108,2.418230863626618,9.892406556224323,7.057177796823332,0.04395009651149518,0.0005401342995366991
2.22,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.060603694823673,7.060603694823608,0.004528696504729576,0.484355295812918,0.05444782823780587,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89240966646123,7.060603694823673,0.005160391473361891,0.004528696504729576,2.492121871472049,2.4217764790645897,9.89240966646123,7.060603694823608,0.04401412215087439,0.0005444782823780587
2.23,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.063971692511619,7.063971692511552,0.004535019933709096,0.48505321107224597,0.054882818376461244,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89241275834714,7.063971692511619,0.005167986075642069,0.004535019933709096,2.4944997504191773,2.42526605536123,9.89241275834714,7.063971692511552,0.04407713251230724,0.0005488281837646125
2.24,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.067282763827518,7.067282763827446,0.004541355434396243,0.4857400771120661,0.055318390285362486,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892415831858058,7.067282763827518,0.005175466739193702,0.004541355434396243,2.496838543117539,2.4287003855603304,9.892415831858058,7.067282763827446,0.04413914200285019,0.0005531839028536248
2.25,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.070537822337185,7.070537822337108,0.004547701787618704,0.4864160750399052,0.055754533682000215,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892418887035408,7.070537822337185,0.005182835278298756,0.004547701787618704,2.4991388387799662,2.432080375199526,9.892418887035408,7.070537822337108,0.04420016706295617,0.0005575453368200021
2.2600000000000002,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.073737799345217,7.073737799345137,0.004554057780213871,0.48708136606828256,0.05619123868415012,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.8924219238763,7.073737799345217,0.005190093299765319,0.004554057780213871,2.5014012413281694,2.435406830341413,9.8924219238763,7.073737799345137,0.044260222332611183,0.0005619123868415012
2.27,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.0768836414516825,7.076883641451598,0.004560422206307398,0.48773609299403,0.056628495787110475,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892424942337007,7.0768836414516825,0.005197242218397929,0.004560422206307398,2.5036263676392974,2.43868046497015,9.892424942337007,7.076883641451598,0.044319320785232444,0.0005662849578711047
2.2800000000000002,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.079976256402121,7.079976256402033,0.004566793902643598,0.4883804098383393,0.05706629544215803,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892427942409876,7.079976256402121,0.0052042835683113525,0.004566793902643598,2.505814809151021,2.4419020491916967,9.892427942409876,7.079976256402033,0.04437747640810398,0.0005706629544215803
2.29,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.083016537476669,7.083016537476578,0.004573171732193278,0.48901446871247434,0.05750462824072753,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892430924089254,7.083016537476669,0.005211218864978764,0.004573171732193278,2.5079671490396547,2.4450723435623716,9.892430924089254,7.083016537476578,0.044434703014607495,0.0005750462824072754
2.3000000000000003,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.086005363780234,7.086005363780139,0.004579554583632124,0.4896384198083625,0.05794348491273122,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892433887371396,7.086005363780234,0.00521804960512349,0.004579554583632124,2.51008396235627,2.4481920990418122,9.892433887371396,7.086005363780139,0.04449101424338714,0.0005794348491273122
2.31,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.088943600532667,7.088943600532568,0.004585941370819089,0.4902524113891859,0.05838285632487793,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89243683225441,7.088943600532667,0.005224777266609757,0.004585941370819089,2.5121658161652283,2.4512620569459296,9.89243683225441,7.088943600532568,0.04454642355751461,0.0005838285632487793
2.32,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.09183209935894,7.091832099358837,0.004592331032274782,0.4908565897799733,0.058822733478992584,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892439758738162,7.09183209935894,0.005231403308332504,0.004592331032274782,2.514213269685075,2.4542829488998668,9.892439758738162,7.091832099358837,0.04460094424365479,0.0005882273347899259
2.33,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.094671698579319,7.094671698579213,0.004598722530659858,0.49145109935819165,0.05926310751033544,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89244266682419,7.094671698579319,0.005237929170106216,0.004598722530659858,2.516226874431722,2.457255496790958,9.89244266682419,7.094671698579213,0.044654589411231564,0.0005926310751033545
2.34,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.097463195995508,7.0974631959954,0.004605114887327615,0.49203609097137796,0.059703969656689934,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892445556543683,7.097463195995508,0.005244356362340934,0.004605114887327615,2.5182071548345286,2.4601804548568897,9.892445556543683,7.0974631959954,0.04470737275308992,0.0005970396965668994
2.35,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.10020738553448,7.100207385534367,0.004611507135442787,0.492611710789229,0.060145311295318915,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89244842792043,7.10020738553448,0.005250686347278162,0.004611507135442787,2.52015463416909,2.463058553946145,9.89244842792043,7.100207385534367,0.044759307538111005,0.0006014531129531892
2.36,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.102905082807282,7.102905082807166,0.004617898287236384,0.4931780925520609,0.06058712396813949,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892451280944789,7.102905082807282,0.005256920456361184,0.004617898287236384,2.5220698526758834,2.4658904627603047,9.892451280944789,7.102905082807166,0.04481040591081069,0.000605871239681395
2.37,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.105557069330464,7.105557069330345,0.004624287404985132,0.49373537474046963,0.061029399320452364,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892454115630823,7.105557069330464,0.005263060073158618,0.004624287404985132,2.5239533279008244,2.468676873702348,9.892454115630823,7.105557069330345,0.04486068044286627,0.0006102939932045236
2.38,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.108164114034656,7.108164114034534,0.004630673573431332,0.4942836940647545,0.061472129121811964,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892456931994555,7.108164114034656,0.005269106563987206,0.004630673573431332,2.525805569908396,2.4714184703237723,9.892456931994555,7.108164114034534,0.04491014354480713,0.0006147212912181196
2.39,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.110726973519362,7.110726973519237,0.0046370558993063605,0.49482318546634835,0.061915305264308336,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892459730053899,7.110726973519362,0.005275061277912095,0.0046370558993063605,2.5276270814112807,2.474115927331742,9.892459730053899,7.110726973519237,0.04495880746616039,0.0006191530526430834
2.4,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.1132463923077625,7.113246392307636,0.004643433510854168,0.49535398211924797,0.062358919760848716,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892462509828604,7.1132463923077625,0.005280925546746416,0.004643433510854168,2.529418357901806,2.4767699105962397,9.892462509828604,7.113246392307636,0.04500668429559706,0.0006235891976084872
2.41,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.115723103101516,7.115723103101388,0.004649805557354779,0.49587621543144483,0.0628029647434394,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892465271340154,7.115723103101516,0.005286700685050173,0.004649805557354779,2.531179887785157,2.4793810771572242,9.892465271340154,7.115723103101388,0.04505378596107829,0.000628029647434394
2.42,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.118157827035552,7.118157827035423,0.004656171208647796,0.4963900150463549,0.06324743246146726,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892468014611703,7.118157827035552,0.005292387990128519,0.004656171208647796,2.5329121525142826,2.4819500752317745,9.892468014611703,7.118157827035423,0.045100124230001745,0.0006324743246146727
2.43,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.1205512575815995,7.120551257581469,0.004662529683518806,0.4968955106148069,0.06369231535083504,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892470739679137,7.1205512575815995,0.005297988761975214,0.004662529683518806,2.534615615081684,2.4844775530740346,9.892470739679137,7.120551257581469,0.045145710868885455,0.0006369231535083504
2.44,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.122904073268964,7.122904073268834,0.004668880227218206,0.49739283044662425,0.06413760597822526,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89247344658253,7.122904073268964,0.005303504288074002,0.004668880227218206,2.5362907290190875,2.486964152233121,9.89247344658253,7.122904073268834,0.04519055752187317,0.0006413760597822526
2.45,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.1252169762179305,7.125216976217799,0.004675222043416173,0.4978820973671534,0.0645832968735133,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892476135339958,7.1252169762179305,0.005308935796692502,0.004675222043416173,2.5379379658117953,2.4894104868357667,9.892476135339958,7.125216976217799,0.045234675337413086,0.0006458329687351331
2.46,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.1274906390639385,7.127490639063807,0.004681554387864183,0.49836343449346654,0.06502938075914116,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892478805983714,7.1274906390639385,0.0053142845219306695,0.004681554387864183,2.5395577770626634,2.4918171724673326,9.892478805983714,7.127490639063807,0.04527807548874624,0.0006502938075914116
2.47,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.129725723607013,7.129725723606882,0.00468787653544873,0.4988369632439767,0.0654758504686918,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892481458547707,7.129725723607013,0.005319551681281045,0.00468787653544873,2.5411506077298864,2.4941848162198834,9.892481458547707,7.129725723606882,0.045320768994576384,0.000654758504686918
2.48,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.1319228810402135,7.131922881040082,0.00469418777976133,0.4993028033427202,0.06592269894528476,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892484093067386,7.1319228810402135,0.005324738475656104,0.00469418777976133,2.542716896251857,2.496514016713601,9.892484093067386,7.131922881040082,0.04536276671947388,0.0006592269894528475
2.49,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.134082752178093,7.134082752177962,0.004700487432668519,0.49976107282363974,0.06636991923997226,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892486709579657,7.134082752178093,0.005329846089415135,0.004700487432668519,2.5442570746733777,2.4988053641181986,9.892486709579657,7.134082752177962,0.04540407937427979,0.0006636991923997227
2.5,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.136205967685155,7.136205967685024,0.004706774823881855,0.5002118880348672,0.06681750451013495,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892489308122808,7.136205967685155,0.005334875690390658,0.004706774823881855,2.5457715687731794,2.501059440174336,9.892489308122808,7.136205967685024,0.04544471751651003,0.0006681750451013495
2.5100000000000002,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.138293148304306,7.138293148304176,0.0047130493005279155,0.5006553636430066,0.06726544801787776,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89249188873643,7.138293148304306,0.005339828429914397,0.0047130493005279155,2.547260798192721,2.5032768182150327,9.89249188873643,7.138293148304176,0.04548469155075968,0.0006726544801787777
2.52,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.140344893019196,7.140344893019067,0.004719310246484293,0.5010916144101449,0.06771374316733297,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892494451470357,7.140344893019196,0.005344705462377758,0.004719310246484293,2.54872516794881,2.5054580720507245,9.892494451470357,7.140344893019067,0.04552401188900363,0.0006771374316733298
2.5300000000000002,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.142361777782698,7.14236177778257,0.004725557084406764,0.5015207554185084,0.06816238350789286,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892496996385777,7.142361777782698,0.005349507947695358,0.004725557084406764,2.550165067481097,2.507603777092542,9.892496996385777,7.14236177778257,0.04556268897086633,0.0006816238350789287
2.54,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.144344411191666,7.14434441119154,0.004731789184470487,0.5019428939286948,0.06861136255381878,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892499523513541,7.144344411191666,0.005354236961555625,0.004731789184470487,2.551580910392306,2.509714469643474,9.892499523513541,7.14434441119154,0.04560073252927797,0.0006861136255381878
2.5500000000000003,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.146293371976392,7.146293371976268,0.004738005966715264,0.5023581386014341,0.06906067398493915,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892502032901085,7.146293371976392,0.005358893597015612,0.004738005966715264,2.55297308977904,2.5117906930071703,9.892502032901085,7.146293371976268,0.045638152422280504,0.0006906067398493915
2.56,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.148209229561366,7.148209229561243,0.004744206867308382,0.502766596514693,0.06951031157948354,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892504524597106,7.148209229561366,0.005363478931610846,0.004744206867308382,2.5543419928827564,2.513832982573465,9.892504524597106,7.148209229561243,0.04567495836399065,0.0006951031157948354
2.57,0.0,0.0,0.0,0.01,0.0,0.0,10.0,7.150092544268057,7.150092544267936,0.0047503913381566724,0.5031683731717308,0.0699602692125616,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.892506998651498,7.150092544268057,0.005367994027420959,0.0047503913381566724,2.5556880012066685,2.515841865858654,9.892506998651498,7.150092544267936,0.04571115992534435,0.000699602692125616
