Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
8.93,1002.1846218713758,2.560438689699773,5.254939438924113,1.2423415980732615e-18,6955.939809065793,1.2016180086651096,11910.681636044696,1.0717497215851522e-07,0.0018003108365185225,2.3660377981302588e-14,7.257437707950595e-16,82098.5395011475,1.2271784361413238e-10,0.030668918212239365,0.0004064548527313482,135205.42768992734,3.2943362410277437e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02626498007894027,2.0238116254070566,1.9080389115642706,0.02320581256228888,4.8156089470896225e-18,3.686027521483367e-23,0.7860731776171924,72.34177401428424,61.57390462586063,1.700319963710002e-07,2.275217483953119e-09,0.001685391665331234,3.821879874845171e-05,123.87108901486482,101.4040707674455,5.7179991146011044e-11,0.012496827290117139,2.3001688659179523e-05,9.60501837499362e-07,5.029702586807256e-05,4.81578262686222e-11,1.132685696558442e-12,0.00021230613522806914,3.751578290710344e-06,3.951308582505115e-12,7.049879555799372e-14,4.380718983238174e-18,2.3617789300936245e-15,6.877147972053983e-19
8.94,1002.1759369350066,2.5609279850705935,5.263135079922675,1.2634499317862962e-18,6955.889573191523,1.2049768881180007,11910.583948760064,1.0790613419201959e-07,0.0018074781516480413,2.396869923121561e-14,7.360556030439073e-16,82098.64717732933,1.237637176748212e-10,0.030791236971483144,0.0004085541591856548,135205.65235209782,3.3333511138060446e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02626999927085415,2.0237940870465527,1.9084035344746062,0.023242004512938532,4.891649374269991e-18,3.748655947609941e-23,0.787293457063876,72.34125156119184,61.573985382997,1.7098390487381217e-07,2.290739322762384e-09,0.0016900889742931843,3.837095368133627e-05,123.87007306710466,101.40423926407337,5.757008071412629e-11,0.012531759636427208,2.309342772861236e-05,9.643257434672629e-07,5.049762863323236e-05,4.854273404078236e-11,1.1423391141385996e-12,0.00021315324321061947,3.7709548892835935e-06,3.993464547481861e-12,7.133371383544936e-14,4.43780466265957e-18,2.392555557259942e-15,6.974862894444065e-19
8.95,1002.1672520966789,2.561415756928327,5.271332146392518,1.2848908106872835e-18,6955.839334633967,1.2083409021789244,11910.486266605281,1.086413745301123e-07,0.0018146652262432932,2.428066894934276e-14,7.465016093186884e-16,82098.75484748096,1.2481726870022701e-10,0.03091389410502206,0.0004106617925854444,135205.87700241595,3.3727811178322525e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02627500283457078,2.0237765488840336,1.908767022062989,0.023278202758469358,4.968797648886987e-18,3.81227103530917e-23,0.7885139317280968,72.34072908019326,61.57406613561072,1.7193993177706125e-07,2.306347739899754e-09,0.0016947934083989956,3.852352808791887e-05,123.86905717269492,101.40440775181196,5.796234613930551e-11,0.012566745382660813,2.3185420578766545e-05,9.681601915053219e-07,5.0698786332236176e-05,4.893024505530971e-11,1.1520633901030954e-12,0.00021400269639830139,3.790408345563652e-06,4.0360193338754775e-12,7.21775159216102e-14,4.495565855970812e-18,2.423696374523394e-15,7.073849249903889e-19
8.96,1002.1585673563245,2.561902010297999,5.279530633377329,1.3066690163988962e-18,6955.789093392383,1.2117100514349481,11910.388589580045,1.0938071071883246e-07,0.0018218720894132,2.4596325846804e-14,7.570833688033956e-16,82098.86251160213,1.2587854388961936e-10,0.031036890116086534,0.00041277777573624864,135206.1016408822,3.4126301645429845e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02627999082163687,2.023759010919362,1.9091293780740686,0.023314407276994284,5.04706851646029e-18,3.8768869716555247e-23,0.789734600862345,72.34020657128077,61.574146883701594,1.7290008945262153e-07,2.322043107850094e-09,0.0016995049683009324,3.867652258615282e-05,123.86804133163245,101.40457623066166,5.835679678271149e-11,0.01260178453492346,2.32776675870649e-05,9.720051971437303e-07,5.0900499790381916e-05,4.932037366159514e-11,1.1618589601011868e-12,0.0002148544982862074,3.809938870045575e-06,4.078976228597393e-12,7.303028552121986e-14,4.554009730535761e-18,2.4552052460279753e-15,7.1741220027809755e-19
8.97,1002.1498827138746,2.5623867501881183,5.287730535937082,1.3287893911530408e-18,6955.738849466024,1.21508433646988,11910.290917684057,1.1012416035637678e-07,0.0018290987702667268,2.4915708994908287e-14,7.678024770862572e-16,82098.97016969263,1.269475906754805e-10,0.031160225507922554,0.00041490213147660584,135206.32626749726,3.4529021972906337e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02628496328342972,2.0237414731523984,1.9094906062401857,0.023350618046698152,5.126476898637863e-18,3.942518123551072e-23,0.7909554637215668,72.33968403444665,61.57422762726948,1.7386439029192865e-07,2.337825800205523e-09,0.001704223654646679,3.882993779399235e-05,123.86702554391418,101.40474470062296,5.875344203333414e-11,0.012636877099286752,2.3370169130941916e-05,9.75860775912704e-07,5.1102769832992986e-05,4.971313426967488e-11,1.171726261934685e-12,0.00021570865236955993,3.829546673529072e-06,4.122338541590393e-12,7.389210702201956e-14,4.613143520407269e-18,2.487086071871745e-15,7.275696272869372e-19
8.98,1002.1411981692611,2.5628699815907345,5.295931849147994,1.3512568384217456e-18,6955.688602854152,1.2184637578642825,11910.193250917016,1.1087174109317991e-07,0.001836345297912874,2.5238857827955882e-14,7.786605463021188e-16,82099.07782175225,1.2802445672437202e-10,0.031283900783791486,0.0004170348826780628,135206.55088226168,3.4936011915595006e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026289920271157754,2.023723935583006,1.9098507102814153,0.02338683504583754,5.2070378950182806e-18,4.009179039597319e-23,0.7921765195631599,72.33916146968318,61.574308366314185,1.7483284670597746e-07,2.353696191667116e-09,0.0017089494680793587,3.89837743293924e-05,123.86600980953696,101.40491316169627,5.915229130803334e-11,0.012672023081788537,2.3462925587843617e-05,9.797269433424765e-07,5.1305597285418035e-05,5.010854135040561e-11,1.1816657355659537e-12,0.0002165651621437097,3.849231967118519e-06,4.166109605961094e-12,7.476306549937331e-14,4.672974526846032e-18,2.519342788386556e-15,7.378587336758877e-19
8.99,1002.1325137224158,2.563351709481494,5.3041345681024605,1.3740763235527178e-18,6955.638353556034,1.2218483161954816,11910.095589278622,1.1162347063199375e-07,0.0018436117014606467,2.5565812146056513e-14,7.896592052757213e-16,82099.18546778074,1.291091899378018e-10,0.03140791644696959,0.0004191760522451712,135206.7754851761,3.5347311551829615e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026294861835861168,2.0237063982110466,1.910209693905609,0.023423058252740464,5.288766784988173e-18,4.0768844519809137e-23,0.7933977676469622,72.33863887698276,61.57438910083556,1.7580547112531902e-07,2.3696546580465953e-09,0.0017136824092375464,3.913803281030807e-05,123.86499412849767,101.40508161388207,5.95533540515813e-11,0.012707222488433008,2.355593733522719e-05,9.836037149632843e-07,5.150898297303012e-05,5.050660943563893e-11,1.1916778231259106e-12,0.00021742403110413245,3.8689949622229305e-06,4.210292778112918e-12,7.564324672091537e-14,4.733510118842363e-18,2.551979368419361e-15,7.482810629192734e-19
9.0,1002.1238293732711,2.563831938819694,5.312338687909004,1.3972528744096402e-18,6955.588101570935,1.2252380120375788,11909.997932768576,1.1237936672796706e-07,0.0018508980100190391,2.5896612117964092e-14,8.008000996659036e-16,82099.29310777788,1.3020183845309355e-10,0.03153227300074774,0.00042132566311548674,135207.0000762411,3.576296128561771e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026299788028412423,2.0236888610363835,1.9105675608084358,0.02345928764580616,5.371679029575062e-18,4.145649278373402e-23,0.7946192072352444,72.33811625633771,61.57446983083341,1.7678227600005812e-07,2.3857015762680123e-09,0.001718422478755287,3.9292713854694184e-05,123.86397850079318,101.40525005718082,5.995663973670498e-11,0.012742475325190818,2.3649204750560805e-05,9.874911063053577e-07,5.171292772122629e-05,5.0907353118396673e-11,1.2017629689220534e-12,0.00021828526274642713,3.888835870555943e-06,4.2548914378797065e-12,7.653273715122189e-14,4.794757733641051e-18,2.5849998216151754e-15,7.588381744434101e-19
9.01,1002.1151451217593,2.5643106745483424,5.320544203692216,1.4207915820172068e-18,6955.537846898127,1.2286328459614622,11909.900281386579,1.1313944718872508e-07,0.0018582042526970122,2.6231298283927832e-14,8.120848921107242e-16,82099.40074174343,1.3130245064425886e-10,0.03165697094843104,0.0004234837382595674,135207.22465545725,3.6183001848834615e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026304698899516896,2.023671324058881,1.9109243146734247,0.023495523203504825,5.455790273315612e-18,4.215488623845053e-23,0.7958408375927012,72.33759360774052,61.57455055630758,1.777632737998506e-07,2.4018373243694444e-09,0.00172316967726211,3.944781808050487e-05,123.86296292642042,101.40541849159294,6.036215786412861e-11,0.012777781597999206,2.374272821132328e-05,9.9138913289891e-07,5.191743235542691e-05,5.1310787053046114e-11,1.2119216194465094e-12,0.0002191488605663129,3.908754904135807e-06,4.299908988659909e-12,7.743162395650607e-14,4.8567248772692375e-18,2.6184081947016763e-15,7.695316437641222e-19
9.02,1002.106460967813,2.5647879215942115,5.328751110592704,1.444697601210917e-18,6955.487589536882,1.2320328185348173,11909.802635132331,1.1390372987444912e-07,0.0018655304586034733,2.6569911558559787e-14,8.235152623735074e-16,82099.50836967718,1.3241107512287098e-10,0.03178201079333852,0.0004256503006809722,135207.4492228252,3.660747430342857e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026309594499713422,2.0236537872784015,1.9112799591720062,0.023531764904377382,5.541116346139415e-18,4.286417782792791e-23,0.7970626579864436,72.33707093118358,61.574631277257886,1.7874847701390057e-07,2.4180622815046805e-09,0.0017279240053830454,3.960334610569313e-05,123.86194740537624,101.40558691711891,6.07699179626161e-11,0.0128131413127621,2.383650809500389e-05,9.952978102741252e-07,5.212249770107517e-05,5.171692595547577e-11,1.2221542233840993e-12,0.00022001482805962755,3.928752275285374e-06,4.345348857551386e-12,7.833999500933713e-14,4.919419125067344e-18,2.652208571775438e-15,7.803630626251355e-19
9.03,1002.0977769113649,2.5652636848678942,5.336959403767039,1.468976151291651e-18,6955.437329486478,1.2354379303221383,11909.704994005531,1.1467223269795604e-07,0.0018728766568472566,2.6912493233718905e-14,8.350929074898128e-16,82099.61599157887,1.3352776073894094e-10,0.03190739303880273,0.0004278253734162594,135207.6737783455,3.7036420043636884e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02631447487937486,2.0236362506948105,1.9116344979635547,0.02356801272703524,5.627673265268358e-18,4.358452240882328e-23,0.7982846676859905,72.33654822665937,61.574711993684154,1.7973789815095767e-07,2.4343768279449084e-09,0.0017326854637386385,3.975929854821041e-05,123.86093193765753,101.40575533375912,6.11799295890135e-11,0.012848554475350238,2.3930544779102048e-05,9.992171539611484e-07,5.2328124583636475e-05,5.212578460327101e-11,1.232461231620425e-12,0.00022088316872232404,3.948828196632074e-06,4.391214495486788e-12,7.925793889338293e-14,4.9828481222230555e-18,2.686405074589821e-15,7.913340391373466e-19
9.04,1002.0890929523482,2.565737969263595,5.345169078387952,1.493632537294369e-18,6955.387066746195,1.2388481818846868,11909.607358005882,1.1544497362483815e-07,0.0018802428765372042,2.7259085008984264e-14,8.468195441277282e-16,82099.72360744832,1.3465255658164138e-10,0.03203311818817117,0.00043000897953494806,135207.89832201877,3.746988080940583e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02631934008870596,2.0236187143079722,1.911987934695231,0.023604266650161198,5.7154772520641694e-18,4.4316077381523925e-23,0.7995068659632987,72.33602549416042,61.57479270558624,1.8073154973929913e-07,2.4507813450816892e-09,0.0017374540529448946,3.9915676026008305e-05,123.85991652326116,101.40592374151407,6.159220232832365e-11,0.012884021091600742,2.402483864112838e-05,1.0031471794901292e-06,5.253431382860072e-05,5.2537377835895954e-11,1.24284309724855e-12,0.00022175388605048102,3.968982881107571e-06,4.4375093773687656e-12,8.018554493212848e-14,5.047019589413436e-18,2.721001865596809e-15,8.024462000154352e-19
9.05,1002.0804090906964,2.5662107796459064,5.353380129657395,1.5186731882049724e-18,6955.3368013153195,1.2422635737778411,11909.509727133085,1.1622197067658304e-07,0.0018876291467872927,2.7609730382682752e-14,8.586970201168956e-16,82099.83121728526,1.3578551197241818e-10,0.032159186744892,0.0004322011421376648,135208.12285384562,3.790789925210199e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02632419017760771,2.0236011781177528,1.9123402729921293,0.023640526652567054,5.804545486986356e-18,4.5059033494041525e-23,0.8007292520947156,72.33550273367932,61.574873412963946,1.817294443259482e-07,2.467276215493181e-09,0.0017422297736095595,4.007247915714743e-05,123.85890116218408,101.40609214038422,6.200674579537058e-11,0.012919541167289546,2.4119390058669003e-05,1.0070879023939563e-06,5.274106626162288e-05,5.2951720555153285e-11,1.2533002755054198e-12,0.00022262698354089583,3.9892165419306466e-06,4.4842370021669565e-12,8.112290439949827e-14,5.111941580353711e-18,2.756003286799392e-15,8.137012962627701e-19
9.06,1002.0717253263432,2.5666821208681796,5.361592552788396,1.5441042264939819e-18,6955.286533193139,1.2456841065547763,11909.412101386835,1.1700324192645894e-07,0.0018950354967095097,2.7964472740150026e-14,8.707271609673972e-16,82099.93882108948,1.369266764765881e-10,0.03228559921239488,0.00043440188435869544,135208.34737382666,3.83505181595426e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026329025195865788,2.023583642124018,1.9126915164709675,0.023676792713113556,5.894895077315992e-18,4.581357240007644e-23,0.8019518253582661,72.33497994520864,61.574954115817114,1.8273159447773665e-07,2.483861822856797e-09,0.0017470126263372805,4.022970855964618e-05,123.85788585442307,101.40626053037,6.242356963260438e-11,0.012955114708169674,2.421419940929616e-05,1.0110393382044576e-06,5.2948382708327596e-05,5.336882772497371e-11,1.2638332238789083e-12,0.00022350246469025951,4.009529392630759e-06,4.531400893108961e-12,8.207010886142117e-14,5.177622127838778e-18,2.7914136689217757e-15,8.251010577327055e-19
9.07,1002.0630416592221,2.5671519977750794,5.369806343002563,1.5699312740007094e-18,6955.236262378944,1.2491097807669787,11909.314480766836,1.1778880549902434e-07,0.001902461955412878,2.8323355096078205e-14,8.829117491100058e-16,82100.04641886074,1.3807609990568293e-10,0.03241235609407463,0.00043661122936633316,135208.57188196245,3.879778035247084e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026333845193176764,2.0235661063266335,1.9130416687419889,0.023713064810699316,5.986542915258661e-18,4.657986089960104e-23,0.8031745850332777,72.33445712874102,61.57503481414556,1.8373801278145422e-07,2.5005385519387878e-09,0.0017518026117303313,4.038736485145999e-05,123.85687059997508,101.40642891147183,6.284268350983947e-11,0.012990741719976577,2.4309267070555975e-05,1.0150015024518787e-06,5.31562639942824e-05,5.378871437153777e-11,1.2744424021294534e-12,0.00022438033299504402,4.029921647051255e-06,4.5790045978260676e-12,8.30272499542876e-14,5.244069196038879e-18,2.8272373056905265e-15,8.366471734566415e-19
9.08,1002.0543580892672,2.5676204151952917,5.3780214955372605,1.5961600261028732e-18,6955.185988872028,1.2525405969627832,11909.21686527279,1.1857867957188698e-07,0.0019099085520062722,2.86864208647392e-14,8.952525856114731e-16,82100.15401059882,1.3923383231404135e-10,0.03253945789333838,0.00043882920036185223,135208.7963782536,3.9249728998278495e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026338650219073303,2.0235485707254663,1.9133907334035314,0.02374934292429254,6.07950609483906e-18,4.7358067974472247e-23,0.804397530401455,72.33393428426909,61.57511550794912,1.8474871184341688e-07,2.5173067886315883e-09,0.0017565997303865578,4.0545448650541156e-05,123.85585539883702,101.4065972836902,6.326409712519314e-11,0.013026422208412944,2.4404593420003788e-05,1.0189744106663863e-06,5.3364710945074946e-05,5.4211395583607895e-11,1.2851282722586017e-12,0.00022526059195182832,4.050393519339896e-06,4.627051688469988e-12,8.399442005631598e-14,5.3112908231064625e-18,2.8634785307182665e-15,8.483413501254318e-19
9.09,1002.0456746164126,2.5680873779415814,5.386238005645563,1.6227962525457911e-18,6955.1357126716875,1.255976555687384,11909.119254904394,1.193728823757841e-07,0.0019173753155984005,2.905371386316373e-14,9.077514903427559e-16,82100.26159630349,1.40399923999697e-10,0.032666905113605225,0.0004410558205795056,135209.02086270074,3.970640761336861e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02634344032292474,2.0235310353203837,1.9137387140420663,0.023785627032930808,6.173801914034403e-18,4.8148364813033623e-23,0.8056206607468722,72.33341141178555,61.57519619722762,1.8576370428946393e-07,2.53416691995552e-09,0.0017614039828993942,4.070396057483845e-05,123.85484025100568,101.40676564702555,6.368782020512833e-11,0.013062156179148793,2.4500178835203918e-05,1.0229580783780587e-06,5.357372438631257e-05,5.463688651270591e-11,1.2958912985172034e-12,0.00022614324505729612,4.070945223948837e-06,4.6755457618518464e-12,8.497171229260882e-14,5.379295121764764e-18,2.9001417178210028e-15,8.601853122487953e-19
9.1,1002.0369912405928,2.5685528908108433,5.3944558685961965,1.6498457982786218e-18,6955.08543377722,1.2594176574828462,11909.02164966135,1.201714321946619e-07,0.0019248622752977872,2.9425278314340054e-14,9.204103021484164e-16,82100.36917597451,1.415744255052684e-10,0.03279469825830593,0.0004432911132865234,135209.24533530444,4.016786006553068e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02634821555393763,2.023513500111253,1.9140856142322404,0.023821917115720802,6.2694478769266035e-18,4.895092483492671e-23,0.8068439753559642,72.33288851128309,61.575276881980884,1.8678300276495532e-07,2.5511193340604777e-09,0.0017662153698578787,4.086290124229672e-05,123.85382515647804,101.40693400147833,6.411386250449603e-11,0.0130979436378216,2.4596023693729446e-05,1.0269525211168754e-06,5.3783305143621725e-05,5.50652023732907e-11,1.3067319474136275e-12,0.0002270282958082339,4.0915769756346114e-06,4.724490439581804e-12,8.595922054023566e-14,5.448090279900061e-18,2.937231281337424e-15,8.721808023158393e-19
9.11,1002.0283079617421,2.5690169585841547,5.402675079673491,1.677314584297705e-18,6955.03515218793,1.2628639028881146,11908.924049543359,1.209743473657554e-07,0.0019323694602127513,2.980115885043252e-14,9.33230879017211e-16,82100.47674961167,1.4275738761885078e-10,0.032922837830882574,0.00044553510178311107,135209.4697960653,4.063413057632831e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02635297596115626,2.023495965097942,1.914431437536912,0.023858213151838135,6.366461695873421e-18,4.97659237161129e-23,0.8080674735175203,72.33236558275448,61.57535756220875,1.8780661993476828e-07,2.568164420227621e-09,0.0017710338918466685,4.10222712708565e-05,123.85281011525092,101.40710234704898,6.454223380657781e-11,0.01313378459003639,2.469212837316193e-05,1.030957754412707e-06,5.399345404264742e-05,5.549635844293596e-11,1.3176506877219927e-12,0.00022791574770152824,4.112288989458115e-06,4.773889368209275e-12,8.695703943334257e-14,5.5176845611575805e-18,2.974751676450174e-15,8.84329580956709e-19
9.12,1002.0196247797955,2.5694795860268287,5.410895634177329,1.7052086084970243e-18,6954.984867903124,1.266315292439026,11908.82645455012,1.2178164627966814e-07,0.0019398968994513888,3.018140051601999e-14,9.46215098253868e-16,82100.58431721471,1.439488613749106e-10,0.03305132433478829,0.0004477878094024472,135209.69424498393,4.110526372349939e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.02635772159346321,2.0234784302803193,1.9147761875071925,0.023894515120527083,6.4648612936986666e-18,5.059353941410671e-23,0.8092911545226752,72.33184262619248,61.57543823791104,1.8883456848329482e-07,2.5853025688710745e-09,0.001775859549446055,4.118207127845353e-05,123.85179512732125,101.40727068373795,6.497294392312854e-11,0.01316967904136587,2.4788493251091217e-05,1.034973793795305e-06,5.420417190905279e-05,5.5930370062508463e-11,1.328647990490425e-12,0.0002288056042341643,4.133081480784588e-06,4.823746219363764e-12,8.796526436828868e-14,5.5880863055411015e-18,3.0127073995091156e-15,8.966334271053652e-19
9.13,1002.0109416946882,2.5699407778884678,5.419117527423092,1.7335339465258358e-18,6954.934580922109,1.2697718266683193,11908.728864681338,1.2259334738045197e-07,0.0019474446221215544,3.056604877135445e-14,9.593648566520581e-16,82100.69187878344,1.451488980551818e-10,0.03318015827348686,0.00045004925951068177,135209.91868206093,4.158130444336915e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026362452499579903,2.0234608956582534,1.915119867682486,0.023930823001100374,6.5646648059015735e-18,5.1433952193421545e-23,0.8105150176649011,72.33131964158993,61.575518909087585,1.898668611144387e-07,2.602534171539615e-09,0.0017806923432319782,4.134230188301847e-05,123.8507801926859,101.4074390115457,6.540600269441873e-11,0.01320562699735052,2.4885118705115144e-05,1.0390006547942918e-06,5.441545956851845e-05,5.636725263634629e-11,1.339724329049328e-12,0.0002296978689032228,4.153954665283593e-06,4.874064689896329e-12,8.898399150880997e-14,5.659303930016276e-18,3.051102988356601e-15,9.090941381634903e-19
9.14,1002.0022587063552,2.5704005389030127,5.4273407547416035,1.7622967526534645e-18,6954.884291244196,1.2732335061056437,11908.631279936708,1.2340946916568615e-07,0.0019550126573308364,3.09551494956391e-14,9.726820706685585e-16,82100.7994343176,1.4635754918956358e-10,0.03330934015045241,0.00045231947550693284,135210.14310729687,4.206229803327535e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026367168728067106,2.023443361231614,1.915462481590525,0.023967136772938918,6.665890582885433e-18,5.228734465122829e-23,0.8117390622400006,72.33079662893964,61.575599575738195,1.909035105516115e-07,2.6198596209183513e-09,0.0017855322737760383,4.150296370247633e-05,123.84976531134176,101.40760733047266,6.584141998927688e-11,0.013241628463498694,2.4982005112839306e-05,1.0430383529391478e-06,5.4627317846741945e-05,5.6807021632437295e-11,1.350880179019672e-12,0.00023059254520587774,4.17490875892899e-06,4.924848502021614e-12,9.001331779120924e-14,5.73134592911758e-18,3.089943022654695e-15,9.217135301655259e-19
9.15,1001.9935758147318,2.570858873788799,5.435565311479091,1.791503260641372e-18,6954.833998868703,1.2767003312775727,11908.533700315933,1.242300301865578e-07,0.001962601034186547,3.134874899032745e-14,9.861686765986381e-16,82100.90698381698,1.4757486655702212e-10,0.03343887046916913,0.0004545984808232869,135210.36752069238,4.254829015400701e-12,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.026371870327325502,2.0234258270002696,1.915804032747413,0.024003456415491665,6.7685571922057906e-18,5.31539017432295e-23,0.8129632875460986,72.3302735882345,61.575680237862734,1.919445295377309e-07,2.637279310830436e-09,0.001790379341645518,4.16640573547462e-05,123.8487504832857,101.40777564051929,6.627920570513233e-11,0.013277683445286756,2.5079152851876848e-05,1.0470869037592066e-06,5.483974756943737e-05,5.7249692582598213e-11,1.3621160183213142e-12,0.0002314896366393951,4.195943977998939e-06,4.976101403460595e-12,9.1053340929575e-14,5.8042208755591274e-18,3.129232124214486e-15,9.344934379448693e-19
