CoSmad,CoSmad_N,I_Smad,I_Smad_TGFb_TGFbR_P,I_Smad_mRNA1,I_Smad_mRNA2,Smad,Smad_N,Smad_P,Smad_P_CoSmad,Smad_P_CoSmad_N,Smad_P_N,Smad_P_Smad_P,Smad_P_Smad_P_N,TGFb,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,Time
11921.55688204911,135180.41637348454,1.3553967263030268e-16,1.672358740918456e-19,8.112186234416778e-13,5.070618320610072e-15,6961.499510005588,82086.55001412929,0.8605380996353257,0.0011207519282014282,0.00022007296151251861,0.0190772072743558,4.759430683161707e-08,4.4724339238559515e-11,460.0,1003.1492769392989,2.495360860634578,4.355362200066163,7.82
11921.458623484748,135180.6423550175,1.3775302973528536e-16,1.7050687954208614e-19,8.222776161963808e-13,5.1466097501155944e-15,6961.449566496411,82086.65835826348,0.8633315296271334,0.0011259067247824238,0.0002213820010818316,0.019165088410064188,4.797016668045465e-08,4.516231411148682e-11,460.0,1003.1405806354019,2.4960547703352653,4.363364594262659,7.83
11921.3603700836,135180.86832463107,1.3999947415021904e-16,1.7383704885250513e-19,8.334721823612005e-13,5.223635687538986e-15,6961.399620409866,82086.7666963923,0.8661300059588449,0.0011310780553022465,0.00022269704156727732,0.019253252247718323,4.834846261758489e-08,4.560398762689128e-11,460.0,1003.131884438757,2.496746481755489,4.371369079487354,7.84
11921.262121845359,135181.0942823258,1.4227945185803145e-16,1.772273497279324e-19,8.448037943749483e-13,5.3017087455920876e-15,6961.349671744764,82086.87502851551,0.8689335296572576,0.0011362659487202048,0.00022401810210659868,0.01934169928637233,4.87292068999717e-08,4.6049385997673024e-11,460.0,1003.1231883492654,2.4974360021458755,4.37937564858846,7.85
11921.163878769723,135181.32022810233,1.445934140988042e-16,1.80678763577171e-19,8.562739385053209e-13,5.380841671131461e-15,6961.299720499926,82086.98335463293,0.8717421017444502,0.001141470433998359,0.00022534520187057292,0.019430430025141707,4.911241182774122e-08,4.649853558651284e-11,460.0,1003.1144923668289,2.4981233387331954,4.3873842944377195,7.86
11921.065640856397,135181.54616196128,1.4694182030308563e-16,1.8419230434477726e-19,8.678841169749074e-13,5.461047388516593e-15,6961.249766674175,82087.0916747443,0.8745557232376799,0.0011466915401017158,0.00022667836006293066,0.019519444963206605,4.9498089744431015e-08,4.695146290616791e-11,460.0,1003.1057964913491,2.4988084987198533,4.395395009930912,7.87
11920.967408105074,135181.77208390326,1.4932519275771275e-16,1.8776937253694565e-19,8.796358863219366e-13,5.542339799998156e-15,6961.199810266338,82087.19998884945,0.8773743951471716,0.001151929296002507,0.0002280175959188053,0.019608744599883474,4.988625304025491e-08,4.7408194613475495e-11,460.0,1003.0971007227283,2.4994914892728333,4.403407787998758,7.88
11920.869180515454,135181.99799392885,1.5174402804924383e-16,1.9141118125235262e-19,8.915307954458871e-13,5.6247324902638816e-15,6961.149851275254,82087.3082969481,0.8801981184797482,0.0011571837306731726,0.0002293629287072541,0.01969832943450753,5.027691414701907e-08,4.786875752078426e-11,460.0,1003.0884050608689,2.5001723175418484,4.411422621589016,7.89
11920.770958087238,135182.22389203866,1.5419880600967445e-16,1.9511881396739996e-19,9.035703919457945e-13,5.708238857786466e-15,6961.099889699756,82087.41659904008,0.8830268942384844,0.0011624548730870346,0.0002307143777310069,0.019788199966444042,5.067008553872156e-08,4.83331785955245e-11,460.0,1003.079709505674,2.500850990657605,4.419439503668192,7.9
11920.672740820122,135182.44977823333,1.5669001227834777e-16,1.9889337054504128e-19,9.157562379959454e-13,5.792872445426389e-15,6961.049925538692,82087.52489512516,0.8858607234218031,0.0011677427522200385,0.00023207196232582738,0.019878356695117477,5.10657797329455e-08,4.880148495812329e-11,460.0,1003.0710140570466,2.5015275157272967,4.427458427225991,7.91
11920.574528713807,135182.67565251343,1.5921813836206997e-16,2.0273596744455952e-19,9.280899104612943e-13,5.87864694175723e-15,6960.999958790903,82087.6331852031,0.8886996070234926,0.0011730473970507276,0.00023343570186051485,0.0199688001200111,5.1464009290940845e-08,4.927370388265978e-11,460.0,1003.06231871489,2.5022018998346764,4.435479385275234,7.92
11920.47632176799,135182.90151487957,1.617836816956968e-16,2.0664773793331258e-19,9.405730010135731e-13,5.9655761824002135e-15,6960.949989455245,82087.74146927371,0.8915435460327207,0.0011783688365602128,0.00023480561573690538,0.020059530740666427,5.1864786817705754e-08,4.974986279752205e-11,460.0,1003.0536234791078,2.50287415004014,4.44350237085179,7.93
11920.378119982372,135183.12736533242,1.6438714570319588e-16,2.1062983230045824e-19,9.532071162481124e-13,6.0536741513681874e-15,6960.900017530571,82087.84974733675,0.8943925414340504,0.001183707099732143,0.0002361817233898729,0.02015054905668276,5.226812496206823e-08,5.022998928606594e-11,460.0,1003.0449283496044,2.5035442733808,4.451527377014493,7.94
11920.279923356647,135183.35320387245,1.6702903985918507e-16,2.1468341807266634e-19,9.659938778013603e-13,6.142954982418969e-15,6960.850043015742,82087.958019392,0.8972465942074556,0.0011890622155526775,0.00023756404428733045,0.020241855567716675,5.26740364167674e-08,5.071411108727565e-11,460.0,1003.0362333262843,2.5042122768705646,4.459554396845065,7.95
11920.181731890521,135183.57903050043,1.6970987975095175e-16,2.188096802318324e-19,9.78934922469125e-13,6.233432960418214e-15,6960.800065909626,82088.06628543927,0.9001057053283367,0.0011944342130104574,0.00023895259793023173,0.020333450773481594,5.3082533918535306e-08,5.1202256096426485e-11,460.0,1003.0275384090517,2.5048781675002147,4.467583423448047,7.96
11920.083545583686,135183.80484521683,1.7243018714095079e-16,2.230098214347965e-19,9.920319023255162e-13,6.325122522711687e-15,6960.75008621109,82088.17454547831,0.9029698757675351,0.001199823121096577,0.0002403474038525721,0.020425335173747245,5.349363024817822e-08,5.169445236574919e-11,460.0,1003.0188435978117,2.5055419522374818,4.475614449950715,7.97
11919.985364435845,135184.03064802237,1.7519049002978764e-16,2.2728506223508146e-19,1.0052864848426086e-12,6.418038260507114e-15,6960.70010391901,82088.28279950889,0.9058391064913492,0.001205228968804556,0.0002417484816213897,0.020517509268339233,5.3907338230658145e-08,5.219072810509634e-11,460.0,1003.0101488924697,2.506203638027122,4.483647469503009,7.98
11919.887188446695,135184.25643891754,1.7799132271968457e-16,2.316366413066573e-19,1.0187003530108155e-12,6.512194920265531e-15,6960.650119032266,82088.39104753082,0.9087133984615493,0.001210651785130308,0.00024315585083676646,0.0206099735571385,5.4323670735174145e-08,5.2691111682610376e-11,460.0,1003.0014542929314,2.506863231790995,4.491682475277456,7.99
11919.789017615936,135184.48221790305,1.8083322587843676e-16,2.360658156697462e-19,1.0322752054599922e-12,6.6076074051023395e-15,6960.600131549739,82088.49928954388,0.9115927526353927,0.0012160915990721175,0.0002445695311318296,0.020702728540080907,5.4742640675243985e-08,5.319563162539394e-11,460.0,1002.9927597991026,2.507520740428139,4.499719460469094,8.0
11919.690851943267,135184.70798497944,1.8371674660385551e-16,2.405738609186721e-19,1.0460127565812516e-12,6.70429077619788e-15,6960.550141470318,82088.60752554782,0.9144771699656394,0.0012215484396306078,0.00024598954217275234,0.020795774717156736,5.516426100878544e-08,5.3704316620181724e-11,460.0,1002.9840654108896,2.5081761708148487,4.507758418295401,8.01
11919.592691428385,135184.93374014733,1.8664243848870394e-16,2.4516207145176768e-19,1.0599147366495083e-12,6.802260254217744e-15,6960.500148792897,82088.71575554243,0.9173666514005666,0.0012270223358087143,0.00024741590365875515,0.020889112588410207,5.558854473819763e-08,5.421719551401434e-11,460.0,1002.9753711281988,2.5088295298047485,4.515799341996213,8.02
11919.494536070992,135185.15948340736,1.896108616861256e-16,2.4983176070334937e-19,1.0739828919467492e-12,6.9015312207427825e-15,6960.450153516369,82088.82397952751,0.9202611978839839,0.001232513316611657,0.00024884863532210675,0.020982742653939013,5.6015504910442506e-08,5.473429731491409e-11,460.0,1002.9666769509373,2.5094808242288695,4.5238422248336585,8.03
11919.396385870783,135185.3852147601,1.926225829755691e-16,2.5458426137776795e-19,1.0882189848860335e-12,7.00211921970886e-15,6960.40015563964,82088.93219750284,0.9231608103552479,0.0012380214110469115,0.00025028775692812475,0.021076665413893848,5.644515461712614e-08,5.525565119256265e-11,460.0,1002.957982879012,2.5101300608957247,4.531887060092075,8.04
11919.29824082746,135185.61093420617,1.9567817582921064e-16,2.59420925685547e-19,1.1026247941362268e-12,7.1040399588564074e-15,6960.350155161614,82089.04040946817,0.9260654897492789,0.001243546648124183,0.0002517332882751775,0.021170881368477945,5.687750699458018e-08,5.578128647898074e-11,460.0,1002.9492889123305,2.5107772465913847,4.539933841077943,8.05
11919.200100940721,135185.83664174617,1.987782204788733e-16,2.6434312558161283e-19,1.1172021147474567e-12,7.207309311189714e-15,6960.300152081201,82089.1486154233,0.9289752369965725,0.001249089056855374,0.00025318524919468356,0.021265391017946566,5.731257522394291e-08,5.6311232669209095e-11,460.0,1002.9405950508005,2.5114223880795508,4.5479825611198015,8.06
11919.101966210266,135186.0623373807,2.0192330398345368e-16,2.6935225300563934e-19,1.1319527582773308e-12,7.311943316446262e-15,6960.250146397316,82089.256815368,0.9318900530232179,0.0012546486662545638,0.00025464365955111406,0.0213601948626066,5.7750372531240903e-08,5.6845519421992504e-11,460.0,1002.93190129433,2.5120654921016325,4.55603321356819,8.07
11919.003836635791,135186.28802111038,2.0511402029684691e-16,2.7444972012449966e-19,1.1468785529178683e-12,7.41795818257575e-15,6960.200138108877,82089.36500930206,0.9348099387509116,0.0012602255053379755,0.0002561085392419928,0.021455293402816055,5.819091218747014e-08,5.7384176560464664e-11,460.0,1002.9232076428275,2.51270656537682,4.564085791795559,8.08
11918.905712216998,135186.5136929358,2.0835097033638002e-16,2.796369595768482e-19,1.1619813436231865e-12,7.525370287229193e-15,6960.150127214809,82089.47319722525,0.9377348950969706,0.0012658196031239501,0.00025757990819789744,0.021550687138983605,5.863420750867731e-08,5.792723407283541e-11,460.0,1002.9145140962014,2.5133456146021587,4.572140289196208,8.09
11918.807592953586,135186.73935285758,2.11634762051753e-16,2.849154247198363e-19,1.1772629922379289e-12,7.634196179257925e-15,6960.10011371404,82089.58137913735,0.9406649229743497,0.0012714309886329201,0.00025905778638245995,0.02164637657156812,5.9080271856041e-08,5.847472211307986e-11,460.0,1002.905820654361,2.513982646452624,4.580196699186206,8.1
11918.709478845252,135186.96500087634,2.1496601049448927e-16,2.902865898779739e-19,1.192725377626438e-12,7.744452580222636e-15,6960.050097605502,82089.68955503815,0.9436000232916544,0.0012770596908873808,0.0002605421937923677,0.021742362201078214,5.952911863595306e-08,5.902667100162935e-11,460.0,1002.8971273172153,2.514617667581194,4.5882550152033215,8.11
11918.611369891696,135187.19063699266,2.183453378878989e-16,2.957519505941454e-19,1.2083703958026825e-12,7.856156385912451e-15,6960.000078888131,82089.7977249274,0.946540196953156,0.0012827057389118632,0.000262033150457364,0.021838644528071764,5.99807613000997e-08,5.958311122606444e-11,460.0,1002.8884340846739,2.515250684618926,4.5963152307069475,8.12
11918.513266092616,135187.41626120714,2.2177337369755585e-16,3.013130238827915e-19,1.2241999600609309e-12,7.969324667874118e-15,6959.950057560867,82089.9058888049,0.9494854448588073,0.0012883691617329091,0.0002635306764402494,0.0219352240531555,6.043521334554289e-08,6.014407344180965e-11,460.0,1002.8797409566469,2.5158817041750248,4.604377339178034,8.13
11918.415167447713,135187.6418735204,2.252507547022888e-16,3.0697134848526023e-19,1.2402160011071742e-12,8.083974674951192e-15,6959.900033622657,82090.01404667045,0.952435767904254,0.0012940499883790384,0.000265034791836881,0.022032101276984458,6.089248831480109e-08,6.07095884728301e-11,460.0,1002.871047933044,2.516510732836922,4.6124413341190085,8.14
11918.317073956685,135187.86747393303,2.2877812506569593e-16,3.1272848512735265e-19,1.256420467191326e-12,8.200123834833623e-15,6959.850007072449,82090.12219852378,0.9553911669808539,0.0012997482478807295,0.00026654551677617494,0.022129276700261623,6.135259979593098e-08,6.127968731233051e-11,460.0,1002.8623550137759,2.5171377771703445,4.620507209053709,8.15
11918.21898561923,135188.09306244567,2.3235613640817445e-16,3.18586016779052e-19,1.2728153242401572e-12,8.317789755617297e-15,6959.799977909199,82090.23034436471,0.9583516429756875,0.0013054639692703879,0.000268062871420106,0.022226750823737415,6.181556142260828e-08,6.185440112345561e-11,460.0,1002.8536621987531,2.5177628437193884,4.628574957527315,8.16
11918.120902435052,135188.3186390589,2.3598544787947463e-16,3.2454554891646183e-19,1.2894025559910052e-12,8.436990227373924e-15,6959.749946131863,82090.33848419298,0.9613171967715748,0.0013111971815823191,0.0002695868759637084,0.022324524148209252,6.228138687420892e-08,6.243376123999258e-11,460.0,1002.844969487887,2.5183859390065946,4.636644573106265,8.17
11918.022824403844,135188.54420377332,2.396667262317787e-16,3.30608709785957e-19,1.3061841641262457e-12,8.557743223731195e-15,6959.699911739404,82090.4466180084,0.9642878292470879,0.0013169479138527048,0.0002711175506350763,0.022422597174521094,6.275008987589012e-08,6.30177991670757e-11,460.0,1002.8362768810887,2.519007069533015,4.644716049378197,8.18
11917.924751525308,135188.76975658952,2.4340064589330525e-16,3.3677715067055745e-19,1.3231621684085293e-12,8.680066903463211e-15,6959.649874730788,82090.55474581073,0.9672635412765673,0.0013227161951195735,0.0002726549156953647,0.022520970403562993,6.322168419867154e-08,6.360654658189262e-11,460.0,1002.8275843782698,2.5196262417782926,4.652789379951871,8.19
11917.826683799141,135188.99529750814,2.4718788904244273e-16,3.4305254615853553e-19,1.3403386068167875e-12,8.803979612091296e-15,6959.599835104987,82090.66286759976,0.9702443337301344,0.0013285020544227743,0.00027419899143878954,0.022619644336270638,6.36961836595163e-08,6.420003533439273e-11,460.0,1002.818891979342,2.5202434622007264,4.6608645584570985,8.2
11917.728621225047,135189.22082652978,2.510291456824143e-16,3.494365944142673e-19,1.3577155356830136e-12,8.92949988349518e-15,6959.549792860974,82090.77098337527,0.9732302074737077,0.0013343055208039532,0.0002757497981926291,0.022718619473624937,6.417360212141206e-08,6.479829744799755e-11,460.0,1002.8101996842179,2.520858737237347,4.668941578544673,8.21
11917.63056380272,135189.44634365506,2.549251137164715e-16,3.559310174513302e-19,1.375295029829803e-12,9.056646441534525e-15,6959.49974799773,82090.87909313703,0.976221163369014,0.0013401266233065204,0.0002773073563172228,0.022817896316651477,6.465395349345181e-08,6.540136512031248e-11,460.0,1002.8015074928095,2.5214720733039893,4.6770204338862955,8.22
11917.532511531861,135189.67184888455,2.588764990236298e-16,3.625375614078758e-19,1.393079182708699e-12,9.18543820168109e-15,6959.4497005142375,82090.98719688482,0.9792172022736066,0.0013459653909756316,0.00027887168620597364,0.022917475366420217,6.513725173091525e-08,6.600927072384162e-11,460.0,1002.79281540503,2.5220834767953586,4.685101118174511,8.23
11917.43446441217,135189.89734221884,2.628840155349341e-16,3.692579968242622e-19,1.4110701065392875e-12,9.315894272661212e-15,6959.399650409484,82091.0952946184,0.9822183250408768,0.0013518218528581563,0.0002804428082853474,0.023017357124044933,6.562351083534956e-08,6.662204680670346e-11,460.0,1002.7841234207921,2.5226929540851084,4.693183625122632,8.24
11917.336422443346,135190.12282365857,2.6694838531026627e-16,3.760941189229747e-19,1.4292699324490886e-12,9.448033958108898e-15,6959.349597682461,82091.20338633757,0.9852245325200686,0.001357696038002654,0.0002820207430148736,0.023117542090682824,6.61127448546503e-08,6.723972609334903e-11,460.0,1002.7754315400092,2.523300511525907,4.701267948464674,8.25
11917.238385625087,135190.34829320433,2.710703386156934e-16,3.8304774789083713e-19,1.44768081061423e-12,9.581876758229477e-15,6959.299542332165,82091.3114720421,0.988235825556293,0.001363587975459347,0.00028360551088714556,0.023218030767534058,6.660496788314243e-08,6.786234148528188e-11,460.0,1002.7667397625952,2.52390615544951,4.709354081955279,8.26
11917.140353957095,135190.57375085674,2.7525061400135827e-16,3.9012072916352444e-19,1.4663049104009037e-12,9.717442371473863e-15,6959.249484357596,82091.41955173177,0.9912522049905421,0.0013694976942800947,0.00028519713242782093,0.023318823655841314,6.710019406166122e-08,6.848992606178004e-11,460.0,1002.7580480884633,2.5245098921668307,4.717442019369651,8.27
11917.042327439065,135190.7991966164,2.79489958379916e-16,3.9731493371238733e-19,1.4851444205076154e-12,9.854750696223453e-15,6959.199423757756,82091.52762540635,0.9942736716597029,0.0013754252235183677,0.0002867956281956221,0.02341992125688938,6.759843757763309e-08,6.912251308061998e-11,460.0,1002.7493565175284,2.5251117279680106,4.725531754503482,8.28
11916.944306070698,135191.0246304839,2.8378912710551633e-16,4.0463225833359695e-19,1.504201549108222e-12,9.993821832485704e-15,6959.149360531657,82091.63569306563,0.9973002263965717,0.0013813705922292216,0.0002884010187823364,0.023521324072004683,6.80997126651565e-08,6.976013597880244e-11,460.0,1002.7406650497045,2.5257116691224897,4.733623281172889,8.29
11916.846289851697,135191.25005245986,2.881488840533375e-16,4.1207462593962287e-19,1.5234785239957689e-12,1.0134676083600474e-14,6959.099294678307,82091.74375470937,1.0003318700298678,0.0013873338294692725,0.00029001332481281677,0.023623032602554873,6.86040336050829e-08,7.04028283732804e-11,460.0,1002.7319736849065,2.526309721879076,4.741716593214341,8.3
11916.748278781755,135191.47546254488,2.925700016996659e-16,4.196439858530446e-19,1.5429775927271037e-12,1.0277333957956969e-14,6959.049226196725,82091.85181033736,1.003368603384246,0.0013933149642966663,0.00029163256694498076,0.02372504734994833,6.911141472509718e-08,7.105062406168844e-11,460.0,1002.7232824230493,2.5269058924660164,4.749811684484585,8.31
11916.650272860577,135191.70086073954,2.970532612025382e-16,4.2734231410272686e-19,1.5627010227683253e-12,1.0421816170721752e-14,6958.999155085931,82091.95985994936,1.0064104272803136,0.0013993140257710607,0.00029325876586981284,0.023827368815633826,6.962187039979893e-08,7.170355702307515e-11,460.0,1002.7145912640481,2.5275001870910665,4.757908548860589,8.32
11916.552272087858,135191.9262470445,3.015994524829301e-16,4.351716137223419e-19,1.582651101640999e-12,1.0568143645577321e-14,6958.949081344949,82092.06790354519,1.009457342534642,0.0014053310429535941,0.00029489194231136287,0.02392999750110001,7.013541505078302e-08,7.236166141863642e-11,460.0,1002.7059002078188,2.528092611941558,4.766007180239462,8.33
11916.4542764633,135192.1516214603,3.062093743065066e-16,4.431339150512689e-19,1.6028301370691928e-12,1.0716337516471692e-14,6958.899004972807,82092.17594112456,1.0125093499597806,0.001411366044906861,0.00029653211702674725,0.024032933907875014,7.065206314672025e-08,7.302497159245137e-11,460.0,1002.6972092542769,2.5286831731844712,4.7741075725383935,8.34
11916.356285986602,135192.37698398757,3.1088383436593154e-16,4.512312760378705e-19,1.623240457127315e-12,1.0866419129378852e-14,6958.848925968538,82092.2839726873,1.0155664503642714,0.0014174190606948878,0.00029817931080614865,0.024136178537526014,7.117182920343821e-08,7.369352207221983e-11,460.0,1002.6885184033388,2.5292718769665017,4.782209719694583,8.35
11916.258300657462,135192.60233462692,3.15623649363738e-16,4.594657825451612e-19,1.643884410388763e-12,1.1018410044070162e-14,6958.798844331177,82092.39199823316,1.0186286445526616,0.0014234901193831055,0.0002998335444728164,0.02423973189165879,7.169472778400193e-08,7.436734757000223e-11,460.0,1002.6798276549205,2.5298587294141304,4.790313615665167,8.36
11916.16032047558,135192.82767337895,3.204296450957625e-16,4.678395486588728e-19,1.6647643660753807e-12,1.1172332035896735e-14,6958.748760059767,82092.50001776194,1.0216959333255193,0.0014295792500383265,0.00030149483888306644,0.0243435944719173,7.222077349879452e-08,7.50464829829611e-11,460.0,1002.671137008939,2.530443736633693,4.798419254427159,8.37
11916.062345440654,135193.05300024428,3.2530265653514615e-16,4.763547169979321e-19,1.6858827142077352e-12,1.132820709758287e-14,6958.698673153351,82092.60803127338,1.024768317479445,0.0014356864817287182,0.00030316321492628197,0.024447766779983282,7.2749981005598e-08,7.57309633941048e-11,460.0,1002.6624464653111,2.5310269047114473,4.806526629977379,8.38
11915.964375552388,135193.27831522346,3.302435279168988e-16,4.85013459027349e-19,1.7072418657561896e-12,1.1486057441030388e-14,6958.648583610978,82092.71603876729,1.0278457978070852,0.0014418118435237748,0.000304838693524912,0.02455224931757574,7.328236500967347e-08,7.642082407303279e-11,460.0,1002.6537560239539,2.5316082397136412,4.814635736332378,8.39
11915.866410810477,135193.5036183172,3.352531128230418e-16,4.938179753735492e-19,1.728844252792833e-12,1.1645905499134351e-14,6958.598491431698,82092.82404024343,1.030928375097148,0.0014479553644942986,0.0003065212956344737,0.024657042586450635,7.381794026384232e-08,7.71161004766838e-11,460.0,1002.645065684785,2.5321877476865837,4.822746567528386,8.4
11915.76845121462,135193.72890952593,3.403322742683138e-16,5.0277049614213e-19,1.7506923286441917e-12,1.1807773927609629e-14,6958.54839661457,82092.93203570158,1.034016050134416,0.0014541170737123695,0.0003082110422435506,0.024762147088400386,7.435672156856642e-08,7.781682825008507e-11,460.0,1002.6363754477219,2.53276543465671,4.830859117621231,8.41
11915.670496764522,135193.95418885045,3.454818847864553e-16,5.118732812380713e-19,1.7727885680447877e-12,1.1971685606828758e-14,6958.498299158653,82093.04002514151,1.037108823699758,0.0014602970002513228,0.00030990795437379353,0.02486756332525346,7.489872377202878e-08,7.852304322710392e-11,460.0,1002.6276853126828,2.533341306630652,4.838973380686282,8.42
11915.572547459877,135194.17945629123,3.50702826517068e-16,5.211286206884044e-19,1.7951354672915117e-12,1.2137663643671017e-14,6958.448199063012,82093.14800856302,1.040206696570145,0.0014664951731857224,0.0003116120530799202,0.024973291798873955,7.544396177021401e-08,7.923478143120144e-11,460.0,1002.6189952795862,2.5339153695953036,4.847089350818372,8.43
11915.474603300387,135194.4047118489,3.5599599129305203e-16,5.305388349673475e-19,1.8177355443988339e-12,1.230573137338269e-14,6958.398096326713,82093.25598596584,1.0433096695186619,0.0014727116215913368,0.0003133233594497154,0.025079333011161175,7.599245050698892e-08,7.995207907618804e-11,460.0,1002.6103053483502,2.5344876295178898,4.855207022131744,8.44
11915.376664285748,135194.6299555241,3.6136228072862354e-16,5.401062753239195e-19,1.8405913392548365e-12,1.2475912361448658e-14,6958.347990948829,82093.36395734978,1.0464177433145212,0.0014789463745451144,0.0003150418946040309,0.025185687464049214,7.65442049741829e-08,8.067497256698097e-11,460.0,1002.6016155188938,2.5350580923460337,4.86332638875997,8.45
11915.278730415665,135194.85518731744,3.668026394357673e-16,5.498335774577191e-19,1.863705433778086e-12,1.2648230853283173e-14,6958.2978829284375,82093.47192271461,1.0495309187218602,0.0014851994611275144,0.0003167676796959387,0.025292355659545913,7.709924021312003e-08,8.140349849736205e-11,460.0,1002.5929257911362,2.535626764001753,4.8714474448618885,8.46
11915.180801689834,135195.08040722946,3.7231808688021176e-16,5.597239047884958e-19,1.8870804712536222e-12,1.2822712205533684e-14,6958.247772264622,82093.5798820601,1.052649196498584,0.0014914709104247347,0.0003185007359099183,0.02539933809977011,7.765757131609098e-08,8.213769364786017e-11,460.0,1002.5842361649968,2.5361936503757034,4.879570184627269,8.47
11915.082878107954,135195.3056152608,3.779095705785227e-16,5.69779825427561e-19,1.910719067809254e-12,1.2999380902355363e-14,6958.197658956463,82093.68783538605,1.0557725774017814,0.0014977607515182546,0.0003202410844656122,0.025506635286776807,7.821921341999779e-08,8.287759499982672e-11,460.0,1002.5755466403955,2.5367587573541677,4.887694602250197,8.48
11914.984959669728,135195.53081141203,3.8357804321028984e-16,5.800039015408632e-19,1.934623859074666e-12,1.3178261598475576e-14,6958.147543003051,82093.79578269219,1.058901062184904,0.0015040690134902792,0.00032198874661585697,0.025614247722648188,7.878418170980861e-08,8.362323972922119e-11,460.0,1002.5668572172519,2.537322090805009,4.89582069194293,8.49
11914.887046374852,135195.7559956838,3.893244681397958e-16,5.903987312206312e-19,1.958797503620294e-12,1.3359379194532589e-14,6958.097424403479,82093.90372397832,1.0620346515975818,0.0015103957254241024,0.00032374374364654336,0.02572217590949968,7.935249141887614e-08,8.437466520688676e-11,460.0,1002.5581678954863,2.537883656576739,4.9039484479368145,8.5
11914.789138223026,135195.98116807675,3.951498195190414e-16,6.0096694891588e-19,1.983242683125333e-12,1.3542758839170794e-14,6958.047303156838,82094.01165924422,1.0651733463856348,0.0015167409164040828,0.000325506096876617,0.02583042034947955,7.992415782901829e-08,8.51319089993189e-11,460.0,1002.549478675019,2.538443460498583,4.912077864482219,8.51
11914.691235213952,135196.20632859136,4.010550823915352e-16,6.117112258667587e-19,2.0079621025466907e-12,1.372842593114981e-14,6957.99717926223,82094.11958848964,1.068317147291087,0.0015231046155156206,0.00032727582765807703,0.025938981544768515,8.049919627059916e-08,8.589500886943594e-11,460.0,1002.5407895557707,2.539001508380544,4.920208935848477,8.52
11914.593337347327,135196.43147722833,4.07041252796849e-16,6.226342705427526e-19,2.0329584902889067e-12,1.3916406121467465e-14,6957.947052718759,82094.2275117144,1.0714660550521786,0.0015294868518451342,0.0003290529573759759,0.026047859997579314,8.107762212260971e-08,8.666400277735166e-11,460.0,1002.5321005376625,2.5395578060134696,4.92834165632382,8.53
11914.495444622853,135196.65661398822,4.1310933787594487e-16,6.337388290847672e-19,2.058234598375015e-12,1.410672531549669e-14,6957.896923525527,82094.33542891823,1.074620070403378,0.001535887654480037,0.00033083750744841896,0.02615705621015636,8.16594508127485e-08,8.743892888114998e-11,460.0,1002.5234116206153,2.5401123591691093,4.936476020215314,8.54
11914.397557040229,135196.88173887166,4.192603559772754e-16,6.450276857511045e-19,2.083793202618382e-12,1.429940967513646e-14,6957.846791681649,82094.44334010094,1.0777791940753958,0.001542307052508713,0.000332629499326564,0.02626657068477532,8.224469781750258e-08,8.821982553766166e-11,460.0,1002.5147228045508,2.5406651736001846,4.944612021848801,8.55
11914.299674599151,135197.10685187922,4.2549533676365565e-16,6.56503663367345e-19,2.109637102795474e-12,1.4494485620976563e-14,6957.796657186237,82094.55124526226,1.0809434267951947,0.0015487450750204929,0.0003344289544946196,0.026376403923742665,8.283337866222778e-08,8.900673130324238e-11,460.0,1002.5060340893906,2.541216255040449,4.952749655568828,8.56
11914.201797299325,135197.33195301154,4.318153213199253e-16,6.681696237801809e-19,2.1357691228196503e-12,1.4691979834476852e-14,6957.746520038408,82094.65914440203,1.0841127692860069,0.0015552017511056338,0.00033623589446984617,0.026486556429395382,8.342550892122993e-08,8.979968493455427e-11,460.0,1002.4973454750565,2.541765609204752,4.960888915738597,8.57
11914.103925140445,135197.55704226918,4.382213622613834e-16,6.800284683151798e-19,2.1621921109158644e-12,1.4891919260160254e-14,6957.696380237286,82094.76703751995,1.0872872222673415,0.0015616771098552937,0.0003380503408025542,0.02659702870410052,8.40211042178453e-08,9.059872538934797e-11,460.0,1002.4886569614708,2.542313241789101,4.96902979673989,8.58
11914.006058122213,135197.78211965278,4.447145238430134e-16,6.92083138238527e-19,2.188908939796375e-12,1.5094331107820172e-14,6957.646237781996,82094.87492461585,1.0904667864550006,0.0015681711803615095,0.00033987231507610395,0.026707821250254803,8.46201802245211e-08,9.140389182724749e-11,460.0,1002.479968548556,2.5428591584707263,4.977172292973017,8.59
11913.90819624433,135198.00718516292,4.512958820694984e-16,7.043366152227518e-19,2.2159225068374175e-12,1.5299242854742093e-14,6957.596092671664,82094.98280568949,1.0936514625610896,0.0015746839917171727,0.00034170183890690475,0.026818934570284246,8.522275266289636e-08,9.221522361053698e-11,460.0,1002.471280236235,2.5434033649081433,4.985316398856749,8.6
11913.810339506494,135198.2322388002,4.579665248060269e-16,7.167919218164608e-19,2.2432357342568607e-12,1.550668224793949e-14,6957.545944905427,82095.09068074063,1.096841251294031,0.0015812155730160083,0.00034353893394441405,0.026930369166643774,8.582883730388235e-08,9.303276030494931e-11,460.0,1002.4625920244304,2.5439458667412125,4.993462108828257,8.61
