T,C,CE,H,ICAN,INAPS,L,N,V
5120.0,0.024753079,6.6229563,0.39282891,-2.4619637,-18.946339,0.94172359,0.0077068917,-48.47213
5130.0,0.024753079,6.6229563,0.39296111,-2.4633288,-18.824848,0.94172359,0.0075462335,-48.52673
5140.0,0.024753079,6.6229563,0.39309603,-2.4647672,-18.697191,0.94172359,0.007439584,-48.584267
5150.0,0.024753079,6.6229563,0.39323378,-2.4662733,-18.564009,0.94172359,0.0073317001,-48.644505
5160.0,0.024753079,6.6229563,0.39337453,-2.4678388,-18.426151,0.94172359,0.0072172503,-48.707115
5170.0,0.024753079,6.6229563,0.39351839,-2.4694531,-18.284666,0.94172359,0.0071033635,-48.771687
5180.0,0.024753079,6.6229563,0.3936654,-2.4711037,-18.140776,0.94172359,0.0069914265,-48.837708
5190.0,0.024753079,6.6229563,0.39381567,-2.4727764,-17.995836,0.94172359,0.0068729077,-48.90461
5200.0,0.024753079,6.6229563,0.39396924,-2.4744551,-17.851295,0.94172359,0.0067586885,-48.97176
5210.0,0.024753079,6.6229563,0.39412606,-2.4761238,-17.708645,0.94172359,0.006648655,-49.038498
5220.0,0.024753079,6.6229563,0.39428616,-2.4777653,-17.569355,0.94172359,0.0065394831,-49.104149
5230.0,0.024753079,6.6229563,0.39444938,-2.4793632,-17.434835,0.94172359,0.0064358287,-49.168064
5240.0,0.024753079,6.6229563,0.39461571,-2.480902,-17.306381,0.94172359,0.0063383076,-49.22961
5250.0,0.024753079,6.6229563,0.39478499,-2.4823675,-17.185133,0.94172359,0.006245662,-49.288235
5260.0,0.024753079,6.6229563,0.39495701,-2.4837477,-17.072056,0.94172359,0.0061588087,-49.343437
5270.0,0.024753079,6.6229563,0.39513165,-2.4850321,-16.967928,0.94172359,0.0060797492,-49.39481
5280.0,0.024753079,6.6229563,0.39530867,-2.4862125,-16.873327,0.94172359,0.0060084895,-49.442024
5290.0,0.024753079,6.6229563,0.39548784,-2.4872832,-16.788647,0.94172359,0.0059435214,-49.484844
5300.0,0.024753079,6.6229563,0.39566895,-2.48824,-16.714106,0.94172359,0.0058856718,-49.523113
5310.0,0.024753079,6.6229563,0.39585173,-2.4890809,-16.649767,0.94172359,0.0058357427,-49.556747
5320.0,0.024753079,6.6229563,0.396036,-2.4898057,-16.595568,0.94172359,0.0057933726,-49.585739
5330.0,0.024753079,6.6229563,0.39622146,-2.4904156,-16.55134,0.94172359,0.005756963,-49.61013
5340.0,0.024753079,6.6229563,0.39640787,-2.4909124,-16.516829,0.94172359,0.0057272781,-49.630001
5350.0,0.024753079,6.6229563,0.39659503,-2.4912992,-16.491732,0.94172359,0.005704537,-49.645473
5360.0,0.024753079,6.6229563,0.3967827,-2.4915798,-16.4757,0.94172359,0.0056882831,-49.656696
5370.0,0.024753079,6.6229563,0.39697066,-2.4917579,-16.468376,0.94172359,0.005676894,-49.663822
5380.0,0.024753079,6.6229563,0.39715871,-2.4918377,-16.469397,0.94172359,0.0056712991,-49.667015
5390.0,0.024753079,6.6229563,0.39734662,-2.4918234,-16.478405,0.94172359,0.0056715547,-49.666443
5400.0,0.024753079,6.6229563,0.39753422,-2.4917188,-16.495075,0.94172359,0.0056772628,-49.662258
5410.0,0.024753079,6.6229563,0.39772132,-2.4915278,-16.519106,0.94172359,0.0056867735,-49.654613
5420.0,0.024753079,6.6229563,0.39790776,-2.4912531,-16.550238,0.94172359,0.0057013654,-49.643635
5430.0,0.024753079,6.6229563,0.39809331,-2.4908984,-16.588253,0.94172359,0.0057211244,-49.62944
5440.0,0.024753079,6.6229563,0.39827788,-2.4904652,-16.632984,0.94172359,0.0057457872,-49.612118
5450.0,0.024753079,6.6229563,0.39846128,-2.4899559,-16.68432,0.94172359,0.0057735839,-49.591743
5460.0,0.024753079,6.6229563,0.39864334,-2.4893711,-16.742207,0.94172359,0.005806332,-49.568352
5470.0,0.024753079,6.6229563,0.39882392,-2.4887114,-16.806658,0.94172359,0.0058442364,-49.541965
5480.0,0.024753079,6.6229563,0.39900285,-2.4879763,-16.877756,0.94172359,0.0058872174,-49.512569
5490.0,0.024753079,6.6229563,0.39918,-2.4871647,-16.955666,0.94172359,0.005933221,-49.48011
5500.0,0.024753079,6.6229563,0.3993552,-2.4862747,-17.04064,0.94172359,0.0059849294,-49.444504
5510.0,0.024753079,6.6229563,0.39952829,-2.4853024,-17.133036,0.94172359,0.0060427501,-49.405621
5520.0,0.024753079,6.6229563,0.39969912,-2.4842439,-17.23333,0.94172359,0.0061068968,-49.363281
5530.0,0.024753079,6.6229563,0.39986745,-2.483093,-17.342144,0.94172359,0.0061748084,-49.317245
5540.0,0.024753079,6.6229563,0.40003315,-2.4818418,-17.460272,0.94172359,0.0062506851,-49.267208
5550.0,0.024753079,6.6229563,0.40019599,-2.4804809,-17.588722,0.94172359,0.0063353763,-49.212769
5560.0,0.024753079,6.6229563,0.40035573,-2.4789972,-17.728779,0.94172359,0.0064287558,-49.153427
5570.0,0.024753079,6.6229563,0.4005121,-2.477375,-17.882071,0.94172359,0.0065302998,-49.088543
5580.0,0.024753079,6.6229563,0.40066484,-2.475594,-18.05068,0.94172359,0.0066447817,-49.017307
5590.0,0.024753079,6.6229563,0.40081358,-2.4736276,-18.237307,0.94172359,0.0067747855,-48.93866
5600.0,0.024753079,6.6229563,0.40095794,-2.471442,-18.445484,0.94172359,0.00692013,-48.851238
5610.0,0.024753079,6.6229563,0.40109745,-2.4689915,-18.67992,0.94172359,0.0070861843,-48.753227
5620.0,0.024753079,6.6229563,0.4012315,-2.4662156,-18.947021,0.94172359,0.0072800322,-48.642193
5630.0,0.024753079,6.6229563,0.40135938,-2.4630296,-19.255733,0.94172359,0.0075095254,-48.514767
5640.0,0.024753079,6.6229563,0.4014802,-2.4593143,-19.618927,0.94172359,0.007781757,-48.366161
5650.0,0.024753079,6.6229563,0.40159273,-2.4548931,-20.055866,0.94172359,0.008117307,-48.189331
5660.0,0.024753079,6.6229563,0.40169534,-2.4494946,-20.596809,0.94172359,0.008546683,-47.973404
5670.0,0.024753079,6.6229563,0.40178576,-2.4426739,-21.292393,0.94172359,0.0091148168,-47.700596
5680.0,0.024753079,6.6229563,0.40186051,-2.4336424,-22.234919,0.94172359,0.0099130636,-47.339355
5690.0,0.024753079,6.6229563,0.40191394,-2.4208274,-23.614723,0.94172359,0.011140041,-46.82679
5700.0,0.024753079,6.6229563,0.40193567,-2.4004445,-25.910017,0.94172359,0.013317215,-46.011524
5710.0,0.024753079,6.6229563,0.40190104,-2.3591633,-30.899393,0.94172359,0.018483512,-44.360386
5720.0,0.024753079,6.6229563,0.39886022,-1.2794961,-50.951794,0.94172359,0.91030848,-1.1765089
5730.0,0.024753079,6.6229563,0.39813292,-2.4579439,-19.587238,0.94172359,0.018755104,-48.311352
5740.0,0.024753079,6.6229563,0.39824793,-2.4554329,-19.836248,0.94172359,0.0081425877,-48.210915
5750.0,0.024753079,6.6229563,0.39835721,-2.452364,-20.142025,0.94172359,0.0083435383,-48.088169
5760.0,0.024753079,6.6229563,0.39845955,-2.4485688,-20.523018,0.94172359,0.0086493939,-47.936371
5770.0,0.024753079,6.6229563,0.39855328,-2.4437709,-21.009846,0.94172359,0.009057764,-47.744465
5780.0,0.024753079,6.6229563,0.39863601,-2.4375148,-21.654093,0.94172359,0.00959667,-47.49424
5790.0,0.024753079,6.6229563,0.3987042,-2.4289858,-22.550631,0.94172359,0.010386747,-47.153099
5800.0,0.024753079,6.6229563,0.39875206,-2.4165382,-23.897541,0.94172359,0.011618151,-46.655235
5810.0,0.024753079,6.6229563,0.39876866,-2.3961298,-26.203056,0.94172359,0.013887516,-45.838951
5820.0,0.024753079,6.6229563,0.39872757,-2.3528039,-31.45281,0.94172359,0.019455161,-44.106022
5830.0,0.024753079,6.6229563,0.39505348,-1.7656835,-67.094109,0.94172359,0.93695688,-20.62274
5840.0,0.024753079,6.6229563,0.39501303,-2.459959,-19.241554,0.94172359,0.014710057,-48.391949
5850.0,0.024753079,6.6229563,0.39513743,-2.4597328,-19.26914,0.94172359,0.0078212991,-48.382896
5860.0,0.024753079,6.6229563,0.39526114,-2.4593897,-19.307842,0.94172359,0.007822861,-48.369175
5870.0,0.024753079,6.6229563,0.39538389,-2.4589188,-19.358747,0.94172359,0.0078588575,-48.350346
5880.0,0.024753079,6.6229563,0.39550543,-2.4583001,-19.423862,0.94172359,0.0079042399,-48.325596
5890.0,0.024753079,6.6229563,0.39562544,-2.4575081,-19.505686,0.94172359,0.0079643251,-48.293919
5900.0,0.024753079,6.6229563,0.39574352,-2.4565113,-19.607393,0.94172359,0.008041881,-48.254051
5910.0,0.024753079,6.6229563,0.39585927,-2.4552691,-19.733122,0.94172359,0.0081371432,-48.204365
5920.0,0.024753079,6.6229563,0.3959721,-2.453728,-19.888372,0.94172359,0.0082562035,-48.142719
5930.0,0.024753079,6.6229563,0.39608136,-2.4518151,-20.080685,0.94172359,0.0084086349,-48.066216
5940.0,0.024753079,6.6229563,0.39618623,-2.4494302,-20.320707,0.94172359,0.0086047947,-47.970821
5950.0,0.024753079,6.6229563,0.39628568,-2.4464269,-20.624069,0.94172359,0.0088481568,-47.8507
5960.0,0.024753079,6.6229563,0.39637822,-2.4425857,-21.014759,0.94172359,0.0091772908,-47.69706
5970.0,0.024753079,6.6229563,0.39646193,-2.4375558,-21.531782,0.94172359,0.0096168695,-47.49588
5980.0,0.024753079,6.6229563,0.39653397,-2.4307384,-22.243521,0.94172359,0.010254418,-47.223202
5990.0,0.024753079,6.6229563,0.39658988,-2.421001,-23.283163,0.94172359,0.011194961,-46.833733
6000.0,0.024753079,6.6229563,0.39662188,-2.4058521,-24.95508,0.94172359,0.012809562,-46.22781
6010.0,0.024753079,6.6229563,0.39661393,-2.3780942,-28.182329,0.94172359,0.016128173,-45.117569
6020.0,0.024753079,6.6229563,0.39651304,-2.2927179,-39.045227,0.94172359,0.028246425,-41.702744
6030.0,0.024753079,6.6229563,0.39282939,-2.4596109,-19.168104,0.94172359,0.12405592,-48.378025
6040.0,0.024753079,6.6229563,0.39295682,-2.4608572,-19.056597,0.94172359,0.0081208581,-48.427876
6050.0,0.024753079,6.6229563,0.39308646,-2.4620111,-18.954309,0.94172359,0.0076432219,-48.474026
6060.0,0.024753079,6.6229563,0.39321837,-2.4632258,-18.84679,0.94172359,0.007551189,-48.522617
6070.0,0.024753079,6.6229563,0.39335266,-2.4644992,-18.734343,0.94172359,0.007458963,-48.573551
6080.0,0.024753079,6.6229563,0.39348942,-2.4658267,-18.617451,0.94172359,0.0073597622,-48.626648
6090.0,0.024753079,6.6229563,0.39362884,-2.4672022,-18.49675,0.94172359,0.0072645154,-48.68166
6100.0,0.024753079,6.6229563,0.39377093,-2.4686179,-18.373022,0.94172359,0.007159675,-48.738281
6110.0,0.024753079,6.6229563,0.39391577,-2.4700642,-18.247183,0.94172359,0.0070580286,-48.796131
6120.0,0.024753079,6.6229563,0.39406347,-2.4715304,-18.12026,0.94172359,0.0069597652,-48.854778
6130.0,0.024753079,6.6229563,0.394214,-2.4730046,-17.993361,0.94172359,0.0068546431,-48.913738
6140.0,0.024753079,6.6229563,0.39436743,-2.474474,-17.867647,0.94172359,0.0067567215,-48.972511
6150.0,0.024753079,6.6229563,0.39452368,-2.4759252,-17.744291,0.94172359,0.0066580968,-49.03056
6160.0,0.024753079,6.6229563,0.39468271,-2.4773455,-17.624447,0.94172359,0.0065646074,-49.087357
6170.0,0.024753079,6.6229563,0.39484447,-2.4787214,-17.509203,0.94172359,0.0064767497,-49.142395
6180.0,0.024753079,6.6229563,0.39500886,-2.4800413,-17.399561,0.94172359,0.0063904296,-49.195187
6190.0,0.024753079,6.6229563,0.39517573,-2.4812942,-17.296413,0.94172359,0.0063096876,-49.245296
6200.0,0.024753079,6.6229563,0.39534491,-2.4824703,-17.200518,0.94172359,0.0062359162,-49.292336
6210.0,0.024753079,6.6229563,0.39551631,-2.4835615,-17.112495,0.94172359,0.0061692079,-49.335983
6220.0,0.024753079,6.6229563,0.3956897,-2.4845614,-17.032824,0.94172359,0.0061059073,-49.375977
6230.0,0.024753079,6.6229563,0.39586487,-2.4854648,-16.961845,0.94172359,0.0060498836,-49.412117
6240.0,0.024753079,6.6229563,0.39604166,-2.4862685,-16.899775,0.94172359,0.0060012555,-49.44426
6250.0,0.024753079,6.6229563,0.39621982,-2.4869702,-16.846714,0.94172359,0.0059598256,-49.472328
6260.0,0.024753079,6.6229563,0.39639917,-2.4875693,-16.802668,0.94172359,0.0059221359,-49.496284
6270.0,0.024753079,6.6229563,0.39657947,-2.4880657,-16.767561,0.94172359,0.0058917152,-49.51614
6280.0,0.024753079,6.6229563,0.39676052,-2.4884605,-16.741253,0.94172359,0.0058681658,-49.531933
6290.0,0.024753079,6.6229563,0.39694211,-2.4887555,-16.723564,0.94172359,0.0058511812,-49.543732
6300.0,0.024753079,6.6229563,0.39712402,-2.4889529,-16.714281,0.94172359,0.0058376403,-49.551624
6310.0,0.024753079,6.6229563,0.39730605,-2.4890549,-16.713177,0.94172359,0.0058305846,-49.555706
6320.0,0.024753079,6.6229563,0.39748803,-2.4890642,-16.720026,0.94172359,0.0058296355,-49.55608
6330.0,0.024753079,6.6229563,0.39766973,-2.4889834,-16.73461,0.94172359,0.0058345534,-49.552853
6340.0,0.024753079,6.6229563,0.39785099,-2.4888151,-16.756733,0.94172359,0.0058424287,-49.546112
6350.0,0.024753079,6.6229563,0.39803165,-2.4885609,-16.78623,0.94172359,0.005856148,-49.53595
6360.0,0.024753079,6.6229563,0.39821148,-2.4882231,-16.822969,0.94172359,0.0058755302,-49.522434
6370.0,0.024753079,6.6229563,0.39839035,-2.4878027,-16.866871,0.94172359,0.0059005199,-49.505619
6380.0,0.024753079,6.6229563,0.39856809,-2.4873004,-16.917902,0.94172359,0.0059280489,-49.485538
6390.0,0.024753079,6.6229563,0.39874452,-2.4867167,-16.976097,0.94172359,0.005961468,-49.462189
6400.0,0.024753079,6.6229563,0.39891946,-2.4860508,-17.041555,0.94172359,0.0060007912,-49.435555
6410.0,0.024753079,6.6229563,0.39909276,-2.4853013,-17.114464,0.94172359,0.0060462686,-49.405575
6420.0,0.024753079,6.6229563,0.39926425,-2.4844656,-17.195097,0.94172359,0.0060942513,-49.37215
6430.0,0.024753079,6.6229563,0.3994337,-2.4835403,-17.283842,0.94172359,0.0061492887,-49.335144
6440.0,0.024753079,6.6229563,0.39960101,-2.4825206,-17.381218,0.94172359,0.0062116259,-49.294357
6450.0,0.024753079,6.6229563,0.39976594,-2.4814,-17.487898,0.94172359,0.006280819,-49.249531
6460.0,0.024753079,6.6229563,0.39992824,-2.4801698,-17.604755,0.94172359,0.0063557397,-49.200329
6470.0,0.024753079,6.6229563,0.40008774,-2.4788194,-17.732897,0.94172359,0.0064400444,-49.146313
6480.0,0.024753079,6.6229563,0.40024418,-2.4773347,-17.873743,0.94172359,0.0065351576,-49.086937
6490.0,0.024753079,6.6229563,0.40039724,-2.4756985,-18.029112,0.94172359,0.0066410447,-49.021484
6500.0,0.024753079,6.6229563,0.40054664,-2.4738872,-18.201351,0.94172359,0.0067579704,-48.949039
6510.0,0.024753079,6.6229563,0.40069196,-2.4718716,-18.393524,0.94172359,0.0068919021,-48.868416
6520.0,0.024753079,6.6229563,0.4008328,-2.4696124,-18.609686,0.94172359,0.0070467498,-48.778053
6530.0,0.024753079,6.6229563,0.40096858,-2.4670572,-18.855303,0.94172359,0.0072219917,-48.675854
6540.0,0.024753079,6.6229563,0.4010987,-2.4641347,-19.137917,0.94172359,0.0074291509,-48.558968
6550.0,0.024753079,6.6229563,0.40122232,-2.4607451,-19.46822,0.94172359,0.0076783989,-48.423393
6560.0,0.024753079,6.6229563,0.4013384,-2.4567437,-19.861904,0.94172359,0.0079763513,-48.26334
6570.0,0.024753079,6.6229563,0.40144551,-2.4519119,-20.343021,0.94172359,0.0083537027,-48.070087
6580.0,0.024753079,6.6229563,0.40154174,-2.4459043,-20.950514,0.94172359,0.0088474676,-47.829796
6590.0,0.024753079,6.6229563,0.40162429,-2.4381323,-21.752234,0.94172359,0.0095085409,-47.518932
6600.0,0.024753079,6.6229563,0.40168878,-2.4274943,-22.87912,0.94172359,0.010494035,-47.093445
6610.0,0.024753079,6.6229563,0.40172762,-2.4116037,-24.625956,0.94172359,0.012089185,-46.457867
6620.0,0.024753079,6.6229563,0.40172541,-2.3837616,-27.861382,0.94172359,0.015300819,-45.34425
6630.0,0.024753079,6.6229563,0.40163422,-2.3065071,-37.715855,0.94172359,0.026006229,-42.254272
6640.0,0.024753079,6.6229563,0.39787593,-2.4589977,-19.473185,0.94172359,0.17825621,-48.3535
6650.0,0.024753079,6.6229563,0.39799437,-2.4572678,-19.64571,0.94172359,0.0085687591,-48.284302
6660.0,0.024753079,6.6229563,0.39810809,-2.4547133,-19.899368,0.94172359,0.0081618717,-48.18214
6670.0,0.024753079,6.6229563,0.39821604,-2.4515913,-20.210966,0.94172359,0.0084060831,-48.057262
6680.0,0.024753079,6.6229563,0.39831692,-2.4477136,-20.600965,0.94172359,0.0087276883,-47.902168
6690.0,0.024753079,6.6229563,0.39840895,-2.4427867,-21.102009,0.94172359,0.0091371499,-47.705097
6700.0,0.024753079,6.6229563,0.39848968,-2.436321,-21.769646,0.94172359,0.0097204307,-47.446491
6710.0,0.024753079,6.6229563,0.39855534,-2.4274304,-22.707453,0.94172359,0.010533252,-47.090889
6720.0,0.024753079,6.6229563,0.39859968,-2.4142878,-24.136417,0.94172359,0.011872069,-46.565224
6730.0,0.024753079,6.6229563,0.39861068,-2.3922386,-26.645304,0.94172359,0.014331645,-45.683311
6740.0,0.024753079,6.6229563,0.39855748,-2.3423355,-32.767658,0.94172359,0.020943027,-43.687313
6750.0,0.024753079,6.6229563,0.39476421,-2.317028,-35.702057,0.94172359,0.81404102,-42.675087
6760.0,0.024753079,6.6229563,0.39487338,-2.4594257,-19.285477,0.94172359,0.011140022,-48.370613
6770.0,0.024753079,6.6229563,0.39499685,-2.4592054,-19.312483,0.94172359,0.0078497035,-48.361805
6780.0,0.024753079,6.6229563,0.39511964,-2.4588723,-19.350256,0.94172359,0.0078628818,-48.348484
6790.0,0.024753079,6.6229563,0.3952415,-2.4584122,-19.400187,0.94172359,0.0078971041,-48.330078
6800.0,0.024753079,6.6229563,0.3953622,-2.4578042,-19.464308,0.94172359,0.0079521509,-48.305763
6810.0,0.024753079,6.6229563,0.39548135,-2.4570231,-19.545153,0.94172359,0.0080016293,-48.274525
6820.0,0.024753079,6.6229563,0.39559862,-2.456037,-19.645945,0.94172359,0.0080836583,-48.235077
6830.0,0.024753079,6.6229563,0.39571357,-2.4548042,-19.770876,0.94172359,0.0081725568,-48.185772
6840.0,0.024753079,6.6229563,0.39582559,-2.4532707,-19.925539,0.94172359,0.0082935886,-48.124428
6850.0,0.024753079,6.6229563,0.3959341,-2.4513624,-20.117596,0.94172359,0.008444733,-48.048107
6860.0,0.024753079,6.6229563,0.39603823,-2.448977,-20.357891,0.94172359,0.0086426912,-47.952702
6870.0,0.024753079,6.6229563,0.39613691,-2.445966,-20.662357,0.94172359,0.0088889617,-47.83226
6880.0,0.024753079,6.6229563,0.39622867,-2.4421041,-21.055521,0.94172359,0.0092198132,-47.677799
6890.0,0.024753079,6.6229563,0.39631155,-2.4370327,-21.577372,0.94172359,0.0096657369,-47.474957
6900.0,0.024753079,6.6229563,0.39638263,-2.4301353,-22.298338,0.94172359,0.010314061,-47.199078
6910.0,0.024753079,6.6229563,0.39643735,-2.4202397,-23.356443,0.94172359,0.011274225,-46.803284
6920.0,0.024753079,6.6229563,0.39646775,-2.404742,-25.070368,0.94172359,0.012936318,-46.183411
6930.0,0.024753079,6.6229563,0.39645696,-2.3759687,-28.42643,0.94172359,0.016405821,-45.032551
6940.0,0.024753079,6.6229563,0.39634705,-2.2812693,-40.53307,0.94172359,0.029891586,-41.244827
6950.0,0.024753079,6.6229563,0.3926824,-2.459765,-19.14637,0.94172359,0.095468171,-48.384186
6960.0,0.024753079,6.6229563,0.39281031,-2.4610531,-19.03104,0.94172359,0.0080096982,-48.435711
6970.0,0.024753079,6.6229563,0.39294058,-2.4623206,-18.918238,0.94172359,0.0076209684,-48.486404
6980.0,0.024753079,6.6229563,0.39307338,-2.4636595,-18.799337,0.94172359,0.0075207353,-48.539959
6990.0,0.024753079,6.6229563,0.39320883,-2.4650662,-18.674768,0.94172359,0.0074189012,-48.596222
7000.0,0.024753079,6.6229563,0.39334705,-2.4665346,-18.545174,0.94172359,0.0073105008,-48.654957
7010.0,0.024753079,6.6229563,0.39348817,-2.4680569,-18.411386,0.94172359,0.0072014513,-48.715847
7020.0,0.024753079,6.6229563,0.39363229,-2.4696229,-18.274412,0.94172359,0.0070925471,-48.778477
7030.0,0.024753079,6.6229563,0.39377949,-2.4712203,-18.135414,0.94172359,0.0069804299,-48.842373
7040.0,0.024753079,6.6229563,0.39392984,-2.4728358,-17.995672,0.94172359,0.0068678879,-48.906986
7050.0,0.024753079,6.6229563,0.39408335,-2.4744542,-17.85655,0.94172359,0.006758438,-48.971722
7060.0,0.024753079,6.6229563,0.39423999,-2.4760604,-17.71944,0.94172359,0.0066529103,-49.035961
7070.0,0.024753079,6.6229563,0.39439976,-2.4776382,-17.585716,0.94172359,0.0065478869,-49.099075
7080.0,0.024753079,6.6229563,0.39456257,-2.4791727,-17.456694,0.94172359,0.0064472253,-49.160446
7090.0,0.024753079,6.6229563,0.39472833,-2.4806492,-17.333574,0.94172359,0.0063529434,-49.219505
7100.0,0.024753079,6.6229563,0.39489689,-2.4820547,-17.217428,0.94172359,0.0062653646,-49.275715
7110.0,0.024753079,6.6229563,0.39506811,-2.4833775,-17.109161,0.94172359,0.0061814212,-49.328621
7120.0,0.024753079,6.6229563,0.3952418,-2.4846077,-17.009504,0.94172359,0.0061047929,-49.377838
7130.0,0.024753079,6.6229563,0.39541775,-2.4857383,-16.91901,0.94172359,0.0060360059,-49.42305
7140.0,0.024753079,6.6229563,0.39559579,-2.486763,-16.838058,0.94172359,0.0059748264,-49.464039
7150.0,0.024753079,6.6229563,0.39577568,-2.4876783,-16.766869,0.94172359,0.0059185396,-49.500645
7160.0,0.024753079,6.6229563,0.39595714,-2.4884818,-16.705521,0.94172359,0.0058701029,-49.532787
7170.0,0.024753079,6.6229563,0.39614001,-2.4891734,-16.653975,0.94172359,0.0058292849,-49.560448
7180.0,0.024753079,6.6229563,0.39632401,-2.4897537,-16.612089,0.94172359,0.005795571,-49.583656
7190.0,0.024753079,6.6229563,0.3965089,-2.4902244,-16.579651,0.94172359,0.0057665962,-49.602482
7200.0,0.024753079,6.6229563,0.39669451,-2.4905882,-16.556389,0.94172359,0.0057446151,-49.617031
7210.0,0.024753079,6.6229563,0.39688057,-2.4908481,-16.541998,0.94172359,0.0057292534,-49.62743
7220.0,0.024753079,6.6229563,0.39706686,-2.4910078,-16.536158,0.94172359,0.0057199928,-49.633816
7230.0,0.024753079,6.6229563,0.39725322,-2.4910707,-16.538546,0.94172359,0.0057147807,-49.636341
7240.0,0.024753079,6.6229563,0.39743942,-2.4910409,-16.548843,0.94172359,0.0057154694,-49.635143
7250.0,0.024753079,6.6229563,0.39762527,-2.4909215,-16.566761,0.94172359,0.0057218368,-49.630371
7260.0,0.024753079,6.6229563,0.39781061,-2.490716,-16.592035,0.94172359,0.0057334844,-49.62215
7270.0,0.024753079,6.6229563,0.39799523,-2.4904273,-16.624439,0.94172359,0.0057484689,-49.610596
7280.0,0.024753079,6.6229563,0.39817896,-2.4900575,-16.66379,0.94172359,0.0057687131,-49.595806
7290.0,0.024753079,6.6229563,0.39836165,-2.4896085,-16.709957,0.94172359,0.0057941908,-49.577854
7300.0,0.024753079,6.6229563,0.39854318,-2.4890821,-16.762861,0.94172359,0.0058246781,-49.556801
7310.0,0.024753079,6.6229563,0.3987233,-2.4884789,-16.822491,0.94172359,0.0058581075,-49.532665
7320.0,0.024753079,6.6229563,0.39890191,-2.4877985,-16.888895,0.94172359,0.0058969087,-49.505451
7330.0,0.024753079,6.6229563,0.39907885,-2.48704,-16.962206,0.94172359,0.0059412597,-49.475124
7340.0,0.024753079,6.6229563,0.39925396,-2.4862022,-17.042635,0.94172359,0.0059911711,-49.441608
7350.0,0.024753079,6.6229563,0.39942706,-2.4852819,-17.130497,0.94172359,0.0060442113,-49.404797
7360.0,0.024753079,6.6229563,0.39959797,-2.4842751,-17.226221,0.94172359,0.0061038425,-49.364532
7370.0,0.024753079,6.6229563,0.39976653,-2.4831767,-17.330366,0.94172359,0.0061705392,-49.320595
7380.0,0.024753079,6.6229563,0.39993256,-2.4819794,-17.443661,0.94172359,0.0062447153,-49.272709
7390.0,0.024753079,6.6229563,0.40009585,-2.4806743,-17.567034,0.94172359,0.0063232952,-49.220509
7400.0,0.024753079,6.6229563,0.40025613,-2.47925,-17.70166,0.94172359,0.0064117629,-49.163536
7410.0,0.024753079,6.6229563,0.40041322,-2.4776914,-17.849043,0.94172359,0.0065112659,-49.1012
7420.0,0.024753079,6.6229563,0.40056676,-2.47598,-18.011099,0.94172359,0.0066204853,-49.032753
7430.0,0.024753079,6.6229563,0.40071648,-2.474092,-18.1903,0.94172359,0.0067434097,-48.957226
7440.0,0.024753079,6.6229563,0.40086198,-2.4719954,-18.389879,0.94172359,0.0068832906,-48.873371
7450.0,0.024753079,6.6229563,0.40100279,-2.4696493,-18.614113,0.94172359,0.0070428676,-48.779541
7460.0,0.024753079,6.6229563,0.4011384,-2.4669986,-18.86879,0.94172359,0.0072252182,-48.673519
7470.0,0.024753079,6.6229563,0.40126812,-2.4639676,-19.161915,0.94172359,0.007440039,-48.55228
7480.0,0.024753079,6.6229563,0.40139112,-2.4604495,-19.504898,0.94172359,0.0076982169,-48.411568
7490.0,0.024753079,6.6229563,0.40150625,-2.4562898,-19.914589,0.94172359,0.0080120601,-48.245186
7500.0,0.024753079,6.6229563,0.4016121,-2.4512527,-20.417011,0.94172359,0.0084046824,-48.043724
7510.0,0.024753079,6.6229563,0.40170661,-2.4449618,-21.054775,0.94172359,0.008920298,-47.792099
7520.0,0.024753079,6.6229563,0.40178671,-2.4367669,-21.903215,0.94172359,0.0096330978,-47.464321
7530.0,0.024753079,6.6229563,0.40184769,-2.425426,-23.110867,0.94172359,0.01068526,-47.010719
7540.0,0.024753079,6.6229563,0.40188116,-2.4081585,-25.023909,0.94172359,0.012462164,-46.320065
7550.0,0.024753079,6.6229563,0.40186909,-2.3766198,-28.735102,0.94172359,0.016183306,-45.058598
7560.0,0.024753079,6.6229563,0.40174612,-2.2668583,-42.998512,0.94172359,0.03160806,-40.668423
7570.0,0.024753079,6.6229563,0.39804474,-2.4589119,-19.489708,0.94172359,0.073037483,-48.350063
7580.0,0.024753079,6.6229563,0.39816207,-2.4566879,-19.710106,0.94172359,0.0082409456,-48.261116
7590.0,0.024753079,6.6229563,0.39827424,-2.4539177,-19.985407,0.94172359,0.0082214093,-48.150318
7600.0,0.024753079,6.6229563,0.39838016,-2.4505198,-20.325172,0.94172359,0.0084916996,-48.014408
7610.0,0.024753079,6.6229563,0.39847839,-2.4462738,-20.753559,0.94172359,0.0088464478,-47.844574
7620.0,0.024753079,6.6229563,0.39856693,-2.4408283,-21.309908,0.94172359,0.0093054399,-47.62677
7630.0,0.024753079,6.6229563,0.3986429,-2.4335821,-22.06321,0.94172359,0.0099664852,-47.336937
7640.0,0.024753079,6.6229563,0.39870185,-2.4233997,-23.147734,0.94172359,0.010933284,-46.929665
7650.0,0.024753079,6.6229563,0.398736,-2.4077873,-24.86982,0.94172359,0.012556932,-46.305214
7660.0,0.024753079,6.6229563,0.39872918,-2.3795683,-28.155235,0.94172359,0.015894707,-45.176533
