Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,SOCS3mRNA_production,DecoyR_binding,JAK2_p_inhibition,SOCS3_translation,SOCS3_accumulation,SOCS3_degradation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
0.32,1.3028498103759663,113.18792425073718,0.0031683060343414694,5.707228324002374e-05,5.554207767970368e-07,2.79977448637847,0.00022551362152859616,91.0,164.99984831742225,0.00015168257773919645,2.6224082865070044e-08,0.3399693474589039,0.0,5.3824842906501496e-09,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010092029409729707,0.1346443165031146,0.1534805615255146,0.0007142325188292888,0.0013931807775887659,2.5096063032190346e-05,8.705806085433222e-06,9.604780408995799e-08,1.2762592962243045e-05,0.0014236287487223273,4.7398791198866515e-06,9.578487288095758e-05,3.2737044023139813e-07,8.422049201283915e-08,2.3100869027669752e-10,1.2464546162234017e-08
0.33,1.3029372027030062,113.18773593473065,0.0032617526327158677,6.445675866702095e-05,6.469884219340892e-07,2.79976021359996,0.0002397864000386939,91.0,164.99983368257907,0.00016631742093071707,2.9654103954794734e-08,0.3399683896115244,0.0,6.276424681896741e-09,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010092706361077166,0.13465334815054486,0.15348030617277605,0.0007818353178885939,0.001434264194873843,2.8343050955631925e-05,9.832233967067376e-06,1.1188241382821819e-07,1.357033868212422e-05,0.001513730213083936,5.197198534549912e-06,9.578460301165858e-05,3.589562368979294e-07,9.523624661394945e-08,2.693753603524535e-10,1.3667167328465862e-08
0.34,1.3030244954464854,113.18754771154201,0.0033545102839295446,7.252516589346028e-05,7.501688448837556e-07,2.799745505732039,0.00025449426795946014,91.0,164.99981813770137,0.0001818622986382585,3.3409754578071214e-08,0.33996743176684363,0.0,7.28529100781652e-09,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010093382541038535,0.13466236950641247,0.15348005094589673,0.0008533886224283131,0.0014750440203434776,3.1890739100746244e-05,1.1062988805388431e-05,1.297251980080581e-07,1.4402707611073237e-05,0.001606578296813869,5.682955319312986e-06,9.578433314311992e-05,3.9250612465900776e-07,1.0729778340078863e-07,3.126744906480741e-10,1.494457076305862e-08
0.35,1.303111688718229,113.18735958106717,0.0034465390767369876,8.131633565372685e-05,8.660138640591174e-07,2.799730363052234,0.0002696369477641701,91.0,164.9998016556203,0.0001983443796896834,3.7510968880477395e-08,0.3399664739248615,0.0,8.419808017573595e-09,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010094057950480021,0.1346713805822741,0.15347979584473545,0.0009289713600330887,0.001515502690243109,3.5756195621204905e-05,1.2403993840619494e-05,1.4975804548401505e-07,1.525968404289638e-05,0.0017021712453412368,6.197998463966378e-06,9.57840632753416e-05,4.280787409090561e-07,1.204691222808714e-07,3.613663723830341e-10,1.6298989069875674e-08
0.36,1.3031987826299372,113.18717154320211,0.003537798334017382,9.086980485499232e-05,9.95633142486439e-07,2.799714785842995,0.0002852141570033249,91.0,164.99978420919328,0.00021579080671935345,4.1978267092766006e-08,0.3399655160855781,0.0,9.691345328239807e-09,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01009473259026687,0.13468038138967348,0.1534795408691512,0.001008657837351995,0.001555622304743139,3.995679852660247e-05,1.3861280032580529e-05,1.7217284806389492e-07,1.6141251992803187e-05,0.0018005072728638969,6.743176139788471e-06,9.578379340832362e-05,4.657326665101118e-07,1.348161654144018e-07,4.15938973604593e-10,1.7732652700324216e-08
0.37,1.3032857772931838,113.18698359784297,0.0036282466593738454,0.00010122576883959524,1.1401952219594107e-06,2.7996987743919637,0.0003012256080345996,91.0,164.99976577130414,0.0002342286958659947,4.683275497216421e-08,0.33996455824899335,0.0,1.1111935962578758e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010095406461263345,0.13468937194014136,0.1534792860190031,0.0010925175182919516,0.0015953846484662363,4.4510214656616645e-05,1.544097877879186e-05,1.9717167934299698e-07,1.7047395182123276e-05,0.0019015845606393479,7.319335690104224e-06,9.578352354206597e-05,5.055264251397417e-07,1.504066954198199e-07,4.769087348035327e-10,1.9247789928527288e-08
0.38,1.303372672819418,113.18679574488597,0.00371784198640879,0.00011242503109861965,1.3009284299961914e-06,2.7996823289922457,0.0003176710077527554,91.0,164.99974631486356,0.0002536851364480869,5.209612323155891e-08,0.33996360041510726,0.0,1.2694294857986664e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010096079564332743,0.13469835224519555,0.15347903129415047,0.0011806148028127162,0.0016347712121914082,4.943437753449991e-05,1.714931424378344e-05,2.249669515423814e-07,1.7978097023021144e-05,0.002005401255275414,7.927323620141512e-06,9.578325367656867e-05,5.47518482590448e-07,1.6731037354042998e-07,5.448213632919865e-10,2.0846626824648832e-08
0.39,1.3034594693199633,113.18660798422746,0.003806541630449501,0.00012450895063933153,1.4791216821117034e-06,2.7996654499426805,0.00033455005731766675,91.0,164.99972581280937,0.0002741871906194258,5.779064695886193e-08,0.33996264258391984,0.0,1.4451837347701137e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01009675190033739,0.13470732231634092,0.15347877669445276,0.0012730088070010458,0.0016737632156353676,5.474746418913164e-05,1.899259533052363e-05,2.557815542442126e-07,1.8933340603104277e-05,0.0021119554670090456,8.567985586267912e-06,9.578298381183171e-05,5.917672460262819e-07,1.8559873777947645e-07,6.202526263910461e-10,2.253138722658944e-08
0.4,1.3035461669060189,113.18642031576393,0.0038943023435879147,0.00013751938643082715,1.676124901510285e-06,2.7996481375480915,0.0003518624519066463,91.0,164.99970423810703,0.0002957618929769184,6.393918499669063e-08,0.33996168475543104,0.0,1.639869759817051e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010097423470138651,0.13471628216506942,0.15347852221976957,0.0013697531455941138,0.0017123416316909739,6.0467870692636204e-05,2.0977207206158375e-05,2.8984892696837056e-07,1.9913108671406384e-05,0.0022212452681385332,9.242166383734826e-06,9.578271394785506e-05,6.383310631363639e-07,2.0534520090775565e-07,7.03809142736841e-10,2.4304292707756866e-08
0.41,1.3036327656886584,113.18623273939193,0.00398108037040637,0.0001514986407701338,1.8933498138901345e-06,2.799630392119578,0.0003696078804201728,91.0,164.99968156374982,0.00031843625019745164,7.056517936354389e-08,0.33996072692964086,0.0,1.8549747046159864e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010098094274596911,0.13472523180286008,0.15347826786996066,0.0014708957166162616,0.001750487210967001,6.661418722373923e-05,2.310960266307621e-05,3.2741319661639317e-07,2.0917383621733504e-05,0.002333268691161573,9.950709935330102e-06,9.578244408463874e-05,6.87268221351152e-07,2.2662504860447773e-07,7.961291735753167e-10,2.6167562547225628e-08
0.42,1.3037192657788312,113.18604525500817,0.0040668315065229685,0.00016648940004191984,2.132270532355847e-06,2.7996122139748025,0.0003877860251956099,91.0,164.99965776275937,0.00034223724064421263,7.769265465381918e-08,0.33995976910654935,0.0,2.092061280207383e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010098764314571601,0.1347341712411791,0.15347801364488597,0.0015764784897579708,0.001788180507567271,7.320517198561476e-05,2.5396293082394453e-05,3.6872927861923193e-07,2.1946147476462387e-05,0.0024480237269638057,1.0694459279076069e-05,9.578217422218277e-05,7.386369469927783e-07,2.495154375301587e-07,8.978834126070858e-10,2.8123413697386302e-08
0.43,1.3038056672873617,113.18585786250947,0.004151511159914583,0.00018253467293241821,2.394423914553788e-06,2.7995936034382676,0.00040639656173082955,91.0,164.99963280818605,0.00036719181394100444,8.534621741465354e-08,0.3399588112861564,0.0,2.352769601827799e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010099433590921178,0.13474310049147967,0.15347775954440557,0.0016865372993876068,0.001825401906090555,8.025972400500732e-05,2.7843839009111075e-05,4.140629386959575e-07,2.2999381870899368e-05,0.002565508323069896,1.1474256554927473e-05,9.57819043604871e-05,7.924954043563122e-07,2.740953933250643e-07,1.009775774330066e-09,3.017406074896483e-08
0.44,1.3038919703249505,113.18567056179276,0.00423507440838097,0.00019967773244126751,2.6814099785958164e-06,2.799574560841596,0.00042543915840249577,91.0,164.9996066731094,0.00039332689056249343,9.355105552625715e-08,0.3399578534684621,0.0,2.6388190229507748e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010100102104503142,0.13475201956520233,0.15347750556837975,0.0018011016402379725,0.0018621316469330652,8.779685760205172e-05,3.0458841306590947e-05,4.636908647786173e-07,2.407706803733709e-05,0.002685720381860934,1.2290942991967252e-05,9.578163449955175e-05,8.489016948254071e-07,3.0044580861885244e-07,1.1325441811841513e-09,3.2321715897351014e-08
0.45,1.3039781750021733,113.1854833527551,0.004317476066809509,0.00021796204832472073,2.9948920858013765e-06,2.799555086523818,0.0004449134761804546,91.0,164.99957933063862,0.0004206693613684816,1.0233293756343314e-07,0.3399568956534664,0.0,2.9520099669594908e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010100769856174025,0.1347609284737746,0.15347725171666884,0.0019201944718978928,0.0018983498558994916,9.583567265366556e-05,3.32479308514529e-05,5.179006986134605e-07,2.5179186788890843e-05,0.002808657758767267,1.3145358893853152e-05,9.578136463937673e-05,9.079138558671391e-07,3.2864944097977556e-07,1.2669613496794761e-09,3.456858890432725e-08
0.46,1.3040642814294814,113.18529623529365,0.004398670756593028,0.000237431217493916,3.3365970151398212e-06,2.7995351808316573,0.0004648191683413467,91.0,164.99955075391287,0.00044924608711901354,1.1171821214650129e-07,0.3399559378411693,0.0,3.2942257559675674e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010101436846789397,0.13476982722861117,0.15347699798913347,0.0020438320304747883,0.0019340365747597425,0.00010439532395887723,3.621775791652195e-05,5.76991048634099e-07,2.6305718503290915e-05,0.0029343182604564554,1.4038343623665479e-05,9.578109477996203e-05,9.695898599854821e-07,3.587909108298331e-07,1.4138355753006965e-09,3.6916887058222364e-08
0.47,1.304150289717203,113.18510920930566,0.004478612973480893,0.0002581288960289817,3.7083149888920607e-06,2.7995148441198157,0.00048515588018308644,91.0,164.999520916102,0.00047908389798805435,1.2173380728546586e-07,0.33995498003157076,0.0,3.667434436544928e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010102103077203873,0.13477871584111406,0.15347674438563427,0.0021720236465688466,0.001969171791115713,0.00011349499131581525,3.937498180026087e-05,6.412714943991263e-07,2.745664310672397e-05,0.0030626996430267216,1.4970735588710168e-05,9.578082492130765e-05,1.0339876136716982e-06,3.9095669933820685e-07,1.5740115160829716e-09,3.936881513394797e-08
0.48,1.3042361999755416,113.18492227468857,0.004557257151387675,0.0002800987351359179,4.1118997941356145e-06,2.7994940767512686,0.0005059232487298131,91.0,164.9994897904069,0.0005102095930899379,1.324072297304674e-07,0.33995402222467086,0.0,4.0736906029249364e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010102768548271102,0.13478759432267232,0.15347649090603221,0.0023047715686825387,0.002003735466489503,0.00012315385133353525,4.272626105763292e-05,7.110626076002835e-07,2.8631940057135248e-05,0.0031937996101402736,1.5943372225720935e-05,9.578055506341357e-05,1.1011649563822893e-06,4.252351463348561e-07,1.7483709751069418e-09,4.192657535408427e-08
0.49,1.3043220123145776,113.18473543133986,0.004634557735824996,0.00030338430783340045,4.549268555112797e-06,2.7994728790975527,0.0005271209024459707,91.0,164.99945735006006,0.0005426499399467808,1.437665642914537e-07,0.3399530644204695,0.0,4.515137217003122e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01010343326084378,0.13479646268466233,0.15347623755018822,0.0024420707993835084,0.0020377075686415164,0.00013339104516930583,4.627824231690691e-05,7.866959126985458e-07,2.9831588328047307e-05,0.0033276158112142806,1.695708998421665e-05,9.578028520627982e-05,1.171179659389539e-06,4.617164481252358e-07,1.937833681616702e-09,4.45923673451147e-08
0.5,1.3044077268442669,113.18454867915715,0.00471046926233716,0.00032802903084862186,5.022401294598774e-06,2.799451251539044,0.0005487484609545362,91.0,164.99942356832608,0.0005764316739204736,1.5584047313828037e-07,0.33995210661896674,0.0,4.994007425276306e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01010409721577364,0.1348053209384476,0.1534759843179635,0.002583908943723434,0.0020710681060871036,0.00014422564416101614,5.003754836564878e-05,8.685138110723768e-07,3.105556639261365e-05,0.0034641458396380675,1.8012724308751834e-05,9.578001534990637e-05,1.2440894245556014e-06,5.004926552421403e-07,2.143358070824637e-09,4.736838809074971e-08
0.51,1.3044933436744428,113.1843620180382,0.004784946429762472,0.00035407609158632743,5.5333405934296085e-06,2.7994291944652505,0.0005708055347479187,91.0,164.99938841850235,0.0006115814976617218,1.686581951065013e-07,0.3399511488201625,0.0,5.512626373081691e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010104760413911463,0.13481416909537897,0.15347573120921942,0.002730266065509553,0.0021037971603365038,0.0001556766176919019,5.401076701057839e-05,9.568695221405953e-07,3.230385220725746e-05,0.003603387230944068,1.911110962169991e-05,9.577974549429322e-05,1.3199518831433875e-06,5.416576702157956e-07,2.365942062557439e-09,5.0256831886651524e-08
0.52,1.3045788629148147,113.18417544788085,0.004857944172307091,0.0003815683763961653,6.0841911430962245e-06,2.7994067082750895,0.0005932917249087899,91.0,164.99935187391947,0.0006481260805509048,1.8224954498758964e-07,0.3399501910240568,0.0,6.073413015053663e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01010542285610707,0.13482300716679443,0.15347547822381746,0.0028811145537880807,0.0021358749176109974,0.00016776280162789062,5.820444013547106e-05,1.052127005993344e-06,3.3576423195872455e-05,0.0037453374610414976,2.02530793057808e-05,9.577947563944038e-05,1.3988245946097957e-06,5.853072452939245e-07,2.6066238382788216e-09,5.3259890294486714e-08
0.53,1.3046642846749694,113.18398896858307,0.004929417736708412,0.00041054839392698554,6.677119121304596e-06,2.7993837933771695,0.0006162066228288795,91.0,164.9993139079419,0.0006860920581045486,1.9664491280462383e-07,0.3399492332306497,0.0,6.67888192299998e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010106084543209333,0.1348318351640194,0.15347522536161926,0.003036419003842987,0.0021672817027949412,0.00018050286459673156,6.262505200962238e-05,1.1546608554089612e-06,3.487325623390856e-05,0.003889993944437212,2.143946568551398e-05,9.577920578534785e-05,1.480765045324723e-06,6.315389801151058e-07,2.8664826170046697e-09,5.637975209315291e-08
0.54,1.3047496090643698,113.18380258004294,0.004999322766023312,0.00044105819206063446,7.31435136210959e-06,2.7993604501900737,0.0006395498099243985,91.0,164.99927449396867,0.0007255060313402794,2.1187526307221703e-07,0.3399482754399411,0.0,7.331645091376583e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010106745476066164,0.13484065309836635,0.1534749726224866,0.0031961361151846904,0.00219799801629848,0.00019391527144637814,6.727901661692919e-05,1.2648561523468872e-06,3.619432763226671e-05,0.004037354032435307,2.2671100007374113e-05,9.577893593201562e-05,1.5658306472004715e-06,6.80452319331502e-07,3.14663943018755e-09,5.961860322659373e-08
0.55,1.3048348361923567,113.18361628215867,0.005067615377773394,0.0004731392805042675,7.998174514602832e-06,2.799336679142636,0.0006633208573620471,91.0,164.99923360543386,0.0007663945661540578,2.2797213404670207e-07,0.33994731765193104,0.0,8.034413738728859e-08,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010107405655524536,0.1348494609811353,0.15347472000628148,0.003360214600279168,0.0022280045684370097,0.00020801824919350578,7.217266584812097e-05,1.3831083224612385e-06,3.753961312179272e-05,0.004187415011403571,2.394881242033045e-05,9.577866607944368e-05,1.6540787363476568e-06,7.321485502002651e-07,3.448257894870084e-09,6.297862675262294e-08
