Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32
0.23,0.01102168748476324,8.169466197798949e-08,0.0017881569209278719,3.772804850399014e-12,0.00179775885317798,1.5717940686616757e-06,5.742052229726227e-08,1.7275412865308583e-07,1.743307782476816e-15,0.005783296618930266,9.372458171735688e-10,9.44940702154521e-22,1.4079575230412302e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,6.897977364664224e-07,5.112900632658174e-11,5.821574640293561e-14,5.14035556399096e-12,2.5290921816931678e-09,8.988794265889901e-06,5.501279240315865e-07,1.6503837720947596e-06,8.204891675363219e-14,6.101577238668856e-16,1.1565538247767636e-08,2.2808559215351076e-20,2.1618876502560915e-11,0.0035,0.0035,0.0035,0.035,9.387823834871327e-05,1.9807225464594823e-13,4.288969753844448e-09,1.0048591402020898e-09,3.023197251429002e-09,3.146077993061465e-05,2.7506396201579328e-08,0.00019287953098335672,0.00010120769083127966,1.6401801800537453e-11,1.6536462287704118e-23,2.463925665322153e-14,3.050788619334429e-17,4.271104067068199e-14,3.300767544189519e-07
0.24,0.011369721161654587,8.860307737487712e-08,0.001822209198272813,4.3084245096535985e-12,0.0018323504389132152,1.6588990345117665e-06,6.303648150116476e-08,1.8968199515840988e-07,2.1048619231070495e-15,0.005817281447408614,1.0579253626573271e-09,1.2153127368150332e-21,1.636518195743155e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,7.251303668897416e-07,5.6508669905722596e-11,6.857981944911973e-14,5.682316070092119e-12,2.8298706513819984e-09,9.161752194566076e-06,5.806146620791182e-07,1.7418439862373548e-06,9.768989022091884e-14,7.367016730874673e-16,1.2616903219498571e-08,2.859881589973824e-20,2.4189091529022457e-11,0.0035,0.0035,0.0035,0.035,9.566598290932269e-05,2.2619228675681392e-13,4.651661562181049e-09,1.1031384262703835e-09,3.319434915272173e-09,3.206613268098127e-05,2.9030733103955918e-08,0.0001989701203289553,0.00010180242532965076,1.8513693846503227e-11,2.1267972894263083e-23,2.863906842550521e-14,3.683508365437337e-17,5.1569117116122713e-14,3.4836879724747096e-07
0.25,0.011717693580593968,9.585437656423056e-08,0.0018562436027817182,4.899518669765237e-12,0.0018669342392855107,1.7475366091239194e-06,6.895585551503982e-08,2.0752944429235517e-07,2.523385180543692e-15,0.00585126031824515,1.1894009775441718e-09,1.5438510673791482e-21,1.8917507347072924e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,7.612812811916887e-07,6.227517565359399e-11,8.037548185059179e-14,6.2633836157595036e-12,3.154033167676185e-09,9.334671196427553e-06,6.116378131933717e-07,1.8349134395801154e-06,1.1560828652790445e-13,8.831848131902921e-16,1.3728799582785836e-08,3.5582400060538136e-20,2.6959143107385575e-11,0.0035,0.0035,0.0035,0.035,9.745278914604021e-05,2.5722473016267497e-13,5.032354769622104e-09,1.2067274715131968e-09,3.631765275116216e-09,3.267134918749644e-05,3.058189065966859e-08,0.00020505963766039446,0.00010239705556929014,2.081451710702301e-11,2.7017393679135095e-23,3.310563785737762e-14,4.415924065951461e-17,6.182293692332045e-14,3.6698268791602307e-07
0.26,0.012065604744122766,1.034559403127678e-07,0.0018902601438293572,5.550025261585445e-12,0.0019015102558064439,1.8377031606535372e-06,7.518370902567816e-08,2.263123851101081e-07,3.005538590689004e-15,0.005885233231866619,1.3322865257428637e-09,1.9421549344532484e-21,2.175697174465477e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,7.982496115654787e-07,6.844552421546484e-11,9.375017557666115e-14,6.885288603508955e-12,3.5025835476564158e-09,9.507551279032219e-06,6.43196106228738e-07,1.9295883186862143e-06,1.3604488728995667e-13,1.0519385067411513e-15,1.4903138271566104e-08,4.39545833607058e-20,2.993763477389122e-11,0.0035,0.0035,0.0035,0.035,9.923865755104125e-05,2.913763262332359e-13,5.431436866420309e-09,1.315714907949368e-09,3.9604667394268925e-09,3.327642947661277e-05,3.21598053114369e-08,0.00021114808302214843,0.00010299158155766584,2.3315014200500116e-11,3.398771135293185e-23,3.8074700553145854e-14,5.259692533705757e-17,7.363569547188059e-14,3.859176637372428e-07
0.27,0.0124134546547907,1.1141512331176436e-07,0.0019242588307854078,6.263960161001713e-12,0.0019360784899814677,1.929395071424728e-06,8.172508725155645e-08,2.460466854694798e-07,3.559757403097778e-15,0.005919200188686341,1.4872091117679404e-09,2.437423067983047e-21,2.490452443867296e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,8.360344909012332e-07,7.503703722049769e-11,1.088603395852143e-13,7.549794829588892e-12,3.876541496230129e-09,9.680392449907338e-06,6.752882749986547e-07,2.0258648249959645e-06,1.592574727350692e-13,1.2459150910842221e-15,1.614185056809937e-08,5.3934401262718985e-20,3.313330892745531e-11,0.0035,0.0035,0.0035,0.035,0.0001010235886162339,3.2885790845258995e-13,5.849293973867629e-09,1.430189026902238e-09,4.305816995715897e-09,3.3881373574675686e-05,3.376441374993274e-08,0.00021723545645883726,0.00010358600330201098,2.602615945593896e-11,4.265490368970333e-23,4.358291776767768e-14,6.229575455421111e-17,8.721405637589556e-14,4.0517296499919286e-07
0.28,0.012761243315155631,1.1973924438819914e-07,0.001958239673014306,7.04557536604422e-12,0.0019706389433023887,2.0226087453072597e-06,8.858500870201537e-08,2.667481726839513e-07,4.194223319830719e-15,0.005953161189094101,1.654819197960163e-09,3.049528432415744e-21,2.8382223860416133e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,8.746350527854227e-07,8.20673485722045e-11,1.2587442215789978e-13,8.258698631154553e-12,4.276942164553826e-09,9.853194716511944e-06,7.079130608575409e-07,2.1237391825726228e-06,1.8552152663543808e-13,1.4679781619407516e-15,1.7446886449751798e-08,6.576812905446404e-20,3.655504603341376e-11,0.0035,0.0035,0.0035,0.035,0.00010280758283325106,3.698927067173215e-13,6.286310330380454e-09,1.5502376522852691e-09,4.668093021969148e-09,3.44861815077918e-05,3.5395653042877046e-08,0.00022332175801522357,0.00010418032080914678,2.8959335964302853e-11,5.336674756727552e-23,4.966889175572824e-14,7.339890809703759e-17,1.0275847133585262e-13,4.247478365145245e-07
0.29,0.01310897072778362,1.2843558945576041e-07,0.0019922026798752934,7.899311710250241e-12,0.0020051916172496077,2.1173406054746204e-06,9.576846740837969e-08,2.8843263356252736e-07,4.917557837431154e-15,0.005987116233459168,1.8357875726579007e-09,3.798667391471945e-21,3.2213067106801827e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,9.140504315004057e-07,8.955440392679511e-11,1.4497258437103228e-13,9.013828856662101e-12,4.704836137081068e-09,1.002595808624804e-05,7.410692119161171e-07,2.2232076357483515e-06,2.151309121832084e-13,1.7211452431009038e-15,1.882021489380686e-08,7.973137946128747e-20,4.0211864014785504e-11,0.0035,0.0035,0.0035,0.035,0.0001045906406934529,4.1471386478813765e-13,6.742868446427422e-09,1.6759481796466447e-09,5.047571087344229e-09,3.509085330186814e-05,3.705346059580586e-08,0.00022940698773621338,0.00010477453408553544,3.212628252151327e-11,6.647667935075905e-23,5.63728674369032e-14,8.60572621550452e-17,1.2048016701706326e-13,4.4464152714967027e-07
0.3,0.013456636895248938,1.3751141204636987e-07,0.0020261478607224263,8.829790596540699e-12,0.002039736513292502,2.2135870939888453e-06,1.032804333562205e-07,3.111158145660438e-07,5.738998812383253e-15,0.006021065322130843,2.0308048155615627e-09,4.707202352030968e-21,3.642096202750174e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,9.542797620239488e-07,9.751645866993534e-11,1.6634700028622439e-13,9.817046685088687e-12,5.161289340121218e-09,1.0198682566462511e-05,7.747554828960958e-07,2.3242664486882877e-06,2.4839856351165705e-13,2.0086495843341384e-15,2.026382381394286e-08,9.613158707793026e-20,4.4112917611683714e-11,0.0035,0.0035,0.0035,0.035,0.00010637276268792738,4.635640063183867e-13,7.219349132434418e-09,1.807407583733859e-09,5.444526754905767e-09,3.569538898261879e-05,3.8737774144804795e-08,0.00023549114566685645,0.00010536864313728976,3.553908427232735e-11,8.237604116054196e-23,6.373668354812806e-14,1.0043247921670693e-16,1.406054709033897e-13,4.648532897376575e-07
0.31,0.013804241820134035,1.4697393311819887e-07,0.0020600752249045717,9.841817399553015e-12,0.0020742736328892564,2.3113446719316043e-06,1.1112585237969798e-07,3.3481342199829825e-07,6.66842249286694e-15,0.00605500845543824,2.240581509843419e-09,5.799768061367621e-21,4.1030741943623705e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,9.953221800287403e-07,1.0597207541325406e-10,1.902023582662455e-13,1.0670245396618815e-11,5.6473829253270086e-09,1.0371368164446283e-05,8.089706351760614e-07,2.4269119055281846e-06,2.8565718656766477e-13,2.3339478725034288e-15,2.1779719884259503e-08,1.1531074048972103e-19,4.8267497734014686e-11,0.0035,0.0035,0.0035,0.035,0.00010815394930749002,5.166954134765332e-13,7.716131488705441e-09,1.944702416644715e-09,5.85923488497022e-09,3.629978857556199e-05,4.044853175880308e-08,0.00024157423185234563,0.0001059626479701692,3.9210176422259835e-11,1.0149594107393338e-22,7.18037984013415e-14,1.1669739362517147e-16,1.6337635107524003e-13,4.853823811056368e-07
0.32,0.014151785505029546,1.568303408636853e-07,0.0020939847817654056,1.0940384867973999e-11,0.0021088029774866935,2.4106098195352947e-06,1.193096460559043e-07,3.595411221971813e-07,7.716365550512839e-15,0.006088945633690074,2.46584845425744e-09,7.103377904388983e-21,4.606818036639394e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.0371768218819043e-06,1.1494012148067338e-10,2.167563719916546e-13,1.1575350142075742e-11,6.164213152716575e-09,1.0544014887433467e-05,8.437134368373531e-07,2.5311403105120595e-06,3.27259967081292e-13,2.7007279426794934e-15,2.336992836241583e-08,1.3764827702184982e-19,5.268503081785453e-11,0.0035,0.0035,0.0035,0.035,0.00010993420104268378,5.743702055686349e-13,8.233592895343478e-09,2.0879188059783254e-09,6.291969638450674e-09,3.690405210601714e-05,4.218567184186766e-08,0.00024765624633801706,0.0001065565485895763,4.3152347949505205e-11,1.2430911332680722e-22,8.06193156411894e-14,1.3503639713397468e-16,1.8905095598756457e-13,5.062280621024119e-07
0.33,0.014499267952534284,1.670877905175502e-07,0.002127876540643412,1.2130676526872729e-11,0.0021433245485201046,2.5113790363141327e-06,1.278367115992065e-07,3.853145417258081e-07,8.8940471121572e-15,0.006122876857174451,2.7073568752491243e-09,8.647530200871188e-21,5.156000571583916e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.079842824644519e-06,1.2443976638458252e-10,2.4624030117210386e-13,1.2534317711098755e-11,6.712891273230271e-09,1.0716622742600524e-05,8.789826627099464e-07,2.6369479881298397e-06,3.735812853882143e-13,3.1129164892550194e-15,2.5036492911879746e-08,1.6356414598145635e-19,5.737507818549745e-11,0.0035,0.0035,0.0035,0.035,0.00011171351838377912,6.368605176608182e-13,8.772109002171386e-09,2.237142452986114e-09,6.743004480201642e-09,3.750817959910183e-05,4.3949133135497324e-08,0.00025373718916934997,0.00010715034500055291,4.737874531685968e-11,1.513317785152458e-22,9.023001000271854e-14,1.55645824462751e-16,2.1790415424785137e-13,5.273895976259678e-07
0.34,0.014846689165255231,1.7775340416481422e-07,0.002161750510871879,1.3418070080033412e-11,0.0021778383474130797,2.6136488411952406e-06,1.367119217555894e-07,4.121492675636486e-07,1.0213390791596815e-14,0.006156802126158658,2.9658786390653296e-09,1.0464314502696206e-20,5.753391603946864e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1233193260711274e-06,1.3449047929187597e-10,2.788994819462144e-13,1.354913629906719e-11,7.2945434108225476e-09,1.0889191737065398e-05,9.147770944183342e-07,2.744331283255003e-06,4.2501743786007633e-13,3.5746867770588855e-15,2.6781475423289564e-08,1.935220463453623e-19,6.234733540916935e-11,0.0035,0.0035,0.0035,0.035,0.00011349190182077364,7.044486792017541e-13,9.332053718652745e-09,2.392458630722815e-09,7.212612182363851e-09,3.81121710797289e-05,4.573885472091671e-08,0.00025981706039196657,0.00010774403720777652,5.1902876183643275e-11,1.8312550379718361e-22,1.0068435306907014e-13,1.7873433885294428e-16,2.50228074394122e-13,5.488662566510004e-07
0.35,0.015194049145807515,1.888342705488142e-07,0.002195606701778899,1.4808140812288273e-11,0.002212344375577338,2.7174157726497412e-06,1.4594012469699831e-07,4.4006084729765906e-07,1.1687046721343959e-14,0.006190721440888943,3.242206463864103e-09,1.2588517891088605e-20,6.401859373095644e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.1676054646092528e-06,1.4511202647987717e-10,3.149938669639244e-13,1.462182527277215e-11,7.91031044408926e-09,1.106172187788669e-05,9.510955204274094e-07,2.8532865612822285e-06,4.819873646971386e-13,4.090466352470385e-15,2.860695583492803e-08,2.28032844933933e-19,6.761163167840103e-11,0.0035,0.0035,0.0035,0.035,0.00011526935184339219,7.774273926451344e-13,9.913799203812746e-09,2.5539521821974707e-09,7.701064827709035e-09,3.871602657260342e-05,4.7554776021370475e-08,0.0002658958600516315,0.00010833762521555652,5.673861311762181e-11,2.202990630940506e-22,1.1203253902917377e-13,2.045233176235193e-16,2.86332644672927e-13,5.706573122564456e-07
0.36,0.015541347896814434,2.003374457805268e-07,0.002229445122687379,1.6306651231291098e-11,0.0022468426344131923,2.822676388119905e-06,1.5552614465995966e-07,4.6906478967024177e-07,1.3329037362788751e-14,0.006224634801591211,3.5371532352667686e-09,1.5064861005881938e-20,7.104367814396886e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2127003793989244e-06,1.5632446948546493e-10,3.547982757445173e-13,1.5754435005719513e-11,8.56134792840382e-09,1.1234213172065962e-05,9.879367358419667e-07,2.9638102075259005e-06,5.449333736168198e-13,4.665163076976062e-15,3.051503209918001e-08,2.676579305375836e-19,7.317792924147875e-11,0.0035,0.0035,0.0035,0.035,0.0001170458689410874,8.560991896427826e-13,1.0517715903477657e-08,2.7217075315492945e-09,8.208633819229231e-09,3.931974610223087e-05,4.9396836792098344e-08,0.00027197358819425264,0.00010893110902784619,6.190018161716846e-11,2.6363506760293394e-22,1.2432643675194552e-13,2.3325815384880316e-16,3.265614153883244e-13,5.927620415051801e-07
0.37,0.015888585420907455,2.122699565586644e-07,0.002263265782915098,1.7919502376458603e-11,0.0022813331253117766,2.929427261485311e-06,1.6547478465753754e-07,4.991765661212204e-07,1.5157140977775818e-14,0.006258542208474193,3.8515488243663516e-09,1.7975095391070753e-20,7.863962091436972e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.2586032102722236e-06,1.681481652970348e-10,3.9860176189192324e-13,1.694904691920205e-11,9.248826137255296e-09,1.1406665626558883e-05,1.0252995415198587e-06,3.0758986245595764e-06,6.143218436852168e-13,5.304999342221536e-15,3.250782056382207e-08,3.130119353669892e-19,7.905632305414498e-11,0.0035,0.0035,0.0035,0.035,0.00011882145360304265,9.407738747640767e-13,1.114417271932988e-08,2.8958087315069073e-09,8.735589907121358e-09,3.992332969295609e-05,5.126497707599294e-08,0.0002780502448658805,0.0001095244886482984,6.740210442641116e-11,3.145641693437382e-22,1.3761933660014702e-13,2.6524996711107686e-16,3.7134995395550756e-13,6.151797249119152e-07
0.38,0.016235761720726157,2.246387933053343e-07,0.0022970686917745927,1.9652839090477082e-11,0.0023158158496501867,3.03766498840523e-06,1.757908208638032e-07,5.304116083373795e-07,1.71882958400047e-14,0.006292443661722612,4.186246937038323e-09,2.138532851379823e-20,8.683801238038572e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.3053130977527355e-06,1.8060375867089757e-10,4.4671033765226183e-13,1.820777272939749e-11,9.973929644895598e-09,1.1579079248250933e-05,1.0631827459418304e-06,3.1895482378254917e-06,6.906440495294013e-13,6.0159035440016444e-15,3.4587454709384683e-08,3.6476844101335023e-19,8.5257039644259e-11,0.0035,0.0035,0.0035,0.035,0.00012059610631816611,1.0317740522500469e-12,1.179353664853005e-08,3.076339365116556e-09,9.282203145904142e-09,4.052677736887827e-05,5.315913729709153e-08,0.0002841258301127078,0.00011011776408014571,7.325932139817067e-11,3.742432489914691e-22,1.5196652166567503e-13,3.007951772000823e-16,4.2111324808011513e-13,6.379096475650983e-07
0.39,0.016582876798918237,2.3745091218810616e-07,0.0023308538585731877,2.1513019618960637e-11,0.002350290808792869,3.147386184720483e-06,1.8647900433648805e-07,5.6278530932014e-07,1.944015457212726e-14,0.006326339161499156,4.542123123665401e-09,2.5363644176139463e-20,9.567149287113954e-12,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.3528291830550828e-06,1.9371218121337965e-10,4.994468554795093e-13,1.9532754375931603e-11,1.0737857303159889e-08,1.1751454043964346e-05,1.101585164652169e-06,3.304755493956507e-06,7.744168856764884e-13,6.8040541002445404e-15,3.6756085322579686e-08,4.2366362626872864e-19,9.179043666189586e-11,0.0035,0.0035,0.0035,0.035,0.00012236982757509235,1.1294335299954334e-12,1.2466172889875573e-08,3.2633825758885412e-09,9.848742913102452e-09,4.1130089153875215e-05,5.507925823260845e-08,0.00029020034398106917,0.00011071093532623525,7.948715466414453e-11,4.438637730824406e-22,1.674251125244942e-13,3.402027050122271e-16,4.762837870171179e-13,6.609510987913014e-07
0.4,0.016929930658139514,2.507132354544229e-07,0.00236462129261301,2.3506610976144405e-11,0.0023847580040918187,3.2585874861733997e-06,1.9754406134601055e-07,5.963130237850904e-07,2.1931470485532093e-14,0.006360228707944803,4.920074467626843e-09,2.998437282089533e-20,1.0517374283464951e-11,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.4011506080844473e-06,2.0749464921339958e-10,5.571514113675804e-13,2.092616382435921e-11,1.1541822145664747e-08,1.1923790020459093e-05,1.1405056201606898e-06,3.4215168604820697e-06,8.661836173582472e-13,7.676014669936231e-15,3.901588039926408e-08,4.905004941494833e-19,9.8667002307335e-11,0.0035,0.0035,0.0035,0.035,0.00012414261786218304,1.2340970762475813e-12,1.31624448613572e-08,3.4570210735551848e-09,1.0435477916239083e-08,4.173326507160683e-05,5.70252810080345e-08,0.0002962737865174415,0.00011130400238903407,8.610130318346976e-11,5.247265243656683e-22,1.8405404996063667e-13,3.8380073349681165e-16,5.373210268955363e-13,6.843033720964139e-07
0.41,0.017276923301053917,2.6443265126134463e-07,0.0023983710031909807,2.564039201549269e-11,0.0024192174368864246,3.3712655485219444e-06,2.0899069328776083e-07,6.3101006836172e-07,2.468213464947756e-14,0.006394112301178626,5.3210197757950275e-09,3.532836970473153e-20,1.153794965414934e-11,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,1.450276515436081e-06,2.2197266107874265e-10,6.201819207648714e-13,2.239020282847432e-11,1.2387051269043975e-08,1.2096087184432123e-05,1.1799429419826806e-06,3.539828825948042e-06,9.66514642214097e-13,8.638747127317146e-15,4.1369024964808464e-08,5.661534438541405e-19,1.0589735472383202e-10,0.0035,0.0035,0.0035,0.035,0.0001259144776675265,1.3461205808133662e-12,1.3882714191220592e-08,3.6573371325358148e-09,1.10426761963301e-08,4.233630514551244e-05,5.8997147099134036e-08,0.0003023461577684436,0.00011189696527062596,9.311784607641299e-11,6.182464698328018e-22,2.0191411894761347e-13,4.3193735636585735e-16,6.047122989122002e-13,7.079657651896083e-07
