Time,R,O,I1,S,A,I2,open_probability,Phi1,k1,L1,l2,lminus2,c,L3,Phi2,k2,l4,Phi_minus2,kminus1,kminus2,kminus3,lminus4,L5,Phi3,k3,Phi4,k4,l6,Phi_minus4,kminus4,lminus6,Phi5,IP3,compartment,v1,v2,v3,v4,v5
8.97,9.150559731831734e-05,6.018478607731422e-05,4.687310574092172e-05,1.878232857875617e-07,0.3235485310805264,0.676252717607056,0.007190575848449061,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.2089135576950991e-05,-1.1399020433663602e-05,-4.1832586809305685e-11,1.2102212527051459e-05,1.1976126949808652e-05
8.98,9.149872443562031e-05,6.018465626009065e-05,4.675958246713561e-05,1.8782286917526332e-07,0.3235485323362315,0.6762528368777412,0.007190575958792205,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.199023113497631e-05,-1.1305762008593128e-05,-4.1490341465607184e-11,1.2003201098530203e-05,1.1878144254851009e-05
8.99,9.149190778181814e-05,6.018452750494158e-05,4.664698795751691e-05,1.8782245597139897e-07,0.32354853358169106,0.6762529551726134,0.00719057606823507,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1892135856629658e-05,-1.1213266555557411e-05,-4.115089616634572e-11,1.190499970894765e-05,1.178096325449296e-05
9.0,9.1485146896887e-05,6.018439980317778e-05,4.653531461359838e-05,1.8782204614808289e-07,0.3235485348169882,0.6762530724996567,0.007190576176784952,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1794843121926959e-05,-1.1121527832478935e-05,-4.081422800605633e-11,1.1807601731132766e-05,1.1684577387871542e-05
9.01,9.147844132456669e-05,6.018427314618109e-05,4.642455489907788e-05,1.8782163967765747e-07,0.3235485360422053,0.6762531888667899,0.007190576284449094,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1698346365045026e-05,-1.1030539648348256e-05,-4.0480314260539106e-11,1.1711000592176668e-05,1.1588980147969608e-05
9.02,9.147179061232975e-05,6.018414752540385e-05,4.631470133930977e-05,1.878212365326914e-07,0.3235485372574242,0.6762533042818669,0.007190576391234693,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.160263907387573e-05,-1.0940295862806256e-05,-4.014913239617655e-11,1.1615189772926082e-05,1.1494165080949692e-05
9.03,9.1465194311351e-05,6.018402293236838e-05,4.620574652080047e-05,1.8782083668597782e-07,0.3235485384627261,0.6762534187526774,0.007190576497148864,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.150771478958929e-05,-1.0850790385729708e-05,-3.982066005976919e-11,1.1520162807560075e-05,1.1400125786265036e-05
9.040000000000001,9.145865197647722e-05,6.01838993586663e-05,4.609768309070814e-05,1.8782044011053238e-07,0.32354853965819136,0.6762535322869474,0.007190576602198691,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.141356710619777e-05,-1.0762017176820316e-05,-3.9494875084464796e-11,1.1425913283166778e-05,1.1306855915216296e-05
9.05,9.14521631661971e-05,6.018377679595807e-05,4.599050375634657e-05,1.8782004677959158e-07,0.32354854084389995,0.6762536448923395,0.007190576706391189,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1320189670120748e-05,-1.067397024519709e-05,-3.917175548044102e-11,1.1332434839278482e-05,1.1214349171395632e-05
9.06,9.144572744261148e-05,6.0183655235972376e-05,4.5884201284692896e-05,1.878196566666109e-07,0.32354854201993105,0.6762537565764538,0.007190576809733311,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1227576179760092e-05,-1.0586643648991981e-05,-3.8851279444222764e-11,1.1239721167496941e-05,1.1122599309909553e-05
9.07,9.143934437140378e-05,6.018353467050556e-05,4.577876850189956e-05,1.8781926974526296e-07,0.3235485431863632,0.676253867346828,0.007190576912231967,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1135720385071265e-05,-1.0500031494949e-05,-3.853342534428263e-11,1.1147766011014582e-05,1.103160013704585e-05
9.08,9.143301352181064e-05,6.0183415091421064e-05,4.567419829281017e-05,1.8781888598943578e-07,0.3235485443432744,0.6762539772109384,0.007190577013894003,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.1044616087144176e-05,-1.0414127938026413e-05,-3.8218171731205285e-11,1.1056563164205113e-05,1.0941345509385414e-05
9.09,9.142673446659293e-05,6.018329649064894e-05,4.55704836004793e-05,1.87818505373231e-07,0.32354854549074197,0.6762540861761998,0.007190577114726217,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0954257137782506e-05,-1.0328927181002351e-05,-3.79054973275231e-11,1.0966106472214132e-05,1.0851829334468377e-05
9.1,9.142050678200689e-05,6.0183178860185285e-05,4.5467617425696314e-05,1.8781812787096224e-07,0.32354854662884264,0.6762541942499665,0.007190577214735346,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.086463743909063e-05,-1.0244423474083554e-05,-3.7595381029410194e-11,1.0876389830577482e-05,1.0763045569239793e-05
9.11,9.141433004777549e-05,6.018306219209161e-05,4.536559282651295e-05,1.8781775345715318e-07,0.32354854775765246,0.6762543014395326,0.0071905773139280815,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0775750943060967e-05,-1.0160611114517353e-05,-3.728780191007057e-11,1.0787407184721653e-05,1.0674988220382708e-05
9.120000000000001,9.140820384706014e-05,6.018294647849441e-05,4.526440291777486e-05,1.87817382106536e-07,0.323548548877247,0.6762544077521325,0.007190577412311049,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0687591651168055e-05,-1.0077484446206788e-05,-3.698273921126779e-11,1.0699152529637657e-05,1.0587651343652027e-05
9.13,9.140212776643249e-05,6.018283171158462e-05,4.516404087065706e-05,1.8781701379404957e-07,0.32354854998770105,0.6762545131949415,0.007190577509890836,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0600153613958942e-05,-9.995037859329006e-06,-3.668017234247794e-11,1.061161990944387e-05,1.050102904287531e-05
9.14,9.139610139584657e-05,6.0182717883617034e-05,4.506449991220293e-05,1.878166484948378e-07,0.323548551089089,0.6762546177750759,0.0071905776066739655,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0513430930657016e-05,-9.913265789956557e-06,-3.63800808851248e-11,1.0524803416976647e-05,1.0415115471174019e-05
9.15,9.139012432861114e-05,6.0182604986909827e-05,4.496577332486722e-05,1.87816286184248e-07,0.32354855218148443,0.676254721499594,0.007190577702666912,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.04274177487615e-05,-9.832162719681943e-06,-3.608244458749762e-11,1.0438697193394797e-05,1.0329904828854097e-05
9.16,9.13841961613622e-05,6.018249301384401e-05,4.486785444606272e-05,1.8781592683782916e-07,0.3235485532649605,0.6762548243754963,0.0071905777978761,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.034210826365194e-05,-9.751723175245279e-06,-3.578724336136303e-11,1.0353295427811826e-05,1.024539136362801e-05
9.17,9.137831649403574e-05,6.0182381956862976e-05,4.477073666771063e-05,1.878155704313303e-07,0.3235485543395898,0.6762549264097262,0.007190577892307901,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.02574967181955e-05,-9.671941728164836e-06,-3.549445728281205e-11,1.0268592356858786e-05,1.0161569370725765e-05
9.18,9.137248492984082e-05,6.0182271808471876e-05,4.46744134357946e-05,1.8781521694069886e-07,0.32354855540544414,0.6762550276091698,0.007190577985968635,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0173577402362941e-05,-9.592812994370771e-06,-3.520406659310711e-11,1.0184582264330388e-05,1.007843319189572e-05
9.19,9.136670107523279e-05,6.0182162561237225e-05,4.457887824991841e-05,1.878148663420791e-07,0.32354855646259495,0.6762551279806573,0.007190578078864574,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0090344652838095e-05,-9.514331633841713e-06,-3.491605169529395e-11,1.0101259480796432e-05,9.995977214960483e-06
9.200000000000001,9.136096453988662e-05,6.0182054207786345e-05,4.4484124662867326e-05,1.8781451861181046e-07,0.323548557511113,0.6762552275309629,0.007190578171001933,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,1.0007792852639473e-05,-9.436492350244453e-06,-3.463039315081346e-11,1.0018618383178524e-05,9.914195874261011e-06
9.21,9.13552749366707e-05,6.018194674080686e-05,4.439014628017305e-05,1.8781417372642587e-07,0.32354855855106845,0.6762553262668052,0.007190578262386882,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.925916430738192e-06,-9.359289890576516e-06,-3.434707168204279e-11,9.936653394437833e-06,9.83308364899127e-06
9.22,9.13496318816206e-05,6.018184015304624e-05,4.429693675968205e-05,1.8781383166265032e-07,0.32354855958253104,0.676255424194848,0.007190578353025547,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.84470986168393e-06,-9.2827190448116e-06,-3.406606816636613e-11,9.85535898313794e-06,9.752635064086412e-06
9.23,9.134403499391327e-05,6.01817344373113e-05,4.420448981112769e-05,1.8781349239739925e-07,0.3235485606055698,0.6762555213217005,0.007190578442923996,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.764167665231955e-06,-9.206774645548038e-06,-3.378736363956282e-11,9.77472966310483e-06,9.672844689001536e-06
9.24,9.133848389584123e-05,6.01816295864677e-05,4.4112799195705674e-05,1.8781315590777693e-07,0.3235485616202533,0.6762556176539178,0.007190578532088246,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.684284405972118e-06,-9.131451567660026e-06,-3.351093929241923e-11,9.694759993059132e-06,9.593707137933727e-06
9.25,9.133297821278714e-05,6.018152559343944e-05,4.4021858725653015e-05,1.8781282217107498e-07,0.3235485626266495,0.6762557131980015,0.0071905786205242765,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.60505469296412e-06,-9.056744727951802e-06,-3.32367764715758e-11,9.6154445762206e-06,9.515217068933879e-06
9.26,9.132751757319851e-05,6.018142245120843e-05,4.393166226383047e-05,1.8781249116477077e-07,0.3235485636248258,0.6762558079603997,0.00719057870823801,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.526473179371922e-06,-8.98264908481458e-06,-3.29648566735978e-11,9.53677805996117e-06,9.437369183684652e-06
9.27,9.132210160856262e-05,6.018132015281404e-05,4.3842203723308376e-05,1.8781216286652595e-07,0.3235485646148492,0.6762559019475082,0.0071905787952353225,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.448534562101407e-06,-8.909159637886317e-06,-3.2695161544975325e-11,9.458755135464958e-06,9.360158227611493e-06
9.28,9.131672995338168e-05,6.018121869135254e-05,4.3753477066955865e-05,1.8781183725418498e-07,0.323548565596786,0.67625599516567,0.007190578881522054,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.371233581447359e-06,-8.836271427714267e-06,-3.2427672885511436e-11,9.381370537339673e-06,9.283578988883434e-06
9.290000000000001,9.131140224514809e-05,6.0181118059976676e-05,4.3665476307033416e-05,1.8781151430577355e-07,0.323548566570702,0.6762560876211765,0.007190578967103974,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.294565020734162e-06,-8.763979535420262e-06,-3.2162372644086996e-11,9.304619043248863e-06,9.20762629808003e-06
9.3,9.130611812432005e-05,6.018101825189526e-05,4.357819550478885e-05,1.878111939994971e-07,0.32354856753666256,0.6762561793202674,0.00719057905198683,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.21852370596517e-06,-8.692279082368839e-06,-3.189924291527253e-11,9.22849547361354e-06,9.132295028857484e-06
9.31,9.13008772342973e-05,6.018091926037263e-05,4.3491628770056476e-05,1.878108763137394e-07,0.3235485684947324,0.6762562702691315,0.007190579136176315,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.143104505474238e-06,-8.6211652298379e-06,-3.163826593848121e-11,9.152994691202787e-06,9.057580096172302e-06
9.32,9.129567922139697e-05,6.018082107872825e-05,4.340577026085961e-05,1.8781056122706117e-07,0.3235485694449758,0.6762563604739069,0.007190579219678064,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,9.068302329577702e-06,-8.550633178692245e-06,-3.137942410643915e-11,9.07811160084232e-06,8.98347645672537e-06
9.33,9.129052373482979e-05,6.018072370033623e-05,4.332061418301634e-05,1.878102487181984e-07,0.32354857038745644,0.6762564499406816,0.007190579302497689,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.9941121302335e-06,-8.48067816905968e-06,-3.1122699946550716e-11,9.003841149018976e-06,8.909979108739918e-06
9.34,9.12854104266764e-05,6.018062711862488e-05,4.3236154789748514e-05,1.878099387660611e-07,0.3235485713222376,0.6762565386754935,0.007190579384640736,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.920528900697696e-06,-8.411295480009771e-06,-3.086807613360401e-11,8.930178323582338e-06,8.837083091184361e-06
9.35,9.128033895186384e-05,6.0180531327076307e-05,4.315238638129389e-05,1.8780963134973185e-07,0.3235485722493819,0.6762566266843314,0.007190579466112716,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.847547675188165e-06,-8.342480429235303e-06,-3.061553548468866e-11,8.857118153363097e-06,8.764783483550254e-06
9.36,9.127530896814233e-05,6.0180436319225924e-05,4.306930330452151e-05,1.8780932644846435e-07,0.3235485731689516,0.6762567139731349,0.007190579546919094,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.775163528549354e-06,-8.274228372736248e-06,-3.036506095496067e-11,8.784655707902433e-06,8.69307540585229e-06
9.370000000000001,9.12703201360621e-05,6.018034208866203e-05,4.298689995255016e-05,1.8780902404168203e-07,0.3235485740810084,0.6762568005477951,0.007190579627065295,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.703371575920086e-06,-8.206534704506359e-06,-3.0116635641877574e-11,8.712786097028746e-06,8.621954017851152e-06
9.38,9.12653721189505e-05,6.0180248629025384e-05,4.290517076437008e-05,1.8780872410897668e-07,0.3235485749856135,0.6762568864141549,0.007190579706556695,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.632166972402438e-06,-8.13939485622241e-06,-2.987024277926922e-11,8.641504470614791e-06,8.551414519053502e-06
9.39,9.12604645828893e-05,6.018015593400879e-05,4.282411022446755e-05,1.8780842663010706e-07,0.3235485758828276,0.6762569715780093,0.007190579785398628,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.561544912736273e-06,-8.072804296935791e-06,-2.9625865739031816e-11,8.57080601820992e-06,8.481452148156876e-06
9.4,9.125559719669216e-05,6.018006399735664e-05,4.274371286245276e-05,1.8780813158499752e-07,0.32354857677271087,0.676257056045106,0.0071905798635963835,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.491500630975705e-06,-8.006758532766815e-06,-2.938348802858685e-11,8.500685968700072e-06,8.41206218282764e-06
9.41,9.125076963188227e-05,6.0179972812864485e-05,4.2663973252690606e-05,1.8780783895373663e-07,0.32354857765532313,0.6762571398211454,0.007190579941155211,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.422029400165362e-06,-7.941253106601403e-06,-2.914309329003404e-11,8.431139590016345e-06,8.343239939589964e-06
9.42,9.124598156267014e-05,6.017988237437867e-05,4.2584886013934574e-05,1.878075487165759e-07,0.32354857853072355,0.6762572229117817,0.0071905800180803135,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.35312653202228e-06,-7.876283597790333e-06,-2.8904665300151348e-11,8.362162188808864e-06,8.274980773048668e-06
9.43,9.12412326659317e-05,6.01797926757959e-05,4.2506445808963546e-05,1.8780726085392846e-07,0.32354857939897097,0.6762573053226225,0.007190580094376862,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.284787376619095e-06,-7.81184562185088e-06,-2.8668187966159812e-11,8.29374911012759e-06,8.2072800757782e-06
9.44,9.123652262118642e-05,6.017970371106275e-05,4.242864734422164e-05,1.878069753463676e-07,0.3235485802601236,0.6762573870592296,0.007190580170049977,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.217007322072669e-06,-7.747934830170944e-06,-2.8433645330805737e-11,8.2258957370962e-06,8.140133278544681e-06
9.450000000000001,9.12318511105757e-05,6.017961547417537e-05,4.235148536946094e-05,1.878066921746256e-07,0.32354858111423934,0.6762574681271193,0.007190580245104734,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.149781794229444e-06,-7.68454690971558e-06,-2.8201021568125537e-11,8.15859749059289e-06,8.07353584875159e-06
9.46,9.122721781884145e-05,6.0179527959179035e-05,4.227495467738726e-05,1.8780641131959238e-07,0.3235485819613755,0.6762575485317628,0.007190580319546174,0.30571231933929804,0.64,0.12,1.7,0.8,10.0,0.025,1.4812112869924294,37.4,1.7,22.31962905718702,0.04,1.4,29.8,2.5,54.7,0.0929984544049459,0.11,761.3292117465223,4.0,4707.0,0.14158102766798422,0.54,11.4,1.755731225296443,10.0,1.0,8.08310625635732e-06,-7.621677582735946e-06,-2.797030097412837e-11,8.091849829014452e-06,8.00748329166101e-06
