Time,R,ins,IR,I2R,Rp,IRp,I2Rp,Ren,IRen,I2Ren,RPen,IRPen,I2RPen,kins,kins1d,kins2d,kins1den,kins2den,kyd,kyden,kyp,intk1,intk2,reck1,Rtotal,k1ub,k2ub,pansec,Kpan,mliver,vp,rholiver,vhep,vd,mkidney,Kkidney,r1,r2,r3,r4,r5,r6,r7,i1,i2,i3,i4,i5,i6,i7,f1,f2,f3,f4,f5,f6,bw,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,compartment1
9.09,14.295910538049544,100.0,12.397867110369212,6.354220577410172,0.0016183845968286929,1.371576027929442,0.9596870408614339,4.594464555757992,0.014520704685383246,0.004487592556928882,2.1903383152791887e-05,0.003993377485971351,0.0016321869139375167,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4246319069608067,-0.0003867919514889075,0.9856178879405143,0.09877012115848685,6.2307806977904675e-06,0.28111016254200044,0.14308770023085846,2.7952356519362748e-05,7.687251660494852e-06,1.7277231344176194e-05,6.28391961865944e-06,1.5814242636315743e-07,0.00030659609278363984,9.18789985464283e-05,-0.004184132056367093,0.0024795734220738426,0.0012708441154820344,8.565336418825512e-07,0.0007543668153611932,0.0005278278724737887,200.0,2.758196901440588,0.49275362318840576,3.2509505246289936,84.84278307358615,15.157216926413854,1.1170697450834381,0.19956521739130434,1.3166349624747424,0.5276996154553121,0.1830006849435618,0.5270837689142566,0.18284769045679014,0.0006158465410555092,0.00015299448677166816,1.0
9.1,14.281713239497716,100.0,12.39941501183104,6.362631330129063,0.0016221832848108296,1.373387731137825,0.9621016822575287,4.594422981872524,0.014542327158291771,0.004499216502771632,2.1987348381543165e-05,0.00400398019507647,0.0016383287849706107,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.423211557945039,-0.00038713676397404717,0.9854362479779415,0.09885470582348135,6.245405646521694e-06,0.2811389440084164,0.14327269224928987,2.799397977971166e-05,7.707661875522205e-06,1.7321983535670783e-05,6.307565822136851e-06,1.5874865531474165e-07,0.0003070190203480878,9.210316738653688e-05,-0.004186907783311037,0.0024798830023662084,0.0012725262660258127,8.584942015770507e-07,0.0007553632521258038,0.0005291559252416408,200.0,2.7565281636344094,0.49275362318840576,3.249281786822815,84.83499876228876,15.16500123771124,1.1163939062719357,0.19956521739130434,1.31595912366324,0.5280554901999142,0.18327176394185835,0.5274383938838865,0.1831183253096648,0.0006170963160276877,0.00015343863219355325,1.0
9.11,14.267530165186542,100.0,12.40095024949235,6.371038394590788,0.0016259852522083273,1.375198862276133,0.9645190048328839,4.5943813806665155,0.014563948517272737,0.004510854575871089,2.207153139215601e-05,0.004014597128127871,0.0016444859499173958,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4217926364188573,-0.00038748101968962044,0.9852534891656035,0.09893912603429797,6.26004322100206e-06,0.28116743514351017,0.1434575887464406,2.803560089575002e-05,7.728099471646152e-06,1.736679011710369e-05,6.331270907181974e-06,1.5935645665136638e-07,0.00030744181948391696,9.232755214421854e-05,-0.00418968062352446,0.00248019004989847,0.0012742076789181577,8.604562310904049e-07,0.0007563593742518733,0.0005304854526580862,200.0,2.7548595849699042,0.49275362318840576,3.24761320815831,84.8272071947927,15.172792805207292,1.1157181319128113,0.19956521739130434,1.3152833493041156,0.5284110099340835,0.1835428184987365,0.5277926627798039,0.18338893498559178,0.0006183471542796637,0.0001538835131447147,1.0
9.120000000000001,14.253361300819606,100.0,12.40247285171841,6.3794417605868095,0.001629790493313022,1.377009420097714,0.9669390059717757,4.594339752168812,0.01458556873887914,0.004522506766139398,2.215593245734845e-05,0.0040252282810042525,0.0016506584250777223,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4203751409412733,-0.00038782471870778344,0.9850696147483685,0.09902338177090039,6.274693399255135e-06,0.28119563660731905,0.14364238949656397,2.8077219822342345e-05,7.748564440933186e-06,1.7411651049636684e-05,6.355034936549231e-06,1.599658323420558e-07,0.00030786448967925746,9.255215246875894e-05,-0.004192450579910869,0.002480494570343682,0.001275888352117362,8.62419726865047e-07,0.0007573551810537428,0.0005318164532844766,200.0,2.753191167408297,0.49275362318840576,3.245944790596703,84.81940837022607,15.180591629773923,1.1150424228003604,0.19956521739130434,1.3146076401916647,0.5287661750146453,0.18381384829374506,0.5281465759593678,0.18365951916396464,0.000619599055277531,0.00015432912978041724,1.0
9.13,14.239206632114923,100.0,12.403982846821021,6.387841417943274,0.001633599002417737,1.378819403362712,0.9693616830560438,4.594298096408232,0.014607187799725817,0.004534173063472216,2.224055184970378e-05,0.004035873649573061,0.0016568462267514406,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4189590700727641,-0.0003881678611033111,0.984884627964371,0.09910747301402943,6.289356159308287e-06,0.2812235490586191,0.14382709427472384,2.81188365144722e-05,7.769056775428142e-06,1.7456566294368034e-05,6.378857972993047e-06,1.6057678435486128e-07,0.0003082870304237489,9.277696800906278e-05,-0.004195217655370835,0.002480796569364204,0.0012775682835886547,8.643846853441595e-07,0.0007583506718494916,0.0005331489256808241,200.0,2.751522912905872,0.49275362318840576,3.2442765360942776,84.81160228771304,15.188397712286957,1.1143667797268781,0.19956521739130434,1.3139319971181824,0.5291209857980644,0.18408485300723854,0.5285001337795763,0.18393007752498294,0.0006208520184881605,0.00015477548225559246,1.0
9.14,14.225066144804925,100.0,12.405480263058609,6.396237356520946,0.0016374107738163137,1.3806288108380476,0.9717870334651091,4.594256413413562,0.014628805676489344,0.00454585345774879,2.232538984167043e-05,0.004046533229690562,0.0016630493712099792,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4175444223752691,-0.00038851044695358764,0.9846985320450232,0.0991913997452004,6.304031479192808e-06,0.28125117315492737,0.14401170285679318,2.8160450927241986e-05,7.789576467154332e-06,1.7501535812332844e-05,6.4027400791584205e-06,1.611893146568605e-07,0.00030870944120853797,9.3001998413861e-05,-0.004197981852802005,0.0024810960526117217,0.0012792474713041893,8.663511029716918e-07,0.0007593458459609262,0.00053448286840581,200.0,2.749854823413977,0.49275362318840576,3.242608446602383,84.80378894637387,15.196211053626127,1.1136912034826607,0.19956521739130434,1.313256420873965,0.5294754426404464,0.18435583232037536,0.5288533365970678,0.18420060974965138,0.0006221060433786452,0.0001552225707239785,1.0
9.15,14.210939824636446,100.0,12.40696512863632,6.404629566215128,0.0016412258018036355,1.3824376412973975,0.9742150545759888,4.594214703213561,0.014650422345907894,0.004557547938832028,2.241044670556173e-05,0.004057207017201881,0.001669267874710556,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.41613119641219,-0.0003888524763385955,0.9845113302150269,0.09927516194670022,6.318719336943997e-06,0.281278509552504,0.1441962150194519,2.8202063015872697e-05,7.810123508113621e-06,1.754655956450331e-05,6.426681317635641e-06,1.6180342521415567e-07,0.0003091317215262748,9.322724333160963e-05,-0.0042007431750991,0.002481393025727264,0.0012809259132430257,8.683189761923735e-07,0.0007603407027135687,0.0005358182800167939,200.0,2.7481869008790376,0.49275362318840576,3.2409405240674434,84.79596834532494,15.204031654675058,1.1130156948560102,0.19956521739130434,1.3125809122473144,0.5298295458975371,0.1846267859151165,0.5292061847681209,0.18447111551977793,0.0006233611294161889,0.00015567039533856408,1.0
9.16,14.196827657370706,100.0,12.40843747170612,6.413018036955584,0.0016450440806756535,1.3842458935211737,0.9766457437633117,4.59417296583696,0.014672037784781121,0.004569256496568568,2.2495722713555702e-05,0.0040678950079410525,0.0016755017534606509,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4147193907483884,-0.0003891939493409042,0.9843230256923886,0.09935875960158491,6.333419710601266e-06,0.28130555890635484,0.14438063054018524,2.824367273570366e-05,7.830697890286527e-06,1.759163751178899e-05,6.450681750823506e-06,1.6241911799187216e-07,0.0003095538708711095,9.345270241074801e-05,-0.004203501625153918,0.0024816874943412244,0.0012826036073911168,8.702883014517285e-07,0.0007613352414366456,0.0005371551590698214,200.0,2.7465191472425645,0.49275362318840576,3.2392727704309703,84.78814048367877,15.211859516321226,1.1123402546332386,0.19956521739130434,1.3119054720245429,0.5301832959247237,0.18489771347422312,0.5295586786486548,0.1847415945179724,0.000624617276068884,0.00015611895625072814,1.0
9.17,14.182729628783301,100.0,12.409897320366879,6.421402758706465,0.001648865604729412,1.3860535662965034,0.9790790983993345,4.594131201312457,0.014693651969970033,0.0045809791207888535,2.2581218137694895e-05,0.0040785971977310796,0.0016817510236961652,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4133090039501834,-0.0003895348660456602,0.9841336216884292,0.09944219269367696,6.348132578208236e-06,0.2813323218702333,0.14456494919728188,2.8285280042192314e-05,7.851299605632328e-06,1.7636769615037086e-05,6.474741441230236e-06,1.6303639495415713e-07,0.00030997588873868934,9.36783752991362e-05,-0.004206257205855338,0.0024819794640733757,0.0012842805517412931,8.722590751960904e-07,0.0007623294614630769,0.000538493504119634,200.0,2.7448515644411606,0.49275362318840576,3.2376051876295664,84.78030536054402,15.219694639455978,1.11166488359867,0.19956521739130434,1.3112301009899743,0.5305366930770343,0.18516861468125712,0.5299108185942296,0.185012046427645,0.0006258744828047114,0.00015656825361212712,1.0
9.18,14.16864572466418,100.0,12.41134470266447,6.4297837214662374,0.0016526903682630755,1.387860658417209,0.9815151158539572,4.594089409668724,0.014715264878396877,0.004592715801307202,2.2666933249886166e-05,0.004089313582383979,0.0016880157016174735,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4119000345853523,-0.00038987522654057615,0.9839431214077976,0.09952546120756262,6.362857917812841e-06,0.28135879909664296,0.14474917076983235,2.8326884890913988e-05,7.871928646089161e-06,1.7681955835032728e-05,6.498860451227273e-06,1.6365525806417813e-07,0.00031039777462615555,9.39042616445182e-05,-0.004209009920089319,0.0024822689405328943,0.0012859567442932475,8.742312938726161e-07,0.0007633233621294651,0.0005398333137196765,200.0,2.7431841544065327,0.49275362318840576,3.2359377775949385,84.77246297502552,15.227537024974486,1.1109895825346456,0.19956521739130434,1.31055479992595,0.5308897377091395,0.18543948922057799,0.5302626049600468,0.18528247093300487,0.0006271327490926515,0.00015701828757311298,1.0
9.19,14.154575930817643,100.0,12.412779646591868,6.438160915267605,0.0016565183655759526,1.3896671686837876,0.983953793494739,4.594047590934401,0.014736876487045006,0.004604466527921879,2.2752868321900502e-05,0.004100044157700838,0.0016942958033823174,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4104924812231276,-0.00039021503091591974,0.9837515280484828,0.0996085651285892,6.377595707467418e-06,0.2813849912368396,0.14493329503772692,2.8368487237561638e-05,7.892585003574113e-06,1.7727196132499234e-05,6.5230388430219225e-06,1.6427570928412162e-07,0.0003108195280321396,9.413036109457505e-05,-0.004211759770738907,0.002482555929318374,0.001287632183053521,8.762049539293004e-07,0.0007643169427760832,0.0005411745864221065,200.0,2.741516919065499,0.49275362318840576,3.234270542253905,84.76461332622426,15.23538667377574,1.110314352221527,0.19956521739130434,1.3098795696128314,0.5312424301753514,0.1857103367773412,0.53061403810095,0.1855528677190586,0.0006283920744014626,0.0001574690582825944,1.0
9.200000000000001,14.140520233062308,100.0,12.414202180089235,6.4465343301774345,0.0016603495909685239,1.3914730959033914,0.986395128686914,4.594005745138101,0.01475848677295877,0.0046162312904151695,2.2839023625372837e-05,0.00411078891947186,0.0017005913451697552,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.409086342434195,-0.0003905542792645042,0.9835588448018262,0.0996915044428626,6.392345925228817e-06,0.28141089894083327,0.14511732178165412,2.841008703794563e-05,7.913268669983332e-06,1.7772490468098402e-05,6.5472766789035574e-06,1.6489775057519188e-07,0.00031124114845676074,9.435667329646478e-05,-0.004214506760684247,0.0024828404360178473,0.0012893068660354869,8.781800518149917e-07,0.0007653102027468654,0.0005425173207778027,200.0,2.7398498603399983,0.49275362318840576,3.232603483528404,84.75675641323747,15.243243586762535,1.1096391934376992,0.19956521739130434,1.3092044108290035,0.5315947708296249,0.18598115703749835,0.5309651183714245,0.18582323647160873,0.0006296524582004581,0.00015792056588961878,1.0
9.21,14.12647861723112,100.0,12.415612331044018,6.454903956296681,0.0016641840387424626,1.3932784388898063,0.9888391187934054,4.5939638723084055,0.014780095713243369,0.004628010078553445,2.29253994318018e-05,0.004121547863476415,0.0017069023431091068,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4076816167906945,-0.00039089297168167625,0.9833650748525347,0.0997742791372444,6.407108549158481e-06,0.28143652285739107,0.14530125078309872,2.8451684247993487e-05,7.9339796371921e-06,1.7817838802430765e-05,6.571574020970061e-06,1.65521383897609e-07,0.0003116626354016221,9.458319789733682e-05,-0.0042172508928025616,0.0024831224662088037,0.0012909807912593362,8.801565839794023e-07,0.0007663031413893935,0.0005438615153363729,200.0,2.738182980147102,0.49275362318840576,3.2309366033355076,84.74889223515856,15.251107764841437,1.1089641069595764,0.19956521739130434,1.3085293243508807,0.5319467600255575,0.18625194968779374,0.5313158461255978,0.18609357687725217,0.0006309138999597286,0.00015837281054156827,1.0
9.22,14.112451069171316,100.0,12.417010127291041,6.463269783760316,0.0016680217032006659,1.3950831964634336,0.9912857611748431,4.59392197247387,0.014801703285064765,0.004639802882087239,2.301199601254962e-05,0.004132320985483095,0.0017132288133296925,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4062783028662154,-0.0003912311082653069,0.9831702213786915,0.09985688919934962,6.4218835573225635e-06,0.2814618636340388,0.14548508182434014,2.8493278823749672e-05,7.95471789705496e-06,1.786324109603587e-05,6.5959309313193165e-06,1.6614661121060826e-07,0.0003120839883698081,9.480993454397485e-05,-0.00421999216996818,0.0024834020254582085,0.0012926539567520632,8.821345468731278e-07,0.0007672957580548885,0.0005452071686461638,200.0,2.7365162803990177,0.49275362318840576,3.2292699035874235,84.74102079107722,15.258979208922783,1.108289093561602,0.19956521739130434,1.3078543109529064,0.53229839811639,0.1865227144157644,0.5316662217172409,0.186363888623379,0.0006321763991491425,0.00015882579238540862,1.0
9.23,14.09843757474442,100.0,12.4183955966126,6.471631802737252,0.0016718625786472758,1.3968873674512692,0.9937350531895782,4.593880045663019,0.014823309465649533,0.004651609690751319,2.309881363884188e-05,0.004143108281249764,0.0017195707719181996,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4048763992357967,-0.0003915686891157802,0.9829742875517699,0.09993933461754381,6.436670927792012e-06,0.28148692191706365,0.14566881468845064,2.853487072137535e-05,7.975483441405796e-06,1.790869730939258e-05,6.620347471885069e-06,1.6677343447243836e-07,0.0003125052068658809,9.503688288310606e-05,-0.004222730595052524,0.00248367911932252,0.0012943263605474506,8.841139369476572e-07,0.000768288052098198,0.000546554279254268,200.0,2.7348497630031026,0.49275362318840576,3.2276033861915083,84.73314208007935,15.266857919920662,1.1076141540162565,0.19956521739130434,1.3071793714075608,0.5326496854550069,0.18679345090973748,0.5320162454997674,0.18663417139817076,0.0006334399552394565,0.00015927951156671782,1.0
9.24,14.084438119826228,100.0,12.419768766738551,6.4799900034302675,0.0016757066593877056,1.3986909506868834,0.996186992193698,4.593838091904346,0.014844914232284755,0.004663430494264752,2.3185852581767334e-05,0.004153909746523606,0.0017259282349826321,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4034759044759273,-0.0003919057143359828,0.9827772765366443,0.10002161538094044,6.451470638642666e-06,0.281511698351516,0.14585244915929343,2.8576459897148154e-05,7.996276262057941e-06,1.7954207402919296e-05,6.644823704683134e-06,1.6740185564036015e-07,0.00031292629039587737,9.526404256094117e-05,-0.0042254661709241175,0.0024839537533477103,0.0012959980006860537,8.860947506553888e-07,0.0007692800228777859,0.000547902845706534,200.0,2.7331834298618705,0.49275362318840576,3.2259370530502762,84.7252561012471,15.274743898752888,1.1069392890940575,0.19956521739130434,1.3065045064853618,0.5330006223939364,0.18706415885883032,0.532365917826235,0.18690442489059914,0.0006347045677014274,0.0001597339682311849,1.0
9.25,14.07045269030679,100.0,12.421129665346411,6.488344376075934,0.0016795539397286645,1.4004939450104017,0.998641575541042,4.593796111226319,0.01486651756231789,0.0046752652823309785,2.3273113112277732e-05,0.0041647253770411745,0.001732301218567045,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4020768171645406,-0.0003922421840312942,0.9825791914916038,0.1001037314793985,6.4662826679553585e-06,0.281536193581212,0.14603598502152107,2.8618046307461937e-05,8.01709635080426e-06,1.7999771336974268e-05,6.6693596914831235e-06,1.6803187667064522e-07,0.00031334723846730597,9.549141322379154e-05,-0.004228198900448589,0.0024842259330692825,0.0012976688752151869,8.880769844496438e-07,0.0007702716697557209,0.0005492528665475731,200.0,2.731517282873002,0.49275362318840576,3.224270906061408,84.71736285365901,15.282637146340985,1.106264499563566,0.19956521739130434,1.3058297169548703,0.5333512092853512,0.18733483795294684,0.5327152390493447,0.1871746487904244,0.0006359702360064778,0.00016018916252244497,1.0
9.26,14.056481272090403,100.0,12.422478320061446,6.49669491094454,0.0016834044139781828,1.4022963492684843,1.001098800583217,4.593754103657375,0.014888119433156655,0.004687114044637882,2.336059550118763e-05,0.0041755551685284465,0.001738689738729704,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.4006791358810156,-0.0003925780983095755,0.982380035568363,0.10018568290351973,6.4811069938160035e-06,0.2815604082487357,0.14621942206057348,2.865962990882656e-05,8.03794369941726e-06,1.8045389071855846e-05,6.693955494109361e-06,1.6866349951857468e-07,0.0003137680505891433,9.57189945175066e-05,-0.0042309287864886755,0.0024844956640122894,0.001299338982188908,8.9006063478468e-07,0.0007712629920976665,0.0005506043403207694,200.0,2.7298513239293505,0.49275362318840576,3.2226049471177562,84.7094623363898,15.290537663610191,1.1055897861913868,0.19956521739130434,1.305155003582691,0.5337014464810685,0.18760548788277814,0.5330642095214422,0.18744484278819393,0.0006372369596263638,0.00016064509458421639,1.0
9.27,14.042523851095584,100.0,12.42381475845676,6.505041598340023,0.001687258076445636,1.4040981623143067,1.0035586646696126,4.593712069225922,0.014909719822268908,0.00469897677085786,2.3448300019174207e-05,0.00418639911670087,0.0017450938114933479,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.399282859206176,-0.00039291345728115906,0.9821798119120753,0.10026746964464617,6.495943594315699e-06,0.28158434299544105,0.14640276006267652,2.8701210657867647e-05,8.058818299649175e-06,1.809106056780276e-05,6.71861117424939e-06,1.6929672613843776e-07,0.0003141887262718315,9.594678608783459e-05,-0.004233655831904222,0.002484762951691352,0.0013010083196680047,8.920456981157057e-07,0.0007722539892728688,0.000551957265568287,200.0,2.728185554918957,0.49275362318840576,3.2209391781073626,84.7015545485106,15.298445451489396,1.1049151497421774,0.19956521739130434,1.3044803671334817,0.5340513343325507,0.18787610833979967,0.5334128295945175,0.1877150065752409,0.0006385047380331743,0.00016110176455877423,1.0
9.28,14.028580413255069,100.0,12.425139008053398,6.513384428599891,0.00169111492144177,1.40589938300754,1.0060211651474158,4.593670007960339,0.014931318707182525,0.004710853450647893,2.3536226936777082e-05,0.004197257217263413,0.0017515134528736098,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.3978879857222857,-0.00039324826105883906,0.9819785236613442,0.10034909169485737,6.510792447550814e-06,0.28160799846145446,0.1465859988148399,2.8742788511326362e-05,8.07972014323207e-06,1.813678578499439e-05,6.7433267935633984e-06,1.6993155848353053e-07,0.00031460926502727447,9.617478758021887e-05,-0.004236380039552188,0.0024850278016106796,0.0013026768857199783,8.940321708988943e-07,0.000773244660654147,0.0005533116408310788,200.0,2.7265199777250513,0.49275362318840576,3.219273600913457,84.69363948908882,15.30636051091118,1.1042405909786457,0.19956521739130434,1.30380580836995,0.5344008731909053,0.1881466990162707,0.5337610996202061,0.18798513984368265,0.0006397735706992203,0.00016155917258806052,1.0
9.290000000000001,14.014650944515786,100.0,12.426451096320422,6.521723392095151,0.001694974943278726,1.4077000102143309,1.0084862993616275,4.593627919888978,0.01495291606548528,0.004722744073649617,2.362437652439815e-05,0.00420812946591062,0.001757948678850596,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.3964945140130502,-0.0003935825097578598,0.9817761739482362,0.10043054904696799,6.525653531623095e-06,0.28163137528567656,0.1467691381048557,2.8784363426059165e-05,8.100649221877943e-06,1.8182564683551024e-05,6.768102413574795e-06,1.7056799850615464e-07,0.0003150296663688353,9.640299864000485e-05,-0.004239101412286646,0.0024852902192640846,0.0013043446784190302,8.96020049591397e-07,0.000774235005617882,0.0005546674646488951,200.0,2.7248545942260676,0.49275362318840576,3.2176082174144733,84.68571715718825,15.314282842811753,1.1035661106615573,0.19956521739130434,1.3031313280528616,0.5347500634068858,0.18841725960523198,0.5341090199497882,0.18825524228641946,0.0006410434570975898,0.00016201731881251846,1.0
9.3,14.000735430838857,100.0,12.42775105067502,6.530058479230232,0.0016988381362700623,1.4095000428072817,1.0109540646550754,4.593585805040158,0.014974511874824716,0.0047346486294893835,2.3712749052301335e-05,0.0042190158583266454,0.001764399505411518,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.3951024426636158,-0.0003939162034959065,0.9815727658982927,0.10051184169452516,6.5405268246397405e-06,0.2816544741057849,0.14695217772129632,2.8825935359037578e-05,8.121605527278793e-06,1.8228397223534128e-05,6.792938095834345e-06,1.7120604815761565e-07,0.0003154499298113325,9.66314189121336e-05,-0.004241819952958791,0.002485550210135004,0.0013060116958460465,8.980093306513565e-07,0.000775225023544005,0.0005560247355602915,200.0,2.72318940629565,0.49275362318840576,3.215943029484056,84.67778755186905,15.322212448130957,1.1028917095497384,0.19956521739130434,1.3024569269410426,0.5350989053308915,0.1886877898005052,0.5344565909341903,0.18852531359713268,0.0006423143967012601,0.00016247620337253577,1.0
9.31,13.986833858199565,100.0,12.429038898482586,6.538389680442919,0.0017027044947307824,1.4112994796654323,1.013424458368432,4.593543663442173,0.014996106112908041,0.004746567107778345,2.3801344790612512e-05,0.004229916390185324,0.0017708659485009548,0.001,0.0004,0.04,0.001925,0.00385,0.00385,0.00722,0.0231,0.00055,0.0002,0.001533,40.0,0.35,0.2,0.0016976,0.5,10.0,0.00675,1051.0,0.0074215033301617515,0.002121600000000001,1.4782608695652173,3.326086956521739e-05,1.3937117702605635,-0.0003942493423930947,0.9813683026305418,0.10059296963180596,6.555412304713512e-06,0.28167729555823584,0.147135117453513,2.886750426734798e-05,8.14258905110675e-06,1.827428336494663e-05,6.817833901728676e-06,1.7184570938822232e-07,0.00031587005487103767,9.686004804150288e-05,-0.004244535664416938,0.0024858077796965175,0.001307677936088584,9.000000105379214e-07,0.0007762147138159879,0.0005573834521026376,200.0,2.7215244158026635,0.49275362318840576,3.2142780389910692,84.66985067218776,15.330149327812238,1.1022173884000788,0.19956521739130434,1.301782605791383,0.5354473993129686,0.18895828929669076,0.5348038129239843,0.18879535347028378,0.0006435863889843185,0.00016293582640697357,1.0
