Time,Galpha_GTP,APLC,IP3,Ca_ER,Ca_Cyt,PLC,DG,Raplc,Kp,Rpkc,Kd,Kr,Rgalpha_gtp,n,Kg,Rdg,m,Rip3,Ks,Rcyt1,Kc1,Rcyt2,Kc2,Rer,w,Ker,Cplc_total,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,Cytosol,ER,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
7.03,0.08043919029608343,3.871432928103268,28.829768228741514,943.9663474757973,660.4233609399646,6.128567071896732,28.829768228741514,0.4918333121128613,4.0,0.5698841608357755,10.0,200.0,1.0717925317485294e-10,4.0,25.0,0.8926065559182847,2.0,0.6052999336550545,25.0,0.3977439588455919,1000.0,0.24823994956450385,2000.0,0.9994987014036049,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27349324700668365,0.15825069354799778,0.20628459207086744,7.03575954141701e-10,0.46457195137239216,54.20006099344575,57.65953645748303,6113.816849995755,744.7198486935115,260.0
7.04,0.08052893032963676,3.8667899949144404,28.795194215158674,943.9052548542044,660.791849107362,6.13321000508556,28.795194215158674,0.49153339512230054,4.0,0.5697818526940799,10.0,200.0,1.0765834190254888e-10,4.0,25.0,0.8923762812219204,2.0,0.6044395493869553,25.0,0.39787758439597515,1000.0,0.2483440594306704,2000.0,0.9994986041090799,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.273798363120765,0.15833063412197423,0.2064776540341181,7.070738677780049e-10,0.46401479938973283,54.135059928802164,57.59038843031735,6104.706551108537,745.0321782920112,260.0
7.05,0.08061899195940855,3.862152629904193,28.76066164595702,943.8442533684242,661.159269999396,6.137847370095807,28.76066164595702,0.49123348422596785,4.0,0.5696791195546789,10.0,200.0,1.0814076049622481e-10,4.0,25.0,0.892145572305116,2.0,0.6035785174562692,25.0,0.39801076389239687,1000.0,0.24844783905006407,2000.0,0.9994985069345786,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27410457266198907,0.1584109932600222,0.2066713036146972,7.105955353736954e-10,0.46345831558850314,54.070136818658696,57.52132329191404,6095.589725325502,745.3435171501922,260.0
7.06,0.08070937606196808,3.8575208263947265,28.726170471829988,943.7833430834788,661.5256234610482,6.142479173605274,28.726170471829988,0.4909335796396071,4.0,0.5695759622703739,10.0,200.0,1.0862653462072668e-10,4.0,25.0,0.8919144286071669,2.0,0.6027168427256625,25.0,0.39814349783126085,1000.0,0.2485512886405355,2000.0,0.999498409880309,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2744118786106915,0.15849177160232483,0.20686554240631627,7.141411413620686e-10,0.46290249916736714,54.00529156952617,57.452340943659976,6086.466423381234,745.6538659216064,260.0
7.07,0.08080008352108785,3.8528945777162438,28.691720643526942,943.7225240638802,661.8909093420764,6.147105422283756,28.691720643526942,0.49063368157894355,4.0,0.5694723816916732,10.0,200.0,1.0911569018734679e-10,4.0,25.0,0.891682849567759,2.0,0.6018545300733733,25.0,0.39827578670859415,1000.0,0.24865440842039319,2000.0,0.9994983129464783,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2747202839716987,0.15857296979934984,0.20706037201638008,7.177108718959853e-10,0.46234734932594923,53.940524088027416,57.383441287053884,6077.33669617393,745.9632252611796,260.0
7.08,0.08089111522772297,3.8482738772069487,28.657312111853454,943.6617963736284,662.255127497031,6.151726122793051,28.657312111853454,0.490333790259684,4.0,0.569368378666808,10.0,200.0,1.0960825335613838e-10,4.0,25.0,0.8914508346269772,2.0,0.6009915843931188,25.0,0.39840763102005466,1000.0,0.2487571986084078,2000.0,0.9994982161332928,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27502979177425807,0.15865458851176897,0.20725579406591355,7.213049148640764e-10,0.4617928652648338,53.87583428089728,57.31462422370691,6068.200594764425,746.2715958252235,260.0
7.09,0.08098247207999057,3.8436587182130246,28.622944827671617,943.6011600762095,662.6182777852747,6.156341281786975,28.622944827671617,0.490033905897515,4.0,0.569263954041749,10.0,200.0,1.1010425053825416e-10,4.0,25.0,0.8912183832253133,2.0,0.6001280105940031,25.0,0.39853903126093937,1000.0,0.2488596594238174,2000.0,0.9994981194409583,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27534040507196794,0.15873662841037695,0.20745181018948938,7.249234599071129e-10,0.46123904618556294,53.811222054982345,57.245889655343234,6059.058170375208,746.5789782714522,260.0
7.1,0.08107415498314928,3.8390490940886326,28.588618741900344,943.5406152345943,662.9803600710001,6.160950905911367,28.588618741900344,0.4897340287081032,4.0,0.5691591086602236,10.0,200.0,1.1060370839830951e-10,4.0,25.0,0.8909854948036753,2.0,0.5992638136004237,25.0,0.398669987926192,1000.0,0.24896179108633146,2000.0,0.9994980228696795,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2756521269427075,0.15881909017601134,0.20764842203515532,7.285666984345349e-10,0.4606858912906359,53.746687317240855,57.17723748380069,6049.909474389446,746.8853732589944,260.0
7.11,0.08116616484957855,3.8344449981958997,28.554333805515654,943.4801619112357,663.3413742232481,6.1655550018041,28.554333805515654,0.489434158907094,4.0,0.5690538433637324,10.0,200.0,1.1110665385676985e-10,4.0,25.0,0.8907521688033947,2.0,0.598398998351976,25.0,0.3988005015104113,1000.0,0.24906359381613585,2000.0,0.9994979264196603,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27596496048856706,0.15890197449947205,0.2078456312643613,7.322348236411447e-10,0.4601333997835079,53.6822299747426,57.10866761103131,6040.754558349971,747.1907814484075,260.0
7.12,0.08125850259875811,3.829846423904907,28.520089969551023,943.419800168067,663.7013201159261,6.1701535760950925,28.520089969551023,0.4891342967101113,4.0,0.5689481589915664,10.0,200.0,1.1161311409236329e-10,4.0,25.0,0.8905184046662362,2.0,0.5975335698033609,25.0,0.39893057250785835,1000.0,0.24916506783389716,2000.0,0.9994978300911038,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27627890883577755,0.1589852820814412,0.20804343955188676,7.35928030523966e-10,0.4595815708685888,53.6178499346687,57.040179939102046,6031.5934739583145,747.4952035016914,260.0
7.13,0.08135116915724738,3.8252533645936824,28.485887185097628,943.3595300665008,664.0601976278266,6.174746635406318,28.485887185097628,0.4888344423327569,4.0,0.5688420563808221,10.0,200.0,1.1212311654451807e-10,4.0,25.0,0.8902842018344056,2.0,0.5966675329242874,25.0,0.39906020141246484,1000.0,0.24926621336076762,2000.0,0.9994977338842124,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27659397513464107,0.1590690136324032,0.2082418485857672,7.396465158992684e-10,0.4590304037512419,53.553547104311555,56.971774370195256,6022.426273073665,747.7986400823029,260.0
7.14,0.0814441654586649,3.8206658136481875,28.45172540330468,943.299351667426,664.4180066426449,6.179334186351813,28.45172540330468,0.4885345959906094,4.0,0.5687355363664197,10.0,200.0,1.1263668891582564e-10,4.0,25.0,0.8900495597505588,2.0,0.5958008926993773,25.0,0.39918938871784104,1000.0,0.24936703061838955,2000.0,0.9994976377991874,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27691016255946066,0.1591531698725648,0.20844086006722148,7.433904784197621e-10,0.45847989763778246,53.489321391074625,56.90345080660936,6013.253007711881,748.1010918551686,260.0
7.15,0.08153749244366773,3.81608376446231,28.41760457537972,943.2392650312066,664.7747470489971,6.183916235537691,28.41760457537972,0.4882347578992238,4.0,0.5686285997811187,10.0,200.0,1.1315385917452936e-10,4.0,25.0,0.8898144778578106,2.0,0.5949336541280682,25.0,0.399318134917283,1000.0,0.2494675198288998,2000.0,0.9994975418362296,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2772274743084703,0.15923775153177563,0.20864047571057845,7.471601185919629e-10,0.4579300517354772,53.42517270247234,56.83520915075944,6004.073730044453,748.4025594866994,260.0
7.16,0.08163115105993081,3.8115072104378527,28.383524652588942,943.17927021768,665.1304187404401,6.188492789562147,28.383524652588942,0.48793492827413126,4.0,0.5685212474555345,10.0,200.0,1.1367465555703827e-10,4.0,25.0,0.8895789555997434,2.0,0.5940658222245163,25.0,0.39944644050378153,1000.0,0.24956768121493486,2000.0,0.9994974459955387,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27754591360376474,0.15932275934944845,0.20884069724320367,7.50955638793722e-10,0.4573808652525423,53.36110094612994,56.767049305177885,5994.888492397491,748.7030436448046,260.0
7.17,0.08172514226212652,3.806936144984526,28.34948558625745,943.1193672861541,665.4850216154875,6.193063855015474,28.34948558625745,0.48763510733083776,4.0,0.5684134802181547,10.0,200.0,1.1419910657046881e-10,4.0,25.0,0.8893429924204161,2.0,0.5931974020174984,25.0,0.39957430597002924,1000.0,0.24966751499963516,2000.0,0.9994973502773136,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27786548369123015,0.1594081940744802,0.2090415264054261,7.547772432919432e-10,0.4568323373981431,53.297106029783365,56.6989711725149,5985.697347250681,749.0025449989055,260.0
7.18,0.08181946701190394,3.8023705615199335,28.315487327769617,943.0595562954069,665.8385555776297,6.1976294384800665,28.315487327769617,0.48733529528482383,4.0,0.5683052988953556,10.0,200.0,1.1472724099521089e-10,4.0,25.0,0.8891065877643735,2.0,0.5923283985503129,25.0,0.3997017318084285,1000.0,0.2497670214066496,2000.0,0.9994972546817523,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2781861878404734,0.15949405646517245,0.2092429649504644,7.586251382604614e-10,0.456284467382392,53.23318786127907,56.630974655539234,5976.500347236248,749.3010642199488,260.0
7.19,0.08191412627786832,3.7978104534695647,28.281529828569322,942.9998373036831,666.191020535351,6.202189546530436,28.281529828569322,0.48703549235154386,4.0,0.5681967043114186,10.0,200.0,1.1525908788752161e-10,4.0,25.0,0.8888697410766543,2.0,0.5914588168806802,25.0,0.3998287185110998,1000.0,0.24986620066014056,2000.0,0.9994971592090521,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2785080293447523,0.15958034728915252,0.20944501464435364,7.624995317981023e-10,0.45573725441634777,53.1693463485739,56.563059657138645,5967.297545137902,749.5986019804217,260.0
7.2,0.08200912103556053,3.793255814266786,28.24761304016032,942.9402103686937,666.5424164021484,6.206744185733214,28.24761304016032,0.4867356987464253,4.0,0.5680876972885455,10.0,200.0,1.1579467658214675e-10,4.0,25.0,0.8886324518028014,2.0,0.5905886620806441,25.0,0.39995526656988917,1000.0,0.2499650529847883,2000.0,0.9994970638594093,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2788310115209058,0.1596670673232949,0.20964767726587138,7.664006339469286e-10,0.45519069771201426,53.105581399735,56.49522608032064,5958.088993889803,749.8951589543649,260.0
7.21,0.08210445226743644,3.788706637352829,28.213736914106498,942.8806755476128,666.89274309655,6.2112933626471705,28.213736914106498,0.4864359146848684,4.0,0.5679782786468762,10.0,200.0,1.1633403669496773e-10,4.0,25.0,0.8883947193888703,2.0,0.589717939236469,25.0,0.40008137647637604,1000.0,0.2500635786057956,2000.0,0.9994969686330194,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2791551377092839,0.15975421735364226,0.20985095460646425,7.703286567106535e-10,0.45464479648233946,53.04189292293961,56.427473828212996,5948.874746575474,750.1907358173868,260.0
7.22,0.08220012096284633,3.78416291617678,28.179901402032193,942.8212328970766,667.2420005421328,6.21583708382322,28.179901402032193,0.4861361403822449,4.0,0.5678684492045041,10.0,200.0,1.168771981256775e-10,4.0,25.0,0.888156543281439,2.0,0.5888466534485406,25.0,0.4002070487218817,1000.0,0.25016177774889264,2000.0,0.9994968735300769,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2794804112736775,0.1598417981753271,0.21005484847017386,7.742838140732481e-10,0.4540995499412136,52.97828082647492,56.35980280406439,5939.654856426753,750.4853332466779,260.0
7.23,0.08229612811801434,3.7796246441955716,28.14610645562249,942.7618824731813,667.5901886675412,6.220375355804428,28.14610645562249,0.48583637605389796,4.0,0.5677582097774917,10.0,200.0,1.1742419106048367e-10,4.0,25.0,0.8879179229276164,2.0,0.5879748098312633,25.0,0.4003322837974763,1000.0,0.2502596506403414,2000.0,0.9994967785507756,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.27980683560124875,0.15992981059249353,0.21025936067356316,7.782663220177239e-10,0.45355495730346856,52.914745018738,56.29221291124498,5930.429376822715,750.7789519210241,260.0
7.24,0.0823924747360178,3.7750918148739725,28.11235202662354,942.7026243314813,667.937307406505,6.2249081851260275,28.11235202662354,0.48553662191514113,4.0,0.5676475611798873,10.0,200.0,1.1797504597483927e-10,4.0,25.0,0.8876788577750526,2.0,0.5871024135129574,25.0,0.4004570821939875,1000.0,0.25035719750694035,2000.0,0.9994966836953083,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2801344141024605,0.16001825541821876,0.21046449304564194,7.822763985451052e-10,0.4530110177848767,52.85128540823561,56.22470405324708,5921.198361288589,751.071592520821,260.0
7.25,0.08248916182676673,3.7705644216845786,28.07863806684284,942.6434585269867,668.2833566978585,6.229435578315421,28.07863806684284,0.4852368781812581,4.0,0.5675365042237411,10.0,200.0,1.1852979363620315e-10,4.0,25.0,0.887439347271948,2.0,0.5862294696357566,25.0,0.40058144440200805,1000.0,0.2504544185760295,2000.0,0.9994965889638671,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2804631502110069,0.1601071334744356,0.2106702474277935,7.863142636935925e-10,0.4524677306021494,52.7879019035841,56.15727613368568,5911.961863494669,751.3632557280886,260.0
7.26,0.08258619040698327,3.7660424581077985,28.044964528149546,942.5843851141624,668.6283364855574,6.2339575418922015,28.044964528149546,0.48493714506750163,4.0,0.5674250397191211,10.0,200.0,1.1908846510682788e-10,4.0,25.0,0.8871993908670626,2.0,0.5853559833555039,25.0,0.4007053709119033,1000.0,0.2505513140754945,2000.0,0.9994964943566428,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2807930473837431,0.16019644559185423,0.21087662567370022,7.903801395579102e-10,0.4519250949729358,52.72459441350918,56.08992905629909,5902.719937255228,751.6539422264835,260.0
7.27,0.0826835615346627,3.7615259176323512,28.011331362020105,942.5254041472671,668.9722467150189,6.238474082367649,28.011331362020105,0.4846374227891263,4.0,0.5673131684709876,10.0,200.0,1.1965109194617022e-10,4.0,25.0,0.886958988006471,2.0,0.584481959829821,25.0,0.4008288622124988,1000.0,0.2506478842327388,2000.0,0.9994963998738261,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2811241092178532,0.16028619267674027,0.21108362973612918,7.944742516311517e-10,0.4513831101158821,52.66136284685292,56.02266272404021,5893.472636404096,751.9436526982164,260.0
7.28,0.08278127630215966,3.757014793755152,27.977738519629433,942.466515680283,669.3150873338749,6.242985206244848,27.977738519629433,0.4843377115613815,4.0,0.5672008912798194,10.0,200.0,1.2021770617723744e-10,4.0,25.0,0.8867181381341751,2.0,0.5836074042202652,25.0,0.4009519187913546,1000.0,0.2507441292748958,2000.0,0.9994963055156075,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2814563394273428,0.16037637569727373,0.2112912616493968,7.985968285855123e-10,0.45084177525061825,52.598207112572126,55.95547703925887,5884.22001481713,752.2323878246874,260.0
7.29,0.08287933576061196,3.7525090799802063,27.944185952847523,942.4077197661663,669.6568583000522,6.247490920019794,27.944185952847523,0.4840380115994378,4.0,0.5670882089485136,10.0,200.0,1.2078833985189758e-10,4.0,25.0,0.8864768406992488,2.0,0.582732321718146,25.0,0.4010745411376671,1000.0,0.250840049431097,2000.0,0.9994962112821755,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28178974158608067,0.16046699553699517,0.2114995233389757,8.027480993931436e-10,0.4503010895976247,52.53512711972289,55.888371905695045,5874.962126681404,752.520148293291,260.0
7.3,0.08297774096807063,3.748008769819296,27.910673613604814,942.3490164573218,669.9975595766542,6.251991230180704,27.910673613604814,0.48373832311843257,4.0,0.5669751222780244,10.0,200.0,1.2136302533057486e-10,4.0,25.0,0.8862350951513307,2.0,0.5818567175279641,25.0,0.401196729740431,1000.0,0.2509356449310339,2000.0,0.9994961171737176,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28212431929144016,0.1605580530882006,0.21170841674276736,8.06928295178405e-10,0.4497610523783155,52.47212277747014,55.82134722720963,5865.69902632251,752.8069347931016,260.0
7.31,0.0830764929901461,3.74351385679198,27.877201453883696,942.2904058056076,670.3371911319056,6.25648614320802,27.877201453883696,0.4834386463334697,4.0,0.5668616320673191,10.0,200.0,1.219417952891379e-10,4.0,25.0,0.8859929009405697,2.0,0.5809805968670735,25.0,0.40131848508842155,1000.0,0.2510309160049418,2000.0,0.9994960231904206,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28246007616649677,0.1606495492531529,0.21191794381270534,8.111376492644425e-10,0.4492216628150376,52.40919399508772,55.75440290776739,5856.430768201035,753.0927480148255,260.0
7.32,0.08317559290000841,3.7390243344255887,27.843769425718552,942.2318878623336,670.6757529391709,6.260975665574412,27.843769425718552,0.48313898145961953,4.0,0.566747739113391,10.0,200.0,1.2252468272209658e-10,4.0,25.0,0.885750257517631,2.0,0.580103964965565,25.0,0.40143980767020215,1000.0,0.25112586288360506,2000.0,0.9994959293324704,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2827970158600286,0.1607414849440401,0.21212810651473016,8.153763971953227e-10,0.44868292013107064,52.34634068195824,55.687538851437104,5847.157406911316,753.3775886508151,260.0
7.33,0.08327504177838711,3.734540196255211,27.81037748119579,942.1734626782599,671.0132449769691,6.265459803744789,27.81037748119579,0.4828393287119178,4.0,0.5666334442112722,10.0,200.0,1.231117209458328e-10,4.0,25.0,0.8855071643337039,2.0,0.5792268270661493,25.0,0.4015606979741309,1000.0,0.25122048579836037,2000.0,0.9994958356000522,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2831351420465162,0.16083386108293338,0.2123389068287628,8.196447767583977e-10,0.44814482355062535,52.28356274757296,55.62075496239158,5837.878997180223,753.6614573950811,260.0
7.34,0.08337484071357143,3.7300614358236848,27.777025572453855,942.1151303035945,671.3496672289896,6.269938564176315,27.777025572453855,0.4825396883053652,4.0,0.5665187481540473,10.0,200.0,1.2370294360186752e-10,4.0,25.0,0.8852636208405076,2.0,0.578349188424037,25.0,0.401681156488368,1000.0,0.25131478498110116,2000.0,0.9994957419933496,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28347445842614283,0.16092667860174492,0.21255034674868015,8.239430280069091e-10,0.4476073722988422,52.220860101531585,55.55405114490771,5828.595593865891,753.9443549433034,260.0
7.35,0.08347499080141035,3.725588046681587,27.743713651683283,942.0568907879924,671.6850196841092,6.274411953318413,27.743713651683283,0.4822400604549267,4.0,0.5664036517328669,10.0,200.0,1.2429838466016442e-10,4.0,25.0,0.8850196264902982,2.0,0.5774710543068222,25.0,0.40180118370088314,1000.0,0.2514087606642818,2000.0,0.999495648512546,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28381496872479517,0.16101993844218632,0.21276242828228834,8.28271393282839e-10,0.4470705656017904,52.15823265354222,55.487427303366566,5819.307251956489,754.2262819928454,260.0
7.36,0.08357549314531258,3.7211200223872254,27.710441671126706,941.9987441805538,672.0193023364076,6.278879977612775,27.710441671126706,0.4819404453755305,4.0,0.5662881557369598,10.0,200.0,1.2489807842246838e-10,4.0,25.0,0.8847751807358756,2.0,0.5765924299943609,25.0,0.40192078009946225,1000.0,0.25150241308092175,2000.0,0.9994955551578235,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28415667669406275,0.16111364155572616,0.21297515345129692,8.326301172399903e-10,0.44653440268646705,52.095680313421155,55.42088334225341,5810.014026568951,754.5072392427652,260.0
7.37,0.08367634885624667,3.7166573565066288,27.677209583078913,941.9406905298218,672.3525151851834,6.283342643493372,27.677209583078913,0.48164084328206835,4.0,0.5661722609536468,10.0,200.0,1.255020595256824e-10,4.0,25.0,0.8845302830305903,2.0,0.5757133207786524,25.0,0.40203994617171507,1000.0,0.2515957424646097,2000.0,0.9994954619293633,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28449958611123866,0.16120778890354873,0.21318852429129276,8.370194468673285e-10,0.4459988827807954,52.0332029910928,55.354419166157825,5800.715972947713,754.7872273938291,260.0
7.38,0.08377755905274104,3.712200042613536,27.64401733988685,941.8827298837817,672.6846582349699,6.287799957386464,27.64401733988685,0.48134125438939385,4.0,0.5660559681683535,10.0,200.0,1.261103629452808e-10,4.0,25.0,0.8842849328283499,2.0,0.5748337319637187,25.0,0.40215868240508174,1000.0,0.25168874904950744,2000.0,0.999495368827346,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28484370077931953,0.16130238145651155,0.21340254285171328,8.414396315125611e-10,0.44546400511362433,51.970800596589505,55.2880346797737,5791.413146463457,755.0662471485223,260.0
7.39,0.08387912486088406,3.707748074289387,27.610864893949667,941.8248622898585,673.0157314955522,6.292251925710612,27.610864893949667,0.4810416789123224,4.0,0.5659392781646231,10.0,200.0,1.2672302399876062e-10,4.0,25.0,0.8840391295836263,2.0,0.5739536688654818,25.0,0.4022769892868407,1000.0,0.25178143307035455,2000.0,0.9994952758519507,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2851890245270058,0.16139742019510395,0.21361721119582056,8.458909229059758e-10,0.44492976891472646,51.90847304005142,55.221729787899335,5782.105602611807,755.3442992110637,260.0
7.4,0.08398104741432415,3.7033014451233126,27.577752197718745,941.7670877949155,673.3457349819822,6.296698554876688,27.577752197718745,0.4807421170656306,4.0,0.5658221917241295,10.0,200.0,1.2734007834913123e-10,4.0,25.0,0.8837928727514622,2.0,0.5730731368116436,25.0,0.4023948673041154,1000.0,0.2518737947624722,2000.0,0.999495183003356,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2855355612087021,0.16149290610940517,0.21383253140067418,8.503735751845296e-10,0.4443961734147975,51.84622023172638,55.15550439543749,5772.793397012072,755.6213842874165,260.0
7.41,0.08408332785426972,3.698860148712128,27.544679203697726,941.709406445253,673.674668714595,6.301139851287871,27.544679203697726,0.4804425690640551,4.0,0.5657047096266898,10.0,200.0,1.2796156200844153e-10,4.0,25.0,0.8835461617874786,2.0,0.5721921411415624,25.0,0.4025123169438815,1000.0,0.2519658343617674,2000.0,0.9994950902817396,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28588331470451706,0.16158884019904227,0.2140485055571044,8.548878449161914e-10,0.44386321784545535,51.784042081969794,55.08935840739545,5763.476585405942,755.8975030853022,260.0
7.42,0.08418596732948935,3.6944241786603174,27.511645864442542,941.6518182866059,674.0025327190249,6.305575821339683,27.511645864442542,0.4801430351222925,4.0,0.5655868326502776,10.0,200.0,1.285875113413475e-10,4.0,25.0,0.8832989961478811,2.0,0.5713106872061304,25.0,0.4026293386929742,1000.0,0.2520575521047372,2000.0,0.9994949976872776,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.2862322889202638,0.1616852234731487,0.21426513576968534,8.594339911245548e-10,0.4433309014392381,51.721938501244445,55.023291728885084,5754.155223656202,756.1726563142115,260.0
7.43,0.0842889669963118,3.6899935285800294,27.478652132561443,941.5943233641428,674.3293270262218,6.310006471419971,27.478652132561443,0.4798435154549985,4.0,0.5654685615710355,10.0,200.0,1.2921796306871838e-10,4.0,25.0,0.8830513752894672,2.0,0.5704287803676497,25.0,0.40274593303809525,1000.0,0.25214894822847295,2000.0,0.999494905220146,3.0,75.0,10.0,0.1,3.4,4.0,4.5,1.2,0.12,14.0,2.0,10500.0,600.0,3000.0,260.0,1.0,1.0,0.1,0.28658248778746015,0.1617820569503224,0.21448242415670818,8.640122753137037e-10,0.4427992234296035,51.65990940012041,54.957304265122886,5744.829367745421,756.4468446854188,260.0
