Time,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y,k1,k_1,k2,k3,k_3,k4,k5,k_5,k6,k7,k_7,k8,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,h7,h_7,h8,h9,h_9,h10,h_10,h11,h12,h_12,cell,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000013,reaction_0000012,reaction_0000015,reaction_0000017,reaction_0000014,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022
0.27,588.8746373120413,0.1687690494885369,0.1687669244324833,0.006381344987714482,7.488292886088161,61.730261744862815,0.002108537893725718,0.002108521890457752,86.25374502706389,86.25374502706389,0.002082843318561729,0.002082843318561729,0.013327384107435513,0.013886883643439893,0.013886810879026592,0.01329364794510237,14.567003021489892,23.6441748204354,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,1.9395701205662021,0.8625374502706389,0.03833280843193417,0.03162806840588577,1.9395701205662021,0.8625374502706389,0.038332315217854025,0.03162782835686628,0.015643651018353022,0.00019162158530767906,-0.0902934533119002,0.09088661624582442,0.006646823972551185,-38.73376178595368,0.09085419188615539,0.006263870530494691,-62.12230941826929,0.015643651018353022,0.00019162158530767906,-0.09029469235015102
0.28,587.8412772500395,0.17517984055974306,0.1751773927379125,0.00670681822813656,7.470503355415859,60.7278379461505,0.0021772919232709606,0.0021772732262494475,86.26257103971739,86.26257103971739,0.0022395126350909394,0.0022395126350909394,0.014178150943987443,0.014798377036169697,0.014798291083737996,0.014140808048116007,14.95063764436262,24.259129757104905,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,1.5668336432499075,0.8626257103971738,0.039700518851217864,0.03265937884906441,1.5668336432499075,0.8626257103971738,0.03969995238148102,0.03265909839374171,0.016088563037074493,0.0002060351624283664,-0.09158315209643313,0.09224063513205512,0.007070404024058004,-37.9824079677732,0.09220477874545815,0.006663730943674098,-60.860715515222665,0.016088563037074493,0.0002060351624283664,-0.0915845526532759
0.29,586.8343799908258,0.18155243545473437,0.18154963204686148,0.007044458165724617,7.459277160041629,59.74524935645269,0.002249261504420826,0.0022492397722443116,86.26811216934091,86.26811216934091,0.0024005102395536324,0.0024005102395536324,0.015037777253323718,0.015722270989606,0.015722170174012274,0.014996624839697055,15.326850797808165,24.861619982003624,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,1.2790935785142494,0.8626811216934092,0.041086736419977,0.03373892256631239,1.2790935785142494,0.8626811216934092,0.04108608898747139,0.033738596583664675,0.016538770696600612,0.00022084694203893418,-0.09274511019810745,0.09347065553242268,0.0074983124198485275,-37.24851383122882,0.09343117802182016,0.007067755309062148,-59.62839265680364,0.016538770696600612,0.00022084694203893418,-0.09274668428553788
0.3,585.8519858254451,0.18788883547196836,0.18788564196959773,0.007395066220500535,7.453113980884049,58.78204138822427,0.0023241499177098913,0.002324124782995825,86.27111887220768,86.27111887220768,0.002565891466751652,0.002565891466751652,0.01590501517313459,0.016657324873340255,0.016657207398778417,0.01585985088973819,15.695814140671132,25.451933289836322,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,1.057313653478488,0.8627111887220769,0.042487271090550914,0.03486224876564837,1.057313653478488,0.8627111887220769,0.04248653457607566,0.03486187174493738,0.016995477522143823,0.00023606201494115198,-0.0937858084263214,0.09458316493536162,0.007929925444869096,-36.531493229883445,0.09453987785785045,0.007475357131373258,-58.424365560119355,0.016995477522143823,0.00023606201494115198,-0.0937875681576448
0.31,584.8924840776682,0.19419101875167114,0.19418739897122025,0.007759335430821447,7.450847687310852,57.83777414351219,0.0024016669077224317,0.002401637976925036,86.2721745039023,86.2721745039023,0.002735721607065241,0.002735721607065241,0.01677868595647411,0.01760236148703056,0.017602225436224524,0.01672930823598542,16.05769371022291,26.030348121935265,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.8867217424095628,0.8627217450390231,0.04389873958707524,0.03602500361583648,0.8867217424095628,0.8627217450390231,0.043897905464022995,0.036024569653875536,0.01745949944975688,0.00025168638785000216,-0.09471144379591076,0.09558436099614986,0.00836465411799271,-35.830805672475,0.09553707687610286,0.00788598239954283,-57.247734169108604,0.01745949944975688,0.00025168638785000216,-0.0947134013455464
0.32,583.9545402972211,0.20046092440766727,0.20045684050601761,0.008137860624766595,7.451574546506414,56.91202137625444,0.002481534553722929,0.0024815014070126164,86.2717312087665,86.2717312087665,0.002910072373625498,0.002910072373625498,0.01765767680053821,0.018556264262862943,0.018556107596648278,0.0176038851882379,16.412650321224053,26.597134223926187,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.7558845671460546,0.862717312087665,0.045318450146607306,0.03722301830584394,0.7558845671460546,0.862717312087665,0.045317509485394966,0.03722252110518925,0.017931322028890806,0.0002677266583735458,-0.09552793232230072,0.0964801547307111,0.00880194259411895,-35.145948680546645,0.09642868734939064,0.008299108096252958,-56.09766111293164,0.017931322028890806,0.0002677266583735458,-0.0955300998870659
0.33,583.0370336704341,0.20670043986032655,0.20669585235280877,0.008531148792414185,7.454591559578644,56.004369551862204,0.0025634914140622105,0.002563453605270203,86.27014074770108,86.27014074770108,0.0030890188110122858,0.0030890188110122858,0.018540937674056044,0.019517974456857715,0.01951779501414802,0.018482533131704847,16.76083992781009,27.15255324242913,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.6559182547266857,0.8627014074770107,0.046744263924945254,0.03845237121093316,0.6559182547266857,0.8627014074770107,0.046743207397902976,0.03845180407905305,0.01841115362424063,0.0002841897306131303,-0.09624091398589048,0.09727617586833365,0.009241266565852424,-34.4764514119189,0.09722034053064592,0.00871424070680634,-54.97336123904085,0.01841115362424063,0.0002841897306131303,-0.09624330374784425
0.34,582.139014162249,0.21291139284317925,0.21290626062363993,0.008939629301441303,7.4593543128420725,55.1144171321766,0.0026472948690615607,0.0026472519256703743,86.26767557018164,86.26767557018164,0.0032726368543314096,0.0032726368543314096,0.019427478345689673,0.0204864885036628,0.020486284001767722,0.019364263533737578,17.102413899319615,27.69685918041047,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.5799477491144529,0.8626767557018163,0.04817451365759386,0.03970942303592341,0.5799477491144529,0.8626767557018163,0.04817333154357848,0.03970877888505561,0.01889897377036849,0.0003010825905984897,-0.09685576057886425,0.09797778104689439,0.009682131766868789,-33.821870105656,0.09791739482782734,0.009130914822474146,-53.874094134556586,0.01889897377036849,0.0003010825905984897,-0.0968583846698542
0.35000000000000003,581.2596629490732,0.21909554501891182,0.2190898253818554,0.009363664283099246,7.465438113389224,54.24177387036913,0.002732722437199544,0.0027326738603888263,86.26454824515663,86.26454824515663,0.0034610011376633915,0.0034610011376633915,0.020316365276783613,0.021460855245257156,0.021460623280565125,0.020248144814210122,17.437519292300554,28.23029884643839,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.5226125859590809,0.8626454824515664,0.04960789299505547,0.040990836557993154,0.5226125859590809,0.8626454824515664,0.04960657518477895,0.04099010790583239,0.01939457809122307,0.000318412104665032,-0.09737758437604746,0.09859006284240246,0.010124072407105061,-33.18178405827782,0.09852494481242734,0.009548691680088298,-52.79915751726972,0.01939457809122307,0.000318412104665032,-0.0973804548439538
0.36,580.3982684379433,0.2252545889553617,0.22524823761977222,0.00980355763365907,7.472514517474804,53.3860603046785,0.0028195720280712877,0.0028195172927950743,86.2609231966022,86.2609231966022,0.003654183480539178,0.003654183480539178,0.021206718917282662,0.02244017350924772,0.022439911558219318,0.021133299622553902,17.766299046260148,28.753112178493186,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.4797665397931894,0.8626092319660221,0.05104340992702503,0.042293580421069316,0.4797665397931894,0.8626092319660221,0.05104194592798452,0.042292759391926116,0.019897615875851968,0.0003361848802096044,-0.09781124841269781,0.09911786034836322,0.010566649811276951,-32.55579293753655,0.09904783178148242,0.00996715789112285,-51.74788282221719,0.019897615875851968,0.0003361848802096044,-0.09781437718951737
0.37,579.5542015519528,0.23139014569235825,0.23138311682721904,0.010259563919426853,7.480327157662331,52.54690722073074,0.002907661629584946,0.0029076001846988597,86.25692879026172,86.25692879026172,0.0038522515026370155,0.0038522515026370155,0.022097710883593392,0.023423589581114634,0.023423295001598305,0.022018901995914938,18.088892191324334,29.26553258747765,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.4481718738659026,0.8625692879026172,0.05248030607723076,0.04361492444377419,0.4481718738659026,0.8625692879026172,0.052478685019371626,0.0436140027704829,0.020407624400330556,0.0003544071382426054,-0.09816137672203551,0.09956576972771887,0.011009450997957469,-31.94351421571477,0.09949065429128379,0.010385924115288894,-50.71963098275639,0.020407624400330556,0.0003544071382426054,-0.09816477559376253
0.38,578.7269011283822,0.23750376433958276,0.23749601059082318,0.010731896099816557,7.4886775559063405,51.723955243507355,0.00299682853022034,0.0029967597986336712,86.25266442788242,86.25266442788242,0.0040552677194393896,0.0040552677194393896,0.022988561409062736,0.02441029491320407,0.02440996494603633,0.022904174792272868,18.405434006126168,29.767787218867248,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.42531868170445364,0.8625266442788242,0.05391802297227893,0.0449524279533051,0.42531868170445364,0.8625266442788242,0.05391623361348767,0.044951396979505065,0.020924057390080332,0.00037308463018842383,-0.09843236527707655,0.09993815543084,0.011452087396136434,-31.344581440869113,0.09985777935958823,0.010804623862259485,-49.71378958727925,0.020924057390080332,0.00037308463018842383,-0.0984360458554469
0.39,577.9158601022377,0.24359692212009373,0.2435883946388674,0.011220732550789285,7.497411714991713,50.916854436557,0.0030869282875486113,0.0030868516664106166,86.24820725252717,86.24820725252717,0.004263288821413899,0.004263288821413899,0.0238785368748842,0.025399523905640757,0.025399155676518657,0.023788387204555526,18.71605617270812,30.26009720943068,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.4092555436734102,0.8624820725252716,0.05535615707690306,0.04630392431322917,0.4092555436734102,0.8624820725252716,0.05535418780883639,0.04630277499615925,0.021446309446789474,0.0003922225715700787,-0.09862839264609947,0.10023916111806261,0.011894193602277763,-30.75864266709071,0.10015335337293706,0.011222912331195573,-48.729770296405604,0.021446309446789474,0.0003922225715700787,-0.0986323663421805
0.4,577.1206146540928,0.24967102536042368,0.2496616738326469,0.011726223633189039,7.5064096537153455,50.12526392320493,0.0031778333720016887,0.003177748232919878,86.24361738233988,86.24361738233988,0.004476365165602985,0.004476365165602985,0.02476694732802012,0.026390551672628115,0.02639014219424979,0.02467085226186614,19.02088692292468,30.742677930082646,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.39845768161245587,0.8624361738233988,0.056794422468590094,0.04766750058002533,0.39845768161245587,0.8624361738233988,0.056792261322923726,0.04766622349379817,0.021973737284022573,0.0004118255952354746,-0.09875343072945553,0.10047272066183918,0.01233542613093307,-30.185359162193,0.10038131307366419,0.011640465244169455,-47.767006714894,0.021973737284022573,0.0004118255952354746,-0.09875770872905619
0.41000000000000003,576.3407371833097,0.2557274109392957,0.2557171836161776,0.012248496745450865,7.515578691171184,49.34885158344063,0.003269431879162521,0.003269337568446267,86.23894126969061,86.23894126969061,0.004694540527719547,0.004694540527719547,0.0256531443928929,0.02738269216099614,0.027382238335421034,0.025550924727269324,19.32005115555732,31.215739180330274,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.3917419948848675,0.8623894126969062,0.05823263149375739,0.049041478187437815,0.3917419948848675,0.8623894126969062,0.058230266148419446,0.049040063526694,0.022505675632798414,0.00043189772855019835,-0.09881125508068084,0.10064256868883253,0.012775462363634662,-29.624404451446974,0.10054539608971544,0.012056977864659663,-46.824952816103604,0.022505675632798414,0.00043189772855019835,-0.09881584832161219
0.42,575.5758293588952,0.26176734817094344,0.2617561919005483,0.012787661428962574,7.5248468351426006,48.58729372525423,0.0033616260516518295,0.003361521890585081,86.23421500845758,86.23421500845758,0.004917851939245701,0.004917851939245701,0.026536518999678543,0.028375296103105394,0.028374794724347827,0.02642799881099801,19.61367056320833,31.67948539902106,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.38818415025963304,0.8623421500845758,0.059670668394037604,0.05042439077477744,0.38818415025963304,0.8623421500845758,0.05966808617987315,0.05042282835877621,0.023041451846619196,0.0004524423784106045,-0.0988054550784117,0.10075225099176151,0.013213999405499005,-29.075463402003276,0.10064915133294663,0.012472163929848915,-45.90308143212846,0.023041451846619196,0.0004524423784106045,-0.09881037422951978
0.43,574.8255175733609,0.2677920408162173,0.26777990107584115,0.013343813244265907,7.534158515330602,47.84027481316784,0.003454330975447,0.003454216260581758,86.2294664687167,86.2294664687167,0.005146329687430766,0.005146329687430766,0.027416499452372425,0.029367749274417702,0.02936719703123269,0.02730150622580601,19.901863737043303,32.13411583843042,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.3870648923764577,0.862294664687167,0.06110847493345744,0.051814964631705,0.3870648923764577,0.862294664687167,0.06110566284101615,0.05181324390872637,0.02358039648232637,0.00047346233124363047,-0.0987394435378787,0.10080513434330537,0.013650753112903004,-28.538231521978403,0.10069594880189653,0.012885754742615038,-45.000883097215585,0.02358039648232637,0.00047346233124363047,-0.09874469897985125
0.44,574.0894495083802,0.27380262900444,0.27378944993368437,0.013917036977222599,7.543471395508222,47.10748722878861,0.003547473447132856,0.0035473474505988093,86.22471689179703,86.22471689179703,0.005379997395609758,0.005379997395609758,0.028292549708483876,0.03035947094238253,0.030358864421215544,0.028170914455325772,20.18474625910994,32.57982471778308,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.38782992479352174,0.8622471689179703,0.06254604014998533,0.053212101706992844,0.38782992479352174,0.8622471689179703,0.0625429848363349,0.05321021175898214,0.024121851479409394,0.0004949597603960977,-0.09861646574006538,0.10080441570595516,0.014085457227662886,-28.01241437370468,0.10068898878187016,0.013297498362987421,-44.11786507912731,0.024121851479409394,0.0004949597603960977,-0.09862206754797151
0.45,573.3672896406435,0.2798001922090923,0.27978591664377495,0.014507410424799388,7.55275221238392,46.38863094753846,0.003640990246962003,0.003640852216818211,86.21998297257615,86.21998297257615,0.005618872167591955,0.005618872167591955,0.029164167112570118,0.03134991182094197,0.031349247509090405,0.02903572447282999,20.462430826885598,33.01680143032559,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.39003833426269807,0.8621998297257615,0.06398337841648338,0.05461485370443005,0.39003833426269807,0.8621998297257615,0.06398006621278608,0.054612783252273166,0.02466517870143014,0.0005169362394184598,-0.09843960880597794,0.10075313184223836,0.014517862236414995,-27.497726905071065,0.10063131144180898,0.013707158542907955,-43.25355027350879,0.02466517870143014,0.0005169362394184598,-0.09844556673343713
0.46,572.6587179996652,0.28578575127678574,0.28577032078330605,0.015115006225510458,7.561975730396484,45.683413347555486,0.003734827286304447,0.003734676446896949,86.21527738293514,86.21527738293514,0.0058629648386313285,0.0058629648386313285,0.030030880982745235,0.032338552794068345,0.03233782708296275,0.02989546931861763,20.735027326807298,33.44523066578182,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.3933491633334967,0.8621527738293514,0.0654205300016373,0.05602240929456671,0.3933491633334967,0.8621527738293514,0.06541694692049436,0.05602014670345423,0.025209763633157762,0.0005393927651540822,-0.09821180978511022,0.10065416754945535,0.014947734659308815,-26.993893063500487,0.10052580506144562,0.01411451406189026,-42.4074765654184,0.025209763633157762,0.0005393927651540822,-0.0982181332501225
0.47000000000000003,571.9634280719092,0.2917602707452882,0.29174362565549145,0.01573989391766403,7.57112287767203,44.9915489845566,0.0038289385250296357,0.0038287740773725295,86.21060970486276,86.21060970486276,0.006112280217022208,0.006112280217022208,0.030892251021967812,0.03332490348188647,0.03332411267050252,0.030749712501008556,21.002642920863266,33.86529255447099,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.39749820447629247,0.8621060970486276,0.06685755301530436,0.057434077875444536,0.39749820447629247,0.8621060970486276,0.06685368475831631,0.05743161116058794,0.02575501915235155,0.0005623297799660431,-0.09793586357560936,0.10051026374510333,0.015374856250504278,-26.500645359425203,0.10037521410787349,0.01451935798032487,-41.57919610702406,0.02575501915235155,0.0005623297799660431,-0.09794256164795484
0.48,571.2811248010144,0.2977246615157247,0.2977067409622713,0.016382141922155157,7.580179004207723,44.312759341207794,0.003923284841164312,0.003923105963338681,86.20598730249385,86.20598730249385,0.006366817403590196,0.006366817403590196,0.03174786555234725,0.03430850064586531,0.034307640944276296,0.03159804621932549,21.265382142933806,34.27716282768968,0.02,1.0,0.01,0.032,1.0,15.0,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,0.01,1.0,0.47,0.14,0.0018,0.045,1.0,0.092,1.0,0.01,1.0,0.40227645184256744,0.8620598730249386,0.0682945144630388,0.05884927261746468,0.40227645184256744,0.8620598730249386,0.06829034642876744,0.058846589450080214,0.026300388658458577,0.000585747201130298,-0.09761443072088788,0.10032402544583868,0.015799023109662746,-26.017724435137723,0.10018214720454131,0.014921496809603207,-40.76827460319076,0.026300388658458577,0.000585747201130298,-0.09762151211102325
