Time,species_1,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
9.15,2.6438904051095443e-05,3.295824507082288e-07,1.8018397622534326e-07,1.4125522712568905e-06,7.793349713153177e-07,5.575439841816251e-06,1.5474301217557328e-06,8.693757102805774e-07,7.365747832042724e-07,2.916444527586573e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004451207957459746,0.0021042073980718796,0.00013758279141239216,0.0018786075859150624,0.00013865107005137944
9.16,2.6412048590267623e-05,3.2924769197729995e-07,1.8000366350299053e-07,1.4134875207692136e-06,7.798509682569462e-07,5.5791313352208845e-06,1.5484546737643027e-06,8.69951323109646e-07,7.370624686661124e-07,2.9184607624498633e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044466868624236795,0.0021020701531457393,0.00013744304847491373,0.0018766994862911214,0.00013851232041104893
9.17,2.6385220406383844e-05,3.2891327325135826e-07,1.7982351320603774e-07,1.4144218203537444e-06,7.803664411033156e-07,5.582819079195945e-06,1.5494781851410256e-06,8.70526351291926e-07,7.37549658788508e-07,2.9204749515070153e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004442170358944212,0.002099935078773627,0.00013730344745827564,0.0018747933246445604,0.00013837369575516392
9.18,2.6358419471732462e-05,3.285791941861711e-07,1.7964352526095332e-07,1.4153551709755495e-06,7.808813903868732e-07,5.5865030775506145e-06,1.5505006569431168e-06,8.711007954213816e-07,7.380363540746922e-07,2.922487096827176e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004437658442357617,0.0020978021727508732,0.00013716398821832636,0.0018728890990133559,0.000138235196027145
9.19,2.6331645758629718e-05,3.2824545443787423e-07,1.7946369959177527e-07,1.416287573598724e-06,7.813958166395311e-07,5.590183334090244e-06,1.5515220902267295e-06,8.716746560913789e-07,7.385225550273924e-07,2.9244972004776597e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044331511080048603,0.0020956714328750252,0.0001370246706110593,0.001870986807437586,0.00013809682116854252
9.200000000000001,2.6304899239419673e-05,3.279120536629713e-07,1.7928403612011923e-07,1.4172190291863943e-06,7.819097203926662e-07,5.5938598526163575e-06,1.5525424860469537e-06,8.722479338946882e-07,7.390082621488302e-07,2.926505264523949e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044286483512315857,0.0020935428569458406,0.00013688549449261268,0.001869086447959424,0.0001379585711190428
9.21,2.627817988647422e-05,3.2757899151833405e-07,1.7910453476518616e-07,1.4181495387007175e-06,7.824231021771212e-07,5.5975326369266545e-06,1.5535618454578184e-06,8.728206294234828e-07,7.394934759407222e-07,2.9285112910296965e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004424150167388122,0.0020914164427652945,0.00013674645971926923,0.0018671880186231415,0.00013782044581647416
9.22,2.6251487672846384e-05,3.272462675946069e-07,1.7892519826806957e-07,1.4190791030801304e-06,7.829359625106512e-07,5.601201690725209e-06,1.5545801694873672e-06,8.733927432553374e-07,7.399781968924156e-07,2.9305152817328675e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000441965655193946,0.0020892921881895633,0.00013660756615085606,0.0018652915170955199,0.00013768244737009564
9.23,2.6224822572937995e-05,3.269138813481516e-07,1.7874603507801467e-07,1.4200077232160967e-06,7.834483018850958e-07,5.604867017530689e-06,1.5555974591121853e-06,8.739642759389159e-07,7.40462425468764e-07,2.9325172377147788e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044151675005776577,0.0020871700911821657,0.0001364688136542185,0.001863396940277939,0.00013754458228155768
9.24,2.6198184556831076e-05,3.2658183267881843e-07,1.7856703484896472e-07,1.4209354001505187e-06,7.839601208752948e-07,5.608528621455553e-06,1.5566137154736618e-06,8.745352281154726e-07,7.409461622130671e-07,2.9345171622098854e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004410683008267534,0.0020850501493628344,0.0001363302020737238,0.001861504287599629,0.00013740684258962935
9.25,2.6171573597018354e-05,3.2625012124393476e-07,1.783881975335039e-07,1.4218621348413464e-06,7.844714200097688e-07,5.612186506280895e-06,1.5576289396212158e-06,8.75105600374591e-07,7.41429407624847e-07,2.936515057269612e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004406203070379744,0.0020829323605431513,0.000136191731266283,0.0018596135571074582,0.00013726922825782714
9.26,2.614498966602041e-05,3.259187467011733e-07,1.7820952308275162e-07,1.4227879282455578e-06,7.849821998165035e-07,5.615840675783975e-06,1.5586431326032037e-06,8.756753933052579e-07,7.419121622031199e-07,2.938510924943457e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00044017276822896277,0.002080816722536915,0.0001360534010889521,0.0018577247468502635,0.00013713173924854034
9.27,2.6118432736385638e-05,3.2558770870855126e-07,1.7803101144637882e-07,1.423712781319164e-06,7.854924608229498e-07,5.619491133738229e-06,1.5596562954669206e-06,8.762446074958635e-07,7.423944264463971e-07,2.9405047672789938e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043972568393772066,0.002078703233160134,0.00013591521139893188,0.0018558378548788439,0.00013699437552304377
9.28,2.6091902780690236e-05,3.252570069244304e-07,1.7785266257262425e-07,1.424636695017207e-06,7.86002203556025e-07,5.623137883913274e-06,1.5606684292586011e-06,8.768132435342022e-07,7.428762008526851e-07,2.942496586321871e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043927905370271767,0.0020765918902310287,0.00013577716205356727,0.0018539528792459634,0.00013685713704151008
9.290000000000001,2.606539977153816e-05,3.2492664100751596e-07,1.7767447640831076e-07,1.4255596702937618e-06,7.865114285421126e-07,5.626780930074913e-06,1.561679535023421e-06,8.773813020074737e-07,7.433574859194857e-07,2.9444863841158146e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004388328770628904,0.0020744826915700277,0.00013563925291034794,0.0018520698180063432,0.0001367200237630224
9.3,2.603892368156112e-05,3.2459661061685695e-07,1.774964528988617e-07,1.4264817081019382e-06,7.870201363070631e-07,5.630420275985131e-06,1.562689613805497e-06,8.779487835022829e-07,7.438382821437979e-07,2.9464741627026247e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043838715355764245,0.002072375634999764,0.00013550148382690766,0.0018501886692166639,0.000136583035645587
9.31,2.601247448341849e-05,3.2426691541184516e-07,1.7731859198831712e-07,1.4274028093938813e-06,7.875283273761951e-07,5.6340559254021095e-06,1.5636986666478902e-06,8.785156886046411e-07,7.443185900221168e-07,2.948459924122181e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043794188272684264,0.0020702707183450743,0.0001353638546610241,0.0018483094309355594,0.0001364461726461457
9.32,2.5986052149797344e-05,3.239375550522149e-07,1.771408936193501e-07,1.428322975120772e-06,7.880360022742953e-07,5.637687882080226e-06,1.5647066945926054e-06,8.790820178999668e-07,7.447984100504357e-07,2.9504436704124408e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043749706411082593,0.0020681679394329955,0.00013522636527061894,0.0018464321012236161,0.0001363094347205884
9.33,2.595965665341238e-05,3.236085291980427e-07,1.7696335773328314e-07,1.429242206232829e-06,7.885431615256196e-07,5.641316149770058e-06,1.5657136986805933e-06,8.796477719730854e-07,7.452777427242457e-07,2.9524254036094397e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043705269725039203,0.0020660672960927623,0.00013508901551375754,0.0018445566781433703,0.00013617282182376575
9.34,2.593328796700592e-05,3.2327983750974656e-07,1.7678598427010435e-07,1.4301605036793095e-06,7.890498056538933e-07,5.644940732218388e-06,1.5667196799517505e-06,8.80212951408231e-07,7.457565885385365e-07,2.9544051257472934e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043660878168680497,0.002063968786155805,0.0001349518052486488,0.0018426831597593057,0.00013603633390950158
9.35,2.5906946063347853e-05,3.229514796480858e-07,1.766087731684839e-07,1.43107786840851e-06,7.895559351823113e-07,5.648561633168205e-06,1.5677246394449224e-06,8.807775567890468e-07,7.462349479877971e-07,2.9563828388581968e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000436165316961793,0.002061872407455748,0.0001348147343336451,0.0018408115441378504,0.00013589997093060556
9.36,2.5880630915235623e-05,3.226234552741607e-07,1.7643172436579013e-07,1.4319943013677677e-06,7.9006155063354e-07,5.652178856358716e-06,1.568728578197903e-06,8.813415886985849e-07,7.467128215660159e-07,2.9583585449724264e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004357223026175476,0.0020597781578284066,0.000134677802627242,0.0018389418293473748,0.00013576373283888567
9.370000000000001,2.5854342495494178e-05,3.222957640494114e-07,1.76254837798106e-07,1.4329098035034624e-06,7.905666525297167e-07,5.655792405525345e-06,1.5697314972474363e-06,8.819050477193081e-07,7.471902097666821e-07,2.9603322461183397e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004352797381967231,0.002057686035111782,0.00013454100998807806,0.0018370740134581892,0.00013562761958516075
9.38,2.582808077697598e-05,3.2196840563561855e-07,1.7607811340024547e-07,1.4338243757610148e-06,7.910712413924504e-07,5.659402284399732e-06,1.570733397629218e-06,8.824679344330897e-07,7.476671130827852e-07,2.9623039443223756e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043483762324243643,0.002055596037146063,0.0001344043562749349,0.001835208094542541,0.00013549163111927312
9.39,2.5801845732560928e-05,3.2164137969490185e-07,1.7590155110576955e-07,1.4347380190848909e-06,7.915753177428227e-07,5.663008496709748e-06,1.571734280377896e-06,8.830302494212148e-07,7.481435320068162e-07,2.9642736416090565e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043439595729826655,0.002053508161773624,0.00013426784134673694,0.0018333440706746133,0.000135355767390101
9.4,2.5775637335156347e-05,3.2131468588972003e-07,1.7572515084700289e-07,1.435650734418601e-06,7.920788821013884e-07,5.666611046179494e-06,1.5727341465270717e-06,8.835919932643803e-07,7.486194670307687e-07,2.9662413400009874e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043395473990825333,0.002051422406839016,0.00013413146506255106,0.001831481939930519,0.00013522002834557117
9.41,2.574945555769696e-05,3.2098832388287067e-07,1.7554891255504987e-07,1.4365625227047015e-06,7.925819349881759e-07,5.6702099365293016e-06,1.5737329971093026e-06,8.841531665426965e-07,7.490949186461382e-07,2.9682070415188588e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043351397061689774,0.002049338770188971,0.00013399522728158654,0.0018296217003883034,0.0001350844139326715
9.42,2.5723300373144856e-05,3.2066229333748934e-07,1.75372836159811e-07,1.4374733848847962e-06,7.930844769226876e-07,5.673805171475747e-06,1.5747308331561006e-06,8.847137698356868e-07,7.495698873439232e-07,2.9701707481814434e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043307364896916114,0.002047257249672398,0.00013385912786319527,0.0018277633501279386,0.00013494892409746345
9.43,2.5697171754489457e-05,3.203365939170492e-07,1.751969215899993e-07,1.4383833218995363e-06,7.935865084239007e-07,5.677396754731644e-06,1.5757276556979357e-06,8.852738037222887e-07,7.500443736146262e-07,2.9721324620056014e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004326337745104646,0.002045177843140378,0.0001337231666668709,0.001825906887231319,0.0001348135587850947
9.44,2.567106967474749e-05,3.20011225285361e-07,1.7502116877315644e-07,1.4392923346886226e-06,7.940880300102682e-07,5.680984690006055e-06,1.5767234657642363e-06,8.858332687808545e-07,7.505183779482537e-07,2.9740921850062777e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004321943467866886,0.0020431005484461643,0.00013358734355224918,0.001824052309782265,0.0001346783179398116
9.450000000000001,2.5644994106962944e-05,3.1968618710657206e-07,1.7484557763566917e-07,1.440200424190806e-06,7.945890421997191e-07,5.684568981004295e-06,1.5777182643833901e-06,8.863921655891522e-07,7.509919008343171e-07,2.976049919196505e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043175536534417226,0.0020410253634451777,0.00013345165837910778,0.0018221996158665136,0.00013454320150497174
9.46,2.561894502420706e-05,3.1936147904516627e-07,1.7467014810278562e-07,1.4411075913438888e-06,7.950895455096579e-07,5.688149631427932e-06,1.5787120525827457e-06,8.869504947243656e-07,7.514649427618328e-07,2.978005666587402e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000431316829729713,0.002038952285995007,0.00013331611100736584,0.0018203488035717214,0.00013440820942305662
9.47,2.5592922399578296e-05,3.1903710076596336e-07,1.7449488009863158e-07,1.4420138370847258e-06,7.95589540456968e-07,5.691726644974794e-06,1.5797048313886127e-06,8.875082567630954e-07,7.519375042193231e-07,2.979959429188176e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043087873949056643,0.0020368813139554046,0.00013318070129708418,0.0018184998709874591,0.000134273341635684
9.48,2.5566926206202272e-05,3.1871305193411866e-07,1.7431977354622676e-07,1.4429191623492243e-06,7.960890275580091e-07,5.695300025338975e-06,1.5806966018262656e-06,8.880654522813598e-07,7.524095856948173e-07,2.981911209006122e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043044109417444466,0.002034812445188284,0.00013304542910846473,0.0018166528162052089,0.00013413859808362067
9.49,2.554095641723177e-05,3.183893322151226e-07,1.741448283675012e-07,1.4438235680723478e-06,7.9658800732862e-07,5.698869776210837e-06,1.5816873649199412e-06,8.88622081854595e-07,7.528811876758509e-07,2.9838610080466256e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00043000389332951706,0.002032745677557717,0.00013291029430185074,0.0018148076373183635,0.00013400397870679472
9.5,2.551501300584669e-05,3.1806594127480013e-07,1.7397004448331148e-07,1.4447270551881136e-06,7.970864802841183e-07,5.702435901277009e-06,1.5826771216928433e-06,8.89178146057656e-07,7.533523106494672e-07,2.9858088283131617e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000429567136504409,0.0020306810089299335,0.00013277529673772642,0.0018129643324222226,0.0001338694834443084
9.51,2.5489095945254016e-05,3.1774287877931065e-07,1.7379542181345708e-07,1.4456296246295971e-06,7.97584446939301e-07,5.7059984042204046e-06,1.5836658731671407e-06,8.89733645464817e-07,7.53822955102218e-07,2.9877546718072956e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042913082324820166,0.0020286184371733173,0.00013264043627671688,0.0018111228996139917,0.0001337351122344504
9.52,2.5463205208687797e-05,3.1742014439514705e-07,1.736209602766967e-07,1.4465312773289303e-06,7.980819078084453e-07,5.709557288720212e-06,1.5846536203639715e-06,8.902885806497726e-07,7.54293121520163e-07,2.9896985405286845e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042869495311043137,0.0020265579601584024,0.0001325057127795879,0.001809283336992776,0.00013360086501470857
9.53,2.54373407694091e-05,3.1709773778913586e-07,1.7344665979076456e-07,1.4474320142173046e-06,7.985788634053092e-07,5.713112558451906e-06,1.5856403643034413e-06,8.908429521856376e-07,7.547628103888716e-07,2.991640436475076e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000428259525641089,0.002024499575757875,0.00013237112610724568,0.0018074456426595848,0.00013346674172178244
9.540000000000001,2.541150260070599e-05,3.167756586284361e-07,1.7327252027238663e-07,1.4483318362249716e-06,7.990753142431319e-07,5.7166642170872545e-06,1.5866261060046267e-06,8.913967606449488e-07,7.552320221934229e-07,2.993580361642312e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042782454039061966,0.0020224432818465657,0.000132236676120737,0.00180560981471732,0.00013333274229159568
9.55,2.5385690675893507e-05,3.164539065805398e-07,1.730985416372971e-07,1.4492307442812424e-06,7.995712608346345e-07,5.720212268294309e-06,1.5876108464855754e-06,8.919500065996647e-07,7.557007574184063e-07,2.995518318024326e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004273899969099223,0.002020389076301451,0.0001321023626812487,0.001803775851270782,0.00013319886665930878
9.56,2.5359904968313617e-05,3.161324813132706e-07,1.7292472380025444e-07,1.4501287393144915e-06,8.000667036920203e-07,5.723756715737429e-06,1.588594586763307e-06,8.925026906211662e-07,7.561690165479219e-07,2.9974543076131457e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042695589475034865,0.002018336957001648,0.00013196818565010775,0.0018019437504266619,0.00013306511475933143
9.57,2.533414545133519e-05,3.1581138249478377e-07,1.72751066675058e-07,1.4510258222521558e-06,8.005616433269763e-07,5.727297563077271e-06,1.5895773278538154e-06,8.93054813280258e-07,7.566368000655813e-07,2.9993883323988948e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004265222334637031,0.0020162869218284143,0.00013183414488878096,0.0018001135102935406,0.0001329314865253353
9.58,2.5308412098353975e-05,3.154906097935659e-07,1.7257757017456412e-07,1.4519219940207364e-06,8.010560802506726e-07,5.730834813970797e-06,1.5905590707720685e-06,8.936063751471685e-07,7.571041084545081e-07,3.0013203943697903e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042608901260224243,0.0020142389686651457,0.00013170024025887495,0.001798285128981887,0.00013279798189026631
9.59,2.528270488279256e-05,3.151701628784342e-07,1.7240423421070248e-07,1.4528172555458e-06,8.015500149737637e-07,5.734368472071282e-06,1.5915398165320107e-06,8.941573767915511e-07,7.575709421973389e-07,3.003250495512146e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.0004256562317186746,0.0020121930953973712,0.0001315664716221358,0.0017964586046040544,0.00013266460078635746
9.6,2.525702377810035e-05,3.14850041418536e-07,1.7223105869449237e-07,1.4537116077519787e-06,8.02043448006389e-07,5.737898541028311e-06,1.5925195661465636e-06,8.947078187824842e-07,7.580373017762225e-07,3.0051786378103718e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.000425223890366159,0.0020101492999127515,0.00013143283884044918,0.0017946339352742779,0.0001325313431451411
9.61,2.5231368757753523e-05,3.1453024508334877e-07,1.7205804353605914e-07,1.4546050515629726e-06,8.025363798581734e-07,5.741425024487792e-06,1.5934983206276265e-06,8.952577016884722e-07,7.585031876728218e-07,3.007104823246975e-05,0.49,0.00825,0.49,0.039,0.49,0.00255,0.05,0.285,0.038475,1000.0,0.00042479198809830515,0.002008107580101079,0.00013129934177583978,0.0017928111191086742,0.00013239820889746168
