Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,eta_T,gamma_T,alpha_T,beta_T,u,const_val_0,const_val_1,Cytoplasm,R6,R7,R8
1.04,4.9993211532360704e-08,1.484576440371534e-07,6.788467639309216e-12,2.184644325047929e-07,1.5355674952071591e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.483017186861202e-09,1.4830387303988392e-09,1.5355674952071592e-11
1.05,4.9993211747789e-08,1.4844296888926174e-07,6.788252211010043e-12,2.1844975714147294e-07,1.5502428585271188e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4828705047880616e-09,1.4828920469102106e-09,1.5502428585271187e-11
1.06,4.9993211963203146e-08,1.4842829667543376e-07,6.788036796867207e-12,2.1843508471223083e-07,1.5649152877692332e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4827238520470586e-09,1.4827453927534283e-09,1.5649152877692333e-11
1.07,4.999321217860313e-08,1.4841362739508281e-07,6.7878213968836205e-12,2.1842041521647988e-07,1.5795847835201697e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4825772286323275e-09,1.4825987679226268e-09,1.57958478352017e-11
1.08,4.999321239398895e-08,1.4839896104762233e-07,6.78760601106219e-12,2.1840574865363358e-07,1.5942513463664788e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4824306345380025e-09,1.4824521724119411e-09,1.5942513463664788e-11
1.09,4.999321260936061e-08,1.4838429763246588e-07,6.787390639405824e-12,2.1839108502310547e-07,1.6089149768945934e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.482284069758221e-09,1.4823056062155076e-09,1.6089149768945934e-11
1.1,4.99932128247181e-08,1.4836963714902714e-07,6.787175281917429e-12,2.1837642432430925e-07,1.6235756756908292e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4821375342871195e-09,1.4821590693274639e-09,1.623575675690829e-11
1.11,4.999321304006142e-08,1.483549795967199e-07,6.7869599385999094e-12,2.183617665566587e-07,1.6382334433413846e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4819910281188364e-09,1.482012561741948e-09,1.6382334433413847e-11
1.12,4.999321325539056e-08,1.4834032497495808e-07,6.786744609456169e-12,2.1834711171956775e-07,1.6528882804323407e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4818445512475122e-09,1.4818660834531005e-09,1.6528882804323406e-11
1.1300000000000001,4.999321347070553e-08,1.4832567328315574e-07,6.786529294489115e-12,2.1833245981245042e-07,1.6675401875496617e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.481698103667288e-09,1.4817196344550622e-09,1.667540187549662e-11
1.1400000000000001,4.9993213686006314e-08,1.48311024520727e-07,6.7863139937016496e-12,2.1831781083472088e-07,1.6821891652791946e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4815516853723052e-09,1.481573214741976e-09,1.6821891652791946e-11
1.1500000000000001,4.999321390129292e-08,1.4829637868708612e-07,6.786098707096671e-12,2.183031647857934e-07,1.696835214206669e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.481405296356707e-09,1.4814268243079842e-09,1.696835214206669e-11
1.16,4.999321411656534e-08,1.482817357816475e-07,6.785883434677081e-12,2.1828852166508237e-07,1.7114783349176973e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4812589366146388e-09,1.4812804631472316e-09,1.7114783349176974e-11
1.17,4.999321433182357e-08,1.4826709580382565e-07,6.785668176445782e-12,2.1827388147200229e-07,1.7261185279977755e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.481112606140246e-09,1.4811341312538646e-09,1.7261185279977757e-11
1.18,4.999321454706761e-08,1.4825245875303518e-07,6.7854529324056725e-12,2.1825924420596777e-07,1.7407557940322817e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4809663049276747e-09,1.4809878286220297e-09,1.7407557940322816e-11
1.19,4.999321476229746e-08,1.4823782462869083e-07,6.7852377025596496e-12,2.1824460986639357e-07,1.7553901336064773e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4808200329710737e-09,1.4808415552458753e-09,1.7553901336064774e-11
1.2,4.9993214977513104e-08,1.4822319343020745e-07,6.785022486910609e-12,2.1822997845269455e-07,1.7700215473055064e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4806737902645917e-09,1.4806953111195503e-09,1.7700215473055066e-11
1.21,4.9993215192714556e-08,1.48208565157e-07,6.784807285461447e-12,2.1821534996428565e-07,1.7846500357143967e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.480527576802379e-09,1.4805490962372046e-09,1.7846500357143967e-11
1.22,4.99932154079018e-08,1.4819393980848358e-07,6.784592098215062e-12,2.1820072440058199e-07,1.7992755994180582e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4803813925785877e-09,1.480402910592991e-09,1.7992755994180583e-11
1.23,4.9993215623074844e-08,1.4817931738407338e-07,6.784376925174346e-12,2.1818610176099877e-07,1.8138982390012844e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.48023523758737e-09,1.4802567541810616e-09,1.8138982390012843e-11
1.24,4.999321583823367e-08,1.4816469788318475e-07,6.784161766342191e-12,2.181714820449513e-07,1.8285179550487516e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4800891118228794e-09,1.4801106269955705e-09,1.8285179550487516e-11
1.25,4.9993216053378295e-08,1.481500813052331e-07,6.783946621721491e-12,2.1815686525185503e-07,1.8431347481450196e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4799430152792715e-09,1.4799645290306724e-09,1.8431347481450197e-11
1.26,4.99932162685087e-08,1.48135467649634e-07,6.783731491315137e-12,2.1814225138112552e-07,1.8577486188745308e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4797969479507025e-09,1.4798184602805242e-09,1.8577486188745308e-11
1.27,4.999321648362489e-08,1.4812085691580312e-07,6.7835163751260195e-12,2.1812764043217844e-07,1.872359567821611e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4796509098313293e-09,1.4796724207392829e-09,1.872359567821611e-11
1.28,4.999321669872686e-08,1.4810624910315622e-07,6.783301273157027e-12,2.181130324044296e-07,1.886967595570469e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4795049009153105e-09,1.4795264104011072e-09,1.886967595570469e-11
1.29,4.9993216913814605e-08,1.4809164421110923e-07,6.783086185411049e-12,2.1809842729729487e-07,1.901572702705197e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.479358921196806e-09,1.4793804292601568e-09,1.901572702705197e-11
1.3,4.999321712888812e-08,1.4807704223907818e-07,6.782871111890972e-12,2.180838251101903e-07,1.91617488980977e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4792129706699763e-09,1.4792344773105926e-09,1.91617488980977e-11
1.31,4.999321734394741e-08,1.4806244318647919e-07,6.782656052599684e-12,2.1806922584253201e-07,1.9307741574680467e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.479067049328984e-09,1.4790885545465772e-09,1.9307741574680468e-11
1.32,4.9993217558992474e-08,1.4804784705272852e-07,6.7824410075400705e-12,2.1805462949373628e-07,1.945370506263769e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.478921157167992e-09,1.4789426609622734e-09,1.945370506263769e-11
1.33,4.99932177740233e-08,1.4803325383724255e-07,6.782225976715016e-12,2.1804003606321948e-07,1.9599639367805615e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4787752941811646e-09,1.478796796551846e-09,1.9599639367805614e-11
1.34,4.999321798903989e-08,1.4801866353943777e-07,6.782010960127403e-12,2.180254455503981e-07,1.9745544496019327e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4786294603626672e-09,1.4786509613094604e-09,1.974554449601933e-11
1.35,4.9993218204042236e-08,1.4800407615873076e-07,6.7817959577801144e-12,2.1801085795468876e-07,1.9891420453112746e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4784836557066663e-09,1.4785051552292828e-09,1.9891420453112748e-11
1.36,4.999321841903034e-08,1.4798949169453827e-07,6.7815809696760326e-12,2.1799627327550819e-07,2.0037267244918616e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4783378802073305e-09,1.4783593783054822e-09,2.0037267244918617e-11
1.37,4.99932186340042e-08,1.4797491014627713e-07,6.781365995818039e-12,2.179816915122732e-07,2.018308487726852e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4781921338588282e-09,1.478213630532227e-09,2.0183084877268523e-11
1.3800000000000001,4.999321884896381e-08,1.479603315133643e-07,6.781151036209014e-12,2.1796711266440078e-07,2.0328873355992884e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.47804641665533e-09,1.4780679119036882e-09,2.0328873355992885e-11
1.3900000000000001,4.999321906390917e-08,1.4794575579521685e-07,6.780936090851835e-12,2.1795253673130797e-07,2.0474632686920953e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4779007285910068e-09,1.4779222224140366e-09,2.0474632686920953e-11
1.4000000000000001,4.999321927884027e-08,1.4793118299125195e-07,6.780721159749379e-12,2.17937963712412e-07,2.062036287588081e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.477755069660031e-09,1.4777765620574443e-09,2.062036287588081e-11
1.41,4.9993219493757114e-08,1.4791661310088693e-07,6.780506242904527e-12,2.1792339360713014e-07,2.0766063928699376e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4776094398565772e-09,1.4776309308280864e-09,2.0766063928699376e-11
1.42,4.9993219708659696e-08,1.479020461235392e-07,6.780291340320152e-12,2.1790882641487983e-07,2.091173585120241e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4774638391748192e-09,1.4774853287201368e-09,2.091173585120241e-11
1.43,4.999321992354802e-08,1.478874820586263e-07,6.78007645199913e-12,2.1789426213507862e-07,2.1057378649214502e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4773182676089335e-09,1.4773397557277724e-09,2.1057378649214502e-11
1.44,4.999322013842207e-08,1.478729209055659e-07,6.7798615779443355e-12,2.1787970076714417e-07,2.120299232855907e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4771727251530975e-09,1.4771942118451697e-09,2.120299232855907e-11
1.45,4.999322035328186e-08,1.4785836266377577e-07,6.779646718158642e-12,2.1786514231049423e-07,2.1348576895058382e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4770272118014894e-09,1.477048697066508e-09,2.1348576895058383e-11
1.46,4.999322056812737e-08,1.4784380733267378e-07,6.779431872644922e-12,2.1785058676454672e-07,2.1494132354533533e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4768817275482884e-09,1.4769032113859661e-09,2.1494132354533532e-11
1.47,4.999322078295861e-08,1.4782925491167793e-07,6.779217041406046e-12,2.1783603412871964e-07,2.1639658712804453e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4767362723876754e-09,1.4767577547977252e-09,2.1639658712804455e-11
1.48,4.999322099777557e-08,1.4781470540020636e-07,6.779002224444885e-12,2.1782148440243108e-07,2.1785155975689913e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4765908463138324e-09,1.4766123272959672e-09,2.1785155975689913e-11
1.49,4.999322121257825e-08,1.4780015879767727e-07,6.778787421764307e-12,2.1780693758509933e-07,2.1930624149007515e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4764454493209418e-09,1.4764669288748749e-09,2.1930624149007515e-11
1.5,4.9993221427366646e-08,1.4778561510350904e-07,6.778572633367181e-12,2.1779239367614272e-07,2.2076063238573704e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4763000814031881e-09,1.4763215595286324e-09,2.2076063238573705e-11
1.51,4.999322164214076e-08,1.4777107431712015e-07,6.778357859256376e-12,2.1777785267497972e-07,2.2221473250203757e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.476154742554757e-09,1.476176219251426e-09,2.222147325020376e-11
1.52,4.999322185690058e-08,1.4775653643792916e-07,6.7781430994347576e-12,2.177633145810289e-07,2.236685418971179e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4760094327698346e-09,1.4760309080374415e-09,2.2366854189711792e-11
1.53,4.999322207164611e-08,1.477420014653548e-07,6.777928353905192e-12,2.17748779393709e-07,2.251220606291076e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4758641520426084e-09,1.475885625880867e-09,2.251220606291076e-11
1.54,4.999322228637735e-08,1.4772746939881587e-07,6.777713622670543e-12,2.1773424711243884e-07,2.265752887561245e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4757189003672678e-09,1.475740372775891e-09,2.265752887561245e-11
1.55,4.9993222501094283e-08,1.477129402377313e-07,6.7774989057336754e-12,2.1771971773663734e-07,2.28028226336275e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.475573677738002e-09,1.4755951487167042e-09,2.28028226336275e-11
1.56,4.999322271579692e-08,1.4769841398152015e-07,6.777284203097451e-12,2.1770519126572356e-07,2.2948087342765364e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4754284841490025e-09,1.4754499536974974e-09,2.2948087342765364e-11
1.57,4.9993222930485255e-08,1.476838906296016e-07,6.777069514764732e-12,2.1769066769911667e-07,2.3093323008834353e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4752833195944619e-09,1.4753047877124631e-09,2.3093323008834354e-11
1.58,4.9993223145159283e-08,1.476693701813949e-07,6.7768548407383795e-12,2.1767614703623594e-07,2.323852963764161e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4751381840685736e-09,1.475159650755795e-09,2.323852963764161e-11
1.59,4.9993223359819e-08,1.4765485263631947e-07,6.776640181021254e-12,2.176616292765008e-07,2.338370723499312e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4749930775655313e-09,1.4750145428216874e-09,2.338370723499312e-11
1.6,4.9993223574464407e-08,1.4764033799379482e-07,6.776425535616213e-12,2.1764711441933073e-07,2.3528855806693697e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4748480000795319e-09,1.4748694639043365e-09,2.3528855806693698e-11
1.61,4.9993223789095495e-08,1.4762582625324057e-07,6.776210904526115e-12,2.176326024641454e-07,2.3673975358547007e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4747029516047717e-09,1.4747244139979391e-09,2.3673975358547008e-11
1.62,4.999322400371227e-08,1.476113174140765e-07,6.775996287753818e-12,2.1761809341036454e-07,2.381906589635555e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.474557932135449e-09,1.4745793930966936e-09,2.381906589635555e-11
1.6300000000000001,4.9993224218314723e-08,1.4759681147572245e-07,6.775781685302177e-12,2.1760358725740802e-07,2.396412742592066e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4744129416657636e-09,1.4744344011947995e-09,2.3964127425920663e-11
1.6400000000000001,4.999322443290285e-08,1.4758230843759838e-07,6.775567097174048e-12,2.1758908400469584e-07,2.4109159953042526e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4742679801899149e-09,1.4742894382864572e-09,2.4109159953042525e-11
1.6500000000000001,4.999322464747665e-08,1.4756780829912442e-07,6.775352523372284e-12,2.1757458365164808e-07,2.4254163483520157e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4741230477021049e-09,1.474144504365868e-09,2.4254163483520158e-11
1.6600000000000001,4.9993224862036126e-08,1.4755331105972076e-07,6.775137963899739e-12,2.1756008619768496e-07,2.439913802315142e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4739781441965363e-09,1.4739995994272349e-09,2.4399138023151423e-11
1.67,4.9993225076581267e-08,1.4753881671880775e-07,6.7749234187592655e-12,2.175455916422268e-07,2.454408357773301e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4738332696674136e-09,1.4738547234647622e-09,2.454408357773301e-11
1.68,4.9993225291112074e-08,1.4752432527580582e-07,6.774708887953715e-12,2.1753109998469404e-07,2.4689000153060475e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4736884241089412e-09,1.473709876472655e-09,2.4689000153060475e-11
1.69,4.999322550562854e-08,1.475098367301355e-07,6.7744943714859375e-12,2.1751661122450727e-07,2.4833887754928194e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4735436075153252e-09,1.4735650584451195e-09,2.4833887754928193e-11
1.7,4.999322572013067e-08,1.474953510812175e-07,6.774279869358782e-12,2.1750212536108714e-07,2.4978746389129393e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.473398819880773e-09,1.4734202693763627e-09,2.4978746389129393e-11
1.71,4.999322593461845e-08,1.4748086832847262e-07,6.774065381575097e-12,2.1748764239385446e-07,2.5123576061456135e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4732540611994941e-09,1.473275509260594e-09,2.5123576061456136e-11
1.72,4.999322614909189e-08,1.4746638847132173e-07,6.773850908137731e-12,2.1747316232223014e-07,2.526837677769933e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4731093314656973e-09,1.473130778092023e-09,2.526837677769933e-11
1.73,4.999322636355098e-08,1.4745191150918587e-07,6.773636449049531e-12,2.174586851456352e-07,2.5413148543648725e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4729646306735934e-09,1.4729860758648604e-09,2.5413148543648726e-11
1.74,4.999322657799571e-08,1.474374374414862e-07,6.773422004313341e-12,2.174442108634908e-07,2.555789136509291e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4728199588173949e-09,1.4728414025733186e-09,2.555789136509291e-11
1.75,4.999322679242609e-08,1.4742296626764393e-07,6.773207573932006e-12,2.1742973947521814e-07,2.570260524781932e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4726753158913144e-09,1.4726967582116104e-09,2.570260524781932e-11
1.76,4.999322700684211e-08,1.4740849798708047e-07,6.77299315790837e-12,2.1741527098023864e-07,2.584729019761423e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4725307018895666e-09,1.4725521427739505e-09,2.5847290197614233e-11
1.77,4.9993227221243774e-08,1.4739403259921727e-07,6.772778756245277e-12,2.1740080537797377e-07,2.5991946220262764e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4723861168063673e-09,1.4724075562545547e-09,2.5991946220262766e-11
1.78,4.9993227435631076e-08,1.4737957010347597e-07,6.772564368945569e-12,2.1738634266784515e-07,2.6136573321548884e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4722415606359327e-09,1.4722629986476397e-09,2.6136573321548884e-11
1.79,4.999322765000401e-08,1.4736511049927825e-07,6.772349996012082e-12,2.173718828492745e-07,2.6281171507255393e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4720970333724802e-09,1.4721184699474228e-09,2.6281171507255395e-11
1.8,4.999322786436257e-08,1.4735065378604596e-07,6.772135637447661e-12,2.1735742592168364e-07,2.642574078316394e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4719525350102296e-09,1.4719739701481238e-09,2.642574078316394e-11
1.81,4.999322807870677e-08,1.4733619996320105e-07,6.771921293255144e-12,2.1734297188449453e-07,2.6570281155055023e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4718080655434007e-09,1.4718294992439624e-09,2.6570281155055024e-11
1.82,4.999322829303658e-08,1.4732174903016559e-07,6.7717069634373676e-12,2.1732852073712924e-07,2.6714792628707977e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4716636249662142e-09,1.4716850572291605e-09,2.6714792628707977e-11
1.83,4.9993228507352026e-08,1.4730730098636173e-07,6.771492647997168e-12,2.1731407247900995e-07,2.685927520990098e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4715192132728932e-09,1.4715406440979396e-09,2.6859275209900983e-11
1.84,4.999322872165309e-08,1.4729285583121177e-07,6.771278346937385e-12,2.1729962710955894e-07,2.7003728904411066e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4713748304576613e-09,1.4713962598445244e-09,2.7003728904411068e-11
1.85,4.9993228935939765e-08,1.4727841356413815e-07,6.7710640602608515e-12,2.1728518462819863e-07,2.71481537180141e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.471230476514743e-09,1.4712519044631395e-09,2.7148153718014102e-11
1.86,4.9993229150212055e-08,1.4726397418456337e-07,6.7708497879704e-12,2.1727074503435157e-07,2.72925496564848e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4710861514383636e-09,1.47110757794801e-09,2.7292549656484802e-11
1.87,4.999322936446996e-08,1.4724953769191007e-07,6.770635530068866e-12,2.172563083274404e-07,2.7436916725596734e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4709418552227512e-09,1.4709632802933641e-09,2.7436916725596734e-11
1.8800000000000001,4.999322957871347e-08,1.4723510408560103e-07,6.770421286559081e-12,2.1724187450688784e-07,2.75812549311223e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4707975878621335e-09,1.47081901149343e-09,2.7581254931122303e-11
1.8900000000000001,4.999322979294259e-08,1.472206733650591e-07,6.770207057443877e-12,2.172274435721168e-07,2.7725564278832756e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4706533493507396e-09,1.4706747715424367e-09,2.7725564278832758e-11
1.9000000000000001,4.9993230007157306e-08,1.4720624552970726e-07,6.769992842726084e-12,2.1721301552255024e-07,2.78698447744982e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.4705091396828004e-09,1.470530560434615e-09,2.78698447744982e-11
1.9100000000000001,4.9993230221357625e-08,1.4719182057896864e-07,6.76977864240853e-12,2.171985903576113e-07,2.801409642388757e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.470364958852547e-09,1.4703863781641964e-09,2.8014096423887572e-11
1.92,4.999323043554354e-08,1.4717739851226645e-07,6.769564456494043e-12,2.171841680767232e-07,2.815831923276866e-09,0.01,1000000000.0,200000.0,0.2,1.0,0.0,1.0,1.0,1.470220806854213e-09,1.4702422247254138e-09,2.8158319232768662e-11
