Cdc20,Cdc20_CMad2,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
2.0768901257481638e-07,1.2310987425183748e-08,4.9993377899705176e-08,6.6221002948335975e-12,1.3768239047452132e-07,8.98
2.0767649155067263e-07,1.2323508449327499e-08,4.9993378103057484e-08,6.621896942525288e-12,1.3766986965372988e-07,8.99
2.0766397302985072e-07,1.2336026970149418e-08,4.999337830639363e-08,6.621693606378876e-12,1.376573513362441e-07,9.0
2.076514570118501e-07,1.2348542988150036e-08,4.9993378509713615e-08,6.621490286396497e-12,1.3764483552156347e-07,9.01
2.0763894349617036e-07,1.2361056503829782e-08,4.999337871301743e-08,6.621286982580285e-12,1.3763232220918755e-07,9.02
2.0762643248231116e-07,1.2373567517688988e-08,4.999337891630508e-08,6.621083694932376e-12,1.37619811398616e-07,9.03
2.0761392396977226e-07,1.2386076030227885e-08,4.9993379119576556e-08,6.620880423454902e-12,1.3760730308934857e-07,9.040000000000001
2.0760141795805354e-07,1.23985820419466e-08,4.999337932283186e-08,6.620677168149997e-12,1.3759479728088517e-07,9.05
2.0758891444665498e-07,1.2411085553345164e-08,4.999337952607099e-08,6.6204739290197934e-12,1.3758229397272573e-07,9.06
2.0757641343507664e-07,1.2423586564923509e-08,4.999337972929394e-08,6.62027070606642e-12,1.3756979316437034e-07,9.07
2.0756391492281868e-07,1.2436085077181464e-08,4.999337993250072e-08,6.620067499292007e-12,1.3755729485531915e-07,9.08
2.0755141890938139e-07,1.244858109061876e-08,4.999338013569131e-08,6.619864308698683e-12,1.3754479904507244e-07,9.09
2.0753892539426513e-07,1.2461074605735026e-08,4.999338033886572e-08,6.6196611342885754e-12,1.3753230573313059e-07,9.1
2.0752643437697036e-07,1.2473565623029794e-08,4.9993380542023945e-08,6.619457976063813e-12,1.3751981491899405e-07,9.11
2.0751394585699765e-07,1.2486054143002495e-08,4.9993380745165984e-08,6.619254834026518e-12,1.3750732660216338e-07,9.120000000000001
2.0750145983384769e-07,1.2498540166152458e-08,4.999338094829183e-08,6.619051708178818e-12,1.3749484078213927e-07,9.13
2.0748897630702123e-07,1.2511023692978914e-08,4.9993381151401483e-08,6.6188485985228346e-12,1.3748235745842247e-07,9.14
2.0747649527601915e-07,1.2523504723980994e-08,4.9993381354494944e-08,6.618645505060691e-12,1.3746987663051386e-07,9.15
2.0746401674034241e-07,1.2535983259657732e-08,4.999338155757221e-08,6.61844242779451e-12,1.3745739829791438e-07,9.16
2.0745154069949209e-07,1.2548459300508056e-08,4.999338176063328e-08,6.6182393667264106e-12,1.374449224601251e-07,9.17
2.0743906715296935e-07,1.2560932847030799e-08,4.999338196367815e-08,6.618036321858514e-12,1.3743244911664723e-07,9.18
2.0742659610027545e-07,1.2573403899724692e-08,4.999338216670681e-08,6.617833293192938e-12,1.37419978266982e-07,9.19
2.0741412754091176e-07,1.2585872459088372e-08,4.999338236971927e-08,6.617630280731802e-12,1.3740750991063078e-07,9.200000000000001
2.0740166147437978e-07,1.2598338525620364e-08,4.999338257271553e-08,6.6174272844772216e-12,1.3739504404709503e-07,9.21
2.0738919790018104e-07,1.2610802099819105e-08,4.9993382775695573e-08,6.617224304431312e-12,1.3738258067587633e-07,9.22
2.073767368178172e-07,1.2623263182182926e-08,4.999338297865941e-08,6.61702134059619e-12,1.3737011979647633e-07,9.23
2.0736427822679006e-07,1.2635721773210062e-08,4.9993383181607036e-08,6.616818392973968e-12,1.3735766140839682e-07,9.24
2.0735182212660147e-07,1.2648177873398648e-08,4.999338338453844e-08,6.61661546156676e-12,1.3734520551113964e-07,9.25
2.073393685167534e-07,1.2660631483246716e-08,4.9993383587453635e-08,6.616412546376675e-12,1.3733275210420676e-07,9.26
2.073269173967479e-07,1.2673082603252201e-08,4.999338379035261e-08,6.616209647405827e-12,1.3732030118710026e-07,9.27
2.0731446876608717e-07,1.2685531233912939e-08,4.9993383993235356e-08,6.6160067646563245e-12,1.3730785275932226e-07,9.28
2.0730202262427343e-07,1.2697977375726666e-08,4.9993384196101885e-08,6.615803898130277e-12,1.3729540682037505e-07,9.290000000000001
2.0728957897080908e-07,1.2710421029191016e-08,4.999338439895219e-08,6.615601047829793e-12,1.37282963369761e-07,9.3
2.0727713780519657e-07,1.2722862194803527e-08,4.999338460178626e-08,6.6153982137569765e-12,1.3727052240698257e-07,9.31
2.0726469912693847e-07,1.2735300873061635e-08,4.99933848046041e-08,6.6151953959139355e-12,1.372580839315423e-07,9.32
2.0725226293553741e-07,1.2747737064462678e-08,4.999338500740571e-08,6.614992594302776e-12,1.3724564794294289e-07,9.33
2.072398292304962e-07,1.2760170769503894e-08,4.999338521019109e-08,6.614789808925602e-12,1.3723321444068705e-07,9.34
2.0722739801131768e-07,1.277260198868242e-08,4.999338541296023e-08,6.614587039784515e-12,1.3722078342427768e-07,9.35
2.072149692775048e-07,1.2785030722495299e-08,4.999338561571313e-08,6.614384286881616e-12,1.3720835489321772e-07,9.36
2.0720254302856062e-07,1.2797456971439469e-08,4.999338581844979e-08,6.614181550219008e-12,1.3719592884701022e-07,9.370000000000001
2.0719011926398833e-07,1.2809880736011768e-08,4.999338602117021e-08,6.613978829798791e-12,1.3718350528515835e-07,9.38
2.0717769798329116e-07,1.282230201670894e-08,4.999338622387439e-08,6.613776125623064e-12,1.3717108420716535e-07,9.39
2.0716527918597248e-07,1.2834720814027626e-08,4.999338642656232e-08,6.613573437693923e-12,1.371586656125346e-07,9.4
2.0715286287153574e-07,1.2847137128464368e-08,4.9993386629233996e-08,6.613370766013467e-12,1.3714624950076954e-07,9.41
2.071404490394845e-07,1.285955096051561e-08,4.999338683188943e-08,6.613168110583793e-12,1.3713383587137374e-07,9.42
2.071280376893224e-07,1.2871962310677695e-08,4.999338703452861e-08,6.612965471406995e-12,1.3712142472385083e-07,9.43
2.0711562882055323e-07,1.2884371179446867e-08,4.999338723715153e-08,6.612762848485167e-12,1.371090160577046e-07,9.44
2.0710322243268082e-07,1.2896777567319275e-08,4.9993387439758195e-08,6.612560241820401e-12,1.3709660987243884e-07,9.450000000000001
2.0709081852520914e-07,1.2909181474790961e-08,4.9993387642348604e-08,6.612357651414791e-12,1.3708420616755756e-07,9.46
2.0707841709764223e-07,1.2921582902357874e-08,4.999338784492275e-08,6.612155077270428e-12,1.370718049425648e-07,9.47
2.0706601814948424e-07,1.2933981850515861e-08,4.999338804748063e-08,6.6119525193894e-12,1.3705940619696467e-07,9.48
2.0705362168023943e-07,1.2946378319760672e-08,4.999338825002225e-08,6.611749977773799e-12,1.3704700993026148e-07,9.49
2.0704122768941214e-07,1.2958772310587955e-08,4.9993388452547596e-08,6.611547452425712e-12,1.3703461614195954e-07,9.5
2.0702883617650682e-07,1.2971163823493261e-08,4.9993388655056676e-08,6.611344943347227e-12,1.370222248315633e-07,9.51
2.0701644714102803e-07,1.2983552858972042e-08,4.9993388857549484e-08,6.61114245054043e-12,1.3700983599857732e-07,9.52
2.0700406058248042e-07,1.2995939417519649e-08,4.999338906002602e-08,6.610939974007406e-12,1.3699744964250626e-07,9.53
2.0699167650036872e-07,1.3008323499631339e-08,4.999338926248628e-08,6.610737513750238e-12,1.3698506576285482e-07,9.540000000000001
2.069792948941978e-07,1.302070510580226e-08,4.9993389464930255e-08,6.61053506977101e-12,1.3697268435912787e-07,9.55
2.069669157634726e-07,1.303308423652747e-08,4.9993389667357954e-08,6.610332642071804e-12,1.3696030543083036e-07,9.56
2.0695453910769816e-07,1.3045460892301926e-08,4.9993389869769374e-08,6.610130230654704e-12,1.3694792897746733e-07,9.57
2.069421649263796e-07,1.3057835073620485e-08,4.999339007216451e-08,6.609927835521788e-12,1.369355549985439e-07,9.58
2.0692979321902218e-07,1.3070206780977903e-08,4.999339027454336e-08,6.609725456675135e-12,1.3692318349356532e-07,9.59
2.0691742398513124e-07,1.3082576014868844e-08,4.9993390476905915e-08,6.609523094116824e-12,1.3691081446203695e-07,9.6
2.0690505722421222e-07,1.3094942775787863e-08,4.999339067925218e-08,6.609320747848933e-12,1.368984479034642e-07,9.61
2.0689269293577065e-07,1.3107307064229428e-08,4.999339088158215e-08,6.609118417873539e-12,1.3688608381735263e-07,9.620000000000001
2.0688033111931218e-07,1.3119668880687895e-08,4.999339108389583e-08,6.608916104192715e-12,1.3687372220320785e-07,9.63
2.0686797177434254e-07,1.313202822565753e-08,4.9993391286193214e-08,6.608713806808535e-12,1.3686136306053558e-07,9.64
2.0685561490036755e-07,1.3144385099632499e-08,4.99933914884743e-08,6.608511525723075e-12,1.368490063888417e-07,9.65
2.0684326049689318e-07,1.3156739503106867e-08,4.999339169073908e-08,6.608309260938408e-12,1.3683665218763212e-07,9.66
2.0683090856342545e-07,1.3169091436574603e-08,4.999339189298756e-08,6.608107012456603e-12,1.3682430045641286e-07,9.67
2.0681855909947048e-07,1.3181440900529573e-08,4.999339209521974e-08,6.6079047802797316e-12,1.3681195119469007e-07,9.68
2.0680621210453451e-07,1.3193787895465549e-08,4.999339229743561e-08,6.607702564409862e-12,1.3679960440196997e-07,9.69
2.0679386757812385e-07,1.3206132421876203e-08,4.999339249963517e-08,6.607500364849065e-12,1.3678726007775888e-07,9.700000000000001
2.0678152551974495e-07,1.3218474480255103e-08,4.999339270181842e-08,6.607298181599407e-12,1.3677491822156322e-07,9.71
2.0676918592890432e-07,1.3230814071095725e-08,4.999339290398536e-08,6.607096014662954e-12,1.3676257883288953e-07,9.72
2.067568488051086e-07,1.3243151194891445e-08,4.999339310613598e-08,6.606893864041772e-12,1.3675024191124443e-07,9.73
2.067445141478645e-07,1.3255485852135538e-08,4.999339330827028e-08,6.606691729737925e-12,1.3673790745613465e-07,9.74
2.0673218195667887e-07,1.326781804332118e-08,4.9993393510388265e-08,6.606489611753477e-12,1.3672557546706699e-07,9.75
2.067198522310586e-07,1.3280147768941454e-08,4.999339371248993e-08,6.606287510090492e-12,1.3671324594354838e-07,9.76
2.0670752497051073e-07,1.3292475029489338e-08,4.999339391457527e-08,6.6060854247510315e-12,1.3670091888508584e-07,9.77
2.0669520017454236e-07,1.3304799825457714e-08,4.999339411664428e-08,6.605883355737152e-12,1.3668859429118647e-07,9.78
2.066828778426607e-07,1.3317122157339368e-08,4.999339431869697e-08,6.605681303050918e-12,1.366762721613575e-07,9.790000000000001
2.066705579743731e-07,1.332944202562698e-08,4.9993394520733326e-08,6.605479266694386e-12,1.3666395249510624e-07,9.8
2.0665824056918694e-07,1.3341759430813139e-08,4.999339472275335e-08,6.605277246669613e-12,1.366516352919401e-07,9.81
2.0664592562660975e-07,1.3354074373390331e-08,4.9993394924757044e-08,6.605075242978657e-12,1.366393205513666e-07,9.82
2.0663361314614912e-07,1.3366386853850948e-08,4.99933951267444e-08,6.604873255623574e-12,1.3662700827289334e-07,9.83
2.066213031273128e-07,1.3378696872687278e-08,4.9993395328715414e-08,6.604671284606418e-12,1.3661469845602803e-07,9.84
2.0660899556960856e-07,1.3391004430391516e-08,4.999339553067009e-08,6.604469329929241e-12,1.3660239110027847e-07,9.85
2.0659669047254432e-07,1.3403309527455754e-08,4.9993395732608424e-08,6.604267391594098e-12,1.3659008620515257e-07,9.86
2.065843878356281e-07,1.341561216437199e-08,4.999339593453042e-08,6.604065469603041e-12,1.3657778377015833e-07,9.870000000000001
2.0657208765836796e-07,1.3427912341632117e-08,4.999339613643606e-08,6.6038635639581204e-12,1.3656548379480385e-07,9.88
2.0655978994027213e-07,1.3440210059727937e-08,4.999339633832536e-08,6.603661674661386e-12,1.3655318627859732e-07,9.89
2.0654749468084892e-07,1.3452505319151148e-08,4.99933965401983e-08,6.603459801714884e-12,1.3654089122104704e-07,9.9
2.0653520187960671e-07,1.3464798120393354e-08,4.99933967420549e-08,6.603257945120665e-12,1.3652859862166142e-07,9.91
2.06522911536054e-07,1.347708846394606e-08,4.999339694389514e-08,6.6030561048807745e-12,1.3651630847994897e-07,9.92
2.065106236496994e-07,1.3489376350300668e-08,4.999339714571902e-08,6.6028542809972605e-12,1.3650402079541824e-07,9.93
2.0649833822005157e-07,1.3501661779948487e-08,4.999339734752655e-08,6.602652473472166e-12,1.3649173556757795e-07,9.94
2.0648605524661933e-07,1.351394475338073e-08,4.9993397549317715e-08,6.602450682307534e-12,1.3647945279593686e-07,9.950000000000001
2.0647377472891156e-07,1.3526225271088501e-08,4.999339775109252e-08,6.602248907505409e-12,1.364671724800039e-07,9.96
2.0646149666643725e-07,1.3538503333562815e-08,4.9993397952850954e-08,6.602047149067833e-12,1.3645489461928802e-07,9.97
2.0644922105870548e-07,1.3550778941294587e-08,4.9993398154593026e-08,6.601845406996846e-12,1.3644261921329832e-07,9.98
2.0643694790522544e-07,1.3563052094774634e-08,4.999339835631873e-08,6.601643681294488e-12,1.3643034626154397e-07,9.99
2.064246772055064e-07,1.3575322794493673e-08,4.9993398558028056e-08,6.601441971962798e-12,1.3641807576353427e-07,10.0
