Time,species_0,species_1,species_2,species_3,species_4,species_5,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9
0.64,1.0236678129215273,2.1542372929625824,6.271788472329031,3.2037048892220916,8.232177919838435,9.312018541591828,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454751014275,8.031455114754424,8.031452308961802,5.66357925898159,5.663580241488375,5.6635857711660025,0.0,0.0,8.0314506899517,5.663586649666202
0.65,1.0236678170289555,2.1542373155700765,6.271788490013629,3.2037048774894945,8.232177865410069,9.312018533754946,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454760097617,8.031455111079355,8.031452355150503,5.663579268758755,5.663580395119651,5.663585798234897,0.0,0.0,8.031450686306801,5.663586665173632
0.66,1.0236678209980903,2.1542373376879187,6.271788508333238,3.2037048639889445,8.232177812500286,9.312018526080276,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454768597184,8.031455107528025,8.03145239814571,5.6635792800092135,5.66358054076041,5.663585825013193,0.0,0.0,8.031450682913633,5.66358668126406
0.67,1.0236678248330546,2.1542373593477113,6.2717885272502505,3.2037048488138784,8.232177761036297,9.31201851855566,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454776512971,8.031455104096741,8.031452438146262,5.663579292655102,5.663580678809022,5.663585851550895,0.0,0.0,8.031450679755087,5.663586697902809
0.68,1.0236678285631817,2.1542373807743123,6.271788546497067,3.2037048326291195,8.232177710500185,9.31201851109467,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454783844941,8.031455100759258,8.03145247656695,5.663579306142401,5.663580812100032,5.6635858782031825,0.0,0.0,8.031450676709495,5.663586714843131
0.69,1.0236678321942163,2.1542374020117583,6.271788566021284,3.203704815564867,8.232177660790525,9.312018503680372,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454790593086,8.031455097510438,8.03145251368484,5.663579320362611,5.663580941188544,5.663585905039678,0.0,0.0,8.031450673753024,5.663586732036708
0.7,1.0236678357261582,2.15423742306005,6.271788585822899,3.2037047976211204,8.232177611907314,9.312018496312769,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454796757405,8.03145509435028,8.03145254949994,5.663579335315733,5.663581066074563,5.6635859320603545,0.0,0.0,8.031450670885677,5.663586749483537
0.71,1.0236678391590075,2.154237443919185,6.271788605901916,3.20370477879788,8.232177563850556,9.312018488991857,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314548023379,8.031455091278783,8.031452584012237,5.663579351001768,5.663581186758085,5.66358595926524,0.0,0.0,8.031450668107453,5.66358676718362
0.72,1.0236678424927643,2.154237464589166,6.271788626258332,3.203704759095146,8.232177516620245,9.31201848171764,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454807334569,8.031455088295948,8.031452617221742,5.663579367420712,5.66358130323912,5.6635859866543035,0.0,0.0,8.031450665418351,5.663586785136956
0.73,1.0236678457274284,2.154237485069992,6.271788646892146,3.2037047385129176,8.232177470216387,9.312018474490117,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454811747412,8.031455085401774,8.031452649128456,5.663579384572569,5.663581415517655,5.663586014227562,0.0,0.0,8.03145066281837,5.663586803343542
0.74,1.023667848863,2.154237505361662,6.271788667803361,3.2037047170511954,8.23217742463898,9.312018467309287,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454815576431,8.031455082596263,8.031452679732366,5.663579402457337,5.663581523593692,5.663586041985016,0.0,0.0,8.031450660307515,5.663586821803384
0.75,1.0236678518994788,2.1542375254641772,6.2717886889919745,3.2037046947099794,8.232177379888023,9.31201846017515,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454818821626,8.031455079879414,8.031452709033484,5.663579421075017,5.663581627467236,5.663586069926664,0.0,0.0,8.031450657885781,5.663586840516477
0.76,1.0236678548368652,2.1542375453775375,6.2717887104579875,3.2037046714892696,8.232177335963517,9.312018453087708,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454821482994,8.031455077251225,8.03145273703181,5.663579440425609,5.663581727138287,5.663586098052492,0.0,0.0,8.031450655553169,5.663586859482824
0.77,1.0236678576751588,2.1542375651017425,6.271788732201402,3.203704647389066,8.232177292865462,9.31201844604696,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454823560537,8.0314550747117,8.031452763727334,5.663579460509112,5.66358182260684,5.663586126362515,0.0,0.0,8.031450653309681,5.663586878702425
0.78,1.0236678604146372,2.1542375846372352,6.271788754221484,3.2037046224117827,8.23217725059175,9.312018439052823,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454825055977,8.031455072260588,8.031452789123287,5.663579481323515,5.663581913883917,5.663586154855955,0.0,0.0,8.031450651155117,5.663586898174613
0.79,1.0236678630822076,2.1542376040270086,6.271788776447376,3.20370459679178,8.23217720893777,9.312018432097526,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454826136413,8.031455069873815,8.031452813532608,5.6635795026735165,5.66358200203934,5.663586183456021,0.0,0.0,8.031450649070294,5.663586917834944
0.8,1.0236678656956262,2.1542376232994322,6.2717887988323175,3.2037045706837066,8.232177167768512,9.31201842517594,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454826912114,8.031455067535491,8.03145283716179,5.6635795244302445,5.663582087779034,5.663586212112044,0.0,0.0,8.031450647042554,5.663586937640888
0.81,1.0236678682548928,2.1542376424545067,6.27178882137631,3.2037045440875622,8.232177127083968,9.312018418288066,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454827383078,8.031455065245622,8.031452860010836,5.663579546593698,5.66358217110302,5.663586240824036,0.0,0.0,8.0314506450719,5.6635869575924485
0.82,1.0236678707600075,2.154237661492231,6.271788844079352,3.203704517003348,8.232177086884144,9.3120184114339,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454827549306,8.031455063004204,8.031452882079744,5.663579569163877,5.663582252011284,5.663586269592,0.0,0.0,8.031450643158328,5.663586977689623
0.83,1.0236678732109703,2.154237680412606,6.271788866941444,3.2037044894310616,8.232177047169039,9.312018404613447,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454827410796,8.031455060811238,8.031452903368518,5.663579592140783,5.663582330503827,5.663586298415919,0.0,0.0,8.031450641301841,5.663586997932411
0.84,1.023667875607781,2.1542376992156314,6.271788889962586,3.2037044613707057,8.23217700793865,9.312018397826701,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145482696755,8.031455058666722,8.031452923877154,5.663579615524412,5.663582406580654,5.663586327295824,0.0,0.0,8.031450639502435,5.663587018320815
0.85,1.0236678779504398,2.1542377179013075,6.271788913142778,3.2037044328222786,8.23217696919298,9.312018391073666,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454826219568,8.03145505657066,8.031452943605654,5.663579639314768,5.663582480241768,5.663586356231697,0.0,0.0,8.031450637760111,5.663587038854832
0.86,1.0236678802389467,2.1542377364696335,6.271788936482021,3.203704403785781,8.232176930932027,9.312018384354342,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145482516685,8.031455054523049,8.031452962554017,5.663579663511849,5.663582551487159,5.663586385223528,0.0,0.0,8.031450636074872,5.663587059534464
0.87,1.0236678824733016,2.15423775492061,6.271788959980314,3.2037043742612124,8.232176893155794,9.31201837766873,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454823809396,8.031455052523889,8.031452980722243,5.663579688115656,5.663582620316831,5.6635864142713155,0.0,0.0,8.031450634446719,5.6635870803597115
0.88,1.0236678846535048,2.1542377732542373,6.2717889836376575,3.203704344248573,8.232176855864278,9.312018371016826,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454822147206,8.031455050573179,8.03145299811033,5.66357971312619,5.663582686730783,5.663586443375087,0.0,0.0,8.031450632875647,5.663587101330574
0.89,1.0236678867795557,2.1542377914705146,6.27178900745405,3.203704313747863,8.232176819057479,9.312018364398632,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454820180278,8.031455048670924,8.031453014718283,5.663579738543447,5.663582750729025,5.663586472534829,0.0,0.0,8.031450631361656,5.6635871224470495
0.9,1.0236678893680815,2.154237810096372,6.271789030383382,3.203704286517571,8.232176779323694,9.31201835776042,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454821422544,8.031455046354875,8.031453034764175,5.663579761235358,5.6635828298859785,5.663586499845647,0.0,0.0,8.03145062967419,5.6635871427613065
0.91,1.0236678921738558,2.1542378288816915,6.271789052922209,3.2037042607736637,8.232176738282348,9.312018351127694,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454824206053,8.031455043844444,8.031453056245816,5.663579782688614,5.663582915859637,5.663586526211731,0.0,0.0,8.031450627922686,5.663587162723251
0.92,1.0236678949531675,2.154237847577903,6.271789075564019,3.2037042347431246,8.232176697542867,9.312018344525796,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145482687316,8.031455041357692,8.031453077173392,5.6635798043807295,5.663583000359493,5.6635865525317035,0.0,0.0,8.031450626215907,5.6635871827800095
0.93,1.0236678977060159,2.154237866185006,6.271789098308813,3.203704208425954,8.232176657105253,9.31201833795473,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145482942386,8.031455038894617,8.031453097546901,5.663579826311706,5.663583083385539,5.663586578805553,0.0,0.0,8.031450624553854,5.663587202931583
0.94,1.0236679004324014,2.154237884703001,6.271789121156588,3.2037041818221517,8.2321766169695,9.312018331414492,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454831858156,8.031455036455219,8.031453117366347,5.6635798484815405,5.663583164937795,5.6635866050332755,0.0,0.0,8.031450622936527,5.66358722317797
0.95,1.0236679031323241,2.154237903131887,6.271789144107347,3.2037041549317182,8.232176577135615,9.312018324905088,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454834176047,8.0314550340395,8.031453136631727,5.663579870890235,5.663583245016243,5.66358663121486,0.0,0.0,8.031450621363927,5.6635872435191725
0.96,1.0236679058057838,2.1542379214716645,6.271789167161089,3.203704127754653,8.232176537603594,9.312018318426516,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454836377534,8.031455031647457,8.031453155343039,5.663579893537789,5.6635833236208875,5.663586657350306,0.0,0.0,8.031450619836054,5.663587263955191
0.97,1.0236679084527809,2.154237939722334,6.271789190317813,3.203704100290957,8.232176498373436,9.312018311978772,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145483846262,8.03145502927909,8.031453173500289,5.663579916424203,5.663583400751741,5.66358668343964,0.0,0.0,8.031450618352908,5.663587284486023
0.98,1.0236679110733147,2.154237957883895,6.271789213577521,3.2037040725406287,8.232176459445144,9.312018305561857,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454840431296,8.031455026934402,8.031453191103472,5.663579939549476,5.663583476408785,5.663586709482864,0.0,0.0,8.031450616914485,5.663587305111669
0.99,1.0236679136673856,2.1542379759563475,6.2717892369402115,3.2037040445036693,8.23217642081872,9.312018299175774,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454842283571,8.031455024613393,8.03145320815259,5.663579962913609,5.663583550592022,5.663586735479951,0.0,0.0,8.03145061552079,5.663587325832131
1.0,1.0236679162349935,2.1542379939396916,6.271789260405886,3.2037040161800783,8.232176382494156,9.312018292820524,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145484401944,8.03145502231606,8.031453224647638,5.663579986516602,5.6635836233014665,5.663586761430897,0.0,0.0,8.031450614171822,5.663587346647407
1.01,1.0236679187761388,2.154238011833927,6.271789283974543,3.203703987569856,8.23217634447146,9.312018286496102,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454845638905,8.031455020042403,8.031453240588624,5.663580010358453,5.6635836945371025,5.663586787335733,0.0,0.0,8.031450612867578,5.663587367557498
1.02,1.0236679212908208,2.1542380296390546,6.271789307646182,3.2037039586730023,8.23217630675063,9.312018280202512,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454847141964,8.031455017792423,8.031453255975544,5.663580034439165,5.663583764298936,5.663586813194431,0.0,0.0,8.031450611608063,5.663587388562403
1.03,1.0236679237790403,2.154238047355074,6.271789331420805,3.203703929489517,8.232176269331662,9.312018273939751,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145484852862,8.031455015566122,8.0314532708084,5.663580058758736,5.663583832586973,5.663586839007018,0.0,0.0,8.031450610393273,5.663587409662123
1.04,1.0236679262407966,2.154238064981984,6.27178935529841,3.2037039000194,8.23217623221456,9.312018267707822,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454849798873,8.031455013363496,8.031453285087188,5.663580083317167,5.663583899401206,5.663586864773466,0.0,0.0,8.031450609223208,5.663587430856657
1.05,1.0236679286760901,2.1542380825197864,6.2717893792789985,3.2037038702626517,8.232176195399322,9.312018261506722,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485095272,8.031455011184551,8.031453298811913,5.663580108114457,5.663583964741637,5.663586890493804,0.0,0.0,8.03145060809787,5.663587452146006
1.06,1.0236679310849206,2.1542380999684805,6.271789403362571,3.203703840219272,8.232176158885949,9.312018255336454,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485199016,8.031455009029282,8.03145331198257,5.663580133150607,5.66358402860827,5.663586916168001,0.0,0.0,8.031450607017259,5.663587473530171
1.07,1.0236679334672882,2.154238117328066,6.271789427549125,3.203703809889261,8.232176122674442,9.312018249197017,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0314548529112,8.031455006897689,8.031453324599163,5.663580158425616,5.663584091001096,5.663586941796075,0.0,0.0,8.031450605981373,5.663587495009149
1.08,1.0236679358231928,2.1542381345985424,6.2717894518386625,3.203703779272618,8.2321760867648,9.31201824308841,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454853715832,8.031455004789775,8.03145333666169,5.6635801839394855,5.663584151920117,5.663586967378025,0.0,0.0,8.031450604990214,5.663587516582942
1.09,1.0236679381526343,2.154238151779911,6.2717894762311825,3.203703748369344,8.23217605115702,9.312018237010633,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485440406,8.031455002705538,8.031453348170151,5.663580209692213,5.663584211365348,5.6635869929138485,0.0,0.0,8.031450604043782,5.66358753825155
1.1,1.0236679404556133,2.154238168872171,6.271789500726687,3.2037037171794385,8.23217601585111,9.312018230963687,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454854975886,8.031455000644977,8.031453359124544,5.663580235683802,5.663584269336765,5.66358701840355,0.0,0.0,8.031450603142074,5.663587560014974
1.11,1.0236679427321291,2.1542381858753226,6.271789525325173,3.203703685702901,8.232175980847062,9.312018224947574,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454855431306,8.031454998608096,8.031453369524876,5.663580261914249,5.663584325834384,5.663587043847111,0.0,0.0,8.031450602285094,5.66358758187321
1.12,1.0236679449821822,2.1542382027893665,6.271789550026642,3.203703653939732,8.232175946144878,9.31201821896229,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485577032,8.031454996594888,8.031453379371142,5.6635802883835575,5.663584380858205,5.663587069244547,0.0,0.0,8.03145060147284,5.6635876038262625
1.13,1.0236679472057724,2.1542382196143013,6.271789574831096,3.2037036218899324,8.232175911744559,9.312018213007835,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454855992934,8.031454994605362,8.031453388663337,5.663580315091723,5.663584434408224,5.663587094595873,0.0,0.0,8.031450600705313,5.66358762587413
1.14,1.0236679494028993,2.154238236350128,6.27178959973853,3.2037035895535007,8.232175877646105,9.312018207084211,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454856099138,8.031454992639512,8.031453397401473,5.66358034203875,5.6635844864844405,5.6635871199010746,0.0,0.0,8.03145059998251,5.66358764801681
1.15,1.0236679515735634,2.154238252996846,6.271789624748949,3.2037035569304377,8.232175843849516,9.312018201191421,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485608894,8.03145499069734,8.031453405585541,5.663580369224635,5.663584537086854,5.663587145160122,0.0,0.0,8.031450599304435,5.663587670254306
1.16,1.0236679537177649,2.1542382695544555,6.271789649862351,3.203703524020743,8.232175810354793,9.312018195329458,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454855962341,8.031454988778842,8.03145341321554,5.6635803966493805,5.663584586215465,5.663587170373075,0.0,0.0,8.031450598671086,5.663587692586618
1.17,1.023667955835503,2.1542382860229567,6.271789675078735,3.203703490824417,8.232175777161933,9.312018189498328,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454855719332,8.031454986884023,8.031453420291475,5.663580424312986,5.663584633870278,5.663587195539873,0.0,0.0,8.031450598082463,5.663587715013743
1.18,1.0236679579267784,2.1542383024023497,6.271789700398102,3.20370345734146,8.23217574427094,9.312018183698028,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454855359922,8.031454985012882,8.031453426813348,5.6635804522154505,5.663584680051283,5.663587220660562,0.0,0.0,8.031450597538566,5.663587737535683
1.19,1.023667959991591,2.154238318692634,6.271789725820453,3.203703423571871,8.232175711681812,9.312018177928557,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454854884107,8.031454983165418,8.031453432781152,5.663580480356774,5.663584724758485,5.663587245735128,0.0,0.0,8.031450597039395,5.663587760152438
1.2,1.0236679620299405,2.1542383348938103,6.271789751345786,3.2037033895156504,8.232175679394546,9.312018172189918,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454854291885,8.031454981341632,8.031453438194893,5.663580508736958,5.663584767991895,5.663587270763567,0.0,0.0,8.031450596584952,5.663587782864007
1.21,1.0236679640418274,2.154238351005878,6.271789776974102,3.2037033551727987,8.232175647409148,9.31201816648211,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454853583263,8.031454979541524,8.031453443054566,5.663580537356001,5.663584809751492,5.663587295745869,0.0,0.0,8.031450596175233,5.6635878056703906
1.22,1.023667966027251,2.1542383670288374,6.271789802705402,3.2037033205433154,8.232175615725614,9.312018160805131,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454852758234,8.031454977765092,8.031453447360175,5.663580566213904,5.663584850037291,5.66358732068206,0.0,0.0,8.031450595810242,5.66358782857159
1.23,1.0236679679862117,2.154238382962688,6.271789828539683,3.203703285627201,8.232175584343944,9.312018155158984,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.031454851816799,8.031454976012338,8.03145345111172,5.663580595310666,5.663584888849294,5.663587345572112,0.0,0.0,8.031450595489975,5.663587851567603
1.24,1.0236679699187095,2.154238398807431,6.271789854476948,3.203703250424454,8.232175553264138,9.312018149543666,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145485075896,8.03145497428326,8.031453454309199,5.663580624646289,5.663584926187492,5.663587370416053,0.0,0.0,8.031450595214434,5.66358787465843
1.25,1.0236679718247443,2.1542384145630646,6.271789880517197,3.2037032149350764,8.2321755224862,9.31201814395918,10.0,10.0,10.0,10.0,10.0,10.0,1.0,8.5,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03145484958472,8.03145497257786,8.031453456952608,5.66358065422077,5.663584962051883,5.663587395213857,0.0,0.0,8.031450594983621,5.6635878978440735
