Time,AR_Central,AR_A1,AR_A2,AR_Dose,F1,F2,Lag_time_1,Lag_time_2,k_a_1,k_a_2,base,CL_V,compartment,A1,A2,Central,reaction,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
19.875,0.48710006267178485,18.929388454758122,2.0533383549822797,72.7224014269791,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.781564874202913,3.490675268494997,5.678816536427436,3.6960090389681035,0.32,9.742001253435697
19.9,0.48592215375784314,18.88201700414105,2.048211431744353,72.54082289664932,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.7721227906257644,3.481959499039167,5.664605101242315,3.686780577139835,0.32,9.718443075156863
19.925,0.4847471977307051,18.834764616148128,2.043097308513576,72.35969770049779,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.762704280425885,3.473265489623894,5.650429384844438,3.677575155324437,0.32,9.694943954614102
19.95,0.48357518710523706,18.787630986512205,2.0379959532643706,72.17902470427055,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.7533092846220684,3.4645931858049863,5.636289295953661,3.668392715875867,0.32,9.671503742104742
19.975,0.4824061144151365,18.740615811744092,2.0329073340495785,71.99880277648806,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.743937744377379,3.455942533271427,5.622184743523228,3.6592332012892412,0.32,9.64812228830273
20.0,0.4812399722128693,18.693718789129694,2.0278314190002398,71.81903078843729,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.734589600998739,3.44731347784499,5.608115636738908,3.6500965542004318,0.32,9.624799444257386
20.025,0.48007675306960307,18.64693961672706,2.0227681763253553,71.6397076141633,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.7252647959364915,3.4387059654798384,5.5940818850181175,3.6409827173856395,0.32,9.601535061392061
20.05,0.4789164495751435,18.60027799336347,2.017717574311664,71.46083213046116,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.71596327078398,3.430119942262136,5.580083398009041,3.6318916337609957,0.32,9.57832899150287
20.075,0.47775905679127967,18.553733734868302,2.012679589047114,71.28240348753371,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.706684981351753,3.421555367401618,5.56612012046049,3.6228232602848056,0.32,9.555181135825594
20.1,0.4766045655311067,18.507306455666175,2.007654183263139,71.10442036754982,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.6974298591125905,3.4130121776423916,5.5521919366998524,3.61377752987365,0.32,9.532091310622134
20.125,0.47545296820389393,18.460995845690704,2.0026413247351558,70.92688162946271,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.688197844732061,3.40449031821421,5.538298753707211,3.6047543845232806,0.32,9.509059364077878
20.15,0.4743042575003294,18.41480160809517,1.9976409821434882,70.74978616396203,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.6789888805260254,3.3959897358701774,5.524440482428552,3.595753767858279,0.32,9.486085150006588
20.175,0.47315842613039477,18.368723446833958,1.9926531242481336,70.57313286455457,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.669802908956837,3.3875103774986193,5.510617034050187,3.5867756236466404,0.32,9.463168522607896
20.2,0.4720154668233167,18.322761066660362,1.9876777198885867,70.39692062755798,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.6606398726330145,3.379052190122783,5.496828319998109,3.5778198957994563,0.32,9.440309336466333
20.225,0.4708753723275168,18.2769141731244,1.9827147379836527,70.221148352094,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.6514997143088883,3.370615120900512,5.48307425193732,3.568886528370575,0.32,9.417507446550337
20.25,0.4697381354105631,18.23118247257066,1.9777641475312742,70.04581494008231,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.64238237688428,3.362199117123951,5.469354741771197,3.5599754655562936,0.32,9.394762708211262
20.275,0.4686037488591202,18.18556567213608,1.9728259176083451,69.87091929623374,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.633287803404154,3.3538041262192193,5.455669701640823,3.5510866516950212,0.32,9.372074977182404
20.3,0.4674722054789004,18.1400634797478,1.9679000173705326,69.696460328044,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.624215937058288,3.345430095746112,5.442019043924339,3.5422200312669587,0.32,9.349444109578007
20.325,0.46634349809461456,18.09467560412099,1.9629864160520984,69.52243694578723,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.615166721180936,3.3370769733977874,5.428402681236297,3.5333755488937775,0.32,9.32686996189229
20.35,0.4652176195499222,18.04940175475663,1.958085082965714,69.34884806250936,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.606140099250487,3.328744707000449,5.414820526426989,3.5245531493382853,0.32,9.304352390998444
20.375,0.46409456270738336,18.00424164193937,1.9531959875022864,69.17569259402184,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5971360148891356,3.3204332445130484,5.4012724925818105,3.5157527775041157,0.32,9.281891254147666
20.4,0.4629743204484082,17.95919497673533,1.9483190991307733,69.00296945889495,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5881544118625373,3.312142534026958,5.387758493020598,3.506974378435392,0.32,9.259486408968163
20.425,0.4618568856732082,17.914261470989914,1.9434543873980015,68.83067757845154,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.57919523407948,3.303872523765674,5.3742784412969735,3.498217897316403,0.32,9.237137713464165
20.45,0.4607422513007475,17.869440837325673,1.938601821928494,68.65881587676044,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.570258425591543,3.2956231620845013,5.360832251197702,3.489483279471289,0.32,9.214845026014949
20.475,0.45963041026869245,17.824732789140057,1.9337613724242801,68.48738328062994,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.561343930592757,3.287394397470237,5.347419836742017,3.480770470363704,0.32,9.19260820537385
20.5,0.4585213555333637,17.780137040603307,1.9289330086647245,68.31637871960153,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5524516934192794,3.2791861785408734,5.334041112180992,3.4720794155965042,0.32,9.170427110667275
20.525,0.457415080069686,17.73565330665622,1.9241167005063375,68.14580112594317,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5435816585490443,3.270998454045272,5.320695991996867,3.4634100609114076,0.32,9.14830160139372
20.55,0.45631157687113894,17.691281303007997,1.9193124178826024,67.97564943464295,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.534733770601433,3.2628311728628616,5.307384390902399,3.4547623521886845,0.32,9.126231537422779
20.575,0.45521083894970876,17.647020746134068,1.9145201308037925,67.80592258340266,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5259079743369384,3.2546842840033277,5.29410622384022,3.4461362354468266,0.32,9.104216778994175
20.6,0.4541128593358375,17.602871353273876,1.9097398093567883,67.63661951263123,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5171042146568237,3.246557736606299,5.280861405982162,3.437531656842219,0.32,9.08225718671675
20.625,0.45301763107837545,17.558832842428757,1.9049714237049022,67.46773916543832,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.5083224366027923,3.2384514799410393,5.267649852728627,3.428948562668824,0.32,9.060352621567509
20.65,0.4519251472445305,17.514904932359705,1.9002149440876943,67.29928048762778,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4995625853566446,3.230365463406134,5.254471479707911,3.4203868993578497,0.32,9.03850294489061
20.675,0.4508354009198195,17.471087342585214,1.8954703408207914,67.1312424276912,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4908246062399426,3.222299636529178,5.241326202775564,3.4118466134774246,0.32,9.01670801839639
20.7,0.4497483852080195,17.427379793379117,1.890737584295712,66.96362393680157,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.482108444713681,3.2142539489664754,5.228213938013735,3.4033276517322815,0.32,8.994967704160391
20.725,0.44866409323111717,17.383782005768364,1.8860166449796791,66.79642396880656,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.473414046377941,3.206228350502715,5.215134601730509,3.3948299609634227,0.32,8.973281864622344
20.75,0.4475825181292613,17.3402937015309,1.881307493415447,66.6296414802223,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4647413569715595,3.1982227910506706,5.20208811045927,3.3863534881478046,0.32,8.951650362585227
20.775,0.4465036530607119,17.29691460319342,1.876610100221114,66.4632754302267,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4560903223717885,3.1902372206508818,5.189074380958027,3.377898180398005,0.32,8.930073061214237
20.8,0.4454274912017918,17.253644434029237,1.8719244360899459,66.2973247806531,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.447460888593961,3.1822715894713487,5.176093330208771,3.369463984961903,0.32,8.908549824035836
20.825,0.44435402509412725,17.210482891810674,1.8672504688945044,66.13178841455523,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.438852997556872,3.174325843898651,5.163144867543202,3.361050844010108,0.32,8.887080501882545
20.85,0.443283248226828,17.16742971242819,1.8625881707058893,65.96666533359098,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.430266597346731,3.1663999360123674,5.150228913728458,3.3526587072706007,0.32,8.86566496453656
20.875,0.44221515407025974,17.12448463103822,1.85793751350719,65.80195453748095,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4217016359490096,3.158493817799086,5.1373453893114664,3.344287524312942,0.32,8.844303081405195
20.9,0.44114973586337775,17.08164737351175,1.8532984682500513,65.63765499747684,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.413158059868796,3.1506074398788884,5.124494212053524,3.3359372428500924,0.32,8.822994717267555
20.925,0.44008698686262127,17.03891766644208,1.848671005958908,65.47376568741196,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.4046358157454213,3.142740752995774,5.1116752999326245,3.3276078107260343,0.32,8.801739737252426
20.95,0.4390269003418592,16.99629523714248,1.844055097730782,65.31028558369403,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.396134850352089,3.134893708017313,5.098888571142743,3.3192991759154076,0.32,8.780538006837183
20.975,0.4379694695923348,16.95377981364373,1.8394507147350754,65.14721366529804,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.3876551105954977,3.127066255934306,5.0861339440931195,3.3110112865231356,0.32,8.759389391846696
21.0,0.43691468792261207,16.911371124691804,1.8348578282133718,64.9845489137592,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.3791965435154783,3.1192583478604416,5.073411337407541,3.3027440907840693,0.32,8.738293758452242
21.025,0.4358625486585204,16.869068899745407,1.8302764094792277,64.82229031316565,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.3707590962846137,3.1114699350319515,5.060720669923622,3.2944975370626097,0.32,8.717250973170408
21.05,0.4348130451431005,16.826872868973634,1.8257064299179702,64.6604368501515,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.362342716207878,3.103700968807272,5.04806186069209,3.2862715738523463,0.32,8.69626090286201
21.075,0.43376617073655005,16.784782763253563,1.8211478609864962,64.49898751388963,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.353947350722261,3.0959514006667024,5.035434828976069,3.278066149775693,0.32,8.675323414731
21.1,0.4327219188161686,16.742798314167853,1.816600674213064,64.33794129608452,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.345572947396395,3.0882211822120573,5.022839494250356,3.269881213583515,0.32,8.654438376323373
21.125,0.4316802827763039,16.700919254002375,1.8120648411970948,64.17729719096522,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.3372194539301914,3.0805102651663305,5.010275776200713,3.2617167141547707,0.32,8.633605655526077
21.15,0.43064125602829634,16.659145315743796,1.807540333608963,64.01705419527809,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.328886818154461,3.0728186013733483,4.997743594723139,3.2535726004961334,0.32,8.612825120565926
21.175,0.4296048320004251,16.617476233077188,1.8030271231897972,63.85721130827979,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.3205749880305486,3.06514614279743,4.985242869923156,3.245448821741635,0.32,8.592096640008503
21.2,0.42857100413785393,16.57591174038368,1.798525181751276,63.69776753173012,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.312283911649966,3.057492841523046,4.972773522115104,3.2373453271522967,0.32,8.57142008275708
21.225,0.42753976590257553,16.534451572737993,1.794034481175421,63.53872186988481,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.30401353723401,3.049858649754471,4.960335471821398,3.2292620661157576,0.32,8.550795318051511
21.25,0.42651111077335835,16.49309546590613,1.7895549934143977,63.380073329488525,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.2957638131334033,3.0422435198154494,4.947928639771839,3.221198988145916,0.32,8.530222215467166
21.275,0.4254850322456911,16.45184315634291,1.785086690490308,63.22182091976764,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.287534687827917,3.0346474041488465,4.935552946902873,3.2131560428825545,0.32,8.509700644913822
21.3,0.4244615238317284,16.41069438118962,1.7806295444949873,63.063963652423084,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.279326109926,3.0270702553163082,4.923208314356886,3.2051331800909773,0.32,8.489230476634567
21.325,0.42344057906023697,16.369648878271626,1.7761835275898046,62.90650054162335,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.271138028164414,3.019512025997921,4.910894663481487,3.197130349661648,0.32,8.46881158120474
21.35,0.4224221914765399,16.328706386095952,1.771748612005451,62.749430603997226,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.2629703914078556,3.011972668991867,4.898611915828785,3.189147501609812,0.32,8.448443829530799
21.375,0.42140635464246345,16.287866643848915,1.7673247700417456,62.592752858626746,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.254823148648591,3.0044521372140838,4.886359993154675,3.181184586075142,0.32,8.42812709284927
21.4,0.4203930621362814,16.24712939139372,1.762911974067423,62.436466327039994,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.24669624900608,2.9969503836979197,4.874138817418116,3.1732415533213616,0.32,8.407861242725629
21.425,0.4193823075526611,16.206494369268068,1.7585101965199346,62.280570033204036,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.23858964172661,2.989467361593794,4.86194831078042,3.1653183537358824,0.32,8.387646151053222
21.45,0.4183740845026092,16.165961318681784,1.7541194099052453,62.1250630035178,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.2305032761829255,2.9820030241688547,4.849788395604535,3.1574149378294414,0.32,8.367481690052184
21.475,0.41736838661341624,16.12552998151439,1.7497395867976253,61.96994426680483,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.222437101873851,2.9745573248066317,4.8376589944543165,3.1495312562357256,0.32,8.347367732268324
21.5,0.4163652075286033,16.085200100312754,1.7453706998394527,61.81521285430635,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.21439106842393,2.967130217006705,4.825560030093826,3.141667259711015,0.32,8.327304150572065
21.525,0.4153645409078664,16.044971418288664,1.7410127217410036,61.66086779967396,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.2063651255830456,2.95972165438435,4.813491425486599,3.1338228991338064,0.32,8.307290818157329
21.55,0.41436638042702256,16.00484367931645,1.7366656252802524,61.50690813896256,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1983592232260527,2.952331590670203,4.801453103794935,3.1259981255044544,0.32,8.287327608540451
21.575,0.41337071952802257,15.964816616620691,1.7323293826358155,61.35333287050678,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1903733092663527,2.944959977784326,4.789444984986207,3.118192888744468,0.32,8.267414390560452
21.6,0.4123775519031682,15.924889974687998,1.7280039666788445,61.20014103264392,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.182407333697484,2.937606769566908,4.777466992406399,3.11040714002192,0.32,8.247551038063364
21.625,0.4113868714909115,15.885063509076994,1.7236893509617615,61.04733170304116,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1744612485581403,2.930271921745976,4.765519052723098,3.1026408317311707,0.32,8.22773742981823
21.65,0.4103986720284628,15.845336966173099,1.7193855085245004,60.894903926886904,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.166535004198119,2.9229553884905717,4.753601089851929,3.094893915344101,0.32,8.207973440569257
21.675,0.4094129472688117,15.805710093009194,1.715092412473491,60.74285675172609,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1586285510897563,2.9156571240828524,4.741713027902758,3.0871663424522837,0.32,8.188258945376234
21.7,0.4084296909806724,15.766182637263215,1.710810035981453,60.59118922745308,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.15074183982756,2.908377082917748,4.729854791178965,3.0794580647666154,0.32,8.168593819613449
21.725,0.4074488969484271,15.726754347255689,1.706538352287187,60.43990040630425,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.142874821127821,2.901115219502604,4.718026304176706,3.071769034116937,0.32,8.148977938968542
21.75,0.4064705589720721,15.687424971947344,1.702277334695373,60.288989342850854,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.135027445828244,2.893871488456841,4.706227491584203,3.0640992024516716,0.32,8.129411179441442
21.775,0.4054946708671612,15.648194260936641,1.6980269565763602,60.13845509399169,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1271996648875677,2.8866458445116012,4.694458278280992,3.0564485218374484,0.32,8.109893417343223
21.8,0.40452122646475097,15.609061964457366,1.6937871913659628,59.98829671894578,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1193914293851805,2.879438242509398,4.68271858933721,3.048816944458733,0.32,8.090424529295019
21.825,0.4035502196113457,15.57002783337622,1.6895580125652574,59.83851327924534,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.1116026905207574,2.8722486374037763,4.671008350012865,3.0412044226174633,0.32,8.071004392226914
21.85,0.40258164416884124,15.531091619190349,1.6853393937403702,59.689103838728236,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.103833399613868,2.8650769842589554,4.659327485757104,3.0336109087326664,0.32,8.051632883376826
21.875,0.4016154940144707,15.492253074024951,1.681131308522279,59.54006746353092,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0960835081036078,2.857923238249484,4.647675922207485,3.026036355340102,0.32,8.032309880289414
21.9,0.4006517630407483,15.453511950630839,1.6769337306066001,59.3914032220811,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.088352967548217,2.850787354659893,4.636053585189251,3.01848071509188,0.32,8.013035260814966
21.925,0.3996904451554141,15.414868002381986,1.672746633753387,59.24311018509044,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0806417296247024,2.843669288884341,4.624460400714596,3.0109439407560967,0.32,7.993808903108281
21.95,0.3987315342813793,15.376320983273148,1.6685699917869243,59.09518742554743,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.072949746128466,2.836568996426277,4.612896294981944,3.003425985216464,0.32,7.974630685627586
21.975,0.39777502435667017,15.337870647917386,1.664403778595519,58.94763401870996,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.065276968972918,2.8294864328980784,4.601361194375215,2.9959268014719345,0.32,7.955500487133404
22.0,0.39682090933437336,15.299516751543672,1.6602479681312983,58.80044904209822,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0576233501891075,2.822421554020715,4.589855025463102,2.988446342636337,0.32,7.936418186687467
22.025,0.3958691831825801,15.261259049994438,1.65610253441,58.65363157548732,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0499888419253405,2.8153743156233912,4.578377714998331,2.980984561938,0.32,7.917383663651601
22.05,0.39491983988433066,15.223097299723158,1.651967451510769,58.50718070090003,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0423733964468016,2.8083446736432016,4.566929189916947,2.973541412719384,0.32,7.898396797686614
22.075,0.39397287343756016,15.185031257791929,1.6478426935759523,58.361095502599674,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.034776966135183,2.8013325841247845,4.555509377337579,2.966116848436714,0.32,7.879457468751204
22.1,0.3930282778550417,15.147060681869014,1.6437282348108893,58.21537506708265,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0271995034882977,2.794338003219967,4.5441182045607045,2.958710822659601,0.32,7.860565557100834
22.125,0.3920860471643324,15.10918533022646,1.6396240494837109,58.07001848307137,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.0196409611197113,2.787360887187426,4.532755599067937,2.9513232890706798,0.32,7.8417209432866475
22.15,0.391146175407717,15.07140496173761,1.6355301119251293,57.925024841506854,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.012101291758356,2.780401192392329,4.521421488521283,2.9439542014652327,0.32,7.82292350815434
22.175,0.3902086566421531,15.033719335874723,1.6314463965282342,57.78039323554152,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,3.004580448248159,2.7734588753059928,4.510115800762417,2.9366035137508217,0.32,7.8041731328430615
22.2,0.3892734849392161,14.99612821270654,1.6273728777482874,57.63612276053199,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.9970783835476635,2.7665338925055356,4.498838463811961,2.9292711799469173,0.32,7.785469698784322
22.225,0.38834065438504284,14.958631352895816,1.623309530102515,57.492212514031685,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.9895950507296476,2.759626200673521,4.487589405868745,2.9219571541845273,0.32,7.766813087700857
22.25,0.38741015908027754,14.921228517696953,1.6192563281699046,57.34866159578375,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.982130402980755,2.75273575659762,4.476368555309086,2.9146613907058283,0.32,7.74820318160555
22.275,0.38648199314001547,14.883919468953517,1.6152132465909952,57.20546910771364,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.974684393601109,2.745862517170255,4.465175840686054,2.9073838438637916,0.32,7.729639862800309
22.3,0.38555615069374793,14.846703969095834,1.6111802600676746,57.06263415392188,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.9672569760039376,2.73900643938825,4.4540111907287505,2.900124468121814,0.32,7.711123013874959
22.325,0.3846326258853074,14.809581781138576,1.6071573433629736,56.92015584067692,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.9598481037151996,2.732167480352492,4.4428745343415725,2.8928832180533526,0.32,7.692652517706148
22.35,0.3837114128728113,14.772552668678294,1.603144471300857,56.77803327640773,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.952457730373202,2.7253455972675713,4.431765800603488,2.8856600483415424,0.32,7.674228257456226
22.375,0.38279250582860763,14.735616395891036,1.5991416187660226,56.636265571696676,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.945085809728227,2.7185407474414407,4.420684918767311,2.8784549137788407,0.32,7.655850116572153
22.4,0.38187589893921886,14.698772727529875,1.5951487607036896,56.494851839272116,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.93773229564215,2.7117528882850617,4.409631818258962,2.8712677692666415,0.32,7.637517978784377
22.425,0.3809615864052867,14.662021428922504,1.591165872119397,56.353791194001225,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.9303971420880637,2.704981977312059,4.398606428676751,2.8640985698149146,0.32,7.619231728105734
22.45,0.3800495624415177,14.625362265968818,1.587192928078798,56.21308275288279,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.923080303149905,2.698227972138374,4.387608679790645,2.8569472705418364,0.32,7.600991248830354
22.475,0.3791398212766264,14.588795005138454,1.583229903707449,56.07272563503981,0.052,0.048,0.9,4.7,0.3,1.8,0.32,20.0,1.0,1.0,1.0,1.0,2.91578173302207,2.6914908304819107,4.376638501541536,2.8498138266734085,0.32,7.5827964255325275
