data_set_T,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_S1,data_set_S1_SLOW,data_set_S2,data_set_S3,data_set_S4,data_set_V1,data_set_V2,data_set_V3,data_set_V4
4770.0,0.89936441,0.30910194,0.99371618,0.17736983,0.0016358874,0.18311571,0.91856551,0.00018524044,2.1096414e-06,-61.736549,-28.287868,-68.131218,-37.796463
4780.0,0.90095961,0.30473503,0.99354404,0.17737079,0.0016720631,0.1752754,0.91824704,0.00019717263,2.1141675e-06,-61.673538,-28.419201,-67.946983,-37.794613
4790.0,0.90237129,0.30047777,0.99336821,0.17737021,0.0017078099,0.16785058,0.91789848,0.00020968389,2.1204437e-06,-61.612522,-28.550964,-67.765594,-37.79285
4800.0,0.90361619,0.29632738,0.99318874,0.17736828,0.0017431596,0.1608206,0.91755587,0.00022277923,2.1270905e-06,-61.553253,-28.683287,-67.587151,-37.791332
4810.0,0.9047094,0.29228127,0.99300581,0.17736532,0.0017781657,0.15416586,0.91716021,0.00023646139,2.1332519e-06,-61.495659,-28.816301,-67.411766,-37.790115
4820.0,0.90566468,0.28833684,0.99281937,0.17736159,0.0018128775,0.14786775,0.91679907,0.00025073063,2.1384622e-06,-61.439377,-28.95014,-67.239517,-37.789215
4830.0,0.90649408,0.28449181,0.99262965,0.17735738,0.0018473832,0.1419086,0.91633207,0.00026558465,2.1425319e-06,-61.384483,-29.084946,-67.070496,-37.788609
4840.0,0.90720868,0.28074384,0.99243671,0.17735291,0.0018817461,0.13627167,0.91596794,0.00028101823,2.1454575e-06,-61.330338,-29.220861,-66.904778,-37.78825
4850.0,0.90781826,0.27709079,0.99224067,0.17734838,0.0019161092,0.13094114,0.91538435,0.00029702336,2.1473491e-06,-61.277359,-29.358038,-66.742439,-37.788086
4860.0,0.90833157,0.27353063,0.99204171,0.17734393,0.0019505408,0.12590198,0.91503894,0.00031358851,2.148377e-06,-61.224358,-29.496632,-66.583542,-37.788071
4870.0,0.90875626,0.27006146,0.99183983,0.17733967,0.0019852663,0.12114014,0.91430944,0.00033069926,2.148736e-06,-61.172337,-29.63681,-66.428177,-37.788151
4880.0,0.90909916,0.26668143,0.99163532,0.17733565,0.0020204256,0.11664227,0.91347671,0.00034833723,2.1486212e-06,-61.120411,-29.778746,-66.276398,-37.788292
4890.0,0.90936643,0.26338887,0.9914282,0.17733188,0.0020561272,0.11239582,0.91325796,0.00036647977,2.1482135e-06,-61.06673,-29.922615,-66.128227,-37.788445
4900.0,0.90956277,0.26018214,0.99121869,0.17732835,0.0020928469,0.10838927,0.91198683,0.00038510154,2.1476758e-06,-61.014416,-30.068615,-65.983826,-37.788589
4910.0,0.90969294,0.25705978,0.99100691,0.17732506,0.0021305082,0.10461145,0.91223818,0.00040417007,2.1471499e-06,-60.957558,-30.216942,-65.843132,-37.788685
4920.0,0.90975988,0.25402033,0.99079311,0.17732193,0.0021698982,0.10105266,0.91102856,0.00042365151,2.1467615e-06,-60.901997,-30.367815,-65.70636,-37.788719
4930.0,0.90976655,0.25106254,0.99057734,0.17731889,0.0022111353,0.09770342,0.91044223,0.00044350314,2.1466233e-06,-60.842655,-30.52145,-65.573494,-37.788666
4940.0,0.90971458,0.24818525,0.9903599,0.17731586,0.0022548556,0.09455549,0.90977746,0.00046367801,2.1468425e-06,-60.780319,-30.678089,-65.444664,-37.788494
4950.0,0.90960479,0.24538733,0.99014091,0.17731275,0.0023017311,0.091601528,0.90894479,0.00048412161,2.147528e-06,-60.714306,-30.837982,-65.319992,-37.788181
4960.0,0.90943694,0.24266784,0.98992062,0.17730939,0.0023525988,0.088835217,0.90794706,0.00050477131,2.1487997e-06,-60.643513,-31.00139,-65.1996,-37.787697
4970.0,0.90920967,0.24002589,0.98969924,0.1773057,0.0024085212,0.08625146,0.90689677,0.00052555441,2.1507976e-06,-60.566315,-31.168592,-65.083656,-37.786999
4980.0,0.90892017,0.23746078,0.98947704,0.17730144,0.0024708875,0.083846636,0.90600073,0.00054638623,2.1536955e-06,-60.480412,-31.339882,-64.972351,-37.786034
4990.0,0.9085632,0.23497185,0.9892543,0.1772964,0.0025419593,0.08161927,0.90377527,0.00056716905,2.1577216e-06,-60.386837,-31.515564,-64.866035,-37.78474
5000.0,0.90813249,0.23255861,0.98903126,0.17729031,0.0026237327,0.079569511,0.90373605,0.00058777985,2.1631799e-06,-60.27401,-31.695974,-64.764847,-37.783009
5010.0,0.90761638,0.23022069,0.98880827,0.17728278,0.0027210484,0.077702373,0.9021529,0.00060807832,2.1705057e-06,-60.145813,-31.881456,-64.669479,-37.780712
5020.0,0.90699911,0.22795786,0.98858571,0.17727333,0.002839946,0.076027505,0.90000075,0.00062788196,2.1803307e-06,-59.992573,-32.072399,-64.580528,-37.777637
5030.0,0.90625709,0.22577004,0.9883641,0.17726126,0.0029903071,0.074563436,0.89874136,0.00064695347,2.193626e-06,-59.798553,-32.269245,-64.498863,-37.773449
5040.0,0.90535158,0.22365734,0.98814398,0.17724554,0.0031908695,0.073345922,0.8974818,0.00066497334,2.2119873e-06,-59.544235,-32.472557,-64.42601,-37.767582
5050.0,0.90421629,0.2216201,0.98792613,0.17722453,0.0034797408,0.072446123,0.89543313,0.00068147347,2.2382667e-06,-59.187813,-32.683174,-64.364517,-37.758976
5060.0,0.90272313,0.219659,0.98771155,0.1771954,0.0039508841,0.072026901,0.89320189,0.00069568923,2.278246e-06,-58.621082,-32.902718,-64.319176,-37.745304
5070.0,0.90056193,0.21777542,0.98750204,0.17715213,0.0049389726,0.072596096,0.89069957,0.00070612604,2.3464372e-06,-57.482521,-33.135761,-64.301872,-37.719986
5080.0,0.89648157,0.21597351,0.98730183,0.17707624,0.010018986,0.078451991,0.88765943,0.00070829241,2.5027362e-06,-52.778156,-33.412304,-64.369728,-37.646149
5090.0,0.85806745,0.21614265,0.98749375,0.17600121,0.92520851,0.99387294,0.66647261,0.00047223704,0.00027734085,-7.7687511,-47.075924,-73.93325,-34.28717
5100.0,0.78655946,0.232678,0.98831296,0.1734239,0.92583656,0.99497336,0.31039211,0.00022407765,0.0054620742,-6.5386987,-55.598125,-75.008888,-33.417362
5110.0,0.72005212,0.25798327,0.98908758,0.17079863,0.92586315,0.99500048,0.14379558,0.00011173681,0.0099433539,-7.1883035,-56.702534,-75.029449,-33.391575
5120.0,0.66428864,0.28326726,0.98979348,0.1682055,0.92583287,0.99500942,0.069069505,6.1238519e-05,0.014123556,-8.6388292,-56.687775,-75.033211,-33.162621
5130.0,0.61883694,0.3071247,0.99043697,0.16554047,0.92582679,0.99501771,0.035924628,3.8517515e-05,0.025294023,-10.27061,-56.526623,-75.04718,-32.774887
5140.0,0.58152199,0.32946548,0.99102509,0.16277774,0.92579949,0.99501985,0.021441888,2.8212424e-05,0.05176495,-11.822376,-56.34568,-75.084839,-32.398663
5150.0,0.55029023,0.35036442,0.99156505,0.1599521,0.92577773,0.99502027,0.015320413,2.3382881e-05,0.097189732,-13.207698,-56.161999,-75.153725,-32.108395
5160.0,0.52359092,0.36991134,0.99206316,0.15710999,0.92574513,0.99501932,0.012952053,2.0922254e-05,0.15471421,-14.415178,-55.978004,-75.244171,-31.904814
5170.0,0.50032312,0.38819212,0.99252355,0.15428846,0.92571098,0.99501753,0.012279933,1.9499936e-05,0.21195315,-15.461443,-55.793915,-75.335495,-31.767839
5180.0,0.47971311,0.40528616,0.99294835,0.15151313,0.92566979,0.99501508,0.012387868,1.8583112e-05,0.25962782,-16.370695,-55.609615,-75.411705,-31.678749
5190.0,0.46121103,0.42126667,0.993339,0.14880098,0.92562491,0.99501216,0.012869231,1.7961858e-05,0.2943846,-17.166557,-55.424885,-75.467232,-31.623892
5200.0,0.44441876,0.43620095,0.99369675,0.14616293,0.92557466,0.99500883,0.013545033,1.7541635e-05,0.316917,-17.869387,-55.239494,-75.503464,-31.593712
5210.0,0.42904168,0.450151,0.9940232,0.14360583,0.92552012,0.99500501,0.014338109,1.7267479e-05,0.3294799,-18.495848,-55.053158,-75.524239,-31.581505
5220.0,0.41485679,0.46317384,0.99432033,0.14113364,0.92546088,0.9950009,0.015217055,1.7100849e-05,0.33445787,-19.059299,-54.865589,-75.533409,-31.582466
5230.0,0.40169188,0.47532192,0.99459004,0.13874838,0.9253974,0.99499643,0.016171303,1.7013041e-05,0.33385587,-19.570389,-54.676449,-75.534111,-31.593103
5240.0,0.38941124,0.48664346,0.99483448,0.13645059,0.92532939,0.9949916,0.017200118,1.6982684e-05,0.32923099,-20.037621,-54.485355,-75.528702,-31.610821
5250.0,0.37790614,0.4971827,0.99505568,0.13423985,0.92525709,0.99498641,0.018307816,1.6994009e-05,0.32176539,-20.467827,-54.291889,-75.518921,-31.633657
5260.0,0.36708814,0.50698018,0.99525559,0.13211496,0.92518044,0.99498087,0.019501816,1.7035405e-05,0.31235632,-20.866543,-54.095543,-75.506073,-31.660109
5270.0,0.35688409,0.51607287,0.99543607,0.13007422,0.92509937,0.99497503,0.020791993,1.7098266e-05,0.30168965,-21.238302,-53.895741,-75.49115,-31.689007
5280.0,0.34723306,0.52449441,0.99559897,0.12811552,0.92501384,0.99496889,0.022190696,1.7176111e-05,0.29029286,-21.586853,-53.691792,-75.474922,-31.719425
5290.0,0.33808336,0.5322752,0.99574578,0.12623648,0.92492372,0.99496239,0.02371319,1.7263987e-05,0.27857247,-21.915329,-53.482864,-75.457993,-31.750633
5300.0,0.32939103,0.53944236,0.9958781,0.12443454,0.92482895,0.99495548,0.025378449,1.7358036e-05,0.26684096,-22.226389,-53.267933,-75.440826,-31.782032
5310.0,0.32111821,0.54601991,0.99599725,0.12270699,0.92472923,0.99494827,0.027210394,1.7455224e-05,0.25533658,-22.522324,-53.045723,-75.423798,-31.813139
5320.0,0.313232,0.55202824,0.99610454,0.12105104,0.92462432,0.9949407,0.02923975,1.7553142e-05,0.24423881,-22.805134,-52.814594,-75.407196,-31.84355
5330.0,0.30570379,0.55748445,0.99620104,0.11946386,0.924514,0.99493265,0.031506922,1.7649874e-05,0.23368092,-23.076618,-52.572403,-75.391243,-31.872921
5340.0,0.29850844,0.56240129,0.99628788,0.11794256,0.92439777,0.99492425,0.034066543,1.7743887e-05,0.22376071,-23.338446,-52.316238,-75.376122,-31.900955
5350.0,0.29162374,0.56678677,0.99636602,0.11648424,0.92427504,0.99491537,0.036995064,1.7833956e-05,0.21455023,-23.592228,-52.042049,-75.361961,-31.927368
5360.0,0.28503025,0.57064265,0.9964363,0.115086,0.9241451,0.99490589,0.040404029,1.791909e-05,0.2061052,-23.839638,-51.7439,-75.348877,-31.951876
5370.0,0.27871081,0.57396257,0.99649948,0.11374491,0.92400676,0.99489588,0.044464938,1.7998449e-05,0.19847563,-24.082571,-51.412704,-75.336975,-31.974148
5380.0,0.27265048,0.57672769,0.99655634,0.11245799,0.92385823,0.99488509,0.04945989,1.8071263e-05,0.19171976,-24.32345,-51.033562,-75.326355,-31.993755
5390.0,0.26683661,0.57889962,0.99660748,0.11122212,0.92369646,0.99487334,0.055896424,1.8136696e-05,0.18592742,-24.565897,-50.57996,-75.317184,-32.010021
5400.0,0.26125935,0.58040494,0.99665356,0.11003394,0.92351556,0.99486023,0.06480962,1.8193618e-05,0.18126875,-24.816416,-49.99897,-75.309731,-32.021713
5410.0,0.25591311,0.58109939,0.99669516,0.10888939,0.9233017,0.99484473,0.078749545,1.8240073e-05,0.17812356,-25.08979,-49.165936,-75.304565,-32.02607
5420.0,0.25080243,0.58066815,0.99673271,0.10778257,0.92300987,0.99482358,0.10641491,1.8271756e-05,0.17754525,-25.433414,-47.697346,-75.303207,-32.014912
5430.0,0.24597576,0.57829338,0.99676698,0.10669962,0.92234111,0.99477547,0.21001613,1.8275017e-05,0.18415418,-26.156048,-43.635792,-75.311981,-31.945288
5440.0,0.24206816,0.57214838,0.99679995,0.10553027,0.90578616,0.99357682,0.90370756,1.8131266e-05,0.29639429,-32.362217,-28.519941,-75.42308,-31.147818
5450.0,0.2409227,0.56297708,0.99684751,0.10396702,0.71698612,0.97826207,0.92131603,1.6801574e-05,0.77920443,-43.095539,-26.75658,-76.009453,-30.326609
5460.0,0.26315954,0.55307174,0.996903,0.10258095,0.34002775,0.93319327,0.92325813,1.5572079e-05,0.60244536,-61.152836,-24.96969,-75.85714,-31.910828
5470.0,0.32449076,0.54252136,0.99693346,0.10248742,0.1531152,0.88773811,0.92396289,1.6354927e-05,0.27840716,-65.387421,-24.176504,-75.278,-35.759926
5480.0,0.38922882,0.53184581,0.9969368,0.10521569,0.069023125,0.84449017,0.92409307,1.8496967e-05,0.12510057,-65.746368,-23.924618,-74.814056,-39.932907
5490.0,0.44745591,0.52130878,0.99692196,0.11219136,0.031252604,0.80336618,0.92412972,2.0993977e-05,0.056211296,-65.596077,-23.915106,-74.475471,-42.9268
5500.0,0.49880993,0.51102406,0.99689484,0.12301959,0.014303789,0.76426709,0.92405534,2.3419194e-05,0.025257356,-65.385635,-24.012152,-74.20916,-44.47229
5510.0,0.54407185,0.50103307,0.99685872,0.13557017,0.0067104707,0.7270962,0.92398214,2.5688396e-05,0.011348859,-65.174812,-24.154615,-73.980011,-44.920105
5520.0,0.58403742,0.49134517,0.99681544,0.14774318,0.0033202702,0.69176114,0.92386979,2.7850805e-05,0.0050993697,-64.971924,-24.314976,-73.768463,-44.678619
5530.0,0.61939889,0.48195595,0.99676603,0.15828462,0.0018184726,0.65817398,0.92376512,2.9985513e-05,0.0022912938,-64.777779,-24.481058,-73.564453,-44.020298
5540.0,0.65074784,0.47285578,0.99671108,0.16667785,0.0011652712,0.62625074,0.9236418,3.2163207e-05,0.0010295445,-64.592171,-24.647566,-73.363029,-43.10323
5550.0,0.67858976,0.46403331,0.99665093,0.17286777,0.0008935685,0.59591168,0.92352277,3.4437882e-05,0.00046260413,-64.414642,-24.812277,-73.161842,-42.030186
5560.0,0.70335793,0.45547685,0.99658573,0.177064,0.00079352403,0.5670808,0.92339247,3.6849073e-05,0.00020786245,-64.244812,-24.97434,-72.959854,-40.893467
5570.0,0.72542495,0.44717512,0.99651563,0.1796169,0.00077084696,0.53968573,0.92326313,3.9426272e-05,9.3408562e-05,-64.082245,-25.133511,-72.75666,-39.796299
5580.0,0.74511224,0.4391174,0.99644083,0.18092759,0.0007831477,0.51365739,0.92312557,4.2192798e-05,4.204506e-05,-63.926586,-25.289806,-72.552185,-38.844078
5590.0,0.76269835,0.43129352,0.99636137,0.1813779,0.00081134721,0.48893017,0.92298651,4.5168512e-05,1.9261533e-05,-63.777485,-25.443356,-72.346489,-38.112183
5600.0,0.7784248,0.42369401,0.99627727,0.18128622,0.00084683718,0.4654415,0.9228406,4.8371508e-05,9.8178552e-06,-63.634621,-25.594328,-72.139717,-37.620792
5610.0,0.79250222,0.41630998,0.99618864,0.1808916,0.00088571222,0.44313177,0.92269152,5.1819166e-05,6.7816668e-06,-63.497684,-25.742905,-71.932068,-37.340313
5620.0,0.80511433,0.40913299,0.99609548,0.18035895,0.00092618057,0.42194414,0.92253613,5.5528715e-05,6.4567712e-06,-63.366402,-25.889267,-71.723724,-37.217422
5630.0,0.81642222,0.40215516,0.99599785,0.17979383,0.00096740056,0.4018245,0.92237645,5.9517584e-05,6.7368696e-06,-63.240501,-26.033588,-71.514908,-37.198544
5640.0,0.82656699,0.39536911,0.9958958,0.17925881,0.0010089586,0.3827213,0.92221045,6.3803527e-05,6.7222763e-06,-63.119736,-26.176039,-71.30584,-37.240952
5650.0,0.83567315,0.38876784,0.99578929,0.17878707,0.0010506349,0.36458534,0.92203927,6.8404639e-05,6.2865652e-06,-63.003872,-26.316778,-71.096718,-37.314465
5660.0,0.84385014,0.38234472,0.99567842,0.17839257,0.0010922983,0.34736982,0.92186147,7.3339339e-05,5.6019621e-06,-62.892685,-26.455957,-70.887772,-37.39933
5670.0,0.85119492,0.37609357,0.99556321,0.17807715,0.0011338593,0.33103007,0.92167765,7.8626275e-05,4.8593806e-06,-62.785965,-26.593727,-70.679214,-37.483379
5680.0,0.85779333,0.37000847,0.99544358,0.17783529,0.0011752488,0.31552354,0.92148679,8.42843e-05,4.1786875e-06,-62.683514,-26.730227,-70.47126,-37.5597
5690.0,0.86372143,0.36408386,0.99531966,0.1776576,0.0012164093,0.30080968,0.92128909,9.0332331e-05,3.6110691e-06,-62.58514,-26.865591,-70.264122,-37.624893
5700.0,0.86904687,0.35831442,0.9951914,0.17753303,0.0012572905,0.28684989,0.92108375,9.6789277e-05,3.1649038e-06,-62.490654,-26.999954,-70.057991,-37.67786
5710.0,0.8738299,0.35269517,0.99505889,0.1774504,0.0012978478,0.27360731,0.92087072,0.00010367392,2.8281136e-06,-62.399887,-27.133444,-69.853065,-37.71896
5720.0,0.8781243,0.34722134,0.9949221,0.17739937,0.0013380417,0.26104683,0.92064923,0.00011100474,2.5817308e-06,-62.312664,-27.266184,-69.649536,-37.74939
5730.0,0.88197809,0.34188846,0.99478114,0.17737098,0.0013778381,0.24913505,0.92041904,0.00011879979,2.406576e-06,-62.228817,-27.398298,-69.447594,-37.770775
5740.0,0.88543415,0.33669221,0.994636,0.17735787,0.0014172075,0.23784009,0.92017943,0.00012707656,2.2858815e-06,-62.148186,-27.529905,-69.247406,-37.784866
5750.0,0.88853097,0.3316285,0.99448669,0.17735431,0.0014561266,0.22713159,0.91993004,0.00013585179,2.2059146e-06,-62.07061,-27.661129,-69.049149,-37.793354
5760.0,0.891303,0.32669351,0.99433333,0.17735603,0.0014945775,0.21698065,0.91967016,0.00014514128,2.1557785e-06,-61.99593,-27.792084,-68.852966,-37.797752
5770.0,0.8937813,0.3218835,0.99417591,0.17736006,0.0015325489,0.20735975,0.91939914,0.00015495979,2.1269668e-06,-61.923992,-27.92289,-68.659027,-37.799324
5780.0,0.89599365,0.31719497,0.9940145,0.17736442,0.0015700366,0.19824265,0.91911036,0.0001653208,2.112916e-06,-61.854645,-28.053667,-68.467461,-37.799091
5790.0,0.89796507,0.31262457,0.99384922,0.17736799,0.001607042,0.1896044,0.91881579,0.00017623637,2.1086269e-06,-61.787708,-28.184534,-68.278419,-37.797821
5800.0,0.89971811,0.30816916,0.99368006,0.17737018,0.0016435776,0.18142125,0.91849631,0.00018771691,2.1103622e-06,-61.723053,-28.315613,-68.09201,-37.796074
5810.0,0.90127301,0.30382568,0.99350715,0.17737077,0.0016796592,0.17367062,0.91817927,0.00019977108,2.1154049e-06,-61.660465,-28.447025,-67.908363,-37.794224
5820.0,0.90264803,0.29959124,0.99333054,0.17736989,0.0017153198,0.16633102,0.91781986,0.00021240556,2.1218545e-06,-61.599857,-28.578896,-67.727592,-37.792507
5830.0,0.90385962,0.29546314,0.99315035,0.17736775,0.0017505905,0.15938205,0.91748452,0.0002256249,2.128455e-06,-61.54092,-28.711353,-67.549789,-37.79105
5840.0,0.9049226,0.29143873,0.99296665,0.17736459,0.0017855322,0.15280427,0.91706651,0.00023943135,2.1344433e-06,-61.483681,-28.844532,-67.375061,-37.789902
5850.0,0.90585023,0.28751552,0.99277949,0.17736073,0.0018201892,0.14657931,0.91672462,0.00025382458,2.1394205e-06,-61.427628,-28.978563,-67.203484,-37.789066
5860.0,0.90665448,0.2836912,0.99258912,0.17735645,0.0018546645,0.1406897,0.9162128,0.00026880178,2.1432438e-06,-61.373043,-29.113592,-67.035156,-37.788513
5870.0,0.90734613,0.27996346,0.99239552,0.17735195,0.0018890088,0.13511887,0.91588044,0.00028435703,2.1459387e-06,-61.319004,-29.24976,-66.87014,-37.7882
5880.0,0.90793461,0.27633023,0.99219882,0.17734744,0.0019233872,0.12985121,0.91525137,0.00030048174,2.1476321e-06,-61.266243,-29.387224,-66.708534,-37.788071
5890.0,0.90842855,0.27278948,0.99199921,0.17734301,0.0019578538,0.12487186,0.91493422,0.00031716362,2.1485018e-06,-61.213245,-29.526138,-66.550377,-37.788082
5900.0,0.90883541,0.26933929,0.99179679,0.17733879,0.0019926557,0.12016695,0.9141804,0.00033438756,2.1487447e-06,-61.161278,-29.666674,-66.39576,-37.788177
5910.0,0.90916187,0.26597792,0.99159169,0.17733483,0.0020279044,0.11572328,0.91352874,0.00035213423,2.1485534e-06,-61.108906,-29.809002,-66.244736,-37.788322
5920.0,0.9094137,0.26270363,0.99138409,0.1773311,0.0020638239,0.11152855,0.91290039,0.00037038061,2.1481053e-06,-61.055939,-29.953306,-66.097374,-37.788479
5930.0,0.90959579,0.25951487,0.99117404,0.17732763,0.0021006488,0.10757122,0.91242903,0.00038909935,2.1475587e-06,-61.00169,-30.099781,-65.95372,-37.788612
5940.0,0.90971214,0.25641015,0.99096185,0.17732438,0.0021387918,0.10384067,0.91136438,0.0004082591,2.1470523e-06,-60.947296,-30.248629,-65.813896,-37.7887
5950.0,0.90976632,0.25338808,0.99074757,0.17732127,0.0021783973,0.10032684,0.91120088,0.00042782185,2.1467074e-06,-60.889023,-30.400064,-65.677902,-37.788715
5960.0,0.90976042,0.25044742,0.9905315,0.17731825,0.0022201573,0.097020887,0.91032141,0.00044774628,2.146636e-06,-60.829716,-30.554317,-65.545898,-37.788639
5970.0,0.90969598,0.24758698,0.99031365,0.17731521,0.0022646,0.093914673,0.90893096,0.00046798337,2.1469452e-06,-60.768204,-30.711622,-65.417976,-37.788441
5980.0,0.90957421,0.24480572,0.99009442,0.17731206,0.0023120844,0.091000766,0.90899509,0.00048847531,2.147744e-06,-60.699219,-30.872236,-65.294144,-37.788094
5990.0,0.90939397,0.2421027,0.98987389,0.17730865,0.0023639263,0.088273458,0.90793723,0.00050915964,2.1491569e-06,-60.627312,-31.036425,-65.174683,-37.787567
6000.0,0.90915358,0.23947707,0.98965228,0.17730485,0.0024212487,0.085727945,0.90601492,0.00052996149,2.1513295e-06,-60.550499,-31.204464,-65.059753,-37.786819
6010.0,0.90885049,0.23692811,0.98942995,0.17730044,0.002485096,0.083360583,0.90571469,0.00055079092,2.154444e-06,-60.461178,-31.376657,-64.949425,-37.785793
6020.0,0.90847844,0.23445523,0.98920709,0.17729521,0.0025583168,0.081170753,0.9033016,0.00057154882,2.1587441e-06,-60.365379,-31.55331,-64.8442,-37.784416
6030.0,0.90803087,0.23205794,0.98898405,0.17728885,0.0026428632,0.079159014,0.90348667,0.00059210608,2.1645558e-06,-60.24847,-31.734764,-64.744171,-37.782578
6040.0,0.90749496,0.22973591,0.98876113,0.17728096,0.0027440768,0.077331461,0.90196848,0.00061231619,2.1723488e-06,-60.115265,-31.921368,-64.650085,-37.780136
6050.0,0.90685374,0.22748893,0.98853874,0.17727102,0.0028685592,0.075699188,0.90007925,0.00063198671,2.1828114e-06,-59.954453,-32.113518,-64.562576,-37.776855
6060.0,0.9060806,0.22531699,0.98831743,0.17725828,0.0030279309,0.074283808,0.89763647,0.00065086805,2.1970177e-06,-59.752907,-32.311676,-64.482697,-37.772377
6070.0,0.90513355,0.22322021,0.98809767,0.17724161,0.0032427625,0.073125586,0.89692849,0.00066861132,2.216753e-06,-59.480003,-32.516453,-64.411949,-37.766041
6080.0,0.90393651,0.22119901,0.98788041,0.17721918,0.0035590427,0.072308667,0.894831,0.00068470667,2.2452912e-06,-59.091698,-32.728775,-64.353348,-37.75663
6090.0,0.9023388,0.21925414,0.98766673,0.17718773,0.0040947963,0.072033085,0.89254236,0.00069828861,2.2895024e-06,-58.451618,-32.950596,-64.312508,-37.74131
6100.0,0.89994889,0.21738729,0.98745865,0.17714,0.0053257593,0.072994679,0.89003766,0.00070756674,2.3678201e-06,-57.055855,-33.188046,-64.304642,-37.711422
6110.0,0.8947705,0.21560469,0.98726201,0.17704883,0.019868318,0.08890105,0.88667011,0.00070586242,2.5783509e-06,-47.54958,-33.51128,-64.445412,-37.589359
6120.0,0.8431921,0.21799795,0.98766077,0.17549513,0.92584151,0.99488145,0.57078302,0.00040298695,0.00081561023,-7.2929368,-50.214508,-74.562134,-33.890911
6130.0,0.77180445,0.23777939,0.98848182,0.17286338,0.92588639,0.99500555,0.26358509,0.00019245737,0.0067131971,-6.5613713,-56.075558,-75.02034,-33.40868
6140.0,0.70737243,0.26339939,0.9892416,0.1702532,0.92578411,0.99499303,0.12270454,9.7520133e-05,0.010629495,-7.4556675,-56.731579,-75.030167,-33.365044
6150.0,0.65392482,0.2884174,0.98993385,0.16765182,0.92584032,0.99501777,0.059680797,5.4847053e-05,0.015619034,-8.980051,-56.658096,-75.034851,-33.087631
6160.0,0.61037689,0.31195244,0.99056506,0.16496551,0.92580694,0.99501997,0.031795338,3.56325e-05,0.029340811,-10.60876,-56.489151,-75.052704,-32.690598
6170.0,0.57449794,0.33398232,0.99114245,0.1621857,0.92579556,0.99502116,0.019669022,2.6883383e-05,0.059821092,-12.129069,-56.307087,-75.096779,-32.329727
6180.0,0.54433286,0.35458916,0.99167317,0.15935297,0.92576414,0.99502057,0.014604035,2.2730475e-05,0.10869104,-13.476475,-56.123287,-75.171608,-32.058941
6190.0,0.51843506,0.37386259,0.99216306,0.15651254,0.92573661,0.9950192,0.012711553,2.0562053e-05,0.1671821,-14.648169,-55.939262,-75.264008,-31.871159
6200.0,0.49578252,0.39188713,0.99261582,0.15369898,0.92569888,0.99501711,0.012256494,1.927483e-05,0.22297457,-15.663508,-55.755146,-75.353119,-31.745649
6210.0,0.47565618,0.40874088,0.99303335,0.15093581,0.92565906,0.99501455,0.012466428,1.8431934e-05,0.2680293,-16.547007,-55.57077,-75.425125,-31.664745
6220.0,0.45754325,0.4244957,0.99341691,0.14823855,0.92561257,0.99501151,0.01299895,1.7858933e-05,0.30007014,-17.321707,-55.385921,-75.476334,-31.615765
6230.0,0.44107077,0.43921778,0.99376798,0.14561711,0.92556232,0.99500805,0.013703768,1.7473314e-05,0.3202979,-18.007187,-55.200352,-75.508972,-31.589853
6240.0,0.42596135,0.45296803,0.99408811,0.14307766,0.92550683,0.99500418,0.014516589,1.722462e-05,0.33107507,-18.619366,-55.013786,-75.527,-31.580765
6250.0,0.41200423,0.46580249,0.99437928,0.14062369,0.92544711,0.995,0.01541183,1.7076696e-05,0.33472741,-19.170984,-54.825912,-75.534157,-31.584019
6260.0,0.39903581,0.47777268,0.99464351,0.13825686,0.92538273,0.99499542,0.016381623,1.7002547e-05,0.33316326,-19.672192,-54.636395,-75.533401,-31.596338
6270.0,0.38692677,0.48892596,0.99488288,0.13597749,0.92531407,0.99499053,0.017426565,1.6982114e-05,0.32785326,-20.131105,-54.444839,-75.526947,-31.615278
6280.0,0.37557319,0.49930578,0.99509943,0.13378496,0.92524093,0.99498528,0.018551731,1.7000617e-05,0.31991234,-20.554256,-54.250809,-75.516418,-31.638987
6290.0,0.3648901,0.5089519,0.99529511,0.13167797,0.92516345,0.99497968,0.019765081,1.7047165e-05,0.31018791,-20.946947,-54.053787,-75.503059,-31.66604
6300.0,0.35480729,0.51790059,0.99547178,0.12965471,0.92508149,0.99497378,0.02107699,1.7113658e-05,0.29932863,-21.31353,-53.853172,-75.487808,-31.695328
6310.0,0.34526584,0.52618486,0.9956311,0.12771301,0.92499506,0.99496752,0.022500377,1.7193981e-05,0.28783384,-21.657608,-53.648251,-75.47139,-31.725969
6320.0,0.33621591,0.53383428,0.99577481,0.12585044,0.92490405,0.99496096,0.024051208,1.7283443e-05,0.27608833,-21.98221,-53.438152,-75.454376,-31.757259
6330.0,0.3276149,0.54087543,0.99590421,0.1240644,0.92480826,0.99495399,0.025749378,1.7378379e-05,0.26438743,-22.289906,-53.221806,-75.43721,-31.788633
6340.0,0.31942609,0.54733157,0.99602079,0.12235218,0.92470747,0.99494672,0.02762006,1.7475901e-05,0.25295588,-22.582916,-52.997868,-75.42025,-31.819624
6350.0,0.31161755,0.55322242,0.9961257,0.12071097,0.9246015,0.99493903,0.029695733,1.7573711e-05,0.24196242,-22.863197,-52.764606,-75.403763,-31.849844
