Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b
4.2,2.1667014367277653e-11,3.108910716682684e-12,9.996762070979465e-09,1.0105795067956211e-13,9.990494338781196e-11,6.94202389843987e-13,1.0081976349369215e-14,5.5845175898937856e-14,1.5999919642380462e-07,1.676113600403507e-14,8.99998980665352e-08,2.0698343132520246e-14,8.104547012610452e-14,1.3999999896480037e-06,6.999998503383915e-10,1.4889855981418544e-16,2.8896551163411955e-23,4.719032838427036e-23,7.629723046281138e-19,7.629723046281138e-19,1.9999995723954056e-08,4.2753379064767154e-15,3.8627614988758297e-19,3.217661074897485e-19,1.1494348570837873e-17,2.499968255517485e-09,2.214853544958092e-15,2.9529628969145005e-14,3.3999999943471605e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.834823365164224e-13,4.9473482759046343e-14,4.445110068627184e-16,9.02170895648837e-14,2.318103731707382e-18,3.4559233783027567e-13,-3.184600406739071e-13,4.127602908168673e-14,7.289125039464008e-15,1.4114763871347307e-16,1.2053105505658847e-22,4.6229530622814275e-22,8.933913588851e-19,4.7190328384270364e-26,2.8896551163411956e-26,4.0327896775278044e-15,1.1099246868491731e-18,2.093675151294459e-17,6.659989067113643e-29,1.5611381964867219e-15,1.3405490280493031e-14,1.1191428015441409e-20,3.5404321823180116e-15,2.7747357403869876e-19,1.35021753005603e-16,2.4337890866913113e-16,7.902731730002676e-17,3.3507105539362715e-13,3.7257017638536446e-14,3.8696069275101694e-22,2.0432147825599028e-17
4.21,2.1659686185777708e-11,3.115744249567615e-12,9.996754329048096e-09,1.0124019407084892e-13,9.990535713768227e-11,6.973390844174007e-13,1.0152563192691548e-14,5.5950338309485834e-14,1.5999919296457366e-07,1.679319315712699e-14,8.999989765339131e-08,2.0738547208197547e-14,8.141705702772152e-14,1.3999999895747519e-06,6.999998489196774e-10,1.5030823494060084e-16,2.9362089352651164e-23,4.79680464888879e-23,7.720101308022537e-19,7.720101308022537e-19,1.9999995683419364e-08,4.315861155435873e-15,3.925148464482967e-19,3.2696976165128236e-19,1.1704918823982964e-17,2.4999681056853114e-09,2.2304951686545894e-15,2.966381951884784e-14,3.399999994307094e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.832261900855293e-13,4.9456285127626005e-14,4.453122732746285e-16,9.062465764253312e-14,2.334331641091893e-18,3.462108784478559e-13,-3.1906911681303954e-13,4.1343557748184656e-14,7.32206033185821e-15,1.4213585402063122e-16,1.2222973091218738e-22,4.697430919712999e-22,9.018494096435919e-19,4.79680464888879e-26,2.9362089352651166e-26,4.061024400589465e-15,1.1253444973520514e-18,2.1274192643472988e-17,6.891531622328176e-29,1.568189944641453e-15,1.3431120111190623e-14,1.1290788187434076e-20,3.556429324573915e-15,2.8255673993784026e-19,1.3564081678106922e-16,2.450828750612111e-16,7.916983163084316e-17,3.35702029856915e-13,3.732938497475559e-14,3.9333798120888073e-22,2.076257986485643e-17
4.22,2.1652360736901138e-11,3.1225752217559514e-12,9.996746585581185e-09,1.0142222039315061e-13,9.990577515571584e-11,7.004816298858392e-13,1.0223463434300088e-14,5.6055375843993816e-14,1.5999918949916747e-07,1.6825212207406943e-14,8.999989723957376e-08,2.0778702042379865e-14,8.178936061179952e-14,1.3999999895011665e-06,6.999998474911302e-10,1.5172766002099975e-16,2.9833605631367624e-23,4.875596193670577e-23,7.811309847894697e-19,7.811309847894697e-19,1.999999564260373e-08,4.356665200078449e-15,3.988337113254431e-19,3.3224036328133955e-19,1.1918553749612447e-17,2.499967955526467e-09,2.2462075235311685e-15,2.979826600828671e-14,3.3999999942668423e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.829701392649999e-13,4.9439096434321016e-14,4.461125835836079e-16,9.103298544370687e-14,2.3506315831320304e-18,3.4682868186655727e-13,-3.1967746896388244e-13,4.141100923021789e-14,7.355057058644511e-15,1.4312845689682416e-16,1.2394791497426383e-22,4.772865161237251e-22,9.10365960125985e-19,4.875596193670577e-26,2.983360563136762e-26,4.089384482766407e-15,1.1409388338220585e-18,2.1615961748855188e-17,7.130281538384562e-29,1.5752548306261227e-15,1.3456719427043118e-14,1.139076772501656e-20,3.572456306393822e-15,2.877138870304947e-19,1.3626107454949147e-16,2.4679440688785376e-16,7.931217621370577e-17,3.363322550639629e-13,3.740166367628376e-14,3.9979888788098727e-22,2.1097263068365062e-17
4.23,2.1645038019575642e-11,3.129403634229965e-12,9.996738840569412e-09,1.0160402992161599e-13,9.990619745016224e-11,7.036300180207734e-13,1.029467768392885e-14,5.616028862574111e-14,1.5999918602759405e-07,1.685719318016978e-14,8.999989682508348e-08,2.0818807630068648e-14,8.216237996651128e-14,1.399999989427247e-06,6.999998460527122e-10,1.5315687248006638e-16,3.031113741829774e-23,4.9554139262434184e-23,7.90335283598583e-19,7.90335283598583e-19,1.9999995601506073e-08,4.397751120677175e-15,4.052332464782668e-19,3.3757833182659676e-19,1.2135273756315965e-17,2.499967805041134e-09,2.2619907539960327e-15,2.9932968110592165e-14,3.3999999942264054e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.827141840167461e-13,4.942191667784282e-14,4.469119390013499e-16,9.144207189700466e-14,2.367003697843718e-18,3.4744574905751854e-13,-3.202850976070269e-13,4.1478383787416575e-14,7.388115133423323e-15,1.4412545587824976e-16,1.256857758248058e-22,4.849261773105562e-22,9.189412348803846e-19,4.9554139262434185e-26,3.0311137418297736e-26,4.117870167949994e-15,1.1567092308215292e-18,2.196208590037478e-17,7.376424571761646e-29,1.5823328358697632e-15,1.3482288248318528e-14,1.1491368812571582e-20,3.588513085812232e-15,2.9294550798001194e-19,1.3688252479176538e-16,2.485135188680377e-16,7.9454351263781e-17,3.3696173175444664e-13,3.747385373412357e-14,4.063439419519603e-22,2.1436224070988894e-17
4.24,2.1637718032729285e-11,3.136229487971572e-12,9.996731094003469e-09,1.0178562292901917e-13,9.990662402926057e-11,7.067842406002669e-13,1.0366206550307765e-14,5.6265076778652477e-14,1.5999918254986129e-07,1.688913610155002e-14,8.999989640992135e-08,2.0858863966895062e-14,8.25361141806414e-14,1.3999999893529925e-06,6.999998446043854e-10,1.5459590982855517e-16,3.079472250347604e-23,5.036264365754102e-23,7.996234464708086e-19,7.996234464708086e-19,1.9999995560125308e-08,4.439120000018654e-15,4.1171395881894866e-19,3.4298409087805326e-19,1.2355099496347353e-17,2.4999676542294953e-09,2.2778450042742482e-15,3.006792549914789e-14,3.3999999941857825e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.824583243026943e-13,4.9404745856901875e-14,4.477103407290969e-16,9.185191593188414e-14,2.3834481250114537e-18,3.48062080981702e-13,-3.208920032390178e-13,4.154568167576225e-14,7.421234469864275e-15,1.4512685948704796e-16,1.2744348304218034e-22,4.926626800969409e-22,9.27575458971317e-19,5.036264365754102e-26,3.079472250347604e-26,4.146481699629944e-15,1.1726572314948666e-18,2.2312592435861172e-17,7.63015038786475e-29,1.5894239418163033e-15,1.3507826595956592e-14,1.1592593634790434e-20,3.604599620897265e-15,2.982521013317949e-19,1.3750516598980594e-16,2.5024022569650266e-16,7.959635699437813e-17,3.3759046067191483e-13,3.754595514041111e-14,4.129736779918363e-22,2.1779489770756382e-17
4.25,2.1630400775290473e-11,3.1430527839623388e-12,9.996723345874052e-09,1.0196699968575971e-13,9.990705490123928e-11,7.099442894089791e-13,1.043805064116271e-14,5.6369740427298166e-14,1.599991790659771e-07,1.6921040998521836e-14,8.999989599408828e-08,2.0898871049120008e-14,8.291056234358657e-14,1.3999999892784024e-06,6.999998431461117e-10,1.5604480966329165e-16,3.128439904823556e-23,5.118154097025223e-23,8.089958948797592e-19,8.089958948797592e-19,1.9999995518460346e-08,4.480772923403376e-15,4.1827636021260974e-19,3.484580681710345e-19,1.2578051865624781e-17,2.4999675030917327e-09,2.293770418407759e-15,3.0203137847590864e-14,3.3999999941449737e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.822025600847838e-13,4.9387583970207486e-14,4.485077899576411e-16,9.226251647866116e-14,2.399965004188318e-18,3.486776785898944e-13,-3.214981863723539e-13,4.1612903147588056e-14,7.454414981706254e-15,1.4613267623130137e-16,1.2922120720457326e-22,5.004966349880422e-22,9.362688579797354e-19,5.118154097025223e-26,3.128439904823556e-26,4.175219320894327e-15,1.1887843876009197e-18,2.2667508959689723e-17,7.891652629378438e-29,1.5965281299245733e-15,1.3533334491568757e-14,1.1694444376649445e-20,3.62071586975068e-15,3.0363417151330397e-19,1.381289966265479e-16,2.519745420437509e-16,7.973819361694962e-17,3.38218442563789e-13,3.761796788841602e-14,4.1968863595606823e-22,2.212708732886069e-17
4.26,2.1623086246187985e-11,3.1498735231834797e-12,9.996715596171871e-09,1.0214816045986255e-13,9.990749007431635e-11,7.131101562381627e-13,1.0510210563215499e-14,5.6474279696893877e-14,1.5999917557594945e-07,1.6952907898899066e-14,8.999989557758518e-08,2.0938828873634107e-14,8.328572354535543e-14,1.3999999892034757e-06,6.999998416778532e-10,1.5750360966717195e-16,3.178020558520754e-23,5.201089770555158e-23,8.184530525314429e-19,8.184530525314429e-19,1.9999995476510106e-08,4.5227109786457044e-15,4.249209674773086e-19,3.5400069558518974e-19,1.2804152003730655e-17,2.4999673516280287e-09,2.3097671402553754e-15,3.033860482981128e-14,3.3999999941039774e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.819468913249693e-13,4.937043101646802e-14,4.493042878673249e-16,9.26738724685098e-14,2.4165544746959747e-18,3.492925428227065e-13,-3.221036475354876e-13,4.1680048451578594e-14,7.487656582757375e-15,1.4714291460503497e-16,1.3101911989343052e-22,5.084286584290335e-22,9.45021658003017e-19,5.201089770555158e-26,3.1780205585207543e-26,4.204083274429574e-15,1.2050922595453749e-18,2.3026863342781698e-17,8.161128985727624e-29,1.6036453816683004e-15,1.3558811957438189e-14,1.1796923223386197e-20,3.636861790507859e-15,3.0909222883405363e-19,1.3875401518594544e-16,2.537164825560462e-16,7.987986134109091e-17,3.3884567818136324e-13,3.7689891972541395e-14,4.264893611855229e-22,2.247904416965955e-17
4.27,2.161577444435095e-11,3.1566917066158573e-12,9.99670784488765e-09,1.0232910551697797e-13,9.990792955669918e-11,7.162818328856643e-13,1.0582686922183876e-14,5.6578694713300765e-14,1.5999917207978615e-07,1.6984736831335208e-14,8.999989516041291e-08,2.0978737437957714e-14,8.366159687656859e-14,1.3999999891282124e-06,6.999998401995718e-10,1.589723476091629e-16,3.228218101832158e-23,5.2850781025180714e-23,8.279953453642626e-19,8.279953453642626e-19,1.9999995434273486e-08,4.5649352560738815e-15,4.3164830238404217e-19,3.596124091444926e-19,1.3033421293911652e-17,2.4999671998385653e-09,2.325835313492779e-15,3.0474326119952535e-14,3.3999999940627946e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.816913179852193e-13,4.935328699439077e-14,4.500998356280403e-16,9.308598283346213e-14,2.4332166756246664e-18,3.49906674610573e-13,-3.227083872728253e-13,4.1747117832769976e-14,7.520959186894996e-15,1.4815758308821622e-16,1.3283739369690358e-22,5.164593728050989e-22,9.538340856549624e-19,5.285078102518071e-26,3.228218101832158e-26,4.233073802520465e-15,1.2215824164131873e-18,2.33906837226043e-17,8.438781263659486e-29,1.610775678536111e-15,1.3584259016519775e-14,1.1900032360475805e-20,3.653037341337819e-15,3.146267894856144e-19,1.3938022015297238e-16,2.554660618554145e-16,8.002136037454053e-17,3.394721682798046e-13,3.7761727388323886e-14,4.333764044064818e-22,2.2835387980675278e-17
4.28,2.1608465368708852e-11,3.1635073352399816e-12,9.996700092012124e-09,1.0250983512038171e-13,9.990837335658458e-11,7.194593111559258e-13,1.0655480322781527e-14,5.668298560302546e-14,1.5999916857749515e-07,1.7016527825323432e-14,8.999989474257243e-08,2.1018596740240898e-14,8.403818142845861e-14,1.3999999890526113e-06,6.999998387112287e-10,1.6045106134430206e-16,3.279036462280559e-23,5.370125874763923e-23,8.376232015490186e-19,8.376232015490186e-19,1.9999995391749402e-08,4.607446848530029e-15,4.384588916567462e-19,3.6529364901724175e-19,1.3265881363078735e-17,2.4999670477235252e-09,2.3419750816125227e-15,3.061030139241128e-14,3.399999994021424e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.814358400275163e-13,4.9336151902682035e-14,4.508944343992297e-16,9.34988465064085e-14,2.4499517458332195e-18,3.505200748737529e-13,-3.2331240614472727e-13,4.1814111532549936e-14,7.554322708065716e-15,1.491766901467548e-16,1.3467620221329796e-22,5.245894064414328e-22,9.62706368065797e-19,5.370125874763923e-26,3.279036462280559e-26,4.2621911470501396e-15,1.2382564360010331e-18,2.3758998503170573e-17,8.724815458958081e-29,1.6179190020315322e-15,1.3609675692440127e-14,1.200377397360711e-20,3.669242480443208e-15,3.20238375541612e-19,1.40007610013622e-16,2.5722329453964337e-16,8.016269092318003e-17,3.4009791361815274e-13,3.7833474132433616e-14,4.403503217306416e-22,2.319614671259485e-17
4.29,2.1601159018191526e-11,3.170320410036011e-12,9.996692337536033e-09,1.0269034953097484e-13,9.99088214821589e-11,7.226425828599814e-13,1.0728591368718054e-14,5.6787152493220026e-14,1.5999916506908437e-07,1.7048280911196543e-14,8.999989432406457e-08,2.1058406779263454e-14,8.441547629286998e-14,1.3999999889766717e-06,6.99999837212786e-10,1.6193978881369745e-16,3.330479604518568e-23,5.456239934818432e-23,8.47337051488904e-19,8.47337051488904e-19,1.9999995348936757e-08,4.650246851370137e-15,4.453532669722925e-19,3.7104485951605865e-19,1.3501554081807067e-17,2.4999668952830893e-09,2.3581865879240257e-15,3.0746530321837347e-14,3.3999999939798654e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.811804574138567e-13,4.9319025740047136e-14,4.51688085329885e-16,9.39124624210971e-14,2.4667598239490368e-18,3.511327445223293e-13,-3.2391570472750713e-13,4.188102978865762e-14,7.587747060285355e-15,1.5020024423250276e-16,1.3653572005452454e-22,5.32819393603237e-22,9.716387328821689e-19,5.456239934818433e-26,3.330479604518568e-26,4.2914355495000825e-15,1.2551159048497863e-18,2.4131836355039393e-17,9.019441829303803e-29,1.6250753336729855e-15,1.3635062009497551e-14,1.2108150248658757e-20,3.685477166060297e-15,3.259275149577263e-19,1.4063618325490705e-16,2.589881951822821e-16,8.03038531910341e-17,3.4072291495932014e-13,3.790513220267422e-14,4.474116746551114e-22,2.3561348579269723e-17
4.3,2.1593855391729182e-11,3.177130931983753e-12,9.996684581450131e-09,1.028706490072838e-13,9.990927394159787e-11,7.258316398154609e-13,1.0802020662699014e-14,5.689119551168202e-14,1.5999916155456163e-07,1.7079996120127034e-14,8.999989390489028e-08,2.1098167554434903e-14,8.479348056225922e-14,1.399999988900393e-06,6.999998357042052e-10,1.6343856804452804e-16,3.3825515303286377e-23,5.543427195883136e-23,8.5713732781951e-19,8.5713732781951e-19,1.9999995305834443e-08,4.693336362464084e-15,4.523319649604935e-19,3.768664890978908e-19,1.3740461564336141e-17,2.49996674251744e-09,2.3744699755535813e-15,3.0883012583133836e-14,3.3999999939381186e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.809251701062516e-13,4.93019085051904e-14,4.524807895585482e-16,9.432682951213449e-14,2.4836410483681063e-18,3.5174468445620905e-13,-3.245182836134328e-13,4.194787283518372e-14,7.621232157638995e-15,1.512282537832548e-16,1.3841612284955526e-22,5.4114997449572255e-22,9.806314082671521e-19,5.543427195883136e-26,3.382551530328638e-26,4.3208072509501386e-15,1.272162418277036e-18,2.4509226215315635e-17,9.322874968290453e-29,1.6322446549937952e-15,1.3660417992662094e-14,1.221316337167531e-20,3.7017413564589926e-15,3.316947415716938e-19,1.4126593836485993e-16,2.6076077833264217e-16,8.04448473802703e-17,3.4134717307009215e-13,3.7976701597982826e-14,4.545610300624171e-22,2.3931022057716067e-17
4.31,2.158655448825237e-11,3.183938902062661e-12,9.996676823745187e-09,1.0305073380546047e-13,9.990973074306673e-11,7.290264738465877e-13,1.087576880642589e-14,5.699511478685444e-14,1.5999915803393483e-07,1.7111673484127047e-14,8.999989348505042e-08,2.11378790657945e-14,8.517219332969483e-14,1.3999999888237746e-06,6.999998341854476e-10,1.6494743715004347e-16,3.4352562786230497e-23,5.631694636835348e-23,8.670244654088229e-19,8.670244654088229e-19,1.999999526244137e-08,4.736716482195621e-15,4.593955272040989e-19,3.8275899036400943e-19,1.3982626168569694e-17,2.4999665894267604e-09,2.3908253874443513e-15,3.101974785145706e-14,3.3999999938961832e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.806699780667261e-13,4.928480019681523e-14,4.532725482133118e-16,9.474194671498517e-14,2.5005955572549967e-18,3.523558955651234e-13,-3.251201434107258e-13,4.2014640902570465e-14,7.654777914280939e-15,1.5226072722274774e-16,1.4031758724788072e-22,5.495817952641079e-22,9.896846229002443e-19,5.631694636835348e-26,3.4352562786230497e-26,4.350306492078508e-15,1.2893975804096147e-18,2.4891197287650073e-17,9.635333880611854e-29,1.639426947542184e-15,1.3685743667575516e-14,1.2318815528843237e-20,3.718035009942831e-15,3.3754059510330596e-19,1.418968738325326e-16,2.6254105851579674e-16,8.058567369119945e-17,3.4197068872112664e-13,3.80481823184301e-14,4.617989602204985e-22,2.43051958881146e-17
4.32,2.1579256306691996e-11,3.1907443212518393e-12,9.996669064411972e-09,1.032306041792821e-13,9.99101918947201e-11,7.322270767841797e-13,1.0949836400596109e-14,5.709891044782576e-14,1.599991545072118e-07,1.7143313036048387e-14,8.999989306454588e-08,2.1177541314011222e-14,8.555161368885723e-14,1.3999999887468157e-06,6.999998326564744e-10,1.6646643432956412e-16,3.4885979254439197e-23,5.721049302228174e-23,8.76998901357225e-19,8.76998901357225e-19,1.9999995218756425e-08,4.7803883134623806e-15,4.665445002387972e-19,3.887228200600109e-19,1.422807049607575e-17,2.4999664360112303e-09,2.40725296635637e-15,3.115673580221655e-14,3.399999993854059e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.804148812573187e-13,4.9267700813623986e-14,4.540633624118181e-16,9.515781296597185e-14,2.517623488542859e-18,3.529663787286275e-13,-3.2572128474356166e-13,4.20813342176116e-14,7.688384244434741e-15,1.5329767296066097e-16,1.422402909229717e-22,5.58115507993618e-22,9.987986059773678e-19,5.721049302228174e-26,3.48859792544392e-26,4.3799335131617446e-15,1.306823004216166e-18,2.527777904223936e-17,9.957042058431053e-29,1.6466221928812724e-15,1.3711039060551276e-14,1.2425108906466855e-20,3.7343580848489794e-15,3.434656211544099e-19,1.425289881479965e-16,2.64329050232581e-16,8.072633232227529e-17,3.4259346268695457e-13,3.81195743652202e-14,4.691260427827102e-22,2.4683899073810693e-17
4.33,2.157196084597934e-11,3.1975471905300375e-12,9.996661303441276e-09,1.0341026038015131e-13,9.99106574047021e-11,7.354334404656483e-13,1.1024224044903007e-14,5.720258262432992e-14,1.5999915097440043e-07,1.7174914809582514e-14,8.999989264337758e-08,2.1217154300383754e-14,8.593174073403878e-14,1.3999999886695157e-06,6.999998311172473e-10,1.6799559786848072e-16,3.542580583963181e-23,5.811498302290489e-23,8.870610749974928e-19,8.870610749974928e-19,1.9999995174778504e-08,4.824352961675863e-15,4.737794355532136e-19,3.947584390758143e-19,1.447681739208653e-17,2.499966282271033e-09,2.423752854866536e-15,3.129397611107506e-14,3.3999999938117446e-06,0.0,0.0,0.0,0.0,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,0.0,1.0,6.801598796400832e-13,4.925061035431819e-14,4.548532332612598e-16,9.557442720227518e-14,2.5347249799334214e-18,3.535761348161008e-13,-3.2632170825206924e-13,4.214795300345239e-14,7.722051062393179e-15,1.5433909939261603e-16,1.4418441257574307e-22,5.667517707094818e-22,1.007973587210867e-18,5.811498302290489e-26,3.542580583963181e-26,4.409688554074746e-15,1.3244403115397253e-18,2.5669001215825986e-17,1.0288227558944554e-28,1.6538303725890798e-15,1.3736304198574567e-14,1.253204569094418e-20,3.750710539548232e-15,3.494703712089065e-19,1.431622798023425e-16,2.661247679595915e-16,8.086682347009464e-17,3.432154957459795e-13,3.819087774069076e-14,4.765428607878201e-22,2.5067160881314207e-17
