Time,SAM,A,P,S,D,aS,aD,Met,ORN,AcCoA,CoA,Vmaxodc,Vmaxssat,Vmaxsamdc,Antz,Keq,Kdodc,Ksodc,Kdssat,Ksssat,Kdsamdc,Kssamdc,Kdantz,Ksantz,R,C,Kaccoa,Kcoa,cytosol,ODC,SAMdc,SSAT_for_S,SSAT_for_D,PAO_for_aD,PAO_for_aS,SpdS,SpmS,MAT,VCoA,VacCoA,P_efflux,aD_efflux
7.38,1.3300164653932696,0.009047688691065073,101.21597626924326,0.01738150517574463,0.4960859910455414,1.0315196485853626e-06,0.0006642628486860565,50.0,300.0,39.5,160.0,30.019200586044093,0.18875139885233305,6.2466534055140155,0.4959793102196278,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.695541090805577,0.16051370614296068,1.766675745511195e-05,0.0006027456572094776,0.000485674644120606,1.759785590170887e-05,0.1568005915615396,0.0034522320925199123,0.2443245749427393,0.47400000000000003,0.64,1.0121597626924326,6.642628486860565e-06
7.390000000000001,1.330853376359111,0.009050294619797663,101.45133556892775,0.01741590754434665,0.4976146958686398,1.032211038545432e-06,0.0006653684316922823,50.0,300.0,39.5,160.0,30.044773374942707,0.18850565683136628,6.252007474221207,0.49588114741002426,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.71584252604475,0.16075138107396253,1.7678453623119877e-05,0.0006038082226432388,0.000486467137686087,1.760907730936577e-05,0.1570277615064854,0.0034635958911196033,0.24432275422903957,0.47400000000000003,0.64,1.0145133556892776,6.6536843169228235e-06
7.4,1.3316878939994687,0.009052891718013026,101.68687190694405,0.017450423524646267,0.4991455466975147,1.0329071736683352e-06,0.0006664765936993216,50.0,300.0,39.5,160.0,30.07030722802311,0.18826050257387367,6.2573536579869335,0.49578300732720615,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.73611016871133,0.16098873505248007,1.769022850215187e-05,0.0006048704019633703,0.0004872614406931335,1.7620378050349358e-05,0.15725459056673477,0.003474975812076674,0.24432093874907868,0.47400000000000003,0.64,1.0168687190694405,6.664765936993217e-06
7.41,1.3325200215787256,0.009055479957078434,101.92258493122617,0.01748505327903124,0.5006785400270243,1.0336080478870917e-06,0.0006675873125422112,50.0,300.0,39.5,160.0,30.09580217830643,0.18801593447355958,6.262691962629277,0.49568488997100074,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.75634404873056,0.16122576753851492,1.7702081979864812e-05,0.0006059321929324982,0.0004880575366702589,1.7631758012761945e-05,0.15748107771635247,0.0034863718018304083,0.24431912849552245,0.47400000000000003,0.64,1.0192258493122617,6.675873125422112e-06
7.42,1.3333497623665287,0.009058059306424157,102.15847429005073,0.01751979696955598,0.5022136723493147,1.0343136551464023e-06,0.0006687005661963567,50.0,300.0,39.5,160.0,30.12125825895684,0.18777195092807858,6.268022393996728,0.49558679534122824,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.776544196148834,0.16146247799742758,1.7714013944051297e-05,0.0006069935933302541,0.00048885540925043,1.7643217084899797e-05,0.1577072218981482,0.003497783805946984,0.24431732346102633,0.47400000000000003,0.64,1.0215847429005074,6.687005661963567e-06
7.43,1.3341771196377326,0.009060629733486229,102.39453963203835,0.017554654757943176,0.5037509401539312,1.0350239894029473e-06,0.0006698163327763688,50.0,300.0,39.5,160.0,30.146675503280456,0.18752855033903534,6.273344957967968,0.4954887234377016,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.796710641132734,0.16169886589992635,1.7726024282642408e-05,0.0006080546009532734,0.0004896550421702075,1.7654755155258272e-05,0.1579330220225026,0.003509211769091252,0.24431552363823555,0.47400000000000003,0.64,1.0239453963203835,6.6981633277636884e-06
7.44,1.335002096672343,0.0090631912036492,102.6307806061551,0.017589626805585366,0.5052903399279284,1.0357390446256857e-06,0.0006709345905349002,50.0,300.0,39.5,160.0,30.172053944724176,0.18728573111198457,6.278659660451632,0.4953906742602268,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.816843413968062,0.1619349307220557,1.7738112883710458e-05,0.0006091152136151904,0.0004904564192688881,1.7666372112536964e-05,0.1581584769661873,0.003520655634998146,0.2443137290197852,0.47400000000000003,0.64,1.026307806061551,6.7093459053490016e-06
7.45,1.3358246967554595,0.009065743680188901,102.8671968617138,0.017624713273546568,0.5068318681559802,1.0364588147961553e-06,0.000672055317861481,50.0,300.0,39.5,160.0,30.197393616874532,0.18704349165643094,6.283966507386088,0.4952926478086026,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.83694254505882,0.16217067194518497,1.775027963547177e-05,0.0006101754291466329,0.0004912595244876436,1.7678067845644842e-05,0.1583835855711789,0.0035321153464436977,0.24431193959830041,0.47400000000000003,0.64,1.028671968617138,6.72055317861481e-06
7.46,1.3366449231772184,0.0090682871242152,103.1037880483755,0.01765991432256387,0.5083755213204918,1.0371832939087707e-06,0.0006731784932813563,50.0,300.0,39.5,160.0,30.222694553456577,0.18680183038582895,6.289265504739206,0.49519464408262065,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.857008064926266,0.16240608905599674,1.7762524426289392e-05,0.0006112352453952192,0.0004920643418686632,1.768984224370537e-05,0.15860834664346818,0.0035435908452157005,0.24431015536639641,0.47400000000000003,0.64,1.031037880483755,6.731784932813563e-06
7.47,1.3374627792327372,0.009070821494614753,103.34055381615093,0.01769523011304905,0.5099212959017086,1.0379124759711227e-06,0.0006743040954543216,50.0,300.0,39.5,160.0,30.247956788332722,0.18656074571758285,6.294556658508128,0.49509666308206546,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.87704000420786,0.16264118154647517,1.7774847144675836e-05,0.0006122946602255555,0.0004928708555542941,1.7701695196061666e-05,0.1588327589518627,0.0035550820720839657,0.24430837631667868,0.47400000000000003,0.64,1.0334055381615093,6.7430409545432155e-06
7.48,1.3382782682220564,0.009073346747993783,103.57749381540175,0.017730660805090157,0.5114691883778282,1.0386463550042777e-06,0.0006754321031735598,50.0,300.0,39.5,160.0,30.273180355501612,0.18632023607304665,6.299839974719044,0.49499870480671426,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.897038393656377,0.16287594891389456,1.778724767929573e-05,0.0006133536715192323,0.0004936790497861826,1.77136265922816e-05,0.1590568212267852,0.0035665889667702245,0.2443066024417431,0.47400000000000003,0.64,1.0357749381540176,6.754321031735598e-06
7.49,1.3390913934695767,0.009075865110301375,103.81460769686818,0.017766206451750335,0.5130191931481463,1.0393849158886546e-06,0.00067656249677135,50.0,300.0,39.5,160.0,30.29836529022173,0.186080299850158,6.305115459647804,0.49490076925634974,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.917003265063727,0.16311039052569837,1.779972580978384e-05,0.0006144122746086469,0.0004944889099564193,1.772563616689486e-05,0.15928057122671943,0.0035781122322107077,0.24430483373413361,0.47400000000000003,0.64,1.0381460769686819,6.7656249677135e-06
7.5,1.3399021582749946,0.009078375365623259,104.05189511160465,0.017801867267327017,0.5145713077547855,1.0401281573791215e-06,0.0006776952545809371,50.0,300.0,39.5,160.0,30.323511626182565,0.18584093549223776,6.310383119264478,0.4948028564307284,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.936934648934717,0.16334450595866487,1.7812281481577797e-05,0.0006154704687359342,0.0004953004199618853,1.773772388976612e-05,0.15950398762623857,0.003589651418677948,0.24430307018644895,0.47400000000000003,0.64,1.0405189511160464,6.776952545809371e-06
7.51,1.3407105659500214,0.00908087714189577,104.28935571103051,0.017837643426047167,0.5161255289643896,1.0408760748344874e-06,0.0006788303555895852,50.0,300.0,39.5,160.0,30.348619397625434,0.18560214143636122,6.315642959649768,0.49470496632960426,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.95683257623104,0.16357829474475566,1.7824914599422118e-05,0.0006165282522002507,0.0004961135641880978,1.7749889673148465e-05,0.159727063555176,0.0036012063570779653,0.24430131179126288,0.47400000000000003,0.64,1.042893557110305,6.788303555895852e-06
7.5200000000000005,1.3415166198146264,0.009083370479553323,104.52698914692652,0.01787353508232719,0.5176818531625608,1.0416286619558345e-06,0.0006799677791703094,50.0,300.0,39.5,160.0,30.373688639128805,0.18536391611855357,6.320894986952857,0.49460709895272637,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.976697078194707,0.16381175639649667,1.7837625048274137e-05,0.0006175856228488485,0.0004969283273086258,1.7762133401174625e-05,0.15994979923633834,0.00361277701673697,0.2442995585411322,0.47400000000000003,0.64,1.0452698914692653,6.799677791703094e-06
7.53,1.34232032319347,0.009085855422516534,104.76479507143144,0.01790954238998347,0.5192402767278711,1.0423859124348253e-06,0.0006811075048274422,50.0,300.0,39.5,160.0,30.398719385404668,0.18512625797871635,6.326139207351422,0.49450925429983655,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,24.996528186180498,0.16404489043125092,1.785041271298819e-05,0.0006186425785396191,0.000497744694094848,1.7774454957815087e-05,0.16017219495956916,0.003624363368217877,0.24429781042860457,0.47400000000000003,0.64,1.0476479507143144,6.811075048274423e-06
7.54,1.3431216794158483,0.009088332018304689,105.0027731370435,0.017945665502226035,0.5208007960318186,1.0431478199533156e-06,0.000682249512195576,50.0,300.0,39.5,160.0,30.423711671297497,0.18488916546062528,6.33137562705142,0.49441143237066953,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.016325931655103,0.1642776963711936,1.7863277478311746e-05,0.0006196991171409385,0.0004985626494151717,1.778685422687164e-05,0.16039425108399344,0.003635965383377339,0.24429606744621865,0.47400000000000003,0.64,1.0500277313704351,6.8224951219557605e-06
7.55,1.343920691815639,0.00909080031814821,105.24092299662183,0.017981904571652167,0.5223634074387818,1.0439143781829722e-06,0.0006833937810385038,50.0,300.0,39.5,160.0,30.448665531783178,0.1846526370119282,6.336604252286882,0.49431363316495275,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.036090346196175,0.16451017374328772,1.787621922888149e-05,0.0006207552365315135,0.0004993821782342551,1.7799331091971077e-05,0.16061596804027384,0.0036475830354235025,0.2442943295865042,0.47400000000000003,0.64,1.0524092299662184,6.833937810385038e-06
7.5600000000000005,1.344717363731244,0.009093260377101123,105.47924430338777,0.01801825975024005,0.5239281073059755,1.044685580784886e-06,0.0006845402912481607,50.0,300.0,39.5,160.0,30.473581001967965,0.18441667108414275,6.341825089319697,0.49421585668240636,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.055821461491416,0.16474232207925898,1.7889237849219525e-05,0.0006218109346002279,0.0005002032656122252,1.7811885436558698e-05,0.1608373463328779,0.0036592162989744987,0.24429259684198226,0.47400000000000003,0.64,1.0547924430338778,6.845402912481607e-06
7.57,1.3455116985055358,0.009095712254153513,105.7177367109263,0.018054731189342373,0.5254948919834057,1.0454614214091882e-06,0.0006856890228435659,50.0,300.0,39.5,160.0,30.49845811708741,0.18418126613265456,6.347038144439399,0.49411810292274344,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.075519309337675,0.1649741409155708,1.7902333223729553e-05,0.0006228662092459927,0.0005010258967038999,1.782451714389199e-05,0.16105838654235602,0.003670865150117706,0.24429086920516507,0.47400000000000003,0.64,1.057177367109263,6.856890228435659e-06
7.58,1.346303699485801,0.009098156012343997,105.95639987318748,0.01809131903968001,0.5270637578138258,1.0462418936946656e-06,0.0006868399559697637,50.0,300.0,39.5,160.0,30.523296912505327,0.1839464206167148,6.3522434239629595,0.49402037188566966,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.095183921640018,0.16520562979339956,1.791550523669311e-05,0.0006239210583775966,0.0005018500567580076,1.7837226097034228e-05,0.16127908932763127,0.0036825295664697374,0.24428914666855642,0.47400000000000003,0.64,1.0595639987318748,6.8683995596976375e-06
7.59,1.347093370023686,0.009100591718872186,106.1952334444878,0.018128023451335608,0.5286347011326912,1.0470269912683757e-06,0.0006879930708967655,50.0,300.0,39.5,160.0,30.54809742371273,0.18371213299943823,6.357440934234576,0.49392266357088355,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.11481533041084,0.1654367882586089,1.7928753772265788e-05,0.0006249754799135574,0.0005026757311164084,1.785001217884809e-05,0.1614994554282988,0.0036942095272371905,0.24428742922465166,0.47400000000000003,0.64,1.061952334444878,6.879930708967655e-06
7.6000000000000005,1.3478807134751405,0.009103019445211155,106.43423707951162,0.018164844573747254,0.5302077182681151,1.0478167077452616e-06,0.0006891483480184911,50.0,300.0,39.5,160.0,30.572859686326762,0.18347840174780097,6.362630681625458,0.4938249779780763,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.134413567768917,0.16566761586172518,1.7942078714473567e-05,0.0006260294717819751,0.0005035029052133138,1.7862875271989245e-05,0.16171948566693775,0.003705905013278153,0.24428571686593784,0.47400000000000003,0.64,1.0643423707951163,6.891483480184911e-06
7.61,1.3486657332003626,0.0091054392672199,106.67341043331251,0.01820178255570207,0.5317828055408235,1.0486110367277682e-06,0.0006903057678517095,50.0,300.0,39.5,160.0,30.59758373608966,0.18324522533263848,6.367812672533611,0.49372731510693185,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.153978665938507,0.16589811215791103,1.7955479947209054e-05,0.0006270830319203862,0.0005043315645745085,1.787581525890004e-05,0.16193918095143253,0.0037176160071644474,0.2442840095848938,0.47400000000000003,0.64,1.066734104333125,6.903057678517095e-06
7.62,1.3494484325637441,0.009107851265255807,106.9127531613147,0.018238837545329893,0.5333599592641108,1.049409971805456e-06,0.0006914653110349818,50.0,300.0,39.5,160.0,30.6222696088677,0.18301260222864338,6.372986913383638,0.49362967495712684,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.17351065724845,0.16612827670694066,1.796895735422791e-05,0.0006281361582756208,0.0005051616948165699,1.7888832021803026e-05,0.16215854227730542,0.0037293424932446618,0.24428230737399026,0.47400000000000003,0.64,1.069127531613147,6.914653110349818e-06
7.63,1.3502288149338142,0.00911025552428712,107.15226491931448,0.018276009690096868,0.5349391757437956,1.050213506554618e-06,0.0006926269583276015,50.0,300.0,39.5,160.0,30.64691734065012,0.1827805309143632,6.378153410626514,0.4935320575283307,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.19300957413124,0.16635810907317394,1.7982510819145126e-05,0.0006291888488036588,0.0005059932816460905,1.7901925442694672e-05,0.16237757073006037,0.0037410844577079176,0.24428061022569011,0.47400000000000003,0.64,1.0715226491931449,6.926269583276015e-06
7.640000000000001,1.3510068836831841,0.009112652134005401,107.3919453634816,0.0183132991367991,0.5365204512781752,1.051021634537893e-06,0.0006937906906085368,50.0,300.0,39.5,160.0,30.671526967548093,0.18254900987219844,6.3833121707393845,0.49343446282020537,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.2124754491221,0.16658760882553036,1.7996140225431478e-05,0.0006302411014694895,0.0005068263108588975,1.7915095403338923e-05,0.16259626748753617,0.003752841888648413,0.24427891813244829,0.47400000000000003,0.64,1.073919453634816,6.937906906085369e-06
7.65,1.351782642213054,0.009115039145197918,107.63179414743924,0.018350706126927203,0.5381037839863244,1.0518343568680537e-06,0.0006949564898101234,50.0,300.0,39.5,160.0,30.696098525298748,0.1823180375913242,6.388463200124526,0.4933368908324268,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.23190831446061,0.1668167756694494,1.8009845549997207e-05,0.0006312929163915218,0.0005076607690005321,1.7928341913429073e-05,0.16281459805603438,0.0037646140553229753,0.24427723108665866,0.47400000000000003,0.64,1.0763179414743924,6.949564898101234e-06
7.66,1.3525560939254153,0.00911741487832337,107.87181092556537,0.018388230888935733,0.5396891717428856,1.0526516736636724e-06,0.0006961243378611774,50.0,300.0,39.5,160.0,30.720632049823116,0.18208761256438552,6.393606505223017,0.4932393415646608,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.251308202538823,0.16704560929848208,1.8023626757017722e-05,0.0006323442934085604,0.000508496642618337,1.7941664965792682e-05,0.16303253252465574,0.0037764003143424263,0.2442755490807143,0.47400000000000003,0.64,1.0787181092556537,6.961243378611775e-06
7.67,1.3533272421759357,0.009119781839137845,108.11199535859068,0.018425873455519777,0.5412766086751785,1.0534735695568662e-06,0.000697294214895085,50.0,300.0,39.5,160.0,30.74512757817328,0.18185773328189342,6.398742092707688,0.49314181501652254,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.270675146661787,0.1672741091405872,1.8037483619166087e-05,0.0006333952279832766,0.0005093339169940605,1.7955064290855195e-05,0.16325011426130948,0.0037882014999983445,0.24427387210711024,0.47400000000000003,0.64,1.0811199535859068,6.97294214895085e-06
7.68,1.3540960903550903,0.009122139963647222,108.35234710394433,0.018463633978837456,0.542866091206367,1.0543000386947162e-06,0.0006984661023383741,50.0,300.0,39.5,160.0,30.769585146895466,0.18162839824188703,6.403869969149662,0.49304431118764647,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.29000917973284,0.16750227479430144,1.8051416026979526e-05,0.0006344457182912799,0.0005101725783287477,1.7968539780268614e-05,0.16346734170891092,0.0038000175425011167,0.2442722001582667,0.47400000000000003,0.64,1.0835234710394432,6.9846610233837415e-06
7.69,1.3548626418572969,0.00912448918172986,108.59286581941967,0.0185015126108776,0.5444576157620815,1.0551310752509678e-06,0.0006996399817371746,50.0,300.0,39.5,160.0,30.7940047926498,0.18139960594626414,6.40899014114461,0.4929468300776599,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.30931033475128,0.16773010586339185,1.8065423871314334e-05,0.0006354957625275258,0.0005110126129124557,1.7982091326134492e-05,0.163684213201467,0.003811848369508933,0.24427053322659642,0.47400000000000003,0.64,1.0859286581941967,6.996399817371746e-06
7.7,1.3556269000808645,0.009126829416925263,108.833551163175,0.018539509503468485,0.5460511787706632,1.0559666734268454e-06,0.0007008158347563074,50.0,300.0,39.5,160.0,30.81838655220914,0.1811713549007794,6.414102615312516,0.49284937168618276,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.328578644811387,0.16795760195685536,1.807950704335411e-05,0.0006365453589064475,0.0005118540071235794,1.799571882101777e-05,0.1639007269597946,0.0038236939060206834,0.24426887130450467,0.47400000000000003,0.64,1.0883355116317501,7.008158347563074e-06
7.71,1.3563888684279415,0.00912916058622276,109.07440279373472,0.018577624808286602,0.54764677666341,1.056806827451865e-06,0.0007019936431783752,50.0,300.0,39.5,160.0,30.842730462457965,0.18094364361504264,6.41920739829746,0.4927519360128278,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.347814143101463,0.16818476268891822,1.8093665434617935e-05,0.0006375945056620924,0.0005126967474281742,1.8009422157960495e-05,0.1641168810872196,0.0038355540742674907,0.2442672143843894,0.47400000000000003,0.64,1.0907440279373473,7.019936431783752e-06
7.72,1.3571485503044654,0.009131482599850175,109.3154203699901,0.018615858676865372,0.549244405874821,1.0576515315846485e-06,0.0007031733889028512,50.0,300.0,39.5,160.0,30.867036560391238,0.18071647060251725,6.424304496767382,0.49265452305720053,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.367016862902844,0.16841158767903547,1.8107898936968467e-05,0.0006386432010482531,0.0005135408203792828,1.8023201230495642e-05,0.16433267356525388,0.0038474287936028162,0.2442655624586413,0.47400000000000003,0.64,1.093154203699901,7.031733889028512e-06
7.73,1.3579059491201095,0.009133795361062503,109.55660355120031,0.01865421126060391,0.5508440628428419,1.0585007801137374e-06,0.0007043550539451688,50.0,300.0,39.5,160.0,30.891304883113264,0.1804898343805185,6.429393917413856,0.49255713281889907,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.386186837588944,0.16863807655189042,1.812220744262e-05,0.0006396914433386006,0.000514386212616258,1.8037055932660905e-05,0.16454810224925395,0.0038593179803911434,0.2442639155196441,0.47400000000000003,0.64,1.0955660355120032,7.043550539451688e-06
7.74,1.3586610682882334,0.009136098765930587,109.79795199699325,0.01869268271077574,0.5524457440091094,1.059354567358406e-06,0.0007055386204358115,50.0,300.0,39.5,160.0,30.91553546783656,0.18026373347021188,6.434475666951866,0.49245976529751434,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.405324100624263,0.16886422893739414,1.813659084414642e-05,0.0006407392308268153,0.0005152329108640875,1.8050986159012406e-05,0.16476316486405754,0.0038712215478952363,0.24426227355977437,0.47400000000000003,0.64,1.0979795199699325,7.055386204358115e-06
7.75,1.3594139112258299,0.009138392703129786,110.03946536736663,0.01873127317853757,0.554049445819197,1.0602128876694748e-06,0.0007067240706194021,50.0,300.0,39.5,160.0,30.939728351880724,0.1800381663966114,6.439549752119574,0.49236242049263,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.42442868556341,0.16909004447068524,1.815104903448918e-05,0.0006417865618267194,0.00051608090193272,1.8064991804638568e-05,0.16497785899960163,0.003883139406161996,0.24426063657140187,0.47400000000000003,0.64,1.1003946536736664,7.067240706194021e-06
7.76,1.3601644813534746,0.009140677053728653,110.28114332268882,0.018769982814938007,0.5556551647228596,1.0610757354301253e-06,0.0007079113868537928,50.0,300.0,39.5,160.0,30.9638835726713,0.179813131688578,6.444616179678097,0.4922650984038223,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.443500626050138,0.16931552279212925,1.8165581906965115e-05,0.0006428334346724057,0.0005169301727163877,1.807907276517377e-05,0.16519218210651954,0.003895071461906855,0.2442590045468895,0.47400000000000003,0.64,1.1028114332268881,7.079113868537928e-06
7.7700000000000005,1.360912782095274,0.009142951690977614,110.5229855236998,0.018808811770926328,0.5572628971742787,1.0619431050567126e-06,0.0007091005516091543,50.0,300.0,39.5,160.0,30.98800116773865,0.1795886278788177,6.4496749564112745,0.4921677990306603,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.4625399558164,0.16954066354731867,1.8180189355274294e-05,0.0006438798477183686,0.0005177807101929331,1.80932289368122e-05,0.16540613149171912,0.003907017618396746,0.24425737747859358,0.47400000000000003,0.64,1.1052298552369981,7.0910055160915436e-06
7.78,1.3616588168788137,0.009145216480097624,110.76499163151205,0.018847760197361185,0.558872639632307,1.0628149909995789e-06,0.0007102915474670659,50.0,300.0,39.5,160.0,31.0120811747168,0.17936465350388023,6.454726089125445,0.4920705223727057,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.4815467086813,0.16976546638707213,1.819487127350774e-05,0.0006449257993396313,0.0005186325014231327,1.8107460216321555e-05,0.16561970431394005,0.003918977775331622,0.24425575535886387,0.47400000000000003,0.64,1.1076499163151206,7.102915474670659e-06
7.79,1.362402589135108,0.009147471278068866,111.00716130761155,0.018886828245019378,0.5604843885607143,1.0636913877438684e-06,0.0007114843571196044,50.0,300.0,39.5,160.0,31.036123631342335,0.179141207104157,6.459769584649214,0.4919732684295129,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.5005209185502,0.16998993096743464,1.8209627556155118e-05,0.0006459712879318773,0.0005194855335500208,1.8121766501056824e-05,0.16583289757929298,0.003930951828724548,0.24425413818004363,0.47400000000000003,0.64,1.1100716130761155,7.114843571196044e-06
7.8,1.3631441022985467,0.009149715933419407,111.24949421385875,0.01892601606460459,0.5620981404284315,1.0645722898103394e-06,0.0007126789633684343,50.0,300.0,39.5,160.0,31.060128575453245,0.17891828722387984,6.464805449833233,0.4918760372006288,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.519462619413694,0.1702140569496771,1.8224458098112422e-05,0.0006470163119115754,0.0005203397937982167,1.8136147688974034e-05,0.16604570813677832,0.003942939670780313,0.24425252593446972,0.47400000000000003,0.64,1.1124949421385875,7.126789633684343e-06
7.8100000000000005,1.363883359806846,0.009151950286013878,111.49199001248941,0.018965323806756126,0.5637138917097969,1.0654576917561789e-06,0.0007138753491238974,50.0,300.0,39.5,160.0,31.084096044987803,0.17869589241111886,6.469833691549968,0.49177882868559325,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.538371845346674,0.17043784400029618,1.8239362794689485e-05,0.0006480608697161091,0.0005211952694732477,1.815060367864399e-05,0.16625813267378586,0.0039549411897725865,0.24425091861447287,0.47400000000000003,0.64,1.1149199001248942,7.138753491238974e-06
7.82,1.3646203650960975,0.009154180322485831,111.73464837065019,0.019004751362377597,0.5653316332542988,1.0663475663301288e-06,0.0007150734976812013,50.0,300.0,39.5,160.0,31.108026079872328,0.1784740211878781,6.4748543170690205,0.49168164288394317,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.557248632044534,0.1706612913946013,1.8254341290054142e-05,0.0006491049532630613,0.0005220519482301642,1.8165133999457648e-05,0.1664702773543133,0.003966958547585382,0.24424931621238832,0.47400000000000003,0.64,1.117346483706502,7.150734976812013e-06
7.83,1.3653551216136404,0.009156401932772392,111.97746894843384,0.019044299047878487,0.566951365144351,1.0672419221187815e-06,0.0007162733919883111,50.0,300.0,39.5,160.0,31.13191871703569,0.17825267212900073,6.479867333065916,0.49158447979520065,1.0,0.05,5.0,0.2,0.001,0.02,1.0,0.02,0.02,0.004,4.44,0.004,0.012,1.0,25.57609301276574,0.17088439906151634,1.826939364177988e-05,0.0006501485652285666,0.0005229098173625124,1.8179738787509373e-05,0.16668206875641978,0.0039789901844656545,0.24424771872052786,0.47400000000000003,0.64,1.1197746894843383,7.1627339198831106e-06
