Time,Rapamycin_Dose,Cytosolic_Rapamycin,Raptor,Rictor,mTOR_Rapamycin,mTORC1_Rapamycin,mTORC1,mTORC2,mTOR,K_abs_Rapam,K_el_Rapam,K_syn_mTOR,K_deg_mTOR,K_syn_Raptor,K_deg_Raptor,K_syn_Rictor,K_deg_Rictor,k_form_C1,k_diss_C1,k_form_C2,k_diss_C2,k_form_mTOR_Rapam,k_diss_mTOR_Rapam,k_form_C1_Rapam,k_diss_C1_Rapam,k_forward_Raptor_release,k_reverse_Raptor_release,compartment,Absorption_of_Rapamycin,Elimination_of_rapamycin,Synthesis_of_mTOR,Degradation_of_mTOR,Synthesis_of_Raptor,Degradation_of_Raptor,Synthesis_of_Rictor,Degradation_of_Rictor,mTORC1_formation_and_dissociation,mTORC2_formation_and_dissociation,mTOR___Rapamycin_association_sequestration_and_dissociation,mTORC1___Rapamycin_association_sequestration_and_dissociation,Releasing_Raptor_from_mTORC1___rapamycin_complex
2050.0,1.2799999999999995e-18,3.8537287840316704e-17,4.7991148141823316e-08,1.3242370924411797e-08,3.628012842889197e-16,6.1382283024862585e-16,2.721672666970176e-07,7.51000974058833e-08,2.8354852722849663e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7694128235262475e-18,1.6e-27,2.835485272284966e-16,2.15e-27,4.799114814182331e-16,5.9e-28,1.3242370924411798e-16,-2.8168609725661547e-16,-7.943852256428214e-17,-5.8836075419397625e-18,6.633987265567434e-18,6.138228302312146e-18
2052.5,1.2799999999999995e-18,3.860132597560206e-17,4.799114766160702e-08,1.3242370791949099e-08,3.6344008067277665e-16,6.150547073059688e-16,2.721672659762233e-07,7.510009720728674e-08,2.8354852931498517e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.774014808849886e-18,1.6e-27,2.835485293149852e-16,2.15e-27,4.799114766160702e-16,5.9e-28,1.32423707919491e-16,-2.8167504612363176e-16,-7.94387177789067e-17,-5.894174726482949e-18,6.6403497586349316e-18,6.150547072885269e-18
2055.0,1.2799999999999995e-18,3.8664751074969986e-17,4.799114718139378e-08,1.3242370659486776e-08,3.640829006023708e-16,6.162717433905186e-16,2.721672652554408e-07,7.510009700868979e-08,2.835485314014676e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7785727394507833e-18,1.6e-27,2.835485314014676e-16,2.15e-27,4.799114718139378e-16,5.9e-28,1.3242370659486776e-16,-2.8166402146042765e-16,-7.943883772009552e-17,-5.904863803464435e-18,6.646718404173927e-18,6.162717433730459e-18
2057.5,1.2799999999999995e-18,3.8727612318449574e-17,4.799114670118327e-08,1.3242370527024703e-08,3.6472911968316903e-16,6.174745859977454e-16,2.7216726453466976e-07,7.510009681009259e-08,2.8354853348794573e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7830901495632056e-18,1.6e-27,2.8354853348794574e-16,2.15e-27,4.799114670118326e-16,5.9e-28,1.3242370527024702e-16,-2.8165301664955825e-16,-7.943891630225372e-17,-5.915658358779592e-18,6.653104656859075e-18,6.1747458598024164e-18
2060.0,1.2799999999999995e-18,3.87901067433674e-17,4.7991146220975176e-08,1.3242370394562796e-08,3.653781522449942e-16,6.186637115410624e-16,2.7216726381391005e-07,7.510009661149523e-08,2.8354853557442118e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7875811989199602e-18,1.6e-27,2.835485355744212e-16,2.15e-27,4.799114622097517e-16,5.9e-28,1.3242370394562795e-16,-2.8164202507357864e-16,-7.943896262436802e-17,-5.92653478071327e-18,6.659600999648896e-18,6.1866371152352745e-18
2062.5,1.2799999999999995e-18,3.885227148445322e-17,4.799114574076918e-08,1.3242370262100974e-08,3.660294696131352e-16,6.198396817591995e-16,2.7216726309316145e-07,7.51000964128978e-08,2.8354853766089557e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.7920485561415586e-18,1.6e-27,2.835485376608956e-16,2.15e-27,4.799114574076918e-16,5.9e-28,1.3242370262100975e-16,-2.8163105996737864e-16,-7.943898578542517e-17,-5.937479416758576e-18,6.666214479459748e-18,6.198396817416334e-18
2065.0,1.2799999999999995e-18,3.891408724979374e-17,4.7991145260565016e-08,1.3242370129639184e-08,3.6668258922782784e-16,6.210030622466523e-16,2.721672623724236e-07,7.510009621430034e-08,2.835485397473703e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.796490834849378e-18,1.6e-27,2.835485397473703e-16,2.15e-27,4.799114526056501e-16,5.9e-28,1.3242370129639184e-16,-2.81620104787346e-16,-7.943898661260578e-17,-5.948482700878302e-18,6.672922572009807e-18,6.210030622290548e-18
2067.5,1.2799999999999995e-18,3.897555322582264e-17,4.7991144780362424e-08,1.324236999717737e-08,3.673370677632445e-16,6.221543624830225e-16,2.7216726165169624e-07,7.51000960157029e-08,2.8354854183384663e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8009079765779376e-18,1.6e-27,2.835485418338466e-16,2.15e-27,4.799114478036243e-16,5.9e-28,1.324236999717737e-16,-2.8160914960731333e-16,-7.943896510590986e-17,-5.959534924196277e-18,6.67971364361111e-18,6.221543624653935e-18
2070.0,1.2799999999999995e-18,3.9036649892658625e-17,4.799114430016114e-08,1.3242369864715484e-08,3.679924986668257e-16,6.232940714846775e-16,2.721672609309792e-07,7.510009581710553e-08,2.8354854392032568e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8052985785661053e-18,1.6e-27,2.835485439203257e-16,2.15e-27,4.799114430016114e-16,5.9e-28,1.3242369864715484e-16,-2.815982208970603e-16,-7.943892457405984e-17,-5.970628205244714e-18,6.686566735573578e-18,6.232940714670172e-18
2072.5,1.2799999999999995e-18,3.909737993665298e-17,4.799114381996095e-08,1.3242369732253482e-08,3.686485134224991e-16,6.244226199330263e-16,2.721672602102722e-07,7.510009561850828e-08,2.8354854600680847e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8096628338636802e-18,1.6e-27,2.835485460068085e-16,2.15e-27,4.799114381996096e-16,5.9e-28,1.324236973225348e-16,-2.8158731865658683e-16,-7.943886667141696e-17,-5.981754290421946e-18,6.693473776690524e-18,6.244226199153344e-18
2075.0,1.2799999999999995e-18,3.915775161395195e-17,4.799114333976167e-08,1.3242369599791325e-08,3.6930478561940923e-16,6.255403908737127e-16,2.7216725948957513e-07,7.51000954199112e-08,2.8354854809329593e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.814001335783752e-18,1.6e-27,2.8354854809329593e-16,2.15e-27,4.799114333976167e-16,5.9e-28,1.3242369599791325e-16,-2.8157644619461544e-16,-7.943879470670367e-17,-5.992905549214076e-18,6.70043065430048e-18,6.255403908559894e-18
2077.5,1.2799999999999995e-18,3.9217763555625346e-17,4.799114285956307e-08,1.3242369467328972e-08,3.699609641434468e-16,6.26647801009802e-16,2.7216725876888774e-07,7.510009522131432e-08,2.83548550179789e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8183139859506153e-18,1.6e-27,2.83548550179789e-16,2.15e-27,4.799114285956307e-16,5.9e-28,1.3242369467328972e-16,-2.81565610128591e-16,-7.943870867991996e-17,-6.0040743316374934e-18,6.707427485587758e-18,6.2664780099204725e-18
2080.0,1.2799999999999995e-18,3.927742270931022e-17,4.7991142379365015e-08,1.3242369334866395e-08,3.706168075084426e-16,6.277451484166084e-16,2.7216725804820987e-07,7.510009502271767e-08,2.8354855226628845e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8226012836437024e-18,1.6e-27,2.835485522662885e-16,2.15e-27,4.799114237936501e-16,5.9e-28,1.3242369334866395e-16,-2.8155480714979105e-16,-7.943860859106585e-17,-6.015254946758354e-18,6.714461343462049e-18,6.277451483988221e-18
2082.5,1.2799999999999995e-18,3.933672991020257e-17,4.7991141899167294e-08,1.324236920240355e-08,3.7127197572197793e-16,6.288328365456534e-16,2.721672573275414e-07,7.510009482412128e-08,2.835485543527952e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8268632888828695e-18,1.6e-27,2.835485543527952e-16,2.15e-27,4.799114189916729e-16,5.9e-28,1.324236920240355e-16,-2.815440438756605e-16,-7.943849609450254e-17,-6.0264398692746896e-18,6.721523788432292e-18,6.288328365278357e-18
2085.0,1.2799999999999995e-18,3.939568769721322e-17,4.799114141896982e-08,1.3242369069940418e-08,3.719262898402318e-16,6.299111038323006e-16,2.7216725660688204e-07,7.510009462552518e-08,2.8354855643930972e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.831100184122373e-18,1.6e-27,2.835485564393097e-16,2.15e-27,4.799114141896981e-16,5.9e-28,1.3242369069940417e-16,-2.8153330707130957e-16,-7.943837201741066e-17,-6.037625024201192e-18,6.7286109016580594e-18,6.2991110381445146e-18
2087.5,1.2799999999999995e-18,3.9454298585573994e-17,4.7991140938772393e-08,1.3242368937476965e-08,3.725794663322789e-16,6.309802949267973e-16,2.7216725588623176e-07,7.51000944269294e-08,2.835485585258328e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8353121501148213e-18,1.6e-27,2.835485585258328e-16,2.15e-27,4.799114093877239e-16,5.9e-28,1.3242368937476964e-16,-2.8152262320651784e-16,-7.943823884133203e-17,-6.048804036925372e-18,6.7357164151977446e-18,6.309802949089168e-18
2090.0,1.2799999999999995e-18,3.9512564177384206e-17,4.7991140458574923e-08,1.3242368805013172e-08,3.732313327625847e-16,6.320406422989509e-16,2.7216725516559036e-07,7.510009422833396e-08,2.8354856061236497e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8394993019921966e-18,1.6e-27,2.8354856061236497e-16,2.15e-27,4.799114045857492e-16,5.9e-28,1.3242368805013172e-16,-2.8151197573767305e-16,-7.943809573908606e-17,-6.059973026645473e-18,6.742836051911832e-18,6.320406422810392e-18
2092.5,1.2799999999999995e-18,3.9570486392084314e-17,4.7991139978377295e-08,1.3242368672549014e-08,3.7388168833306617e-16,6.330924070003226e-16,2.721672544449577e-07,7.51000940297389e-08,2.8354856269890676e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8436617776916335e-18,1.6e-27,2.8354856269890675e-16,2.15e-27,4.799113997837729e-16,5.9e-28,1.3242368672549014e-16,-2.8150136797349767e-16,-7.943794519221458e-17,-6.071127471307201e-18,6.749965071692387e-18,6.3309240698237964e-18
2095.0,1.2799999999999995e-18,3.9628067257668844e-17,4.799113949817941e-08,1.3242368540084473e-08,3.7453037596679615e-16,6.341358052020195e-16,2.721672537243337e-07,7.510009383114422e-08,2.8354856478545857e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.847799722951308e-18,1.6e-27,2.835485647854586e-16,2.15e-27,4.799113949817941e-16,5.9e-28,1.3242368540084472e-16,-2.8149080322271415e-16,-7.943778720071758e-17,-6.082263804811858e-18,6.757099778527571e-18,6.341358051840454e-18
2097.5,1.2799999999999995e-18,3.968530861405181e-17,4.7991139017981183e-08,1.3242368407619537e-08,3.7517727429120583e-16,6.351710168252385e-16,2.7216725300371823e-07,7.510009363254995e-08,2.8354856687202077e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.851913269993328e-18,1.6e-27,2.8354856687202077e-16,2.15e-27,4.799113901798119e-16,5.9e-28,1.3242368407619536e-16,-2.8148028148532247e-16,-7.943762093741446e-17,-6.093379256795984e-18,6.764237175620007e-18,6.351710168072333e-18
2100.0,1.2799999999999995e-18,3.974221245829466e-17,4.799113853778251e-08,1.324236827515418e-08,3.7582219328062506e-16,6.361982917897367e-16,2.7216725228311115e-07,7.510009343395609e-08,2.8354856895859383e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8560025623329206e-18,1.6e-27,2.835485689585938e-16,2.15e-27,4.799113853778251e-16,5.9e-28,1.324236827515418e-16,-2.8146980937876755e-16,-7.943744888384705e-17,-6.104469537972564e-18,6.7713728083231074e-18,6.361982917717006e-18
2102.5,1.2799999999999995e-18,3.979878073585566e-17,4.799113805758328e-08,1.3242368142688386e-08,3.764649654532961e-16,6.372178570295449e-16,2.7216725156251237e-07,7.510009323536269e-08,2.8354857104517826e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8600677397769422e-18,1.6e-27,2.835485710451783e-16,2.15e-27,4.799113805758328e-16,5.9e-28,1.3242368142688386e-16,-2.814593802856045e-16,-7.943727186719596e-17,-6.115530857830004e-18,6.778502700710457e-18,6.372178570114779e-18
2105.0,1.2799999999999995e-18,3.9855015502063485e-17,4.799113757738346e-08,1.3242368010222148e-08,3.77105544655312e-16,6.382298147680635e-16,2.7216725084192175e-07,7.510009303676972e-08,2.8354857313177408e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8641089500278887e-18,1.6e-27,2.835485731317741e-16,2.15e-27,4.799113757738346e-16,5.9e-28,1.3242368010222148e-16,-2.814490041320006e-16,-7.943709154182242e-17,-6.126562089087934e-18,6.785625677903484e-18,6.382298147499658e-18
2107.5,1.2799999999999995e-18,3.991091874991047e-17,4.7991137097182985e-08,1.3242367877755453e-08,3.777438088697382e-16,6.392343451903833e-16,2.721672501213393e-07,7.510009283817721e-08,2.8354857521838174e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.868126336308566e-18,1.6e-27,2.8354857521838175e-16,2.15e-27,4.799113709718299e-16,5.9e-28,1.3242367877755454e-16,-2.814386709917886e-16,-7.943690294464276e-17,-6.137560438873047e-18,6.792738817291886e-18,6.39234345172255e-18
2110.0,1.2799999999999995e-18,3.9966492462842065e-17,4.799113661698177e-08,1.3242367745288286e-08,3.783796206649038e-16,6.40231644314674e-16,2.7216724940076475e-07,7.510009263958519e-08,2.8354857730500152e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.872120041155712e-18,1.6e-27,2.835485773050015e-16,2.15e-27,4.799113661698177e-16,5.9e-28,1.3242367745288286e-16,-2.8142838748241335e-16,-7.943671269310187e-17,-6.148522775707576e-18,6.799838842948768e-18,6.402316442965151e-18
2112.5,1.2799999999999995e-18,4.0021738653040794e-17,4.7991136136779734e-08,1.3242367612820635e-08,3.790128710326743e-16,6.412218789353102e-16,2.7216724868019817e-07,7.510009244099366e-08,2.8354857939163376e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8760902091712013e-18,1.6e-27,2.8354857939163378e-16,2.15e-27,4.799113613677973e-16,5.9e-28,1.3242367612820635e-16,-2.8141816022131974e-16,-7.943651747847731e-17,-6.1594465918670665e-18,6.806923136887597e-18,6.41221878917121e-18
2115.0,1.2799999999999995e-18,4.0076659081923284e-17,4.799113565657688e-08,1.3242367480352495e-08,3.796435375365146e-16,6.422051262163873e-16,2.7216724795963936e-07,7.51000922424026e-08,2.8354858147827842e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8800369669360693e-18,1.6e-27,2.8354858147827845e-16,2.15e-27,4.799113565657688e-16,5.9e-28,1.3242367480352497e-16,-2.8140797266489554e-16,-7.943631978231091e-17,-6.1703312978542816e-18,6.813990921947474e-18,6.422051261981677e-18
2117.5,1.2799999999999995e-18,4.013125577846304e-17,4.799113517637312e-08,1.324236734788386e-08,3.8027152372849633e-16,6.431815400187258e-16,2.721672472390883e-07,7.510009204381205e-08,2.8354858356493585e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8839604602588453e-18,1.6e-27,2.8354858356493585e-16,2.15e-27,4.799113517637313e-16,5.9e-28,1.324236734788386e-16,-2.8139784466547544e-16,-7.943611795024145e-17,-6.1811746613551734e-18,6.821039873454351e-18,6.431815400004762e-18
2120.0,1.2799999999999995e-18,4.018553069947407e-17,4.799113469616844e-08,1.3242367215414717e-08,3.808967643977455e-16,6.44151241886714e-16,2.721672465185449e-07,7.510009184522201e-08,2.8354858565160614e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.887860829762445e-18,1.6e-27,2.8354858565160616e-16,2.15e-27,4.799113469616844e-16,5.9e-28,1.3242367215414718e-16,-2.8138776298816964e-16,-7.943591446381076e-17,-6.1919751411993464e-18,6.828068339987931e-18,6.441512418684343e-18
2122.5,1.2799999999999995e-18,4.0239485770629863e-17,4.799113421596279e-08,1.324236708294507e-08,3.8151920587255153e-16,6.451143413343321e-16,2.721672457980091e-07,7.510009164663249e-08,2.835485877382894e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.891738213831928e-18,1.6e-27,2.8354858773828944e-16,2.15e-27,4.799113421596279e-16,5.9e-28,1.324236708294507e-16,-2.8137774086786795e-16,-7.943570766865762e-17,-6.2027314517733315e-18,6.83507491852407e-18,6.451143413160226e-18
2125.0,1.2799999999999995e-18,4.029312271694572e-17,4.799113373575613e-08,1.3242366950474902e-08,3.8213878539143634e-16,6.460709559932695e-16,2.721672450774808e-07,7.510009144804348e-08,2.8354858982498588e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.8955927364324135e-18,1.6e-27,2.835485898249859e-16,2.15e-27,4.799113373575613e-16,5.9e-28,1.3242366950474903e-16,-2.8136776506968056e-16,-7.943550004632387e-17,-6.213442118412867e-18,6.842057922592821e-18,6.460709559749303e-18
2127.5,1.2799999999999995e-18,4.0346443489267146e-17,4.799113325554844e-08,1.3242366818004213e-08,3.827554725569696e-16,6.470211715684057e-16,2.7216724435695995e-07,7.510009124945499e-08,2.835485919116956e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.899424537757903e-18,1.6e-27,2.835485919116956e-16,2.15e-27,4.799113325554844e-16,5.9e-28,1.3242366818004212e-16,-2.813578455197748e-16,-7.94352907696289e-17,-6.2241063661682434e-18,6.8490164861241585e-18,6.4702117155003675e-18
2130.0,1.2799999999999995e-18,4.039944994187854e-17,4.79911327753397e-08,1.3242366685533003e-08,3.833692379999786e-16,6.47965072108284e-16,2.7216724363644646e-07,7.510009105086703e-08,2.8354859399841853e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.903233751063206e-18,1.6e-27,2.835485939984185e-16,2.15e-27,4.79911327753397e-16,5.9e-28,1.3242366685533004e-16,-2.813479789094283e-16,-7.943507901139208e-17,-6.234723447968332e-18,6.855949729028335e-18,6.4796507208988565e-18
2132.5,1.2799999999999995e-18,4.045214392167835e-17,4.799113229512988e-08,1.3242366553061267e-08,3.8398004807685224e-16,6.489027456550998e-16,2.721672429159403e-07,7.51000908522796e-08,2.8354859608515487e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.9070205090723557e-18,1.6e-27,2.835485960851549e-16,2.15e-27,4.799113229512988e-16,5.9e-28,1.3242366553061267e-16,-2.8133815862119606e-16,-7.943486642597466e-17,-6.245292523106456e-18,6.862856679495661e-18,6.4890274563667224e-18
2135.0,1.2799999999999995e-18,4.0504527281781133e-17,4.799113181491895e-08,1.3242366420589e-08,3.845878385713052e-16,6.498343106919159e-16,2.7216724219544135e-07,7.510009065369271e-08,2.835485981719047e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.910784944956094e-18,1.6e-27,2.8354859817190473e-16,2.15e-27,4.799113181491895e-16,5.9e-28,1.3242366420589e-16,-2.813283945812455e-16,-7.9434652186196e-17,-6.255812077938689e-18,6.869735699265639e-18,6.498343106734591e-18
2137.5,1.2799999999999995e-18,4.055660183294743e-17,4.7991131334706904e-08,1.3242366288116199e-08,3.851926085999944e-16,6.507598217050701e-16,2.721672414749496e-07,7.510009045510636e-08,2.8354860025866804e-08,2.77,0.0718632,1.6e-27,1e-08,2.15e-27,1e-08,5.9e-28,1e-08,16666666.0,0.08333,16666666.0,0.08333,1920000.0,0.022,1920000.0,0.022,0.01,1e-05,1.0,3.545599999999999e-18,2.914527188841468e-18,1.6e-27,2.8354860025866803e-16,2.15e-27,4.799113133470691e-16,5.9e-28,1.3242366288116198e-16,-2.813186834808541e-16,-7.943443877359797e-17,-6.266281994451644e-18,6.876586535873136e-18,6.5075982168658425e-18
