Cytosolic_Rapamycin_2_task1,Rapamycin_Dose_1_task1,Raptor_3_task1,Rictor_4_task1,_1_task1,mTORC1_7_task1,mTORC1_Rapamycin_6_task1,mTORC2_8_task1,mTOR_9_task1,mTOR_Rapamycin_5_task1
4.366875462864064e-17,1.3599999999999995e-18,4.7991107804580345e-08,1.3242359797214839e-08,2260.0,2.7216720616508954e-07,7.016250934915347e-16,7.510008072411293e-08,2.835487025029695e-08,4.1604094856662517e-16
4.372035414078185e-17,1.3599999999999995e-18,4.7991107324367264e-08,1.3242359664741407e-08,2262.5,2.721672054446088e-07,7.025412013602694e-16,7.510008052552737e-08,2.835487045897515e-08,4.166411612427964e-16
4.377164947105504e-17,1.3599999999999995e-18,4.7991106844153006e-08,1.3242359532267438e-08,2265.0,2.7216720472413514e-07,7.034514751176102e-16,7.510008032694235e-08,2.8354870667654715e-08,4.172382694108893e-16
4.382264239839692e-17,1.3599999999999995e-18,4.799110636393756e-08,1.3242359399792928e-08,2267.5,2.721672040036684e-07,7.043559692423073e-16,7.510008012835787e-08,2.8354870876335645e-08,4.1783227114554186e-16
4.3873334687768344e-17,1.3599999999999995e-18,4.7991105883720935e-08,1.3242359267317883e-08,2270.0,2.7216720328320864e-07,7.052547308471627e-16,7.510007992977393e-08,2.8354871085017934e-08,4.1842317153853704e-16
4.392372811303643e-17,1.3599999999999995e-18,4.7991105403503116e-08,1.3242359134842299e-08,2272.5,2.721672025627557e-07,7.061478229706074e-16,7.510007973119054e-08,2.8354871293701584e-08,4.1901095962452696e-16
4.397382454880336e-17,1.3599999999999995e-18,4.799110492328403e-08,1.3242359002366164e-08,2275.0,2.7216720184230957e-07,7.0703541804872e-16,7.51000795326077e-08,2.8354871502386626e-08,4.195955157810761e-16
4.402362566455653e-17,1.3599999999999995e-18,4.799110444306372e-08,1.3242358869889488e-08,2277.5,2.721672011218702e-07,7.079174865924116e-16,7.51000793340254e-08,2.8354871711073035e-08,4.201769201469436e-16
4.407313319543331e-17,1.4399999999999995e-18,4.799110396284218e-08,1.3242358737412275e-08,2280.0,2.7216720040143754e-07,7.0879407279730095e-16,7.510007913544365e-08,2.8354871919760804e-08,4.2075517958355184e-16
4.439991141989362e-17,1.4399999999999995e-18,4.799110348262017e-08,1.3242358604937716e-08,2282.5,2.7216719968079075e-07,7.098851853650219e-16,7.510007893685925e-08,2.835487212842857e-08,4.213555950199596e-16
4.451424871700885e-17,1.4399999999999995e-18,4.799110300239849e-08,1.3242358472470111e-08,2285.0,2.72167198959988e-07,7.111320010790903e-16,7.510007873826788e-08,2.8354872337081407e-08,4.2197822206399607e-16
4.458811235049139e-17,1.4399999999999995e-18,4.7991102522178695e-08,1.3242358340006154e-08,2287.5,2.7216719823916794e-07,7.123942664343937e-16,7.510007853967288e-08,2.8354872545730696e-08,4.226099002994409e-16
4.465418670517847e-17,1.4399999999999995e-18,4.799110204196192e-08,1.3242358207543707e-08,2290.0,2.7216719751835545e-07,7.136460119357251e-16,7.510007834107635e-08,2.835487275437857e-08,4.23247496889436e-16
4.471833626322102e-17,1.4399999999999995e-18,4.799110156174835e-08,1.3242358075081955e-08,2292.5,2.721671967975543e-07,7.148832234748826e-16,7.510007814247916e-08,2.8354872963025553e-08,4.2388985999401806e-16
4.478182703863218e-17,1.4399999999999995e-18,4.799110108153782e-08,1.3242357942620589e-08,2295.0,2.7216719607676493e-07,7.16105603663939e-16,7.510007794388157e-08,2.835487317167194e-08,4.2453622478849405e-16
4.4845187536833384e-17,1.4399999999999995e-18,4.7991100601330045e-08,1.324235781015945e-08,2297.5,2.7216719535598743e-07,7.173134065083151e-16,7.510007774528377e-08,2.8354873380317943e-08,4.251859328827959e-16
4.490814324011197e-17,1.4399999999999995e-18,4.7991100121124654e-08,1.3242357677698462e-08,2300.0,2.721671946352212e-07,7.185074952844247e-16,7.510007754668582e-08,2.8354873588963684e-08,4.258384329179732e-16
4.4970593137112095e-17,1.4399999999999995e-18,4.799109964092137e-08,1.3242357545237567e-08,2302.5,2.72167193914466e-07,7.196885446666191e-16,7.510007734808777e-08,2.835487379760932e-08,4.26493206888115e-16
4.503271812304838e-17,1.4399999999999995e-18,4.7991099160719894e-08,1.3242357412776698e-08,2305.0,2.7216719319372153e-07,7.20856955277383e-16,7.510007714948969e-08,2.8354874006255e-08,4.2714975884519125e-16
4.5094500640543296e-17,1.4399999999999995e-18,4.799109868051996e-08,1.32423572803158e-08,2307.5,2.721671924729877e-07,7.220132513014615e-16,7.510007695089166e-08,2.8354874214900836e-08,4.2780764600823767e-16
4.515588994689929e-17,1.4399999999999995e-18,4.799109820032134e-08,1.3242357147854827e-08,2310.0,2.7216719175226416e-07,7.2315794781138645e-16,7.51000767522937e-08,2.8354874423546955e-08,4.2846646393892956e-16
4.521687690932565e-17,1.4399999999999995e-18,4.79910977201238e-08,1.324235701539374e-08,2312.5,2.721671910315507e-07,7.242914921720904e-16,7.510007655369586e-08,2.835487463219346e-08,4.2912583838444767e-16
4.527749768292248e-17,1.4399999999999995e-18,4.799109723992712e-08,1.3242356882932493e-08,2315.0,2.721671903108471e-07,7.254142635696819e-16,7.510007635509818e-08,2.835487484084045e-08,4.2978542246836654e-16
4.5337783332967313e-17,1.4399999999999995e-18,4.799109675973114e-08,1.3242356750471044e-08,2317.5,2.721671895901533e-07,7.265266167129788e-16,7.510007615650071e-08,2.835487504948801e-08,4.3044489795353137e-16
4.5397726668204494e-17,1.4399999999999995e-18,4.799109627953567e-08,1.324235661800936e-08,2320.0,2.7216718886946905e-07,7.27628911250841e-16,7.510007595790347e-08,2.835487525813623e-08,4.3110397542829277e-16
4.5457326895501124e-17,1.4399999999999995e-18,4.799109579934055e-08,1.3242356485547406e-08,2322.5,2.721671881487942e-07,7.287214770606354e-16,7.510007575930651e-08,2.8354875466785174e-08,4.3176238916594383e-16
4.5516564521064493e-17,1.4399999999999995e-18,4.799109531914564e-08,1.324235635308516e-08,2325.0,2.7216718742812856e-07,7.29804636916037e-16,7.510007556070984e-08,2.835487567543492e-08,4.324198968598409e-16
4.55754574823859e-17,1.4399999999999995e-18,4.7991094838950797e-08,1.3242356220622592e-08,2327.5,2.7216718670747203e-07,7.308786618616189e-16,7.51000753621135e-08,2.8354875884085525e-08,4.330762741531829e-16
4.5633988750551683e-17,1.4399999999999995e-18,4.79910943587559e-08,1.3242356088159684e-08,2330.0,2.721671859868244e-07,7.319438326631508e-16,7.510007516351751e-08,2.8354876092737043e-08,4.337313178059471e-16
4.569217083184777e-17,1.4399999999999995e-18,4.799109387856083e-08,1.3242355955696411e-08,2332.5,2.7216718526618554e-07,7.330003879741276e-16,7.510007496492189e-08,2.835487630138952e-08,4.3438483996276565e-16
4.5750011787864133e-17,1.4399999999999995e-18,4.799109339836549e-08,1.324235582323275e-08,2335.0,2.721671845455554e-07,7.340485534326733e-16,7.510007476632665e-08,2.8354876510043018e-08,4.3503666938526286e-16
4.580751514026301e-17,1.4399999999999995e-18,4.7991092918169784e-08,1.3242355690768684e-08,2337.5,2.7216718382493373e-07,7.350885435450039e-16,7.510007456773182e-08,2.835487671869757e-08,4.356866496557942e-16
4.586468353314012e-17,1.4399999999999995e-18,4.7991092437973624e-08,1.3242355558304196e-08,2340.0,2.7216718310432056e-07,7.361205591047391e-16,7.510007436913742e-08,2.835487692735322e-08,4.3633463849154263e-16
4.5921518062281084e-17,1.4399999999999995e-18,4.799109195777693e-08,1.3242355425839269e-08,2342.5,2.721671823837157e-07,7.371447912839918e-16,7.510007417054346e-08,2.8354877136009998e-08,4.3698050425859027e-16
4.597801793379913e-17,1.4399999999999995e-18,4.7991091477579624e-08,1.3242355293373894e-08,2345.0,2.721671816631191e-07,7.38161418254174e-16,7.510007397194996e-08,2.835487734466794e-08,4.376241296481027e-16
4.6034183422542283e-17,1.4399999999999995e-18,4.799109099738164e-08,1.3242355160908059e-08,2347.5,2.721671809425306e-07,7.391706080581133e-16,7.51000737733569e-08,2.8354877553327067e-08,4.3826540617652e-16
4.6090030416878927e-17,1.4399999999999995e-18,4.799109051718291e-08,1.3242355028441743e-08,2350.0,2.721671802219501e-07,7.401725308709477e-16,7.510007357476434e-08,2.835487776198743e-08,4.389042090030581e-16
4.614555147878673e-17,1.4399999999999995e-18,4.799109003698339e-08,1.324235489597494e-08,2352.5,2.7216717950137756e-07,7.411673275413767e-16,7.510007337617227e-08,2.8354877970649033e-08,4.3954046298615703e-16
4.620074296133696e-17,1.4399999999999995e-18,4.7991089556783014e-08,1.3242354763507648e-08,2355.0,2.721671787808129e-07,7.421551313363587e-16,7.510007317758069e-08,2.8354878179311898e-08,4.4017409684478575e-16
4.6255598615885754e-17,1.4399999999999995e-18,4.7991089076581746e-08,1.3242354631039859e-08,2357.5,2.72167178060256e-07,7.431360628149083e-16,7.510007297898962e-08,2.8354878387976022e-08,4.408050539646812e-16
4.631010959207411e-17,1.4399999999999995e-18,4.799108859637954e-08,1.3242354498571574e-08,2360.0,2.721671773397068e-07,7.441102298280978e-16,7.510007278039904e-08,2.8354878596641418e-08,4.414332923983481e-16
4.6364303215612463e-17,1.4399999999999995e-18,4.799108811617636e-08,1.3242354366102775e-08,2362.5,2.721671766191652e-07,7.450777684770128e-16,7.510007258180897e-08,2.8354878805308123e-08,4.420587094805521e-16
4.6418184769713325e-17,1.4399999999999995e-18,4.799108763597218e-08,1.3242354233633454e-08,2365.0,2.721671758986312e-07,7.460387816210098e-16,7.510007238321944e-08,2.835487901397616e-08,4.4268125500595605e-16
4.647174752227235e-17,1.4399999999999995e-18,4.799108715576698e-08,1.3242354101163614e-08,2367.5,2.721671751781046e-07,7.46993349468647e-16,7.510007218463042e-08,2.835487922264552e-08,4.43300911736152e-16
4.652499505310515e-17,1.4399999999999995e-18,4.799108667556073e-08,1.3242353968693251e-08,2370.0,2.721671744575855e-07,7.4794155316020755e-16,7.510007198604193e-08,2.8354879431316214e-08,4.43917651995229e-16
4.657792802670127e-17,1.4399999999999995e-18,4.799108619535339e-08,1.3242353836222357e-08,2372.5,2.721671737370737e-07,7.488835313032817e-16,7.510007178745397e-08,2.835487963998826e-08,4.445313930881972e-16
4.663055088401838e-17,1.4399999999999995e-18,4.7991085715144934e-08,1.324235370375093e-08,2375.0,2.721671730165692e-07,7.498193492908283e-16,7.510007158886654e-08,2.8354879848661652e-08,4.451421216298138e-16
4.6682867635067547e-17,1.4399999999999995e-18,4.799108523493536e-08,1.324235357127897e-08,2377.5,2.721671722960719e-07,7.507490814664495e-16,7.510007139027967e-08,2.8354880057336404e-08,4.457498153737797e-16
4.673488136825931e-17,1.4399999999999995e-18,4.7991084754724656e-08,1.3242353438806471e-08,2380.0,2.7216717157558175e-07,7.516728033081731e-16,7.510007119169332e-08,2.8354880266012513e-08,4.463544514473933e-16
4.678658535732451e-17,1.4399999999999995e-18,4.799108427451277e-08,1.3242353306333433e-08,2382.5,2.721671708550987e-07,7.525906171275111e-16,7.510007099310753e-08,2.8354880474689992e-08,4.469559886924743e-16
4.683798508111365e-17,1.4399999999999995e-18,4.7991083794299706e-08,1.3242353173859854e-08,2385.0,2.721671701346227e-07,7.535025811250158e-16,7.510007079452227e-08,2.8354880683368837e-08,4.475544186824143e-16
4.688908149886793e-17,1.4399999999999995e-18,4.7991083314085454e-08,1.3242353041385734e-08,2387.5,2.7216716941415367e-07,7.544087632748125e-16,7.510007059593757e-08,2.8354880892049052e-08,4.481497269731251e-16
4.693987615354592e-17,1.4399999999999995e-18,4.799108283386999e-08,1.3242352908911072e-08,2390.0,2.721671686936916e-07,7.55309230314928e-16,7.510007039735339e-08,2.8354881100730634e-08,4.487418995384198e-16
4.699037205498465e-17,1.4399999999999995e-18,4.799108235365332e-08,1.3242352776435868e-08,2392.5,2.721671679732364e-07,7.562040506989865e-16,7.510007019876977e-08,2.8354881309413592e-08,4.493309190661373e-16
4.704056944329132e-17,1.4399999999999995e-18,4.799108187343542e-08,1.324235264396012e-08,2395.0,2.72167167252788e-07,7.57093280436643e-16,7.51000700001867e-08,2.835488151809792e-08,4.499167827259899e-16
4.7090469470310316e-17,1.4399999999999995e-18,4.79910813932163e-08,1.3242352511483831e-08,2397.5,2.721671665323464e-07,7.579769753977604e-16,7.510006980160418e-08,2.8354881726783617e-08,4.504994867299138e-16
4.714007472852116e-17,1.5199999999999994e-18,4.799108091299594e-08,1.3242352379007e-08,2400.0,2.721671658119115e-07,7.588551931281532e-16,7.51000696030222e-08,2.8354881935470684e-08,4.510790240674187e-16
4.74669471415193e-17,1.5199999999999994e-18,4.799108043277501e-08,1.3242352246532804e-08,2402.5,2.7216716509126237e-07,7.59948064170623e-16,7.51000694044376e-08,2.8354882144137787e-08,4.516805770560785e-16
4.7581379901253904e-17,1.5199999999999994e-18,4.799107995255444e-08,1.3242352114065571e-08,2405.0,2.7216716437045734e-07,7.611966252654581e-16,7.510006920584603e-08,2.8354882352789964e-08,4.523043361553249e-16
4.7655344365086515e-17,1.5199999999999994e-18,4.7991079472335725e-08,1.324235198160198e-08,2407.5,2.7216716364963506e-07,7.624606195485186e-16,7.510006900725082e-08,2.8354882561438597e-08,4.529371406415876e-16
4.772153155414963e-17,1.5199999999999994e-18,4.799107899212004e-08,1.3242351849139895e-08,2410.0,2.7216716292882034e-07,7.637140722505794e-16,7.51000688086541e-08,2.8354882770085818e-08,4.535758571323523e-16
4.7785845439334404e-17,1.5199999999999994e-18,4.7991078511907566e-08,1.3242351716678502e-08,2412.5,2.7216716220801696e-07,7.649529370059458e-16,7.51000686100567e-08,2.8354882978732165e-08,4.542193309038188e-16
4.784962215615234e-17,1.5199999999999994e-18,4.799107803169811e-08,1.3242351584217487e-08,2415.0,2.7216716148722553e-07,7.661768590511938e-16,7.510006841145892e-08,2.835488318737791e-08,4.548667920250767e-16
4.79129571490518e-17,1.5199999999999994e-18,4.7991077551491403e-08,1.324235145175671e-08,2417.5,2.721671607664457e-07,7.673864481327888e-16,7.51000682128609e-08,2.8354883396023254e-08,4.555176129735356e-16
4.7975861286314255e-17,1.5199999999999994e-18,4.79910770712871e-08,1.3242351319296087e-08,2420.0,2.721671600456772e-07,7.685823332433284e-16,7.510006801426274e-08,2.835488360466834e-08,4.561712220672943e-16
4.803840522203503e-17,1.5199999999999994e-18,4.799107659108488e-08,1.3242351186835553e-08,2422.5,2.7216715932491977e-07,7.697650411327273e-16,7.51000678156645e-08,2.835488381331333e-08,4.568270960407772e-16
4.810058510851515e-17,1.5199999999999994e-18,4.799107611088449e-08,1.3242351054375048e-08,2425.0,2.721671586041732e-07,7.709351158556139e-16,7.510006761706622e-08,2.835488402195835e-08,4.574847604048542e-16
4.816241737914136e-17,1.5199999999999994e-18,4.7991075630685655e-08,1.3242350921914516e-08,2427.5,2.7216715788343714e-07,7.720930557537073e-16,7.510006741846798e-08,2.8354884230603546e-08,4.581437679813042e-16
4.822388906082927e-17,1.5199999999999994e-18,4.7991075150488125e-08,1.3242350789453908e-08,2430.0,2.721671571627115e-07,7.732393550051395e-16,7.510006721986982e-08,2.8354884439249026e-08,4.588037017081021e-16
4.828500326284914e-17,1.5199999999999994e-18,4.799107467029168e-08,1.3242350656993179e-08,2432.5,2.721671564419959e-07,7.74374447051397e-16,7.510006702127177e-08,2.835488464789489e-08,4.594641903528381e-16
4.8345753138783353e-17,1.5199999999999994e-18,4.79910741900961e-08,1.3242350524532286e-08,2435.0,2.7216715572129036e-07,7.754987722118886e-16,7.51000668226739e-08,2.8354884856541244e-08,4.601248646857908e-16
4.8406142701084415e-17,1.5199999999999994e-18,4.79910737099012e-08,1.324235039207119e-08,2437.5,2.721671550005945e-07,7.766126736370982e-16,7.510006662407623e-08,2.835488506518817e-08,4.607854418383209e-16
4.8466171771389185e-17,1.5199999999999994e-18,4.799107322970681e-08,1.3242350259609859e-08,2440.0,2.721671542799082e-07,7.77716549455327e-16,7.51000664254788e-08,2.835488527383576e-08,4.61445588337552e-16
4.852584652975611e-17,1.5199999999999994e-18,4.7991072749512766e-08,1.3242350127148264e-08,2442.5,2.721671535592313e-07,7.788106795445822e-16,7.510006622688164e-08,2.835488548248408e-08,4.621050817171047e-16
4.8585168496104827e-17,1.5199999999999994e-18,4.7991072269318916e-08,1.324234999468637e-08,2445.0,2.721671528385636e-07,7.798954097293559e-16,7.510006602828479e-08,2.8354885691133203e-08,4.62763638562933e-16
4.8644141031054805e-17,1.5199999999999994e-18,4.799107178912514e-08,1.3242349862224156e-08,2447.5,2.72167152117905e-07,7.809709885758261e-16,7.510006582968826e-08,2.8354885899783183e-08,4.634210695679769e-16
4.8702766457739884e-17,1.5199999999999994e-18,4.79910713089313e-08,1.3242349729761594e-08,2450.0,2.721671513972553e-07,7.820377040060517e-16,7.510006563109206e-08,2.8354886108434086e-08,4.64077147536692e-16
4.876104628057104e-17,1.5199999999999994e-18,4.79910708287373e-08,1.3242349597298667e-08,2452.5,2.721671506766145e-07,7.830957712965366e-16,7.510006543249624e-08,2.835488631708595e-08,4.647317172884902e-16
4.881898288179577e-17,1.5199999999999994e-18,4.799107034854301e-08,1.3242349464835352e-08,2455.0,2.721671499559823e-07,7.841454560873618e-16,7.510006523390082e-08,2.835488652573884e-08,4.653845734805703e-16
4.887657813501514e-17,1.5199999999999994e-18,4.7991069868348354e-08,1.3242349332371631e-08,2457.5,2.721671492353587e-07,7.851869646584152e-16,7.510006503530582e-08,2.8354886734392784e-08,4.660355692483683e-16
4.8933833805969885e-17,1.5199999999999994e-18,4.7991069388153247e-08,1.3242349199907487e-08,2460.0,2.721671485147436e-07,7.862204885773274e-16,7.510006483671123e-08,2.8354886943047826e-08,4.666845721986751e-16
4.8990751716790774e-17,1.5199999999999994e-18,4.799106890795758e-08,1.3242349067442905e-08,2462.5,2.7216714779413675e-07,7.872462388892228e-16,7.510006463811709e-08,2.8354887151704006e-08,4.67331430885609e-16
4.904733412529581e-17,1.5199999999999994e-18,4.799106842776131e-08,1.324234893497787e-08,2465.0,2.721671470735382e-07,7.882643801383884e-16,7.51000644395234e-08,2.835488736036135e-08,4.679760385764746e-16
4.9103582939312356e-17,1.5199999999999994e-18,4.799106794756436e-08,1.3242348802512373e-08,2467.5,2.7216714635294773e-07,7.892750769565315e-16,7.510006424093017e-08,2.835488756901989e-08,4.686182889158073e-16
4.9159500033971744e-17,1.5199999999999994e-18,4.7991067467366656e-08,1.3242348670046401e-08,2470.0,2.721671456323653e-07,7.902784828925158e-16,7.510006404233743e-08,2.8354887777679648e-08,4.692580863427194e-16
4.921508756547178e-17,1.5199999999999994e-18,4.799106698716815e-08,1.3242348537579942e-08,2472.5,2.721671449117909e-07,7.912747666418237e-16,7.510006384374517e-08,2.835488798634065e-08,4.698953192035008e-16
4.927034741292146e-17,1.5199999999999994e-18,4.79910665069688e-08,1.3242348405112991e-08,2475.0,2.721671441912243e-07,7.922640485346131e-16,7.510006364515341e-08,2.8354888195002915e-08,4.70529924394823e-16
4.9325281526420865e-17,1.5199999999999994e-18,4.799106602676855e-08,1.324234827264554e-08,2477.5,2.721671434706655e-07,7.932464460792074e-16,7.510006344656216e-08,2.8354888403666457e-08,4.711618411285555e-16
