T,CAD,CD,HS,ICA,IKATP,IKCA,IKDR,INA,NS,QD,SD,VD,VS
9520.0,0.23440403,0.0089259669,0.99751765,-0.020155538,0.63266277,0.0022020356,0.16673972,-0.22886209,0.00083332817,0.0026533632,0.011920411,-61.844299,-61.66074
9540.0,0.084863499,0.010286312,0.99611789,-0.026372179,0.70450151,0.0010238051,0.25992683,-0.42400232,0.0011665906,0.0026561746,0.013708279,-60.339569,-60.146069
9560.0,0.057672422,0.011035366,0.99531054,-0.030237978,0.7418201,0.00078591239,0.32011682,-0.58069319,0.0013644549,0.0026301269,0.014719374,-59.564198,-59.359234
9580.0,0.055728201,0.011511935,0.99461031,-0.032798652,0.76405931,0.00081587018,0.36448517,-0.69882023,0.0015083498,0.0026001683,0.015355336,-59.103271,-58.890335
9600.0,0.058115833,0.011871658,0.9942947,-0.034773957,0.78049374,0.00089605642,0.39531338,-0.80064911,0.0016014795,0.0025711504,0.015830198,-58.765476,-58.543823
9620.0,0.060976949,0.012116479,0.99387884,-0.036168054,0.7914046,0.00097277353,0.42080864,-0.8757118,0.0016812618,0.0025438028,0.016157418,-58.541901,-58.313778
9640.0,0.063449651,0.012350606,0.99350631,-0.037510622,0.80168188,0.0010449708,0.4450047,-0.95251149,0.0017551401,0.0025180147,0.016467081,-58.331493,-58.097088
9660.0,0.065729015,0.012567312,0.99312574,-0.038773477,0.81102908,0.0011141372,0.46881837,-1.0278311,0.0018277528,0.0024936772,0.016753562,-58.140324,-57.900009
9680.0,0.067930676,0.012781698,0.992778,-0.040039901,0.82016617,0.0011840378,0.49224013,-1.1069144,0.0018976864,0.0024707085,0.017036457,-57.954056,-57.707359
9700.0,0.07021869,0.01301386,0.99242014,-0.041430134,0.82994002,0.0012606677,0.51783878,-1.197885,0.0019728639,0.002449082,0.017342184,-57.755455,-57.501286
9720.0,0.072827578,0.013291298,0.99195868,-0.043116029,0.84146273,0.0013534523,0.54961801,-1.3141544,0.0020652628,0.0024288481,0.017706517,-57.522083,-57.258335
9740.0,0.076211475,0.01367465,0.99129391,-0.045487609,0.85712481,0.0014834926,0.59520936,-1.489283,0.0021957099,0.0024101948,0.018207865,-57.206608,-56.928112
9760.0,0.081467263,0.014332187,0.99012232,-0.049662411,0.88340247,0.0017110212,0.67737126,-1.8332119,0.0024244734,0.0023935591,0.019061526,-56.68235,-56.374065
9780.0,0.09342327,0.01620947,0.98657811,-0.062210288,0.95568836,0.002388794,0.93855852,-3.2000308,0.0031052341,0.0023802991,0.021444269,-55.28191,-54.849968
9800.0,0.85210258,0.007265029,0.94218802,-0.014726263,0.51046765,0.005340978,1.4930665,-0.073375843,0.0092482632,0.0025256637,0.010105094,-64.215462,-64.237137
9820.0,0.21398714,0.0090763913,0.99740982,-0.020735556,0.64021033,0.0020686742,0.17465828,-0.24434663,0.00086261251,0.0026547941,0.012097456,-61.686226,-61.501606
9840.0,0.080915555,0.010344768,0.99616331,-0.026691135,0.70814872,0.00098666211,0.26239169,-0.43737012,0.001171588,0.0026535848,0.013794552,-60.265831,-60.069172
9860.0,0.057250883,0.011072984,0.99527299,-0.030428501,0.74377298,0.00078480027,0.32279268,-0.59026343,0.0013722479,0.0026269089,0.014767732,-59.525299,-59.318058
9880.0,0.05598807,0.011544786,0.99455917,-0.032976985,0.76578826,0.00082378712,0.36713162,-0.70890898,0.0015158714,0.0025969932,0.015398922,-59.068977,-58.853882
9900.0,0.058559269,0.011891887,0.99406618,-0.0349053,0.78148341,0.000905575,0.40061256,-0.80704182,0.001620892,0.0025681581,0.015861237,-58.744961,-58.522957
9920.0,0.061332911,0.012168708,0.99383336,-0.036458492,0.79370892,0.00098547095,0.42531347,-0.89243609,0.0016943268,0.0025409949,0.016224911,-58.494991,-58.265194
9940.0,0.063813984,0.012393528,0.9936161,-0.037736118,0.80349135,0.0010568541,0.44639331,-0.96684927,0.001756652,0.0025154199,0.016518608,-58.296242,-58.058937
9960.0,0.066174082,0.012612041,0.99307185,-0.03903662,0.81294757,0.0011282857,0.47321391,-1.0439982,0.0018405357,0.0024912921,0.016812697,-58.101204,-57.859558
9980.0,0.068388633,0.012829539,0.99271792,-0.040325321,0.82218599,0.0011993668,0.49728629,-1.1251764,0.0019124306,0.0024685434,0.017099617,-57.912952,-57.664772
10000.0,0.070704721,0.0130572,0.99233788,-0.04169824,0.83163232,0.0012762571,0.48799697,-1.1131196,0.0019879171,0.002447136,0.01740046,-57.719761,-57.465603
10020.0,0.072251372,0.013085742,0.99223644,-0.041921612,0.83230907,0.0013085629,0.49244037,-1.1191185,0.0020043866,0.0024269614,0.017448291,-57.699436,-57.451336
10040.0,0.072475962,0.013067337,0.99227357,-0.041803442,0.83149391,0.0013095341,0.49017316,-1.1118011,0.0019971144,0.0024075212,0.017422639,-57.715942,-57.468521
10060.0,0.072379157,0.013051196,0.99230039,-0.041706108,0.83085245,0.0013051874,0.48848927,-1.1060719,0.0019917905,0.0023884696,0.017401522,-57.728939,-57.482048
10080.0,0.072243683,0.0130361,0.99232644,-0.041614238,0.83022624,0.0013002796,0.4868609,-1.1005062,0.0019866482,0.0023697393,0.017381543,-57.741653,-57.495251
10100.0,0.072096251,0.013021518,0.99235153,-0.041525424,0.82961929,0.0012952484,0.48528913,-1.0951362,0.0019816833,0.0023513187,0.017362207,-57.753983,-57.508045
10120.0,0.071941569,0.01300737,0.99237567,-0.041439492,0.82903063,0.0012901698,0.48377156,-1.0899516,0.0019768889,0.0023332057,0.017343482,-57.765945,-57.520458
10140.0,0.07179071,0.012993732,0.99239892,-0.041356787,0.82846338,0.0012852544,0.48231184,-1.0849775,0.0019722735,0.0023153913,0.01732544,-57.77747,-57.532417
10160.0,0.071645074,0.012980604,0.99242133,-0.041277312,0.8279177,0.001280526,0.48090994,-1.080213,0.0019678369,0.0022978745,0.01730809,-57.788559,-57.543922
10180.0,0.071508467,0.01296819,0.99244243,-0.04120218,0.82740116,0.0012760835,0.47958511,-1.075721,0.001963641,0.0022806441,0.017291673,-57.799057,-57.554813
10200.0,0.071379498,0.012956448,0.99246246,-0.041131143,0.82691211,0.0012718933,0.478333,-1.0714843,0.0019596724,0.0022637027,0.017276136,-57.808994,-57.565125
10220.0,0.07125707,0.012945346,0.99248135,-0.041064002,0.82644922,0.0012679294,0.4771502,-1.0674891,0.0019559215,0.0022470527,0.01726144,-57.818401,-57.574886
10240.0,0.071144208,0.012935136,0.9924987,-0.041002296,0.82602364,0.0012642862,0.47606286,-1.0638278,0.0019524699,0.0022306736,0.017247925,-57.827053,-57.583858
10260.0,0.071040049,0.012925748,0.99251473,-0.040945571,0.82563204,0.0012609344,0.47506315,-1.0604696,0.0019492938,0.0022145715,0.017235491,-57.835011,-57.592117
10280.0,0.07094378,0.012917112,0.99252945,-0.040893406,0.82527155,0.0012578474,0.47414392,-1.0573872,0.0019463719,0.0021987513,0.017224051,-57.842335,-57.599716
10300.0,0.070855416,0.012909228,0.99254286,-0.040845793,0.82494223,0.0012550243,0.47330505,-1.0545784,0.0019437039,0.0021832136,0.017213603,-57.849026,-57.606659
10320.0,0.07077495,0.012902098,0.99255502,-0.040802725,0.82464403,0.001252464,0.47254637,-1.0520412,0.00194129,0.0021679578,0.017204149,-57.855083,-57.612946
10340.0,0.070703477,0.012895827,0.99256569,-0.040764853,0.82438153,0.0012502023,0.47187874,-1.0498128,0.0019391646,0.0021529666,0.01719583,-57.860413,-57.618481
10360.0,0.070641071,0.012890423,0.99257493,-0.040732216,0.82415509,0.0012482406,0.47130284,-1.0478938,0.0019373301,0.0021382382,0.017188659,-57.865009,-57.623257
10380.0,0.070587173,0.012885831,0.9925828,-0.040704478,0.82396233,0.0012465596,0.47081295,-1.0462631,0.001935769,0.0021237817,0.017182561,-57.868919,-57.627319
10400.0,0.070541799,0.012882052,0.99258929,-0.040681627,0.82380331,0.0012451585,0.47040892,-1.0449194,0.0019344812,0.0021095977,0.017177537,-57.872143,-57.630672
10420.0,0.070504934,0.012879086,0.99259442,-0.040663663,0.82367802,0.0012440368,0.47009075,-1.0438616,0.0019334669,0.0020956856,0.017173586,-57.87468,-57.633316
10440.0,0.070475198,0.012876784,0.99259841,-0.040649701,0.82358056,0.0012431472,0.4698422,-1.04304,0.0019326733,0.0020820159,0.017170515,-57.876644,-57.635368
10460.0,0.070452034,0.012875088,0.99260139,-0.040639374,0.82350874,0.00124247,0.46965674,-1.0424346,0.0019320789,0.0020685759,0.017168244,-57.87809,-57.636883
10480.0,0.070436791,0.012874139,0.99260318,-0.040633548,0.82346803,0.0012420509,0.46954998,-1.0420921,0.0019317351,0.0020553952,0.017166963,-57.878899,-57.637741
10500.0,0.070429459,0.012873939,0.99260366,-0.040632214,0.82345855,0.0012418898,0.46952191,-1.0420123,0.0019316419,0.0020424735,0.01716667,-57.879074,-57.637943
10520.0,0.070430048,0.012874489,0.99260288,-0.040635381,0.82348031,0.0012419865,0.46957254,-1.0421954,0.0019317992,0.0020298108,0.017167367,-57.878613,-57.637486
10540.0,0.070438549,0.012875786,0.99260086,-0.040643044,0.82353318,0.0012423412,0.46970189,-1.0426414,0.0019322071,0.0020174074,0.017169055,-57.877514,-57.636368
10560.0,0.070454963,0.012877832,0.99259758,-0.040655203,0.82361728,0.0012429541,0.46990994,-1.0433505,0.0019328656,0.0020052632,0.017171731,-57.875782,-57.634594
10580.0,0.070479296,0.012880626,0.99259305,-0.040671863,0.82373261,0.0012438252,0.47019672,-1.0443233,0.0019337746,0.0019933782,0.017175397,-57.873413,-57.632164
10600.0,0.070511542,0.01288417,0.99258727,-0.040693022,0.82387912,0.0012449549,0.47056237,-1.0455606,0.0019349342,0.001981752,0.017180052,-57.870411,-57.629074
10620.0,0.070549607,0.012888262,0.99258053,-0.040717494,0.82404876,0.0012462756,0.47098547,-1.0469954,0.0019362752,0.0019703575,0.017185433,-57.866932,-57.625496
10640.0,0.070590466,0.012892613,0.99257344,-0.04074353,0.82422996,0.0012476885,0.47143498,-1.0485296,0.0019376972,0.0019591535,0.017191157,-57.86322,-57.621677
10660.0,0.070637897,0.012897586,0.99256533,-0.04077331,0.82443726,0.0012493178,0.47194979,-1.0502872,0.0019393254,0.0019481909,0.017197704,-57.858978,-57.617306
10680.0,0.070691913,0.012903179,0.99255621,-0.040806837,0.82467055,0.0012511638,0.47252995,-1.0522693,0.0019411601,0.0019374697,0.017205071,-57.854202,-57.612389
10700.0,0.070752501,0.012909394,0.99254602,-0.040844116,0.82493001,0.001253227,0.47317559,-1.054477,0.0019432012,0.0019269898,0.017213259,-57.848896,-57.606918
10720.0,0.070819668,0.01291623,0.99253482,-0.040885154,0.82521546,0.0012555082,0.47388679,-1.0569116,0.0019454486,0.0019167513,0.017222269,-57.843056,-57.600899
10740.0,0.070893422,0.012923687,0.9925226,-0.040929954,0.82552701,0.0012580081,0.47466365,-1.0595745,0.0019479024,0.001906754,0.0172321,-57.836689,-57.59433
10760.0,0.070973746,0.012931765,0.99250937,-0.040978521,0.82586461,0.0012607274,0.47550628,-1.0624675,0.0019505626,0.0018969981,0.017242752,-57.829788,-57.587212
10780.0,0.071060658,0.012940465,0.99249506,-0.041030861,0.82622832,0.001263667,0.47641477,-1.0655922,0.0019534291,0.0018874836,0.017254226,-57.822357,-57.579544
10800.0,0.071154952,0.01294988,0.99247956,-0.041087553,0.82662189,0.0012668573,0.47739965,-1.0689833,0.0019565353,0.0018781975,0.017266646,-57.814316,-57.571247
10820.0,0.07126008,0.012960416,0.9924621,-0.041151028,0.82706136,0.001270424,0.47850475,-1.0727819,0.0019600224,0.0018690859,0.017280539,-57.805344,-57.561981
10840.0,0.071372747,0.012971686,0.9924435,-0.041218981,0.8275314,0.0012742497,0.4796885,-1.0768589,0.0019637551,0.0018602003,0.017295403,-57.795753,-57.552071
10860.0,0.071492963,0.012983691,0.99242359,-0.041291423,0.82803202,0.0012783357,0.48095116,-1.0812171,0.001967734,0.001851541,0.017311238,-57.785538,-57.541515
10880.0,0.071620718,0.01299643,0.99240249,-0.041368365,0.82856321,0.0012826835,0.48229295,-1.0858597,0.0019719584,0.0018431077,0.017328041,-57.7747,-57.530315
10900.0,0.071756013,0.013009903,0.99238008,-0.041449819,0.82912493,0.0012872946,0.48371404,-1.0907898,0.001976429,0.0018349006,0.017345812,-57.763241,-57.518471
10920.0,0.071898848,0.01302411,0.99235654,-0.041535795,0.82971728,0.0012921707,0.48521474,-1.0960112,0.0019811455,0.0018269196,0.017364554,-57.75116,-57.505981
10940.0,0.07204923,0.013039052,0.99233168,-0.041626304,0.83034015,0.0012973136,0.48679525,-1.1015276,0.0019861078,0.0018191648,0.017384265,-57.738457,-57.492847
10960.0,0.072207153,0.013054729,0.99230564,-0.041721363,0.83099359,0.0013027251,0.48845589,-1.1073427,0.001991316,0.0018116363,0.017404944,-57.725132,-57.479073
10980.0,0.072373003,0.013071184,0.99227828,-0.041821256,0.83167928,0.0013084211,0.49020201,-1.113476,0.0019967868,0.0018043335,0.017426653,-57.711151,-57.464615
11000.0,0.072563559,0.013090416,0.99224561,-0.041938018,0.83247101,0.0013150207,0.49225834,-1.1205962,0.0020032562,0.0017972499,0.017451985,-57.695042,-57.447922
11020.0,0.07277213,0.013111629,0.99220932,-0.042066913,0.83333927,0.0013222853,0.49453661,-1.1284537,0.0020104307,0.0017903881,0.017479904,-57.677387,-57.429615
11040.0,0.073005125,0.013135261,0.99216896,-0.042210791,0.83431011,0.0013304242,0.4970783,-1.1373016,0.0020184119,0.001783755,0.017511025,-57.657642,-57.409145
11060.0,0.073263273,0.013161365,0.9921245,-0.042370044,0.83538651,0.0013394711,0.49988952,-1.1471887,0.0020272115,0.0017773513,0.017545423,-57.635746,-57.386448
11080.0,0.073553316,0.013190786,0.99207437,-0.042549834,0.83659899,0.0013496936,0.50306648,-1.1584224,0.0020371384,0.0017711859,0.017584184,-57.611095,-57.360886
11100.0,0.073886335,0.013224802,0.9920162,-0.042758033,0.83799666,0.0013615206,0.50675231,-1.1715003,0.0020486414,0.0017652734,0.01762897,-57.582695,-57.331417
11120.0,0.074261136,0.013263233,0.99195039,-0.042993773,0.83957374,0.0013749278,0.51093107,-1.1864244,0.002061655,0.0017596127,0.017679559,-57.550667,-57.298164
11140.0,0.074711293,0.013309676,0.99187046,-0.043279383,0.84147602,0.0013911778,0.5160054,-1.2046638,0.0020774233,0.0017542517,0.017740676,-57.512051,-57.258057
11160.0,0.075222261,0.013362574,0.99177927,-0.043605689,0.84364039,0.0014097909,0.52181113,-1.2257371,0.0020954073,0.0017491694,0.017810272,-57.468132,-57.212421
11180.0,0.075898468,0.013434,0.99165487,-0.044047624,0.84654564,0.001434868,0.529715,-1.2545689,0.0021198464,0.001744482,0.017904129,-57.409283,-57.151165
11200.0,0.076719701,0.013521621,0.99150157,-0.04459225,0.85009921,0.0014658219,0.53948516,-1.2907022,0.0021499204,0.0017401669,0.018019194,-57.33736,-57.076241
11220.0,0.077715702,0.013629911,0.99131048,-0.045268562,0.85446256,0.0015042119,0.55167913,-1.3364077,0.0021872884,0.0017362449,0.018161152,-57.249229,-56.984245
11240.0,0.079059377,0.013779532,0.99104333,-0.046209969,0.86046249,0.0015575616,0.56876469,-1.4017426,0.0022393046,0.001732858,0.018357113,-57.128239,-56.857738
11260.0,0.081013128,0.014004553,0.99063665,-0.047639295,0.86940986,0.001638442,0.59491605,-1.5047637,0.0023181613,0.0017301901,0.018651091,-56.948372,-56.66909
11280.0,0.08420264,0.014392395,0.98992175,-0.05014075,0.8846429,0.0017796473,0.6412974,-1.6966472,0.002455862,0.0017285832,0.019155813,-56.6437,-56.347912
11300.0,0.090415865,0.015236192,0.98831338,-0.055732366,0.91703534,0.0020935182,0.74776852,-2.1831193,0.0027624448,0.0017287383,0.020243151,-56.003849,-55.66494
11320.0,0.1140504,0.020342253,0.97779888,-0.092543818,1.1106464,0.0041705593,1.5562249,-8.9393253,0.0047468888,0.001733478,0.026425127,-52.52972,-51.582783
11340.0,0.50857055,0.0081740692,0.99525309,-0.016958373,0.58558935,0.0040487535,0.16249821,-0.13860925,0.00094008661,0.0019898762,0.010896545,-62.82576,-62.653252
11360.0,0.14235812,0.0098323338,0.99695128,-0.024194229,0.68154329,0.0015879321,0.2046679,-0.31976458,0.0010173463,0.0020610008,0.013107657,-60.819122,-60.630127
11380.0,0.068231396,0.010742234,0.99572468,-0.028706269,0.72754449,0.00088785269,0.27427202,-0.47224948,0.0012771281,0.0020579193,0.014326632,-59.858391,-59.660225
11400.0,0.056297209,0.011271453,0.99504912,-0.031500351,0.75280881,0.00079529488,0.31733945,-0.58346581,0.0014280777,0.0020409981,0.015035916,-59.333523,-59.127544
11420.0,0.056524571,0.011608036,0.99452531,-0.033324104,0.76822686,0.00083912589,0.3471373,-0.6631192,0.0015308206,0.0020227712,0.015482819,-59.01395,-58.802464
11440.0,0.058587652,0.011839824,0.99422008,-0.034617901,0.77870893,0.0008991232,0.36740312,-0.72311729,0.0015983805,0.0020054674,0.015792806,-58.797653,-58.581455
11460.0,0.060437392,0.011995124,0.9938978,-0.035491098,0.78558218,0.00094795472,0.38375583,-0.76513255,0.0016549157,0.0019893073,0.015998973,-58.654915,-58.436539
11480.0,0.06181705,0.012112265,0.9938305,-0.036142811,0.79065597,0.00098524638,0.39249536,-0.79776341,0.0016817424,0.0019740937,0.016151208,-58.551693,-58.329563
11500.0,0.063061342,0.012227532,0.99375534,-0.036862198,0.79611766,0.0010215624,0.40359196,-0.8343634,0.0017174248,0.0019596831,0.016317761,-58.439522,-58.214405
11520.0,0.064052843,0.012295131,0.99333954,-0.037203975,0.79867834,0.0010467905,0.41315195,-0.85174072,0.0017524692,0.0019460149,0.016396457,-58.385082,-58.160416
11540.0,0.064721584,0.012371906,0.99379629,-0.037685268,0.80233473,0.001068891,0.41448501,-0.87807703,0.0017501116,0.0019329331,0.016506426,-58.313789,-58.083324
11560.0,0.065746397,0.012481104,0.99312103,-0.038283098,0.80662858,0.0011014148,0.42955202,-0.90888494,0.0018040753,0.0019204338,0.016642353,-58.222164,-57.99279
11580.0,0.066240236,0.012488728,0.99328244,-0.03826879,0.8066684,0.00111034,0.42943999,-0.90932864,0.0018035159,0.001908518,0.016639218,-58.222553,-57.991951
11600.0,0.066606529,0.012545872,0.99331433,-0.038694404,0.80969119,0.0011257025,0.43376318,-0.93211395,0.001814871,0.0018969747,0.016735217,-58.161011,-57.928219
11620.0,0.066946678,0.012518628,0.99270469,-0.038508169,0.80838311,0.0011275333,0.4406597,-0.92163527,0.0018467095,0.0018858222,0.016693577,-58.1828,-57.955795
11640.0,0.066533513,0.012480417,0.99326026,-0.038297869,0.80679232,0.0011146984,0.42932385,-0.91023099,0.0018027511,0.0018748777,0.016645705,-58.219776,-57.989338
11660.0,0.06660901,0.012526765,0.99315292,-0.038570724,0.80879253,0.0011228548,0.43412697,-0.92514277,0.0018184113,0.0018640417,0.016707385,-58.178616,-57.947163
11680.0,0.067007169,0.012562102,0.99312091,-0.038775258,0.81027323,0.0011347923,0.43729016,-0.93637466,0.0018283137,0.0018535347,0.016753461,-58.148335,-57.915947
11700.0,0.067301266,0.012591205,0.99306768,-0.038947314,0.81151694,0.001144142,0.44034603,-0.94588393,0.0018382687,0.0018433845,0.016792139,-58.122837,-57.889721
11720.0,0.067593604,0.012620155,0.99301392,-0.03911807,0.81274557,0.0011534723,0.44335312,-0.95536637,0.0018480243,0.0018335462,0.016830442,-58.097656,-57.863819
11740.0,0.067882612,0.01264629,0.99297845,-0.03927274,0.8138594,0.0011623688,0.44591659,-0.96405363,0.0018561658,0.0018240168,0.016865076,-58.07486,-57.840332
11760.0,0.068150163,0.012670205,0.99294245,-0.039414283,0.81487256,0.0011705892,0.44832081,-0.97201711,0.0018638532,0.0018147861,0.016896708,-58.054123,-57.81897
11780.0,0.068396062,0.012692424,0.9929074,-0.039546013,0.81581277,0.0011782094,0.45057714,-0.97946107,0.0018710749,0.0018058394,0.0169261,-58.034882,-57.799149
11800.0,0.068625048,0.012713246,0.99287432,-0.039669625,0.81669271,0.0011853499,0.45269853,-0.9864763,0.0018778588,0.0017971649,0.01695364,-58.01688,-57.780594
11820.0,0.068841495,0.012732991,0.99284357,-0.03978698,0.81752598,0.0011921304,0.45470667,-0.99316412,0.0018842663,0.001788751,0.016979747,-57.99984,-57.763027
11840.0,0.069038138,0.012752105,0.99280918,-0.039900798,0.81833142,0.001198491,0.456705,-0.99966466,0.0018906844,0.0017805854,0.017005032,-57.98336,-57.746044
11860.0,0.069232345,0.012770415,0.99277955,-0.04000989,0.81910223,0.0012047027,0.45858613,-1.0059266,0.0018966855,0.0017726637,0.017029235,-57.967602,-57.729794
11880.0,0.069418892,0.012788366,0.99274975,-0.040116962,0.81985706,0.0012107425,0.4604415,-1.0120941,0.0019026059,0.0017649733,0.01705296,-57.952171,-57.713879
11900.0,0.069600135,0.012806087,0.99271977,-0.040222801,0.8206017,0.001216671,0.46228313,-1.0182128,0.0019084823,0.0017575073,0.017076381,-57.936951,-57.698177
11920.0,0.069779873,0.012823497,0.9926911,-0.040326882,0.82133281,0.0012225407,0.46408764,-1.0242549,0.0019142266,0.0017502635,0.017099386,-57.922012,-57.682762
11940.0,0.069959611,0.012840854,0.99266279,-0.040430754,0.82206136,0.0012284183,0.46588749,-1.0303099,0.0019199474,0.001743232,0.017122319,-57.907127,-57.6674
11960.0,0.070137911,0.012858154,0.99263442,-0.040534403,0.82278657,0.001234277,0.46768618,-1.0363709,0.0019256611,0.0017364151,0.017145172,-57.892315,-57.652111
11980.0,0.070316195,0.012875509,0.99260575,-0.040638477,0.82351303,0.0012401588,0.46949506,-1.0424757,0.0019314038,0.001729808,0.017168092,-57.877483,-57.636795
12000.0,0.070497051,0.01289307,0.99257678,-0.040743914,0.82424748,0.0012461348,0.47132888,-1.0486825,0.0019372199,0.0017234023,0.017191283,-57.862492,-57.621307
12020.0,0.070682228,0.012910963,0.99254727,-0.040851455,0.82499516,0.0012522559,0.47320011,-1.0550364,0.0019431482,0.0017171922,0.017214909,-57.847233,-57.605545
12040.0,0.070871651,0.01292927,0.99251705,-0.040961616,0.82575941,0.0012585353,0.47511864,-1.0615691,0.0019492208,0.001711179,0.017239079,-57.831638,-57.589428
12060.0,0.07106445,0.012948061,0.99248582,-0.041074812,0.82654297,0.0012649696,0.47709343,-1.0683062,0.001955467,0.0017053675,0.017263884,-57.815655,-57.57291
12080.0,0.071263433,0.012967479,0.99245346,-0.041191928,0.82735205,0.0012716335,0.47913855,-1.0753046,0.001961929,0.0016997473,0.017289514,-57.799156,-57.555851
12100.0,0.071469747,0.012987634,0.99241978,-0.041313637,0.82819116,0.0012785677,0.48126596,-1.0826088,0.0019686434,0.0016943149,0.017316112,-57.782051,-57.538158
12120.0,0.071685649,0.013008763,0.99238437,-0.041441392,0.82907003,0.001285853,0.48350126,-1.0903095,0.0019756905,0.0016890721,0.017343992,-57.764133,-57.519627
12140.0,0.071921214,0.013032001,0.99234533,-0.041582078,0.83003461,0.0012938563,0.48596755,-1.09882,0.0019834605,0.0016840593,0.017374646,-57.744484,-57.49929
12160.0,0.072172537,0.013056875,0.99230349,-0.041732892,0.83106601,0.0013024393,0.48861459,-1.1079895,0.0019917893,0.0016792481,0.017407455,-57.72348,-57.477543
12180.0,0.072441213,0.013083547,0.99225855,-0.041894868,0.8321709,0.0013116639,0.49146062,-1.1178926,0.002000731,0.0016746368,0.017442627,-57.700985,-57.45425
12200.0,0.072728842,0.013112178,0.99221015,-0.042069044,0.83335596,0.0013215939,0.49452409,-1.1286072,0.0020103396,0.0016702246,0.017480379,-57.676865,-57.429264
12220.0,0.073037028,0.013142928,0.99215817,-0.042256467,0.83462787,0.0013322942,0.49782375,-1.1402144,0.0020206694,0.0016660097,0.017520921,-57.650982,-57.402447
12240.0,0.073367365,0.01317596,0.99210227,-0.042458203,0.83599329,0.001343832,0.50137854,-1.1528006,0.0020317743,0.0016619908,0.017564466,-57.623199,-57.373657
12260.0,0.073723018,0.013211641,0.99204171,-0.042676575,0.8374666,0.001356338,0.50523114,-1.1665281,0.0020437846,0.0016581686,0.017611496,-57.593231,-57.342594
12280.0,0.074129619,0.013253318,0.99197012,-0.042931929,0.83917308,0.0013708435,0.50976193,-1.1826195,0.0020579193,0.0016545723,0.017666331,-57.558594,-57.30661
12300.0,0.074599482,0.013302248,0.9918853,-0.043232352,0.84116566,0.001387832,0.51511526,-1.2016717,0.0020746049,0.0016512158,0.017730637,-57.518204,-57.264599
12320.0,0.075154327,0.013360062,0.99178505,-0.043588791,0.84352571,0.0014080752,0.52147174,-1.2246132,0.0020943293,0.0016481301,0.017806679,-57.470341,-57.21484
12340.0,0.075853676,0.013433933,0.99165618,-0.044045907,0.84653127,0.0014339996,0.52965182,-1.2544253,0.0021196296,0.001645378,0.017903769,-57.409458,-57.15147
12360.0,0.076759323,0.01353113,0.99148554,-0.044650074,0.85046697,0.0014682348,0.5405063,-1.2944969,0.0021530585,0.001643026,0.018031366,-57.329845,-57.068489
12380.0,0.077890486,0.013653512,0.99127001,-0.045415845,0.85541338,0.0015118538,0.55429965,-1.3465692,0.0021952353,0.0016410979,0.018191956,-57.229855,-56.964195
12400.0,0.079364508,0.013817973,0.99097669,-0.04645161,0.8619929,0.00157065,0.57310236,-1.4188849,0.0022523766,0.0016396841,0.018407125,-57.09729,-56.82547
12420.0,0.08152207,0.014068668,0.99052137,-0.04804837,0.87193882,0.0016609491,0.60240227,-1.5351472,0.002340524,0.001639005,0.018734476,-56.897518,-56.615768
12440.0,0.085092068,0.014507906,0.9897086,-0.050894178,0.88914722,0.0018217639,0.65532607,-1.7576348,0.0024968721,0.0016394473,0.019305553,-56.553741,-56.252941
12460.0,0.092612602,0.015569077,0.98766708,-0.057990883,0.92961639,0.0022195659,0.79166991,-2.404892,0.0028850469,0.001641924,0.02066792,-55.758228,-55.399677
12480.0,0.57277894,0.19854353,0.09152925,-5.135922,1.5409975,0.40915638,107.67691,-9.507247,0.23671901,0.0016548954,0.21605311,-30.026514,-42.509125
12500.0,0.37984988,0.0086044716,0.99728692,-0.018706722,0.61246371,0.0033295145,0.14358903,-0.17585751,0.00079424301,0.0019349509,0.011466948,-62.266296,-62.086624
12520.0,0.11580307,0.010075409,0.99650723,-0.025367307,0.69424742,0.0013485041,0.2249734,-0.35629889,0.0010978156,0.0019813327,0.013434367,-60.552937,-60.36227
12540.0,0.063520998,0.010883603,0.99559575,-0.029439447,0.73446494,0.00084538397,0.28470942,-0.50053954,0.0013132375,0.0019747259,0.014515894,-59.714699,-59.514309
12560.0,0.05602967,0.011360805,0.99491942,-0.031978808,0.75697261,0.00080217904,0.3249422,-0.6040343,0.001454248,0.0019587008,0.015154364,-59.24733,-59.039753
12580.0,0.057021283,0.011681913,0.99443412,-0.033744365,0.77163398,0.00085566117,0.35379755,-0.68208617,0.0015533023,0.0019421999,0.015584113,-58.94313,-58.730629
12600.0,0.059110712,0.011873444,0.99417275,-0.034810796,0.78027958,0.00091154198,0.37104997,-0.73253977,0.0016109968,0.0019267109,0.01583859,-58.765316,-58.54834
12620.0,0.060936913,0.012063466,0.99394971,-0.035887524,0.78869283,0.00096495904,0.38767791,-0.78505743,0.0016652355,0.0019122876,0.016091751,-58.591595,-58.370953
12640.0,0.062354181,0.012129073,0.99360824,-0.036270026,0.79155546,0.0009963779,0.39774078,-0.80351454,0.0017022812,0.0018988223,0.016180759,-58.531998,-58.310596
12660.0,0.063391306,0.012300343,0.99391383,-0.037222322,0.79901046,0.0010366509,0.40547928,-0.85455978,0.0017192091,0.0018860566,0.016400721,-58.381355,-58.153412
12680.0,0.064542055,0.012318183,0.99330354,-0.037348282,0.79978681,0.0010581093,0.41563177,-0.85949343,0.0017605445,0.0018740278,0.016429482,-58.363914,-58.137043
