Time,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1,Insulin,Amino_Acids,IR_beta_pY1146_obs,IRS_pS636_obs,AMPK_pT172_obs,Akt_pT308_obs,Akt_pS473_obs,TSC1_TSC2_pS1387_obs,mTOR_pS2448_obs,mTOR_pS2481_obs,p70_S6K_pT229_obs,p70_S6K_pT389_obs,PRAS40_pT246_obs,PRAS40_pS183_obs,IRS_phos_by_Amino_Acids,AMPK_T172_phos_by_Amino_Acids,mTORC2_S2481_phos_by_Amino_Acids,IR_beta_phos_by_Insulin,IR_beta_pY1146_dephos,IR_beta_ready,IRS_phos_by_IR_beta_pY1146,IRS_p_phos_by_p70_S6K_pT229_pT389,IRS_phos_by_p70_S6K_pT229_pT389,IRS_pS636_turnover,AMPK_T172_phos,AMPK_pT172_dephos,Akt_S473_phos_by_mTORC2_pS2481_first,Akt_S473_phos_by_mTORC2_pS2481_second,Akt_T308_phos_by_PI3K_p_PDK1_first,Akt_T308_phos_by_PI3K_p_PDK1_second,Akt_pT308_dephos_first,Akt_pT308_dephos_second,Akt_pS473_dephos_first,Akt_pS473_dephos_second,TSC1_TSC2_S1387_phos_by_AMPK_pT172,TSC1_TSC2_T1462_phos_by_Akt_pT308,TSC1_TSC2_pS1387_dephos,TSC1_TSC2_pT1462_dephos,mTORC1_pS2448_dephos_by_TSC1_TSC2,mTORC1_S2448_activation_by_Amino_Acids,mTORC2_pS2481_dephos,mTORC2_S2481_phos_by_PI3K_variant_p,p70_S6K_T229_phos_by_PI3K_p_PDK1_first,p70_S6K_T229_phos_by_PI3K_p_PDK1_second,p70_S6K_T389_phos_by_mTORC1_pS2448_first,p70_S6K_T389_phos_by_mTORC1_pS2448_second,p70_S6K_pT229_dephos_first,p70_S6K_pT229_dephos_second,p70_S6K_pT389_dephos_first,p70_S6K_pT389_dephos_second,PRAS40_S183_phos_by_mTORC1_pS2448_first,PRAS40_S183_phos_by_mTORC1_pS2448_second,PRAS40_T246_phos_by_Akt_pT308_first,PRAS40_T246_phos_by_Akt_pT308_second,PRAS40_pS183_dephos_first,PRAS40_pS183_dephos_second,PRAS40_pT246_dephos_first,PRAS40_pT246_dephos_second,PI3K_p_PDK1_dephos,PI3K_PDK1_phos_by_IRS_p,PI3K_variant_p_dephos,PI3K_variant_phos_by_IR_beta_pY1146,scale_IR_beta_pY1146_obs,scale_IRS_pS636_obs,scale_AMPK_pT172_obs,scale_Akt_pT308_obs,scale_Akt_pS473_obs,scale_TSC1_TSC2_pS1387_obs,scale_mTOR_pS2448_obs,scale_mTOR_pS2481_obs,scale_p70_S6K_pT229_obs,scale_p70_S6K_pT389_obs,scale_PRAS40_pT246_obs,scale_PRAS40_pS183_obs,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48
5.49,50.0,0.0,0.0,129.20200909194253,20.373255882034247,0.4247350260234538,42.85584392799822,7.144156072001749,285.3380573202578,10.557664788206981,3.9251527633828225,0.17912512815426412,43.600680784953944,4.839218225515074,1.560100989531031,96.6475783957949,3.3524216042039536,98.15034619999204,1.849653800008252,294.18790089065095,2.979486790067128,2.2310320378961777,0.6015802813823586,12.800819328100502,3.2388420780329628,3.2174127338921026,0.742925859974414,50.0,0.0,49.55705417988313,0.4429458201164236,0.0,1.0,0.0,0.4247350260234538,7.144156072001749,10.736789916361246,4.1042778915370866,1.560100989531031,3.3524216042039536,1.849653800008252,3.5810670714494863,2.832612319278536,3.9817679380073767,3.9603385938665165,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.2852688759542765,755.4799591003239,2.636887570939746,0.0,0.0,0.0,0.0,4.1531169357609725,6.713726174199249,10.618375650586346,0.08377586261949532,0.18903135141837038,0.0,0.0,428.35102051973956,1183.815237754978,944.680390821981,0.006966229189226305,12.993564447179626,3.1067720486664467,939.2668709487494,1.4797786666425605,15.935669988603138,0.06806844432426114,0.5475123229810092,713.5117594221955,0.3950019695393618,712.521652306614,1.3168202707707626,1.5172896627512633,0.0,2.6359601269297603,1.739892040026473,2.5770836865527973,9.882263435456568e-07,1.1059351632717493,2.9794871743325226e-06,2.454939698489286,0.0957723948789631,0.6630333190868754,6.815131568237933,38.392957758899925,9.651819421372783,0.7416087239544125,6.018492260018567,38.46416463451166,1.4000660708975823,8.82298751305614
5.5,50.0,0.0,0.0,129.19832144165213,20.374455564281952,0.427222994066147,42.855699754177245,7.144300245822727,285.29867016664946,10.581387578883042,3.9398500787810624,0.18009217568830652,43.58926939599831,4.849107099326825,1.5616235046749138,96.64557634992408,3.354423650074763,98.15033699255855,1.8496630074417366,294.1692655509223,2.992468520720413,2.233208859353452,0.6050570690004203,12.793576555468826,3.2447060594616195,3.2170898090357256,0.744627576033809,50.0,0.0,49.55600258228172,0.4439974177178352,0.0,1.0,0.0,0.427222994066147,7.144300245822727,10.761479754571349,4.119942254469369,1.5616235046749138,3.354423650074763,1.8496630074417366,3.5975255897208336,2.8382659283538723,3.9893336354954285,3.9617173850695346,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285146566919565,755.477417546538,2.6368873235746793,0.0,0.0,0.0,0.0,4.177365530473679,6.752334916621529,10.680574851653676,0.08397475488167694,0.18903847108833144,0.0,0.0,428.37480290896093,1183.839127933809,946.7924461417431,0.006965302265773339,13.073180988222333,3.11376838246709,941.3773785103614,1.4853195398503816,16.021702308716932,0.06843592722243491,0.547380071579493,714.9653456021273,0.3953874551486415,713.9776801977824,1.3173181510177878,1.5172582322327282,0.0,2.6359732485352936,1.7439122422818376,2.578459362398793,9.915389946844784e-07,1.111417097803894,2.992468906660066e-06,2.457334987002052,0.09632590417268885,0.6668652698763302,6.815343182510683,38.459471578567005,9.673043350138919,0.7433951058810171,6.017888196782229,38.53380469156025,1.403273005862994,8.843197092977515
5.51,50.0,0.0,0.0,129.19487103826836,20.37541143492286,0.42971752680899905,42.85558208495369,7.144417915046285,285.2593232501577,10.605059358065276,3.954556047139821,0.18106134463906384,43.57788767047888,4.858971488835392,1.5631408406857774,96.64357958821304,3.3564204117858005,98.15032791784887,1.8496720821514059,294.1506002437261,3.0054739085722684,2.235381031461459,0.6085448162367509,12.786356895057889,3.2505529532820976,3.216764930389501,0.7463252212704927,50.0,0.0,49.55495291186139,0.4450470881381703,0.0,1.0,0.0,0.42971752680899905,7.144417915046285,10.78612070270434,4.135617391778885,1.5631408406857774,3.3564204117858005,1.8496720821514059,3.614018724809019,2.84392584769821,3.9968781745525903,3.9630901516599937,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.285032126700455,755.4753432263975,2.636887079775344,0.0,0.0,0.0,0.0,4.2016423458403915,6.791076218910377,10.742938170224976,0.08417328264948978,0.18904333555053165,0.0,0.0,428.39372392997285,1183.8586261948296,948.899907132548,0.006964375815372594,13.153000367436137,3.1207495506901726,943.4833478140205,1.4908636752156652,16.10792335833521,0.06880421626956745,0.5472461567138752,716.4153133077839,0.395771629453232,715.4301030446343,1.3178143269546585,1.5172268846712742,0.0,2.63598618099479,1.7479241741345395,2.579830518897838,9.948498469313597e-07,1.1169118208497613,3.0054742961892303e-06,2.4597251595541803,0.09688115825247404,0.6707092998384269,6.815551780754874,38.5257805051615,9.694212994722061,0.7451780010597419,6.017280478786601,38.60324181788286,1.4064722692408818,8.86335832780837
5.5200000000000005,50.0,0.0,0.0,129.1916581139555,20.37612329530864,0.43221859073608193,42.85549094201593,7.144509057984039,285.22001716390577,10.628679725183355,3.969270494618904,0.18203261629383233,43.56653574595714,4.868811259988101,1.5646529940548035,96.64158809285827,3.3584119071405785,98.15031897394981,1.8496810260504541,294.1319050462236,3.018502863572712,2.237548577570734,0.6120435126295262,12.779160360079734,3.2563826981957202,3.2164381635255475,0.7480187781989794,50.0,0.0,49.553905187519604,0.44609481247996297,0.0,1.0,0.0,0.43221859073608193,7.144509057984039,10.810712341477187,4.151303110912736,1.5646529940548035,3.3584119071405785,1.8496810260504541,3.630546376202238,2.8495920902002605,4.004401476394699,3.964456941724527,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284925562997185,755.4737365222336,2.6368868394903404,0.0,0.0,0.0,0.0,4.2259464146247145,6.829950181215404,10.805464768402048,0.08437144234879128,0.18904594317882215,0.0,0.0,428.40777970251855,1183.8737289441872,951.0027381330306,0.006963449859928572,13.233021012905724,3.127715436973997,945.5847432228273,1.496411007200832,16.19433147270287,0.06917330435473774,0.5471105800599607,717.8616428508432,0.39615449156473576,716.878901109388,1.3183088121215008,1.5171956197874006,0.0,2.635998927034763,1.7519277620098899,2.581197170714537,9.981588412194943e-07,1.1224192977382947,3.018503252870022e-06,2.4621102418396785,0.09743815545278203,0.6745653974426378,6.8157574463114114,38.59188385489872,9.715328149344415,0.746957386067574,6.01666922869089,38.67247528550255,1.4096638280793228,8.88347100989108
5.53,50.0,0.0,0.0,129.18868289139175,20.37659095656797,0.43472615204049564,42.85542634609022,7.144573653909749,285.18075250059513,10.652248280523645,3.983993247107017,0.1830059717761003,43.55521375947177,4.878626279229184,1.5661599612990862,96.63960184619407,3.360398153804784,98.15031015897576,1.8496898410244975,294.11318003642134,3.0315552951682516,2.2397115209049003,0.6155531475020602,12.771986963696136,3.262195233251229,3.216109573604737,0.7497082294478776,50.0,0.0,49.552859428133914,0.44714057186565936,0.0,1.0,0.0,0.43472615204049564,7.144573653909749,10.835254252299746,4.1669992188831175,1.5661599612990862,3.360398153804784,1.8496898410244975,3.6471084426703118,2.8552646684069605,4.011903462699107,3.9658178030526146,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284826883195368,755.4725977994168,2.6368866026690108,0.0,0.0,0.0,0.0,4.250276763761624,6.868956902424057,10.86815380101239,0.0845692304092049,0.18904629243731969,0.0,0.0,428.4169665233073,1183.884432747461,953.1009035601113,0.006962524421227551,13.313241337902994,3.134665925195142,947.6815291760984,1.5019614701660982,16.28092497249181,0.06954318430477699,0.5469733433541465,719.3043146166092,0.3965360406013157,718.3240547274258,1.318801619986259,1.5171644373037698,0.0,2.636011489342422,1.7559229324442758,2.582559332415594,1.0014659184578703e-06,1.1279394935054936,3.0315556861489383e-06,2.4644902594129063,0.09799689407387004,0.678433550921625,6.815960262033987,38.65778094814302,9.736388609718519,0.7487332375625431,6.016054568385021,38.74150437056827,1.4128476496414089,8.903534932922994
5.54,50.0,0.0,0.0,129.1859455837127,20.376814239661293,0.43724017662622255,42.85538831693494,7.144611683065026,285.14152985248364,10.675764625246915,3.9987241302252046,0.18398139204616426,43.54392184753347,4.888416413504399,1.567661738962172,96.63762083069183,3.3623791693070237,98.15030147106827,1.8496985289319714,294.0944252931696,3.044631112303579,2.2418698845607476,0.6190737099625915,12.764836719015564,3.267990497846355,3.215779225378156,0.7513935577599038,50.0,0.0,49.55181565256109,0.4481843474384847,0.0,1.0,0.0,0.43724017662622255,7.144611683065026,10.859746017293078,4.182705522271369,1.567661738962172,3.3623791693070237,1.8496985289319714,3.663704822266171,2.8609435945233392,4.019384055606259,3.96717278313806,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284736094364116,755.4719274062559,2.636886369261426,0.0,0.0,0.0,0.0,4.274632414427006,6.908096480142068,10.931004415655563,0.08476664326428414,0.1890443818808927,0.0,0.0,428.42128086705515,1183.890734330607,955.1943679105805,0.006961599520938626,13.393659740938421,3.141600899473765,949.7736701909419,1.5075149983707719,16.367702163855753,0.06991384888450265,0.5468344483936212,720.7433090646911,0.3969162756878324,719.7655443079742,1.3192927639448473,1.5171333369451971,0.0,2.636023870566242,1.7599096120886446,2.5839170184704017,1.0047710195332196e-06,1.1334723728947345,3.0446315049706586e-06,2.466865237688661,0.09855737238175484,0.6823137482710043,6.816160310290225,38.7234711094264,9.75739417304685,0.7505055322842209,6.0154366189923785,38.81032835337353,1.4160237014052715,8.923549891956617
5.55,50.0,0.0,0.0,129.1834463944553,20.376792975434903,0.4397606301100162,42.855376873334976,7.144623126664991,285.1023498113638,10.699228361406075,4.013462969330294,0.1849588579017601,43.5326601461198,4.898181530265634,1.5691583236146023,96.63564502895929,3.3643549710395626,98.15029290839571,1.849707091604522,294.07564089616085,3.05773022342328,2.244023691508314,0.6226051889040702,12.757709639090146,3.2737684317293803,3.2154471831885587,0.7530747459918947,50.0,0.0,49.55077387963627,0.4492261203633124,0.0,1.0,0.0,0.4397606301100162,7.144623126664991,10.884187219307835,4.198421827232054,1.5691583236146023,3.3643549710395626,1.849707091604522,3.6803354123273504,2.8666288804123843,4.026843177721275,3.9685219291804534,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284653203254178,755.4717256738983,2.6368861392183773,0.0,0.0,0.0,0.0,4.299012382108274,6.947369010673671,10.994015752750405,0.0849636773516769,0.18904021015564076,0.0,0.0,428.42071938751604,1183.8926305808957,957.2830957626835,0.0069606751806147215,13.474274605813807,3.148520244178914,951.861130863836,1.5130715259745513,16.454661338486392,0.07028529079695833,0.5466938970365631,722.1786067296813,0.3972951959559812,721.2033503347817,1.319782257321294,1.5171023184386376,0.0,2.6360360733165207,1.763887727711997,2.585270243251629,1.0080740853119735e-06,1.1390179003570973,3.057730617779756e-06,2.4692352019422668,0.09911958860817913,0.6862059772491111,6.816357672962776,38.788953667466956,9.778344638021446,0.752274247054221,6.014815500872518,38.878946518374946,1.4191919510641053,8.943515683399742
5.5600000000000005,50.0,0.0,0.0,129.1811855175026,20.37652700467427,0.44228747782332745,42.85539203309611,7.14460796690386,285.06321296854094,10.722639091963943,4.028209589518372,0.18593834997871195,43.52142879067007,4.907921497475518,1.5706497118544533,96.63367442373979,3.3663255762590647,98.15028446915284,1.8497155308473923,294.05682692592796,3.070852536473583,2.2461729645909743,0.6261475730039557,12.750605736912659,3.2795289750006944,3.2151135109718054,0.7547517771148197,50.0,0.0,49.54973412817205,0.4502658718275378,0.0,1.0,0.0,0.44228747782332745,7.14460796690386,10.908577441942654,4.214147939497084,1.5706497118544533,3.3663255762590647,1.8497155308473923,3.6970001094775387,2.87232053759493,4.034280752115514,3.969865288086625,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284578216296112,755.4719929162314,2.636885912491366,0.0,0.0,0.0,0.0,4.323415676676104,6.986774589001641,11.057186945583187,0.0851603291132907,0.18903377599936685,0.0,0.0,428.4152789185009,1183.8901185478373,959.3670517777115,0.006959751421693576,13.555084301676592,3.155423843933844,953.943875872209,1.5186309870388368,16.54180077367113,0.07065750268366043,0.5465516912023334,723.610188221833,0.3976728005444291,722.6374533667978,1.3202701133678914,1.5170713815131758,0.0,2.6360481001659273,1.7678572062048883,2.586619021035803,1.0113750566422415e-06,1.1445760400517149,3.070852932522448e-06,2.471600177309672,0.09968354095057906,0.6901102253767768,6.816552431450436,38.85422795518721,9.79923980482346,0.754039358776699,6.0141913336238595,38.94735815421075,1.4223523665261912,8.963432105015597
5.57,50.0,0.0,0.0,129.1791631370293,20.376016178156636,0.44482068481426507,42.85543381303949,7.144566186960482,285.0241199148111,10.745996420811037,4.042963815628271,0.18691984875159673,43.51022791608015,4.917636183612014,1.5721359003078796,96.63170899791152,3.3682910020873305,98.15027615156042,1.8497238484398033,294.0379834638428,3.083997958904127,2.2483177265255296,0.6297008507240159,12.743525025413549,3.2852720681143452,3.214778272258295,0.7564246342137911,50.0,0.0,49.54869641695763,0.4513035830419532,0.0,1.0,0.0,0.44482068481426507,7.144566186960482,10.932916269562634,4.229883664379868,1.5721359003078796,3.3682910020873305,1.8497238484398033,3.7136988096281427,2.8780185772495455,4.041696702328136,3.971202906472086,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284511139598478,755.4727294297853,2.636885689032592,0.0,0.0,0.0,0.0,4.347841302457259,7.026313308767102,11.120517120356627,0.08535659499545825,0.18902507824204326,0.0,0.0,428.40495647488586,1183.8831954440998,961.446200701589,0.006958828265498709,13.636087183075531,3.1623115836213467,956.0218699760223,1.5241933155280425,16.629118732352175,0.07103047712485051,0.5464078328716636,725.0380342277375,0.3980490885989521,724.0678340388494,1.320756345265341,1.5170405259000124,0.0,2.636059953650048,1.771817974582941,2.587963366003895,1.0146738743557965e-06,1.150146755846128,3.0839983566483614e-06,2.47396018878755,0.1002492275720525,0.694026479937108,6.816744666669238,38.91929330973252,9.820079475122757,0.7558008444388534,6.013564236086367,39.01556255371915,1.4255049159149158,8.983298955922983
5.58,50.0,0.0,0.0,129.17737942744773,20.37526035670286,0.447360215849595,42.85550222899616,7.144497771003811,284.9850712404391,10.769299952783406,4.0577254722450915,0.18790333453442612,43.49905765669735,4.92732545767303,1.5736168856296573,96.62974873448681,3.370251265512034,98.15026795386488,1.8497320461353286,294.01911059211426,3.097166397669776,2.250457999902305,0.6332650103101374,12.736467517457932,3.2909976518795867,3.2144415301743843,0.7580933004880758,50.0,0.0,49.547660764757964,0.45233923524162756,0.0,1.0,0.0,0.447360215849595,7.144497771003811,10.957203287317832,4.245628806779518,1.5736168856296573,3.370251265512034,1.8497320461353286,3.7304314079799132,2.8837230102124423,4.049090952367663,3.97253483066246,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284451978946045,755.4739354936358,2.6368854687949432,0.0,0.0,0.0,0.0,4.372288258308523,7.065985262249171,11.184005396239876,0.08555247144910373,0.18901411580627012,0.0,0.0,428.3897492536088,1183.8718586464156,963.5205073664692,0.006957905733240363,13.71728159001798,3.1691833483890877,958.0950780193568,1.5297584453109272,16.71661346318723,0.0714042066397546,0.5462623240868418,726.4621255110004,0.39842405927257296,725.4944730623192,1.3212409661228992,1.5170097513324554,0.0,2.636071636267918,1.7757699599903642,2.5893032922419,1.0179704792700813e-06,1.1557300113166658,3.0971667971123482e-06,2.4763152612334034,0.10081664660132868,0.697954727975277,6.816934459053532,38.98414907248918,9.840863452077473,0.7575586811114272,6.012934326344204,39.08355901395678,1.4286495675687934,9.003116036596387
5.59,50.0,0.0,0.0,129.17583455335495,20.374259411228483,0.44990603541677354,42.85559729580166,7.144402704198313,284.9460675351365,10.79254929368046,4.07249438370373,0.18888878748134444,43.487918146315316,4.936989189180996,1.5750926645037269,96.62779361661138,3.372206383387456,98.15025987433795,1.8497401256622645,294.00020839378664,3.1103577592324454,2.2525938071852485,0.6368400397921383,12.72943322584266,3.296705667462415,3.2141033474438,0.7597577592511034,50.0,0.0,49.546627190312805,0.45337280968678784,0.0,1.0,0.0,0.44990603541677354,7.144402704198313,10.981438081161805,4.2613831711850745,1.5750926645037269,3.372206383387456,1.8497401256622645,3.7471977990245837,2.889433846977387,4.056463426713519,3.9738611066949034,0.0331672,17.6284,0.0268658,0.0203796,0.493514,323.611,2.11894,0.338859859949792,0.0863775267376444,25.0,0.490602,165.704,1.31992e-05,0.159093,7.47437,7.47345,88.9654,88.9639,0.376999,0.380005,0.00175772,1.52417,0.25319,147.239,0.00869774,0.0156992,1.42511,0.120736,0.0133520172873009,1.00000002814509e-06,0.00261303413778722,0.110720890919343,1.00000012897033e-06,0.159201353240651,1.10036057608758,1.10215267954479,0.15881,0.0683009,0.279344,0.279401,1.8706,1.88453,11.8759,11.876,0.18913343080532,0.000187226757782201,0.108074886441184,0.000549027801822575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.284400739798034,755.47561136931,2.6368852517319885,0.0,0.0,0.0,0.0,4.396755537691704,7.105790540344384,11.247650885419338,0.0857479549299096,0.189000887707727,0.0,0.0,428.36965463465407,1183.8561056964775,965.5899366923292,0.006956983846016416,13.798665848028522,3.1760390236549445,960.1634649319997,1.5353263101619223,16.80428320061158,0.0717786836868483,0.5461151669518922,727.8824429129177,0.39879771172569867,726.9173512258207,1.3217239889785202,1.5169790575459055,0.0,2.63608315048255,1.7797130897034863,2.5906388137414167,1.0212648121902238e-06,1.161325769748831,3.110358160376312e-06,2.4786654193656754,0.10138579613273845,0.701894956298316,6.817121888557061,39.0487945891027,9.861591540333565,0.7593128459492087,6.012301721728373,39.151346836216895,1.431786290041482,9.022883148866104
