Time,mRNA,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,k_1,l_1,k_2,l_2,k_3,l_3,k_4,k_6,l_6,k_10,l_10,k_8,k_7,l_7,Temperature,V_den,F_T,F_T_Scale,compartment,Hsp70_Substrate_Association,Hsp70_Substrate_Dissociation,Hsp70_S_Association,Hsp70_S_Dissociation,Trimer_Formation,Trimer_Dissociation,Hsp70_Synthesis,Hsp70_S_Substrate_Refolding,Hsp70_Degradation,Hsp70_S_Formation,Hsp70_S_Substrate_Dissociation,HSF_HSE_Association,HSF_HSE_Dissociation,mRNA_Transcription,Protein_Denaturation
921.0,1.8076331207017329,4.904170351888126,0.44009957466151306,0.3220605182835488,73.92719068934046,63.20583311779761,0.09660826440813026,18.21907838574192,1.7809516142580508,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9064957800920982,0.3696359534467023,0.6633646510175597,0.3160291655889881,0.001960562459203901,0.002724254469831898,0.06326715922456065,0.8848816636491665,0.06375421457454564,0.5476076750190819,0.01001406969765695,0.061603973968677235,0.062333306499031786,0.062333306499031786,0.8850178724594877
922.0,1.806702842502885,4.901655055247711,0.44039996025071776,0.3221491576163503,73.92917176800222,63.20588035737558,0.09657406523358958,18.219804674651037,1.780225325348935,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9066492504274052,0.3696458588400111,0.6632068997290695,0.3160294017868779,0.0019645796871193668,0.0027218933415837678,0.06323459948760098,0.8848823250032581,0.06372151571822024,0.5477730693917369,0.010020912190919938,0.061584621181755346,0.062307886387212734,0.062307886387212734,0.8850178724594877
923.0,1.805779684795341,4.8991573076944555,0.44069857318510464,0.3222372352141373,73.93113554400203,63.205927497793255,0.09654017703901756,18.220524916101205,1.7795050838987687,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9068016868303365,0.3696556777200102,0.6630501803984511,0.3160296374889663,0.0019685786436932262,0.0027195517045042112,0.06320228896783693,0.8848829849691056,0.06368904500002792,0.5479373884206394,0.010027714343442719,0.06156544454004844,0.062282677936456914,0.062282677936456914,0.8850178724594877
924.0,1.8048636098643447,4.896677021050806,0.44099541749743515,0.3223247531150614,73.93308212703204,63.20597453840146,0.09650659775041842,18.22123914592672,1.7787908540732527,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9069530934443268,0.3696654106351602,0.6628944889956461,0.31602987269200733,0.0019725592901709754,0.002717229427609537,0.06317022634525207,0.8848836435376205,0.06365680127366047,0.5481006362035168,0.01003447624676206,0.061546442886954475,0.062257679892563846,0.062257679892563846,0.8850178724594877
925.0,1.8039545806141772,4.89421410920746,0.4412904969477839,0.3224117132836618,73.93501162503611,63.20602147866446,0.09647332521447277,18.22194739920892,1.7780826007910522,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9071034740968265,0.3696750581251806,0.662739821573192,0.3160301073933223,0.0019765215848670274,0.0027149263792042863,0.06313841032149621,0.8848843007013024,0.06362478341969698,0.5482628167025329,0.010041197986228372,0.061527615011971445,0.06223289102768683,0.06223289102768683,0.8850178724594877
926.0,1.8030525661481762,4.891768507363036,0.4415838117167506,0.32249811679132323,73.93692412987345,63.206068319280746,0.09644035635099839,18.222649703547546,1.7773802964524223,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9072528290772782,0.36968462064936725,0.6625861751895461,0.31603034159640375,0.0019804654386464397,0.0027126424137109252,0.06310683981518618,0.8848849564699305,0.06359299059571946,0.548423932244224,0.010047879565940644,0.06150895908743392,0.06220831037583479,0.06220831037583479,0.8850178724594877
927.0,1.8021575234570388,4.889340108886149,0.4418753692571953,0.32258396650573,73.93881976436586,63.20611505850485,0.09640768993428074,18.223346101141786,1.7766838988581855,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9074011657359945,0.3696940988218293,0.6624335448864217,0.31603057529252426,0.001984390860805308,0.002710377414904245,0.06307551332099637,0.8848856108190679,0.06356142141551993,0.5485839884418523,0.010054521155084256,0.06149047451693865,0.0621839364600365,0.0621839364600365,0.8850178724594877
928.0,1.8012694152114144,4.886928826663484,0.442165173750131,0.3226692644776534,73.94069863658416,63.20616169572125,0.09637532389058842,18.224036627335174,1.7759933726647958,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9075484881733968,0.3697034931829208,0.6622819266227421,0.31603080847860626,0.0019882978174732176,0.0027081312538746924,0.06304442953239951,0.8848862637400975,0.06353007474662528,0.5487429894127,0.010061122848576286,0.0614721601393681,0.06215976804326786,0.06215976804326786,0.8850178724594877
929.0,1.8003882041386263,4.884534573710979,0.44245322943714643,0.32275401276684673,73.94256085429579,63.20620823031489,0.09634325615228254,18.22472131739642,1.7753086826035522,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9076948005030435,0.36971280427147896,0.6621313163487194,0.3160310411515745,0.00199218627633398,0.002705903802313373,0.06301358714485193,0.8848869152244085,0.06349894945824272,0.5489009392895566,0.010067684742712645,0.061454014796506064,0.06213580389112434,0.06213580389112434,0.8850178724594877
930.0,1.7995138530226729,4.882157263173831,0.44273954062040644,0.32283821344204594,73.94440652496479,63.206254661671146,0.09631148465781675,18.225400206519375,1.774629793480597,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9078401068523482,0.36972203262482395,0.6619817100061821,0.31603127330835573,0.0019960562066287974,0.002703694932507986,0.06298298485579355,0.8848875652633961,0.06346804442125979,0.5490578422206959,0.010074206935168094,0.06143603733304664,0.0621120427718209,0.0621120427718209,0.8850178724594877
931.0,1.7986463247042257,4.879796808326491,0.4430241116626517,0.322921868580969,73.94623575575181,63.206300989175816,0.09628000735173727,18.226073329823056,1.773956670176917,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9079844113632963,0.3697311787787591,0.6618331035289003,0.31603150494587906,0.0019999075791593064,0.002701504517338787,0.06295262136464791,0.8848882138484614,0.06343735850824438,0.5492137023698535,0.010080689524996248,0.06141822659660332,0.0620884834561921,0.0620884834561921,0.8850178724594877
932.0,1.7977855820806317,4.877453122572666,0.4433069469871988,0.3230049802703163,73.94804865351414,63.206347212215135,0.09624882218468286,18.226740722351625,1.773289277648343,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9081277181931644,0.36974024326757066,0.6616854928429101,0.3160317360610757,0.0020037403662905282,0.0026993324302745803,0.06292249537282212,0.8848888609710119,0.06340689059344465,0.5493685239162047,0.010087132612629578,0.0614005814377179,0.062065124717692016,0.062065124717692016,0.8850178724594877
933.0,1.796931588105911,4.87512611944532,0.4435880510779402,0.32308755060577066,73.94984532480566,63.2063933301758,0.09621792711338482,18.22740241907442,1.772627580925551,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9082700315152427,0.3697492266240283,0.6615388738668377,0.316031966650879,0.0020075545419537093,0.0026971785453687534,0.06289260558370689,0.8848895066224612,0.06337663955278916,0.5495223110543425,0.010093536299879425,0.06138310070986929,0.06204196533239429,0.06204196533239429,0.8850178724594877
934.0,1.796084305790759,4.872815712606672,0.4438674284793443,0.3231695816919969,73.95162587587689,63.20643934244493,0.09618732010066702,18.22805845488591,1.7719715451140596,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.908411355519556,0.36975812937938446,0.6613932425122209,0.31603219671222466,0.002011350081649063,0.0026950427372553322,0.06286295070267657,0.8848901507942291,0.06334660426388673,0.5496750679942543,0.010099900689936008,0.06136578326948234,0.06201900407899209,0.06201900407899209,0.8850178724594877
935.0,1.7952436982025446,4.8705218158481935,0.4441450837964555,0.32325107564264227,73.9533904126749,63.206485248410075,0.09615699911544584,18.228708864605736,1.7713211353942333,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9085516944135914,0.36976695206337457,0.6612485946838311,0.31603242624205036,0.0020151269624484056,0.0026929248811450777,0.06283352943708907,0.884890793477741,0.06331678360602651,0.5498267989613009,0.010106225887368429,0.06134862797593648,0.06199623973879817,0.06199623973879817,0.8850178724594877
936.0,1.7944097284653118,4.868244343090621,0.444421021694894,0.32333203458033655,73.95513904084348,63.206531047459244,0.09612696213273024,18.22935368297869,1.7706763170212798,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9086910524230231,0.3697756952042174,0.6611049262799958,0.31603265523729623,0.00201888516299769,0.002690824852821614,0.06280434049628592,0.8848914346644294,0.06328717646017806,0.5499775081961948,0.010112511998124676,0.06133163369157437,0.0619736710957448,0.0619736710957448,0.8850178724594877
937.0,1.7935823597597778,4.865983208383935,0.444695246900856,0.3234124606366914,73.95687186572292,63.206576738980864,0.09609720713362173,18.22999294467472,1.770037055325251,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9088294337924395,0.3697843593286146,0.6609622331929137,0.31603288369490434,0.002022624663519443,0.002688742528637578,0.06277538259159222,0.8848920743457321,0.06325778170899116,0.5501271999549766,0.010118759129531639,0.06131479928171043,0.061951296936383786,0.061951296936383786,0.8850178724594877
938.0,1.7927615553233354,4.863738325907382,0.4449677642011135,0.32349235595230114,73.9585889923502,63.206622322363835,0.09606773210531433,18.23062668428893,1.7694033157110436,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9089668427860752,0.369792944961751,0.6608205113089776,0.3160331116118192,0.0020263454458150894,0.0026866777855108167,0.06274665443631675,0.8848927125130936,0.06322859823679595,0.5502758785089957,0.010124967390295114,0.06129812361463923,0.06192911604988653,0.06192911604988653,0.8850178724594877
939.0,1.7919472784500508,4.861509609969457,0.44523857844301457,0.32357172267674217,73.96029052545889,63.20666779699744,0.09603853504109464,18.23125493634157,1.7687750636583983,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9091032836885392,0.36980145262729447,0.6606797565090887,0.3160333389849872,0.0020300474932671885,0.0026846305009206027,0.06271815474575178,0.8848933491579642,0.06319962492960293,0.5504235481448865,0.010131136890499803,0.06128160556164394,0.061907127228043944,0.061907127228043944,0.8850178724594877
940.0,1.7911394924906643,4.859296975007916,0.445507694534483,0.32365056296857336,73.96197656947916,63.20671316227145,0.0960096139403418,18.231877735278072,1.7681522647218997,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9092387608055488,0.3698098828473958,0.6605399646689749,0.3160335658113573,0.0020337307908415603,0.002682600552903889,0.06268988223717326,0.8848939842718003,0.0631708606751029,0.5505702131645483,0.01013726774160933,0.061265243997004636,0.06188532926526649,0.06188532926526649,0.8850178724594877
941.0,1.7903381701959302,4.857100374055254,0.4457751252358796,0.3237288782062061,73.96364718865779,63.20675841778373,0.09598096887136214,18.232495106835763,1.7675348931642068,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9093733015616419,0.36981823594328894,0.6604011352796977,0.3160337920889187,0.002037395431926377,0.0026805878988918528,0.06266183595685756,0.8848946178489723,0.06314230486271831,0.5507158762457472,0.010143360233798951,0.06124903908537631,0.06186372126074724,0.06186372126074724,0.8850178724594877
942.0,1.7895432697210236,4.8549196999515285,0.4460408711489204,0.3238066710145497,73.96530250947812,63.20680356280692,0.0959525966736108,18.233107090215807,1.7669229097841646,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9095068971762628,0.36982651254739063,0.6602632621553894,0.3160340178140346,0.00204104134426467,0.002678592373150245,0.06263401444023584,0.8848952498792969,0.06311395609936987,0.5508605426520993,0.01014941438052951,0.06123298897569808,0.06184230184244577,0.06184230184244577,0.8850178724594877
943.0,1.788754753431087,4.852754862764701,0.4463049363995295,0.3238839436767124,73.96694264039273,63.20684859670638,0.09592449510960518,18.233713720706874,1.7663162792930995,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9096395491632571,0.36983471320196365,0.6601263407124013,0.3160342429835319,0.002044668504500288,0.002676613845582965,0.06260641637008806,0.8848958803538893,0.0630858132159411,0.5510042169338303,0.010155430275468384,0.06121709239211607,0.06182106977525849,0.06182106977525849,0.8850178724594877
944.0,1.7879725851860975,4.850605778612724,0.4465673263735571,0.32396069836331937,73.96856768341227,63.206893518879916,0.0958966622654739,18.234315032193933,1.7657149678060386,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9097712626158285,0.3698428384170614,0.6599903669203029,0.31603446759439957,0.0020482769073068897,0.0026746521987738377,0.06257904048151341,0.8848965092643188,0.06305787512196541,0.551146903404012,0.010161408040957555,0.06120134825995945,0.06180002387321136,0.06180002387321136,0.8850178724594877
945.0,1.7871967289139188,4.84847236378898,0.44682804652678043,0.3240369372530307,73.9701777401962,63.20693832872597,0.0958690962359137,18.234911058476758,1.7651189415232138,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9099020426793829,0.36985088870098104,0.6598553367496202,0.31603469164362985,0.0020518665490931844,0.0026727073159372094,0.06255188551198716,0.8848971366021636,0.06303014072925674,0.5512886063888961,0.010167347800930792,0.06118575550914524,0.06177916295331249,0.06177916295331249,0.8850178724594877
946.0,1.7864271486103023,4.846354534762262,0.44708710238490407,0.32411266253254195,73.9717729120527,63.20698302564373,0.09584179512418968,18.23550183326991,1.7645281667300632,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9100318945522557,0.3698588645602635,0.6597212461721512,0.31603491512821863,0.002055437428005002,0.0026707790809142656,0.06252495020136059,0.8848977623590122,0.0630026089519094,0.5514293302278931,0.010173249680913673,0.06117031307418641,0.06175848583555222,0.06175848583555222,0.8850178724594877
947.0,1.7856638083388872,4.844252208176786,0.44734449954355987,0.324187876396584,73.97335329993871,63.20702760903303,0.09581475704213505,18.236087390202744,1.7639426097972288,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9101608234864442,0.3698667664996935,0.6595880911612839,0.31603513804516514,0.002058989543927252,0.0026688673781693883,0.062498233291861056,0.8848983865264624,0.06297527870629821,0.5515690792735515,0.010179113808023586,0.06115501989419965,0.06173799134290302,0.06173799134290302,0.8850178724594877
948.0,1.7849066722312001,4.84216530085219,0.4476002436683066,0.32426258104792266,73.97491900445992,63.207072078294416,0.09578798011015131,18.236667762819412,1.7633622371805593,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9102888347883368,0.36987459502229963,0.6594558676923092,0.31603536039147206,0.0020625228984857665,0.002666972092786543,0.06247173352809201,0.8848990090961218,0.06294814891107847,0.5517078578915355,0.010184940310969729,0.06113987491291343,0.06171767830131958,0.06171767830131958,0.8850178724594877
949.0,1.7841557044866552,4.840093729783527,0.4478543404946306,0.3243367786973592,73.97647012587078,63.20711643282911,0.09576146245720822,18.237242984578863,1.7627870154211076,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9104159338194473,0.3698823506293539,0.6593245717427358,0.31603558216414557,0.0020660374950490575,0.0026650931104656964,0.062445449657032935,0.8848996300596076,0.06292121848718585,0.5518456704606062,0.010190729320053124,0.06112487707867566,0.061697545539738774,0.061697545539738774,0.8850178724594877
950.0,1.7834108693725546,4.838037412141275,0.44810679582794516,0.32441047156373015,73.9780067640745,63.20716067203901,0.09573520222084372,18.23781308885484,1.7622169111451327,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9105421259971472,0.3698900338203725,0.6591941992926023,0.31603580336019504,0.0020695333387299405,0.0026632303175192764,0.06241938042803941,0.8849002494085462,0.06289448635783657,0.5519825213725992,0.010196480967166624,0.0611100253444614,0.06167759189007965,0.06167759189007965,0.8850178724594877
951.0,1.7826721312240872,4.835996265271325,0.448357615543591,0.3244836618739071,73.97952901862298,63.207204795326746,0.095709197547164,18.238378108935873,1.7616518910640984,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9106674167954002,0.3698976450931149,0.6590647463247867,0.3160360239766337,0.0020730104363870737,0.0026613836008686532,0.06239352459284306,0.8849008671345745,0.06286795144852722,0.5521184150324044,0.010202195385794926,0.06109531866788053,0.06165781618724345,0.06165781618724345,0.8850178724594877
952.0,1.7819394544443303,4.833970206694994,0.44860680558683586,0.32455635186279697,73.98103698871697,63.20724880209556,0.09568344659084346,18.238938078025296,1.7610919219746741,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9107918117454987,0.3699051849435848,0.6589362088253187,0.3160362440104778,0.002076468796626377,0.0026595528480406667,0.062367880905551565,0.8849014832293379,0.06284161268703492,0.5522533558579463,0.010207872711014561,0.06108075601118521,0.0616382172691136,0.0616382172691136,0.8850178724594877
953.0,1.7812128035042485,4.831959154109016,0.4488543719728748,0.324628543773342,73.98253077320592,63.20729269174947,0.0956579475151248,18.239493029241235,1.760536970758734,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.910915316436798,0.3699126538660296,0.6588085827836851,0.31603646345874736,0.0020799084298023583,0.0026577379471641755,0.062342448122648705,0.8849020976844927,0.0628154690034172,0.5523873482801629,0.01021351307949392,0.0610663363412775,0.061618793976555696,0.061618793976555696,0.8850178724594877
954.0,1.7804921429426936,4.829963025385542,0.4491003207868301,0.3247002398565195,73.984010470588,63.20733646369311,0.09563269849181887,18.240042995616612,1.7599870043833576,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9110379365174536,0.36992005235294,0.6586818641931386,0.31603668231846554,0.0020833293480193252,0.0026559387869666408,0.06231722500299428,0.8849027104917035,0.06278951933001205,0.552520396742985,0.010219116629493244,0.06105205862971657,0.06159954515341752,0.06159954515341752,0.8850178724594877
955.0,1.779777437366405,4.827981738572149,0.44934465818375113,0.3247714423713422,73.9854761790102,63.20738011733184,0.09560769770130478,18.24058801009914,1.7594419899008307,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9111596776951598,0.36992738089505106,0.6585560490510024,0.3160369005866592,0.0020867315651325016,0.002654155256770749,0.06229221030782418,0.8849033216426457,0.06276376260143793,0.5526525057033176,0.010224683500864645,0.06103792185272612,0.06158046964652908,0.06158046964652908,0.8850178724594877
956.0,1.7790686583108952,4.826015221861766,0.44958737455390124,0.3248421505009841,73.98692798390917,63.2074236546043,0.09558294317733938,18.24112809599821,1.7589019040017608,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9112805155246778,0.36993463991954584,0.6584311284684251,0.3160371182730215,0.0020901148759040642,0.0026523872476640815,0.06226740304088134,0.8849039311644602,0.06273819788420296,0.5527836742908533,0.010230213475148292,0.061023924860162816,0.061561566640061634,0.061561566640061634,0.8850178724594877
957.0,1.7783657699456121,4.824063392820053,0.44982847751480426,0.32491236677811375,73.98836598376165,63.20746707470567,0.09555843313040077,18.241663286889064,1.7583667131109042,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9114004583994011,0.36994182991880825,0.6583070988685047,0.31603733537352835,0.002093479315449389,0.002650634650052753,0.06224280194809643,0.8849045390458794,0.06271282410666068,0.5529139074340734,0.01023570672544151,0.061010066648561644,0.06154283495888165,0.06154283495888165,0.8850178724594877
958.0,1.777668733695246,4.822126165100869,0.45006798124541286,0.32498209500768105,73.98979028175982,63.20751037579358,0.09553416584315629,18.242193620178085,1.757836379821885,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9115195271438056,0.36994895140879913,0.6581839586808508,0.3160375518789679,0.002096825011454771,0.0026488973544468754,0.062218405679333615,0.8849051452611102,0.0626876401463113,0.5530432122637411,0.010241163573977486,0.06099634627285713,0.06152427329376598,0.06152427329376598,0.8850178724594877
959.0,1.77697751472665,4.820203457872798,0.45030589151448863,0.325051337351134,73.99120097412586,63.20755355738266,0.0955101395237307,18.242719128070362,1.7573108719296064,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9116377264590249,0.3699560048706293,0.6580617037201676,0.3160377677869133,0.0021001519751811604,0.0026471752525666506,0.06219421301543276,0.8849057498033572,0.06266264495234637,0.5531715930636912,0.010246584151838515,0.0609827627224981,0.06150588051753623,0.06150588051753623,0.8850178724594877
960.0,1.7762920782861236,4.818295190496632,0.45054221413404627,0.3251200959727611,73.99259815670985,63.207596618992454,0.09548635238855573,18.2432398426697,1.75679015733027,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9117550610606671,0.3699629907835492,0.6579403297989304,0.3160379830949623,0.002103460219235356,0.002645468236713107,0.06217022274001433,0.8849063526658943,0.06263783747645621,0.5532990541216193,0.010251968591092507,0.06096931499141346,0.061487655506559456,0.061487655506559456,0.8850178724594877
961.0,1.77561238969941,4.8164012825253835,0.4507769549593535,0.3251883730396909,73.99398192498978,63.2076395601475,0.09546280266236976,18.243755795978597,1.7562742040213746,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9118715356796292,0.3699699096249489,0.6578198327276983,0.3160381978007375,0.002106749757569157,0.0026437761997649056,0.06214643363947936,0.884906953842065,0.06261321667282999,0.5534255997290616,0.010257317024792998,0.060956002078018934,0.061469597140748115,0.061469597140748115,0.8850178724594877
962.0,1.7749384143716982,4.814521653704274,0.4510101198889309,0.32525617072189256,73.99535237407162,63.207682380377285,0.09543948857821809,18.24426701989825,1.7557629801017178,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9119871550629077,0.3699767618703581,0.6577002083154241,0.3160384119018864,0.0021100206054784497,0.002642099035175183,0.06212284450300944,0.884907553325282,0.06258878149815555,0.5535512341813756,0.010262629586979155,0.0609428229852239,0.06145170430356013,0.06145170430356013,0.8850178724594877
963.0,1.7742701177876223,4.812656223970742,0.45124171486455217,0.3253234911921754,73.99670959868926,63.20772507921625,0.09541640837745277,18.244773546228576,1.7552564537713944,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9121019239744095,0.36998354799344635,0.6575814523697638,0.3160386253960813,0.002113272779602237,0.0026404366369684224,0.06209945412256679,0.8849081511090275,0.06256453091161965,0.5536759617777204,0.010267906412675774,0.06092977672043826,0.06143397588199881,0.06143397588199881,0.8850178724594877
964.0,1.773607465511261,4.810804913454442,0.4514717458712439,0.32539033662618916,73.99805369320451,63.207767656203764,0.0953935603097327,18.245275406668174,1.7547545933317974,0.42,0.005,0.42,0.005,0.023,0.00575,0.035,0.023,0.00036,0.014,0.013,0.035,0.035,0.035,42.0,0.16091234044717959,0.8850178724594877,5.5,1.0,0.9122158471957588,0.36999026846602256,0.6574635606973835,0.3160388382810188,0.0021165062979215973,0.0026387888997373545,0.06207626129289414,0.8849087471868528,0.06254046387490775,0.5537997868210366,0.010273147637893292,0.060916862295578925,0.06141641076661292,0.06141641076661292,0.8850178724594877
