Time,Z,Y,v0,v1,beta,Vm2,n,K2,Vm3,m,Kr,Ka,kf,k,p,cytosol,store,R0,R1,R2,R3,Rf,R_eff
7.57,0.34909631585996215,2.039092537434298,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.060932101494549,5.640989355098791,2.039092537434298,3.4909631585996213
7.58,0.35252766005788366,2.0325559288633754,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.185002268293027,5.842435494807661,2.0325559288633754,3.5252766005788367
7.59,0.35636734770430734,2.0252481626931176,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.324637594156564,6.073357432268341,2.0252481626931176,3.563673477043073
7.6,0.3607214331389382,2.017017352612486,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.48398157538171,6.342444151539531,2.017017352612486,3.6072143313893816
7.61,0.36573732604406417,2.0076576592144195,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.668834127500658,6.662211519948722,2.0076576592144195,3.6573732604406417
7.62,0.37162561903510827,1.9968824603425264,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,7.8875493111582,7.0513034033827005,1.9968824603425264,3.716256190351083
7.63,0.37869868110636445,1.9842776315363788,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.15263377120934,7.538743537902323,1.9842776315363788,3.7869868110636444
7.64,0.3874420742313055,1.969216637567831,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.483733653406812,8.172278271842048,1.969216637567831,3.874420742313055
7.65,0.3986531214801114,1.9506988244439878,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.913507234131906,9.035890636474077,1.9506988244439878,3.986531214801114
7.66,0.4137452343686348,1.927000531955318,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,9.500660956513583,10.29145707167145,1.927000531955318,4.137452343686348
7.67,0.435493088449336,1.8948370496921616,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,10.362275562001907,12.292054968648678,1.8948370496921616,4.35493088449336
7.68,0.4702078809348176,1.8469631648619034,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,11.769108073278634,15.957854978584445,1.8469631648619034,4.702078809348176
7.69,0.5358557465162441,1.763389496033209,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,14.500497027188084,24.41385795735993,1.763389496033209,5.358557465162441
7.7,0.7021493879268474,1.5686498643910882,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,21.46389764628164,51.478378130309096,1.5686498643910882,7.0214938792684745
7.71,1.1018852958751724,1.1118929927602148,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,35.64337799269965,81.69270310822698,1.1118929927602148,11.018852958751724
7.72,1.3175405837767558,0.8044380946605235,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,41.24193624271958,57.17696077085757,0.8044380946605235,13.175405837767558
7.73,1.314413397453564,0.7069953635908476,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,41.1702477807485,45.53177664139875,0.7069953635908476,13.144133974535638
7.74,1.2479214989719436,0.6771144281828401,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,39.582647736651616,40.468846848541574,0.6771144281828401,12.479214989719436
7.75,1.1676078699068932,0.6685899336568522,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,37.49618068906408,37.14681866647006,0.6685899336568522,11.676078699068933
7.76,1.0866334153063475,0.6688396771614076,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,35.19404382623481,34.19975903227984,0.6688396771614076,10.866334153063475
7.77,1.0080211160684516,0.6747145645288727,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,32.759640808165265,31.23905490606053,0.6747145645288727,10.080211160684517
7.78,0.9318837703370743,0.6858477507959594,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,30.2110126826509,28.134353241675786,0.6858477507959594,9.318837703370743
7.79,0.8574524807811076,0.7027953292121535,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,27.54087561546997,24.824093676183438,0.7027953292121535,8.574524807811075
7.8,0.7837207246896646,0.7264430974330858,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,24.73282853920218,21.275790189839885,0.7264430974330858,7.837207246896646
7.81,0.7098166540030393,0.7576393011703615,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,21.77730760463458,17.505006948819833,0.7576393011703615,7.098166540030393
7.82,0.6355104307424871,0.7966507064818372,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,18.69953229480674,13.632710126534331,0.7966507064818372,6.355104307424871
7.83,0.5619218021862646,0.8423560544295468,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,15.598747428618697,9.937480036959645,0.8423560544295468,5.619218021862647
7.84,0.4918873591482886,0.891718112753966,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,12.663083153168794,6.791981325774841,0.891718112753966,4.918873591482886
7.85,0.4290899370704077,0.9405141830835279,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,10.106830194821075,4.448557201615463,0.9405141830835279,4.290899370704077
7.86,0.37624599017247023,0.9851533248089809,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,8.060425653261374,2.893519469973676,0.9851533248089809,3.7624599017247022
7.87,0.33404772469414734,1.023896413288286,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,6.525091240452043,1.9338837832467366,1.023896413288286,3.3404772469414734
7.88,0.30153595343124023,1.0566761269473037,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,5.41747720411209,1.3577618427492888,1.0566761269473037,3.0153595343124024
7.89,0.2770230799464893,1.0842931864628171,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.632694861983044,1.010433891192774,1.0842931864628171,2.7702307994648927
7.9,0.2587679450673459,1.1077772071822,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,4.079301703623916,0.7967502716188148,1.1077772071822,2.587679450673459
7.91,0.24527209935216948,1.1280782933633042,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6884074745864153,0.6620038053274757,1.1280782933633042,2.452720993521695
7.92,0.23534670250730189,1.1459712796385726,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.411280339249074,0.5751666118772802,1.1459712796385726,2.353467025073019
7.93,0.2280845705300454,1.162053847937785,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.2142534082503227,0.5183995512220368,1.162053847937785,2.2808457053004543
7.94,0.22280490025142127,1.1767761858610994,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0741257114018374,0.48115914076791627,1.1767761858610994,2.228049002514213
7.95,0.21900101198505031,1.1904733208458693,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.974817281074175,0.45701114642523005,1.1904733208458693,2.1900101198505033
7.96,0.21629678191234825,1.2033935847998678,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.905067803813004,0.44189555145573556,1.2033935847998678,2.1629678191234825
7.97,0.21441253205814845,1.2157212404624778,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8568887188684284,0.4331632473269685,1.2157212404624778,2.1441253205814843
7.98,0.21314092210833055,1.2275925759645825,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.824570846252456,0.42904031563728234,1.2275925759645825,2.1314092210833055
7.99,0.21232748372763754,1.2391088832464776,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.803980673004826,0.4283040564944537,1.2391088832464776,2.1232748372763757
8.0,0.21185720304147296,1.2503454038198407,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.79210640467491,0.43009463190265107,1.2503454038198407,2.1185720304147297
8.01,0.21164419885119345,1.2613581894243788,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.786735367846491,0.43379526802635165,1.2613581894243788,2.1164419885119345
8.02,0.2116243832317865,1.2721889669952304,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.7862359318985863,0.4389578004855381,1.2721889669952304,2.116243832317865
8.03,0.21174981535646067,1.2828688720047494,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.7893979961592006,0.4452522040982961,1.2828688720047494,2.1174981535646067
8.04,0.21198460271767647,1.293421152227908,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.7953210073969847,0.45243318984605974,1.293421152227908,2.1198460271767647
8.05,0.21230187283641105,1.3038631610071159,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8033334543155695,0.46031730389052095,1.3038631610071159,2.1230187283641104
8.06,0.21268142000478457,1.3142079029132174,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.812931690859019,0.4687659852440857,1.3142079029132174,2.126814200047846
8.07,0.2131080928383522,1.3244650913000378,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8237385946240594,0.4776745626845446,1.3244650913000378,2.131080928383522
8.08,0.21357053700488401,1.33464197105407,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8354717301689867,0.48696385161806577,1.33464197105407,2.13570537004884
8.09,0.21406020066052173,1.344743968056287,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8479183593089785,0.49657349298498643,1.344743968056287,2.140602006605217
8.1,0.21457062419890466,1.3547751517896416,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8609176977601902,0.506457270125152,1.3547751517896416,2.1457062419890467
8.11,0.2150969623685859,1.3647385475351845,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.874349054649811,0.5165800932302889,1.3647385475351845,2.150969623685859
8.12,0.2156355631480113,1.3746364096896047,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.8881213683313107,0.526915175471619,1.3746364096896047,2.156355631480113
8.13,0.21618366395624056,1.3844704186824182,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9021656710212422,0.5374419949373062,1.3844704186824182,2.161836639562406
8.14,0.2167391547933049,1.394241834733899,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.916429205706809,0.5481446545011962,1.394241834733899,2.167391547933049
8.15,0.21730049450097333,1.4039515518402188,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.930873426996178,0.5590115512352095,1.4039515518402188,2.1730049450097333
8.16,0.21786649176891232,1.4136002390129456,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9454684926821515,0.570033618107718,1.4136002390129456,2.1786649176891233
8.17,0.21843624483823038,1.4231883789758843,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9601917940455778,0.5812039823858646,1.4231883789758843,2.184362448382304
8.18,0.2190090639815915,1.4327163180923845,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.97502602265456,0.5925173910145433,1.4327163180923845,2.190090639815915
8.19,0.21958444117150425,1.4421842861392027,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,2.9899584391084484,0.603970062145427,1.4421842861392027,2.1958444117150426
8.2,0.2201619974394026,1.451592429620817,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0049795518465676,0.6155592683803671,1.451592429620817,2.201619974394026
8.21,0.22074142724020462,1.4609408476494006,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0200817008304344,0.6272828350706832,1.4609408476494006,2.2074142724020462
8.22,0.22132251569122718,1.4702295801533403,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.035259528408795,0.6391393930129914,1.4702295801533403,2.213225156912272
8.23,0.22190507756509006,1.479458647838309,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0505084058257483,0.6511277659551559,1.479458647838309,2.2190507756509006
8.24,0.22248895479636643,1.4886279784579077,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0658243759119324,0.6632469228996897,1.4886279784579077,2.2248895479636643
8.25,0.2230742282339602,1.4977376401865283,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0812097329643784,0.6754986890084933,1.4977376401865283,2.230742282339602
8.26,0.22366066646099947,1.5067874635870016,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.0966585541770977,0.6878809966403885,1.5067874635870016,2.2366066646099947
8.27,0.2242482575102651,1.515777372098149,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.112170664072428,0.7003943959186337,1.515777372098149,2.2424825751026507
8.28,0.22483699756038858,1.5247073420434842,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.127746099878294,0.7130395696285627,1.5247073420434842,2.248369975603886
8.29,0.2254268577896827,1.5335772491000155,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.1433842341189226,0.7258168252422724,1.5335772491000155,2.254268577896827
8.3,0.22601782009741622,1.542387015189834,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.1590847176329806,0.7387266216510656,1.542387015189834,2.2601782009741624
8.31,0.22660987914701125,1.551136546270251,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.1748475370274565,0.7517695695177143,1.551136546270251,2.2660987914701125
8.32,0.2272030271143066,1.5598257044616797,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.1906726109106036,0.7649462214900221,1.5598257044616797,2.2720302711430658
8.33,0.22779726726815383,1.568454418190361,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.206560152660215,0.7782573210380836,1.568454418190361,2.277972672681538
8.34,0.22839261028115868,1.5770224624331806,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.22251057458464,0.7917036277540397,1.5770224624331806,2.283926102811587
8.35,0.22898905695317923,1.5855298203257888,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.238524025670493,0.8052859046188241,1.5855298203257888,2.289890569531792
8.36,0.22958661304265432,1.5939764395614096,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.2546007882505608,0.8190049705540159,1.5939764395614096,2.295866130426543
8.37,0.23018531152110797,1.6023620206432025,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.2707418800035293,0.832861891122451,1.6023620206432025,2.3018531152110797
8.38,0.23078515762875348,1.6106865159716959,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.286947575644383,0.8468575156546841,1.6106865159716959,2.307851576287535
8.39,0.23138615494670572,1.6189498990227504,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.303218105712593,0.8609926930902476,1.6189498990227504,2.3138615494670574
8.4,0.2319883455110409,1.6271518584490394,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.3195547454700463,0.8752686753846072,1.6271518584490394,2.319883455110409
8.41,0.23259174143339667,1.6352923045436663,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.335957964891637,0.8896864391221617,1.6352923045436663,2.3259174143339667
8.42,0.2331963440609494,1.6433712304118018,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.352427942736483,0.9042468646072837,1.6433712304118018,2.3319634406094942
8.43,0.23380220097150942,1.6513883925509427,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.36896612092618,0.9189514071836069,1.6513883925509427,2.338022009715094
8.44,0.23440933648640738,1.6593436570537279,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.385573314871734,0.9338012687292498,1.6593436570537279,2.344093364864074
8.45,0.2350177604410054,1.667236835060278,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.4022499475815473,0.9487974065182183,1.667236835060278,2.350177604410054
8.46,0.23562747962485264,1.6750678373566963,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.418996360121826,0.9639408074262031,1.6750678373566963,2.3562747962485266
8.47,0.23623852234841874,1.6828364502563349,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.435813487572947,0.979232739728861,1.6828364502563349,2.3623852234841873
8.48,0.23685090181811264,1.6905425816901385,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.452701853995613,0.9946743297583142,1.6905425816901385,2.3685090181811264
8.49,0.23746465287025176,1.6981860062681426,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.4696625843397544,1.0102669945205414,1.6981860062681426,2.3746465287025176
8.5,0.2380797906174201,1.7057666258531183,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.4866962642495976,1.0260119340370144,1.7057666258531183,2.380797906174201
8.51,0.23869634995290326,1.7132842134816437,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.503804031757934,1.0419106198096297,1.7132842134816437,2.3869634995290325
8.52,0.23931434826063,1.7207386560295868,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.5209865450121844,1.0579643287416798,1.7207386560295868,2.3931434826063
8.53,0.23993381940672523,1.7281297330976206,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.538244925298382,1.0741745750662224,1.7281297330976206,2.3993381940672522
8.54,0.24055478482913903,1.7354573048313024,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.5555799538028237,1.0905427390901614,1.7354573048313024,2.4055478482913903
8.55,0.24117727681814682,1.7427211605441302,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.5729927199818676,1.1070703714356334,1.7427211605441302,2.4117727681814682
8.56,0.24180131862144066,1.749921153756298,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.5904840664262125,1.1237589338259213,1.749921153756298,2.4180131862144068
8.57,0.2424269453885136,1.757057063146374,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6080551751358922,1.140610080870517,1.757057063146374,2.424269453885136
8.58,0.24305418200534548,1.7641287326804447,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6257069464785774,1.1576253551576272,1.7641287326804447,2.4305418200534548
8.59,0.24368306457912126,1.771135935983512,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.643440602738383,1.1748064886366607,1.771135935983512,2.4368306457912126
8.6,0.2443136200118959,1.7780785044574228,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6612571135626433,1.1921551132164772,1.7780785044574228,2.443136200118959
8.61,0.24494588576962503,1.7849562033000022,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.679157753617765,1.2096730466643342,1.7849562033000022,2.4494588576962504
8.62,0.2455798882220076,1.7917688714105144,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.6971434905035276,1.2273619789686925,1.7917688714105144,2.4557988822200763
8.63,0.24621567046367632,1.798516245579506,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7152157732251725,1.2452238865932084,1.798516245579506,2.4621567046367634
8.64,0.24685325781521325,1.8051981723102803,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.733375553362641,1.263260510697742,1.8051981723102803,2.4685325781521326
8.65,0.24749269780411123,1.811814363541117,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.751624422175042,1.2814739728591316,1.811814363541117,2.4749269780411125
8.66,0.24813401512124691,1.8183646694453042,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.7699633275859874,1.2998660730498783,1.8183646694453042,2.481340151212469
8.67,0.2487772624464751,1.8248487703371696,1.0,7.3,0.301,65.0,2.0,1.0,500.0,2.0,2.0,0.9,1.0,10.0,4.0,1.0,1.0,1.0,2.1973,3.788394025426485,1.3184390946060136,1.8248487703371696,2.487772624464751
