Time,srci,srco,srca,srcc,Cbp_P_CSK,CSK_cytoplasm,PTP,PTP_pY789,Cbp,Cbp_P,k1,k2,k3,k4,kPTP,kCbp,p1,p2,p3,src_background,PTP_background,kCSKon,kCSKoff,rho_srca,rho_srco,rho_srcc,Kser,acsk0,ptp_activity,src_activity,default,v1,v2,v3,v4,CSK_translocation,PTP_phosphorylation,Cbp_phosphorylation
8.0,0.5596201869186986,0.4400978363087927,0.00028191875783814286,5.802586233409174e-08,0.0003049892010511198,0.9996950107989494,0.8531838246989768,0.1468161753010233,0.9987255626469501,0.0009694482676316729,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1468161753010233,0.0003819767837004769,1.0,0.06559481128423753,0.00015401121813486446,7.916686857323125e-08,2.901293116704587e-08,9.386536762739562e-05,0.008164903982574481,0.00038148997821933116
8.01,0.5589644447632403,0.440752034364875,0.00028346235353803723,5.852953856332107e-08,0.00030592925011622865,0.9996940707498844,0.8531022447035629,0.14689775529643723,0.9987217400261693,0.0009723308393226196,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14689775529643723,0.00038352088307660055,1.0,0.06555365884163104,0.00015486449176052317,7.984113898728252e-08,2.9264769281660534e-08,9.414404498664586e-05,0.008151097796402464,0.00038303064368263554
8.02,0.5583091146401242,0.4414058118320348,0.00028501450157482366,5.90374580575013e-08,0.00030687209219230644,0.9996931279078083,0.8530208026066404,0.1469791973933598,0.9987179019556348,0.0009752260677556772,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1469791973933598,0.00038507353903288115,1.0,0.06551240532877947,0.00015572297303310245,8.0521173842265e-08,2.951872902875065e-08,9.442395888726747e-05,0.008137324221556858,0.0003845798370015503
8.03,0.5576541975573384,0.44205916765008957,0.0002865752541066246,5.95496573589075e-08,0.00030781773967482334,0.9996921822603257,0.8529394980822103,0.1470605019177899,0.9987140483498568,0.0009781340260252335,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1470605019177899,0.0003866348037639835,1.0,0.06547105129768707,0.00015658669683113103,8.120702496565263e-08,2.977482867945375e-08,9.470511650527615e-05,0.00812358324067244,0.0003861376101000804
8.040000000000001,0.5569996945173634,0.4427121007640219,0.00028814466363330575,6.006617333308382e-08,0.0003087662050299678,0.9996912337949706,0.8528583308044514,0.1471416691955487,0.9987101791228348,0.000981054787665625,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1471416691955487,0.0003882047298066388,1.0,0.0654295972988827,0.0001574556982775613,8.189874468455711e-08,3.003308666654191e-08,9.498752505989148e-05,0.008109874836696784,0.0003877040152415199
8.05,0.5563456065171887,0.44336461012396183,0.00028972278299836473,6.058704317112833e-08,0.0003097175007949911,0.9996902824992056,0.852777300447718,0.14722269955228215,0.9987062941880551,0.000983988426653479,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14722269955228215,0.00038978337004153587,1.0,0.06538804388142126,0.00015833001274135128,8.259638583078772e-08,3.029352158556416e-08,9.527119181376661e-05,0.008096198992891247,0.0003892791050303137
8.06,0.5556919345483261,0.44401669468517085,0.0002913096653908229,6.111230439197877e-08,0.00031067163957855374,0.999689328360422,0.8526964066865361,0.147303593313464,0.998702393458488,0.000986935017410061,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.147303593313464,0.00039137077769521486,1.0,0.06534639159288486,0.00015920967583905296,8.33000017459631e-08,3.055615219598938e-08,9.555612407321899e-05,0.008082555692831995,0.0003908629324139209
8.07,0.5550386795968263,0.444668353408024,0.0002929053643471141,6.164199484469726e-08,0.00031162863406107046,0.9996883713659395,0.8526156491956017,0.14738435080439843,0.9986984768465849,0.000989894634803618,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14738435080439843,0.0003929670063419588,1.0,0.06530464097938427,0.00016009472343640364,8.400964628667231e-08,3.082099742234863e-08,9.584232918846033e-05,0.008068944920410995,0.0003924555506846765
8.08,0.5543858426432934,0.44531958525799314,0.00029450993375297477,6.217615271075565e-08,0.0003125884969950558,0.9996874115030056,0.8525350276497774,0.14746497235022274,0.9986945442642758,0.0009928673541517226,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14746497235022274,0.0003945721099056855,1.0,0.06526279258556031,0.00016098519164992243,8.472537382968799e-08,3.1088076355377826e-08,9.612981455382679e-05,0.008055366659837075,0.00039405701348165233
8.09,0.5537334246629005,0.44597038920563,0.00029612342784533416,6.271481650632062e-08,0.00031355124120546946,0.9996864487587951,0.85245454172409,0.14754545827591015,0.9986905956229668,0.0009958532512236177,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14754545827591015,0.0003961861426618405,1.0,0.06522084695458516,0.00016188111684851153,8.544723927723106e-08,3.135740825316031e-08,9.641858760800916e-05,0.008041820895636861,0.00039566737479251917
8.1,0.5530814266254045,0.4466207642265487,0.00029774590121420415,6.325802508453893e-08,0.0003145168795900618,0.9996854831204105,0.8523741910937276,0.14762580890627255,0.998686630833537,0.0009988524022425617,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14762580890627255,0.0003978091592392887,1.0,0.0651788046281638,0.00016278253565506172,8.617529806228761e-08,3.162901254226946e-08,9.670865583428317e-05,0.008028307612655852,0.00039728668895540727
8.11,0.5524298494951612,0.4472707093014093,0.0002993774088045691,6.380581763782246e-08,0.00031548542511971927,0.9996845145748808,0.852293975434037,0.1477060245659632,0.998682649806336,0.0010018648838881713,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1477060245659632,0.00039944121462220694,1.0,0.06513666614653535,0.00016368948494806249,8.690960615397861e-08,3.190290881891123e-08,9.700002676073939e-05,0.008014826796059377,0.000398915010660767
8.120000000000001,0.5517786942311405,0.4479202234159002,0.00030101800591827635,6.43582337001336e-08,0.0003164568908388102,0.9996835431091617,0.8522138944205206,0.1477861055794795,0.9986786524511815,0.001004890773298769,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1477861055794795,0.00040108236415197646,1.0,0.0650944320484745,0.00016460200186321693,8.765022006298289e-08,3.21791168500668e-08,9.729270796051378e-05,0.008001378431333646,0.0004005523949532299
8.13,0.5511279617869425,0.4485693055607214,0.00030266774821592466,6.491531314926996e-08,0.0003174312898655294,0.999682568710135,0.8521339477288344,0.1478660522711657,0.9986746386773558,0.001007930148073723,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1478660522711657,0.0004027326635290739,1.0,0.06505210287129301,0.00016552012379506011,8.839719684701302e-08,3.245765657463498e-08,9.758670705201733e-05,0.007987962504286732,0.00040219889723346703
8.14,0.5504776531108108,0.4492179547315673,0.0003043266917187564,6.547709620915015e-08,0.0003184086353922446,0.9996815913646083,0.8520541350347844,0.14794586496521564,0.9986706083936043,0.0010109830862757964,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14794586496521564,0.00040439216881496553,1.0,0.0650096791508409,0.00016644388839858368,8.915059411634683e-08,3.273854810457507e-08,9.788203169916668e-05,0.00797457900104959,0.0004038545732600508
8.15,0.5498277691456495,0.44986616992910977,0.00030599489281054573,6.60436234520985e-08,0.00031938894068584144,0.9996806110593147,0.8519744560143245,0.1480255439856756,0.9986665615081316,0.0010140496664334893,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1480255439856756,0.0004060609364339978,1.0,0.06496716142150813,0.00016737333359086303,8.991047003941219e-08,3.302181172604925e-08,9.817868961161408e-05,0.007961227908077045,0.0004055194791513126
8.16,0.549178310829037,0.45051395015898105,0.00030767240823948946,6.661493580113044e-08,0.000320372219088069,0.9996796277809125,0.8518949103435532,0.1481050896564469,0.9986624979285996,0.001017129967543383,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1481050896564469,0.0004077390231752906,1.0,0.06492455021622591,0.00016830849755269,9.067688334842762e-08,3.330746790056522e-08,9.847668854497738e-05,0.007947909212148815,0.00040719367138720286
8.17,0.5485292790932423,0.4511612944317567,0.0003093592951200965,6.719107453223755e-08,0.00032135848401588515,0.9996786415159846,0.8518154976987115,0.14818450230128866,0.9986584175621246,0.0010202240690724857,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14818450230128866,0.0004094264861946287,1.0,0.06488184606646819,0.00016924941873020964,9.144989334509829e-08,3.359553726611877e-08,9.87760363010704e-05,0.00793462290037052,0.00040887720681114897
8.18,0.5478806748652392,0.45180820176293834,0.0003110556109350782,6.777208127667277e-08,0.00032234774896180215,0.9996776522510388,0.8517362177561795,0.14826378224382064,0.9986543203152745,0.0010233320509605763,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14826378224382064,0.00041112338301635485,1.0,0.0648390495022531,0.0001701961358365611,9.222955990636849e-08,3.3886040638336386e-08,9.907674072813291e-05,0.007921368960174664,0.0004105701426319141
8.19,0.5472324990667218,0.4524546711729371,0.00031276141353723803,6.835799802323562e-08,0.0003233400274942321,0.9996766599725063,0.8516570701924743,0.14834292980752592,0.9986502060940662,0.001026453993622549,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14834292980752592,0.00041282977153526127,1.0,0.06479616105214442,0.00017114868785352347,9.301594349023036e-08,3.417899901161781e-08,9.937880972106069e-05,0.007908147379321665,0.00041227253642545493
8.2,0.54658475261412,0.4531007016870559,0.0003144767611513616,6.894886712055726e-08,0.00032433533325783217,0.9996756646667427,0.8515780546842466,0.14842194531575353,0.998646074803963,0.0010295899779507573,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14842194531575353,0.00041454571001848216,1.0,0.06475318124325305,0.000172107114033165,9.380910514159016e-08,3.447443356027863e-08,9.968225122163571e-05,0.007894958145900844,0.00041398444613677905
8.21,0.5459374364186143,0.45374629233547314,0.0003162017123761072,6.954473127938587e-08,0.00032533367997385063,0.9996746663200267,0.8514991709082786,0.14850082909172146,0.9986419263498716,0.0010327400853173605,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14850082909172146,0.0004162712571073866,1.0,0.06471011060123856,0.00017307145389949778,9.46091064981922e-08,3.4772365639692936e-08,9.998707321875632e-05,0.007881801248331422,0.00041570593008180323
8.22,0.5452905513861509,0.45439144215322474,0.000317936326185894,7.014563357487131e-08,0.0003263350814404713,0.9996736649185601,0.8514204185414811,0.1485795814585191,0.9986377606361398,0.0010359043975766641,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1485795814585191,0.00041800647181946887,1.0,0.0646669496503106,0.00017404174725013506,9.541600979660035e-08,3.5072816787435656e-08,0.00010029328374866699,0.007868676675363558,0.0004174370469492081
8.23,0.5446440984174572,0.45503615018018806,0.00031968066193279425,7.075161744885099e-08,0.00032733955153316013,0.9996726604484674,0.85134179726089,0.14865820273911018,0.9986335775665537,0.0010390829970674692,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14865820273911018,0.0004197514135502431,1.0,0.06462369891323043,0.00017501803415795493,9.622987787823964e-08,3.5375808724425494e-08,0.00010060089089518879,0.007855584416079291,0.00041917785580229726
8.24,0.5439980783962949,0.45568041545620763,0.0003214347959373472,7.136275603188088e-08,0.00032834710693845065,0.9996716528930621,0.8512633067310302,0.14873669326896988,0.9986293770219571,0.0010422759862480804,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14873669326896988,0.0004215061586933791,1.0,0.06458035891416744,0.00017600036171388182,9.705077703158545e-08,3.568137801594044e-08,0.00010090990472495201,0.0078425244716974,0.0004209284326668874
8.25,0.5433524922178445,0.45632423703279235,0.00032319878147786985,7.197908142613039e-08,0.0003293577605612157,0.9996706422394394,0.8511849466343869,0.14881505336561326,0.9986251589142239,0.001045483440344551,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14881505336561326,0.000423270760559296,1.0,0.06453693017179109,0.000176988767796617,9.787877020875499e-08,3.5989540713065196e-08,0.00010122033262038143,0.00782949682710012,0.00042268883052727136
8.26,0.5427073407710473,0.45696761396580066,0.0003249726737197526,7.260062876508613e-08,0.0003303715256324267,0.9996696284743681,0.851106716652417,0.14889328334758317,0.9986209231526301,0.0010487054368541206,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14889328334758317,0.0004250452743485177,1.0,0.06449341320359905,0.00017798329116049363,9.871392121369734e-08,3.630031438254306e-08,0.0001015321821875766,0.007816501468576514,0.0004244591042515796
8.27,0.5420626249356371,0.45761054531419215,0.0003267565339240366,7.322744365085661e-08,0.0003313884164026563,0.9996686115835979,0.8510286164623433,0.14897138353765688,0.9986166696381756,0.0010519420605260925,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14897138353765688,0.0004268297613676874,1.0,0.06444980852663185,0.0001789839731595921,9.955629545143218e-08,3.6613721825428306e-08,0.00010184546174722424,0.007803538386815183,0.00042623931479945725
8.28,0.5414183455861918,0.4582530301416768,0.00032855042375649885,7.385957209483101e-08,0.00033240844720439176,0.9996675915527962,0.850950645741487,0.14904935425851304,0.9986123982712619,0.0010551933966268553,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14904935425851304,0.00042862428332859367,1.0,0.06440611665649137,0.00017999085543980768,1.0040595896800697e-07,3.6929786047415507e-08,0.00010216017967079438,0.00779060757285404,0.0004280295235320678
8.290000000000001,0.5407745035921491,0.45889506751669806,0.0003303544052898989,7.44970605205932e-08,0.0003334316324524393,0.9996665683675482,0.8508728041672653,0.14912719583273482,0.9986081089516877,0.0010584595309426493,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14912719583273482,0.0004304289023504195,1.0,0.06436233810734264,0.00018100397994073904,1.0126297845709165e-07,3.72485302602966e-08,0.00010247634438081191,0.007777709018081606,0.00042982979221430306
8.3,0.5401310998178206,0.45953665651241543,0.0003321685410062231,7.513995576683549e-08,0.00033445798664432725,0.9996655420133562,0.8507950914171875,0.1492049085828127,0.9986038015786468,0.0010617405497823306,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1492049085828127,0.00043224368096198994,1.0,0.06431847339191521,0.0001820233888975809,1.0212742126663921e-07,3.7569977883417745e-08,0.00010279396435112797,0.007764842714238211,0.0004316401830169909
8.31,0.5394881351224066,0.46017779620668775,0.00033399289379893224,7.578830509027335e-08,0.0003354875243607115,0.9996645124756399,0.8507175071688524,0.14928249283114778,0.9985994760507241,0.0010650365399801386,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14928249283114778,0.0004340686821040225,1.0,0.0642745230215048,0.00018304912484302377,1.0299935540561496e-07,3.789415254513668e-08,0.00010311304810719165,0.007752008653417273,0.00043346075851910515
8.32,0.5388456103600118,0.46081848568205563,0.00033582752697520633,7.644215616855901e-08,0.0003365202602657788,0.9996634797397348,0.8506400510999457,0.1493599489000544,0.9985951322658931,0.0010683475888984611,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1493599489000544,0.0004359039691313749,1.0,0.06423048750597499,0.0001840812306091574,1.0387884955079251e-07,3.822107808427951e-08,0.00010343360422632134,0.00773920682806652,0.0004352915817099731
8.33,0.5382035263796595,0.4614587240257245,0.0003376725042581904,7.710155710319568e-08,0.0003375562091076508,0.999662443790893,0.8505627228882365,0.14943727711176363,0.9985907701215124,0.001071673784430599,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14943727711176363,0.0004377496058152936,1.0,0.06418636735375868,0.00018511974932937972,1.0476597305361885e-07,3.855077855159784e-08,0.00010375564133797621,0.007726437230989248,0.0004371327159914825
8.34,0.5375618840253067,0.4620985103295473,0.00033952788978924045,7.776655642245161e-08,0.00033859538571878847,0.9996614046142818,0.8504855222115744,0.1495144777884258,0.9985863895143224,0.001075015215003533,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1495144777884258,0.0004396056563456629,1.0,0.06414216307185973,0.00018616472444031172,1.0566079594714857e-07,3.8883278211225805e-08,0.0001040791681240277,0.007713699855345535,0.0004389842251802895
8.35,0.5369206841358594,0.4627378436900076,0.00034139374813016925,7.843720308427415e-08,0.00033963780501639594,0.9996603621949842,0.8504084487478862,0.14959155125211393,0.9985819903404427,0.001078371969580688,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14959155125211393,0.0004414721853332535,1.0,0.06409787516585469,0.00018721619968371667,1.0656338895304807e-07,3.9218601542137076e-08,0.00010440419331903095,0.007700994694653525,0.0004408461735100251
8.36,0.5362799275451867,0.463376723208202,0.00034327014426549214,7.91135464792039e-08,0.0003406834820028248,0.9996593165179978,0.8503315021751737,0.14966849782482639,0.998577572495368,0.0010817441376646999,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14966849782482639,0.0004433492578119713,1.0,0.06405350413989423,0.00018827421910842503,1.0747382348867024e-07,3.955677323960195e-08,0.00010473072571049624,0.007688321742790626,0.0004427186256335014
8.370000000000001,0.5356396150821365,0.4640151479898235,0.00034515714360467304,7.979563643328881e-08,0.00034173243176597814,0.9996582675682346,0.8502546821715099,0.1497453178284902,0.998573135873966,0.0010851318093001814,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1497453178284902,0.00044523693924110634,1.0,0.06400905049670494,0.00018933882707226438,1.0839217167420026e-07,3.9897818216644405e-08,0.00010505877413916055,0.0076756809939947795,0.00044460164662491803
8.38,0.5349997475705502,0.4646531171451438,0.00034705481198436897,8.048352321099785e-08,0.0003427846694797141,0.9996572153305209,0.8501779884150363,0.14982201158496386,0.9985686803704732,0.0010885350750764852,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14982201158496386,0.00044713529550758,1.0,0.06396451473759085,0.0001904100682439936,1.0931850633987276e-07,4.0241761605498925e-08,0.00010538834749925874,0.007663072442865692,0.0004464953019820657
8.39,0.5343603258292774,0.46529062978899655,0.0003489632156706778,8.117725751813575e-08,0.000343840210404251,0.9996561597895963,0.8501014205839598,0.1498985794160404,0.9985642058784925,0.0010919540261304728,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1498985794160404,0.00044904439292819595,1.0,0.06391989736243515,0.00019148798760524404,1.1025290103326296e-07,4.0588628759067875e-08,0.0001057194547387952,0.007650496084366052,0.00044839965762853376
8.4,0.5337213506721906,0.4659276850407601,0.00035088242136138286,8.187689050475664e-08,0.00034489906988657056,0.999655100930114,0.8500249783565497,0.14997502164345042,0.9985597122909898,0.0010953887541492783,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.14997502164345042,0.0004509642982518876,1.0,0.06387519886970174,0.00019257263045246374,1.1119543002664924e-07,4.093844525237832e-08,0.00010605210485981517,0.0076379519138228165,0.000450314779915913
8.41,0.5330828229082009,0.4665642820243403,0.0003528124961881988,8.258247376807825e-08,0.00034596126336082256,0.9996540387366397,0.849948661411135,0.15005133858886516,0.9985551995002908,0.0010988393513730742,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15005133858886516,0.0004528950786619669,1.0,0.06383041975643702,0.00019366404239886778,1.1214616832445067e-07,4.1291236884039127e-08,0.0001063863069186761,0.007625439926928386,0.00045224073562600024
8.42,0.5324447433412721,0.4672004198681532,0.0003547535077190177,8.329405935539593e-08,0.00034702680634872846,0.9996529731936519,0.8498724694261007,0.15012753057389938,0.9985506673980775,0.0011023059105978374,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15012753057389938,0.00045483680177837304,1.0,0.06378556051827144,0.00019476226937639295,1.1310519167073857e-07,4.164702967769797e-08,0.00010672207002631913,0.007612960119741878,0.0004541775919730015
8.43,0.5318071127704361,0.4678360977051082,0.0003567055239601544,8.401169976699681e-08,0.0003480957144599858,0.9996519042855406,0.8497964020798857,0.15020359792011442,0.9985461158753858,0.0011057885251781147,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15020359792011442,0.0004567895356599214,1.0,0.06374062164942121,0.00019586735763765827,1.1407257655682363e-07,4.2005849883498404e-08,0.00010705940334854034,0.00760051248869038,0.0004561254166057355
8.44,0.5311699319898077,0.46847131467259057,0.00035866861335859295,8.47354479590738e-08,0.00034916800339267206,0.9996508319966079,0.8497204590509788,0.15027954094902127,0.9985415448226014,0.0011092872890297876,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15027954094902127,0.000458753348806552,1.0,0.06369560364268996,0.00019697935375792927,1.1504840022891873e-07,4.23677239795369e-08,0.00010739831610626217,0.007588097030570149,0.00045808427760983615
8.45,0.5305332017885991,0.46910606991244463,0.0003606428448042317,8.546535734663969e-08,0.00035024368893364903,0.9996497563110669,0.8496446400179166,0.15035535998208355,0.9985369541294574,0.0011128022966328396,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15035535998208355,0.00046072831016157837,1.0,0.06365050698947046,0.00019809830463708825,1.1603274069587845e-07,4.273267867331984e-08,0.00010773881757580487,0.007575713742547851,0.00046005424350995444
8.46,0.5298969229511356,0.4697403625709563,0.0003626282876321299,8.620148180644141e-08,0.00035132278695896695,0.9996486772130416,0.8495689446592797,0.15043105534072046,0.998532343685031,0.0011163336430341207,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15043105534072046,0.00046271448911393634,1.0,0.06360533217974626,0.00019922425750160876,1.1702567673701624e-07,4.3100740903220706e-08,0.00010808091708915778,0.007563362622161805,0.0004620353832719606
8.47,0.5292610962506975,0.4703741917968095,0.0003646250198080489,8.694389138923467e-08,0.0003524053147689961,0.9996475946852316,0.8494933726473363,0.15050662735266387,0.9985277133668071,0.0011198814334498653,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15050662735266387,0.00046471196369943815,1.0,0.06356007970341351,0.00020035726335302907,1.180272893885789e-07,4.3471945694617335e-08,0.00010842462498039074,0.007551043673109794,0.00046402777448699867
8.48,0.5286257224520798,0.47100755674190453,0.0003666331245567873,8.769266584584523e-08,0.0003534912905385339,0.999646508709462,0.8494179236506585,0.1505820763493416,0.998523063045183,0.0011234457793105528,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.1505820763493416,0.00046672081722263316,1.0,0.06351475004971786,0.0002014973755727781,1.190376613908127e-07,4.3846332922922614e-08,0.00010876995219583215,0.007538756902861602,0.00046603150000009466
8.49,0.5279908023371654,0.4716404565697321,0.00036865265648057326,8.844782958372483e-08,0.0003545807277906158,0.99964541927221,0.8493425973604292,0.15065740263957098,0.9985183926287335,0.0011270267585148247,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15065740263957098,0.000468741104310157,1.0,0.06346934370181438,0.00020264463562581417,1.2005687101747245e-07,4.4223914791862414e-08,0.00010911690637674902,0.007526502298703764,0.00046804661403479546
8.5,0.5273563366705442,0.47227289044406334,0.00037068368716158297,8.920943920807188e-08,0.00035567364283450685,0.999644326357166,0.8492673934550314,0.15073260654496867,0.9985137020032866,0.0011306244689255267,1.0,0.8,1.0,10.0,1.0,1.0,0.05,0.15,0.035,0.0001,0.0,0.1,0.01,1.0,0.0,1.0,1.0,0.0,0.15073260654496867,0.000470772896600791,1.0,0.06342386114412951,0.00020379909226230056,1.2108500031188884e-07,4.460471960403594e-08,0.00010946549713185361,0.00751427985998623,0.0004700731877876663
