APC,HC,HC3,HC36,HC5,HC53,HC536,HC56,LC,LC_APC,Va,Va3,Va36,Va36_APC,Va3_APC,Va5,Va53,Va536,Va536_APC,Va53_APC,Va56,Va56_APC,Va5_APC,VaA3,VaA36,VaA53,VaA536,VaLCA1,VaLCA1_APC,Va_APC,Time
3.546913069512575e-10,2.3996332698919476e-11,4.669997447665486e-14,1.260858510535719e-17,1.537411628502884e-12,1.4189315500860735e-13,1.2761699723629286e-16,7.762389131950435e-16,2.469636971616766e-11,1.026884205290411e-12,1.6320409131475755e-07,6.260971616910738e-10,1.8606438646173414e-13,4.496757460370233e-14,1.366584649591504e-10,2.358900036843746e-08,2.482458327849904e-09,2.6782865416985268e-12,1.0065621811880365e-12,7.51380651459027e-10,1.4293208958817205e-11,4.132601491696469e-12,5.381295980949042e-09,1.0796269240323324e-10,2.9829706732052286e-14,3.512360948708619e-10,3.337212587690028e-13,4.111902741647993e-10,4.8372064074756305e-11,3.321388344218614e-09,7.86
3.546913072083555e-10,2.4024400782630544e-11,4.680770787536323e-14,1.2640604784180675e-17,1.5414714621143706e-12,1.4232047308805793e-13,1.2807815934219984e-16,7.786995022280248e-16,2.472746447982495e-11,1.0284553642045006e-12,1.6316943200835784e-07,6.266562947075038e-10,1.862609031956723e-13,4.4967490486463296e-14,1.366437147720503e-10,2.3618293240652034e-08,2.486140592240808e-09,2.683631898052906e-12,1.0071853131214305e-12,7.515988903365882e-10,1.4317061335192131e-11,4.134084353004606e-12,5.381740858199481e-09,1.081763424322571e-10,2.9894419560983576e-14,3.521421055868457e-10,3.3475388555427827e-13,4.122548221871187e-10,4.8428274137058134e-11,3.320680090889582e-09,7.87
3.5469130742604196e-10,2.4052462905692754e-11,4.6915537427976964e-14,1.2672658255506395e-17,1.5455363333906449e-12,1.4274842434839248e-13,1.2854024081177615e-16,7.811641935085978e-16,2.4758559022795688e-11,1.0300265552112676e-12,1.6313478002667993e-07,6.272149680351323e-10,1.8645729501113337e-13,4.496739867972822e-14,1.3662896691136582e-10,2.364757884556745e-08,2.4898220516001567e-09,2.6889782211369727e-12,1.0078078949925874e-12,7.518169766154122e-10,1.434091564655616e-11,4.135566647010225e-12,5.382185604896068e-09,1.0839014479421574e-10,2.995918739197914e-14,3.5304920832619805e-10,3.357881833654538e-13,4.1332057491160485e-10,4.8484525579524435e-11,3.319972078138936e-09,7.88
3.5469130760285994e-10,2.4080519069385863e-11,4.702346305836919e-14,1.2704745498112248e-17,1.5496062410767941e-12,1.4317700863424175e-13,1.290032417752378e-16,7.836329872718057e-16,2.4789653344950697e-11,1.0315977782335824e-12,1.6310013536671925e-07,6.277731817761176e-10,1.8665356199183204e-13,4.4967298993317544e-14,1.3661422162630725e-10,2.3676857186244494e-08,2.493502706255617e-09,2.694325507237834e-12,1.0084299302748679e-12,7.520349100205134e-10,1.4364771892585552e-11,4.1370483743851e-12,5.382630217384918e-09,1.0860409935801845e-10,3.002401019071297e-14,3.539574028261845e-10,3.3682415228520857e-13,4.143875318548964e-10,4.854081849173985e-11,3.319264309554335e-09,7.890000000000001
3.546913077373355e-10,2.4108569274989528e-11,4.7131484690489276e-14,1.273686649079338e-17,1.5536811839183507e-12,1.436062257899152e-13,1.2946716236124043e-16,7.86105883750418e-16,2.482074744615522e-11,1.0331690331999886e-12,1.6306549802545278e-07,6.283309360302873e-10,1.868497042215038e-13,4.4967191235352774e-14,1.3659947916957269e-10,2.370612826574585e-08,2.497182556552227e-09,2.6996737526909446e-12,1.009051422415423e-12,7.522526902567586e-10,1.4388630073060825e-11,4.138529535689932e-12,5.383074691983002e-09,1.0881820599261685e-10,3.0088887922890676e-14,3.5486668882419654e-10,3.37861792395386e-13,4.1545569253487003e-10,4.859715296221837e-11,3.318556788770458e-09,7.9
3.54691307827978e-10,2.4136613523783323e-11,4.7239602248362965e-14,1.2769021212362207e-17,1.5577611606612953e-12,1.4403607565940127e-13,1.2993200269687965e-16,7.885828831749312e-16,2.4851841326268943e-11,1.0347403200447045e-12,1.630308679998392e-07,6.288882308951387e-10,1.870457217839051e-13,4.4967075212256405e-14,1.3658473979734804e-10,2.3735392087136125e-08,2.5008616028523984e-09,2.705022953880109e-12,1.0096723748351936e-12,7.524703170088667e-10,1.441249018786678e-11,4.140010131374348e-12,5.383519024978144e-09,1.0903246456700496e-10,3.015382055424951e-14,3.55777066057752e-10,3.3890110377699465e-13,4.16525056470641e-10,4.8653529078403316e-11,3.3178495194690113e-09,7.91
3.5469130787328e-10,2.416465181704673e-11,4.734781565609227e-14,1.2801209641648407e-17,1.5618461700520555e-12,1.4446655808636728e-13,1.303977629076908e-16,7.910639857735683e-16,2.4882934985145982e-11,1.0363116387076227e-12,1.629962452868188e-07,6.294450664658383e-10,1.8724161476281334e-13,4.496695072875197e-14,1.36570003769307e-10,2.376464865348185e-08,2.5045398455359148e-09,2.7103731072374806e-12,1.0102927909289114e-12,7.526877899414099e-10,1.4436352236992483e-11,4.1414901617769e-12,5.383963212629031e-09,1.092468749502192e-10,3.021880805055839e-14,3.566885342644946e-10,3.399420865102076e-13,4.1759562318256274e-10,4.870994692666737e-11,3.317142505378722e-09,7.92
3.54691307871717e-10,2.419268415605913e-11,4.7456124837855527e-14,1.2833431757498919e-17,1.5659362108375058e-12,1.448976729141595e-13,1.308644431176491e-16,7.935491917722789e-16,2.491402842263489e-11,1.0378829891343097e-12,1.6296162988331354e-07,6.300014428352218e-10,1.8743738324202685e-13,4.496681758786404e-14,1.3655527134861114e-10,2.3793897967851462e-08,2.5082172849999326e-09,2.7157242092435613e-12,1.0109126740650976e-12,7.529051086988125e-10,1.4460216220531269e-11,4.142969627125064e-12,5.3844072511652026e-09,1.094614370113383e-10,3.028385037761785e-14,3.5760109318219445e-10,3.4098474067436294e-13,4.186673921922271e-10,4.876640659231254e-11,3.3164357502753408e-09,7.930000000000001
3.546913078217479e-10,2.4220710542099817e-11,4.756452971790737e-14,1.2865687538777937e-17,1.5700312817649666e-12,1.4532941998580288e-13,1.3133204344916936e-16,7.960385013947387e-16,2.4945121638578634e-11,1.039454371276006e-12,1.6292702178622703e-07,6.305573600937944e-10,1.876330273053648e-13,4.496667559091819e-14,1.365405428019098e-10,2.38231400333153e-08,2.511893921658979e-09,2.721076256427201e-12,1.0115320275860645e-12,7.531222729053515e-10,1.4484082138680738e-11,4.144448527535245e-12,5.3848511367870566e-09,1.096761506194834e-10,3.0348947501260065e-14,3.585147425487472e-10,3.42029066347963e-13,4.197403630224641e-10,4.8822908159570195e-11,3.3157292579816434e-09,7.94
3.546913077218146e-10,2.4248730976447998e-11,4.7673030220578753e-14,1.2897976964366924e-17,1.574131381582207e-12,1.4576179914400146e-13,1.318005640231064e-16,7.985319148623506e-16,2.4976214632814636e-11,1.041025785089626e-12,1.6289242099244448e-07,6.311128183297309e-10,1.8782854703666735e-13,4.4966524537541014e-14,1.3652581839934007e-10,2.3852374852945645e-08,2.515569755944955e-09,2.726429245365598e-12,1.0121508548079136e-12,7.533392821651566e-10,1.4507949991742767e-11,4.14592686301277e-12,5.3852948656658475e-09,1.0989101564381798e-10,3.0414099387348874e-14,3.594294821021751e-10,3.430750636086753e-13,4.20814535197342e-10,4.8879451711601014e-11,3.3150230323674278e-09,7.95
3.5469130757034233e-10,2.427674546038278e-11,4.7781626270276945e-14,1.2930300013164606e-17,1.5782365090374417e-12,1.4619481023113802e-13,1.3227000495875475e-16,8.010294323942438e-16,2.5007307405174738e-11,1.0425972305377592e-12,1.6285782749883279e-07,6.316678176288753e-10,1.880239425197956e-13,4.4966364225660145e-14,1.3651109841452696e-10,2.3881602429816666e-08,2.519244788307133e-09,2.731783172684301e-12,1.0127691590205373e-12,7.5355613606221e-10,1.45318197801235e-11,4.147404633451895e-12,5.3857384339436885e-09,1.1010603195354791e-10,3.0479306001779726e-14,3.6034531158062624e-10,3.441227325333317e-13,4.218899082421675e-10,4.893603733049505e-11,3.314317077349516e-09,7.96
3.546913073657393e-10,2.430475399518318e-11,4.78903177914855e-14,1.2962656664086965e-17,1.5823466628793333e-12,1.4662845308927429e-13,1.3274036637384874e-16,8.035310542072741e-16,2.5038399955485216e-11,1.0441687075886685e-12,1.6282324130224044e-07,6.322223580747407e-10,1.8821921383863153e-13,4.4966194451504237e-14,1.364963831245832e-10,2.3910822767004465e-08,2.5229190192121576e-09,2.7371380350572067e-12,1.0133869434876182e-12,7.537728341603463e-10,1.4555691504333347e-11,4.148881838635799e-12,5.386181837733547e-09,1.1032119941792141e-10,3.0544567310479736e-14,3.6126223072237477e-10,3.451720731979292e-13,4.2296648168348576e-10,4.8992665097271694e-11,3.3136113968917528e-09,7.97
3.5469130710639704e-10,2.433275658212813e-11,4.799910470876431e-14,1.2995046896067251e-17,1.586461841856991e-12,1.4706272756015092e-13,1.3321164838456258e-16,8.060367805160243e-16,2.506949228356678e-11,1.045740216216291e-12,1.627886623994976e-07,6.327764397485102e-10,1.8841436107707804e-13,4.496601500960296e-14,1.3648167281010937e-10,2.3940035867587048e-08,2.5265924491440468e-09,2.7424938292065597e-12,1.0140042114466288e-12,7.539893760032528e-10,1.4579565164986996e-11,4.150358478236587e-12,5.38662507311925e-09,1.1053651790622913e-10,3.060988327940766e-14,3.6218023926582113e-10,3.4622308567762925e-13,4.2404425504908e-10,4.904933509187967e-11,3.312905995005007e-09,7.98
3.5469130679069017e-10,2.4360753222496455e-11,4.8107986946749547e-14,1.3027470688055968e-17,1.5905820447199705e-12,1.4749763348518732e-13,1.336838511055101e-16,8.085466115328027e-16,2.5100584389234565e-11,1.0473117564002378e-12,1.6275409078741608e-07,6.333300627290358e-10,1.8860938431905892e-13,4.496582569278702e-14,1.3646696775519386e-10,2.3969241734644333e-08,2.530265078604189e-09,2.747850551902954e-12,1.0146209661088322e-12,7.542057611144695e-10,1.4603440762803393e-11,4.1518345518152906e-12,5.387068136155479e-09,1.1075198728780397e-10,3.067525387455386e-14,3.6309933694949146e-10,3.472757700467579e-13,4.2512322786797164e-10,4.910604739319703e-11,3.312200875747171e-09,7.99
3.546913064169765e-10,2.4388743917566907e-11,4.821696443015371e-14,1.3059928019020884e-17,1.5947072702182753e-12,1.4793317070548185e-13,1.341569746497451e-16,8.110605474676451e-16,2.513167627229815e-11,1.0488833281257947e-12,1.627195264627893e-07,6.338832270928391e-10,1.8880428364851897e-13,4.4965626292188136e-14,1.3645226824741287e-10,2.3998440371258166e-08,2.533936908111347e-09,2.7532081999653314e-12,1.0152372106592812e-12,7.544219889973887e-10,1.4627318298605763e-11,4.153310058821867e-12,5.387511022867774e-09,1.1096760743202131e-10,3.074067906194038e-14,3.6401952351203836e-10,3.483301263788063e-13,4.2620339967042073e-10,4.91628020790312e-11,3.3114960432231603e-09,8.0
3.5469130598359697e-10,2.441672866861813e-11,4.8326037083765594e-14,1.3092418867947037e-17,1.5988375171023554e-12,1.4836933906181173e-13,1.3463101912876108e-16,8.135785885283137e-16,2.516276793256154e-11,1.0504549313839213e-12,1.6268496942239238e-07,6.344359329141109e-10,1.8899905914942384e-13,4.4965416597239045e-14,1.3643757457783038e-10,2.4027631780512293e-08,2.537607938201654e-09,2.758566770260984e-12,1.0158529482568193e-12,7.546380591352555e-10,1.4651197773321592e-11,4.154784998595197e-12,5.387953729252533e-09,1.1118337820829885e-10,3.080615880762089e-14,3.649407986922403e-10,3.4938615474643e-13,4.272847699879254e-10,4.921959922611892e-11,3.310791501584914e-09,8.01
3.546913054888757e-10,2.4444707476928684e-11,4.843520483245033e-14,1.3124943213836714e-17,1.602972784123108e-12,1.4880613839463313e-13,1.3510598465249139e-16,8.161007349202972e-16,2.519385936982317e-11,1.052026566171251e-12,1.6265041966298203e-07,6.349881802647115e-10,1.8919371090576012e-13,4.4965196395673524e-14,1.364228870409982e-10,2.4056815965492383e-08,2.541278169428617e-09,2.7639262597055514e-12,1.0164681820340797e-12,7.548539709911675e-10,1.4675079187982647e-11,4.15625937036309e-12,5.388396251277007e-09,1.1139929948609666e-10,3.0871693077680695e-14,3.658631622290019e-10,3.5044385522144945e-13,4.2836733835322214e-10,4.92764389101263e-11,3.3100872550313948e-09,8.02
3.5469130493112e-10,2.4472680343777035e-11,4.854446760114932e-14,1.3157501035709473e-17,1.6071130700318773e-12,1.4924356854408104e-13,1.3558187132930915e-16,8.186269868468108e-16,2.522495058387591e-11,1.053598232490092e-12,1.6261587718129659e-07,6.355399692141707e-10,1.8938823900153532e-13,4.496496547352637e-14,1.3640820593495595e-10,2.408599292928602e-08,2.5449476023631136e-09,2.7692866652630227e-12,1.0170829150974869e-12,7.550697240080747e-10,1.4698962543724952e-11,4.157733173242279e-12,5.388838584879309e-09,1.1161537113491717e-10,3.0937281838236747e-14,3.667866138613539e-10,3.5150322787484977e-13,4.294511043002858e-10,4.933332120564877e-11,3.3093833078085885e-09,8.03
3.5469130430862033e-10,2.4500647270441565e-11,4.8653825314880317e-14,1.3190092312602139e-17,1.6112583735804547e-12,1.4968162934996937e-13,1.3605867926602742e-16,8.211573445087969e-16,2.5256041574507067e-11,1.0551699303484266e-12,1.6258134197405606e-07,6.360912998296875e-10,1.8958264352077792e-13,4.496472361513339e-14,1.3639353156123107e-10,2.4115162674982695e-08,2.5486162375933962e-09,2.774647983945735e-12,1.017697150527254e-12,7.5528531760878e-10,1.4722847841788817e-11,4.1592064062384225e-12,5.389280725968404e-09,1.1183159302430527e-10,3.100292505543765e-14,3.677111533284532e-10,3.5256427277678106e-13,4.3053606736432966e-10,4.9390246186211116e-11,3.3086796642095047e-09,8.040000000000001
3.546913036196503e-10,2.4528608258200544e-11,4.876327789873733e-14,1.3222717023568773e-17,1.6154086935210769e-12,1.5012032065179077e-13,1.3653640856789868e-16,8.23691808104923e-16,2.5287132341498365e-11,1.05674165975991e-12,1.6254681403796216e-07,6.366421721761302e-10,1.897769245475372e-13,4.4964470603131426e-14,1.363788642248388e-10,2.4144325205673816e-08,2.5522840757250857e-09,2.7800102128143736e-12,1.018310891377386e-12,7.555007511959386e-10,1.4746735083518794e-11,4.160679068246105e-12,5.389722670424119e-09,1.1204796502384803e-10,3.106862269546362e-14,3.6863678036958234e-10,3.536269899965574e-13,4.316222270818048e-10,4.944721392426744e-11,3.3079763285741768e-09,8.05
3.546913028624667e-10,2.4556563308332165e-11,4.887282527789072e-14,1.3255375147680725e-17,1.6195640286064296e-12,1.5055964228871692e-13,1.3701505933861562e-16,8.262303778315845e-16,2.5318222884625977e-11,1.0583134207438733e-12,1.6251229336969811e-07,6.371925863160369e-10,1.8997108216588348e-13,4.496420621845834e-14,1.3636420423428214e-10,2.417348052445271e-08,2.555951117381179e-09,2.7853733489779733e-12,1.0189241406756765e-12,7.557160241520585e-10,1.4770624270363734e-11,4.162151158048838e-12,5.390164414097135e-09,1.1226448700317505e-10,3.113437472452653e-14,3.695634947241504e-10,3.546913796026584e-13,4.32709582990401e-10,4.950422449120123e-11,3.3072733052896605e-09,8.06
3.5469130203530953e-10,2.458451242211453e-11,4.898246737758714e-14,1.3288066664026597e-17,1.623724377589645e-12,1.5099959409959834e-13,1.3749463168031053e-16,8.287730538829031e-16,2.5349313203660497e-11,1.0598852133253204e-12,1.6247777996592887e-07,6.377425423096145e-10,1.901651164599079e-13,4.496393024035303e-14,1.36349551901552e-10,2.420262863441461e-08,2.5596173632020427e-09,2.790737389593918e-12,1.0195369014237105e-12,7.559311358395e-10,1.4794515403876737e-11,4.163622674319056e-12,5.390605952808988e-09,1.1248115883195826e-10,3.12001811088699e-14,3.704912961316924e-10,3.55757441662728e-13,4.3379813462904636e-10,4.956127795732527e-11,3.3065705987900365e-09,8.07
3.546913011364018e-10,2.4612455600825644e-11,4.9092204123149546e-14,1.332079155171225e-17,1.6278897392243017e-12,1.5144017592296447e-13,1.379751256935555e-16,8.313198364507269e-16,2.5380403298366962e-11,1.0614570375349303e-12,1.6244327382330102e-07,6.382920402147397e-10,1.9035902751372267e-13,4.496364244635539e-14,1.36334907542127e-10,2.4231769538656677e-08,2.5632828138454177e-09,2.7961023318679396e-12,1.0201491765968629e-12,7.561460856004762e-10,1.4818408485715188e-11,4.165093615618121e-12,5.3910472823520754e-09,1.1269798037991194e-10,3.126604181476889e-14,3.7142018433186946e-10,3.56825176243575e-13,4.348878815379072e-10,4.9618374391881724e-11,3.3058682135564076e-09,8.08
3.5469130016394993e-10,2.4640392845743423e-11,4.920203543997723e-14,1.335354978986081e-17,1.632060112264426e-12,1.5188138759702355e-13,1.3845654147736252e-16,8.338707257246307e-16,2.541149316850483e-11,1.0630288934090553e-12,1.6240877493844277e-07,6.388410800869585e-10,1.9055281541146075e-13,4.4963342612306365e-14,1.363202714749736e-10,2.426090324027797e-08,2.566947469986415e-09,2.8014681730541185e-12,1.0207609691442985e-12,7.563608727570527e-10,1.4842303517640727e-11,4.166563980396319e-12,5.3914883984896495e-09,1.1291495151679273e-10,3.133195680853029e-14,3.7235015906446876e-10,3.5789458341117285e-13,4.3597882325838814e-10,4.967551386304208e-11,3.3051661541169007e-09,8.09
3.5469129911614324e-10,2.4668324158145685e-11,4.9311961253545765e-14,1.3386341357612663e-17,1.6362354954644905e-12,1.5232322895966275e-13,1.3893887912918325e-16,8.364257218919157e-16,2.5442582813827997e-11,1.0646007809897224e-12,1.62374283307964e-07,6.393896619794862e-10,1.907464802372761e-13,4.4963030512347906e-14,1.3630564402254614e-10,2.4290029742379476e-08,2.57061133231752e-09,2.806834910454885e-12,1.021372281988973e-12,7.565754966111474e-10,1.4866200501519276e-11,4.168033766992864e-12,5.391929296955819e-09,1.1313207211239969e-10,3.139792605649254e-14,3.7328122006940354e-10,3.5896566323065974e-13,4.370709593331321e-10,4.9732696437907165e-11,3.3044644250466664e-09,8.1
3.546912979911544e-10,2.4696249539310162e-11,4.9421981489407036e-14,1.3419166234125462e-17,1.6404158875794152e-12,1.527656998484481e-13,1.3942213874490925e-16,8.389848251376099e-16,2.5473672234084792e-11,1.0661727003246329e-12,1.6233979892845615e-07,6.399377859432075e-10,1.9094002207534366e-13,4.4962705918923e-14,1.3629102551078668e-10,2.4319149048064086e-08,2.574274401548589e-09,2.8122025414210166e-12,1.0219831180276314e-12,7.567899564445314e-10,1.4890099439321018e-11,4.169502973635894e-12,5.392369973455551e-09,1.1334934203657417e-10,3.146394952502572e-14,3.742133670867131e-10,3.600384157663386e-13,4.3816428930602033e-10,4.9789922182507156e-11,3.303763030967878e-09,8.11
3.546912967871392e-10,2.47241689905145e-11,4.953209607318927e-14,1.345202439857412e-17,1.6446012873645676e-12,1.5320880010062462e-13,1.3990632041887191e-16,8.415480356444682e-16,2.550476142901798e-11,1.0677446514671616e-12,1.6230532179649242e-07,6.404854520266767e-10,1.9113344100985922e-13,4.496236860277565e-14,1.362764162691251e-10,2.434826116043662e-08,2.5779366784068518e-09,2.8175710633516413e-12,1.0225934801308099e-12,7.570042515188279e-10,1.4914000333120414e-11,4.170971598442472e-12,5.392810423664668e-09,1.1356676115920002e-10,3.153002718053156e-14,3.7514659985656315e-10,3.6111284108167735e-13,4.3925881272217257e-10,4.984719116180159e-11,3.3030619765497334e-09,8.120000000000001
3.546912955022366e-10,2.475208251303623e-11,4.964230493059694e-14,1.3484915830150797e-17,1.6487916935757602e-12,1.5365252955311592e-13,1.4039142424384215e-16,8.441153535929707e-16,2.5535850398364737e-11,1.0693166344763576e-12,1.622708519086276e-07,6.41032660276117e-10,1.913267371250394e-13,4.496201833295088e-14,1.3626181663047912e-10,2.437736608260379e-08,2.581598163636908e-09,2.8229404736942324e-12,1.0232033711428338e-12,7.572183810755126e-10,1.493790318509618e-11,4.1724396394185874e-12,5.393250643229849e-09,1.1378432935020327e-10,3.1596158989443384e-14,3.7608091811924474e-10,3.621889392393079e-13,4.4035452912794624e-10,4.990450343967929e-11,3.302361266508453e-09,8.13
3.546912941345686e-10,2.4779990108152813e-11,4.9752607987410865e-14,1.3517840508064933e-17,1.6529871049692544e-12,1.540968880425248e-13,1.4087745031103102e-16,8.466867791613255e-16,2.5566939141856695e-11,1.0708886494169442e-12,1.6223638926139808e-07,6.415794107354214e-10,1.9151991050512196e-13,4.4961654876794754e-14,1.3624722693125426e-10,2.440646381767424e-08,2.585258858000732e-09,2.828310769944616e-12,1.0238127938818196e-12,7.574323443359139e-10,1.4961807997531314e-11,4.173907094459155e-12,5.393690627768633e-09,1.1400204647955244e-10,3.1662344918226226e-14,3.7701632161517567e-10,3.632667103010275e-13,4.414514380709377e-10,4.9961859078958475e-11,3.3016609056072814e-09,8.14
3.546912926822406e-10,2.4807891777141617e-11,4.986300516948819e-14,1.3550798411543226e-17,1.6571875203017578e-12,1.5454187540513282e-13,1.4136439871008918e-16,8.49262312525467e-16,2.5598027659219915e-11,1.0724606963593193e-12,1.6220193385132193e-07,6.421257034461521e-10,1.917129612343654e-13,4.4961277999954336e-14,1.3623264751134386e-10,2.443555436875852e-08,2.588918762277669e-09,2.833681949646964e-12,1.0244217511396737e-12,7.576461405012131e-10,1.498571477281308e-11,4.175373961348016e-12,5.394130372869413e-09,1.1421991241725843e-10,3.172858493337671e-14,3.779528100848996e-10,3.64346154327798e-13,4.425495390999814e-10,5.0019258141386696e-11,3.3009608986564854e-09,8.15
3.54691291143341e-10,2.4835787521279903e-11,4.997349640276234e-14,1.358378951982963e-17,1.6613929383304257e-12,1.549874914769004e-13,1.4185226952910717e-16,8.518419538590558e-16,2.562911595017488e-11,1.0740327753795545e-12,1.6216748567489887e-07,6.426715384475409e-10,1.919058893970492e-13,4.4960887466377726e-14,1.3621807871412902e-10,2.4464637738969104e-08,2.5925778772644383e-09,2.8390540103937982e-12,1.0250302456820926e-12,7.578597687524435e-10,1.500962351343301e-11,4.1768402377579365e-12,5.394569874091439e-09,1.1443792703337447e-10,3.179487900142313e-14,3.788903832690863e-10,3.6542727137974603e-13,4.436488317651501e-10,5.007670068764083e-11,3.300261250513357e-09,8.16
3.5469128951594135e-10,2.4863677341844856e-11,5.008408161324306e-14,1.3616813812185366e-17,1.6656033578128592e-12,1.5543373609346685e-13,1.4234106285461528e-16,8.544257033334791e-16,2.5660204014436512e-11,1.0756048865593955e-12,1.6213304472861024e-07,6.432169157764886e-10,1.920986950774738e-13,4.496048303831405e-14,1.362035208864787e-10,2.449371393142037e-08,2.596236203775129e-09,2.8444269498259896e-12,1.025638280248563e-12,7.580732282504916e-10,1.503353422198691e-11,4.178305921250608e-12,5.395009126964822e-09,1.1465609019799616e-10,3.18612270889254e-14,3.798290409085316e-10,3.6651006151616283e-13,4.447493156177548e-10,5.013418677732711e-11,3.29956196608221e-09,8.17
3.546912877980965e-10,2.489156124011356e-11,5.01947607270164e-14,1.3649871267888915e-17,1.6698187775071074e-12,1.5588060909015042e-13,1.4283077877158363e-16,8.570135611178512e-16,2.569129185171416e-11,1.077177029986262e-12,1.6209861100891906e-07,6.437618354675657e-10,1.9229137835996049e-13,4.496006447631346e-14,1.3618897437874965e-10,2.4522782949228614e-08,2.5998937426412037e-09,2.849800765632757e-12,1.0262458575523622e-12,7.582865181360957e-10,1.505744690117485e-11,4.179771009276648e-12,5.395448126990525e-09,1.1487440178126148e-10,3.19276291624751e-14,3.807687827441573e-10,3.675945247955043e-13,4.4585099021034493e-10,5.0191716468981104e-11,3.2988630503143833e-09,8.18
3.546912859878443e-10,2.4919439217363008e-11,5.0305533670244724e-14,1.3682961866236017e-17,1.6740391961716657e-12,1.5632811030194814e-13,1.4332141736342214e-16,8.596055273790124e-16,2.5722379461711615e-11,1.0787492057532483e-12,1.6206418451226996e-07,6.44306297553012e-10,1.9248393932885153e-13,4.4959631539227117e-14,1.3617443954478642e-10,2.4551844795512046e-08,2.6035504947114976e-09,2.8551754555516677e-12,1.026852980280557e-12,7.584996375298474e-10,1.5081361553801173e-11,4.1812354991755985e-12,5.395886869640369e-09,1.1509286165335076e-10,3.1994085188695416e-14,3.817096085170115e-10,3.6868066127539134e-13,4.4695385509670817e-10,5.024928982006772e-11,3.298164508208238e-09,8.19
3.546912840832059e-10,2.4947311274870102e-11,5.04164003691667e-14,1.3716085586539678e-17,1.6782646125654771e-12,1.56776239563536e-13,1.438129787119805e-16,8.622016022815298e-16,2.575346684412709e-11,1.0803214139591228e-12,1.6202976523508917e-07,6.448503020627365e-10,1.9267637806851008e-13,4.4959183984207213e-14,1.361599167419214e-10,2.4580899473390797e-08,2.6072064608522182e-09,2.8605510173686382e-12,1.0274596510940049e-12,7.587125855321903e-10,1.510527818277449e-11,4.182699388175929e-12,5.396325350357035e-09,1.1531146968448674e-10,3.206059513424121e-14,3.8265151796826824e-10,3.6976847101260926e-13,4.480579098318704e-10,5.030690688698123e-11,3.297466344809159e-09,8.2
3.546912820821855e-10,2.4975177413911658e-11,5.052736075009733e-14,1.3749242408130169e-17,1.6824950254479317e-12,1.5722499670926892e-13,1.4430546289754828e-16,8.648017859876976e-16,2.5784553998653242e-11,1.0818936547083278e-12,1.6199535317378464e-07,6.45393849024318e-10,1.928686946633203e-13,4.4958721566706966e-14,1.3614540633097478e-10,2.4609946985986905e-08,2.610861641946945e-09,2.865927448917935e-12,1.028065872627354e-12,7.589253612234212e-10,1.5129196791107684e-11,4.184162673395034e-12,5.396763564554058e-09,1.1553022574493452e-10,3.2127158965798965e-14,3.8359451083922787e-10,3.7085795406310847e-13,4.491631539720962e-10,5.0364567725045224e-11,3.2967685652095547e-09,8.21
3.546912799827706e-10,2.5003037635764388e-11,5.063841473942785e-14,1.3782432310355008e-17,1.6867304335788649e-12,1.576743815731805e-13,1.4479886999885464e-16,8.674060786575351e-16,2.581564092497714e-11,1.0834659281109793e-12,1.6196094832474595e-07,6.459369384630042e-10,1.9306088919768708e-13,4.495824404048063e-14,1.361309086762545e-10,2.4638987336424313e-08,2.6145160388966283e-09,2.8713047480821696e-12,1.0286716474890414e-12,7.591379636636889e-10,1.51531173819179e-11,4.185625351839231e-12,5.3972015076158296e-09,1.1574912970500147e-10,3.21937766500868e-14,3.845385868713162e-10,3.719491104820034e-13,4.502695870748876e-10,5.042227238851263e-11,3.296071174548858e-09,8.22
3.546912777829318e-10,2.5030891941704916e-11,5.0749562263625893e-14,1.3815655272578987e-17,1.6909708357185606e-12,1.5812439398898338e-13,1.4529320009306876e-16,8.700144804487896e-16,2.5846727622780306e-11,1.0850382342828684e-12,1.6192655068434428e-07,6.464795704017125e-10,1.932529617560364e-13,4.495775115758345e-14,1.361164241455564e-10,2.46680205278289e-08,2.6181696526195927e-09,2.8766829127923052e-12,1.0292769782612958e-12,7.593503918929948e-10,1.5177039958426565e-11,4.187087420403767e-12,5.397639174897601e-09,1.1596818143503746e-10,3.226044815385449e-14,3.8548374580608583e-10,3.7304194032357406e-13,4.513772086989858e-10,5.0480020930565744e-11,3.295374178013523e-09,8.23
3.546912754806228e-10,2.5058740333009778e-11,5.0860803249235357e-14,1.384891127418416e-17,1.6952162306277495e-12,1.5857503379006903e-13,1.4578845325579953e-16,8.726269915169344e-16,2.587781409173868e-11,1.0866105733454597e-12,1.6189216024893248e-07,6.470217448610294e-10,1.9344491242281511e-13,4.4957242668371726e-14,1.3610195311016405e-10,2.4697046563328447e-08,2.6218224840515346e-09,2.8820619410276537e-12,1.0298818675001355e-12,7.595626449311934e-10,1.5200964523959362e-11,4.188548875872813e-12,5.398076561725478e-09,1.1618738080543468e-10,3.2327173443883446e-14,3.86429987385215e-10,3.741364436412646e-13,4.5248601840437e-10,5.053781340331618e-11,3.294677580837029e-09,8.24
