Time,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC,k1,k2,k3,k5,k6,k7,k8,k9,k10,compartment_1,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33
3.8200000000000003,3.546913335362746e-10,1.7782382099283733e-07,3.6264034123864383e-09,3.5918410099481834e-10,1.4368908458635953e-10,1.1121653368273798e-08,5.2138792300383815e-09,9.456679003714439e-10,6.301541982325925e-10,4.947114399214435e-12,3.3376759387588546e-12,9.507669869294403e-14,4.594730809661041e-14,6.980729968783991e-13,6.380246736472562e-13,1.2154858027512907e-11,1.2110945852208484e-11,3.2384887908164527e-13,1.1965533160936045e-14,1.1242025462673815e-16,2.694703826197464e-18,1.3194825096029177e-17,4.0225365747657255e-13,2.2398760095467297e-14,3.5613662180311474e-11,7.759689753276172e-11,8.587668591035623e-15,5.135098056720538e-14,8.651383071945822e-11,2.675666764277011e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.768774431576018e-09,-8.784241043376366e-11,-3.2552400545947435e-09,-4.075659178962951e-10,-2.1609032967898107e-12,-2.879082756286459e-14,-4.21857227336233e-13,3.6264034123864383e-09,2.711217199619958e-12,2.136112600805667e-13,3.336882707224564e-10,3.2768018308094806e-13,2.3208981839273205e-10,7.471832398490695e-14,4.594730809661041e-14,1.4368908458635953e-10,3.0585693339228465e-12,1.912924276191436e-13,6.177966155987256e-15,8.509036408570221e-17,1.6265487172948285e-14,1.6353191316875034e-18,1.2006855126029698e-17,1.479871932369433e-13,1.0057146909493857e-11,2.6478683957463945e-11,2.6621456540155186e-15,1.9546032495190174e-14,4.023291919457556e-12,1.7644312214590188e-11,1.286524036177188e-15,1.78646908620847e-14,-1.566109675121746e-11
3.83,3.5469132960889e-10,1.7778610331351048e-07,3.6255146693803604e-09,3.5996159670378934e-10,1.4365339650376712e-10,1.1154202086276286e-08,5.214219726613022e-09,9.494792740599929e-10,6.306716165604829e-10,4.9687302118748745e-12,3.3410372157093288e-12,9.533791818105909e-14,4.5934181703688014e-14,7.020995532528491e-13,6.394979847814631e-13,1.2185440505294155e-11,1.2142189587906923e-11,3.2576457710044723e-13,1.2027379992959241e-14,1.1327300727003136e-16,2.7110788025217452e-18,1.3315243225973974e-17,4.03733913433048e-13,2.256173957255083e-14,3.5754574010641346e-11,7.803873037969701e-11,8.627191927174675e-15,5.172585105442177e-14,8.703677139464085e-11,2.6816886038676047e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.768058668458999e-09,-8.778985181833637e-11,-3.254323931758356e-09,-4.0779292497709573e-10,-2.1624894984647537e-12,-2.8772373896403266e-14,-4.227457269409181e-13,3.6255146693803604e-09,2.7113942578387713e-12,2.1382638180539704e-13,3.337100625032334e-10,3.279492406114511e-13,2.3203293884034307e-10,7.46997661819589e-14,4.5934181703688014e-14,1.4365339650376712e-10,3.0579205878630276e-12,1.918522654809996e-13,6.191339079223322e-15,8.546215602699232e-17,1.633104279334622e-14,1.639812106138738e-18,1.207611189074058e-17,1.4805919752665916e-13,1.0078916709962003e-11,2.6585402217625223e-11,2.6694597793005204e-15,1.965877592080852e-14,4.022292637921794e-12,1.765879988531127e-11,1.286156493122398e-15,1.7905943573842127e-14,-1.5684701409990213e-11
3.84,3.546913256491587e-10,1.7774839279125663e-07,3.6246282386392128e-09,3.6073834906890863e-10,1.4361803200936347e-10,1.118674165114559e-08,5.2145602563140635e-09,9.532918431667206e-10,6.311864861959616e-10,4.990361827080639e-12,3.3443823192280363e-12,9.559888208044741e-14,4.592118411701443e-14,7.061338443998262e-13,6.409667236945284e-13,1.2216016496355378e-11,1.2173432511218627e-11,3.2768587260895814e-13,1.208936050748607e-14,1.1412947905523446e-16,2.7274986759348e-18,1.3436354619786305e-17,4.052148863038635e-13,2.2725374667751206e-14,3.5895693466418204e-11,7.848177512074209e-11,8.666784756125354e-15,5.2102261854306273e-14,8.756123355404729e-11,2.6877004079720434e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.767341540066368e-09,-8.773754608218041e-11,-3.2534081568258953e-09,-4.0801810557883973e-10,-2.1640638182680065e-12,-2.8754019460340955e-14,-4.236307516505788e-13,3.6246282386392128e-09,2.7115713332833126e-12,2.1404046843059434e-13,3.337318564041001e-10,3.282169728219e-13,2.3197620727290963e-10,7.4681376644869e-14,4.592118411701443e-14,1.4361803200936347e-10,3.0572719649000725e-12,1.9241194590847146e-13,6.2046992169307215e-15,8.583421977180304e-17,1.6396618974889104e-14,1.6443006844597502e-18,1.214550169349697e-17,1.4813067109776575e-13,1.010066569623646e-11,2.6692153947728302e-11,2.6767667479454115e-15,1.9771735918499653e-14,4.021302416806619e-12,1.76732161924446e-11,1.2857925566277763e-15,1.7947068263407585e-14,-1.570818185532824e-11
3.85,3.54691321670644e-10,1.7771068944584355e-07,3.623744066726899e-09,3.615143606508101e-10,1.435829877094018e-10,1.121927206045173e-08,5.214900853726051e-09,9.571055890429525e-10,6.316988286476619e-10,5.012009127144077e-12,3.3477113731254743e-12,9.58595912768884e-14,4.5908314998508564e-14,7.101758341419188e-13,6.424309031905946e-13,1.2246586001868598e-11,1.2204674627209215e-11,3.296127640875205e-13,1.2151474576247129e-14,1.1498967271065444e-16,2.7439634041085258e-18,1.355816059741327e-17,4.0669657076221495e-13,2.2889665591787795e-14,3.6037020422324175e-11,7.892603138416807e-11,8.706447038176665e-15,5.2480213863404853e-14,8.80872161093334e-11,2.6937022358057487e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.766623084745933e-09,-8.76854907583659e-11,-3.2524927540778204e-09,-4.082414754177628e-10,-2.1656263470346256e-12,-2.873576398647526e-14,-4.245123117103813e-13,3.623744066726899e-09,2.7117484439375464e-12,2.1425352788003035e-13,3.337536546384673e-10,3.284833908967842e-13,2.3191962027052156e-10,7.466315360888893e-14,4.5908314998508564e-14,1.435829877094018e-10,3.056623465373988e-12,1.9297146885976228e-13,6.2180466131523276e-15,8.620655329590578e-17,1.646221539681956e-14,1.6487848818859357e-18,1.2215023912047174e-17,1.4820161787495064e-13,1.0122393940012612e-11,2.6798938625600505e-11,2.684066584751303e-15,1.988491147528536e-14,4.020321161087087e-12,1.7687561738231594e-11,1.2854322172270404e-15,1.7988065289297065e-14,-1.573153854022953e-11
3.86,3.546913176873036e-10,1.7767299329710404e-07,3.6228621000520883e-09,3.6228963398632767e-10,1.4354826027243314e-10,1.1251793311586238e-08,5.215241553712476e-09,9.6092049317464e-10,6.322086652405315e-10,5.033671995287167e-12,3.351024500097202e-12,9.612004663235633e-14,4.589557404967534e-14,7.14225486479946e-13,6.43890536041704e-13,1.2277149023004944e-11,1.2235915940906326e-11,3.3154525001982883e-13,1.2213722071239527e-14,1.1585359094670938e-16,2.7604729450217253e-18,1.3680662471955716e-17,4.0817896151949435e-13,2.3054612552884405e-14,3.6178554752563244e-11,7.937149879921555e-11,8.746178733212484e-15,5.285970797324291e-14,8.861471797429208e-11,2.699694146419031e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.765903340963268e-09,-8.763368342439704e-11,-3.2515777479955616e-09,-4.0846305007668734e-10,-2.1671771747866327e-12,-2.871760723515318e-14,-4.2539041733665005e-13,3.6228621000520883e-09,2.711925607930487e-12,2.1446556800622093e-13,3.3377545943759845e-10,3.2874850592507633e-13,2.3186317440333365e-10,7.464509534166522e-14,4.589557404967534e-14,1.4354826027243314e-10,3.0559750896259e-12,1.93530834290005e-13,6.231381311521655e-15,8.657915459071756e-17,1.6527831740695797e-14,1.6532647132432428e-18,1.2284677927205076e-17,1.4827204175546873e-13,1.0144101512319439e-11,2.6905755732838657e-11,2.6913593138527617e-15,1.9998301583177834e-14,4.0193487774825935e-12,1.7701837119770474e-11,1.2850754665623161e-15,1.8028935009127754e-14,-1.5754771916454172e-11
3.87,3.546913137134835e-10,1.7763530436495048e-07,3.6219822848314517e-09,3.6306417158921046e-10,1.435138464289475e-10,1.1284305401749171e-08,5.215582391450572e-09,9.647365371797265e-10,6.327160171182779e-10,5.05535031563287e-12,3.354321821723794e-12,9.638024898442656e-14,4.5882961013551973e-14,7.182827655952701e-13,6.453456349820036e-13,1.2307705560934526e-11,1.2267156457299966e-11,3.3348332889303317e-13,1.2276102864714547e-14,1.1672123645618137e-16,2.7770272569623278e-18,1.3803861549674142e-17,4.096620533249422e-13,2.3220215756821402e-14,3.632029633086805e-11,7.981817699608223e-11,8.785979800691791e-15,5.324074507042837e-14,8.914373806495404e-11,2.7056761986864582e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.765182347327862e-09,-8.758212170193577e-11,-3.2506631632863427e-09,-4.086828450068271e-10,-2.168716390733286e-12,-2.869954899665449e-14,-4.2626507871272843e-13,3.6219822848314517e-09,2.712102843554297e-12,2.1467659659032282e-13,3.3379727305283657e-10,3.290123289015045e-13,2.3180686622921292e-10,7.462720014305269e-14,4.5882961013551973e-14,1.435138464289475e-10,3.0553268379983027e-12,1.9409004215103934e-13,6.24470335527516e-15,8.695202166315231e-17,1.6593467690346266e-14,1.6577401929379577e-18,1.2354463122889887e-17,1.483419466093972e-13,1.016578848353955e-11,2.7012604754735336e-11,2.698644958701183e-15,2.0111905239244448e-14,4.018385174446824e-12,1.7716042929084738e-11,1.284722297438633e-15,1.8069677779455765e-14,-1.5777882434446284e-11
3.88,3.546913097639125e-10,1.775976226693899e-07,3.621104567052899e-09,3.638379759508376e-10,1.4347974297101545e-10,1.1316808327936103e-08,5.215923402466106e-09,9.685537028055099e-10,6.332209052458136e-10,5.0770439731964714e-12,3.357603458470791e-12,9.664019914568148e-14,4.5870475676654233e-14,7.223476358521052e-13,6.467962127019497e-13,1.2338255616826276e-11,1.2298396181342853e-11,3.354269991978418e-13,1.2338616829165261e-14,1.175926119144687e-16,2.7936262985295945e-18,1.392775912999448e-17,4.1114584096529883e-13,2.338647540698774e-14,3.646224503050645e-11,8.026606560591018e-11,8.825850199628883e-15,5.3623326036754516e-14,8.967427529968815e-11,2.7116484512962174e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.764460142619273e-09,-8.753080325652547e-11,-3.2497490249079935e-09,-4.089008755295921e-10,-2.17024408327135e-12,-2.868158909257525e-14,-4.2713630598483987e-13,3.621104567052899e-09,2.7122801692823753e-12,2.1488662134213062e-13,3.338190977578308e-10,3.2927487072782303e-13,2.3175069229138555e-10,7.460946634492803e-14,4.5870475676654233e-14,1.4347974297101545e-10,3.0546787108353185e-12,1.9464909239118781e-13,6.258012787264535e-15,8.732515253547192e-17,1.6659122931824323e-14,1.6622113349464882e-18,1.2424378886165878e-17,1.484113362798905e-13,1.0187454923429177e-11,2.7119485180205028e-11,2.7059235420481596e-15,2.0225721445672386e-14,4.017430262157723e-12,1.7730179753191623e-11,1.2843727038784207e-15,1.8110293955613875e-14,-1.5800870543255915e-11
3.89,3.5469130585369575e-10,1.775599482305385e-07,3.6202288924388145e-09,3.6461104954093293e-10,1.434459467519293e-10,1.1349302086925153e-08,5.21626462266818e-09,9.72371971926009e-10,6.337233504117008e-10,5.0987528538769344e-12,3.360869529688648e-12,9.68998979031167e-14,4.585811787092273e-14,7.264200617998291e-13,6.482422818425129e-13,1.2368799191847823e-11,1.2329635117950773e-11,3.373762594286252e-13,1.2401263837314196e-14,1.1846771997983868e-16,2.810270028636339e-18,1.4052356505513997e-17,4.126303192644567e-13,2.3553391704433127e-14,3.660440072428827e-11,8.071516426077352e-11,8.86578988857362e-15,5.400745174930306e-14,9.020632859930225e-11,2.717610962739482e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.763736765813261e-09,-8.747972579731451e-11,-3.2488353580937703e-09,-4.091171568383936e-10,-2.1717603399853666e-12,-2.8663727377211284e-14,-4.2800410925794864e-13,3.6202288924388145e-09,2.7124576037874534e-12,2.150956499000735e-13,3.338409358507635e-10,3.295361422140844e-13,2.3169464911608414e-10,7.459189231100324e-14,4.585811787092273e-14,1.434459467519293e-10,3.054030708482949e-12,1.952079849550328e-13,6.271309649969005e-15,8.769854524513758e-17,1.6724797153362926e-14,1.6666781528051489e-18,1.2494424607282134e-17,1.4848021458343488e-13,1.0209100901138219e-11,2.722639650171037e-11,2.7131950859288526e-15,2.033974920983339e-14,4.016483952507439e-12,1.774424817417055e-11,1.2840266811760043e-15,1.8150783891549266e-14,-1.5823736690460965e-11
3.9,3.5469130199830907e-10,1.7752228106863678e-07,3.619355206409291e-09,3.6538339480827986e-10,1.4341245468584446e-10,1.1381786675263973e-08,5.216606088384016e-09,9.761913265393253e-10,6.342233732305967e-10,5.120476844448246e-12,3.364120153612689e-12,9.715934601754702e-14,4.584588747566921e-14,7.305000081752929e-13,6.49683854989383e-13,1.2399336287165335e-11,1.2360873272002925e-11,3.393311080835185e-13,1.2464043762100955e-14,1.1934656329367994e-16,2.8269584065111357e-18,1.4177654962007097e-17,4.141154830831118e-13,2.372096484792003e-14,3.674676328457192e-11,8.116547259366563e-11,8.905798825591616e-15,5.4393123080547017e-14,9.073989688714346e-11,2.7235637912997735e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.763012256107952e-09,-8.742888707678002e-11,-3.2479221883771723e-09,-4.0933170400044867e-10,-2.173265247647928e-12,-2.8645963738941646e-14,-4.288684985916211e-13,3.619355206409291e-09,2.712635165959688e-12,2.153036898312121e-13,3.3386278965657704e-10,3.2979615407991026e-13,2.3163873321019463e-10,7.457447643663911e-14,4.584588747566921e-14,1.4341245468584446e-10,3.0533828312893305e-12,1.9576671978319257e-13,6.28459398550761e-15,8.807219784466088e-17,1.6790490045329258e-14,1.6711406595999446e-18,1.2564599679712282e-17,1.485485853101034e-13,1.0230726485230232e-11,2.7333338215188314e-11,2.72045961164536e-15,2.0453987544348405e-14,4.015546159092289e-12,1.775824876923161e-11,1.2836842259520997e-15,1.8191147939661245e-14,-1.584648132208909e-11
3.91,3.5469129821359324e-10,1.7748462120406414e-07,3.6184834540453685e-09,3.661550141814366e-10,1.4337926374742075e-10,1.1414262089256768e-08,5.2169478363937545e-09,9.800117487650108e-10,6.347209941456986e-10,5.1422158325507695e-12,3.3673554473630533e-12,9.741854422301258e-14,4.583378441952277e-14,7.345874399051327e-13,6.511209446671738e-13,1.2429866903943387e-11,1.2392110648342271e-11,3.412915436645255e-13,1.2526956476669874e-14,1.2022914448075525e-16,2.8436913917005354e-18,1.4303655778431203e-17,4.156013273184158e-13,2.388919503397584e-14,3.688933258327114e-11,8.161699023848684e-11,8.945876968244497e-15,5.478034089845379e-14,9.1274979089199e-11,2.72950699504233e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.762286652949977e-09,-8.737828489045148e-11,-3.2470095416167596e-09,-4.095445319585854e-10,-2.1747588922199444e-12,-2.8628298101612066e-14,-4.297294839958865e-13,3.6184834540453685e-09,2.712812874924752e-12,2.1551074863123541e-13,3.338846615292003e-10,3.300549169557632e-13,2.3158294105890358e-10,7.455721714865878e-14,4.583378441952277e-14,1.4337926374742075e-10,3.0527350796049914e-12,1.9632529681209807e-13,6.297865835651527e-15,8.844610840145501e-17,1.6856201300179437e-14,1.6755988679563564e-18,1.2634903500194247e-17,1.486164522238102e-13,1.0252331743702461e-11,2.7440309819976375e-11,2.727717139750088e-15,2.056843546715233e-14,4.0146167972027146e-12,1.7772182110784015e-11,1.28334533620831e-15,1.8231386450639e-14,-1.586910488253965e-11
3.92,3.5469129451574776e-10,1.774469686573537e-07,3.617613580052268e-09,3.669259100694505e-10,1.4334637097146388e-10,1.1446728324951292e-08,5.217289903965252e-09,9.83833220841429e-10,6.352162334311886e-10,5.163969706682587e-12,3.3705755269446497e-12,9.767749322618488e-14,4.582180868237622e-14,7.386823221080786e-13,6.525535633336275e-13,1.2460391043344811e-11,1.2423347251775878e-11,3.43257564677621e-13,1.2590001854357644e-14,1.2111546614945365e-16,2.860468944071277e-18,1.4430360226932564e-17,4.170878469036276e-13,2.4058082456944895e-14,3.70321084918616e-11,8.206971683003172e-11,8.986024273570103e-15,5.5169106066588e-14,9.181157413419657e-11,2.7354406318034678e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.761559996060623e-09,-8.732791707663449e-11,-3.246097444020971e-09,-4.097556555330476e-10,-2.1762413588509194e-12,-2.861073042591848e-14,-4.3058707542709794e-13,3.617613580052268e-09,2.712990750061931e-12,2.157168337244576e-13,3.3390655385377613e-10,3.3031244138421804e-13,2.3152726912334516e-10,7.454011290516121e-14,4.582180868237622e-14,1.4334637097146388e-10,3.0520874537831024e-12,1.968837159737694e-13,6.311125241836342e-15,8.882027499768603e-17,1.692193061241315e-14,1.6800527900291248e-18,1.2705335468769974e-17,1.4868381906256503e-13,1.0273916744005847e-11,2.7547310818738794e-11,2.7349676900291204e-15,2.068309200155865e-14,4.013695783813238e-12,1.778604876650454e-11,1.2830100113816212e-15,1.8271499773299317e-14,-1.58916078145056e-11
3.93,3.5469129092132504e-10,1.7740932344920728e-07,3.616745528722628e-09,3.676960848625733e-10,1.433137734525666e-10,1.1479185378125866e-08,5.217632328888868e-09,9.876557251231225e-10,6.357091111946793e-10,5.185738356190856e-12,3.3737805072471063e-12,9.793619370577291e-14,4.58099602973323e-14,7.427846200972668e-13,6.539817233738208e-13,1.2490908706530563e-11,1.2454583087075286e-11,3.452291696328551e-13,1.2653179768680973e-14,1.2200553089204347e-16,2.877291023812506e-18,1.455776957285214e-17,4.185750368077658e-13,2.4227627309040632e-14,3.717509088138765e-11,8.252365200397665e-11,9.026240698062724e-15,5.5559419444214583e-14,9.234968095370503e-11,2.7413647591799475e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.760832325461984e-09,-8.727778151613431e-11,-3.245185922172941e-09,-4.0996508942329974e-10,-2.177712731879218e-12,-2.8593260710790454e-14,-4.31441282783794e-13,3.616745528722628e-09,2.713168811022211e-12,2.159219524638148e-13,3.3392846904888753e-10,3.305687378212332e-13,2.3147171383824821e-10,7.452316219533463e-14,4.58099602973323e-14,1.433137734525666e-10,3.051439954179737e-12,1.9744197719559238e-13,6.324372245174354e-15,8.919469573012404e-17,1.6987677678528365e-14,1.684502437492034e-18,1.277589498882519e-17,1.4875068953872747e-13,1.0295481553065053e-11,2.765434071739279e-11,2.7422112814855886e-15,2.0797956176324198e-14,4.012783037572425e-12,1.7799849299406035e-11,1.2826782523988979e-15,1.8311488254424337e-14,-1.5913990558895418e-11
3.94,3.5469128744722457e-10,1.7737168560050997e-07,3.6158792438997414e-09,3.6846554093297573e-10,1.432814683447502e-10,1.1511633244276377e-08,5.217975149512266e-09,9.914792440781742e-10,6.361996473796582e-10,5.207521671263151e-12,3.3769705020447188e-12,9.819464631192911e-14,4.579823935264997e-14,7.468942993825489e-13,6.554054370943678e-13,1.2521419894659568e-11,1.2485818158976829e-11,3.4720635704445544e-13,1.2716490093324209e-14,1.2289934128492446e-16,2.894157591437978e-18,1.4685885074731403e-17,4.2006289203525947e-13,2.4397829780397603e-14,3.73182796224689e-11,8.297879539686719e-11,9.066526197653319e-15,5.5951281886401644e-14,9.288929848223486e-11,2.7472794345183384e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.7601036815031035e-09,-8.722787613197962e-11,-3.2442750030553198e-09,-4.1017284820983187e-10,-2.1791730948323382e-12,-2.857588899477468e-14,-4.322921159025585e-13,3.6158792438997414e-09,2.713347077746378e-12,2.16126112130862e-13,3.33950409568785e-10,3.3082381663742225e-13,2.3141627160958345e-10,7.45063635392701e-14,4.579823935264997e-14,1.432814683447502e-10,3.0507925811541196e-12,1.980000804000949e-13,6.337606886466874e-15,8.956936870999428e-17,1.705344219697594e-14,1.688947821527697e-18,1.2846581467129127e-17,1.4881706733926102e-13,1.0317026237298466e-11,2.7761399025034698e-11,2.749447932323042e-15,2.091302702571379e-14,4.011878478792833e-12,1.781358426790582e-11,1.2823500617313783e-15,1.835135223859926e-14,-1.5936253554755028e-11
3.95,3.5469128411068693e-10,1.7733405513234522e-07,3.6150146689407893e-09,3.6923428063546255e-10,1.4324945286110568e-10,1.1544071918603286e-08,5.2183184047752026e-09,9.953037602855753e-10,6.366878617679334e-10,5.229319542918818e-12,3.3801456239964047e-12,9.84528516656556e-14,4.5786645993690676e-14,7.510113256728035e-13,6.56824716717627e-13,1.255192460888859e-11,1.251705247218201e-11,3.491891254309311e-13,1.2779932702126994e-14,1.237968998888806e-16,2.9110686077882838e-18,1.4814707984318235e-17,4.2155140762560117e-13,2.4568690059123634e-14,3.746167458530702e-11,8.343514664610562e-11,9.106880727689742e-15,5.634469424412354e-14,9.343042565733889e-11,2.7531847149043846e-11,100000000.0,0.7,0.064,1.0,0.00052,0.028,2570.0,1.72e-05,2630.0,1.0,3.759374104886135e-09,-8.717819888914618e-11,-3.2433647140750895e-09,-4.1037894635596475e-10,-2.1806225304271844e-12,-2.8558615357418434e-14,-4.3313958455388333e-13,3.6150146689407893e-09,2.713525570483105e-12,2.163293199357699e-13,3.3397237790561295e-10,3.3107768811932535e-13,2.313609388122105e-10,7.448971548777495e-14,4.5786645993690676e-14,1.4324945286110568e-10,3.050145335068888e-12,1.985580255047236e-13,6.350829206216514e-15,8.994429206282855e-17,1.711922386811435e-14,1.6933889528173402e-18,1.2917394313874287e-17,1.488829561259878e-13,1.0338550862638231e-11,2.7868485253866258e-11,2.756677659928818e-15,2.1028303589564966e-14,4.010982029440976e-12,1.7827254225894217e-11,1.282025443449171e-15,1.8391092068050124e-14,-1.595839723918973e-11
