Time,Population_of_Eggs,Population_of_Larvae,Population_of_Pupae,Ar,ep,Te,Me,K0,Tl,Tp,Mp,Ml,compartment,reaction_for_E,reaction_for_L,reaction_for_P
8.32,1739.3581715877142,1487.1019895555717,876.976230076332,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-114.87620852255054,-88.16164180204385,-102.84664466084973
8.33,1738.2117718938596,1486.2217371502545,875.9489431625918,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-114.40503824837629,-87.88998255126262,-102.61069814137878
8.34,1737.0700745986112,1485.3441977392172,874.9240134591776,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-113.93580066002914,-87.61904702520297,-102.37520013963157
8.35,1735.9330603983383,1484.4693640905386,873.9014364840472,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-113.46848782371694,-87.34883370994169,-102.14015008062208
8.36,1734.8007100659736,1483.5972289872984,872.8812077609756,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-113.00309183711511,-87.07934109450338,-101.90554738935813
8.37,1733.6730044505864,1482.7277852275495,871.8633228195572,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-112.53960482919092,-86.81056767088899,-101.67139149084585
8.38,1732.5499244769583,1481.861025624289,870.8477771952093,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-112.0780189600298,-86.54251193410352,-101.43768181009494
8.39,1731.4314511451578,1480.9969430054332,869.8345664291759,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-111.61832642065986,-86.27517238218604,-101.20441777212307
8.4,1730.3175655301147,1480.135530213788,868.8236860685292,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-111.1605194328771,-86.00854751623717,-100.9715988019608
8.41,1729.208248781195,1479.2767801070208,867.8151316661739,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-110.70459024907109,-85.7426358404503,-100.73922432465613
8.42,1728.1034821217747,1478.4206855576351,866.8088987808492,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-110.25053115204935,-85.47743586214159,-100.50729376527946
8.43,1727.0032468488166,1477.5672394529402,865.8049829771332,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-109.7983344548636,-85.21294609177994,-100.27580654892841
8.44,1725.9075243324423,1476.7164346950246,864.803379825445,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-109.34799250063372,-84.94916504301943,-100.0447621007325
8.45,1724.8162960155091,1475.86826420073,863.8040849020475,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-108.89949766237419,-84.68609123273075,-99.81415984585757
8.46,1723.7295434131836,1475.0227209016202,862.8070937890516,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-108.45284234281837,-84.42372318103298,-99.5839992095112
8.47,1722.6472481125168,1474.179797743957,861.8124020744182,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-108.00801897424435,-84.16205941132671,-99.35427961694685
8.48,1721.569391772018,1473.3394876886694,860.8200053519616,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-107.56502001829938,-83.90109845032771,-99.12500049346912
8.49,1720.4959561212308,1472.5017837113285,859.8298992213528,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-107.12383796582583,-83.64083882810007,-98.896161264438
8.5,1719.4269229603067,1471.6666788021182,858.842079288122,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-106.684465336686,-83.3812790780907,-98.66776135527422
8.51,1718.3622741595802,1470.8341659658074,857.8565411636623,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-106.2468946795874,-83.12241773716323,-98.43980019146346
8.52,1717.3019916591436,1470.004238221724,856.8732804652321,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-105.81111857190797,-82.86425334563489,-98.21227719856148
8.53,1716.2460574684212,1469.1768886037262,855.892292815959,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-105.37712961952104,-82.60678444731116,-97.98519180219859
8.54,1715.194453665745,1468.3521101601737,854.9135738448416,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-104.94492045662116,-82.35000958952105,-97.75854342808466
8.55,1714.1471623979278,1467.5298959539014,853.9371191867536,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-104.51448374554832,-82.09392732315501,-97.53233150201388
8.56,1713.1041658798397,1466.7102390621928,852.9629244824473,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-104.08581217661401,-81.83853620270264,-97.30655544986925
8.57,1712.0654463939811,1465.8931325767496,851.9909853785546,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-103.65889846792618,-81.5838347862877,-97.08121469762762
8.58,1711.030986290059,1465.0785696036658,851.0212975275923,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-103.23373536521422,-81.32982163570836,-96.85630867136433
8.59,1710.0007679845605,1464.2665432633996,850.0538565879635,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-102.81031564165437,-81.07649531647468,-96.63183679725788
8.6,1708.9747739603276,1463.457046690746,849.088658223962,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-102.38863209769465,-80.82385439784821,-96.40779850159495
8.61,1707.9530043852271,1462.6500740960198,848.1256976957762,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-101.96868480232831,-80.57189190862869,-96.1841929273283
8.62,1706.935406694466,1461.8456165237442,847.1649714981095,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-101.55045215142547,-80.32061749525627,-95.961020066917
8.63,1705.9219832753424,1461.043668338582,846.2064748543376,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-101.13393512616574,-80.07002353718644,-95.73827902994933
8.64,1704.9127169968351,1460.2442227399245,845.2502034494371,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-100.71912668569917,-79.82010857962791,-95.51596924118121
8.65,1703.907590798645,1459.4472729417523,844.2961529741384,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-100.30601981824304,-79.57087116968938,-95.29409012539591
8.66,1702.9065876907755,1458.6528121726078,843.3443191249287,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-99.89460754090874,-79.32230985641866,-95.07264110740851
8.67,1701.9096907531134,1457.8608336755685,842.3946976040556,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-99.48488289952957,-79.07442319084305,-94.85162161207097
8.68,1700.9168831350114,1457.0713307082194,841.4472841195297,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-99.0768389684896,-78.82720972600839,-94.63103106427661
8.69,1699.9281480548739,1456.2842965426253,840.5020743851271,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-98.6704688505531,-78.58066801701779,-94.41086888896453
8.7,1698.943468799742,1455.499724465305,839.5590641203921,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-98.26576567669395,-78.33479662107163,-94.19113451112423
8.71,1697.9628287248827,1454.7176077772042,838.6182490506408,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-97.8627226059267,-78.08959409750696,-93.9718273558004
8.72,1696.9862112533767,1453.9379397936673,837.679624906963,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-97.46133282513779,-77.84505900783597,-93.75294684809734
8.73,1696.0135998757103,1453.160713844413,836.7431874262253,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-97.06158954891691,-77.60118991578594,-93.53449241318327
8.74,1695.0449781493676,1452.3859232735058,835.808932351073,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-96.66348601939,-77.35798538733758,-93.31646347629493
8.75,1694.0803296984247,1451.6135614393302,834.8768554299343,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-96.26701550605253,-77.11544399076467,-93.09885946274215
8.76,1693.1196382131452,1450.843621714564,833.9469524170204,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-95.87217130560259,-76.87356429667238,-92.88167979791197
8.77,1692.1628874495773,1450.0760974861535,833.0192190723307,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-95.47894674177621,-76.632344878038,-92.66492390727336
8.78,1691.210061229153,1449.3109821552844,832.0936511616536,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-95.08733516518191,-76.39178431024669,-92.44859121638157
8.79,1690.2611434382893,1448.5482691373588,831.1702444565693,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-94.69732995313689,-76.15188117113314,-92.23268115088203
8.8,1689.3161180279878,1447.7879518619661,830.2489947344523,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-94.30892450950296,-75.91263404101772,-92.01719313651537
8.81,1688.3749690134405,1447.0300237728607,829.3298977784742,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-93.922112264524,-75.67404150274876,-91.80212659912104
8.82,1687.4376804736344,1446.2744783279318,828.4129493776051,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-93.53688667466372,-75.43610214173663,-91.58748096464208
8.83,1686.5042365509573,1445.521308999182,827.4981453266169,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-93.1532412224434,-75.19881454599567,-91.37325565912911
8.84,1685.5746214508079,1444.7705092726985,826.5854814260847,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-92.77116941628196,-74.96217730618082,-91.15945010874461
8.85,1684.6488194412032,1444.022072648629,825.6749534823896,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-92.39066479033443,-74.72618901562686,-90.94606373976694
8.86,1683.726814852393,1443.2759926411559,824.7665573077211,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-92.01172090433352,-74.49084827038575,-90.73309597859506
8.87,1682.8085920764704,1442.5322627784706,823.8602887200783,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-91.63433134342927,-74.25615366926559,-90.52054625175191
8.88,1681.8941355669872,1441.790876602749,822.9561435432731,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-91.25848971803168,-74.0221038138684,-90.30841398588922
8.89,1680.9834298385713,1441.0518276701264,822.0541176069316,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-90.8841896636527,-73.78869730862846,-90.09669860779101
8.9,1680.0764594665422,1440.3151095506707,821.1542067464965,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-90.51142484074887,-73.55593276084898,-89.88539954437817
8.91,1679.173209086533,1439.5807158283594,820.2564068032287,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-90.140188934565,-73.32380878074093,-89.67451622271216
8.92,1678.2736633941092,1438.8486401010546,819.3607136242099,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-89.7704756549789,-73.09232398146156,-89.464048069999
8.93,1677.3778071443924,1438.1188759804763,818.467123062344,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-89.40227873634524,-72.86147697914976,-89.25399451359368
8.94,1676.4856251516837,1437.3914170921796,817.575630976359,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-89.03559193734202,-72.63126639296536,-89.04435498100361
8.95,1675.5971022890903,1436.6662570755293,816.6862332308094,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-88.67040904081614,-72.40169084512559,-88.83512889989296
8.96,1674.712223488152,1435.9433895836762,815.7989256960774,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-88.30672385363039,-72.17274896094347,-88.62631569808605
8.97,1673.8309737384704,1435.2228082835315,814.9137042483754,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-87.94453020651133,-71.94443936886375,-88.41791480357213
8.98,1672.9533380873393,1434.504506855743,814.030564769747,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-87.5838219538964,-71.71676070050057,-88.20992564450825
8.99,1672.0793016393764,1433.7884789946713,813.149503148069,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-87.22459297378361,-71.48971159067486,-88.00234764922385
9.0,1671.2088495561577,1433.074718408365,812.2705152770533,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-86.8668371675808,-71.26329067745002,-87.79518024622394
9.01,1670.3419670558517,1432.363218818537,811.3935970562482,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-86.51054845995498,-71.03749660217034,-87.58842286419352
9.02,1669.4786394128569,1431.653973960541,810.5187443910402,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-86.15572079868411,-70.81232800949613,-87.38207493200088
9.03,1668.6188519574393,1430.9469775833463,809.6459531926558,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-85.80234815450751,-70.58778354744118,-87.17613587870153
9.04,1667.7625900753742,1430.242223449516,808.7752193781628,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-85.4504245209788,-70.36386186740884,-86.97060513354197
9.05,1666.9098392075848,1429.5397053351817,807.9065388704711,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-85.09994391431735,-70.1405616242285,-86.76548212596296
9.06,1666.060585005041,1428.839417039341,807.0399075936275,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-84.75090043707178,-69.91788142718764,-86.560766282733
9.07,1665.2148140990741,1428.1413524301,806.1753214494443,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-84.40328859471947,-69.69581959679067,-86.35645701370018
9.08,1664.3725123931733,1427.4455053421211,805.3127763692934,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-84.05710259359421,-69.47437470383363,-86.15255374337735
9.09,1663.5336656603602,1426.7518696124855,804.4522682959815,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-83.71233658640801,-69.25354538081325,-85.94905589989261
9.1,1662.6982597314307,1426.0604390919896,803.593793178032,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-83.368984749618,-69.0333302624365,-85.74596291150542
9.11,1661.866280494698,1425.3712076451288,802.7373469696828,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-83.02704128332084,-68.81372798562893,-85.54327420660846
9.12,1661.0377138957383,1424.6841691500792,801.8829256308856,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-82.68650041114836,-68.59473718953842,-85.34098921372944
9.13,1660.212545937136,1423.999317498681,801.030525127303,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-82.34735638016286,-68.37635651554302,-85.13910736153267
9.14,1659.3907626782348,1423.3166465964207,800.1801414303092,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-82.00960346075442,-68.1585846072544,-84.93762807882112
9.15,1658.5723502348883,1422.6361503624144,799.3317705169857,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-81.67323594653908,-67.94142011052384,-84.73655079453803
9.16,1657.7572947792157,1421.9578227293912,798.4854083701208,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-81.3382481542576,-67.72486167344624,-84.5358749377682
9.17,1656.9455825393572,1421.2816576436753,797.6410509782077,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-81.00463442367584,-67.50890794636342,-84.33559993774006
9.18,1656.1371997992342,1420.607649065172,796.7986943354421,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-80.67238911748518,-67.29355758186966,-84.1357252238268
9.19,1655.3321328983097,1419.9357909673479,795.9583344417207,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-80.34150662120521,-67.07880923481264,-83.93625022554818
9.2,1654.530368231354,1419.2660773372168,795.1199673026389,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-80.01198134308652,-66.86466156229699,-83.73717437257207
9.21,1653.7318922482086,1418.598502175323,794.2835889294887,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-79.68380771401371,-66.65111322368762,-83.53849709471558
9.22,1652.9366914535578,1417.9330594957253,793.4491953392567,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-79.3569801874122,-66.43816288061026,-83.34021782194677
9.23,1652.1447524066973,1417.2697433259818,792.6167825546218,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-79.03149323915261,-66.22580919695446,-83.14233598438565
9.24,1651.356061721309,1416.6085477071329,791.7863466039524,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-78.70734136745796,-66.01405083887306,-82.94485101230583
9.25,1650.5706060652376,1415.9494666936857,790.9578835213049,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-78.38451909281264,-65.8028864747834,-82.74776233613565
9.26,1649.7883721602677,1415.2924943536004,790.1313893464207,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-78.06302095786998,-65.5923147753685,-82.55106938645949
9.27,1649.0093467819052,1414.6376247682736,789.306860124724,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-77.742841527363,-65.3823344135759,-82.35477159401879
9.28,1648.2335167591607,1413.9848520325231,788.484291907319,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-77.42397538801504,-65.17294406461775,-82.15886838971329
9.29,1647.4608689743345,1413.3341702545733,787.6636807509874,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-77.10641714845144,-64.96414240596886,-81.96335920460237
9.3,1646.6913903628056,1412.6855735560405,786.8450227181856,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-76.79016143911304,-64.75592811736612,-81.76824346990554
9.31,1645.9250679128213,1412.039056071918,786.028313877043,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-76.4752029121695,-64.54829988080621,-81.5735206170043
9.32,1645.1618886652902,1411.3946119505608,785.2135503013574,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-76.16153624143419,-64.34125638054337,-81.37919007744247
9.33,1644.4018397135776,1410.7522353536738,784.4007280705932,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-75.8491561222803,-64.13479630308734,-81.18525128292711
9.34,1643.6449082033034,1410.111920456293,783.5898432698788,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-75.5380572715577,-63.92891833719801,-80.99170366532994
9.35,1642.8910813321415,1409.4736614467765,782.7808919900029,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-75.22823442751019,-63.72362117388502,-80.79854665668793
9.36,1642.1403463496229,1408.8374525267866,781.973870327412,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-74.919682349695,-63.518903506400704,-80.60577968920407
9.37,1641.3926905569401,1408.2032879112783,781.1687743842066,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-74.61239581890231,-63.31476403023788,-80.41340219524787
9.38,1640.648101306755,1407.5711618284836,780.3656002681388,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-74.30636963707627,-63.111201443122695,-80.221413607357
9.39,1639.9065660030083,1406.9410685199005,779.564344092609,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-74.00159862723638,-62.908214445011595,-80.0298133582371
9.4,1639.1680721007308,1406.3130022402772,778.765001976662,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-73.69807763340032,-62.705801738083665,-79.83860088076295
9.41,1638.4326071058595,1405.6869572576004,777.9675700449843,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-73.39580152050814,-62.50396202673517,-79.64777560797867
9.42,1637.7001585750531,1405.0629278530816,777.1720444279001,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-73.09476517434678,-62.30269401757306,-79.45733697309868
9.43,1636.9707141155127,1404.440908321144,776.3784212613685,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-72.79496350147565,-62.10199641940659,-79.26728440950816
9.44,1636.2442613848018,1403.82089296941,775.5866966869796,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-72.4963914291535,-61.901867943241314,-79.0776173507636
9.45,1635.5207880906717,1403.2028761186882,774.7968668519507,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-72.19904390526597,-61.702307302269844,-78.88833523059276
9.46,1634.800281990888,1402.5868521029615,774.0089279091227,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-71.90291589825495,-61.503313211863656,-78.69943748289592
9.47,1634.082730893059,1401.972815269374,773.2228760169573,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-71.60800239704724,-61.30488438956428,-78.51092354174568
9.48,1633.3681226544682,1401.3607599782194,772.4387073395317,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-71.31429841098634,-61.107019555073805,-78.32279284138727
9.49,1632.6564451819058,1400.750680602928,771.6564180465361,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-71.02179896976327,-60.909717430244314,-78.13504481623937
9.5,1631.9476864315077,1400.1425715300556,770.8760043132687,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-70.73049912334966,-60.71297673906838,-77.9476789008936
9.51,1631.2418344085918,1399.536427159272,770.0974623206325,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-70.44039394193123,-60.51679620766856,-77.76069453011547
9.52,1630.538877167501,1398.9322419033476,769.3207882551314,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-70.15147851584288,-60.32117456428375,-77.57409113884424
9.53,1629.8388028114443,1398.3300101881443,768.545978308865,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-69.86374795550364,-60.12611053926122,-77.38786816219263
9.54,1629.1415994923448,1397.7297264526019,767.7730286795255,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-69.5771973913537,-59.931602865040645,-77.20202503544789
9.55,1628.4472554106862,1397.1313851487282,767.0019355703934,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-69.29182197379203,-59.737650276143995,-77.01656119407096
9.56,1627.7557588153654,1396.534980741588,766.232695190333,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-69.00761687311513,-59.54425150916103,-76.83147607369693
9.57,1627.0670980035436,1395.9405077092915,765.4653037537877,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-68.72457727945641,-59.35140530273634,-76.64676911013478
9.58,1626.3812613205023,1395.3479605429832,764.6997574807759,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-68.44269840272636,-59.1591103975544,-76.4624397393676
9.59,1625.698237159502,1394.7573337468325,763.9360525968873,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-68.16197547255524,-58.96736553632638,-76.27848739755214
9.6,1625.0180139916317,1394.1686217905735,763.1741853397739,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-67.88240375056057,-58.77616941775102,-76.09491152961525
9.61,1624.340580372182,1393.5818190991963,762.4141519605569,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-67.60397853296683,-58.58552068656934,-75.91171159111951
9.62,1623.6659248469737,1392.9969202009224,761.6559487035581,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-67.32669511210611,-58.395418077083434,-75.72888702145215
9.63,1622.994036007653,1392.4139196395013,760.8995718183029,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-67.0505487991453,-58.205860328037375,-75.54643725971218
9.64,1622.3249024934682,1391.832811971184,760.145017559929,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-66.77553492481536,-58.016846179675554,-75.3643617452569
9.65,1621.6585129911477,1391.253591764703,759.3922821891819,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-66.50164883936168,-57.82837437371495,-75.18265991770292
9.66,1620.9948562347818,1390.6762536012545,758.6413619724124,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-66.22888591249523,-57.64044365331898,-75.00133121692795
9.67,1620.3339210057047,1390.100792074477,757.8922531815725,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-65.95724153334459,-57.45305276306959,-74.82037508307178
9.68,1619.675696132381,1389.5272017904335,757.1449520942119,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-65.68671111040862,-57.266200448939685,-74.63979095653792
9.69,1619.0201704902947,1388.9554773675911,756.3994549934741,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-65.41729007151105,-57.07988545826379,-74.45957827799461
9.7,1618.3673330018394,1388.3856134368025,755.655758168093,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-65.14897386375594,-56.89410653970856,-74.2797364883765
9.71,1617.7171726362105,1387.8176046412864,754.9138579123885,20.0,30.0,0.361,0.05,0.0002,0.134,0.342,0.0025,0.0501,1.0,-64.88175795348252,-56.70886244324441,-74.1002650288855
