Time,S_a,I_a,S_h,I_h,R_h,r_a,K_a,beta_a,mu_a,delta_a,pi_h,beta_h,mu_h,gamma,delta_h,M_a,m_a,compartment,Avian_population,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
6.52,96879.95529220751,1008.0245102281251,999901.4044177912,12.825696531629262,5.949482080303604,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-454.17279728097503,1.9531473896870026,0.3452080737727237,0.40320980409125007,30.0,6.04755074078795,39.09614491273564,0.0005014847343867042,4.41845245514628,1.2825696531629263,0.00023262474933987093
6.53,96875.39436094434,1008.036557135465,999901.2529805074,12.82914947567888,5.962307176662809,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-454.10723145412686,1.9530787800549356,0.34521219935661135,0.403214622854186,30.0,6.04762209917945,39.09613899153784,0.0005016197444990443,4.419641994371374,1.282914947567888,0.00023312621060751583
6.54,96870.8340859575,1008.0486032673158,999901.1015425695,12.832587816552948,5.9751357135385215,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-454.04167922112293,1.953010179953787,0.34521632467492497,0.40321944130692633,30.0,6.047693452892626,39.096133070314465,0.0005017541836272203,4.42082650280249,1.283258781655295,0.0002336278063993562
6.55,96866.27446711098,1008.0606486237782,999900.950103977,12.836011618993517,5.9879676763550185,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.9761405782128,1.9529415893816964,0.3452204497276991,0.4032242594495113,30.0,6.047764801928083,39.0961271490655,0.0005018880543026465,4.422006002743267,1.2836011618993517,0.00023412953614548122
6.56,96861.71550426881,1008.0726932049536,999900.7986647304,12.839420947454485,6.0008030506014,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.9106155216468,1.9528730083368055,0.3452245745149684,0.40322907728198143,30.0,6.047836146286433,39.09612122779096,0.0005020213590454704,4.4231805163980695,1.2839420947454485,0.00023463139927851475
6.57,96857.15719729508,1008.0847370109427,999900.6472248295,12.842815866102788,6.013641821831329,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.8451040476775,1.9528044368172548,0.34522869903676745,0.4032338948043771,30.0,6.047907485968282,39.09611530649084,0.0005021541003646191,4.42435006587241,1.2842815866102788,0.00023513339523360499
6.58,96852.59954605384,1008.0967800418466,999900.4957842745,12.846196438819572,6.026483975662764,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.7796061525577,1.952735874821186,0.34523282329313076,0.40323871201673867,30.0,6.0479788209742384,39.096109385165136,0.0005022862807578453,4.425514673173342,1.2846196438819573,0.00023563552344841408
6.59,96848.04255040924,1008.1088222977664,999900.3443430654,12.849562729201361,6.039329497777693,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.7141218325417,1.9526673223467408,0.3452369472840931,0.4032435289191066,30.0,6.0480501513049125,39.09610346381386,0.0005024179027117733,4.426674360209868,1.2849562729201363,0.0002361377833631078
6.6,96843.48621022547,1008.1208637788033,999900.1929012022,12.85291480056122,6.052178373921881,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.64865108388574,1.9525987793920625,0.345241071009689,0.40324834551152133,30.0,6.048121476960913,39.09609754243701,0.0005025489687019437,4.427829148793339,1.285291480056122,0.00023664017442034556
6.61,96838.93052536673,1008.1329044850577,999900.0414586851,12.856252715929909,6.065030589904604,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.58319390284674,1.9525302459552933,0.34524519446995283,0.4032531617940231,30.0,6.048192797942843,39.09609162103459,0.0005026794811928594,4.428979060637853,1.285625271592991,0.00023714269606527004
6.62,96834.37549569726,1008.1449444166307,999899.8900155139,12.859576538057022,6.077886131598391,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.51775028568306,1.952461722034577,0.34524931766491934,0.4032579777666523,30.0,6.048264114251312,39.0960856996066,0.0005028094426380295,4.430124117360644,1.2859576538057023,0.00023764534774549712
6.63,96829.82112108133,1008.1569835736233,999899.7385716888,12.862886329412124,6.090744984938772,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.4523202286541,1.9523932076280575,0.34525344059462304,0.4032627934294493,30.0,6.048335425886929,39.09607977815303,0.0005029388554800141,4.4312643404824765,1.2862886329412124,0.000238148128911106
6.64,96825.2674013833,1008.1690219561364,999899.5871272099,12.866182152185884,6.103607135924024,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.3869037280214,1.9523247027338797,0.34525756325909845,0.40326760878245455,30.0,6.048406732850303,39.09607385667391,0.0005030677221504681,4.432399751428036,1.2866182152185885,0.00023865103901462935
6.65,96820.7143364675,1008.1810595642708,999899.435682077,12.869464068291187,6.116472570614919,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.3215007800468,1.952256207350188,0.34526168565838017,0.4032724238257083,30.0,6.048478035142036,39.09606793516921,0.0005031960450701855,4.433530371526314,1.2869464068291188,0.00023915407751104334
6.66,96816.16192619834,1008.1930963981272,999899.2842362904,12.872732139364246,6.12934127513447,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.256111380994,1.9521877214751275,0.34526580779250265,0.4032772385592509,30.0,6.0485493327627395,39.09606201363896,0.000503323826649142,4.434656222010982,1.2872732139364247,0.0002396572438577578
6.67,96811.61017044028,1008.2051324578068,999899.1327898501,12.875986426765712,6.142213235667688,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.19073552712825,1.952119245106846,0.3452699296615005,0.40328205298312275,30.0,6.048620625713022,39.09605609208314,0.0005034510692865393,4.435777324020787,1.2875986426765713,0.00024016053751460661
6.68,96807.05906905774,1008.2171677434102,999898.9813427561,12.879226991581758,6.155088438461335,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.12537321471467,1.9520507782434882,0.3452740512654083,0.4032868670973641,30.0,6.048691913993487,39.09605017050176,0.0005035777753708468,4.436893698599915,1.2879226991581758,0.0002406639579438382
6.69,96802.50862191526,1008.229202255038,999898.8298950085,12.882453894625176,6.1679668698236805,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-453.06002444002155,1.951982320883201,0.3452781726042603,0.4032916809020152,30.0,6.0487631976047425,39.096044248894835,0.0005037039472798444,4.4380053666983725,1.2882453894625177,0.00024116750461010593
6.7,96797.95882887738,1008.2412359927913,999898.6784466072,12.885667196436446,6.18084851612425,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.9946891993172,1.9519138730241332,0.3452822936780913,0.40329649439711657,30.0,6.048834476547396,39.09603832726234,0.0005038295873806651,4.439112349172355,1.2885667196436446,0.0002416711769804582
6.71,96793.40968980867,1008.2532689567706,999898.5269975524,12.888866957284815,6.193733363793596,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.9293674888714,1.951845434664431,0.34528641448693564,0.40330130758270827,30.0,6.048905750822052,39.0960324056043,0.0005039546980298363,4.440214666784619,1.2888866957284817,0.00024217497452432962
6.72,96788.86120457378,1008.2653011470768,999898.3755478441,12.892053237169344,6.206621399323056,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.8640593049559,1.9517770058022441,0.3452905350308279,0.40330612045883074,30.0,6.048977020429319,39.0960264839207,0.0005040792815733214,4.4413123402048384,1.2892053237169345,0.0002426788967135315
6.73,96784.31337303735,1008.2773325638103,999898.2240974824,12.895226095819982,6.2195126092645125,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.79876464384296,1.9517085864357204,0.34529465530980247,0.4033109330255241,30.0,6.049048285369803,39.096020562211564,0.0005042033403465613,4.442405390009983,1.2895226095819983,0.00024318294302224245
6.74,96779.76619506408,1008.2893632070723,999898.0726464671,12.898385592698595,6.232406980230158,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.73348350180635,1.9516401765630098,0.34529877532389397,0.40331574528282893,30.0,6.049119545644111,39.09601464047687,0.0005043268766745151,4.443493836684666,1.2898385592698596,0.00024368711292699919
6.75,96775.21967051871,1008.3013930769631,999897.9211947985,12.901531787000003,6.245304498892262,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.6682158751216,1.9515717761822626,0.3453028950731368,0.40332055723078525,30.0,6.049190801252849,39.096008718716625,0.0005044498928717001,4.444577700621501,1.2901531787000005,0.00024419140590668743
6.76,96770.67379926598,1008.3134221735834,999897.7697424768,12.904664737653025,6.258205151982945,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.6029617600643,1.951503385291628,0.34530701455756535,0.4033253688694334,30.0,6.049262052196623,39.09600279693084,0.0005045723912422333,4.445657002121467,1.2904664737653027,0.00024469582144253315
6.77,96766.12858117072,1008.3254504970339,999897.6182895016,12.907784503321482,6.271108926293941,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.53772115291287,1.9514350038892574,0.34531113377721423,0.40333018019881356,30.0,6.049333298476038,39.09599687511952,0.0005046943740798699,4.4467317613942505,1.2907784503321482,0.0002452003590180931
6.78,96761.5840160978,1008.3374780474152,999897.4668358732,12.91089114240521,6.284015808676377,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.47249404994636,1.9513666319733027,0.3453152527321178,0.4033349912189661,30.0,6.0494045400917,39.095990953282644,0.0005048158436680438,4.447801998558595,1.2910891142405212,0.0002457050181192463
6.79,96757.04010391205,1008.3495048248279,999897.3153815918,12.913984713041083,6.2969257860405365,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.40728044744424,1.9512982695419145,0.34531937142231056,0.4033398019299312,30.0,6.049475777044217,39.09598503142024,0.0005049368022799063,4.448867733642653,1.2913984713041085,0.00024620979823418497
6.8,96752.49684447843,1008.3615308293726,999897.1639266572,12.917065273103987,6.3098388453556495,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.34208034168876,1.951229916593246,0.3453234898478269,0.40334461233174906,30.0,6.0495470093341925,39.095979109532294,0.0005050572521783659,4.4499289865843235,1.2917065273103987,0.0002467146988534059
6.81,96747.95423766188,1008.3735560611497,999897.0124710695,12.920132880207815,6.322754973649659,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.27689372896236,1.9511615731254497,0.3453276080087013,0.40334942242445987,30.0,6.049618236962232,39.09597318761882,0.0005051771956161256,4.450985777231592,1.2920132880207815,0.0002472197194697017
6.82,96743.4122833274,1008.3855805202599,999896.8610148287,12.923187591706451,6.3356741580090095,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.2117206055493,1.9510932391366789,0.3453317259049682,0.40335423220810396,30.0,6.049689459928941,39.0959672656798,0.0005052966348357223,4.452038125342872,1.2923187591706453,0.00024772485957815226
6.83,96738.87098134,1008.3976042068036,999896.7095579349,12.926229464694737,6.348596385578415,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.14656096773473,1.9510249146250869,0.34533584353666197,0.40335904168272146,30.0,6.049760678234927,39.09596134371525,0.0005054155720695642,4.453086050587337,1.2926229464694738,0.000248230118676116
6.84,96734.33033156476,1008.4096271208815,999896.5581003883,12.929258556009435,6.361521643560661,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.08141481180525,1.950956599588828,0.3453399609038171,0.40336385084835263,30.0,6.049831891880792,39.095955421725186,0.0005055340095399689,4.45412957254525,1.2929258556009435,0.00024873549626322185
6.85,96729.79033386681,1008.4216492625939,999896.4066421887,12.932274922230185,6.374449919216375,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-452.01628213404933,1.9508882940260577,0.3453440780064679,0.40336865970503755,30.0,6.049903100867143,39.095949499709576,0.0005056519494592003,4.455168710708298,1.2932274922230187,0.0002492409918413603
6.86,96725.25098811126,1008.4336706320412,999896.2551833363,12.935278619680451,6.387381199863821,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.95116293075563,1.95081999793493,0.34534819484464885,0.4033734682528165,30.0,6.049974305194584,39.09594357766845,0.0005057693940295056,4.456203484479915,1.2935278619680453,0.0002497466049146754
6.87,96720.71229416331,1008.4456912293241,999896.1037238311,12.938269704428452,6.400315472878682,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.88605719821487,1.9507517113136024,0.34535231141839434,0.40337827649172964,30.0,6.0500455048637205,39.0959376556018,0.0005058863454431525,4.457233913175601,1.2938269704428453,0.00025025233498955645
6.88,96716.17425188815,1008.4577110545428,999895.952263673,12.941248232288103,6.413252725693858,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.82096493271854,1.9506834341602286,0.3453564277277387,0.40338308442181714,30.0,6.050116699875156,39.095931733509616,0.0005060028058824649,4.458260016023251,1.2941248232288105,0.00025075818157462986
6.89,96711.63686115106,1008.4697301077978,999895.8008028624,12.944214258819931,6.426192945799255,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.7558861305598,1.950615166472967,0.3453605437727164,0.40338789204311915,30.0,6.050187890229497,39.09592581139192,0.0005061187775198593,4.459281812163466,1.2944214258819933,0.0002512641441807509
6.9,96707.10012181732,1008.4817483891894,999895.6493413991,12.947167839331987,6.439136120741582,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.6908207880333,1.9505469082499747,0.3453646595533618,0.4033926993556758,30.0,6.050259075927348,39.095919889248705,0.0005062342625178807,4.460299320649869,1.2947167839331988,0.0002517702223209958
6.91,96702.56403375223,1008.4937658988181,999895.497879283,12.950109028880753,6.452082238124138,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.625768901434,1.950478659489408,0.34536877506970926,0.40339750635952726,30.0,6.0503302569693105,39.095913967079966,0.0005063492630292375,4.461312560449419,1.2950109028880754,0.00025227641551065383
6.92,96698.02859682121,1008.505782636784,999895.3464165146,12.953037882272042,6.465031285606626,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.5607304670593,1.950410420189426,0.3453728903217931,0.40340231305471363,30.0,6.050401433355992,39.095908044885725,0.0005064637811968369,4.462321550442718,1.2953037882272043,0.00025278272326721907
6.93,96693.49381088963,1008.5177986031878,999895.1949530935,12.955954454061882,6.4779832509049395,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.495705481207,1.9503421903481875,0.34537700530964766,0.4034071194412751,30.0,6.050472605087995,39.09590212266596,0.0005065778191538196,4.463326309424318,1.2955954454061882,0.00025328914511038315
6.94,96688.95967582295,1008.5298137981293,999895.0434890201,12.9588587985574,6.490938121790973,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.43069394017687,1.9502739699638512,0.3453811200333074,0.40341192551925176,30.0,6.0505437721659225,39.09589620042069,0.0005066913790235944,4.464326856103024,1.2958858798557402,0.00025379568056202705
6.95,96684.4261914866,1008.5418282217095,999894.8920242941,12.961750969817691,6.5038958860924145,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.3656958402689,1.9502057590345763,0.3453852344928066,0.4034167312886838,30.0,6.050614934590382,39.0958902781499,0.0005068044629198717,4.465323209102194,1.2961750969817691,0.0002543023291462134
6.96,96679.89335774613,1008.553841874028,999894.7405589158,12.964631021654686,6.51685653169257,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.30071117778573,1.9501375575585234,0.3453893486881796,0.40342153674961123,30.0,6.050686092361974,39.095884355853606,0.0005069170729466982,4.466315386960039,1.2964631021654687,0.0002548090903891795
6.97,96675.36117446708,1008.5658547551852,999894.5890928851,12.967499007634007,6.5298200465301495,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.2357399490303,1.9500693655338526,0.34539346261946074,0.4034263419020741,30.0,6.050757245481302,39.09587843353181,0.0005070292111984897,4.467303408129915,1.296749900763401,0.00025531596381932886
6.98,96670.82964151504,1008.5778668652816,999894.4376262022,12.97035498107581,6.542786418599094,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.17078215030716,1.9500011829587256,0.3453975762866843,0.4034311467461127,30.0,6.050828393948973,39.09587251118451,0.0005071408797600642,4.468287290980616,1.2970354981075811,0.0002558229489672246
6.99,96666.29875875561,1008.5898782044171,999894.2861588671,12.97319899505563,6.5557556359483735,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.1058377779216,1.9499330098313026,0.34540168968988466,0.40343595128176685,30.0,6.050899537765586,39.0958665888117,0.0005072520807066752,4.469267053796664,1.2973198995055633,0.0002563300453655814
7.0,96661.76852605451,1008.6018887726922,999894.1346908797,12.976031102405218,6.568727686681807,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-451.04090682818173,1.949864846149747,0.34540580282909616,0.4034407555090769,30.0,6.0509706769317475,39.0958606664134,0.0005073628161040441,4.470242714778597,1.2976031102405219,0.0002568372525492587
7.01,96657.23894327739,1008.6138985702069,999893.9832222402,12.978851355912465,6.581702558913084,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-450.97598929739496,1.9497966919122207,0.34540991570435303,0.40344555942808275,30.0,6.05104181144806,39.0958547439896,0.0005074730880161774,4.471214292111844,1.2978851355912466,0.0002573445700535016
